,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SAN ANTONIO_ACTION,OKLAHOMA CITY_SCORE,SAN ANTONIO_SCORE
391,4,8:31.0,,D. DeRozan makes 2-pt layup from 3 ft,85,101
392,4,8:19.0,R. Felton misses 3-pt jump shot from 26 ft,,85,101
393,4,8:19.0,,Defensive rebound by B. Forbes,85,101
394,4,7:59.0,,B. Forbes makes 2-pt jump shot from 2 ft (assist by D. DeRozan),85,103
395,4,7:36.0,S. Adams makes 2-pt hook shot from 3 ft (assist by R. Westbrook),,87,103
396,4,7:09.0,,D. Bertāns makes 3-pt jump shot from 25 ft (assist by D. DeRozan),87,106
397,4,6:54.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,90,106
398,4,6:33.0,,D. White misses 2-pt layup from 2 ft,90,106
399,4,6:33.0,Defensive rebound by T. Ferguson,,90,106
400,4,6:28.0,D. Schröder misses 3-pt jump shot from 27 ft,,90,106
401,4,6:25.0,,Defensive rebound by D. White,90,106
402,4,6:04.0,,B. Forbes misses 2-pt jump shot from 9 ft,90,106
403,4,6:01.0,,Offensive rebound by J. Poeltl,90,106
404,4,5:50.0,,B. Forbes makes 3-pt jump shot from 24 ft (assist by D. DeRozan),90,109
405,4,5:27.0,S. Adams makes 2-pt layup from 1 ft,,92,109
406,4,5:12.0,,Turnover by D. DeRozan (bad pass),92,109
407,4,5:12.0,J. Grant enters the game for R. Felton,,92,109
408,4,5:12.0,,L. Aldridge enters the game for J. Poeltl,92,109
409,4,5:07.0,R. Westbrook makes 2-pt layup from 1 ft,,94,109
410,4,4:49.0,,Shooting foul by T. Ferguson (drawn by B. Forbes),94,109
411,4,4:49.0,,B. Forbes misses free throw 1 of 2,94,109
412,4,4:49.0,,Offensive rebound by Team,94,109
413,4,4:49.0,,B. Forbes makes free throw 2 of 2,94,110
414,4,4:42.0,T. Ferguson makes 2-pt jump shot from 23 ft (assist by R. Westbrook),,96,110
415,4,4:19.0,,D. DeRozan makes 2-pt jump shot from 14 ft,96,112
416,4,4:06.0,Turnover by R. Westbrook (bad pass; steal by L. Aldridge),,96,112
417,4,4:02.0,,B. Forbes makes 3-pt jump shot from 23 ft (assist by D. DeRozan),96,115
418,4,4:02.0,Oklahoma City full timeout,,96,115
419,4,4:02.0,,R. Gay enters the game for D. Bertāns,96,115
420,4,3:56.0,J. Grant misses 3-pt jump shot from 24 ft,,96,115
421,4,3:52.0,,Defensive rebound by D. White,96,115
422,4,3:38.0,,Turnover by D. DeRozan (bad pass; steal by S. Adams),96,115
423,4,3:38.0,Personal foul by D. White (drawn by R. Westbrook),,96,115
424,4,3:38.0,R. Felton enters the game for R. Westbrook,,96,115
425,4,3:38.0,,P. Mills enters the game for D. White,96,115
426,4,3:27.0,J. Grant misses 2-pt jump shot from 19 ft,,96,115
427,4,3:23.0,,Defensive rebound by R. Gay,96,115
428,4,3:03.0,,R. Gay misses 2-pt jump shot from 21 ft,96,115
429,4,3:00.0,Defensive rebound by J. Grant,,96,115
430,4,2:52.0,T. Ferguson misses 3-pt jump shot from 26 ft,,96,115
431,4,2:48.0,,Defensive rebound by L. Aldridge,96,115
432,4,2:33.0,,L. Aldridge misses 2-pt jump shot from 21 ft,96,115
433,4,2:30.0,Defensive rebound by J. Grant,,96,115
434,4,2:23.0,Shooting foul by B. Forbes (drawn by D. Schröder),,96,115
435,4,2:23.0,D. Schröder makes free throw 1 of 2,,97,115
436,4,2:23.0,D. Burton enters the game for S. Adams,,97,115
437,4,2:23.0,A. Nader enters the game for T. Ferguson,,97,115
438,4,2:23.0,N. Noel enters the game for J. Grant,,97,115
439,4,2:23.0,,D. Eubanks enters the game for L. Aldridge,97,115
440,4,2:23.0,,L. Walker enters the game for D. DeRozan,97,115
441,4,2:23.0,D. Schröder makes free throw 2 of 2,,98,115
442,4,2:02.0,,Turnover by R. Gay (bad pass),98,115
443,4,2:02.0,H. Diallo enters the game for D. Schröder,,98,115
444,4,2:02.0,,D. Cunningham enters the game for B. Forbes,98,115
445,4,2:02.0,,Q. Pondexter enters the game for R. Gay,98,115
446,4,1:45.0,H. Diallo misses 2-pt jump shot from 7 ft,,98,115
447,4,1:39.0,Offensive rebound by N. Noel,,98,115
448,4,1:39.0,N. Noel misses 2-pt layup from 1 ft,,98,115
449,4,1:38.0,,Defensive rebound by L. Walker,98,115
450,4,1:35.0,,L. Walker misses 2-pt jump shot from 18 ft,98,115
451,4,1:35.0,Defensive rebound by Team,,98,115
452,4,1:29.0,Personal foul by D. Cunningham (drawn by D. Burton),,98,115
453,4,1:29.0,D. Burton misses 2-pt jump shot from 11 ft,,98,115
454,4,1:16.0,,Defensive rebound by D. Eubanks,98,115
455,4,1:06.0,,Shooting foul by D. Burton (drawn by D. Cunningham),98,115
456,4,1:06.0,,D. Cunningham makes free throw 1 of 2,98,116
457,4,1:06.0,,D. Cunningham misses free throw 2 of 2,98,116
458,4,1:03.0,Defensive rebound by H. Diallo,,98,116
459,4,0:51.0,R. Felton misses 2-pt jump shot from 19 ft,,98,116
460,4,0:48.0,,Defensive rebound by D. Cunningham,98,116
461,4,0:37.0,,D. Cunningham misses 2-pt jump shot from 16 ft,98,116
462,4,0:34.0,Defensive rebound by N. Noel,,98,116
463,4,0:26.0,D. Burton makes 2-pt layup from 1 ft (assist by A. Nader),,100,116
464,4,0:12.0,,Turnover by D. Eubanks (lost ball; steal by N. Noel),100,116
465,4,0:07.0,R. Felton makes 2-pt layup from 1 ft,,102,116
