,QUARTER,TIME_REMAINING,DALLAS_ACTION,ORLANDO_ACTION,DALLAS_SCORE,ORLANDO_SCORE
381,4,5:45.0,,T. Ross misses 2-pt layup from 1 ft,88,103
382,4,5:43.0,Defensive rebound by D. Powell,,88,103
383,4,5:33.0,J. Jackson makes 3-pt jump shot from 25 ft (assist by J. Brunson),,91,103
384,4,5:12.0,,W. Iwundu misses 2-pt layup from 2 ft,91,103
385,4,5:05.0,,W. Iwundu makes 2-pt layup from 1 ft,91,105
386,4,5:05.0,,Offensive rebound by W. Iwundu,91,105
387,4,4:48.0,D. Nowitzki makes 2-pt jump shot from 13 ft,,93,105
388,4,4:32.0,,D. Augustin misses 2-pt layup from 2 ft,93,105
389,4,4:30.0,Defensive rebound by D. Powell,,93,105
390,4,4:30.0,Offensive foul by D. Powell (drawn by D. Augustin),,93,105
391,4,4:30.0,Turnover by D. Powell (offensive foul),,93,105
392,4,4:30.0,T. Burke enters the game for J. Brunson,,93,105
393,4,4:30.0,L. Dončić enters the game for J. Jackson,,93,105
394,4,4:30.0,D. Finney-Smith enters the game for C. Lee,,93,105
395,4,4:30.0,T. Hardaway enters the game for D. Nowitzki,,93,105
396,4,4:30.0,S. Mejri enters the game for D. Powell,,93,105
397,4,4:30.0,,E. Fournier enters the game for T. Ross,93,105
398,4,4:25.0,,E. Fournier makes 2-pt jump shot from 3 ft,93,107
399,4,4:02.0,T. Hardaway misses 3-pt jump shot from 24 ft,,93,107
400,4,3:58.0,,Defensive rebound by N. Vučević,93,107
401,4,3:47.0,,E. Fournier misses 2-pt jump shot from 6 ft,93,107
402,4,3:43.0,,Offensive rebound by N. Vučević,93,107
403,4,3:43.0,,N. Vučević misses 2-pt layup from 1 ft,93,107
404,4,3:42.0,Defensive rebound by T. Burke,,93,107
405,4,3:33.0,L. Dončić makes 3-pt jump shot from 25 ft (assist by S. Mejri),,96,107
406,4,3:08.0,,N. Vučević misses 2-pt hook shot from 4 ft,96,107
407,4,3:06.0,Defensive rebound by L. Dončić,,96,107
408,4,2:58.0,L. Dončić misses 2-pt jump shot from 5 ft,,96,107
409,4,2:57.0,Offensive rebound by D. Finney-Smith,,96,107
410,4,2:56.0,D. Finney-Smith makes 2-pt dunk at rim,,98,107
411,4,2:36.0,,N. Vučević misses 2-pt hook shot from 6 ft (block by S. Mejri),98,107
412,4,2:32.0,,Offensive rebound by N. Vučević,98,107
413,4,2:31.0,,N. Vučević makes 2-pt hook shot from 2 ft,98,109
414,4,2:15.0,T. Hardaway misses 2-pt jump shot from 11 ft,,98,109
415,4,2:12.0,,Defensive rebound by J. Isaac,98,109
416,4,1:49.0,,E. Fournier misses 3-pt jump shot from 26 ft,98,109
417,4,1:48.0,,Offensive rebound by Team,98,109
418,4,1:48.0,,Turnover by Team (shot clock),98,109
419,4,1:48.0,,Orlando full timeout,98,109
420,4,1:48.0,,A. Gordon enters the game for J. Isaac,98,109
421,4,1:48.0,,T. Ross enters the game for W. Iwundu,98,109
422,4,1:40.0,S. Mejri makes 2-pt layup from 3 ft (assist by L. Dončić),,100,109
423,4,1:40.0,Shooting foul by E. Fournier (drawn by S. Mejri),,100,109
424,4,1:40.0,S. Mejri makes free throw 1 of 1,,101,109
425,4,1:21.0,,E. Fournier makes 2-pt layup from 3 ft (assist by T. Ross),101,111
426,4,1:12.0,L. Dončić makes 3-pt jump shot from 25 ft,,104,111
427,4,1:00.0,,Turnover by E. Fournier (offensive foul),104,111
428,4,1:00.0,,Offensive foul by E. Fournier (drawn by D. Finney-Smith),104,111
429,4,0:50.0,L. Dončić misses 2-pt layup from 4 ft (block by N. Vučević),,104,111
430,4,0:46.0,Offensive rebound by T. Burke,,104,111
431,4,0:46.0,T. Burke makes 2-pt jump shot from 11 ft,,106,111
432,4,0:26.0,,T. Ross misses 3-pt jump shot from 26 ft,106,111
433,4,0:22.0,Defensive rebound by S. Mejri,,106,111
434,4,0:17.0,L. Dončić misses 3-pt jump shot from 32 ft,,106,111
435,4,0:13.0,Offensive rebound by D. Finney-Smith,,106,111
436,4,0:13.0,T. Hardaway misses 3-pt jump shot from 25 ft,,106,111
437,4,0:08.0,,Defensive rebound by A. Gordon,106,111
