,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DENVER_ACTION,GOLDEN STATE_SCORE,DENVER_SCORE
379,4,3:14.0,Q. Cook misses 3-pt jump shot from 25 ft,,138,100
380,4,3:10.0,,Defensive rebound by M. Beasley,138,100
381,4,3:05.0,,M. Beasley makes 3-pt jump shot from 24 ft (assist by T. Lydon),138,103
382,4,2:53.0,J. Bell misses 2-pt jump shot from 19 ft,,138,103
383,4,2:51.0,,Defensive rebound by T. Welsh,138,103
384,4,2:40.0,,Shooting foul by A. McKinnie (drawn by T. Welsh),138,103
385,4,2:40.0,,T. Welsh misses free throw 1 of 2,138,103
386,4,2:40.0,,Offensive rebound by Team,138,103
387,4,2:40.0,,T. Welsh makes free throw 2 of 2,138,104
388,4,2:27.0,J. Evans misses 2-pt jump shot from 20 ft,,138,104
389,4,2:23.0,,Defensive rebound by T. Lyles,138,104
390,4,2:19.0,,M. Beasley misses 3-pt jump shot from 25 ft,138,104
391,4,2:15.0,Defensive rebound by A. McKinnie,,138,104
392,4,2:03.0,J. Jerebko makes 2-pt dunk from 1 ft (assist by J. Evans),,140,104
393,4,1:46.0,,M. Beasley makes 2-pt jump shot from 17 ft (assist by T. Welsh),140,106
394,4,1:21.0,J. Jerebko misses 2-pt jump shot from 22 ft,,140,106
395,4,1:17.0,,Defensive rebound by T. Lyles,140,106
396,4,1:06.0,,B. Goodwin misses 3-pt jump shot from 25 ft,140,106
397,4,1:03.0,Defensive rebound by J. Bell,,140,106
398,4,0:58.0,Turnover by J. Evans (traveling),,140,106
399,4,0:50.0,,Shooting foul by Q. Cook (drawn by B. Goodwin),140,106
400,4,0:50.0,,B. Goodwin misses free throw 1 of 2,140,106
401,4,0:50.0,,Offensive rebound by Team,140,106
402,4,0:50.0,,B. Goodwin makes free throw 2 of 2,140,107
403,4,0:38.0,Turnover by J. Bell (bad pass),,140,107
404,4,0:28.0,,B. Goodwin makes 2-pt layup from 3 ft,140,109
405,4,0:07.0,J. Bell makes 2-pt jump shot from 14 ft (assist by Q. Cook),,142,109
406,4,0:02.0,,M. Beasley misses 3-pt jump shot from 25 ft,142,109
407,4,0:01.0,,Offensive rebound by T. Lyles,142,109
408,4,0:01.0,,T. Lyles makes 2-pt layup from 2 ft,142,111
