,QUARTER,TIME_REMAINING,INDIANA_ACTION,DETROIT_ACTION,INDIANA_SCORE,DETROIT_SCORE
383,4,4:47.0,,Defensive rebound by L. Kennard,88,100
384,4,4:46.0,,Personal foul by D. Collison (drawn by B. Griffin),88,100
385,4,4:46.0,,Detroit full timeout,88,100
386,4,4:46.0,D. Sabonis enters the game for M. Turner,,88,100
387,4,4:46.0,,B. Brown enters the game for L. Galloway,88,100
388,4,4:46.0,,R. Jackson enters the game for I. Smith,88,100
389,4,4:28.0,,B. Griffin misses 2-pt jump shot from 4 ft (block by T. Young),88,100
390,4,4:27.0,,Offensive rebound by A. Drummond,88,100
391,4,4:27.0,,A. Drummond makes 2-pt layup from 2 ft,88,102
392,4,4:07.0,B. Bogdanović makes 2-pt layup from 3 ft (assist by D. Sabonis),,90,102
393,4,4:07.0,Shooting foul by A. Drummond (drawn by B. Bogdanović),,90,102
394,4,4:07.0,B. Bogdanović makes free throw 1 of 1,,91,102
395,4,3:43.0,,L. Kennard makes 3-pt jump shot from 28 ft (assist by B. Griffin),91,105
396,4,3:43.0,Technical foul by B. Bogdanović,,91,105
397,4,3:43.0,,Technical foul by B. Griffin,91,105
398,4,3:17.0,B. Bogdanović makes 2-pt layup from 1 ft,,93,105
399,4,3:04.0,,R. Jackson makes 2-pt jump shot from 15 ft (assist by B. Griffin),93,107
400,4,2:49.0,Shooting foul by A. Drummond (drawn by D. Sabonis),,93,107
401,4,2:49.0,D. Sabonis misses free throw 1 of 2,,93,107
402,4,2:49.0,Offensive rebound by Team,,93,107
403,4,2:49.0,,W. Ellington enters the game for L. Kennard,93,107
404,4,2:49.0,D. Sabonis makes free throw 2 of 2,,94,107
405,4,2:34.0,,Personal foul by T. Young (drawn by B. Griffin),94,107
406,4,2:27.0,,Shooting foul by T. Young (drawn by B. Griffin),94,107
407,4,2:27.0,,B. Griffin misses free throw 1 of 2,94,107
408,4,2:27.0,,Offensive rebound by Team,94,107
409,4,2:27.0,,B. Griffin misses free throw 2 of 2,94,107
410,4,2:24.0,Defensive rebound by D. Sabonis,,94,107
411,4,2:12.0,D. Collison misses 2-pt jump shot from 10 ft,,94,107
412,4,2:09.0,,Defensive rebound by R. Jackson,94,107
413,4,1:57.0,,Flagrant foul type 1 by T. Young (drawn by A. Drummond),94,107
414,4,1:57.0,,A. Drummond misses flagrant free throw 1 of 2,94,107
415,4,1:57.0,,Offensive rebound by Team,94,107
416,4,1:57.0,,A. Drummond misses flagrant free throw 2 of 2,94,107
417,4,1:57.0,,Offensive rebound by Team,94,107
418,4,1:41.0,,B. Griffin misses 3-pt jump shot from 27 ft,94,107
419,4,1:38.0,Defensive rebound by B. Bogdanović,,94,107
420,4,1:32.0,Personal foul by B. Brown (drawn by W. Matthews),,94,107
421,4,1:32.0,Technical foul by T. Young,,94,107
422,4,1:32.0,,Technical foul by A. Drummond,94,107
423,4,1:32.0,M. Turner enters the game for T. Young,,94,107
424,4,1:32.0,W. Matthews makes free throw 1 of 2,,95,107
425,4,1:32.0,W. Matthews makes free throw 2 of 2,,96,107
426,4,1:17.0,,W. Ellington misses 3-pt jump shot from 27 ft,96,107
427,4,1:17.0,Defensive rebound by Team,,96,107
428,4,1:17.0,Indiana full timeout,,96,107
429,4,1:12.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by W. Matthews),,99,107
430,4,1:01.0,,Personal foul by M. Turner (drawn by R. Jackson),99,107
431,4,1:01.0,T. Leaf enters the game for D. Sabonis,,99,107
432,4,1:01.0,,R. Jackson makes free throw 1 of 2,99,108
433,4,1:01.0,,R. Jackson makes free throw 2 of 2,99,109
434,4,0:44.0,D. Collison makes 3-pt jump shot from 24 ft (assist by W. Matthews),,102,109
435,4,0:38.0,,Turnover by B. Brown (lost ball; steal by W. Matthews),102,109
436,4,0:37.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,102,109
437,4,0:35.0,,Defensive rebound by B. Griffin,102,109
438,4,0:29.0,,Personal foul by W. Matthews (drawn by B. Griffin),102,109
439,4,0:29.0,,B. Griffin misses free throw 1 of 2,102,109
440,4,0:29.0,,Offensive rebound by Team,102,109
441,4,0:29.0,,B. Griffin makes free throw 2 of 2,102,110
442,4,0:29.0,Indiana full timeout,,102,110
443,4,0:28.0,Personal foul by W. Ellington (drawn by B. Bogdanović),,102,110
444,4,0:28.0,B. Bogdanović makes free throw 1 of 2,,103,110
445,4,0:28.0,B. Bogdanović makes free throw 2 of 2,,104,110
446,4,0:28.0,,Detroit full timeout,104,110
447,4,0:28.0,,L. Galloway enters the game for B. Brown,104,110
448,4,0:28.0,,L. Kennard enters the game for A. Drummond,104,110
449,4,0:25.0,,Personal take foul by M. Turner (drawn by R. Jackson),104,110
450,4,0:25.0,,R. Jackson makes free throw 1 of 2,104,111
451,4,0:25.0,,B. Brown enters the game for L. Galloway,104,111
452,4,0:25.0,,A. Drummond enters the game for L. Kennard,104,111
453,4,0:25.0,,R. Jackson makes free throw 2 of 2,104,112
454,4,0:19.0,D. Collison makes 2-pt layup from 4 ft,,106,112
455,4,0:16.0,,Personal foul by B. Bogdanović (drawn by W. Ellington),106,112
456,4,0:16.0,,W. Ellington misses free throw 1 of 2,106,112
457,4,0:16.0,,Offensive rebound by Team,106,112
458,4,0:16.0,,W. Ellington makes free throw 2 of 2,106,113
459,4,0:06.0,D. Collison makes 3-pt jump shot from 27 ft,,109,113
460,4,0:03.0,,Detroit full timeout,109,113
