,QUARTER,TIME_REMAINING,DALLAS_ACTION,PHOENIX_ACTION,DALLAS_SCORE,PHOENIX_SCORE
76,1,1:54.0,,Defensive rebound by D. Melton,21,20
77,1,1:50.0,,J. Jackson misses 2-pt jump shot from 10 ft,21,20
78,1,1:49.0,,Offensive rebound by J. Jackson,21,20
79,1,1:48.0,,J. Jackson misses 2-pt layup from 2 ft,21,20
80,1,1:46.0,Defensive rebound by D. Finney-Smith,,21,20
81,1,1:41.0,D. Finney-Smith misses 2-pt layup from 9 ft (block by D. Melton),,21,20
82,1,1:41.0,Offensive rebound by Team,,21,20
83,1,1:41.0,,J. Crawford enters the game for D. Melton,21,20
84,1,1:31.0,J. Brunson misses 3-pt jump shot from 26 ft,,21,20
85,1,1:22.0,,Defensive rebound by R. Holmes,21,20
86,1,1:20.0,,M. Bridges misses 3-pt jump shot from 28 ft,21,20
87,1,1:11.0,Defensive rebound by D. Finney-Smith,,21,20
88,1,1:00.0,D. Harris misses 3-pt jump shot from 27 ft,,21,20
89,1,0:57.0,,Defensive rebound by J. Jackson,21,20
90,1,0:51.0,,R. Holmes makes 2-pt dunk from 2 ft (assist by J. Jackson),21,22
91,1,0:33.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,21,22
92,1,0:28.0,,Defensive rebound by M. Bridges,21,22
93,1,0:10.0,,R. Holmes makes 2-pt layup from 1 ft (assist by J. Crawford),21,24
94,1,0:10.0,,Shooting foul by D. Nowitzki (drawn by R. Holmes),21,24
95,1,0:10.0,,R. Holmes makes free throw 1 of 1,21,25
96,1,0:01.0,D. Harris misses 2-pt jump shot from 14 ft,,21,25
97,1,0:01.0,Offensive rebound by Team,,21,25
98,2,11:33.0,,J. Evans misses 3-pt jump shot from 27 ft,21,25
99,2,11:33.0,Defensive rebound by Team,,21,25
100,2,11:33.0,,Loose ball foul by R. Holmes (drawn by D. Nowitzki),21,25
101,2,11:18.0,Personal foul by J. Evans (drawn by D. Harris),,21,25
102,2,11:11.0,D. Harris misses 3-pt jump shot from 25 ft,,21,25
103,2,11:08.0,Offensive rebound by D. Powell,,21,25
104,2,11:03.0,J. Brunson misses 2-pt jump shot from 6 ft,,21,25
105,2,11:00.0,Offensive rebound by D. Powell,,21,25
106,2,10:48.0,D. Harris makes 2-pt layup from 5 ft,,23,25
107,2,10:30.0,,Personal foul by D. Harris (drawn by J. Crawford),23,25
108,2,10:20.0,,T. Warren misses 2-pt jump shot from 17 ft,23,25
109,2,10:16.0,Defensive rebound by D. Finney-Smith,,23,25
110,2,10:06.0,D. Powell makes 2-pt layup from 3 ft (assist by D. Harris),,25,25
111,2,10:00.0,,R. Holmes misses 2-pt layup from 3 ft (block by D. Finney-Smith),25,25
112,2,9:54.0,Defensive rebound by D. Nowitzki,,25,25
113,2,9:43.0,D. Powell misses 3-pt jump shot from 25 ft,,25,25
114,2,9:40.0,,Defensive rebound by J. Evans,25,25
115,2,9:35.0,,T. Warren makes 2-pt layup from 6 ft (assist by J. Crawford),25,27
116,2,9:19.0,D. Powell misses 3-pt jump shot from 25 ft,,25,27
117,2,9:17.0,Offensive rebound by D. Powell,,25,27
118,2,9:17.0,Shooting foul by J. Evans (drawn by D. Powell),,25,27
119,2,9:17.0,D. Powell makes free throw 1 of 2,,26,27
120,2,9:17.0,H. Barnes enters the game for D. Nowitzki,,26,27
121,2,9:17.0,D. Powell makes free throw 2 of 2,,27,27
122,2,9:02.0,,T. Warren makes 2-pt jump shot from 9 ft,27,29
123,2,8:47.0,Shooting foul by J. Evans (drawn by J. Brunson),,27,29
124,2,8:47.0,J. Brunson misses free throw 1 of 2,,27,29
125,2,8:47.0,Offensive rebound by Team,,27,29
126,2,8:47.0,D. Jordan enters the game for D. Powell,,27,29
127,2,8:47.0,,D. Ayton enters the game for J. Evans,27,29
128,2,8:47.0,,T. Daniels enters the game for R. Holmes,27,29
129,2,8:47.0,J. Brunson makes free throw 2 of 2,,28,29
130,2,8:34.0,,J. Crawford makes 2-pt jump shot from 12 ft,28,31
131,2,8:34.0,,Shooting foul by J. Brunson (drawn by J. Crawford),28,31
132,2,8:34.0,L. Dončić enters the game for D. Harris,,28,31
133,2,8:34.0,,J. Crawford makes free throw 1 of 1,28,32
134,2,8:23.0,H. Barnes misses 3-pt jump shot from 26 ft,,28,32
135,2,8:20.0,,Defensive rebound by D. Ayton,28,32
136,2,8:12.0,,J. Jackson misses 2-pt dunk from 1 ft (block by D. Finney-Smith),28,32
137,2,8:12.0,,Offensive rebound by J. Jackson,28,32
138,2,8:12.0,,J. Jackson misses 2-pt layup from 3 ft (block by D. Finney-Smith),28,32
139,2,8:11.0,Defensive rebound by D. Jordan,,28,32
140,2,8:04.0,Turnover by D. Jordan (bad pass; steal by J. Crawford),,28,32
141,2,7:49.0,,J. Jackson misses 2-pt layup from 10 ft,28,32
142,2,7:47.0,,Offensive rebound by J. Jackson,28,32
143,2,7:45.0,,D. Ayton makes 2-pt layup from 2 ft (assist by J. Jackson),28,34
144,2,7:45.0,Dallas full timeout,,28,34
145,2,7:45.0,W. Matthews enters the game for J. Brunson,,28,34
146,2,7:45.0,D. Smith enters the game for D. Finney-Smith,,28,34
147,2,7:28.0,W. Matthews misses 2-pt jump shot from 12 ft (block by J. Crawford),,28,34
148,2,7:24.0,,Defensive rebound by D. Ayton,28,34
149,2,7:22.0,,J. Jackson makes 2-pt dunk from 10 ft (assist by J. Crawford),28,36
150,2,7:03.0,L. Dončić makes 2-pt layup from 4 ft,,30,36
151,2,6:39.0,,T. Daniels misses 3-pt jump shot from 25 ft,30,36
152,2,6:38.0,Defensive rebound by D. Jordan,,30,36
153,2,6:29.0,W. Matthews misses 3-pt jump shot from 25 ft,,30,36
154,2,6:25.0,,Defensive rebound by D. Ayton,30,36
155,2,6:20.0,,D. Ayton misses 2-pt layup from 6 ft,30,36
156,2,6:15.0,,Offensive rebound by T. Warren,30,36
157,2,6:15.0,,T. Warren makes 2-pt dunk from 1 ft,30,38
158,2,5:55.0,H. Barnes misses 3-pt jump shot from 24 ft,,30,38
159,2,5:52.0,Offensive rebound by D. Smith,,30,38
160,2,5:50.0,H. Barnes makes 2-pt dunk from 2 ft (assist by D. Smith),,32,38
161,2,5:35.0,,J. Jackson misses 3-pt jump shot from 26 ft,32,38
162,2,5:31.0,Defensive rebound by D. Jordan,,32,38
163,2,5:24.0,Personal foul by J. Crawford (drawn by W. Matthews),,32,38
164,2,5:24.0,W. Matthews misses free throw 1 of 2,,32,38
165,2,5:24.0,Offensive rebound by Team,,32,38
166,2,5:24.0,,T. Ariza enters the game for T. Warren,32,38
167,2,5:24.0,W. Matthews makes free throw 2 of 2,,33,38
168,2,5:04.0,,D. Ayton makes 2-pt dunk from 2 ft (assist by J. Crawford),33,40
169,2,4:53.0,W. Matthews makes 2-pt layup from 3 ft (assist by L. Dončić),,35,40
170,2,4:41.0,,J. Crawford misses 3-pt jump shot from 26 ft,35,40
171,2,4:38.0,Defensive rebound by W. Matthews,,35,40
172,2,4:32.0,L. Dončić misses 2-pt jump shot from 13 ft,,35,40
173,2,4:29.0,Offensive rebound by D. Jordan,,35,40
174,2,4:28.0,Turnover by D. Jordan (bad pass),,35,40
175,2,4:28.0,,Phoenix full timeout,35,40
176,2,4:12.0,,J. Crawford misses 2-pt jump shot from 11 ft,35,40
177,2,4:10.0,,Offensive rebound by J. Crawford,35,40
178,2,4:09.0,,J. Crawford misses 2-pt jump shot from 9 ft,35,40
179,2,4:09.0,Defensive rebound by L. Dončić,,35,40
180,2,3:59.0,Shooting foul by D. Ayton (drawn by D. Jordan),,35,40
181,2,3:59.0,D. Jordan misses free throw 1 of 2,,35,40
182,2,3:59.0,Offensive rebound by Team,,35,40
183,2,3:59.0,D. Jordan makes free throw 2 of 2,,36,40
184,2,3:49.0,,Personal foul by D. Smith (drawn by D. Ayton),36,40
185,2,3:49.0,,D. Melton enters the game for J. Crawford,36,40
186,2,3:34.0,,T. Daniels misses 2-pt layup from 8 ft,36,40
187,2,3:33.0,,Offensive rebound by Team,36,40
188,2,3:27.0,,D. Ayton misses 2-pt jump shot from 20 ft,36,40
189,2,3:24.0,Defensive rebound by D. Smith,,36,40
190,2,3:18.0,Turnover by D. Jordan (bad pass; steal by T. Daniels),,36,40
191,2,3:11.0,,D. Melton misses 3-pt jump shot from 26 ft,36,40
192,2,3:08.0,,Offensive rebound by J. Jackson,36,40
193,2,3:07.0,,Turnover by J. Jackson (bad pass; steal by D. Smith),36,40
194,2,3:00.0,H. Barnes misses 3-pt jump shot from 26 ft,,36,40
195,2,2:57.0,,Defensive rebound by T. Ariza,36,40
196,2,2:52.0,,T. Daniels misses 3-pt jump shot from 27 ft,36,40
197,2,2:47.0,Defensive rebound by D. Jordan,,36,40
198,2,2:32.0,D. Smith misses 3-pt jump shot from 25 ft,,36,40
199,2,2:29.0,,Defensive rebound by T. Ariza,36,40
200,2,2:26.0,,J. Jackson makes 3-pt jump shot from 23 ft (assist by T. Daniels),36,43
201,2,2:07.0,H. Barnes misses 2-pt layup from 6 ft,,36,43
202,2,2:05.0,,Defensive rebound by T. Daniels,36,43
203,2,2:00.0,,T. Ariza misses 3-pt jump shot from 22 ft,36,43
204,2,1:51.0,,Offensive rebound by J. Jackson,36,43
205,2,1:51.0,,J. Jackson misses 2-pt dunk from 1 ft,36,43
206,2,1:50.0,Defensive rebound by W. Matthews,,36,43
207,2,1:46.0,Turnover by D. Smith (traveling),,36,43
208,2,1:46.0,J. Brunson enters the game for D. Smith,,36,43
209,2,1:46.0,,M. Bridges enters the game for D. Ayton,36,43
210,2,1:46.0,,R. Holmes enters the game for T. Daniels,36,43
211,2,1:46.0,,T. Warren enters the game for J. Jackson,36,43
212,2,1:39.0,,T. Ariza misses 3-pt jump shot from 25 ft,36,43
213,2,1:38.0,,Offensive rebound by M. Bridges,36,43
214,2,1:38.0,,M. Bridges misses 2-pt layup from 1 ft,36,43
215,2,1:37.0,,Offensive rebound by R. Holmes,36,43
216,2,1:35.0,,R. Holmes makes 2-pt layup from 1 ft,36,45
217,2,1:18.0,Turnover by L. Dončić (lost ball; steal by M. Bridges),,36,45
218,2,1:14.0,,T. Warren makes 2-pt dunk from 1 ft (assist by T. Ariza),36,47
219,2,1:14.0,Dallas full timeout,,36,47
220,2,0:52.0,Turnover by D. Jordan (bad pass; steal by D. Melton),,36,47
221,2,0:47.0,,D. Melton misses 2-pt layup from 3 ft,36,47
222,2,0:46.0,Defensive rebound by L. Dončić,,36,47
223,2,0:40.0,Shooting foul by R. Holmes (drawn by J. Brunson),,36,47
224,2,0:40.0,J. Brunson makes free throw 1 of 2,,37,47
225,2,0:40.0,J. Brunson makes free throw 2 of 2,,38,47
226,2,0:25.0,,R. Holmes misses 2-pt hook shot from 5 ft,38,47
227,2,0:24.0,Defensive rebound by L. Dončić,,38,47
228,2,0:05.0,L. Dončić misses 3-pt jump shot from 26 ft,,38,47
229,2,0:02.0,Offensive rebound by D. Jordan,,38,47
230,2,0:01.0,Shooting foul by R. Holmes (drawn by D. Jordan),,38,47
231,2,0:01.0,D. Jordan makes free throw 1 of 2,,39,47
232,2,0:01.0,D. Jordan makes free throw 2 of 2,,40,47
233,2,0:00.0,,M. Bridges makes 3-pt jump shot from 34 ft (assist by T. Warren),40,50
234,3,11:49.0,,T. Warren misses 2-pt jump shot from 18 ft,40,50
235,3,11:46.0,Defensive rebound by D. Smith,,40,50
236,3,11:37.0,Def 3 sec tech foul by Team,,40,50
237,3,11:37.0,L. Dončić misses technical free throw,,40,50
238,3,11:37.0,Offensive rebound by Team,,40,50
239,3,11:25.0,W. Matthews misses 3-pt jump shot from 28 ft,,40,50
240,3,11:23.0,Offensive rebound by D. Jordan,,40,50
241,3,11:15.0,D. Smith misses 2-pt layup from 4 ft (block by D. Melton),,40,50
242,3,11:15.0,Offensive rebound by Team,,40,50
243,3,11:09.0,W. Matthews misses 2-pt layup from 6 ft,,40,50
244,3,11:07.0,,Defensive rebound by T. Ariza,40,50
245,3,11:01.0,,D. Ayton misses 2-pt jump shot from 17 ft,40,50
246,3,10:58.0,Defensive rebound by H. Barnes,,40,50
247,3,10:44.0,,Violation by Team (kicked ball),40,50
248,3,10:38.0,L. Dončić makes 2-pt layup from 3 ft,,42,50
249,3,10:24.0,,T. Warren makes 3-pt jump shot from 24 ft (assist by D. Melton),42,53
250,3,10:04.0,W. Matthews makes 2-pt layup from 3 ft,,44,53
251,3,9:52.0,,Turnover by D. Melton (bad pass; steal by D. Smith),44,53
252,3,9:51.0,Personal foul by D. Melton (drawn by L. Dončić),,44,53
253,3,9:36.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by L. Dončić),,47,53
254,3,9:12.0,,M. Bridges misses 3-pt jump shot from 22 ft,47,53
255,3,9:09.0,Defensive rebound by D. Jordan,,47,53
256,3,9:02.0,Turnover by D. Smith (bad pass; steal by T. Ariza),,47,53
257,3,9:02.0,,Personal foul by W. Matthews (drawn by T. Ariza),47,53
258,3,8:54.0,,T. Warren misses 2-pt jump shot from 14 ft,47,53
259,3,8:50.0,Defensive rebound by D. Smith,,47,53
260,3,8:39.0,D. Jordan makes 2-pt layup from 3 ft (assist by H. Barnes),,49,53
261,3,8:39.0,Shooting foul by T. Ariza (drawn by D. Jordan),,49,53
262,3,8:39.0,D. Jordan misses free throw 1 of 1,,49,53
263,3,8:39.0,,Defensive rebound by T. Ariza,49,53
264,3,8:24.0,,M. Bridges makes 2-pt jump shot from 20 ft,49,55
265,3,8:09.0,Turnover by D. Jordan (bad pass),,49,55
266,3,7:55.0,,M. Bridges misses 2-pt jump shot from 13 ft,49,55
267,3,7:53.0,Defensive rebound by D. Smith,,49,55
268,3,7:48.0,D. Smith makes 2-pt dunk from 3 ft,,51,55
269,3,7:46.0,Technical foul by D. Smith,,51,55
270,3,7:46.0,,T. Warren makes technical free throw,51,56
271,3,7:34.0,,Turnover by D. Ayton (lost ball; steal by L. Dončić),51,56
272,3,7:31.0,L. Dončić makes 2-pt dunk from 1 ft,,53,56
273,3,7:31.0,,Phoenix full timeout,53,56
274,3,7:31.0,,J. Crawford enters the game for D. Ayton,53,56
275,3,7:31.0,,R. Holmes enters the game for M. Bridges,53,56
276,3,7:31.0,,J. Jackson enters the game for D. Melton,53,56
277,3,7:19.0,,T. Ariza makes 3-pt jump shot from 26 ft (assist by J. Jackson),53,59
278,3,6:52.0,D. Smith makes 2-pt layup from 2 ft,,55,59
279,3,6:28.0,,J. Jackson misses 3-pt jump shot from 26 ft,55,59
280,3,6:24.0,Defensive rebound by D. Smith,,55,59
281,3,6:21.0,Turnover by D. Smith (bad pass; steal by T. Ariza),,55,59
282,3,6:17.0,,Shooting foul by W. Matthews (drawn by J. Jackson),55,59
283,3,6:17.0,,J. Jackson misses free throw 1 of 2,55,59
284,3,6:17.0,,Offensive rebound by Team,55,59
285,3,6:17.0,,J. Jackson makes free throw 2 of 2,55,60
286,3,6:11.0,Personal foul by J. Crawford (drawn by D. Jordan),,55,60
287,3,6:07.0,Turnover by L. Dončić (traveling),,55,60
288,3,5:52.0,,T. Ariza makes 3-pt jump shot from 27 ft,55,63
289,3,5:34.0,L. Dončić makes 2-pt jump shot from 12 ft (assist by D. Jordan),,57,63
290,3,5:34.0,Shooting foul by J. Jackson (drawn by L. Dončić),,57,63
291,3,5:34.0,L. Dončić misses free throw 1 of 1,,57,63
292,3,5:34.0,,Defensive rebound by T. Ariza,57,63
293,3,5:19.0,,Turnover by J. Crawford (bad pass; steal by D. Jordan),57,63
294,3,5:00.0,H. Barnes misses 3-pt jump shot from 25 ft,,57,63
295,3,4:58.0,,Defensive rebound by J. Jackson,57,63
296,3,4:46.0,,J. Jackson makes 3-pt jump shot from 25 ft (assist by J. Crawford),57,66
297,3,4:28.0,W. Matthews misses 3-pt jump shot from 26 ft,,57,66
298,3,4:25.0,,Defensive rebound by R. Holmes,57,66
299,3,4:20.0,,Personal foul by W. Matthews (drawn by T. Warren),57,66
300,3,4:20.0,J. Brunson enters the game for D. Smith,,57,66
301,3,4:20.0,,T. Daniels enters the game for T. Ariza,57,66
302,3,4:11.0,,J. Crawford makes 2-pt layup from 3 ft,57,68
303,3,4:11.0,Dallas full timeout,,57,68
304,3,4:11.0,D. Finney-Smith enters the game for H. Barnes,,57,68
305,3,4:11.0,D. Harris enters the game for L. Dončić,,57,68
306,3,4:11.0,M. Kleber enters the game for W. Matthews,,57,68
307,3,4:01.0,Turnover by D. Harris (bad pass; steal by R. Holmes),,57,68
308,3,3:55.0,,J. Jackson makes 2-pt layup at rim (assist by T. Warren),57,70
309,3,3:40.0,M. Kleber misses 3-pt jump shot from 23 ft,,57,70
310,3,3:40.0,Offensive rebound by M. Kleber,,57,70
311,3,3:36.0,D. Finney-Smith misses 2-pt layup from 6 ft,,57,70
312,3,3:35.0,Offensive rebound by D. Finney-Smith,,57,70
313,3,3:35.0,D. Finney-Smith misses 2-pt layup from 1 ft,,57,70
314,3,3:35.0,Offensive rebound by D. Finney-Smith,,57,70
315,3,3:33.0,D. Finney-Smith misses 2-pt layup from 3 ft,,57,70
316,3,3:31.0,,Defensive rebound by J. Crawford,57,70
317,3,3:21.0,,Phoenix full timeout,57,70
318,3,3:21.0,D. Powell enters the game for D. Jordan,,57,70
319,3,3:21.0,,D. Ayton enters the game for R. Holmes,57,70
320,3,3:13.0,,Shooting foul by D. Finney-Smith (drawn by T. Warren),57,70
321,3,3:13.0,,T. Warren makes free throw 1 of 2,57,71
322,3,3:13.0,,T. Warren makes free throw 2 of 2,57,72
323,3,3:07.0,Personal foul by T. Daniels (drawn by D. Harris),,57,72
324,3,3:07.0,D. Harris makes free throw 1 of 2,,58,72
325,3,3:07.0,D. Harris makes free throw 2 of 2,,59,72
326,3,2:55.0,,Turnover by D. Ayton (offensive foul),59,72
327,3,2:55.0,,Offensive foul by D. Ayton (drawn by D. Powell),59,72
328,3,2:38.0,Shooting foul by J. Jackson (drawn by M. Kleber),,59,72
329,3,2:38.0,M. Kleber makes free throw 1 of 2,,60,72
330,3,2:38.0,M. Kleber makes free throw 2 of 2,,61,72
331,3,2:23.0,,J. Crawford misses 2-pt jump shot from 13 ft,61,72
332,3,2:19.0,Defensive rebound by D. Powell,,61,72
333,3,2:18.0,Turnover by D. Powell (bad pass; steal by J. Jackson),,61,72
334,3,2:17.0,,Turnover by J. Jackson (bad pass),61,72
335,3,2:11.0,J. Brunson makes 2-pt layup from 4 ft,,63,72
336,3,2:11.0,,Violation by Team (def goaltending),63,72
337,3,1:57.0,,Shooting foul by J. Brunson (drawn by J. Crawford),63,72
338,3,1:57.0,,J. Crawford makes free throw 1 of 2,63,73
339,3,1:57.0,,J. Crawford makes free throw 2 of 2,63,74
340,3,1:46.0,J. Brunson misses 2-pt jump shot from 18 ft,,63,74
341,3,1:44.0,,Defensive rebound by Team,63,74
342,3,1:31.0,,D. Ayton makes 2-pt dunk from 2 ft (assist by T. Warren),63,76
343,3,1:13.0,J. Brunson misses 2-pt layup from 5 ft (block by D. Ayton),,63,76
344,3,1:10.0,,Defensive rebound by T. Warren,63,76
345,3,0:53.0,,T. Warren makes 2-pt layup from 3 ft,63,78
346,3,0:52.0,Personal foul by J. Crawford (drawn by J. Brunson),,63,78
347,3,0:52.0,J. Brunson misses free throw 1 of 2,,63,78
348,3,0:52.0,Offensive rebound by Team,,63,78
349,3,0:52.0,J. Brunson makes free throw 2 of 2,,64,78
350,3,0:39.0,,Turnover by T. Warren (bad pass; steal by M. Kleber),64,78
351,3,0:36.0,Shooting foul by T. Warren (drawn by D. Finney-Smith),,64,78
352,3,0:36.0,D. Finney-Smith misses free throw 1 of 2,,64,78
353,3,0:36.0,Offensive rebound by Team,,64,78
354,3,0:36.0,D. Finney-Smith makes free throw 2 of 2,,65,78
355,3,0:21.0,,J. Crawford misses 2-pt jump shot from 12 ft,65,78
356,3,0:19.0,Defensive rebound by Team,,65,78
357,3,0:19.0,,Loose ball foul by D. Ayton (drawn by D. Powell),65,78
358,3,0:19.0,D. Powell makes free throw 1 of 2,,66,78
359,3,0:19.0,D. Powell makes free throw 2 of 2,,67,78
360,3,0:04.0,,J. Jackson misses 2-pt jump shot from 11 ft,67,78
361,3,0:01.0,Defensive rebound by D. Powell,,67,78
362,3,0:00.0,D. Harris misses 3-pt jump shot from 37 ft,,67,78
363,3,0:00.0,Offensive rebound by Team,,67,78
364,4,11:46.0,D. Harris makes 2-pt layup from 6 ft,,69,78
365,4,11:27.0,,Turnover by D. Ayton (traveling),69,78
366,4,11:12.0,Offensive foul by D. Powell (drawn by D. Melton),,69,78
367,4,11:12.0,Turnover by D. Powell (offensive foul),,69,78
368,4,11:03.0,,Personal foul by D. Harris (drawn by M. Bridges),69,78
369,4,10:55.0,,J. Jackson misses 2-pt layup from 6 ft,69,78
370,4,10:52.0,Defensive rebound by M. Kleber,,69,78
371,4,10:44.0,Offensive foul by M. Kleber (drawn by J. Jackson),,69,78
372,4,10:44.0,Turnover by M. Kleber (offensive foul),,69,78
373,4,10:36.0,,Personal foul by D. Harris (drawn by M. Bridges),69,78
374,4,10:30.0,,Personal foul by M. Kleber (drawn by D. Ayton),69,78
375,4,10:18.0,,Shooting foul by D. Powell (drawn by T. Ariza),69,78
376,4,10:18.0,,T. Ariza makes free throw 1 of 2,69,79
377,4,10:18.0,,T. Ariza makes free throw 2 of 2,69,80
378,4,10:08.0,Personal foul by D. Melton (drawn by D. Harris),,69,80
379,4,9:59.0,Turnover by D. Harris (bad pass; steal by D. Melton),,69,80
380,4,9:53.0,,Turnover by D. Melton (lost ball; steal by D. Harris),69,80
381,4,9:48.0,J. Brunson makes 2-pt layup from 3 ft (assist by D. Powell),,71,80
382,4,9:42.0,,Offensive foul by D. Ayton (drawn by M. Kleber),71,80
383,4,9:42.0,,Turnover by D. Ayton (offensive foul),71,80
384,4,9:42.0,,Flagrant foul type 1 by D. Powell (drawn by D. Ayton),71,80
385,4,9:42.0,Turnover by D. Powell (turnover),,71,80
386,4,9:42.0,,D. Ayton makes flagrant free throw 1 of 2,71,81
387,4,9:42.0,,D. Ayton misses flagrant free throw 2 of 2,71,81
388,4,9:42.0,,Offensive rebound by Team,71,81
389,4,9:19.0,,D. Melton misses 2-pt jump shot from 22 ft,71,81
