,QUARTER,TIME_REMAINING,UTAH_ACTION,MINNESOTA_ACTION,UTAH_SCORE,MINNESOTA_SCORE
114,2,11:13.0,,G. Dieng makes 3-pt jump shot from 23 ft (assist by J. Okogie),27,25
115,2,10:57.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by R. Rubio),,30,25
116,2,10:44.0,,L. Deng makes 3-pt jump shot from 25 ft (assist by J. Bayless),30,28
117,2,10:31.0,D. Favors makes 2-pt hook shot from 3 ft (assist by R. Rubio),,32,28
118,2,10:21.0,,Shooting foul by K. Korver (drawn by L. Deng),32,28
119,2,10:21.0,,L. Deng makes free throw 1 of 2,32,29
120,2,10:21.0,R. O'Neale enters the game for K. Korver,,32,29
121,2,10:21.0,,L. Deng makes free throw 2 of 2,32,30
122,2,10:07.0,J. Crowder misses 3-pt jump shot from 26 ft,,32,30
123,2,10:04.0,,Defensive rebound by L. Deng,32,30
124,2,10:04.0,G. Niang enters the game for J. Crowder,,32,30
125,2,9:57.0,,Offensive foul by G. Dieng (drawn by R. Rubio),32,30
126,2,9:57.0,,Turnover by G. Dieng (offensive foul),32,30
127,2,9:39.0,J. Ingles misses 3-pt jump shot from 25 ft,,32,30
128,2,9:37.0,,Defensive rebound by J. Okogie,32,30
129,2,9:24.0,,G. Dieng misses 2-pt jump shot from 14 ft,32,30
130,2,9:22.0,Defensive rebound by D. Favors,,32,30
131,2,9:13.0,R. Rubio makes 2-pt jump shot from 20 ft,,34,30
132,2,8:59.0,,Shooting foul by R. Rubio (drawn by J. Bayless),34,30
133,2,8:59.0,,J. Bayless makes free throw 1 of 2,34,31
134,2,8:59.0,,J. Bayless makes free throw 2 of 2,34,32
135,2,8:46.0,Turnover by J. Ingles (bad pass; steal by J. Okogie),,34,32
136,2,8:42.0,,J. Okogie misses 2-pt jump shot from 5 ft,34,32
137,2,8:39.0,Defensive rebound by R. Rubio,,34,32
138,2,8:36.0,J. Ingles misses 2-pt layup from 1 ft,,34,32
139,2,8:32.0,,Defensive rebound by D. Šarić,34,32
140,2,8:25.0,,D. Šarić misses 3-pt jump shot from 26 ft,34,32
141,2,8:22.0,Defensive rebound by R. O'Neale,,34,32
142,2,8:04.0,Personal foul by J. Bayless (drawn by J. Ingles),,34,32
143,2,8:04.0,D. Mitchell enters the game for J. Ingles,,34,32
144,2,7:54.0,R. O'Neale misses 3-pt jump shot from 23 ft,,34,32
145,2,7:50.0,Offensive rebound by D. Favors,,34,32
146,2,7:49.0,R. Rubio makes 3-pt jump shot from 25 ft (assist by D. Favors),,37,32
147,2,7:29.0,,L. Deng makes 2-pt jump shot from 10 ft (assist by G. Dieng),37,34
148,2,7:17.0,R. Rubio makes 2-pt layup from 1 ft,,39,34
149,2,7:17.0,,Violation by Team (def goaltending),39,34
150,2,7:00.0,,J. Bayless misses 2-pt jump shot from 23 ft,39,34
151,2,6:56.0,Defensive rebound by R. O'Neale,,39,34
152,2,6:40.0,G. Niang makes 2-pt layup from 1 ft (assist by R. Rubio),,41,34
153,2,6:33.0,,Minnesota full timeout,41,34
154,2,6:33.0,R. Gobert enters the game for D. Favors,,41,34
155,2,6:33.0,K. Korver enters the game for R. Rubio,,41,34
156,2,6:33.0,,T. Gibson enters the game for L. Deng,41,34
157,2,6:33.0,,K. Towns enters the game for G. Dieng,41,34
158,2,6:33.0,,A. Wiggins enters the game for D. Šarić,41,34
159,2,6:11.0,,J. Okogie misses 2-pt jump shot from 18 ft,41,34
160,2,6:09.0,Defensive rebound by G. Niang,,41,34
161,2,6:03.0,R. O'Neale misses 3-pt jump shot from 23 ft,,41,34
162,2,6:00.0,,Defensive rebound by A. Wiggins,41,34
163,2,5:53.0,,A. Wiggins makes 2-pt layup from 1 ft,41,36
164,2,5:34.0,K. Korver misses 3-pt jump shot from 24 ft,,41,36
165,2,5:32.0,,Defensive rebound by J. Bayless,41,36
166,2,5:19.0,,T. Gibson misses 2-pt jump shot from 21 ft,41,36
167,2,5:17.0,Defensive rebound by D. Mitchell,,41,36
168,2,5:02.0,D. Mitchell makes 3-pt jump shot from 25 ft,,44,36
169,2,4:48.0,,A. Wiggins makes 2-pt jump shot from 20 ft (assist by K. Towns),44,38
170,2,4:30.0,K. Korver makes 3-pt jump shot from 22 ft (assist by G. Niang),,47,38
171,2,4:17.0,,J. Bayless makes 2-pt jump shot from 17 ft,47,40
172,2,4:06.0,D. Mitchell misses 2-pt layup from 2 ft (block by K. Towns),,47,40
173,2,4:01.0,Offensive rebound by D. Mitchell,,47,40
174,2,3:56.0,,Violation by Team (kicked ball),47,40
175,2,3:56.0,J. Crowder enters the game for G. Niang,,47,40
176,2,3:56.0,,J. Terrell enters the game for J. Bayless,47,40
177,2,3:49.0,Shooting foul by J. Terrell (drawn by K. Korver),,47,40
178,2,3:49.0,K. Korver makes free throw 1 of 2,,48,40
179,2,3:49.0,K. Korver makes free throw 2 of 2,,49,40
180,2,3:34.0,,J. Okogie misses 2-pt jump shot from 17 ft,49,40
181,2,3:32.0,Defensive rebound by R. Gobert,,49,40
182,2,3:18.0,Turnover by J. Crowder (bad pass; steal by A. Wiggins),,49,40
183,2,3:14.0,,A. Wiggins makes 2-pt layup from 1 ft,49,42
184,2,3:14.0,Utah full timeout,,49,42
185,2,3:14.0,J. Ingles enters the game for K. Korver,,49,42
186,2,3:14.0,R. Rubio enters the game for R. O'Neale,,49,42
187,2,3:14.0,,J. Bayless enters the game for J. Terrell,49,42
188,2,2:59.0,R. Rubio misses 2-pt layup from 2 ft,,49,42
189,2,2:56.0,,Defensive rebound by J. Bayless,49,42
190,2,2:38.0,,A. Wiggins misses 3-pt jump shot from 25 ft,49,42
191,2,2:35.0,Defensive rebound by J. Crowder,,49,42
192,2,2:24.0,D. Mitchell misses 2-pt layup from 1 ft,,49,42
193,2,2:20.0,Offensive rebound by R. Gobert,,49,42
194,2,2:18.0,R. Gobert makes 2-pt layup from 1 ft,,51,42
195,2,1:59.0,,A. Wiggins misses 2-pt jump shot from 22 ft,51,42
196,2,1:56.0,Defensive rebound by J. Ingles,,51,42
197,2,1:39.0,D. Mitchell misses 3-pt jump shot from 25 ft,,51,42
198,2,1:36.0,,Defensive rebound by T. Gibson,51,42
199,2,1:28.0,,Shooting foul by R. Rubio (drawn by J. Bayless),51,42
200,2,1:28.0,,J. Bayless misses free throw 1 of 2,51,42
201,2,1:28.0,,Offensive rebound by Team,51,42
202,2,1:28.0,,J. Bayless makes free throw 2 of 2,51,43
203,2,1:19.0,Turnover by J. Ingles (bad pass),,51,43
204,2,1:06.0,,Shooting foul by R. Gobert (drawn by K. Towns),51,43
205,2,1:06.0,,K. Towns makes free throw 1 of 2,51,44
206,2,1:06.0,,K. Towns misses free throw 2 of 2,51,44
207,2,1:05.0,Defensive rebound by Team,,51,44
208,2,1:05.0,,Loose ball foul by A. Wiggins (drawn by J. Crowder),51,44
209,2,0:55.0,J. Crowder misses 3-pt jump shot from 23 ft (block by T. Gibson),,51,44
210,2,0:55.0,Offensive rebound by Team,,51,44
211,2,0:50.0,Shooting foul by T. Gibson (drawn by D. Mitchell),,51,44
212,2,0:50.0,D. Mitchell makes free throw 1 of 2,,52,44
213,2,0:50.0,,D. Šarić enters the game for T. Gibson,52,44
214,2,0:50.0,D. Mitchell makes free throw 2 of 2,,53,44
215,2,0:36.0,,Turnover by J. Bayless (bad pass; steal by J. Ingles),53,44
216,2,0:32.0,R. Rubio misses 3-pt jump shot from 25 ft,,53,44
217,2,0:30.0,,Defensive rebound by Team,53,44
218,2,0:12.0,,J. Bayless makes 3-pt jump shot from 25 ft (assist by K. Towns),53,47
219,2,0:10.0,Turnover by R. Gobert (bad pass),,53,47
220,2,0:04.0,,J. Bayless makes 3-pt jump shot from 26 ft,53,50
221,2,0:00.0,D. Mitchell misses 3-pt jump shot from 50 ft,,53,50
222,2,0:00.0,Offensive rebound by Team,,53,50
223,3,11:43.0,,Turnover by J. Okogie (bad pass; steal by R. Rubio),53,50
224,3,11:25.0,J. Ingles misses 3-pt jump shot from 27 ft,,53,50
225,3,11:23.0,,Defensive rebound by J. Okogie,53,50
226,3,11:13.0,,Personal foul by R. Rubio (drawn by A. Wiggins),53,50
227,3,11:05.0,,K. Towns misses 2-pt jump shot from 4 ft (block by R. Gobert),53,50
228,3,11:04.0,,Offensive rebound by Team,53,50
229,3,11:01.0,,A. Wiggins misses 2-pt jump shot from 12 ft,53,50
230,3,10:58.0,,Offensive rebound by K. Towns,53,50
231,3,10:54.0,,J. Okogie makes 3-pt jump shot from 25 ft (assist by T. Gibson),53,53
232,3,10:37.0,R. Rubio makes 2-pt layup from 1 ft (assist by R. Gobert),,55,53
233,3,10:37.0,Shooting foul by J. Bayless (drawn by R. Rubio),,55,53
234,3,10:37.0,R. Rubio makes free throw 1 of 1,,56,53
235,3,10:22.0,,J. Okogie misses 3-pt jump shot from 25 ft,56,53
236,3,10:21.0,Defensive rebound by Team,,56,53
237,3,10:21.0,,Loose ball foul by T. Gibson (drawn by R. Gobert),56,53
238,3,10:21.0,,D. Šarić enters the game for T. Gibson,56,53
239,3,10:09.0,R. Gobert misses 2-pt layup from 2 ft (block by K. Towns),,56,53
240,3,10:06.0,,Defensive rebound by K. Towns,56,53
241,3,9:52.0,,Turnover by K. Towns (traveling),56,53
242,3,9:39.0,R. Gobert makes 2-pt dunk from 1 ft (assist by J. Ingles),,58,53
243,3,9:23.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by A. Wiggins),58,56
244,3,9:07.0,J. Ingles makes 2-pt layup from 2 ft (assist by R. Gobert),,60,56
245,3,8:54.0,,J. Bayless makes 2-pt jump shot from 21 ft,60,58
246,3,8:35.0,R. Rubio misses 3-pt jump shot from 25 ft,,60,58
247,3,8:33.0,,Defensive rebound by D. Šarić,60,58
248,3,8:20.0,,Turnover by J. Okogie (bad pass; steal by D. Favors),60,58
249,3,8:15.0,Shooting foul by J. Okogie (drawn by R. Gobert),,60,58
250,3,8:15.0,R. Gobert misses free throw 1 of 2,,60,58
251,3,8:15.0,Offensive rebound by Team,,60,58
252,3,8:15.0,R. Gobert makes free throw 2 of 2,,61,58
253,3,8:04.0,,J. Bayless makes 3-pt jump shot from 25 ft,61,61
254,3,7:42.0,R. Gobert makes 2-pt dunk from 2 ft (assist by R. Rubio),,63,61
255,3,7:29.0,,J. Okogie misses 2-pt layup from 2 ft (block by D. Favors),63,61
256,3,7:27.0,Defensive rebound by D. Favors,,63,61
257,3,7:22.0,D. Mitchell misses 2-pt layup from 1 ft (block by K. Towns),,63,61
258,3,7:18.0,,Defensive rebound by D. Šarić,63,61
259,3,7:16.0,,Shooting foul by J. Ingles (drawn by A. Wiggins),63,61
260,3,7:16.0,,A. Wiggins makes free throw 1 of 2,63,62
261,3,7:16.0,,A. Wiggins makes free throw 2 of 2,63,63
262,3,7:05.0,Shooting foul by K. Towns (drawn by R. Gobert),,63,63
263,3,7:05.0,R. Gobert misses free throw 1 of 2,,63,63
264,3,7:05.0,Offensive rebound by Team,,63,63
265,3,7:05.0,,J. Terrell enters the game for J. Okogie,63,63
266,3,7:05.0,R. Gobert makes free throw 2 of 2,,64,63
267,3,6:50.0,,Turnover by K. Towns (lost ball; steal by R. Gobert),64,63
268,3,6:50.0,,Technical foul by K. Towns,64,63
269,3,6:50.0,,Minnesota full timeout,64,63
270,3,6:50.0,J. Crowder enters the game for D. Favors,,64,63
271,3,6:50.0,D. Mitchell misses technical free throw,,64,63
272,3,6:50.0,Offensive rebound by Team,,64,63
273,3,6:40.0,D. Mitchell makes 2-pt layup from 3 ft (assist by J. Crowder),,66,63
274,3,6:40.0,Shooting foul by J. Terrell (drawn by J. Crowder),,66,63
275,3,6:40.0,D. Mitchell makes free throw 1 of 1,,67,63
276,3,6:22.0,,Offensive foul by J. Bayless (drawn by R. Rubio),67,63
277,3,6:22.0,,Turnover by J. Bayless (offensive foul),67,63
278,3,6:12.0,R. Gobert makes 2-pt dunk from 1 ft (assist by J. Ingles),,69,63
279,3,5:52.0,,J. Bayless makes 3-pt jump shot from 25 ft (assist by K. Towns),69,66
280,3,5:34.0,R. Rubio makes 2-pt layup from 2 ft,,71,66
281,3,5:22.0,,D. Šarić makes 3-pt jump shot from 26 ft,71,69
282,3,5:06.0,Turnover by J. Ingles (bad pass; steal by J. Terrell),,71,69
283,3,5:03.0,,Personal foul by J. Ingles (drawn by K. Towns),71,69
284,3,5:03.0,K. Korver enters the game for J. Ingles,,71,69
285,3,5:03.0,R. O'Neale enters the game for R. Rubio,,71,69
286,3,5:03.0,,L. Deng enters the game for J. Bayless,71,69
287,3,4:56.0,,A. Wiggins misses 2-pt jump shot from 8 ft,71,69
288,3,4:54.0,Defensive rebound by Team,,71,69
289,3,4:43.0,D. Mitchell makes 2-pt jump shot from 18 ft,,73,69
290,3,4:26.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by K. Towns),73,72
291,3,4:09.0,D. Mitchell makes 2-pt jump shot from 15 ft,,75,72
292,3,3:59.0,,Shooting foul by K. Korver (drawn by K. Towns),75,72
293,3,3:59.0,,K. Towns makes free throw 1 of 2,75,73
294,3,3:59.0,,K. Towns makes free throw 2 of 2,75,74
295,3,3:34.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by D. Mitchell),,78,74
296,3,3:24.0,,Personal foul by R. O'Neale (drawn by K. Towns),78,74
297,3,3:24.0,,K. Towns makes free throw 1 of 2,78,75
298,3,3:24.0,,K. Towns makes free throw 2 of 2,78,76
299,3,3:14.0,Turnover by D. Mitchell (lost ball; steal by A. Wiggins),,78,76
300,3,3:10.0,,L. Deng makes 3-pt jump shot from 24 ft (assist by J. Terrell),78,79
301,3,3:08.0,Utah full timeout,,78,79
302,3,3:08.0,D. Favors enters the game for R. Gobert,,78,79
303,3,2:52.0,D. Mitchell makes 2-pt jump shot from 13 ft,,80,79
304,3,2:37.0,,A. Wiggins makes 2-pt layup from 2 ft (assist by J. Terrell),80,81
305,3,2:23.0,R. O'Neale makes 2-pt layup from 1 ft (assist by D. Mitchell),,82,81
306,3,2:04.0,,A. Wiggins makes 2-pt jump shot from 18 ft,82,83
307,3,1:53.0,D. Mitchell makes 2-pt jump shot from 12 ft,,84,83
308,3,1:53.0,Shooting foul by D. Šarić (drawn by D. Mitchell),,84,83
309,3,1:53.0,J. Ingles enters the game for R. O'Neale,,84,83
310,3,1:53.0,D. Mitchell makes free throw 1 of 1,,85,83
311,3,1:40.0,,A. Wiggins misses 2-pt jump shot from 13 ft,85,83
312,3,1:38.0,Defensive rebound by K. Korver,,85,83
313,3,1:18.0,J. Ingles misses 3-pt jump shot from 23 ft,,85,83
314,3,1:15.0,,Defensive rebound by K. Towns,85,83
315,3,1:06.0,,J. Terrell misses 3-pt jump shot from 26 ft,85,83
316,3,1:03.0,Defensive rebound by D. Mitchell,,85,83
317,3,0:59.0,Shooting foul by A. Wiggins (drawn by D. Mitchell),,85,83
318,3,0:59.0,D. Mitchell misses free throw 1 of 2,,85,83
319,3,0:59.0,Offensive rebound by Team,,85,83
320,3,0:59.0,,J. Okogie enters the game for A. Wiggins,85,83
321,3,0:59.0,D. Mitchell makes free throw 2 of 2,,86,83
322,3,0:46.0,,K. Towns misses 3-pt jump shot from 25 ft,86,83
323,3,0:42.0,Defensive rebound by D. Favors,,86,83
324,3,0:34.0,J. Ingles makes 2-pt layup from 2 ft,,88,83
325,3,0:19.0,,Turnover by L. Deng (lost ball; steal by K. Korver),88,83
326,3,0:19.0,Personal foul by L. Deng (drawn by K. Korver),,88,83
327,3,0:19.0,K. Korver makes free throw 1 of 2,,89,83
328,3,0:19.0,K. Korver makes free throw 2 of 2,,90,83
329,3,0:03.0,,J. Terrell makes 2-pt jump shot from 20 ft,90,85
330,3,0:00.0,D. Mitchell misses 3-pt jump shot from 33 ft,,90,85
331,3,0:00.0,Offensive rebound by Team,,90,85
332,4,11:47.0,D. Favors misses 2-pt layup from 1 ft,,90,85
333,4,11:44.0,,Defensive rebound by J. Bayless,90,85
334,4,11:23.0,,J. Okogie misses 3-pt jump shot from 22 ft,90,85
335,4,11:20.0,Defensive rebound by D. Favors,,90,85
336,4,11:14.0,J. Ingles misses 3-pt jump shot from 23 ft,,90,85
337,4,11:12.0,,Defensive rebound by D. Šarić,90,85
338,4,11:01.0,,J. Bayless misses 2-pt layup from 2 ft,90,85
339,4,10:59.0,Defensive rebound by R. Rubio,,90,85
340,4,10:54.0,K. Korver makes 3-pt jump shot from 26 ft (assist by R. Rubio),,93,85
341,4,10:36.0,,Personal foul by J. Crowder (drawn by D. Šarić),93,85
342,4,10:23.0,,J. Bayless misses 2-pt jump shot from 13 ft,93,85
343,4,10:20.0,Defensive rebound by D. Favors,,93,85
344,4,10:00.0,J. Crowder misses 3-pt jump shot from 23 ft,,93,85
345,4,9:51.0,,Defensive rebound by D. Šarić,93,85
346,4,9:45.0,,L. Deng makes 2-pt jump shot from 15 ft (assist by J. Bayless),93,87
347,4,9:30.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Rubio),,96,87
348,4,9:13.0,,L. Deng makes 3-pt jump shot from 23 ft (assist by J. Bayless),96,90
349,4,8:57.0,K. Korver makes 3-pt jump shot from 26 ft (assist by J. Crowder),,99,90
350,4,8:34.0,,D. Šarić misses 3-pt jump shot from 23 ft,99,90
351,4,8:29.0,Defensive rebound by D. Favors,,99,90
352,4,8:28.0,Turnover by D. Favors (bad pass; steal by L. Deng),,99,90
353,4,8:25.0,,J. Okogie misses 3-pt jump shot from 25 ft,99,90
354,4,8:25.0,,Offensive rebound by G. Dieng,99,90
355,4,8:25.0,,Shooting foul by J. Ingles (drawn by G. Dieng),99,90
356,4,8:25.0,,G. Dieng makes free throw 1 of 2,99,91
357,4,8:25.0,R. Gobert enters the game for J. Crowder,,99,91
358,4,8:25.0,G. Niang enters the game for D. Favors,,99,91
359,4,8:25.0,R. O'Neale enters the game for K. Korver,,99,91
360,4,8:25.0,,A. Wiggins enters the game for L. Deng,99,91
361,4,8:25.0,,G. Dieng makes free throw 2 of 2,99,92
362,4,8:16.0,R. Rubio makes 2-pt jump shot from 19 ft (assist by G. Niang),,101,92
363,4,8:03.0,,Turnover by J. Bayless (bad pass; steal by R. Rubio),101,92
364,4,8:00.0,R. Rubio makes 2-pt layup from 1 ft,,103,92
365,4,7:59.0,,Minnesota full timeout,103,92
366,4,7:59.0,D. Mitchell enters the game for R. Rubio,,103,92
367,4,7:59.0,,T. Gibson enters the game for G. Dieng,103,92
368,4,7:59.0,,K. Towns enters the game for D. Šarić,103,92
369,4,7:39.0,,A. Wiggins makes 2-pt jump shot from 16 ft,103,94
370,4,7:25.0,J. Ingles makes 2-pt layup from 2 ft (assist by R. Gobert),,105,94
371,4,7:11.0,,A. Wiggins makes 3-pt jump shot from 24 ft (assist by J. Bayless),105,97
372,4,6:53.0,Personal foul by K. Towns (drawn by J. Ingles),,105,97
373,4,6:40.0,D. Mitchell makes 3-pt jump shot from 24 ft,,108,97
374,4,6:28.0,,A. Wiggins makes 2-pt layup from 3 ft,108,99
375,4,6:15.0,G. Niang makes 3-pt jump shot from 25 ft (assist by D. Mitchell),,111,99
376,4,6:01.0,,Shooting foul by R. Gobert (drawn by A. Wiggins),111,99
377,4,6:01.0,,A. Wiggins makes free throw 1 of 2,111,100
378,4,6:01.0,D. Favors enters the game for G. Niang,,111,100
379,4,6:01.0,,L. Deng enters the game for J. Okogie,111,100
380,4,6:01.0,,A. Wiggins makes free throw 2 of 2,111,101
