,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHICAGO_ACTION,BROOKLYN_SCORE,CHICAGO_SCORE
378,4,2:30.0,,Turnover by K. Dunn (lost ball; steal by S. Dinwiddie),91,93
379,4,2:23.0,D. Russell misses 3-pt jump shot from 25 ft,,91,93
380,4,2:21.0,,Defensive rebound by L. Markkanen,91,93
381,4,2:09.0,,B. Portis misses 3-pt jump shot from 24 ft,91,93
382,4,2:06.0,Defensive rebound by S. Dinwiddie,,91,93
383,4,1:52.0,Shooting foul by S. Harrison (drawn by R. Hollis-Jefferson),,91,93
384,4,1:52.0,R. Hollis-Jefferson makes free throw 1 of 2,,92,93
385,4,1:52.0,,W. Carter enters the game for B. Portis,92,93
386,4,1:52.0,R. Hollis-Jefferson misses free throw 2 of 2,,92,93
387,4,1:49.0,Offensive rebound by J. Allen,,92,93
388,4,1:38.0,J. Harris misses 2-pt layup from 5 ft (block by W. Carter),,92,93
389,4,1:35.0,Offensive rebound by J. Harris,,92,93
390,4,1:34.0,J. Allen misses 2-pt jump shot from 4 ft,,92,93
391,4,1:34.0,,Defensive rebound by Team,92,93
392,4,1:15.0,,K. Dunn misses 2-pt jump shot from 9 ft,92,93
393,4,1:10.0,,Offensive rebound by W. Carter,92,93
394,4,1:10.0,,W. Carter misses 2-pt layup at rim,92,93
395,4,1:09.0,Defensive rebound by S. Dinwiddie,,92,93
396,4,0:49.0,D. Russell misses 2-pt jump shot from 15 ft,,92,93
397,4,0:46.0,Offensive rebound by R. Hollis-Jefferson,,92,93
398,4,0:46.0,Brooklyn full timeout,,92,93
399,4,0:43.0,J. Harris makes 2-pt jump shot from 5 ft (assist by S. Dinwiddie),,94,93
400,4,0:32.0,,Offensive foul by K. Dunn (drawn by R. Hollis-Jefferson),94,93
401,4,0:32.0,,Turnover by K. Dunn (offensive foul),94,93
402,4,0:08.0,Turnover by Team (shot clock),,94,93
403,4,0:08.0,,Chicago full timeout,94,93
404,4,0:08.0,J. Dudley enters the game for D. Russell,,94,93
405,4,0:08.0,,R. Arcidiacono enters the game for S. Harrison,94,93
406,4,0:02.0,,Turnover by J. Holiday (bad pass; steal by S. Dinwiddie),94,93
407,4,0:02.0,Brooklyn full timeout,,94,93
408,4,0:02.0,D. Russell enters the game for J. Allen,,94,93
409,4,0:02.0,,S. Harrison enters the game for W. Carter,94,93
410,4,0:01.0,Personal take foul by K. Dunn (drawn by S. Dinwiddie),,94,93
411,4,0:01.0,S. Dinwiddie makes free throw 1 of 2,,95,93
412,4,0:01.0,D. Carroll enters the game for D. Russell,,95,93
413,4,0:01.0,S. Dinwiddie makes free throw 2 of 2,,96,93
