,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHICAGO_ACTION,INDIANA_SCORE,CHICAGO_SCORE
379,4,2:27.0,,Offensive rebound by W. Carter,103,99
380,4,2:16.0,,J. Parker misses 3-pt jump shot from 26 ft,103,99
381,4,2:10.0,Defensive rebound by D. Collison,,103,99
382,4,1:57.0,T. Young misses 2-pt layup from 4 ft (block by W. Carter),,103,99
383,4,1:54.0,Offensive rebound by D. Collison,,103,99
384,4,1:51.0,D. Collison misses 3-pt jump shot from 23 ft,,103,99
385,4,1:50.0,Offensive rebound by T. Young,,103,99
386,4,1:50.0,T. Young misses 2-pt layup at rim,,103,99
387,4,1:49.0,,Defensive rebound by Z. LaVine,103,99
388,4,1:42.0,,J. Parker makes 2-pt dunk from 1 ft (assist by Z. LaVine),103,101
389,4,1:27.0,Turnover by B. Bogdanović (step out of bounds),,103,101
390,4,1:07.0,,Z. LaVine misses 2-pt layup from 4 ft,103,101
391,4,1:02.0,,Offensive rebound by W. Carter,103,101
392,4,1:02.0,,W. Carter misses 2-pt layup from 1 ft (block by M. Turner),103,101
393,4,1:02.0,Defensive rebound by V. Oladipo,,103,101
394,4,0:48.0,M. Turner misses 3-pt jump shot from 27 ft,,103,101
395,4,0:44.0,Offensive rebound by V. Oladipo,,103,101
396,4,0:37.0,Shooting foul by J. Holiday (drawn by V. Oladipo),,103,101
397,4,0:37.0,V. Oladipo makes free throw 1 of 2,,104,101
398,4,0:37.0,C. Joseph enters the game for B. Bogdanović,,104,101
399,4,0:37.0,V. Oladipo makes free throw 2 of 2,,105,101
400,4,0:37.0,,Chicago full timeout,105,101
401,4,0:37.0,,A. Blakeney enters the game for R. Arcidiacono,105,101
402,4,0:30.0,,A. Blakeney makes 3-pt jump shot from 26 ft (assist by Z. LaVine),105,104
403,4,0:30.0,,Shooting foul by D. Collison (drawn by A. Blakeney),105,104
404,4,0:30.0,,A. Blakeney makes free throw 1 of 1,105,105
405,4,0:30.0,Indiana full timeout,,105,105
406,4,0:30.0,B. Bogdanović enters the game for C. Joseph,,105,105
407,4,0:30.0,,R. Arcidiacono enters the game for A. Blakeney,105,105
408,4,0:18.0,D. Collison makes 2-pt jump shot from 19 ft (assist by B. Bogdanović),,107,105
409,4,0:17.0,,Chicago full timeout,107,105
410,4,0:17.0,C. Joseph enters the game for D. Collison,,107,105
411,4,0:17.0,,A. Blakeney enters the game for R. Arcidiacono,107,105
412,4,0:07.0,,Z. LaVine misses 2-pt jump shot from 14 ft,107,105
413,4,0:05.0,,Offensive rebound by W. Carter,107,105
414,4,0:05.0,,J. Holiday misses 3-pt jump shot from 26 ft,107,105
415,4,0:02.0,,Offensive rebound by W. Carter,107,105
416,4,0:00.0,,A. Blakeney misses 2-pt jump shot from 19 ft (block by M. Turner),107,105
417,4,0:00.0,Defensive rebound by M. Turner,,107,105
