,QUARTER,TIME_REMAINING,ORLANDO_ACTION,PHILADELPHIA_ACTION,ORLANDO_SCORE,PHILADELPHIA_SCORE
222,3,11:10.0,A. Gordon makes free throw 2 of 3,,56,65
223,3,11:10.0,A. Gordon makes free throw 3 of 3,,57,65
224,3,11:01.0,,J. Redick misses 2-pt jump shot from 20 ft,57,65
225,3,10:58.0,Defensive rebound by J. Isaac,,57,65
226,3,10:53.0,Turnover by J. Isaac (lost ball; steal by M. Fultz),,57,65
227,3,10:50.0,,R. Covington misses 3-pt jump shot from 27 ft,57,65
228,3,10:48.0,,Offensive rebound by D. Šarić,57,65
229,3,10:45.0,,R. Covington misses 3-pt jump shot from 25 ft,57,65
230,3,10:43.0,Defensive rebound by J. Isaac,,57,65
231,3,10:36.0,N. Vučević makes 3-pt jump shot from 26 ft (assist by D. Augustin),,60,65
232,3,10:20.0,,D. Šarić misses 2-pt jump shot from 20 ft,60,65
233,3,10:18.0,Defensive rebound by E. Fournier,,60,65
234,3,10:14.0,E. Fournier misses 2-pt layup from 2 ft (block by R. Covington),,60,65
235,3,10:13.0,Offensive rebound by A. Gordon,,60,65
236,3,10:13.0,A. Gordon makes 2-pt layup from 2 ft,,62,65
237,3,10:13.0,,Philadelphia full timeout,62,65
238,3,9:56.0,,J. Embiid misses 2-pt jump shot from 14 ft,62,65
239,3,9:53.0,Defensive rebound by A. Gordon,,62,65
240,3,9:36.0,A. Gordon misses 2-pt jump shot from 10 ft,,62,65
241,3,9:33.0,,Defensive rebound by D. Šarić,62,65
242,3,9:14.0,,M. Fultz makes 2-pt layup from 2 ft (assist by J. Redick),62,67
243,3,9:00.0,Turnover by N. Vučević (bad pass; steal by R. Covington),,62,67
244,3,8:56.0,,J. Redick makes 3-pt jump shot from 29 ft (assist by M. Fultz),62,70
245,3,8:39.0,E. Fournier makes 2-pt layup from 3 ft (assist by D. Augustin),,64,70
246,3,8:19.0,,J. Embiid misses 3-pt jump shot from 28 ft,64,70
247,3,8:15.0,Defensive rebound by J. Isaac,,64,70
248,3,8:03.0,N. Vučević makes 2-pt layup from 3 ft (assist by D. Augustin),,66,70
249,3,7:45.0,,D. Šarić makes 3-pt jump shot from 26 ft (assist by M. Fultz),66,73
250,3,7:26.0,J. Isaac misses 2-pt jump shot from 12 ft,,66,73
251,3,7:25.0,,Defensive rebound by D. Šarić,66,73
252,3,7:21.0,,R. Covington makes 3-pt jump shot from 28 ft (assist by D. Šarić),66,76
253,3,6:59.0,N. Vučević makes 3-pt jump shot from 26 ft (assist by E. Fournier),,69,76
254,3,6:46.0,,J. Redick makes 2-pt jump shot from 18 ft (assist by J. Embiid),69,78
255,3,6:24.0,D. Augustin misses 3-pt jump shot from 25 ft,,69,78
256,3,6:20.0,,Defensive rebound by R. Covington,69,78
257,3,6:13.0,,J. Embiid makes 2-pt layup from 2 ft (assist by M. Fultz),69,80
258,3,6:13.0,Orlando full timeout,,69,80
259,3,6:13.0,T. Ross enters the game for A. Gordon,,69,80
260,3,6:13.0,,L. Shamet enters the game for R. Covington,69,80
261,3,5:54.0,E. Fournier misses 2-pt jump shot from 19 ft,,69,80
262,3,5:52.0,,Defensive rebound by J. Redick,69,80
263,3,5:36.0,,J. Embiid misses 2-pt jump shot from 14 ft,69,80
264,3,5:34.0,Defensive rebound by Team,,69,80
265,3,5:34.0,,Loose ball foul by D. Šarić (drawn by T. Ross),69,80
266,3,5:34.0,,F. Korkmaz enters the game for M. Fultz,69,80
267,3,5:34.0,,T. McConnell enters the game for J. Redick,69,80
268,3,5:28.0,Personal foul by F. Korkmaz (drawn by E. Fournier),,69,80
269,3,5:17.0,D. Augustin misses 2-pt layup from 2 ft,,69,80
270,3,5:13.0,Offensive rebound by J. Isaac,,69,80
271,3,5:13.0,J. Isaac misses 2-pt layup from 1 ft,,69,80
272,3,5:13.0,,Defensive rebound by D. Šarić,69,80
273,3,5:05.0,,Personal foul by N. Vučević (drawn by J. Embiid),69,80
274,3,5:05.0,,Personal foul by E. Fournier (drawn by F. Korkmaz),69,80
275,3,5:00.0,,L. Shamet misses 2-pt jump shot from 15 ft,69,80
276,3,4:57.0,,Offensive rebound by J. Embiid,69,80
277,3,4:56.0,,J. Embiid misses 2-pt layup from 3 ft (block by J. Isaac),69,80
278,3,4:56.0,Defensive rebound by D. Augustin,,69,80
279,3,4:46.0,T. Ross misses 2-pt jump shot from 14 ft,,69,80
280,3,4:44.0,Offensive rebound by N. Vučević,,69,80
281,3,4:34.0,D. Augustin misses 2-pt layup from 8 ft,,69,80
282,3,4:32.0,Offensive rebound by D. Augustin,,69,80
283,3,4:30.0,D. Augustin makes 2-pt layup from 1 ft,,71,80
284,3,4:16.0,,J. Embiid makes 2-pt dunk from 1 ft (assist by L. Shamet),71,82
285,3,3:57.0,N. Vučević makes 2-pt jump shot from 21 ft (assist by E. Fournier),,73,82
286,3,3:49.0,,Turnover by D. Šarić (traveling),73,82
287,3,3:49.0,,A. Johnson enters the game for J. Embiid,73,82
288,3,3:30.0,J. Isaac makes 3-pt jump shot from 22 ft (assist by D. Augustin),,76,82
289,3,3:17.0,,Turnover by A. Johnson (bad pass; steal by J. Isaac),76,82
290,3,3:12.0,Turnover by D. Augustin (bad pass; steal by F. Korkmaz),,76,82
291,3,3:06.0,,D. Šarić misses 3-pt jump shot from 23 ft,76,82
292,3,3:02.0,Defensive rebound by N. Vučević,,76,82
293,3,2:52.0,E. Fournier misses 2-pt jump shot from 7 ft,,76,82
294,3,2:48.0,Offensive rebound by N. Vučević,,76,82
295,3,2:48.0,N. Vučević makes 2-pt layup from 1 ft,,78,82
296,3,2:30.0,,Turnover by D. Šarić (lost ball; steal by N. Vučević),78,82
297,3,2:25.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by D. Augustin),,81,82
298,3,2:24.0,,Philadelphia full timeout,81,82
299,3,2:24.0,I. Briscoe enters the game for D. Augustin,,81,82
300,3,2:24.0,A. Gordon enters the game for J. Isaac,,81,82
301,3,2:24.0,,R. Covington enters the game for F. Korkmaz,81,82
302,3,2:24.0,,J. Redick enters the game for D. Šarić,81,82
303,3,2:07.0,,A. Johnson makes 2-pt hook shot from 6 ft,81,84
304,3,1:55.0,E. Fournier misses 3-pt jump shot from 26 ft,,81,84
305,3,1:54.0,,Defensive rebound by L. Shamet,81,84
306,3,1:46.0,,R. Covington makes 3-pt jump shot from 27 ft (assist by L. Shamet),81,87
307,3,1:25.0,I. Briscoe misses 2-pt jump shot from 11 ft,,81,87
308,3,1:21.0,Offensive rebound by N. Vučević,,81,87
309,3,1:21.0,N. Vučević misses 2-pt layup from 1 ft,,81,87
310,3,1:21.0,,Defensive rebound by A. Johnson,81,87
311,3,1:03.0,,Turnover by A. Johnson (bad pass; steal by A. Gordon),81,87
312,3,0:57.0,N. Vučević makes 3-pt jump shot from 26 ft (assist by A. Gordon),,84,87
313,3,0:37.0,,J. Redick misses 3-pt jump shot from 27 ft,84,87
314,3,0:33.0,Defensive rebound by N. Vučević,,84,87
315,3,0:22.0,Turnover by E. Fournier (bad pass; steal by A. Johnson),,84,87
316,3,0:18.0,,A. Johnson makes 2-pt dunk from 2 ft (assist by J. Redick),84,89
317,3,0:02.0,Personal foul by R. Covington (drawn by I. Briscoe),,84,89
318,3,0:00.0,E. Fournier makes 2-pt jump shot from 13 ft (assist by T. Ross),,86,89
319,4,11:37.0,A. Gordon misses 2-pt jump shot from 16 ft,,86,89
320,4,11:32.0,Offensive rebound by T. Ross,,86,89
321,4,11:32.0,T. Ross misses 2-pt layup from 1 ft,,86,89
322,4,11:31.0,,Defensive rebound by J. Redick,86,89
323,4,11:28.0,,Personal foul by I. Briscoe (drawn by A. Johnson),86,89
324,4,11:28.0,,J. Embiid enters the game for A. Johnson,86,89
325,4,11:23.0,,Personal foul by W. Iwundu (drawn by J. Redick),86,89
326,4,11:11.0,,J. Embiid makes 2-pt jump shot from 17 ft (assist by T. McConnell),86,91
327,4,11:01.0,T. Ross misses 2-pt jump shot from 15 ft,,86,91
328,4,11:00.0,Offensive rebound by Team,,86,91
329,4,10:59.0,,Loose ball foul by J. Embiid (drawn by M. Bamba),86,91
330,4,10:48.0,Turnover by I. Briscoe (palming),,86,91
331,4,10:29.0,,J. Embiid misses 2-pt layup from 2 ft (block by M. Bamba),86,91
332,4,10:26.0,Defensive rebound by T. Ross,,86,91
333,4,10:22.0,W. Iwundu misses 2-pt jump shot from 18 ft,,86,91
334,4,10:20.0,Offensive rebound by M. Bamba,,86,91
335,4,10:14.0,M. Bamba makes 3-pt jump shot from 26 ft (assist by T. Ross),,89,91
336,4,10:03.0,,Personal foul by W. Iwundu (drawn by J. Redick),89,91
337,4,9:52.0,,J. Redick makes 3-pt jump shot from 25 ft,89,94
338,4,9:36.0,I. Briscoe misses 2-pt jump shot from 21 ft,,89,94
339,4,9:33.0,,Defensive rebound by T. McConnell,89,94
340,4,9:27.0,,T. McConnell misses 2-pt jump shot from 14 ft (block by M. Bamba),89,94
341,4,9:24.0,,Offensive rebound by L. Shamet,89,94
342,4,9:23.0,,J. Redick misses 3-pt jump shot from 25 ft,89,94
343,4,9:23.0,Defensive rebound by Team,,89,94
344,4,9:23.0,,M. Fultz enters the game for T. McConnell,89,94
345,4,9:06.0,Shooting foul by J. Embiid (drawn by A. Gordon),,89,94
346,4,9:06.0,A. Gordon misses free throw 1 of 2,,89,94
347,4,9:06.0,Offensive rebound by Team,,89,94
348,4,9:06.0,A. Gordon makes free throw 2 of 2,,90,94
349,4,8:55.0,,J. Redick misses 3-pt jump shot from 25 ft,90,94
350,4,8:51.0,Defensive rebound by A. Gordon,,90,94
351,4,8:51.0,,D. Šarić enters the game for J. Redick,90,94
352,4,8:28.0,Turnover by Team (shot clock),,90,94
353,4,8:16.0,,J. Embiid makes 2-pt dunk from 3 ft (assist by D. Šarić),90,96
354,4,8:14.0,Orlando full timeout,,90,96
355,4,8:14.0,D. Augustin enters the game for M. Bamba,,90,96
356,4,8:14.0,N. Vučević enters the game for I. Briscoe,,90,96
357,4,7:59.0,T. Ross misses 2-pt layup from 1 ft,,90,96
358,4,7:57.0,,Defensive rebound by J. Embiid,90,96
359,4,7:41.0,,M. Fultz misses 2-pt jump shot from 6 ft,90,96
360,4,7:39.0,Defensive rebound by N. Vučević,,90,96
361,4,7:34.0,Shooting foul by M. Fultz (drawn by D. Augustin),,90,96
362,4,7:34.0,D. Augustin makes free throw 1 of 3,,91,96
363,4,7:34.0,D. Augustin makes free throw 2 of 3,,92,96
364,4,7:34.0,D. Augustin makes free throw 3 of 3,,93,96
365,4,7:34.0,,L. Shamet misses 3-pt jump shot from 29 ft,93,96
366,4,7:22.0,,Offensive rebound by J. Embiid,93,96
367,4,7:15.0,,J. Embiid makes 2-pt jump shot from 3 ft,93,98
368,4,6:57.0,Turnover by N. Vučević (traveling),,93,98
369,4,6:57.0,,A. Johnson enters the game for J. Embiid,93,98
370,4,6:46.0,,R. Covington makes 3-pt jump shot from 28 ft (assist by A. Johnson),93,101
371,4,6:22.0,A. Gordon makes 2-pt layup from 2 ft (assist by N. Vučević),,95,101
372,4,6:22.0,Shooting foul by M. Fultz (drawn by A. Gordon),,95,101
373,4,6:22.0,,J. Redick enters the game for L. Shamet,95,101
374,4,6:22.0,A. Gordon misses free throw 1 of 1,,95,101
375,4,6:22.0,,Defensive rebound by D. Šarić,95,101
376,4,6:01.0,,D. Šarić makes 2-pt jump shot from 22 ft (assist by M. Fultz),95,103
