,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SACRAMENTO_ACTION,PORTLAND_SCORE,SACRAMENTO_SCORE
378,4,7:13.0,E. Turner misses 3-pt jump shot from 23 ft,,88,98
379,4,7:08.0,,Defensive rebound by M. Bagley,88,98
380,4,6:55.0,,Turnover by H. Giles (bad pass),88,98
381,4,6:36.0,D. Lillard misses 3-pt jump shot from 26 ft,,88,98
382,4,6:33.0,,Defensive rebound by J. Jackson,88,98
383,4,6:23.0,,M. Bagley misses 2-pt jump shot from 5 ft,88,98
384,4,6:18.0,,Offensive rebound by M. Bagley,88,98
385,4,6:18.0,,M. Bagley makes 2-pt layup at rim,88,100
386,4,6:08.0,Shooting foul by H. Giles (drawn by D. Lillard),,88,100
387,4,6:08.0,D. Lillard makes free throw 1 of 2,,89,100
388,4,6:08.0,A. Aminu enters the game for Z. Collins,,89,100
389,4,6:08.0,J. Nurkić enters the game for M. Leonard,,89,100
390,4,6:08.0,D. Lillard makes free throw 2 of 2,,90,100
391,4,5:57.0,,H. Giles makes 2-pt layup from 2 ft (assist by D. Fox),90,102
392,4,5:40.0,E. Turner makes 2-pt layup from 2 ft (assist by J. Nurkić),,92,102
393,4,5:30.0,,Personal foul by E. Turner (drawn by M. Bagley),92,102
394,4,5:30.0,,Offensive rebound by Team,92,102
395,4,5:30.0,,M. Bagley misses free throw 1 of 2,92,102
396,4,5:30.0,,I. Shumpert enters the game for J. Jackson,92,102
397,4,5:30.0,,M. Bagley misses free throw 2 of 2,92,102
398,4,5:28.0,Defensive rebound by J. Nurkić,,92,102
399,4,5:23.0,Shooting foul by D. Fox (drawn by D. Lillard),,92,102
400,4,5:23.0,D. Lillard makes free throw 1 of 3,,93,102
401,4,5:23.0,D. Lillard makes free throw 2 of 3,,94,102
402,4,5:23.0,D. Lillard makes free throw 3 of 3,,95,102
403,4,5:23.0,,Sacramento full timeout,95,102
404,4,5:23.0,,W. Cauley-Stein enters the game for H. Giles,95,102
405,4,5:23.0,,Violation by Team (delay of game),95,102
406,4,5:04.0,,B. Bogdanović makes 2-pt layup from 4 ft,95,104
407,4,4:46.0,E. Turner misses 2-pt layup from 3 ft,,95,104
408,4,4:42.0,,Defensive rebound by M. Bagley,95,104
409,4,4:35.0,,Offensive foul by B. Bogdanović (drawn by E. Turner),95,104
410,4,4:35.0,,Turnover by B. Bogdanović (offensive foul),95,104
411,4,4:28.0,D. Lillard misses 2-pt jump shot from 13 ft,,95,104
412,4,4:25.0,Offensive rebound by D. Lillard,,95,104
413,4,4:24.0,D. Lillard misses 2-pt jump shot from 4 ft,,95,104
414,4,4:22.0,,Defensive rebound by W. Cauley-Stein,95,104
415,4,4:16.0,,Shooting foul by E. Turner (drawn by D. Fox),95,104
416,4,4:16.0,,D. Fox misses free throw 1 of 2,95,104
417,4,4:16.0,,Offensive rebound by Team,95,104
418,4,4:16.0,,D. Fox makes free throw 2 of 2,95,105
419,4,4:05.0,E. Turner makes 2-pt dunk from 2 ft,,97,105
420,4,3:49.0,,W. Cauley-Stein misses 2-pt jump shot from 15 ft,97,105
421,4,3:45.0,Defensive rebound by A. Aminu,,97,105
422,4,3:41.0,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),,99,105
423,4,3:41.0,Shooting foul by M. Bagley (drawn by J. Nurkić),,99,105
424,4,3:41.0,,B. Hield enters the game for M. Bagley,99,105
425,4,3:41.0,J. Nurkić misses free throw 1 of 1,,99,105
426,4,3:38.0,,Defensive rebound by W. Cauley-Stein,99,105
427,4,3:19.0,,D. Fox misses 2-pt jump shot from 17 ft,99,105
428,4,3:14.0,,Offensive rebound by B. Hield,99,105
429,4,3:01.0,,B. Hield misses 3-pt jump shot from 25 ft,99,105
430,4,2:58.0,Defensive rebound by A. Aminu,,99,105
431,4,2:53.0,Personal foul by I. Shumpert (drawn by A. Aminu),,99,105
432,4,2:53.0,A. Aminu misses free throw 1 of 2,,99,105
433,4,2:53.0,Offensive rebound by Team,,99,105
434,4,2:53.0,A. Aminu misses free throw 2 of 2,,99,105
435,4,2:51.0,,Defensive rebound by B. Bogdanović,99,105
436,4,2:39.0,,Shooting foul by J. Nurkić (drawn by W. Cauley-Stein),99,105
437,4,2:39.0,,W. Cauley-Stein makes free throw 1 of 2,99,106
438,4,2:39.0,,W. Cauley-Stein makes free throw 2 of 2,99,107
439,4,2:22.0,J. Nurkić misses 2-pt jump shot from 6 ft,,99,107
440,4,2:17.0,Offensive rebound by A. Aminu,,99,107
441,4,2:17.0,A. Aminu makes 2-pt layup from 1 ft,,101,107
442,4,1:56.0,,B. Bogdanović makes 2-pt jump shot from 19 ft (assist by W. Cauley-Stein),101,109
443,4,1:47.0,D. Lillard makes 2-pt jump shot from 17 ft,,103,109
444,4,1:30.0,,D. Fox makes 3-pt jump shot from 25 ft,103,112
445,4,1:30.0,Portland full timeout,,103,112
446,4,1:30.0,J. Layman enters the game for A. Aminu,,103,112
447,4,1:30.0,,M. Bagley enters the game for B. Bogdanović,103,112
448,4,1:27.0,D. Lillard misses 3-pt jump shot from 29 ft,,103,112
449,4,1:24.0,Offensive rebound by C. McCollum,,103,112
450,4,1:24.0,Personal foul by D. Fox (drawn by C. McCollum),,103,112
451,4,1:24.0,C. McCollum makes free throw 1 of 2,,104,112
452,4,1:24.0,A. Aminu enters the game for J. Layman,,104,112
453,4,1:24.0,C. McCollum makes free throw 2 of 2,,105,112
454,4,1:14.0,,Personal take foul by A. Aminu (drawn by M. Bagley),105,112
455,4,1:14.0,,M. Bagley misses free throw 1 of 2,105,112
456,4,1:14.0,,Offensive rebound by Team,105,112
457,4,1:14.0,J. Layman enters the game for A. Aminu,,105,112
458,4,1:14.0,,J. Jackson enters the game for D. Fox,105,112
459,4,1:14.0,,M. Bagley makes free throw 2 of 2,105,113
460,4,1:09.0,Shooting foul by M. Bagley (drawn by E. Turner),,105,113
461,4,1:09.0,E. Turner makes free throw 1 of 2,,106,113
462,4,1:09.0,A. Aminu enters the game for J. Layman,,106,113
463,4,1:09.0,,N. Bjelica enters the game for M. Bagley,106,113
464,4,1:09.0,E. Turner makes free throw 2 of 2,,107,113
465,4,1:09.0,,Sacramento full timeout,107,113
466,4,1:09.0,,B. Bogdanović enters the game for N. Bjelica,107,113
467,4,1:09.0,,D. Fox enters the game for J. Jackson,107,113
468,4,0:47.0,,D. Fox misses 2-pt layup from 4 ft,107,113
469,4,0:44.0,Defensive rebound by J. Nurkić,,107,113
470,4,0:41.0,C. McCollum misses 2-pt jump shot from 15 ft,,107,113
471,4,0:39.0,Offensive rebound by A. Aminu,,107,113
472,4,0:39.0,A. Aminu misses 2-pt layup from 1 ft,,107,113
473,4,0:39.0,Offensive rebound by Team,,107,113
474,4,0:38.0,Turnover by D. Lillard (step out of bounds),,107,113
475,4,0:21.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Fox),107,115
476,4,0:15.0,D. Lillard misses 3-pt jump shot from 28 ft,,107,115
477,4,0:12.0,,Defensive rebound by Team,107,115
