,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PORTLAND_ACTION,GOLDEN STATE_SCORE,PORTLAND_SCORE
102,2,11:17.0,,N. Stauskas misses 3-pt jump shot from 26 ft,32,27
103,2,11:14.0,Defensive rebound by D. Green,,32,27
104,2,11:07.0,S. Curry makes 2-pt jump shot from 14 ft (assist by S. Livingston),,34,27
105,2,10:51.0,Violation by Team (kicked ball),,34,27
106,2,10:37.0,,Z. Collins misses 2-pt jump shot from 8 ft,34,27
107,2,10:35.0,Defensive rebound by S. Livingston,,34,27
108,2,10:30.0,D. Green misses 2-pt layup from 3 ft,,34,27
109,2,10:29.0,,Defensive rebound by N. Stauskas,34,27
110,2,10:22.0,,Turnover by N. Stauskas (lost ball; steal by S. Livingston),34,27
111,2,10:18.0,S. Curry makes 3-pt jump shot from 26 ft,,37,27
112,2,10:18.0,,Portland full timeout,37,27
113,2,10:18.0,,M. Harkless enters the game for Z. Collins,37,27
114,2,10:07.0,,S. Curry misses 2-pt hook shot from 5 ft,37,27
115,2,10:04.0,,Offensive rebound by M. Leonard,37,27
116,2,10:04.0,,M. Leonard misses 2-pt layup from 1 ft,37,27
117,2,10:04.0,Defensive rebound by D. Green,,37,27
118,2,10:01.0,J. Jerebko makes 3-pt jump shot from 25 ft (assist by S. Curry),,40,27
119,2,9:45.0,,E. Turner makes 2-pt jump shot from 8 ft,40,29
120,2,9:30.0,Shooting foul by S. Curry (drawn by S. Curry),,40,29
121,2,9:30.0,S. Curry makes free throw 1 of 3,,41,29
122,2,9:30.0,S. Curry makes free throw 2 of 3,,42,29
123,2,9:30.0,,C. McCollum enters the game for S. Curry,42,29
124,2,9:30.0,S. Curry makes free throw 3 of 3,,43,29
125,2,9:20.0,,M. Leonard makes 2-pt dunk at rim (assist by C. McCollum),43,31
126,2,9:08.0,Shooting foul by C. McCollum (drawn by S. Curry),,43,31
127,2,9:08.0,S. Curry makes free throw 1 of 2,,44,31
128,2,9:08.0,S. Curry makes free throw 2 of 2,,45,31
129,2,8:55.0,,C. McCollum makes 2-pt jump shot from 20 ft,45,33
130,2,8:36.0,S. Curry misses 3-pt jump shot from 24 ft,,45,33
131,2,8:35.0,,Defensive rebound by N. Stauskas,45,33
132,2,8:35.0,K. Thompson enters the game for A. Iguodala,,45,33
133,2,8:14.0,,E. Turner misses 2-pt jump shot from 13 ft,45,33
134,2,8:12.0,Defensive rebound by S. Livingston,,45,33
135,2,8:01.0,K. Thompson makes 2-pt layup from 1 ft (assist by D. Green),,47,33
136,2,7:46.0,,C. McCollum misses 2-pt jump shot from 14 ft,47,33
137,2,7:45.0,Defensive rebound by J. Jerebko,,47,33
138,2,7:39.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Livingston),,50,33
139,2,7:33.0,,Portland full timeout,50,33
140,2,7:33.0,K. Looney enters the game for D. Green,,50,33
141,2,7:33.0,A. McKinnie enters the game for J. Jerebko,,50,33
142,2,7:33.0,,D. Lillard enters the game for M. Leonard,50,33
143,2,7:33.0,,J. Nurkić enters the game for E. Turner,50,33
144,2,7:20.0,,J. Nurkić misses 2-pt hook shot from 11 ft,50,33
145,2,7:16.0,,Offensive rebound by M. Harkless,50,33
146,2,7:16.0,,M. Harkless makes 2-pt dunk from 1 ft,50,35
147,2,6:59.0,A. McKinnie misses 3-pt jump shot from 23 ft,,50,35
148,2,6:57.0,,Defensive rebound by N. Stauskas,50,35
149,2,6:53.0,,Personal foul by K. Looney (drawn by J. Nurkić),50,35
150,2,6:48.0,,J. Nurkić makes 2-pt dunk from 1 ft,50,37
151,2,6:36.0,K. Looney misses 2-pt jump shot from 4 ft,,50,37
152,2,6:34.0,,Defensive rebound by N. Stauskas,50,37
153,2,6:22.0,,Turnover by J. Nurkić (bad pass; steal by S. Livingston),50,37
154,2,6:15.0,K. Thompson misses 2-pt jump shot from 2 ft,,50,37
155,2,6:13.0,Offensive rebound by K. Looney,,50,37
156,2,6:10.0,S. Curry misses 2-pt jump shot from 17 ft,,50,37
157,2,6:08.0,Offensive rebound by S. Curry,,50,37
158,2,6:04.0,K. Thompson misses 2-pt jump shot from 15 ft,,50,37
159,2,6:01.0,,Defensive rebound by J. Nurkić,50,37
160,2,5:52.0,,D. Lillard misses 2-pt jump shot from 10 ft,50,37
161,2,5:50.0,Defensive rebound by S. Curry,,50,37
162,2,5:46.0,K. Thompson misses 2-pt dunk from 1 ft,,50,37
163,2,5:45.0,,Defensive rebound by C. McCollum,50,37
164,2,5:34.0,,Shooting foul by A. McKinnie (drawn by M. Harkless),50,37
165,2,5:34.0,,M. Harkless misses free throw 1 of 2,50,37
166,2,5:34.0,,Offensive rebound by Team,50,37
167,2,5:34.0,Q. Cook enters the game for S. Curry,,50,37
168,2,5:34.0,K. Durant enters the game for S. Livingston,,50,37
169,2,5:34.0,,M. Harkless makes free throw 2 of 2,50,38
170,2,5:15.0,Shooting foul by M. Harkless (drawn by K. Looney),,50,38
171,2,5:15.0,K. Looney makes free throw 1 of 2,,51,38
172,2,5:15.0,K. Looney misses free throw 2 of 2,,51,38
173,2,5:13.0,,Defensive rebound by C. McCollum,51,38
174,2,5:05.0,,N. Stauskas misses 3-pt jump shot from 24 ft,51,38
175,2,5:03.0,,Offensive rebound by J. Nurkić,51,38
176,2,5:03.0,,Turnover by J. Nurkić (lost ball; steal by K. Thompson),51,38
177,2,4:55.0,K. Thompson misses 2-pt layup from 1 ft,,51,38
178,2,4:52.0,Offensive rebound by A. McKinnie,,51,38
179,2,4:52.0,Personal foul by M. Harkless (drawn by A. McKinnie),,51,38
180,2,4:45.0,K. Durant makes 2-pt jump shot from 7 ft,,53,38
181,2,4:29.0,,Turnover by D. Lillard (bad pass; steal by Q. Cook),53,38
182,2,4:23.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by Q. Cook),,56,38
183,2,4:08.0,,Personal foul by K. Looney (drawn by J. Nurkić),56,38
184,2,4:08.0,D. Green enters the game for K. Looney,,56,38
185,2,4:01.0,,C. McCollum misses 3-pt jump shot from 26 ft,56,38
186,2,3:57.0,,Offensive rebound by J. Nurkić,56,38
187,2,3:57.0,,J. Nurkić makes 2-pt layup from 1 ft,56,40
188,2,3:45.0,Turnover by K. Durant (bad pass; steal by M. Harkless),,56,40
189,2,3:36.0,,C. McCollum makes 2-pt dunk from 2 ft (assist by J. Nurkić),56,42
190,2,3:36.0,Golden State full timeout,,56,42
191,2,3:36.0,S. Curry enters the game for Q. Cook,,56,42
192,2,3:36.0,A. Iguodala enters the game for A. McKinnie,,56,42
193,2,3:18.0,D. Green misses 2-pt hook shot from 2 ft,,56,42
194,2,3:16.0,,Defensive rebound by J. Nurkić,56,42
195,2,3:06.0,,M. Harkless misses 2-pt layup from 1 ft (block by D. Green),56,42
196,2,3:04.0,Defensive rebound by K. Thompson,,56,42
197,2,3:00.0,Turnover by K. Durant (bad pass),,56,42
198,2,3:00.0,,A. Aminu enters the game for N. Stauskas,56,42
199,2,2:41.0,,C. McCollum misses 2-pt layup from 1 ft,56,42
200,2,2:40.0,Defensive rebound by S. Curry,,56,42
201,2,2:32.0,K. Durant makes 2-pt jump shot from 7 ft (assist by S. Curry),,58,42
202,2,2:08.0,,J. Nurkić makes 2-pt jump shot from 18 ft,58,44
203,2,1:55.0,D. Green misses 2-pt jump shot from 13 ft,,58,44
204,2,1:52.0,,Defensive rebound by M. Harkless,58,44
205,2,1:41.0,,Shooting foul by D. Green (drawn by J. Nurkić),58,44
206,2,1:41.0,Technical foul by D. Green,,58,44
207,2,1:41.0,,Technical foul by J. Nurkić,58,44
208,2,1:41.0,,J. Nurkić makes free throw 1 of 2,58,45
209,2,1:41.0,J. Bell enters the game for D. Green,,58,45
210,2,1:41.0,,J. Nurkić misses free throw 2 of 2,58,45
211,2,1:39.0,Defensive rebound by J. Bell,,58,45
212,2,1:20.0,S. Curry misses 3-pt jump shot from 28 ft,,58,45
213,2,1:15.0,,Defensive rebound by J. Nurkić,58,45
214,2,1:07.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by M. Harkless),58,48
215,2,0:46.0,K. Durant misses 2-pt jump shot from 14 ft,,58,48
216,2,0:45.0,Offensive rebound by Team,,58,48
217,2,0:43.0,K. Durant misses 2-pt layup from 1 ft (block by J. Nurkić),,58,48
218,2,0:40.0,,Defensive rebound by M. Harkless,58,48
219,2,0:35.0,,Personal foul by A. Iguodala (drawn by J. Nurkić),58,48
220,2,0:35.0,,J. Nurkić makes free throw 1 of 2,58,49
221,2,0:35.0,,J. Nurkić makes free throw 2 of 2,58,50
222,2,0:27.0,J. Bell misses 2-pt layup from 2 ft (block by M. Harkless),,58,50
223,2,0:24.0,,Defensive rebound by C. McCollum,58,50
224,2,0:03.0,,C. McCollum misses 2-pt jump shot from 15 ft,58,50
225,2,0:01.0,Defensive rebound by A. Iguodala,,58,50
226,2,0:00.0,A. Iguodala ejected from game,,58,50
227,2,0:00.0,Technical foul by A. Iguodala,,58,50
228,3,12:00.0,,D. Lillard makes technical free throw,58,51
229,3,12:00.0,D. Green enters the game for J. Bell,,58,51
230,3,12:00.0,K. Looney enters the game for A. Iguodala,,58,51
231,3,11:39.0,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),,61,51
232,3,11:16.0,,C. McCollum misses 3-pt jump shot from 26 ft,61,51
233,3,11:12.0,Defensive rebound by K. Looney,,61,51
234,3,11:10.0,Shooting foul by C. McCollum (drawn by K. Durant),,61,51
235,3,11:10.0,K. Durant makes free throw 1 of 2,,62,51
236,3,11:10.0,K. Durant misses free throw 2 of 2,,62,51
237,3,11:08.0,,Defensive rebound by A. Aminu,62,51
238,3,10:50.0,,M. Harkless misses 3-pt jump shot from 24 ft,62,51
239,3,10:48.0,Defensive rebound by K. Thompson,,62,51
240,3,10:41.0,Turnover by K. Durant (bad pass; steal by A. Aminu),,62,51
241,3,10:25.0,,J. Nurkić makes 2-pt jump shot from 13 ft,62,53
242,3,10:05.0,Shooting foul by C. McCollum (drawn by K. Thompson),,62,53
243,3,10:05.0,K. Thompson makes free throw 1 of 2,,63,53
244,3,10:05.0,K. Thompson makes free throw 2 of 2,,64,53
245,3,9:55.0,,D. Lillard makes 2-pt dunk from 1 ft (assist by J. Nurkić),64,55
246,3,9:47.0,Shooting foul by D. Lillard (drawn by S. Curry),,64,55
247,3,9:47.0,S. Curry makes free throw 1 of 2,,65,55
248,3,9:47.0,S. Curry makes free throw 2 of 2,,66,55
249,3,9:32.0,,A. Aminu misses 2-pt jump shot from 4 ft,66,55
250,3,9:29.0,Defensive rebound by K. Durant,,66,55
251,3,9:27.0,Shooting foul by D. Lillard (drawn by K. Durant),,66,55
252,3,9:27.0,K. Durant makes free throw 1 of 2,,67,55
253,3,9:27.0,K. Durant makes free throw 2 of 2,,68,55
254,3,9:13.0,,Turnover by D. Lillard (bad pass; steal by S. Curry),68,55
255,3,9:09.0,S. Curry misses 3-pt jump shot from 26 ft,,68,55
256,3,9:07.0,,Defensive rebound by A. Aminu,68,55
257,3,9:00.0,,Shooting foul by K. Thompson (drawn by D. Lillard),68,55
258,3,9:00.0,,D. Lillard misses free throw 1 of 2,68,55
259,3,9:00.0,,Offensive rebound by Team,68,55
260,3,9:00.0,,D. Lillard makes free throw 2 of 2,68,56
261,3,8:46.0,K. Looney makes 2-pt dunk at rim (assist by D. Green),,70,56
262,3,8:25.0,,J. Nurkić misses 2-pt layup from 1 ft,70,56
263,3,8:24.0,,Offensive rebound by M. Harkless,70,56
264,3,8:24.0,,M. Harkless misses 2-pt layup at rim,70,56
265,3,8:24.0,,Offensive rebound by Team,70,56
266,3,8:12.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by A. Aminu),70,59
267,3,8:06.0,K. Durant makes 2-pt dunk from 1 ft (assist by S. Curry),,72,59
268,3,8:04.0,Technical foul by K. Durant,,72,59
269,3,8:04.0,,D. Lillard makes technical free throw,72,60
270,3,7:42.0,,C. McCollum makes 2-pt jump shot from 7 ft (assist by J. Nurkić),72,62
271,3,7:28.0,K. Thompson makes 2-pt jump shot from 19 ft,,74,62
272,3,7:17.0,,D. Lillard makes 2-pt jump shot from 14 ft,74,64
273,3,7:06.0,K. Thompson misses 2-pt jump shot from 19 ft,,74,64
274,3,7:03.0,,Defensive rebound by J. Nurkić,74,64
275,3,6:54.0,,M. Harkless misses 3-pt jump shot from 23 ft,74,64
276,3,6:52.0,,Offensive rebound by A. Aminu,74,64
277,3,6:43.0,,Turnover by J. Nurkić (offensive foul),74,64
278,3,6:43.0,,Offensive foul by J. Nurkić (drawn by D. Green),74,64
279,3,6:43.0,,Portland full timeout,74,64
280,3,6:34.0,Turnover by K. Looney (bad pass; steal by D. Lillard),,74,64
281,3,6:30.0,,D. Lillard makes 2-pt dunk from 1 ft,74,66
282,3,6:08.0,K. Thompson makes 2-pt jump shot from 13 ft (assist by D. Green),,76,66
283,3,5:46.0,,J. Nurkić makes 2-pt layup at rim,76,68
284,3,5:27.0,D. Green makes 3-pt jump shot from 25 ft (assist by K. Durant),,79,68
285,3,5:01.0,,J. Nurkić misses 2-pt hook shot from 5 ft,79,68
286,3,4:59.0,Defensive rebound by D. Green,,79,68
287,3,4:55.0,K. Thompson makes 2-pt layup from 1 ft (assist by K. Durant),,81,68
288,3,4:32.0,,D. Lillard makes 3-pt jump shot from 25 ft,81,71
289,3,4:04.0,K. Durant makes 2-pt jump shot from 20 ft (assist by K. Thompson),,83,71
290,3,4:04.0,Q. Cook enters the game for S. Curry,,83,71
291,3,4:04.0,A. McKinnie enters the game for D. Green,,83,71
292,3,4:04.0,,S. Curry enters the game for M. Harkless,83,71
293,3,4:04.0,,E. Turner enters the game for C. McCollum,83,71
294,3,3:35.0,,J. Nurkić makes 2-pt dunk from 2 ft (assist by D. Lillard),83,73
295,3,3:25.0,K. Durant misses 2-pt layup from 3 ft (block by A. Aminu),,83,73
296,3,3:25.0,,Defensive rebound by Team,83,73
297,3,3:14.0,,S. Curry makes 3-pt jump shot from 22 ft (assist by J. Nurkić),83,76
298,3,3:04.0,,Violation by Team (kicked ball),83,76
299,3,2:55.0,K. Durant misses 2-pt jump shot from 10 ft,,83,76
300,3,2:53.0,,Defensive rebound by A. Aminu,83,76
301,3,2:42.0,,J. Nurkić makes 2-pt hook shot from 5 ft (assist by D. Lillard),83,78
302,3,2:42.0,,Shooting foul by A. McKinnie (drawn by J. Nurkić),83,78
303,3,2:42.0,Golden State full timeout,,83,78
304,3,2:42.0,D. Green enters the game for K. Looney,,83,78
305,3,2:42.0,J. Jerebko enters the game for K. Thompson,,83,78
306,3,2:42.0,,J. Nurkić misses free throw 1 of 1,83,78
307,3,2:40.0,Defensive rebound by D. Green,,83,78
308,3,2:28.0,K. Durant makes 2-pt jump shot from 17 ft (assist by D. Green),,85,78
309,3,2:05.0,,A. Aminu misses 3-pt jump shot from 25 ft,85,78
310,3,2:04.0,Defensive rebound by Q. Cook,,85,78
311,3,1:55.0,K. Durant misses 2-pt jump shot from 15 ft,,85,78
312,3,1:51.0,,Defensive rebound by A. Aminu,85,78
313,3,1:44.0,,D. Lillard misses 3-pt jump shot from 25 ft,85,78
314,3,1:41.0,Defensive rebound by Q. Cook,,85,78
315,3,1:40.0,Shooting foul by D. Lillard (drawn by J. Jerebko),,85,78
316,3,1:40.0,J. Jerebko makes free throw 1 of 2,,86,78
317,3,1:40.0,,M. Harkless enters the game for A. Aminu,86,78
318,3,1:40.0,,M. Leonard enters the game for J. Nurkić,86,78
319,3,1:40.0,J. Jerebko makes free throw 2 of 2,,87,78
320,3,1:23.0,,D. Lillard misses 3-pt jump shot from 25 ft,87,78
321,3,1:19.0,Defensive rebound by A. McKinnie,,87,78
322,3,1:08.0,Q. Cook makes 3-pt jump shot from 27 ft (assist by A. McKinnie),,90,78
323,3,0:52.0,,Turnover by E. Turner (bad pass; steal by K. Durant),90,78
324,3,0:48.0,Q. Cook makes 3-pt jump shot from 23 ft (assist by K. Durant),,93,78
325,3,0:33.0,,D. Lillard makes 2-pt jump shot from 17 ft,93,80
326,3,0:33.0,,Shooting foul by A. McKinnie (drawn by D. Lillard),93,80
327,3,0:33.0,,D. Lillard makes free throw 1 of 1,93,81
328,3,0:28.0,Turnover by D. Green (off goaltending),,93,81
329,3,0:28.0,J. Bell enters the game for D. Green,,93,81
330,3,0:07.0,,D. Lillard makes 2-pt layup from 2 ft,93,83
331,3,0:02.0,K. Durant misses 3-pt jump shot from 25 ft,,93,83
332,3,0:02.0,,Defensive rebound by M. Leonard,93,83
333,3,0:00.0,,M. Leonard misses 3-pt jump shot from 68 ft,93,83
334,3,0:00.0,,Offensive rebound by Team,93,83
335,4,11:42.0,,S. Curry misses 2-pt jump shot from 22 ft,93,83
336,4,11:38.0,Defensive rebound by A. McKinnie,,93,83
337,4,11:29.0,Turnover by S. Curry (offensive foul),,93,83
338,4,11:29.0,Offensive foul by S. Curry (drawn by D. Lillard),,93,83
339,4,11:12.0,,E. Turner misses 2-pt layup from 1 ft,93,83
340,4,11:10.0,Defensive rebound by S. Livingston,,93,83
341,4,11:01.0,S. Curry misses 2-pt jump shot from 10 ft,,93,83
342,4,11:01.0,,Defensive rebound by Team,93,83
343,4,10:49.0,,S. Curry misses 2-pt jump shot from 21 ft,93,83
344,4,10:45.0,,Offensive rebound by M. Harkless,93,83
345,4,10:43.0,,D. Lillard misses 3-pt jump shot from 26 ft,93,83
346,4,10:40.0,Defensive rebound by D. Green,,93,83
347,4,10:31.0,Personal foul by D. Lillard (drawn by S. Curry),,93,83
348,4,10:31.0,,C. McCollum enters the game for D. Lillard,93,83
349,4,10:23.0,Turnover by D. Green (traveling),,93,83
350,4,10:10.0,,C. McCollum misses 2-pt jump shot from 18 ft,93,83
351,4,10:08.0,Defensive rebound by S. Curry,,93,83
352,4,10:03.0,S. Curry misses 3-pt jump shot from 27 ft,,93,83
353,4,10:00.0,,Defensive rebound by C. McCollum,93,83
354,4,9:50.0,,Turnover by E. Turner (bad pass; steal by A. McKinnie),93,83
355,4,9:50.0,Personal foul by M. Harkless (drawn by A. McKinnie),,93,83
356,4,9:39.0,Turnover by S. Curry (traveling),,93,83
357,4,9:18.0,,C. McCollum misses 2-pt jump shot from 23 ft,93,83
358,4,9:16.0,Defensive rebound by J. Jerebko,,93,83
359,4,9:05.0,S. Curry misses 3-pt jump shot from 22 ft,,93,83
360,4,9:01.0,,Defensive rebound by M. Leonard,93,83
361,4,9:01.0,,Personal foul by A. McKinnie (drawn by M. Leonard),93,83
362,4,8:40.0,,M. Leonard makes 2-pt dunk from 1 ft (assist by E. Turner),93,85
363,4,8:19.0,S. Livingston makes 2-pt layup from 1 ft,,95,85
364,4,7:59.0,,C. McCollum makes 2-pt jump shot from 18 ft,95,87
365,4,7:47.0,S. Livingston misses 2-pt jump shot from 3 ft,,95,87
366,4,7:46.0,,Defensive rebound by M. Harkless,95,87
367,4,7:36.0,,Turnover by E. Turner (bad pass; steal by S. Curry),95,87
368,4,7:31.0,J. Jerebko makes 3-pt jump shot from 27 ft (assist by S. Curry),,98,87
369,4,7:30.0,,Portland full timeout,98,87
370,4,7:30.0,K. Thompson enters the game for A. McKinnie,,98,87
371,4,7:30.0,,D. Lillard enters the game for M. Leonard,98,87
372,4,7:30.0,,J. Nurkić enters the game for E. Turner,98,87
373,4,7:06.0,,J. Nurkić misses 2-pt hook shot from 3 ft,98,87
374,4,7:05.0,Defensive rebound by S. Curry,,98,87
375,4,6:50.0,K. Thompson misses 3-pt jump shot from 25 ft,,98,87
376,4,6:47.0,Offensive rebound by J. Jerebko,,98,87
377,4,6:40.0,K. Thompson makes 2-pt jump shot from 9 ft,,100,87
378,4,6:17.0,,C. McCollum makes 2-pt jump shot from 15 ft (assist by J. Nurkić),100,89
379,4,5:53.0,J. Jerebko misses 3-pt jump shot from 26 ft,,100,89
380,4,5:51.0,,Defensive rebound by J. Nurkić,100,89
381,4,5:41.0,,D. Lillard misses 3-pt jump shot from 26 ft,100,89
382,4,5:39.0,Defensive rebound by J. Jerebko,,100,89
383,4,5:39.0,,Violation by Team (kicked ball),100,89
384,4,5:39.0,Q. Cook enters the game for S. Curry,,100,89
385,4,5:39.0,K. Durant enters the game for J. Jerebko,,100,89
386,4,5:39.0,,A. Aminu enters the game for S. Curry,100,89
387,4,5:30.0,K. Thompson makes 2-pt layup from 1 ft (assist by S. Livingston),,102,89
