,QUARTER,TIME_REMAINING,PORTLAND_ACTION,OKLAHOMA CITY_ACTION,PORTLAND_SCORE,OKLAHOMA CITY_SCORE
123,2,9:13.0,J. Layman misses 2-pt jump shot from 14 ft,,31,44
124,2,9:09.0,,Defensive rebound by N. Noel,31,44
125,2,9:00.0,,R. Felton makes 2-pt jump shot from 10 ft,31,46
126,2,8:59.0,Portland full timeout,,31,46
127,2,8:59.0,,R. Westbrook enters the game for A. Nader,31,46
128,2,8:45.0,C. McCollum misses 2-pt jump shot from 3 ft (block by D. Burton),,31,46
129,2,8:43.0,,Defensive rebound by R. Felton,31,46
130,2,8:38.0,,D. Burton makes 3-pt jump shot from 25 ft (assist by P. George),31,49
131,2,8:14.0,C. McCollum misses 2-pt jump shot from 18 ft,,31,49
132,2,8:09.0,Offensive rebound by J. Layman,,31,49
133,2,8:00.0,E. Turner misses 2-pt jump shot from 17 ft,,31,49
134,2,7:57.0,,Defensive rebound by N. Noel,31,49
135,2,7:47.0,,D. Burton misses 3-pt jump shot from 26 ft,31,49
136,2,7:47.0,Defensive rebound by E. Turner,,31,49
137,2,7:39.0,J. Layman makes 2-pt jump shot from 7 ft,,33,49
138,2,7:39.0,Shooting foul by R. Felton (drawn by J. Layman),,33,49
139,2,7:39.0,M. Harkless enters the game for R. Hood,,33,49
140,2,7:39.0,D. Lillard enters the game for C. McCollum,,33,49
141,2,7:39.0,,A. Nader enters the game for P. George,33,49
142,2,7:39.0,J. Layman makes free throw 1 of 1,,34,49
143,2,7:25.0,,A. Nader misses 2-pt layup from 1 ft,34,49
144,2,7:20.0,,Offensive rebound by N. Noel,34,49
145,2,7:20.0,,N. Noel misses 2-pt dunk from 1 ft,34,49
146,2,7:20.0,Defensive rebound by D. Lillard,,34,49
147,2,7:18.0,Shooting foul by D. Burton (drawn by Z. Collins),,34,49
148,2,7:18.0,Z. Collins makes free throw 1 of 2,,35,49
149,2,7:18.0,Z. Collins makes free throw 2 of 2,,36,49
150,2,7:08.0,,R. Felton misses 2-pt jump shot from 13 ft,36,49
151,2,7:06.0,Defensive rebound by M. Harkless,,36,49
152,2,7:00.0,D. Lillard misses 2-pt jump shot from 20 ft,,36,49
153,2,6:57.0,Offensive rebound by Z. Collins,,36,49
154,2,6:57.0,,S. Adams enters the game for N. Noel,36,49
155,2,6:46.0,D. Lillard misses 3-pt jump shot from 26 ft,,36,49
156,2,6:44.0,,Defensive rebound by A. Nader,36,49
157,2,6:41.0,,Shooting foul by Z. Collins (drawn by R. Westbrook),36,49
158,2,6:41.0,,R. Westbrook misses free throw 1 of 2,36,49
159,2,6:41.0,,Offensive rebound by Team,36,49
160,2,6:41.0,J. Nurkić enters the game for Z. Collins,,36,49
161,2,6:41.0,,P. George enters the game for D. Burton,36,49
162,2,6:41.0,,P. Patterson enters the game for R. Felton,36,49
163,2,6:41.0,,R. Westbrook makes free throw 2 of 2,36,50
164,2,6:28.0,Shooting foul by A. Nader (drawn by E. Turner),,36,50
165,2,6:28.0,E. Turner misses free throw 1 of 2,,36,50
166,2,6:28.0,Offensive rebound by Team,,36,50
167,2,6:28.0,E. Turner makes free throw 2 of 2,,37,50
168,2,6:19.0,,Shooting foul by J. Nurkić (drawn by R. Westbrook),37,50
169,2,6:19.0,,R. Westbrook makes free throw 1 of 2,37,51
170,2,6:19.0,,R. Westbrook misses free throw 2 of 2,37,51
171,2,6:16.0,Defensive rebound by J. Nurkić,,37,51
172,2,6:03.0,D. Lillard misses 2-pt layup from 2 ft,,37,51
173,2,6:00.0,,Defensive rebound by P. Patterson,37,51
174,2,5:59.0,,Shooting foul by J. Layman (drawn by P. George),37,51
175,2,5:59.0,,P. George makes free throw 1 of 2,37,52
176,2,5:59.0,,P. George makes free throw 2 of 2,37,53
177,2,5:44.0,D. Lillard misses 2-pt jump shot from 19 ft,,37,53
178,2,5:42.0,,Defensive rebound by P. George,37,53
179,2,5:36.0,,R. Westbrook misses 3-pt jump shot from 26 ft,37,53
180,2,5:31.0,Defensive rebound by E. Turner,,37,53
181,2,5:25.0,E. Turner makes 2-pt layup from 1 ft,,39,53
182,2,5:12.0,,Offensive foul by S. Adams (drawn by M. Harkless),39,53
183,2,5:12.0,,Turnover by S. Adams (offensive foul),39,53
184,2,5:12.0,A. Aminu enters the game for J. Layman,,39,53
185,2,5:12.0,C. McCollum enters the game for E. Turner,,39,53
186,2,5:12.0,,R. Felton enters the game for A. Nader,39,53
187,2,4:55.0,C. McCollum misses 2-pt layup from 2 ft (block by S. Adams),,39,53
188,2,4:54.0,,Defensive rebound by P. George,39,53
189,2,4:49.0,Technical foul by C. McCollum,,39,53
190,2,4:49.0,,P. George makes technical free throw,39,54
191,2,4:43.0,,Turnover by S. Adams (lost ball; steal by J. Nurkić),39,54
192,2,4:39.0,D. Lillard misses 2-pt layup from 2 ft (block by R. Westbrook),,39,54
193,2,4:39.0,Offensive rebound by Team,,39,54
194,2,4:34.0,D. Lillard misses 3-pt jump shot from 25 ft,,39,54
195,2,4:30.0,Offensive rebound by A. Aminu,,39,54
196,2,4:28.0,Turnover by A. Aminu (bad pass; steal by P. Patterson),,39,54
197,2,4:28.0,,Personal foul by J. Nurkić (drawn by R. Westbrook),39,54
198,2,4:21.0,,R. Felton makes 3-pt jump shot from 27 ft (assist by R. Westbrook),39,57
199,2,4:02.0,Personal foul by P. Patterson (drawn by J. Nurkić),,39,57
200,2,4:02.0,J. Nurkić makes free throw 1 of 2,,40,57
201,2,4:02.0,J. Nurkić misses free throw 2 of 2,,40,57
202,2,4:00.0,,Defensive rebound by R. Westbrook,40,57
203,2,3:56.0,,P. Patterson misses 3-pt jump shot from 23 ft,40,57
204,2,3:52.0,Defensive rebound by D. Lillard,,40,57
205,2,3:40.0,A. Aminu makes 3-pt jump shot from 23 ft (assist by M. Harkless),,43,57
206,2,3:26.0,,R. Westbrook makes 2-pt jump shot from 14 ft,43,59
207,2,3:09.0,A. Aminu misses 2-pt layup from 1 ft,,43,59
208,2,3:09.0,,Defensive rebound by Team,43,59
209,2,2:59.0,,Oklahoma City full timeout,43,59
210,2,2:49.0,,R. Westbrook misses 2-pt layup from 4 ft (block by J. Nurkić),43,59
211,2,2:47.0,,Offensive rebound by R. Westbrook,43,59
212,2,2:47.0,,Shooting foul by C. McCollum (drawn by R. Westbrook),43,59
213,2,2:47.0,,R. Westbrook makes free throw 1 of 2,43,60
214,2,2:47.0,,R. Westbrook makes free throw 2 of 2,43,61
215,2,2:47.0,,Technical foul by R. Westbrook,43,61
216,2,2:47.0,D. Lillard makes technical free throw,,44,61
217,2,2:30.0,C. McCollum misses 3-pt jump shot from 23 ft,,44,61
218,2,2:27.0,,Defensive rebound by R. Westbrook,44,61
219,2,2:20.0,,Turnover by R. Westbrook (bad pass; steal by D. Lillard),44,61
220,2,2:03.0,A. Aminu misses 2-pt jump shot from 20 ft,,44,61
221,2,2:00.0,Offensive rebound by J. Nurkić,,44,61
222,2,2:00.0,Personal foul by R. Westbrook (drawn by J. Nurkić),,44,61
223,2,2:00.0,J. Nurkić makes free throw 1 of 2,,45,61
224,2,2:00.0,J. Nurkić makes free throw 2 of 2,,46,61
225,2,1:48.0,,Personal foul by J. Nurkić (drawn by P. George),46,61
226,2,1:48.0,,P. George makes free throw 1 of 2,46,62
227,2,1:48.0,M. Leonard enters the game for J. Nurkić,,46,62
228,2,1:48.0,,P. George makes free throw 2 of 2,46,63
229,2,1:36.0,D. Lillard misses 2-pt layup from 2 ft (block by R. Westbrook),,46,63
230,2,1:33.0,,Defensive rebound by P. George,46,63
231,2,1:31.0,,R. Felton makes 3-pt jump shot from 26 ft (assist by R. Westbrook),46,66
232,2,1:10.0,A. Aminu misses 3-pt jump shot from 25 ft,,46,66
233,2,1:06.0,Offensive rebound by D. Lillard,,46,66
234,2,1:06.0,D. Lillard misses 2-pt layup from 2 ft,,46,66
235,2,1:04.0,,Defensive rebound by R. Westbrook,46,66
236,2,1:00.0,,P. Patterson misses 3-pt jump shot from 26 ft,46,66
237,2,0:57.0,Defensive rebound by C. McCollum,,46,66
238,2,0:43.0,C. McCollum makes 2-pt layup from 1 ft,,48,66
239,2,0:43.0,Shooting foul by R. Westbrook (drawn by C. McCollum),,48,66
240,2,0:43.0,,N. Noel enters the game for S. Adams,48,66
241,2,0:43.0,C. McCollum makes free throw 1 of 1,,49,66
242,2,0:26.0,,R. Westbrook misses 3-pt jump shot from 28 ft,49,66
243,2,0:22.0,Defensive rebound by A. Aminu,,49,66
244,2,0:14.0,Turnover by A. Aminu (bad pass; steal by R. Felton),,49,66
245,2,0:12.0,,R. Felton makes 2-pt layup from 2 ft,49,68
246,2,0:02.0,C. McCollum misses 2-pt jump shot from 13 ft (block by N. Noel),,49,68
247,2,0:02.0,,Defensive rebound by P. Patterson,49,68
248,3,11:46.0,,S. Adams misses 2-pt hook shot from 9 ft,49,68
249,3,11:43.0,Defensive rebound by A. Aminu,,49,68
250,3,11:26.0,A. Aminu makes 2-pt layup from 1 ft,,51,68
251,3,11:10.0,,Turnover by P. George (lost ball; steal by M. Harkless),51,68
252,3,10:58.0,D. Lillard makes 2-pt layup from 2 ft,,53,68
253,3,10:41.0,,R. Westbrook misses 2-pt layup from 2 ft,53,68
254,3,10:40.0,Defensive rebound by J. Nurkić,,53,68
255,3,10:27.0,M. Harkless makes 3-pt jump shot from 24 ft (assist by D. Lillard),,56,68
256,3,10:14.0,,P. George misses 2-pt layup from 2 ft,56,68
257,3,10:12.0,Defensive rebound by M. Harkless,,56,68
258,3,10:06.0,C. McCollum misses 2-pt layup from 1 ft,,56,68
259,3,10:05.0,,Defensive rebound by S. Adams,56,68
260,3,9:58.0,,R. Westbrook misses 2-pt jump shot from 13 ft,56,68
261,3,9:55.0,,Offensive rebound by P. Patterson,56,68
262,3,9:50.0,,S. Adams makes 2-pt jump shot from 10 ft (assist by P. George),56,70
263,3,9:26.0,J. Nurkić misses 2-pt layup from 2 ft,,56,70
264,3,9:24.0,Offensive rebound by M. Harkless,,56,70
265,3,9:14.0,Turnover by M. Harkless (step out of bounds),,56,70
266,3,9:04.0,,Turnover by R. Westbrook (lost ball; steal by A. Aminu),56,70
267,3,8:59.0,D. Lillard makes 2-pt layup from 1 ft,,58,70
268,3,8:48.0,,P. George makes 3-pt jump shot from 25 ft,58,73
269,3,8:33.0,M. Harkless misses 3-pt jump shot from 25 ft,,58,73
270,3,8:30.0,,Defensive rebound by P. George,58,73
271,3,8:24.0,,Shooting foul by J. Nurkić (drawn by P. George),58,73
272,3,8:24.0,,P. George misses free throw 1 of 2,58,73
273,3,8:24.0,,Offensive rebound by Team,58,73
274,3,8:24.0,,P. George makes free throw 2 of 2,58,74
275,3,8:04.0,Turnover by M. Harkless (bad pass; steal by P. George),,58,74
276,3,7:53.0,,Personal foul by M. Harkless (drawn by S. Adams),58,74
277,3,7:50.0,,P. George misses 3-pt jump shot from 25 ft,58,74
278,3,7:48.0,,Offensive rebound by Team,58,74
279,3,7:45.0,,P. Patterson misses 3-pt jump shot from 24 ft,58,74
280,3,7:41.0,Defensive rebound by D. Lillard,,58,74
281,3,7:30.0,Personal foul by P. George (drawn by A. Aminu),,58,74
282,3,7:25.0,C. McCollum misses 3-pt jump shot from 27 ft,,58,74
283,3,7:22.0,,Defensive rebound by P. Patterson,58,74
284,3,7:19.0,,T. Ferguson makes 3-pt jump shot from 23 ft (assist by P. George),58,77
285,3,7:03.0,Personal foul by R. Westbrook (drawn by D. Lillard),,58,77
286,3,6:54.0,A. Aminu misses 3-pt jump shot from 25 ft,,58,77
287,3,6:51.0,,Defensive rebound by R. Westbrook,58,77
288,3,6:46.0,,Turnover by R. Westbrook (lost ball; steal by M. Harkless),58,77
289,3,6:42.0,A. Aminu makes 2-pt layup from 2 ft,,60,77
290,3,6:42.0,Shooting foul by P. Patterson (drawn by A. Aminu),,60,77
291,3,6:42.0,,Oklahoma City full timeout,60,77
292,3,6:42.0,A. Aminu makes free throw 1 of 1,,61,77
293,3,6:32.0,,Personal foul by A. Aminu (drawn by P. George),61,77
294,3,6:27.0,,Personal foul by D. Lillard (drawn by R. Westbrook),61,77
295,3,6:18.0,,Personal foul by A. Aminu (drawn by R. Westbrook),61,77
296,3,6:18.0,,R. Westbrook makes free throw 1 of 2,61,78
297,3,6:18.0,,R. Westbrook makes free throw 2 of 2,61,79
298,3,6:05.0,D. Lillard misses 3-pt jump shot from 26 ft,,61,79
299,3,6:02.0,,Defensive rebound by P. Patterson,61,79
300,3,5:49.0,,R. Westbrook misses 2-pt layup from 2 ft (block by D. Lillard),61,79
301,3,5:48.0,Defensive rebound by D. Lillard,,61,79
302,3,5:44.0,Shooting foul by S. Adams (drawn by D. Lillard),,61,79
303,3,5:44.0,D. Lillard makes free throw 1 of 2,,62,79
304,3,5:44.0,J. Layman enters the game for M. Harkless,,62,79
305,3,5:44.0,,A. Nader enters the game for P. George,62,79
306,3,5:44.0,D. Lillard makes free throw 2 of 2,,63,79
307,3,5:26.0,,S. Adams misses 2-pt layup from 2 ft (block by J. Nurkić),63,79
308,3,5:26.0,,Offensive rebound by Team,63,79
309,3,5:24.0,,R. Westbrook misses 2-pt jump shot from 14 ft,63,79
310,3,5:20.0,Defensive rebound by J. Nurkić,,63,79
311,3,5:13.0,Turnover by D. Lillard (bad pass; steal by R. Westbrook),,63,79
312,3,4:57.0,,A. Nader misses 2-pt jump shot from 4 ft (block by J. Layman),63,79
313,3,4:55.0,Defensive rebound by J. Nurkić,,63,79
314,3,4:46.0,D. Lillard makes 2-pt layup from 1 ft,,65,79
315,3,4:45.0,,Oklahoma City full timeout,65,79
316,3,4:30.0,,R. Westbrook misses 3-pt jump shot from 24 ft,65,79
317,3,4:29.0,,Offensive rebound by P. Patterson,65,79
318,3,4:27.0,,P. Patterson misses 2-pt layup from 1 ft,65,79
319,3,4:26.0,Defensive rebound by C. McCollum,,65,79
320,3,4:20.0,C. McCollum misses 2-pt jump shot from 16 ft,,65,79
321,3,4:20.0,Offensive rebound by Team,,65,79
322,3,4:20.0,,Loose ball foul by T. Ferguson (drawn by J. Layman),65,79
323,3,4:20.0,J. Layman makes free throw 1 of 2,,66,79
324,3,4:20.0,J. Layman makes free throw 2 of 2,,67,79
325,3,4:10.0,,Personal foul by J. Nurkić (drawn by R. Westbrook),67,79
326,3,4:10.0,,R. Westbrook makes free throw 1 of 2,67,80
327,3,4:10.0,M. Leonard enters the game for J. Nurkić,,67,80
328,3,4:10.0,,R. Westbrook makes free throw 2 of 2,67,81
329,3,3:48.0,Shooting foul by A. Nader (drawn by J. Layman),,67,81
330,3,3:48.0,J. Layman misses free throw 1 of 3,,67,81
331,3,3:48.0,Offensive rebound by Team,,67,81
332,3,3:48.0,J. Layman makes free throw 2 of 3,,68,81
333,3,3:48.0,,D. Burton enters the game for A. Nader,68,81
334,3,3:48.0,,P. George enters the game for P. Patterson,68,81
335,3,3:48.0,J. Layman makes free throw 3 of 3,,69,81
336,3,3:37.0,,D. Burton misses 3-pt jump shot from 26 ft (block by J. Layman),69,81
337,3,3:33.0,,Offensive rebound by R. Westbrook,69,81
338,3,3:31.0,,D. Burton makes 2-pt layup from 1 ft (assist by R. Westbrook),69,83
339,3,3:07.0,J. Layman makes 3-pt jump shot from 23 ft (assist by C. McCollum),,72,83
340,3,2:50.0,,Shooting foul by M. Leonard (drawn by S. Adams),72,83
341,3,2:50.0,,S. Adams misses free throw 1 of 2,72,83
342,3,2:50.0,,Offensive rebound by Team,72,83
343,3,2:50.0,,R. Felton enters the game for R. Westbrook,72,83
344,3,2:50.0,,S. Adams makes free throw 2 of 2,72,84
345,3,2:50.0,Loose ball foul by M. Leonard (drawn by D. Burton),,72,84
346,3,2:50.0,Turnover by M. Leonard (turnover),,72,84
347,3,2:50.0,,N. Noel enters the game for S. Adams,72,84
348,3,2:50.0,,D. Burton misses free throw 1 of 1,72,84
349,3,2:47.0,Defensive rebound by A. Aminu,,72,84
350,3,2:35.0,M. Leonard misses 2-pt layup from 1 ft,,72,84
351,3,2:33.0,,Defensive rebound by N. Noel,72,84
352,3,2:33.0,,Turnover by N. Noel (bad pass),72,84
353,3,2:26.0,Turnover by M. Leonard (bad pass; steal by R. Felton),,72,84
354,3,2:19.0,,D. Burton makes 2-pt layup from 1 ft (assist by P. George),72,86
355,3,2:19.0,,Shooting foul by D. Lillard (drawn by D. Burton),72,86
356,3,2:19.0,,D. Burton makes free throw 1 of 1,72,87
357,3,2:02.0,D. Lillard makes 2-pt jump shot from 10 ft,,74,87
358,3,2:02.0,Shooting foul by R. Felton (drawn by D. Lillard),,74,87
359,3,2:02.0,S. Curry enters the game for C. McCollum,,74,87
360,3,2:02.0,D. Lillard makes free throw 1 of 1,,75,87
361,3,1:52.0,,P. George misses 2-pt jump shot from 16 ft,75,87
362,3,1:50.0,Defensive rebound by M. Leonard,,75,87
363,3,1:40.0,D. Lillard makes 2-pt layup from 1 ft,,77,87
364,3,1:23.0,,N. Noel misses 2-pt layup from 2 ft (block by J. Layman),77,87
365,3,1:23.0,Defensive rebound by Team,,77,87
366,3,1:11.0,D. Lillard misses 3-pt jump shot from 22 ft,,77,87
367,3,1:08.0,,Defensive rebound by P. George,77,87
368,3,1:05.0,,P. George misses 3-pt jump shot from 24 ft,77,87
369,3,1:01.0,Defensive rebound by M. Leonard,,77,87
370,3,0:52.0,M. Leonard makes 2-pt dunk from 1 ft (assist by D. Lillard),,79,87
371,3,0:39.0,,R. Felton misses 2-pt jump shot from 11 ft (block by J. Layman),79,87
372,3,0:37.0,Defensive rebound by A. Aminu,,79,87
373,3,0:37.0,Portland full timeout,,79,87
374,3,0:26.0,S. Curry makes 2-pt jump shot from 2 ft,,81,87
375,3,0:26.0,Shooting foul by N. Noel (drawn by S. Curry),,81,87
376,3,0:26.0,R. Hood enters the game for D. Lillard,,81,87
377,3,0:26.0,S. Curry makes free throw 1 of 1,,82,87
378,3,0:02.0,,R. Felton misses 3-pt jump shot from 36 ft,82,87
379,3,0:02.0,,Offensive rebound by P. George,82,87
380,4,11:46.0,S. Curry misses 3-pt jump shot from 24 ft,,82,87
381,4,11:44.0,,Defensive rebound by P. George,82,87
382,4,11:31.0,,P. George misses 2-pt layup from 1 ft,82,87
383,4,11:30.0,Defensive rebound by A. Aminu,,82,87
384,4,11:16.0,Turnover by A. Aminu (lost ball; steal by P. George),,82,87
385,4,11:01.0,,P. George makes 2-pt jump shot from 10 ft (assist by R. Felton),82,89
386,4,11:01.0,,Shooting foul by A. Aminu (drawn by P. George),82,89
387,4,11:01.0,,P. George makes free throw 1 of 1,82,90
388,4,10:45.0,R. Hood makes 2-pt jump shot from 10 ft,,84,90
389,4,10:30.0,,P. George makes 3-pt jump shot from 25 ft,84,93
390,4,10:07.0,R. Hood makes 2-pt jump shot from 10 ft,,86,93
391,4,9:43.0,,Personal foul by A. Aminu (drawn by P. George),86,93
