,QUARTER,TIME_REMAINING,PORTLAND_ACTION,OKLAHOMA CITY_ACTION,PORTLAND_SCORE,OKLAHOMA CITY_SCORE
143,2,9:14.0,,P. George makes 3-pt jump shot from 25 ft,32,36
144,2,9:04.0,Personal foul by A. Nader (drawn by J. Layman),,32,36
145,2,9:04.0,,R. Westbrook enters the game for A. Nader,32,36
146,2,8:59.0,J. Layman misses 3-pt jump shot from 25 ft,,32,36
147,2,8:57.0,Offensive rebound by Team,,32,36
148,2,8:51.0,E. Turner makes 2-pt layup from 1 ft,,34,36
149,2,8:35.0,,D. Schröder misses 2-pt jump shot from 19 ft,34,36
150,2,8:31.0,,Offensive rebound by N. Noel,34,36
151,2,8:28.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by N. Noel),34,39
152,2,8:07.0,J. Layman misses 3-pt jump shot from 24 ft,,34,39
153,2,8:05.0,,Defensive rebound by N. Noel,34,39
154,2,8:00.0,,D. Schröder misses 3-pt jump shot from 25 ft,34,39
155,2,7:57.0,Defensive rebound by Z. Collins,,34,39
156,2,7:47.0,Turnover by Z. Collins (bad pass; steal by N. Noel),,34,39
157,2,7:43.0,,P. Patterson makes 3-pt jump shot from 25 ft (assist by P. George),34,42
158,2,7:41.0,Portland full timeout,,34,42
159,2,7:41.0,C. McCollum enters the game for J. Layman,,34,42
160,2,7:41.0,,T. Ferguson enters the game for P. George,34,42
161,2,7:19.0,M. Leonard misses 3-pt jump shot from 25 ft,,34,42
162,2,7:17.0,Offensive rebound by Z. Collins,,34,42
163,2,7:14.0,S. Curry misses 3-pt jump shot from 23 ft,,34,42
164,2,7:12.0,,Defensive rebound by R. Westbrook,34,42
165,2,7:07.0,,D. Schröder misses 3-pt jump shot from 26 ft,34,42
166,2,7:04.0,Defensive rebound by Z. Collins,,34,42
167,2,6:55.0,Z. Collins makes 2-pt layup from 1 ft (assist by E. Turner),,36,42
168,2,6:42.0,,Shooting foul by S. Curry (drawn by D. Schröder),36,42
169,2,6:42.0,D. Lillard enters the game for Z. Collins,,36,42
170,2,6:42.0,J. Nurkić enters the game for E. Turner,,36,42
171,2,6:42.0,,S. Adams enters the game for N. Noel,36,42
172,2,6:42.0,,D. Schröder misses free throw 1 of 2,36,42
173,2,6:42.0,,Offensive rebound by Team,36,42
174,2,6:42.0,,D. Schröder misses free throw 2 of 2,36,42
175,2,6:40.0,Defensive rebound by J. Nurkić,,36,42
176,2,6:31.0,Def 3 sec tech foul by Team,,36,42
177,2,6:31.0,D. Lillard makes technical free throw,,37,42
178,2,6:31.0,,P. George enters the game for P. Patterson,37,42
179,2,6:31.0,,J. Grant enters the game for D. Schröder,37,42
180,2,6:26.0,D. Lillard makes 3-pt jump shot from 29 ft (assist by C. McCollum),,40,42
181,2,6:14.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by R. Westbrook),40,45
182,2,5:51.0,D. Lillard misses 2-pt dunk from 1 ft,,40,45
183,2,5:49.0,,Defensive rebound by R. Westbrook,40,45
184,2,5:32.0,,P. George makes 2-pt jump shot from 10 ft (assist by R. Westbrook),40,47
185,2,5:15.0,J. Nurkić makes 2-pt layup from 1 ft (assist by C. McCollum),,42,47
186,2,5:07.0,,T. Ferguson makes 2-pt layup from 2 ft (assist by R. Westbrook),42,49
187,2,4:51.0,Turnover by J. Nurkić (lost ball; steal by J. Grant),,42,49
188,2,4:46.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),42,51
189,2,4:46.0,Portland full timeout,,42,51
190,2,4:46.0,A. Aminu enters the game for S. Curry,,42,51
191,2,4:46.0,E. Turner enters the game for M. Leonard,,42,51
192,2,4:29.0,D. Lillard makes 2-pt jump shot from 21 ft,,44,51
193,2,4:15.0,,P. George misses 2-pt jump shot from 6 ft,44,51
194,2,4:09.0,Defensive rebound by D. Lillard,,44,51
195,2,4:00.0,E. Turner makes 2-pt layup from 1 ft,,46,51
196,2,3:48.0,,Shooting foul by D. Lillard (drawn by R. Westbrook),46,51
197,2,3:48.0,,R. Westbrook makes free throw 1 of 2,46,52
198,2,3:48.0,,R. Westbrook makes free throw 2 of 2,46,53
199,2,3:34.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by A. Aminu),,49,53
200,2,3:19.0,,T. Ferguson makes 3-pt jump shot from 25 ft (assist by S. Adams),49,56
201,2,3:02.0,J. Nurkić makes 2-pt layup from 2 ft (assist by D. Lillard),,51,56
202,2,2:45.0,,S. Adams makes 2-pt dunk from 1 ft (assist by P. George),51,58
203,2,2:26.0,Turnover by D. Lillard (bad pass; steal by S. Adams),,51,58
204,2,2:24.0,,Personal foul by J. Nurkić (drawn by P. George),51,58
205,2,2:16.0,,R. Westbrook makes 2-pt jump shot from 18 ft,51,60
206,2,2:00.0,A. Aminu misses 3-pt jump shot from 22 ft (block by J. Grant),,51,60
207,2,1:56.0,,Defensive rebound by P. George,51,60
208,2,1:51.0,,J. Grant misses 2-pt layup at rim (block by C. McCollum),51,60
209,2,1:49.0,Defensive rebound by C. McCollum,,51,60
210,2,1:41.0,C. McCollum misses 2-pt jump shot from 12 ft,,51,60
211,2,1:37.0,,Defensive rebound by P. George,51,60
212,2,1:32.0,,S. Adams makes 2-pt layup from 1 ft (assist by P. George),51,62
213,2,1:12.0,D. Lillard misses 3-pt jump shot from 25 ft,,51,62
214,2,1:10.0,,Defensive rebound by R. Westbrook,51,62
215,2,1:06.0,,Turnover by R. Westbrook (bad pass; steal by D. Lillard),51,62
216,2,0:56.0,D. Lillard makes 2-pt layup from 1 ft,,53,62
217,2,0:52.0,,R. Westbrook misses 2-pt layup from 2 ft,53,62
218,2,0:51.0,Defensive rebound by Team,,53,62
219,2,0:51.0,J. Layman enters the game for A. Aminu,,53,62
220,2,0:31.0,Shooting foul by R. Westbrook (drawn by D. Lillard),,53,62
221,2,0:31.0,D. Lillard makes free throw 1 of 2,,54,62
222,2,0:31.0,A. Aminu enters the game for J. Layman,,54,62
223,2,0:31.0,D. Lillard makes free throw 2 of 2,,55,62
224,2,0:26.0,,J. Grant misses 2-pt layup from 1 ft,55,62
225,2,0:22.0,Defensive rebound by A. Aminu,,55,62
226,2,0:20.0,A. Aminu misses 2-pt layup from 1 ft (block by P. George),,55,62
227,2,0:18.0,,Defensive rebound by S. Adams,55,62
228,2,0:10.0,,Turnover by P. George (lost ball; steal by J. Nurkić),55,62
229,2,0:02.0,D. Lillard misses 3-pt jump shot from 26 ft,,55,62
230,2,0:02.0,Offensive rebound by A. Aminu,,55,62
231,3,11:50.0,,R. Westbrook misses 2-pt layup from 1 ft,55,62
232,3,11:42.0,,Offensive rebound by S. Adams,55,62
233,3,11:42.0,,S. Adams misses 2-pt dunk at rim,55,62
234,3,11:41.0,,Offensive rebound by R. Westbrook,55,62
235,3,11:41.0,,R. Westbrook makes 2-pt layup at rim,55,64
236,3,11:31.0,M. Harkless misses 2-pt layup from 2 ft,,55,64
237,3,11:31.0,Offensive rebound by M. Harkless,,55,64
238,3,11:29.0,M. Harkless misses 2-pt layup from 1 ft,,55,64
239,3,11:28.0,,Defensive rebound by S. Adams,55,64
240,3,11:20.0,,R. Westbrook misses 2-pt jump shot from 5 ft (block by J. Nurkić),55,64
241,3,11:18.0,,Offensive rebound by R. Westbrook,55,64
242,3,11:16.0,,R. Westbrook misses 2-pt jump shot from 13 ft,55,64
243,3,11:13.0,Defensive rebound by A. Aminu,,55,64
244,3,11:06.0,D. Lillard makes 2-pt jump shot from 14 ft,,57,64
245,3,10:47.0,,J. Grant misses 2-pt layup from 1 ft,57,64
246,3,10:45.0,Defensive rebound by A. Aminu,,57,64
247,3,10:35.0,J. Nurkić misses 2-pt layup from 2 ft (block by J. Grant),,57,64
248,3,10:35.0,,Defensive rebound by R. Westbrook,57,64
249,3,10:29.0,,J. Grant makes 2-pt dunk from 1 ft (assist by R. Westbrook),57,66
250,3,10:14.0,C. McCollum makes 3-pt jump shot from 26 ft (assist by M. Harkless),,60,66
251,3,9:50.0,,S. Adams misses 2-pt hook shot from 7 ft,60,66
252,3,9:48.0,Defensive rebound by J. Nurkić,,60,66
253,3,9:31.0,J. Nurkić misses 2-pt jump shot from 22 ft,,60,66
254,3,9:28.0,,Defensive rebound by R. Westbrook,60,66
255,3,9:24.0,,T. Ferguson makes 2-pt layup from 1 ft (assist by R. Westbrook),60,68
256,3,9:12.0,C. McCollum makes 2-pt layup from 1 ft,,62,68
257,3,8:55.0,,P. George misses 2-pt layup from 1 ft,62,68
258,3,8:54.0,Defensive rebound by A. Aminu,,62,68
259,3,8:45.0,J. Nurkić makes 2-pt layup from 2 ft (assist by A. Aminu),,64,68
260,3,8:34.0,,R. Westbrook makes 2-pt jump shot from 19 ft,64,70
261,3,8:18.0,Shooting foul by R. Westbrook (drawn by A. Aminu),,64,70
262,3,8:18.0,A. Aminu misses free throw 1 of 2,,64,70
263,3,8:18.0,Offensive rebound by Team,,64,70
264,3,8:18.0,A. Aminu makes free throw 2 of 2,,65,70
265,3,8:05.0,,Shooting foul by M. Harkless (drawn by P. George),65,70
266,3,8:05.0,,P. George makes free throw 1 of 3,65,71
267,3,8:05.0,,P. George misses free throw 2 of 3,65,71
268,3,8:05.0,,Offensive rebound by Team,65,71
269,3,8:05.0,,P. George makes free throw 3 of 3,65,72
270,3,7:56.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),,68,72
271,3,7:40.0,,P. George misses 2-pt layup from 1 ft,68,72
272,3,7:38.0,,Offensive rebound by P. George,68,72
273,3,7:30.0,,P. George misses 2-pt jump shot from 11 ft,68,72
274,3,7:27.0,Defensive rebound by A. Aminu,,68,72
275,3,7:20.0,D. Lillard makes 2-pt layup from 2 ft,,70,72
276,3,7:19.0,,Oklahoma City full timeout,70,72
277,3,7:08.0,,T. Ferguson misses 3-pt jump shot from 23 ft,70,72
278,3,7:05.0,Defensive rebound by D. Lillard,,70,72
279,3,6:59.0,D. Lillard misses 3-pt jump shot from 27 ft,,70,72
280,3,6:56.0,,Defensive rebound by J. Grant,70,72
281,3,6:49.0,,S. Adams makes 2-pt jump shot from 12 ft (assist by R. Westbrook),70,74
282,3,6:29.0,C. McCollum makes 3-pt jump shot from 26 ft (assist by D. Lillard),,73,74
283,3,6:15.0,,Shooting foul by J. Nurkić (drawn by R. Westbrook),73,74
284,3,6:15.0,,R. Westbrook misses free throw 1 of 2,73,74
285,3,6:15.0,,Offensive rebound by Team,73,74
286,3,6:15.0,,R. Westbrook makes free throw 2 of 2,73,75
287,3,5:58.0,Personal foul by J. Grant (drawn by J. Nurkić),,73,75
288,3,5:58.0,,D. Schröder enters the game for P. George,73,75
289,3,5:47.0,Turnover by D. Lillard (out of bounds lost ball),,73,75
290,3,5:36.0,,S. Adams makes 2-pt hook shot from 4 ft (assist by R. Westbrook),73,77
291,3,5:25.0,Turnover by C. McCollum (lost ball; steal by S. Adams),,73,77
292,3,5:22.0,,D. Schröder makes 2-pt layup from 1 ft (assist by S. Adams),73,79
293,3,5:04.0,C. McCollum makes 2-pt layup from 1 ft (assist by A. Aminu),,75,79
294,3,4:46.0,,Turnover by T. Ferguson (lost ball; steal by D. Lillard),75,79
295,3,4:40.0,C. McCollum makes 3-pt jump shot from 25 ft,,78,79
296,3,4:26.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by R. Westbrook),78,82
297,3,4:11.0,C. McCollum misses 2-pt jump shot from 10 ft,,78,82
298,3,4:09.0,,Defensive rebound by J. Grant,78,82
299,3,4:04.0,,R. Westbrook makes 2-pt layup from 1 ft,78,84
300,3,4:04.0,Portland full timeout,,78,84
301,3,4:04.0,J. Layman enters the game for M. Harkless,,78,84
302,3,3:50.0,Personal foul by T. Ferguson (drawn by C. McCollum),,78,84
303,3,3:42.0,J. Layman misses 3-pt jump shot from 25 ft,,78,84
304,3,3:37.0,,Defensive rebound by R. Westbrook,78,84
305,3,3:34.0,,R. Westbrook misses 2-pt layup from 2 ft,78,84
306,3,3:34.0,Defensive rebound by Team,,78,84
307,3,3:20.0,Turnover by D. Lillard (bad pass; steal by T. Ferguson),,78,84
308,3,3:05.0,,Turnover by R. Westbrook (lost ball; steal by D. Lillard),78,84
309,3,3:01.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),,81,84
310,3,2:41.0,,R. Westbrook misses 3-pt jump shot from 25 ft,81,84
311,3,2:39.0,,Offensive rebound by S. Adams,81,84
312,3,2:32.0,,T. Ferguson makes 3-pt jump shot from 27 ft (assist by R. Westbrook),81,87
313,3,2:18.0,C. McCollum misses 3-pt jump shot from 25 ft,,81,87
314,3,2:16.0,,Defensive rebound by R. Westbrook,81,87
315,3,2:02.0,,S. Adams misses 2-pt dunk from 1 ft,81,87
316,3,2:00.0,Defensive rebound by D. Lillard,,81,87
317,3,1:57.0,Shooting foul by T. Ferguson (drawn by J. Nurkić),,81,87
318,3,1:57.0,Z. Collins enters the game for A. Aminu,,81,87
319,3,1:57.0,E. Turner enters the game for J. Layman,,81,87
320,3,1:57.0,,P. George enters the game for J. Grant,81,87
321,3,1:57.0,,P. Patterson enters the game for R. Westbrook,81,87
322,3,1:57.0,J. Nurkić makes free throw 1 of 2,,82,87
323,3,1:57.0,J. Nurkić makes free throw 2 of 2,,83,87
324,3,1:39.0,,T. Ferguson makes 2-pt jump shot from 13 ft,83,89
325,3,1:25.0,D. Lillard misses 2-pt dunk from 2 ft (block by S. Adams),,83,89
326,3,1:23.0,,Defensive rebound by P. George,83,89
327,3,1:20.0,,Turnover by P. George (bad pass),83,89
328,3,1:20.0,M. Leonard enters the game for J. Nurkić,,83,89
329,3,1:20.0,,N. Noel enters the game for S. Adams,83,89
330,3,1:05.0,D. Lillard misses 3-pt jump shot from 25 ft,,83,89
331,3,1:01.0,Offensive rebound by Z. Collins,,83,89
332,3,0:52.0,D. Lillard makes 2-pt dunk from 1 ft,,85,89
333,3,0:42.0,,P. George makes 2-pt jump shot from 11 ft,85,91
334,3,0:40.0,M. Leonard misses 3-pt jump shot from 23 ft,,85,91
335,3,0:40.0,Offensive rebound by C. McCollum,,85,91
336,3,0:25.0,Turnover by C. McCollum (bad pass; steal by T. Ferguson),,85,91
337,3,0:22.0,,P. George makes 2-pt layup from 1 ft (assist by T. Ferguson),85,93
338,3,0:00.0,Shooting foul by T. Ferguson (drawn by C. McCollum),,85,93
339,3,0:00.0,C. McCollum makes free throw 1 of 2,,86,93
340,3,0:00.0,C. McCollum makes free throw 2 of 2,,87,93
341,4,11:46.0,M. Leonard makes 2-pt jump shot from 20 ft (assist by C. McCollum),,89,93
342,4,11:25.0,,Shooting foul by S. Curry (drawn by D. Schröder),89,93
343,4,11:25.0,,D. Schröder makes free throw 1 of 2,89,94
344,4,11:25.0,,D. Schröder makes free throw 2 of 2,89,95
345,4,11:11.0,Turnover by C. McCollum (lost ball; steal by P. George),,89,95
346,4,11:08.0,,P. George makes 2-pt dunk from 1 ft,89,97
347,4,10:56.0,Personal foul by N. Noel (drawn by M. Leonard),,89,97
348,4,10:42.0,Personal foul by D. Schröder (drawn by M. Leonard),,89,97
349,4,10:36.0,C. McCollum misses 3-pt jump shot from 25 ft,,89,97
350,4,10:34.0,,Defensive rebound by D. Schröder,89,97
351,4,10:26.0,,D. Schröder makes 2-pt jump shot from 16 ft,89,99
352,4,10:09.0,C. McCollum misses 2-pt jump shot from 8 ft,,89,99
353,4,10:07.0,Offensive rebound by Z. Collins,,89,99
354,4,9:57.0,Turnover by E. Turner (lost ball; steal by N. Noel),,89,99
355,4,9:54.0,,D. Schröder misses 3-pt jump shot from 22 ft,89,99
356,4,9:52.0,,Offensive rebound by Team,89,99
357,4,9:52.0,Loose ball foul by S. Curry (drawn by P. Patterson),,89,99
358,4,9:43.0,,D. Schröder makes 2-pt jump shot from 18 ft,89,101
359,4,9:42.0,Portland full timeout,,89,101
360,4,9:42.0,J. Layman enters the game for Z. Collins,,89,101
361,4,9:42.0,D. Lillard enters the game for C. McCollum,,89,101
362,4,9:42.0,J. Nurkić enters the game for E. Turner,,89,101
363,4,9:23.0,J. Nurkić misses 2-pt layup from 1 ft,,89,101
364,4,9:22.0,Offensive rebound by J. Nurkić,,89,101
365,4,9:21.0,J. Nurkić misses 2-pt layup from 1 ft,,89,101
366,4,9:20.0,Offensive rebound by J. Nurkić,,89,101
367,4,9:20.0,J. Nurkić misses 2-pt layup from 1 ft,,89,101
368,4,9:19.0,Offensive rebound by J. Nurkić,,89,101
369,4,9:19.0,Personal foul by D. Schröder (drawn by J. Nurkić),,89,101
370,4,9:19.0,,S. Adams enters the game for N. Noel,89,101
371,4,9:09.0,J. Nurkić makes 2-pt jump shot from 21 ft,,91,101
372,4,8:55.0,,Turnover by P. George (bad pass),91,101
373,4,8:46.0,D. Lillard makes 3-pt jump shot from 26 ft,,94,101
374,4,8:23.0,,D. Schröder misses 2-pt jump shot from 16 ft,94,101
375,4,8:21.0,Defensive rebound by J. Nurkić,,94,101
376,4,8:11.0,D. Lillard makes 2-pt layup from 3 ft,,96,101
377,4,8:10.0,,Oklahoma City full timeout,96,101
378,4,8:10.0,,R. Westbrook enters the game for P. George,96,101
379,4,7:54.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by R. Westbrook),96,104
380,4,7:27.0,J. Nurkić makes 2-pt jump shot from 19 ft (assist by M. Leonard),,98,104
381,4,7:00.0,,D. Schröder misses 3-pt jump shot from 25 ft,98,104
382,4,6:58.0,Defensive rebound by J. Nurkić,,98,104
383,4,6:52.0,Turnover by M. Leonard (bad pass),,98,104
384,4,6:52.0,,T. Ferguson enters the game for A. Nader,98,104
