,QUARTER,TIME_REMAINING,DETROIT_ACTION,WASHINGTON_ACTION,DETROIT_SCORE,WASHINGTON_SCORE
384,4,3:16.0,Shooting foul by T. Ariza (drawn by B. Griffin),,84,98
385,4,3:16.0,B. Griffin makes free throw 1 of 2,,85,98
386,4,3:16.0,,T. Bryant enters the game for I. Mahinmi,85,98
387,4,3:16.0,B. Griffin makes free throw 2 of 2,,86,98
388,4,2:54.0,,T. Bryant misses 2-pt jump shot from 13 ft,86,98
389,4,2:50.0,Defensive rebound by L. Galloway,,86,98
390,4,2:38.0,R. Bullock misses 3-pt jump shot from 26 ft,,86,98
391,4,2:38.0,,Defensive rebound by Team,86,98
392,4,2:15.0,,T. Ariza misses 2-pt jump shot from 16 ft,86,98
393,4,2:13.0,Defensive rebound by B. Griffin,,86,98
394,4,2:06.0,R. Bullock misses 3-pt jump shot from 26 ft,,86,98
395,4,2:04.0,,Defensive rebound by T. Satoranský,86,98
396,4,1:54.0,,T. Bryant makes 2-pt layup from 3 ft (assist by B. Beal),86,100
397,4,1:42.0,R. Jackson misses 3-pt jump shot from 26 ft,,86,100
398,4,1:39.0,Offensive rebound by L. Galloway,,86,100
399,4,1:33.0,Turnover by L. Galloway (bad pass),,86,100
400,4,1:19.0,,Shooting foul by L. Galloway (drawn by T. Satoranský),86,100
401,4,1:19.0,,T. Satoranský makes free throw 1 of 2,86,101
402,4,1:19.0,,T. Brown enters the game for B. Beal,86,101
403,4,1:19.0,,S. Dekker enters the game for O. Porter,86,101
404,4,1:19.0,,T. Satoranský misses free throw 2 of 2,86,101
405,4,1:17.0,Defensive rebound by B. Griffin,,86,101
406,4,1:02.0,Shooting foul by T. Bryant (drawn by B. Griffin),,86,101
407,4,1:02.0,B. Griffin misses free throw 1 of 2,,86,101
408,4,1:02.0,Offensive rebound by Team,,86,101
409,4,1:02.0,K. Lucas enters the game for R. Bullock,,86,101
410,4,1:02.0,G. Robinson enters the game for R. Jackson,,86,101
411,4,1:02.0,,J. McRae enters the game for T. Ariza,86,101
412,4,1:02.0,,G. Payton enters the game for T. Satoranský,86,101
413,4,1:02.0,B. Griffin makes free throw 2 of 2,,87,101
414,4,0:51.0,,J. McRae misses 2-pt jump shot from 17 ft,87,101
415,4,0:47.0,,Offensive rebound by S. Dekker,87,101
416,4,0:44.0,,T. Bryant misses 2-pt hook shot from 15 ft,87,101
417,4,0:42.0,Defensive rebound by Team,,87,101
418,4,0:42.0,J. Leuer enters the game for B. Griffin,,87,101
419,4,0:25.0,S. Johnson misses 2-pt jump shot from 8 ft,,87,101
420,4,0:23.0,,Defensive rebound by T. Bryant,87,101
421,4,0:00.0,,Turnover by Team (shot clock),87,101
