,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,BOSTON_ACTION,BROOKLYN_SCORE,BOSTON_SCORE
136,2,9:04.0,E. Davis makes 2-pt layup from 4 ft (assist by T. Pinson),,33,37
137,2,8:45.0,,Turnover by B. Wanamaker (bad pass; steal by D. Russell),33,37
138,2,8:42.0,D. Carroll makes 2-pt dunk from 2 ft (assist by D. Russell),,35,37
139,2,8:42.0,,Boston full timeout,35,37
140,2,8:42.0,R. Kurucs enters the game for M. Creek,,35,37
141,2,8:42.0,,A. Horford enters the game for A. Baynes,35,37
142,2,8:42.0,,M. Smart enters the game for S. Ojeleye,35,37
143,2,8:29.0,,Offensive rebound by Team,35,37
144,2,8:29.0,,J. Brown misses 2-pt dunk from 2 ft,35,37
145,2,8:28.0,,M. Morris misses 3-pt jump shot from 27 ft,35,37
146,2,8:28.0,Defensive rebound by Team,,35,37
147,2,8:15.0,D. Russell misses 2-pt layup from 4 ft,,35,37
148,2,8:13.0,Offensive rebound by D. Russell,,35,37
149,2,8:07.0,D. Carroll misses 3-pt jump shot from 26 ft,,35,37
150,2,8:06.0,Offensive rebound by E. Davis,,35,37
151,2,8:06.0,E. Davis misses 2-pt layup from 3 ft,,35,37
152,2,8:05.0,,Defensive rebound by A. Horford,35,37
153,2,8:05.0,,Personal foul by D. Russell (drawn by A. Horford),35,37
154,2,8:05.0,,T. Rozier enters the game for B. Wanamaker,35,37
155,2,7:50.0,,M. Smart makes 2-pt jump shot from 19 ft,35,39
156,2,7:30.0,T. Pinson misses 2-pt layup from 4 ft (block by A. Horford),,35,39
157,2,7:28.0,,Defensive rebound by T. Rozier,35,39
158,2,7:26.0,,Turnover by T. Rozier (bad pass; steal by D. Russell),35,39
159,2,7:22.0,D. Russell makes 2-pt layup from 1 ft,,37,39
160,2,7:11.0,,M. Smart makes 3-pt jump shot from 23 ft (assist by J. Brown),37,42
161,2,6:53.0,D. Russell makes 2-pt jump shot from 19 ft,,39,42
162,2,6:31.0,,Turnover by M. Smart (lost ball; steal by D. Russell),39,42
163,2,6:27.0,D. Russell misses 2-pt layup from 1 ft (block by M. Smart),,39,42
164,2,6:27.0,Offensive rebound by Team,,39,42
165,2,6:27.0,J. Harris enters the game for D. Carroll,,39,42
166,2,6:23.0,D. Russell makes 3-pt jump shot from 25 ft (assist by E. Davis),,42,42
167,2,6:05.0,,T. Rozier misses 2-pt jump shot from 10 ft,42,42
168,2,6:03.0,Defensive rebound by E. Davis,,42,42
169,2,5:58.0,R. Kurucs misses 2-pt layup from 2 ft (block by A. Horford),,42,42
170,2,5:58.0,Offensive rebound by Team,,42,42
171,2,5:49.0,J. Harris misses 2-pt jump shot from 8 ft,,42,42
172,2,5:48.0,,Defensive rebound by T. Rozier,42,42
173,2,5:42.0,,A. Horford makes 2-pt dunk from 2 ft (assist by T. Rozier),42,44
174,2,5:27.0,R. Kurucs misses 2-pt dunk from 1 ft,,42,44
175,2,5:24.0,Offensive rebound by E. Davis,,42,44
176,2,5:24.0,Shooting foul by M. Morris (drawn by E. Davis),,42,44
177,2,5:24.0,E. Davis makes free throw 1 of 2,,43,44
178,2,5:24.0,,J. Tatum enters the game for M. Morris,43,44
179,2,5:24.0,E. Davis makes free throw 2 of 2,,44,44
180,2,5:24.0,J. Allen enters the game for E. Davis,,44,44
181,2,5:24.0,,M. Morris enters the game for M. Smart,44,44
182,2,5:10.0,,J. Brown makes 3-pt jump shot from 26 ft (assist by T. Rozier),44,47
183,2,4:58.0,,Violation by Team (kicked ball),44,47
184,2,4:58.0,R. Hollis-Jefferson enters the game for R. Kurucs,,44,47
185,2,4:58.0,S. Napier enters the game for T. Pinson,,44,47
186,2,4:51.0,D. Russell misses 3-pt jump shot from 27 ft,,44,47
187,2,4:49.0,,Defensive rebound by J. Brown,44,47
188,2,4:36.0,,J. Brown makes 2-pt jump shot from 13 ft (assist by A. Horford),44,49
189,2,4:23.0,J. Allen makes 2-pt dunk from 2 ft (assist by S. Napier),,46,49
190,2,4:03.0,,Turnover by M. Morris (traveling),46,49
191,2,4:03.0,,G. Hayward enters the game for M. Morris,46,49
192,2,3:55.0,S. Napier misses 3-pt jump shot from 25 ft,,46,49
193,2,3:54.0,Offensive rebound by Team,,46,49
194,2,3:54.0,,A. Baynes enters the game for A. Horford,46,49
195,2,3:46.0,J. Harris misses 3-pt jump shot from 25 ft,,46,49
196,2,3:44.0,,Defensive rebound by T. Rozier,46,49
197,2,3:37.0,,A. Baynes makes 3-pt jump shot from 27 ft (assist by T. Rozier),46,52
198,2,3:34.0,Brooklyn full timeout,,46,52
199,2,3:22.0,D. Russell misses 3-pt jump shot from 26 ft,,46,52
200,2,3:20.0,,Defensive rebound by J. Brown,46,52
201,2,3:12.0,,J. Brown misses 3-pt jump shot from 25 ft,46,52
202,2,3:08.0,,Offensive rebound by G. Hayward,46,52
203,2,3:00.0,,A. Baynes misses 2-pt layup from 3 ft (block by R. Hollis-Jefferson),46,52
204,2,2:59.0,,Offensive rebound by J. Tatum,46,52
205,2,2:58.0,,J. Tatum misses 2-pt layup from 3 ft,46,52
206,2,2:57.0,,Offensive rebound by A. Baynes,46,52
207,2,2:57.0,,Shooting foul by J. Harris (drawn by A. Baynes),46,52
208,2,2:57.0,,A. Baynes makes free throw 1 of 2,46,53
209,2,2:57.0,D. Carroll enters the game for D. Russell,,46,53
210,2,2:57.0,,A. Baynes makes free throw 2 of 2,46,54
211,2,2:45.0,Personal foul by T. Rozier (drawn by S. Napier),,46,54
212,2,2:40.0,S. Napier misses 2-pt layup from 1 ft (block by A. Baynes),,46,54
213,2,2:38.0,,Defensive rebound by A. Baynes,46,54
214,2,2:34.0,,J. Brown makes 2-pt dunk from 2 ft (assist by G. Hayward),46,56
215,2,2:18.0,Turnover by S. Napier (bad pass; steal by G. Hayward),,46,56
216,2,2:13.0,,J. Tatum makes 2-pt layup from 2 ft (assist by G. Hayward),46,58
217,2,1:58.0,D. Carroll misses 3-pt jump shot from 24 ft,,46,58
218,2,1:52.0,,Defensive rebound by G. Hayward,46,58
219,2,1:52.0,,Turnover by G. Hayward (lost ball; steal by J. Allen),46,58
220,2,1:52.0,Shooting foul by G. Hayward (drawn by J. Allen),,46,58
221,2,1:52.0,S. Napier misses free throw 1 of 2,,46,58
222,2,1:52.0,Offensive rebound by Team,,46,58
223,2,1:52.0,M. Creek enters the game for R. Hollis-Jefferson,,46,58
224,2,1:52.0,S. Napier makes free throw 2 of 2,,47,58
225,2,1:36.0,,A. Baynes misses 3-pt jump shot from 27 ft,47,58
226,2,1:34.0,Defensive rebound by S. Napier,,47,58
227,2,1:24.0,J. Harris misses 3-pt jump shot from 25 ft,,47,58
228,2,1:22.0,,Defensive rebound by J. Brown,47,58
229,2,1:16.0,,J. Brown misses 2-pt layup from 3 ft,47,58
230,2,1:14.0,,Offensive rebound by Team,47,58
231,2,1:12.0,,Turnover by G. Hayward (bad pass; steal by M. Creek),47,58
232,2,1:08.0,J. Harris misses 2-pt layup from 1 ft (block by J. Tatum),,47,58
233,2,1:04.0,Offensive rebound by J. Allen,,47,58
234,2,1:03.0,S. Napier makes 3-pt jump shot from 26 ft (assist by J. Allen),,50,58
235,2,0:47.0,,Offensive foul by A. Baynes (drawn by J. Allen),50,58
236,2,0:47.0,,Turnover by A. Baynes (offensive foul),50,58
237,2,0:47.0,T. Pinson enters the game for J. Harris,,50,58
238,2,0:32.0,S. Napier misses 2-pt layup from 2 ft (block by G. Hayward),,50,58
239,2,0:31.0,,Defensive rebound by A. Baynes,50,58
240,2,0:25.0,,T. Rozier misses 3-pt jump shot from 24 ft,50,58
241,2,0:24.0,,Offensive rebound by A. Baynes,50,58
242,2,0:24.0,,A. Baynes makes 2-pt layup at rim,50,60
243,2,0:03.0,M. Creek misses 2-pt layup from 2 ft,,50,60
244,2,0:02.0,Offensive rebound by M. Creek,,50,60
245,2,0:02.0,M. Creek misses 2-pt layup from 4 ft,,50,60
246,2,0:01.0,Offensive rebound by J. Allen,,50,60
247,2,0:01.0,J. Allen misses 2-pt dunk from 1 ft,,50,60
248,2,0:00.0,Offensive rebound by Team,,50,60
249,3,11:51.0,,T. Rozier makes 2-pt layup from 2 ft,50,62
250,3,11:41.0,D. Russell makes 2-pt jump shot from 20 ft,,52,62
251,3,11:25.0,Violation by Team (kicked ball),,52,62
252,3,11:11.0,,M. Smart misses 2-pt jump shot from 15 ft,52,62
253,3,11:09.0,Defensive rebound by J. Allen,,52,62
254,3,10:49.0,R. Hollis-Jefferson misses 2-pt layup from 3 ft,,52,62
255,3,10:48.0,Offensive rebound by R. Hollis-Jefferson,,52,62
256,3,10:47.0,R. Hollis-Jefferson makes 2-pt layup at rim,,54,62
257,3,10:32.0,,M. Morris makes 2-pt dunk from 2 ft (assist by M. Smart),54,64
258,3,10:17.0,R. Hollis-Jefferson misses 2-pt layup from 4 ft,,54,64
259,3,10:16.0,Offensive rebound by R. Hollis-Jefferson,,54,64
260,3,10:08.0,R. Hollis-Jefferson misses 2-pt jump shot from 11 ft (block by A. Horford),,54,64
261,3,10:07.0,,Defensive rebound by J. Tatum,54,64
262,3,10:02.0,,J. Tatum makes 2-pt layup from 1 ft,54,66
263,3,9:45.0,R. Hollis-Jefferson makes 2-pt layup from 3 ft (assist by D. Russell),,56,66
264,3,9:34.0,,A. Horford misses 2-pt jump shot from 23 ft,56,66
265,3,9:31.0,Defensive rebound by R. Hollis-Jefferson,,56,66
266,3,9:27.0,J. Allen misses 2-pt layup from 2 ft,,56,66
267,3,9:25.0,,Defensive rebound by A. Horford,56,66
268,3,9:24.0,,Turnover by A. Horford (bad pass; steal by R. Kurucs),56,66
269,3,9:23.0,Shooting foul by J. Tatum (drawn by R. Kurucs),,56,66
270,3,9:23.0,R. Kurucs makes free throw 1 of 2,,57,66
271,3,9:23.0,R. Kurucs makes free throw 2 of 2,,58,66
272,3,9:08.0,,M. Morris misses 2-pt jump shot from 2 ft,58,66
273,3,9:06.0,,Offensive rebound by A. Horford,58,66
274,3,9:04.0,,A. Horford misses 2-pt layup from 2 ft,58,66
275,3,9:02.0,Defensive rebound by J. Allen,,58,66
276,3,8:56.0,R. Hollis-Jefferson misses 2-pt layup from 3 ft,,58,66
277,3,8:56.0,Offensive rebound by Team,,58,66
278,3,8:48.0,D. Russell makes 2-pt jump shot from 12 ft,,60,66
279,3,8:32.0,,Personal foul by J. Harris (drawn by M. Smart),60,66
280,3,8:28.0,,M. Morris misses 2-pt layup from 2 ft (block by J. Harris),60,66
281,3,8:27.0,,Offensive rebound by Team,60,66
282,3,8:22.0,,A. Horford makes 2-pt hook shot from 6 ft (assist by M. Smart),60,68
283,3,8:05.0,R. Hollis-Jefferson misses 2-pt jump shot from 15 ft,,60,68
284,3,8:03.0,Offensive rebound by R. Hollis-Jefferson,,60,68
285,3,8:00.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft,,62,68
286,3,7:44.0,,Turnover by J. Tatum (lost ball; steal by J. Allen),62,68
287,3,7:40.0,D. Russell makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),,65,68
288,3,7:39.0,,Boston full timeout,65,68
289,3,7:27.0,,T. Rozier misses 3-pt jump shot from 23 ft,65,68
290,3,7:25.0,Defensive rebound by R. Kurucs,,65,68
291,3,7:20.0,D. Russell makes 3-pt jump shot from 25 ft,,68,68
292,3,7:03.0,,M. Smart misses 3-pt jump shot from 25 ft,68,68
293,3,7:01.0,Defensive rebound by J. Allen,,68,68
294,3,6:56.0,D. Russell makes 3-pt jump shot from 28 ft,,71,68
295,3,6:41.0,,M. Smart misses 2-pt jump shot from 10 ft,71,68
296,3,6:39.0,Defensive rebound by J. Harris,,71,68
297,3,6:34.0,D. Russell misses 3-pt jump shot from 26 ft,,71,68
298,3,6:32.0,,Defensive rebound by M. Morris,71,68
299,3,6:25.0,,T. Rozier makes 2-pt layup from 2 ft (assist by M. Smart),71,70
300,3,6:13.0,J. Harris misses 3-pt jump shot from 26 ft,,71,70
301,3,6:11.0,Offensive rebound by D. Russell,,71,70
302,3,6:01.0,J. Allen misses 3-pt jump shot from 23 ft,,71,70
303,3,5:59.0,,Defensive rebound by T. Rozier,71,70
304,3,5:49.0,,A. Horford misses 2-pt layup from 2 ft (block by J. Allen),71,70
305,3,5:48.0,,Offensive rebound by A. Horford,71,70
306,3,5:46.0,,A. Horford makes 2-pt layup from 2 ft,71,72
307,3,5:35.0,J. Harris makes 2-pt layup from 2 ft (assist by D. Russell),,73,72
308,3,5:24.0,,Shooting foul by R. Kurucs (drawn by A. Horford),73,72
309,3,5:24.0,,Technical foul by A. Horford,73,72
310,3,5:24.0,D. Russell makes technical free throw,,74,72
311,3,5:24.0,,A. Horford makes free throw 1 of 2,74,73
312,3,5:24.0,,A. Baynes enters the game for M. Morris,74,73
313,3,5:24.0,,G. Hayward enters the game for J. Tatum,74,73
314,3,5:24.0,,A. Horford makes free throw 2 of 2,74,74
315,3,5:17.0,Turnover by D. Russell (bad pass; steal by M. Smart),,74,74
316,3,5:15.0,,Personal foul by D. Russell (drawn by T. Rozier),74,74
317,3,5:15.0,D. Carroll enters the game for J. Harris,,74,74
318,3,5:03.0,,Personal foul by R. Hollis-Jefferson (drawn by G. Hayward),74,74
319,3,5:03.0,S. Napier enters the game for D. Russell,,74,74
320,3,5:01.0,,G. Hayward misses 3-pt jump shot from 23 ft,74,74
321,3,4:59.0,Defensive rebound by R. Hollis-Jefferson,,74,74
322,3,4:51.0,R. Hollis-Jefferson misses 2-pt jump shot from 16 ft,,74,74
323,3,4:49.0,,Defensive rebound by G. Hayward,74,74
324,3,4:35.0,,A. Horford makes 2-pt dunk from 2 ft (assist by M. Smart),74,76
325,3,4:35.0,Brooklyn full timeout,,74,76
326,3,4:35.0,,J. Brown enters the game for M. Smart,74,76
327,3,4:24.0,R. Kurucs misses 2-pt layup from 2 ft (block by A. Baynes),,74,76
328,3,4:24.0,Offensive rebound by Team,,74,76
329,3,4:14.0,Turnover by D. Carroll (bad pass; steal by T. Rozier),,74,76
330,3,4:11.0,,T. Rozier makes 2-pt dunk from 2 ft,74,78
331,3,4:01.0,S. Napier misses 2-pt layup from 4 ft,,74,78
332,3,4:00.0,Offensive rebound by Team,,74,78
333,3,4:00.0,,Loose ball foul by T. Rozier (drawn by J. Allen),74,78
334,3,4:00.0,M. Creek enters the game for J. Allen,,74,78
335,3,4:00.0,E. Davis enters the game for R. Hollis-Jefferson,,74,78
336,3,3:53.0,E. Davis misses 2-pt layup from 4 ft,,74,78
337,3,3:51.0,,Defensive rebound by A. Horford,74,78
338,3,3:36.0,,T. Rozier misses 2-pt layup from 2 ft,74,78
339,3,3:31.0,Defensive rebound by M. Creek,,74,78
340,3,3:28.0,M. Creek makes 2-pt layup from 3 ft,,76,78
341,3,3:08.0,,J. Brown makes 2-pt layup from 1 ft (assist by A. Horford),76,80
342,3,2:52.0,S. Napier misses 3-pt jump shot from 27 ft,,76,80
343,3,2:50.0,Offensive rebound by E. Davis,,76,80
344,3,2:43.0,Shooting foul by J. Brown (drawn by S. Napier),,76,80
345,3,2:43.0,S. Napier makes free throw 1 of 2,,77,80
346,3,2:43.0,T. Pinson enters the game for R. Kurucs,,77,80
347,3,2:43.0,,M. Morris enters the game for A. Horford,77,80
348,3,2:43.0,S. Napier makes free throw 2 of 2,,78,80
349,3,2:23.0,,J. Brown makes 3-pt jump shot from 25 ft (assist by M. Morris),78,83
350,3,2:11.0,S. Napier misses 2-pt layup from 3 ft (block by A. Baynes),,78,83
351,3,2:09.0,Offensive rebound by E. Davis,,78,83
352,3,2:08.0,E. Davis makes 2-pt layup from 2 ft,,80,83
353,3,1:48.0,,J. Brown makes 2-pt jump shot from 15 ft,80,85
354,3,1:35.0,D. Carroll makes 3-pt jump shot from 27 ft (assist by E. Davis),,83,85
355,3,1:35.0,Shooting foul by M. Morris (drawn by D. Carroll),,83,85
356,3,1:35.0,D. Carroll makes free throw 1 of 1,,84,85
357,3,1:15.0,,T. Rozier misses 2-pt jump shot from 19 ft,84,85
358,3,1:13.0,,Offensive rebound by M. Morris,84,85
359,3,1:11.0,,Shooting foul by E. Davis (drawn by M. Morris),84,85
360,3,1:11.0,,M. Morris makes free throw 1 of 2,84,86
361,3,1:11.0,,M. Morris makes free throw 2 of 2,84,87
362,3,0:59.0,S. Napier misses 3-pt jump shot from 26 ft,,84,87
363,3,0:57.0,,Defensive rebound by M. Morris,84,87
364,3,0:55.0,,Turnover by M. Morris (lost ball; steal by D. Carroll),84,87
365,3,0:51.0,D. Carroll misses 2-pt layup from 8 ft,,84,87
366,3,0:50.0,Offensive rebound by E. Davis,,84,87
367,3,0:50.0,E. Davis makes 2-pt dunk from 1 ft,,86,87
368,3,0:32.0,,Turnover by M. Morris (lost ball; steal by D. Carroll),86,87
369,3,0:27.0,Shooting foul by A. Baynes (drawn by M. Creek),,86,87
370,3,0:27.0,M. Creek makes free throw 1 of 2,,87,87
371,3,0:27.0,M. Creek makes free throw 2 of 2,,88,87
372,3,0:07.0,,T. Rozier makes 2-pt jump shot from 16 ft,88,89
373,3,0:01.0,T. Pinson misses 3-pt jump shot from 27 ft,,88,89
374,3,0:01.0,,Defensive rebound by M. Morris,88,89
375,4,11:48.0,Offensive foul by T. Pinson (drawn by A. Baynes),,88,89
376,4,11:48.0,Turnover by T. Pinson (offensive foul),,88,89
377,4,11:33.0,,G. Hayward misses 3-pt jump shot from 26 ft,88,89
378,4,11:31.0,Defensive rebound by M. Creek,,88,89
379,4,11:23.0,Personal foul by A. Baynes (drawn by D. Russell),,88,89
380,4,11:18.0,D. Russell misses 2-pt jump shot from 13 ft,,88,89
381,4,11:17.0,,Defensive rebound by M. Morris,88,89
382,4,11:08.0,,J. Brown makes 2-pt layup from 2 ft,88,91
