,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BROOKLYN_ACTION,CHARLOTTE_SCORE,BROOKLYN_SCORE
96,1,1:08.0,B. Biyombo makes free throw 1 of 2,,25,27
97,1,1:08.0,B. Biyombo makes free throw 2 of 2,,26,27
98,1,1:00.0,,R. Kurucs makes 2-pt layup from 2 ft (assist by S. Dinwiddie),26,29
99,1,0:49.0,T. Parker makes 2-pt layup from 2 ft,,28,29
100,1,0:43.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by A. Crabbe),28,32
101,1,0:35.0,Offensive foul by B. Biyombo (drawn by S. Dinwiddie),,28,32
102,1,0:35.0,Turnover by B. Biyombo (offensive foul),,28,32
103,1,0:31.0,,S. Dinwiddie misses 3-pt jump shot from 27 ft,28,32
104,1,0:28.0,Defensive rebound by B. Biyombo,,28,32
105,1,0:09.0,J. Lamb misses 2-pt jump shot from 14 ft,,28,32
106,1,0:06.0,Offensive rebound by F. Kaminsky,,28,32
107,1,0:01.0,J. Lamb makes 3-pt jump shot from 30 ft,,31,32
108,2,11:48.0,N. Batum misses 3-pt jump shot from 27 ft,,31,32
109,2,11:45.0,,Defensive rebound by A. Crabbe,31,32
110,2,11:27.0,,D. Carroll misses 2-pt layup from 10 ft (block by T. Parker),31,32
111,2,11:20.0,Defensive rebound by T. Parker,,31,32
112,2,11:15.0,T. Parker makes 2-pt jump shot from 14 ft,,33,32
113,2,11:02.0,,C. LeVert makes 2-pt layup from 2 ft,33,34
114,2,10:38.0,T. Parker misses 2-pt jump shot from 18 ft,,33,34
115,2,10:36.0,,Defensive rebound by D. Carroll,33,34
116,2,10:22.0,,D. Russell makes 2-pt jump shot from 14 ft,33,36
117,2,10:07.0,N. Batum misses 2-pt jump shot from 22 ft,,33,36
118,2,10:04.0,,Defensive rebound by E. Davis,33,36
119,2,10:03.0,,Personal take foul by T. Parker (drawn by D. Russell),33,36
120,2,10:03.0,K. Walker enters the game for J. Lamb,,33,36
121,2,9:54.0,,D. Russell misses 2-pt jump shot from 18 ft,33,36
122,2,9:52.0,Defensive rebound by M. Williams,,33,36
123,2,9:43.0,K. Walker makes 2-pt jump shot from 19 ft,,35,36
124,2,9:22.0,,A. Crabbe misses 3-pt jump shot from 26 ft,35,36
125,2,9:17.0,Defensive rebound by C. Zeller,,35,36
126,2,9:05.0,T. Parker makes 2-pt jump shot from 20 ft,,37,36
127,2,8:52.0,,D. Russell makes 2-pt jump shot from 13 ft,37,38
128,2,8:38.0,K. Walker makes 2-pt jump shot from 16 ft (assist by T. Parker),,39,38
129,2,8:27.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by D. Carroll),39,41
130,2,8:05.0,T. Parker makes 2-pt jump shot from 22 ft (assist by M. Williams),,41,41
131,2,8:03.0,,Brooklyn full timeout,41,41
132,2,8:03.0,J. Lamb enters the game for T. Parker,,41,41
133,2,8:03.0,,J. Harris enters the game for A. Crabbe,41,41
134,2,7:53.0,,Offensive foul by C. LeVert (drawn by C. Zeller),41,41
135,2,7:53.0,,Turnover by C. LeVert (offensive foul),41,41
136,2,7:43.0,Shooting foul by E. Davis (drawn by C. Zeller),,41,41
137,2,7:43.0,C. Zeller makes free throw 1 of 2,,42,41
138,2,7:43.0,C. Zeller makes free throw 2 of 2,,43,41
139,2,7:43.0,,D. Russell misses 2-pt jump shot from 15 ft,43,41
140,2,7:29.0,Defensive rebound by N. Batum,,43,41
141,2,7:23.0,J. Lamb makes 2-pt jump shot from 16 ft (assist by N. Batum),,45,41
142,2,7:11.0,,Turnover by D. Russell (bad pass; steal by K. Walker),45,41
143,2,7:06.0,C. Zeller misses 2-pt jump shot from 12 ft,,45,41
144,2,7:04.0,,Defensive rebound by E. Davis,45,41
145,2,6:44.0,,D. Carroll makes 3-pt jump shot from 26 ft (assist by D. Russell),45,44
146,2,6:29.0,J. Lamb misses 2-pt jump shot from 6 ft,,45,44
147,2,6:29.0,Offensive rebound by Team,,45,44
148,2,6:29.0,M. Bridges enters the game for M. Williams,,45,44
149,2,6:29.0,,J. Allen enters the game for E. Davis,45,44
150,2,6:25.0,J. Lamb makes 2-pt jump shot from 10 ft (assist by C. Zeller),,47,44
151,2,6:14.0,,Turnover by C. LeVert (bad pass),47,44
152,2,6:04.0,M. Bridges makes 3-pt jump shot from 26 ft (assist by N. Batum),,50,44
153,2,5:51.0,,D. Russell misses 2-pt jump shot from 3 ft,50,44
154,2,5:48.0,Defensive rebound by N. Batum,,50,44
155,2,5:43.0,K. Walker makes 2-pt layup from 2 ft,,52,44
156,2,5:43.0,,Brooklyn full timeout,52,44
157,2,5:43.0,,S. Dinwiddie enters the game for D. Russell,52,44
158,2,5:26.0,,J. Harris misses 3-pt jump shot from 27 ft (block by J. Lamb),52,44
159,2,5:24.0,,Offensive rebound by J. Harris,52,44
160,2,5:20.0,,C. LeVert misses 3-pt jump shot from 25 ft,52,44
161,2,5:19.0,,Offensive rebound by Team,52,44
162,2,5:19.0,,Turnover by Team (shot clock),52,44
163,2,5:19.0,T. Parker enters the game for N. Batum,,52,44
164,2,5:10.0,K. Walker makes 2-pt layup from 1 ft (assist by T. Parker),,54,44
165,2,5:00.0,,S. Dinwiddie makes 2-pt layup from 1 ft,54,46
166,2,5:00.0,,Shooting foul by C. Zeller (drawn by S. Dinwiddie),54,46
167,2,5:00.0,,A. Crabbe enters the game for C. LeVert,54,46
168,2,5:00.0,,S. Dinwiddie misses free throw 1 of 1,54,46
169,2,4:57.0,Defensive rebound by C. Zeller,,54,46
170,2,4:49.0,Personal foul by A. Crabbe (drawn by K. Walker),,54,46
171,2,4:42.0,T. Parker makes 2-pt jump shot from 12 ft,,56,46
172,2,4:23.0,,Turnover by S. Dinwiddie (lost ball; steal by K. Walker),56,46
173,2,4:20.0,K. Walker makes 2-pt layup from 1 ft,,58,46
174,2,4:05.0,,Turnover by J. Allen (bad pass),58,46
175,2,4:05.0,F. Kaminsky enters the game for M. Bridges,,58,46
176,2,4:05.0,M. Williams enters the game for C. Zeller,,58,46
177,2,4:05.0,,T. Graham enters the game for D. Carroll,58,46
178,2,3:54.0,M. Williams makes 2-pt layup from 5 ft (assist by T. Parker),,60,46
179,2,3:41.0,,S. Dinwiddie misses 2-pt layup from 4 ft (block by F. Kaminsky),60,46
180,2,3:38.0,Defensive rebound by F. Kaminsky,,60,46
181,2,3:31.0,Personal foul by A. Crabbe (drawn by M. Williams),,60,46
182,2,3:31.0,,D. Carroll enters the game for A. Crabbe,60,46
183,2,3:21.0,T. Parker misses 3-pt jump shot from 25 ft,,60,46
184,2,3:16.0,Offensive rebound by M. Williams,,60,46
185,2,3:16.0,Turnover by F. Kaminsky (traveling),,60,46
186,2,3:01.0,,Turnover by J. Harris (bad pass; steal by K. Walker),60,46
187,2,2:57.0,J. Lamb makes 2-pt layup from 3 ft (assist by K. Walker),,62,46
188,2,2:45.0,,S. Dinwiddie makes 2-pt layup from 2 ft,62,48
189,2,2:21.0,F. Kaminsky misses 2-pt layup from 8 ft,,62,48
190,2,2:20.0,Offensive rebound by F. Kaminsky,,62,48
191,2,2:20.0,F. Kaminsky misses 2-pt layup from 6 ft (block by D. Carroll),,62,48
192,2,2:19.0,Offensive rebound by Team,,62,48
193,2,2:17.0,Shooting foul by J. Harris (drawn by J. Lamb),,62,48
194,2,2:17.0,N. Batum enters the game for M. Williams,,62,48
195,2,2:17.0,J. Lamb makes free throw 1 of 2,,63,48
196,2,2:17.0,J. Lamb makes free throw 2 of 2,,64,48
197,2,1:54.0,,S. Dinwiddie misses 3-pt jump shot from 28 ft (block by N. Batum),64,48
198,2,1:53.0,,Offensive rebound by Team,64,48
199,2,1:53.0,,Turnover by Team (shot clock),64,48
200,2,1:40.0,F. Kaminsky makes 2-pt layup from 2 ft (assist by T. Parker),,66,48
201,2,1:35.0,,Personal foul by N. Batum (drawn by J. Allen),66,48
202,2,1:22.0,,J. Harris makes 2-pt layup from 2 ft (assist by J. Allen),66,50
203,2,1:06.0,F. Kaminsky makes 2-pt layup from 3 ft (assist by T. Parker),,68,50
204,2,1:01.0,,Offensive foul by T. Graham (drawn by K. Walker),68,50
205,2,1:01.0,,Turnover by T. Graham (offensive foul),68,50
206,2,0:46.0,Offensive foul by F. Kaminsky (drawn by S. Dinwiddie),,68,50
207,2,0:46.0,Turnover by F. Kaminsky (offensive foul),,68,50
208,2,0:38.0,,Offensive foul by S. Dinwiddie (drawn by J. Lamb),68,50
209,2,0:38.0,,Turnover by S. Dinwiddie (offensive foul),68,50
210,2,0:38.0,,S. Napier enters the game for S. Dinwiddie,68,50
211,2,0:31.0,N. Batum misses 3-pt jump shot from 26 ft,,68,50
212,2,0:28.0,,Defensive rebound by T. Graham,68,50
213,2,0:14.0,,Turnover by J. Harris (bad pass),68,50
214,2,0:02.0,T. Parker misses 2-pt jump shot from 19 ft,,68,50
215,2,0:02.0,,Defensive rebound by J. Allen,68,50
216,3,11:45.0,K. Walker misses 2-pt jump shot from 8 ft,,68,50
217,3,11:42.0,Offensive rebound by C. Zeller,,68,50
218,3,11:42.0,C. Zeller misses 2-pt layup from 1 ft,,68,50
219,3,11:41.0,Offensive rebound by K. Walker,,68,50
220,3,11:36.0,C. Zeller misses 2-pt layup from 5 ft (block by C. LeVert),,68,50
221,3,11:36.0,Offensive rebound by Team,,68,50
222,3,11:32.0,M. Bridges makes 2-pt jump shot from 13 ft (assist by N. Batum),,70,50
223,3,11:12.0,,D. Russell misses 2-pt jump shot from 8 ft,70,50
224,3,11:10.0,Defensive rebound by M. Bridges,,70,50
225,3,11:04.0,C. Zeller misses 2-pt layup from 5 ft (block by T. Graham),,70,50
226,3,11:01.0,,Defensive rebound by T. Graham,70,50
227,3,10:53.0,,C. LeVert misses 2-pt layup from 1 ft,70,50
228,3,10:52.0,,Offensive rebound by C. LeVert,70,50
229,3,10:50.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by C. LeVert),70,53
230,3,10:37.0,M. Bridges misses 2-pt dunk from 1 ft (block by J. Allen),,70,53
231,3,10:34.0,,Defensive rebound by C. LeVert,70,53
232,3,10:29.0,,Turnover by C. LeVert (bad pass; steal by M. Bridges),70,53
233,3,10:16.0,Offensive foul by K. Walker (drawn by J. Allen),,70,53
234,3,10:16.0,Turnover by K. Walker (offensive foul),,70,53
235,3,10:03.0,,T. Graham misses 2-pt jump shot from 12 ft,70,53
236,3,9:58.0,Defensive rebound by N. Batum,,70,53
237,3,9:50.0,N. Batum makes 3-pt jump shot from 27 ft (assist by C. Zeller),,73,53
238,3,9:37.0,,C. LeVert makes 3-pt jump shot from 26 ft (assist by D. Russell),73,56
239,3,9:19.0,C. Zeller makes 2-pt jump shot from 7 ft (assist by N. Batum),,75,56
240,3,9:08.0,,D. Russell misses 2-pt jump shot from 13 ft,75,56
241,3,9:07.0,Defensive rebound by Team,,75,56
242,3,8:57.0,N. Batum makes 2-pt jump shot from 15 ft,,77,56
243,3,8:39.0,,T. Graham makes 2-pt jump shot from 5 ft,77,58
244,3,8:28.0,N. Batum misses 3-pt jump shot from 27 ft,,77,58
245,3,8:25.0,,Defensive rebound by J. Harris,77,58
246,3,8:09.0,,C. LeVert misses 2-pt jump shot from 9 ft,77,58
247,3,8:07.0,,Offensive rebound by C. LeVert,77,58
248,3,8:04.0,,T. Graham makes 3-pt jump shot from 26 ft (assist by C. LeVert),77,61
249,3,7:47.0,K. Walker makes 2-pt jump shot from 9 ft,,79,61
250,3,7:36.0,,D. Russell makes 2-pt jump shot from 11 ft,79,63
251,3,7:23.0,K. Walker makes 3-pt jump shot from 27 ft,,82,63
252,3,7:11.0,,J. Allen makes 2-pt layup from 2 ft (assist by D. Russell),82,65
253,3,6:57.0,K. Walker misses 2-pt jump shot from 9 ft,,82,65
254,3,6:49.0,Offensive rebound by M. Williams,,82,65
255,3,6:49.0,M. Williams makes 2-pt jump shot from 7 ft,,84,65
256,3,6:49.0,,Brooklyn full timeout,84,65
257,3,6:49.0,J. Lamb enters the game for M. Bridges,,84,65
258,3,6:39.0,,C. LeVert misses 3-pt jump shot from 28 ft,84,65
259,3,6:37.0,,Offensive rebound by J. Harris,84,65
260,3,6:37.0,,Personal foul by C. Zeller (drawn by J. Harris),84,65
261,3,6:29.0,,D. Russell makes 3-pt jump shot from 26 ft (assist by J. Harris),84,68
262,3,6:13.0,K. Walker misses 2-pt jump shot from 10 ft,,84,68
263,3,6:11.0,Offensive rebound by K. Walker,,84,68
264,3,6:04.0,J. Lamb makes 2-pt jump shot from 13 ft,,86,68
265,3,5:52.0,,T. Graham misses 3-pt jump shot from 26 ft,86,68
266,3,5:47.0,Defensive rebound by C. Zeller,,86,68
267,3,5:41.0,J. Lamb misses 2-pt jump shot from 7 ft,,86,68
268,3,5:41.0,Offensive rebound by Team,,86,68
269,3,5:41.0,,Loose ball foul by J. Harris (drawn by C. Zeller),86,68
270,3,5:41.0,F. Kaminsky enters the game for C. Zeller,,86,68
271,3,5:41.0,,A. Crabbe enters the game for C. LeVert,86,68
272,3,5:33.0,M. Williams makes 3-pt jump shot from 26 ft (assist by K. Walker),,89,68
273,3,5:15.0,,D. Russell makes 2-pt jump shot from 13 ft,89,70
274,3,5:00.0,Turnover by K. Walker (out of bounds lost ball),,89,70
275,3,5:00.0,,R. Hollis-Jefferson enters the game for J. Allen,89,70
276,3,4:50.0,,Personal foul by M. Williams (drawn by J. Harris),89,70
277,3,4:38.0,,D. Russell misses 3-pt jump shot from 26 ft,89,70
278,3,4:35.0,Defensive rebound by F. Kaminsky,,89,70
279,3,4:30.0,Offensive foul by N. Batum (drawn by T. Graham),,89,70
280,3,4:30.0,Turnover by N. Batum (offensive foul),,89,70
281,3,4:30.0,,D. Carroll enters the game for T. Graham,89,70
282,3,4:30.0,,S. Dinwiddie enters the game for J. Harris,89,70
283,3,4:30.0,,R. Kurucs enters the game for D. Russell,89,70
284,3,4:21.0,,R. Kurucs makes 2-pt layup from 2 ft (assist by R. Hollis-Jefferson),89,72
285,3,4:21.0,Charlotte full timeout,,89,72
286,3,4:06.0,N. Batum makes 3-pt jump shot from 26 ft,,92,72
287,3,3:53.0,,Shooting foul by F. Kaminsky (drawn by S. Dinwiddie),92,72
288,3,3:53.0,,S. Dinwiddie makes free throw 1 of 2,92,73
289,3,3:53.0,,S. Dinwiddie makes free throw 2 of 2,92,74
290,3,3:30.0,J. Lamb misses 2-pt jump shot from 9 ft,,92,74
291,3,3:27.0,,Defensive rebound by R. Kurucs,92,74
292,3,3:23.0,,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by R. Kurucs),92,76
293,3,3:02.0,K. Walker misses 2-pt jump shot from 18 ft,,92,76
294,3,2:59.0,Offensive rebound by F. Kaminsky,,92,76
295,3,2:57.0,F. Kaminsky makes 2-pt layup from 2 ft,,94,76
296,3,2:46.0,,S. Dinwiddie misses 3-pt jump shot from 27 ft,94,76
297,3,2:42.0,Defensive rebound by M. Williams,,94,76
298,3,2:33.0,M. Williams makes 2-pt layup from 1 ft (assist by K. Walker),,96,76
299,3,2:22.0,,Shooting foul by F. Kaminsky (drawn by D. Carroll),96,76
300,3,2:22.0,,D. Carroll makes free throw 1 of 3,96,77
301,3,2:22.0,,D. Carroll makes free throw 2 of 3,96,78
302,3,2:22.0,B. Biyombo enters the game for N. Batum,,96,78
303,3,2:22.0,M. Bridges enters the game for K. Walker,,96,78
304,3,2:22.0,T. Parker enters the game for M. Williams,,96,78
305,3,2:22.0,,D. Carroll makes free throw 3 of 3,96,79
306,3,2:08.0,J. Lamb makes 2-pt jump shot from 7 ft,,98,79
307,3,2:02.0,,S. Dinwiddie makes 2-pt layup from 2 ft,98,81
308,3,2:02.0,Violation by Team (def goaltending),,98,81
309,3,1:52.0,Turnover by T. Parker (bad pass; steal by S. Dinwiddie),,98,81
310,3,1:43.0,,D. Carroll misses 3-pt jump shot from 30 ft,98,81
311,3,1:38.0,,Offensive rebound by R. Kurucs,98,81
312,3,1:35.0,,A. Crabbe misses 3-pt jump shot from 23 ft,98,81
313,3,1:33.0,Defensive rebound by F. Kaminsky,,98,81
314,3,1:15.0,J. Lamb misses 3-pt jump shot from 27 ft,,98,81
315,3,1:13.0,,Defensive rebound by D. Carroll,98,81
316,3,1:12.0,,Personal take foul by F. Kaminsky (drawn by D. Carroll),98,81
317,3,1:12.0,,D. Carroll makes free throw 1 of 2,98,82
318,3,1:12.0,,D. Carroll makes free throw 2 of 2,98,83
319,3,0:52.0,F. Kaminsky misses 2-pt layup from 5 ft,,98,83
320,3,0:47.0,Offensive rebound by B. Biyombo,,98,83
321,3,0:46.0,B. Biyombo misses 2-pt layup from 3 ft,,98,83
322,3,0:45.0,,Defensive rebound by R. Hollis-Jefferson,98,83
323,3,0:44.0,,A. Crabbe makes 2-pt layup from 2 ft (assist by R. Hollis-Jefferson),98,85
324,3,0:20.0,J. Lamb misses 2-pt layup from 5 ft,,98,85
325,3,0:19.0,,Defensive rebound by D. Carroll,98,85
326,3,0:19.0,Loose ball foul by F. Kaminsky (drawn by D. Carroll),,98,85
327,3,0:19.0,,D. Carroll misses free throw 1 of 2,98,85
328,3,0:19.0,,Offensive rebound by Team,98,85
329,3,0:19.0,K. Walker enters the game for B. Biyombo,,98,85
330,3,0:19.0,M. Williams enters the game for M. Bridges,,98,85
331,3,0:19.0,,D. Carroll makes free throw 2 of 2,98,86
332,3,0:00.0,K. Walker misses 3-pt jump shot from 25 ft,,98,86
333,3,0:00.0,Offensive rebound by Team,,98,86
334,4,11:38.0,,D. Carroll misses 3-pt jump shot from 25 ft,98,86
335,4,11:31.0,,Offensive rebound by R. Kurucs,98,86
336,4,11:31.0,,R. Kurucs makes 2-pt dunk at rim,98,88
337,4,11:13.0,M. Williams makes 2-pt hook shot from 9 ft,,100,88
338,4,10:57.0,,Turnover by R. Kurucs (traveling),100,88
339,4,10:43.0,M. Williams misses 2-pt jump shot from 8 ft,,100,88
340,4,10:42.0,,Defensive rebound by Team,100,88
341,4,10:42.0,Loose ball foul by C. Zeller (drawn by R. Hollis-Jefferson),,100,88
342,4,10:33.0,,S. Dinwiddie misses 2-pt layup from 3 ft,100,88
343,4,10:30.0,Defensive rebound by N. Batum,,100,88
344,4,10:25.0,T. Parker misses 2-pt jump shot from 6 ft,,100,88
345,4,10:22.0,,Defensive rebound by D. Carroll,100,88
346,4,10:12.0,,S. Dinwiddie misses 2-pt jump shot from 5 ft,100,88
347,4,10:12.0,Defensive rebound by Team,,100,88
348,4,9:59.0,Shooting foul by S. Dinwiddie (drawn by C. Zeller),,100,88
349,4,9:59.0,C. Zeller misses free throw 1 of 2,,100,88
350,4,9:59.0,Offensive rebound by Team,,100,88
351,4,9:59.0,,D. Russell enters the game for S. Dinwiddie,100,88
352,4,9:59.0,C. Zeller misses free throw 2 of 2,,100,88
353,4,9:57.0,,Defensive rebound by D. Carroll,100,88
354,4,9:46.0,,D. Russell makes 2-pt jump shot from 13 ft,100,90
355,4,9:32.0,C. Zeller makes 2-pt jump shot from 7 ft,,102,90
356,4,9:18.0,,D. Russell makes 2-pt jump shot from 14 ft,102,92
357,4,9:02.0,T. Parker makes 2-pt jump shot from 18 ft (assist by C. Zeller),,104,92
358,4,8:49.0,,Shooting foul by N. Batum (drawn by D. Russell),104,92
359,4,8:49.0,,D. Russell makes free throw 1 of 3,104,93
360,4,8:49.0,,D. Russell makes free throw 2 of 3,104,94
361,4,8:49.0,K. Walker enters the game for J. Lamb,,104,94
362,4,8:49.0,,J. Harris enters the game for D. Carroll,104,94
363,4,8:49.0,,D. Russell makes free throw 3 of 3,104,95
364,4,8:49.0,,Personal foul by C. Zeller (drawn by R. Kurucs),104,95
365,4,8:49.0,Personal foul by R. Kurucs (drawn by C. Zeller),,104,95
366,4,8:49.0,F. Kaminsky enters the game for C. Zeller,,104,95
367,4,8:30.0,T. Parker misses 3-pt jump shot from 25 ft,,104,95
368,4,8:27.0,,Defensive rebound by J. Harris,104,95
369,4,8:27.0,,D. Russell misses 2-pt jump shot from 14 ft,104,95
370,4,8:16.0,Defensive rebound by T. Parker,,104,95
371,4,8:11.0,T. Parker misses 2-pt layup from 3 ft (block by J. Harris),,104,95
372,4,8:09.0,,Defensive rebound by J. Harris,104,95
373,4,8:07.0,,Offensive foul by R. Hollis-Jefferson (drawn by F. Kaminsky),104,95
374,4,8:07.0,,Turnover by R. Hollis-Jefferson (offensive foul),104,95
375,4,8:07.0,J. Lamb enters the game for T. Parker,,104,95
376,4,7:56.0,N. Batum makes 3-pt jump shot from 26 ft,,107,95
377,4,7:43.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by D. Russell),107,97
378,4,7:32.0,N. Batum makes 3-pt jump shot from 26 ft,,110,97
