,QUARTER,TIME_REMAINING,PORTLAND_ACTION,NEW ORLEANS_ACTION,PORTLAND_SCORE,NEW ORLEANS_SCORE
388,4,9:58.0,E. Turner misses 2-pt layup from 3 ft,,92,86
389,4,9:56.0,Offensive rebound by E. Freedom,,92,86
390,4,9:53.0,E. Freedom misses 2-pt layup from 1 ft,,92,86
391,4,9:51.0,,Defensive rebound by E. Payton,92,86
392,4,9:49.0,,I. Clark misses 2-pt layup from 2 ft,92,86
393,4,9:47.0,Defensive rebound by E. Freedom,,92,86
394,4,9:39.0,Turnover by J. Layman (out of bounds lost ball),,92,86
395,4,9:39.0,Z. Collins enters the game for J. Layman,,92,86
396,4,9:39.0,,F. Jackson enters the game for E. Payton,92,86
397,4,9:27.0,,D. Miller makes 2-pt jump shot from 16 ft (assist by J. Randle),92,88
398,4,9:05.0,Turnover by E. Turner (bad pass; steal by I. Clark),,92,88
399,4,9:02.0,,F. Jackson makes 2-pt dunk from 1 ft (assist by I. Clark),92,90
400,4,9:01.0,Portland full timeout,,92,90
401,4,8:46.0,E. Freedom makes 2-pt layup from 2 ft (assist by C. McCollum),,94,90
402,4,8:46.0,Shooting foul by J. Smith (drawn by E. Freedom),,94,90
403,4,8:46.0,E. Freedom makes free throw 1 of 1,,95,90
404,4,8:32.0,,J. Randle misses 2-pt jump shot from 4 ft,95,90
405,4,8:30.0,,Offensive rebound by J. Randle,95,90
406,4,8:29.0,,J. Randle makes 2-pt layup from 3 ft,95,92
407,4,8:22.0,Personal foul by I. Clark (drawn by C. McCollum),,95,92
408,4,8:19.0,Offensive foul by E. Freedom (drawn by I. Clark),,95,92
409,4,8:19.0,Turnover by E. Freedom (offensive foul),,95,92
410,4,8:08.0,,F. Jackson misses 3-pt jump shot from 25 ft,95,92
411,4,8:05.0,Defensive rebound by Team,,95,92
412,4,7:51.0,S. Curry misses 3-pt jump shot from 27 ft,,95,92
413,4,7:47.0,Offensive rebound by Z. Collins,,95,92
414,4,7:41.0,S. Curry makes 2-pt layup from 2 ft (assist by Z. Collins),,97,92
415,4,7:30.0,,J. Randle makes 2-pt layup from 3 ft,97,94
416,4,7:18.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by E. Turner),,100,94
417,4,7:00.0,,J. Randle makes 2-pt layup from 2 ft (assist by D. Miller),100,96
418,4,6:51.0,C. McCollum misses 2-pt jump shot from 8 ft,,100,96
419,4,6:50.0,Offensive rebound by Team,,100,96
420,4,6:50.0,R. Hood enters the game for S. Curry,,100,96
421,4,6:50.0,D. Lillard enters the game for E. Freedom,,100,96
422,4,6:50.0,J. Nurkić enters the game for E. Turner,,100,96
423,4,6:50.0,,E. Payton enters the game for I. Clark,100,96
424,4,6:50.0,,K. Williams enters the game for J. Smith,100,96
425,4,6:43.0,Shooting foul by J. Randle (drawn by J. Nurkić),,100,96
426,4,6:43.0,J. Nurkić makes free throw 1 of 2,,101,96
427,4,6:43.0,A. Aminu enters the game for Z. Collins,,101,96
428,4,6:43.0,J. Nurkić makes free throw 2 of 2,,102,96
429,4,6:32.0,,E. Payton makes 3-pt jump shot from 26 ft (assist by J. Randle),102,99
430,4,6:18.0,D. Lillard makes 2-pt layup from 2 ft (assist by J. Nurkić),,104,99
431,4,6:02.0,,D. Miller misses 2-pt jump shot from 10 ft,104,99
432,4,6:02.0,Defensive rebound by C. McCollum,,104,99
433,4,5:51.0,C. McCollum makes 3-pt jump shot from 26 ft (assist by A. Aminu),,107,99
434,4,5:45.0,,New Orleans full timeout,107,99
435,4,5:31.0,,J. Randle makes 2-pt layup from 3 ft,107,101
436,4,5:18.0,D. Lillard makes 3-pt jump shot from 28 ft (assist by C. McCollum),,110,101
437,4,5:03.0,,Shooting foul by J. Nurkić (drawn by J. Randle),110,101
438,4,5:03.0,,J. Randle makes free throw 1 of 2,110,102
439,4,5:03.0,,J. Randle makes free throw 2 of 2,110,103
440,4,4:50.0,D. Lillard misses 3-pt jump shot from 23 ft,,110,103
441,4,4:47.0,,Defensive rebound by K. Williams,110,103
442,4,4:36.0,,D. Miller misses 3-pt jump shot from 26 ft,110,103
443,4,4:32.0,Defensive rebound by A. Aminu,,110,103
444,4,4:20.0,R. Hood makes 2-pt layup from 3 ft (assist by J. Nurkić),,112,103
445,4,4:09.0,,Shooting foul by J. Nurkić (drawn by J. Randle),112,103
446,4,4:09.0,,J. Randle misses free throw 1 of 2,112,103
447,4,4:09.0,,Offensive rebound by Team,112,103
448,4,4:09.0,,J. Randle misses free throw 2 of 2,112,103
449,4,4:06.0,Defensive rebound by A. Aminu,,112,103
450,4,3:51.0,R. Hood makes 3-pt jump shot from 24 ft (assist by C. McCollum),,115,103
451,4,3:38.0,,J. Randle makes 2-pt layup from 2 ft (assist by E. Payton),115,105
452,4,3:22.0,Shooting foul by D. Miller (drawn by J. Nurkić),,115,105
453,4,3:22.0,J. Nurkić misses free throw 1 of 2,,115,105
454,4,3:22.0,Offensive rebound by Team,,115,105
455,4,3:22.0,J. Nurkić makes free throw 2 of 2,,116,105
456,4,3:18.0,,New Orleans full timeout,116,105
457,4,3:13.0,,J. Randle makes 2-pt layup from 2 ft (assist by E. Payton),116,107
458,4,2:55.0,C. McCollum misses 2-pt layup from 2 ft (block by J. Randle),,116,107
459,4,2:55.0,Offensive rebound by J. Nurkić,,116,107
460,4,2:50.0,Turnover by J. Nurkić (lost ball; steal by F. Jackson),,116,107
461,4,2:45.0,,Offensive foul by J. Randle (drawn by A. Aminu),116,107
462,4,2:45.0,,Turnover by J. Randle (offensive foul),116,107
463,4,2:31.0,Turnover by D. Lillard (bad pass; steal by D. Miller),,116,107
464,4,2:23.0,,Shooting foul by J. Nurkić (drawn by E. Payton),116,107
465,4,2:23.0,Z. Collins enters the game for J. Nurkić,,116,107
466,4,2:23.0,,E. Payton misses free throw 1 of 2,116,107
467,4,2:23.0,,Offensive rebound by Team,116,107
468,4,2:23.0,,E. Payton makes free throw 2 of 2,116,108
469,4,2:10.0,Shooting foul by K. Williams (drawn by R. Hood),,116,108
470,4,2:10.0,R. Hood makes free throw 1 of 2,,117,108
471,4,2:10.0,R. Hood makes free throw 2 of 2,,118,108
472,4,1:58.0,,E. Payton misses 3-pt jump shot from 26 ft,118,108
473,4,1:55.0,Defensive rebound by A. Aminu,,118,108
474,4,1:32.0,D. Lillard misses 3-pt jump shot from 26 ft,,118,108
475,4,1:29.0,,Defensive rebound by F. Jackson,118,108
476,4,1:16.0,,K. Williams misses 2-pt layup from 2 ft,118,108
477,4,1:15.0,,Offensive rebound by J. Randle,118,108
478,4,1:14.0,,J. Randle makes 2-pt layup from 5 ft,118,110
479,4,0:55.0,D. Lillard makes 2-pt jump shot from 6 ft,,120,110
480,4,0:55.0,,New Orleans full timeout,120,110
481,4,0:51.0,,J. Randle misses 2-pt layup from 4 ft (block by Z. Collins),120,110
482,4,0:46.0,,Offensive rebound by E. Payton,120,110
483,4,0:44.0,,D. Miller misses 3-pt jump shot from 26 ft,120,110
484,4,0:39.0,Defensive rebound by A. Aminu,,120,110
485,4,0:20.0,C. McCollum makes 2-pt jump shot from 2 ft,,122,110
486,4,0:11.0,,K. Williams misses 3-pt jump shot from 29 ft,122,110
487,4,0:07.0,Defensive rebound by A. Aminu,,122,110
