,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MIAMI_ACTION,PHILADELPHIA_SCORE,MIAMI_SCORE
118,2,10:16.0,,K. Olynyk makes 3-pt jump shot from 24 ft (assist by B. Adebayo),34,35
119,2,10:16.0,Philadelphia full timeout,,34,35
120,2,10:03.0,M. Fultz misses 2-pt layup from 2 ft,,34,35
121,2,10:02.0,,Defensive rebound by T. Johnson,34,35
122,2,9:56.0,,Personal foul by M. Fultz (drawn by K. Olynyk),34,35
123,2,9:43.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by B. Adebayo),34,38
124,2,9:19.0,Turnover by J. Embiid (bad pass; steal by K. Olynyk),,34,38
125,2,9:16.0,,T. Johnson makes 2-pt layup from 2 ft (assist by W. Ellington),34,40
126,2,9:16.0,,Shooting foul by T. McConnell (drawn by T. Johnson),34,40
127,2,9:16.0,,T. Johnson makes free throw 1 of 1,34,41
128,2,8:56.0,J. Redick misses 2-pt jump shot from 11 ft,,34,41
129,2,8:53.0,,Defensive rebound by K. Olynyk,34,41
130,2,8:46.0,,K. Olynyk misses 3-pt jump shot from 23 ft,34,41
131,2,8:44.0,Defensive rebound by M. Fultz,,34,41
132,2,8:35.0,J. Redick makes 3-pt jump shot from 28 ft (assist by M. Fultz),,37,41
133,2,8:27.0,,Personal foul by J. Redick (drawn by K. Olynyk),37,41
134,2,8:24.0,,Personal foul by M. Fultz (drawn by J. Richardson),37,41
135,2,8:12.0,,B. Adebayo makes 2-pt jump shot from 10 ft (assist by K. Olynyk),37,43
136,2,7:55.0,J. Embiid misses 2-pt layup from 1 ft (block by T. Johnson),,37,43
137,2,7:52.0,,Defensive rebound by W. Ellington,37,43
138,2,7:46.0,,W. Ellington misses 3-pt jump shot from 27 ft,37,43
139,2,7:43.0,Defensive rebound by J. Embiid,,37,43
140,2,7:35.0,M. Fultz makes 2-pt layup from 2 ft,,39,43
141,2,7:35.0,Shooting foul by J. Richardson (drawn by M. Fultz),,39,43
142,2,7:35.0,B. Simmons enters the game for J. Embiid,,39,43
143,2,7:35.0,,H. Whiteside enters the game for B. Adebayo,39,43
144,2,7:35.0,M. Fultz misses free throw 1 of 1,,39,43
145,2,7:35.0,,Defensive rebound by H. Whiteside,39,43
146,2,7:21.0,,Personal foul by J. Redick (drawn by K. Olynyk),39,43
147,2,7:21.0,,K. Olynyk makes free throw 1 of 2,39,44
148,2,7:21.0,,G. Dragić enters the game for W. Ellington,39,44
149,2,7:21.0,,K. Olynyk makes free throw 2 of 2,39,45
150,2,7:06.0,Turnover by W. Chandler (bad pass),,39,45
151,2,7:06.0,F. Korkmaz enters the game for W. Chandler,,39,45
152,2,7:06.0,M. Muscala enters the game for T. McConnell,,39,45
153,2,6:58.0,,Shooting foul by F. Korkmaz (drawn by H. Whiteside),39,45
154,2,6:58.0,,H. Whiteside makes free throw 1 of 2,39,46
155,2,6:58.0,,J. Winslow enters the game for J. Richardson,39,46
156,2,6:58.0,,H. Whiteside misses free throw 2 of 2,39,46
157,2,6:54.0,Defensive rebound by F. Korkmaz,,39,46
158,2,6:44.0,F. Korkmaz makes 3-pt jump shot from 23 ft (assist by J. Redick),,42,46
159,2,6:44.0,Shooting foul by K. Olynyk (drawn by F. Korkmaz),,42,46
160,2,6:44.0,F. Korkmaz makes free throw 1 of 1,,43,46
161,2,6:31.0,,H. Whiteside misses 2-pt hook shot from 5 ft,43,46
162,2,6:28.0,Defensive rebound by M. Muscala,,43,46
163,2,6:28.0,Personal foul by H. Whiteside (drawn by B. Simmons),,43,46
164,2,6:28.0,,R. McGruder enters the game for K. Olynyk,43,46
165,2,6:16.0,M. Muscala misses 3-pt jump shot from 23 ft,,43,46
166,2,6:13.0,Offensive rebound by B. Simmons,,43,46
167,2,6:09.0,Shooting foul by J. Winslow (drawn by M. Fultz),,43,46
168,2,6:09.0,M. Fultz makes free throw 1 of 2,,44,46
169,2,6:09.0,M. Fultz misses free throw 2 of 2,,44,46
170,2,6:04.0,,Defensive rebound by J. Winslow,44,46
171,2,5:52.0,,H. Whiteside misses 2-pt hook shot from 6 ft,44,46
172,2,5:50.0,Defensive rebound by M. Fultz,,44,46
173,2,5:44.0,M. Muscala misses 3-pt jump shot from 25 ft,,44,46
174,2,5:41.0,,Defensive rebound by H. Whiteside,44,46
175,2,5:23.0,,G. Dragić misses 2-pt hook shot from 2 ft,44,46
176,2,5:21.0,Defensive rebound by M. Muscala,,44,46
177,2,5:16.0,F. Korkmaz misses 3-pt jump shot from 24 ft,,44,46
178,2,5:12.0,,Defensive rebound by H. Whiteside,44,46
179,2,5:09.0,,Miami full timeout,44,46
180,2,5:09.0,L. Shamet enters the game for J. Redick,,44,46
181,2,5:09.0,,J. Richardson enters the game for T. Johnson,44,46
182,2,4:56.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by J. Winslow),44,49
183,2,4:40.0,Personal foul by R. McGruder (drawn by B. Simmons),,44,49
184,2,4:40.0,B. Simmons misses free throw 1 of 2,,44,49
185,2,4:40.0,Offensive rebound by Team,,44,49
186,2,4:40.0,B. Simmons makes free throw 2 of 2,,45,49
187,2,4:36.0,,Personal foul by L. Shamet (drawn by G. Dragić),45,49
188,2,4:36.0,,G. Dragić misses free throw 1 of 2,45,49
189,2,4:36.0,,Offensive rebound by Team,45,49
190,2,4:36.0,,G. Dragić makes free throw 2 of 2,45,50
191,2,4:20.0,F. Korkmaz makes 3-pt jump shot from 23 ft (assist by M. Fultz),,48,50
192,2,4:01.0,,Turnover by H. Whiteside (3 sec),48,50
193,2,4:01.0,J. Embiid enters the game for M. Fultz,,48,50
194,2,3:47.0,L. Shamet makes 3-pt jump shot from 24 ft (assist by B. Simmons),,51,50
195,2,3:39.0,,Personal foul by F. Korkmaz (drawn by J. Richardson),51,50
196,2,3:39.0,,J. Richardson makes free throw 1 of 2,51,51
197,2,3:39.0,,J. Richardson makes free throw 2 of 2,51,52
198,2,3:25.0,B. Simmons misses 2-pt jump shot from 17 ft,,51,52
199,2,3:22.0,,Defensive rebound by H. Whiteside,51,52
200,2,3:16.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by J. Winslow),51,55
201,2,3:04.0,M. Muscala misses 3-pt jump shot from 26 ft,,51,55
202,2,3:00.0,,Defensive rebound by G. Dragić,51,55
203,2,2:50.0,,J. Richardson misses 2-pt jump shot from 12 ft,51,55
204,2,2:46.0,Defensive rebound by J. Embiid,,51,55
205,2,2:43.0,Turnover by J. Embiid (lost ball; steal by J. Richardson),,51,55
206,2,2:36.0,,G. Dragić makes 2-pt layup from 1 ft (assist by R. McGruder),51,57
207,2,2:18.0,F. Korkmaz makes 3-pt jump shot from 23 ft (assist by J. Embiid),,54,57
208,2,2:07.0,,J. Richardson misses 2-pt jump shot from 15 ft,54,57
209,2,2:05.0,Defensive rebound by M. Muscala,,54,57
210,2,2:02.0,Personal foul by H. Whiteside (drawn by J. Embiid),,54,57
211,2,2:02.0,J. Embiid misses free throw 1 of 2,,54,57
212,2,2:02.0,Offensive rebound by Team,,54,57
213,2,2:02.0,,B. Adebayo enters the game for J. Richardson,54,57
214,2,2:02.0,,T. Johnson enters the game for H. Whiteside,54,57
215,2,2:02.0,J. Embiid makes free throw 2 of 2,,55,57
216,2,1:45.0,,G. Dragić makes 2-pt jump shot from 11 ft,55,59
217,2,1:26.0,J. Embiid makes 2-pt hook shot from 6 ft,,57,59
218,2,1:05.0,,G. Dragić makes 3-pt jump shot from 23 ft (assist by R. McGruder),57,62
219,2,0:54.0,J. Embiid makes 3-pt jump shot from 26 ft (assist by B. Simmons),,60,62
220,2,0:47.0,,Turnover by G. Dragić (offensive foul),60,62
221,2,0:47.0,,Offensive foul by G. Dragić (drawn by L. Shamet),60,62
222,2,0:47.0,J. Redick enters the game for F. Korkmaz,,60,62
223,2,0:47.0,,W. Ellington enters the game for G. Dragić,60,62
224,2,0:47.0,,D. Jones enters the game for R. McGruder,60,62
225,2,0:29.0,J. Redick makes 2-pt jump shot from 21 ft (assist by B. Simmons),,62,62
226,2,0:11.0,,J. Winslow misses 2-pt layup from 2 ft,62,62
227,2,0:09.0,Defensive rebound by B. Simmons,,62,62
228,2,0:02.0,M. Muscala misses 3-pt jump shot from 26 ft,,62,62
229,2,0:01.0,Offensive rebound by J. Embiid,,62,62
230,2,0:01.0,Personal foul by T. Johnson (drawn by J. Embiid),,62,62
231,2,0:01.0,J. Embiid makes free throw 1 of 2,,63,62
232,2,0:01.0,J. Embiid makes free throw 2 of 2,,64,62
233,2,0:01.0,T. McConnell enters the game for J. Redick,,64,62
234,2,0:01.0,,D. Jones misses 3-pt jump shot from 66 ft,64,62
235,2,0:00.0,,Offensive rebound by Team,64,62
236,3,11:46.0,J. Embiid makes 2-pt jump shot from 21 ft (assist by W. Chandler),,66,62
237,3,11:24.0,,G. Dragić misses 2-pt jump shot from 11 ft,66,62
238,3,11:21.0,Defensive rebound by J. Embiid,,66,62
239,3,11:08.0,J. Redick misses 2-pt layup from 1 ft,,66,62
240,3,11:06.0,,Defensive rebound by R. McGruder,66,62
241,3,11:06.0,,Shooting foul by L. Shamet (drawn by G. Dragić),66,62
242,3,11:06.0,,G. Dragić makes free throw 1 of 2,66,63
243,3,11:06.0,,G. Dragić misses free throw 2 of 2,66,63
244,3,11:04.0,Defensive rebound by B. Simmons,,66,63
245,3,10:48.0,Shooting foul by H. Whiteside (drawn by J. Embiid),,66,63
246,3,10:48.0,J. Embiid makes free throw 1 of 2,,67,63
247,3,10:48.0,,B. Adebayo enters the game for H. Whiteside,67,63
248,3,10:48.0,J. Embiid makes free throw 2 of 2,,68,63
249,3,10:38.0,,Shooting foul by W. Chandler (drawn by R. McGruder),68,63
250,3,10:38.0,,R. McGruder makes free throw 1 of 2,68,64
251,3,10:38.0,,R. McGruder makes free throw 2 of 2,68,65
252,3,10:29.0,Offensive foul by J. Redick (drawn by R. McGruder),,68,65
253,3,10:29.0,Turnover by J. Redick (offensive foul),,68,65
254,3,10:16.0,,Shooting foul by W. Chandler (drawn by J. Richardson),68,65
255,3,10:16.0,,J. Richardson makes free throw 1 of 3,68,66
256,3,10:16.0,,J. Richardson makes free throw 2 of 3,68,67
257,3,10:16.0,,J. Richardson makes free throw 3 of 3,68,68
258,3,9:58.0,J. Embiid makes 2-pt layup from 2 ft,,70,68
259,3,9:42.0,,Turnover by J. Richardson (step out of bounds),70,68
260,3,9:31.0,J. Redick makes 2-pt jump shot from 22 ft (assist by B. Simmons),,72,68
261,3,9:13.0,,B. Adebayo misses 2-pt jump shot from 19 ft,72,68
262,3,9:11.0,Defensive rebound by B. Simmons,,72,68
263,3,9:07.0,W. Chandler makes 2-pt layup from 2 ft (assist by B. Simmons),,74,68
264,3,9:07.0,,Miami full timeout,74,68
265,3,8:50.0,,Turnover by B. Adebayo (off goaltending),74,68
266,3,8:27.0,B. Simmons misses 2-pt hook shot from 13 ft,,74,68
267,3,8:26.0,,Defensive rebound by J. Winslow,74,68
268,3,8:25.0,,Offensive foul by B. Adebayo (drawn by L. Shamet),74,68
269,3,8:25.0,,Turnover by B. Adebayo (offensive foul),74,68
270,3,8:04.0,Shooting foul by B. Adebayo (drawn by J. Embiid),,74,68
271,3,8:04.0,J. Embiid makes free throw 1 of 2,,75,68
272,3,8:04.0,F. Korkmaz enters the game for L. Shamet,,75,68
273,3,8:04.0,,K. Olynyk enters the game for J. Winslow,75,68
274,3,8:04.0,J. Embiid misses free throw 2 of 2,,75,68
275,3,8:00.0,,Defensive rebound by B. Adebayo,75,68
276,3,7:51.0,,B. Adebayo makes 2-pt layup from 1 ft (assist by G. Dragić),75,70
277,3,7:45.0,J. Redick makes 3-pt jump shot from 23 ft (assist by W. Chandler),,78,70
278,3,7:27.0,,G. Dragić misses 3-pt jump shot from 24 ft,78,70
279,3,7:26.0,,Offensive rebound by K. Olynyk,78,70
280,3,7:14.0,,Offensive foul by K. Olynyk (drawn by F. Korkmaz),78,70
281,3,7:14.0,,Turnover by K. Olynyk (offensive foul),78,70
282,3,7:14.0,M. Muscala enters the game for J. Embiid,,78,70
283,3,7:01.0,J. Redick misses 3-pt jump shot from 25 ft,,78,70
284,3,6:58.0,,Defensive rebound by K. Olynyk,78,70
285,3,6:47.0,,Personal foul by M. Muscala (drawn by K. Olynyk),78,70
286,3,6:47.0,M. Fultz enters the game for W. Chandler,,78,70
287,3,6:38.0,,Personal foul by F. Korkmaz (drawn by B. Adebayo),78,70
288,3,6:38.0,,B. Adebayo makes free throw 1 of 2,78,71
289,3,6:38.0,,B. Adebayo makes free throw 2 of 2,78,72
290,3,6:27.0,M. Muscala makes 3-pt jump shot from 27 ft (assist by M. Fultz),,81,72
291,3,6:14.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by G. Dragić),81,75
292,3,6:01.0,M. Fultz misses 2-pt jump shot from 11 ft,,81,75
293,3,6:01.0,Offensive rebound by Team,,81,75
294,3,6:01.0,,Loose ball foul by G. Dragić (drawn by F. Korkmaz),81,75
295,3,5:51.0,Shooting foul by K. Olynyk (drawn by B. Simmons),,81,75
296,3,5:51.0,B. Simmons makes free throw 1 of 2,,82,75
297,3,5:51.0,B. Simmons makes free throw 2 of 2,,83,75
298,3,5:31.0,,K. Olynyk makes 2-pt hook shot from 8 ft,83,77
299,3,5:09.0,J. Redick makes 2-pt jump shot from 18 ft (assist by M. Fultz),,85,77
300,3,4:46.0,,B. Adebayo misses 2-pt hook shot from 6 ft,85,77
301,3,4:43.0,Defensive rebound by M. Muscala,,85,77
302,3,4:24.0,F. Korkmaz misses 3-pt jump shot from 25 ft,,85,77
303,3,4:19.0,,Defensive rebound by B. Adebayo,85,77
304,3,4:17.0,,Personal foul by F. Korkmaz (drawn by K. Olynyk),85,77
305,3,4:17.0,,K. Olynyk makes free throw 1 of 2,85,78
306,3,4:17.0,L. Shamet enters the game for J. Redick,,85,78
307,3,4:17.0,,W. Ellington enters the game for R. McGruder,85,78
308,3,4:17.0,,K. Olynyk makes free throw 2 of 2,85,79
309,3,4:05.0,M. Fultz makes 2-pt layup from 5 ft,,87,79
310,3,3:58.0,,Personal foul by F. Korkmaz (drawn by G. Dragić),87,79
311,3,3:58.0,,G. Dragić makes free throw 1 of 2,87,80
312,3,3:58.0,J. Embiid enters the game for F. Korkmaz,,87,80
313,3,3:58.0,T. McConnell enters the game for B. Simmons,,87,80
314,3,3:58.0,,G. Dragić makes free throw 2 of 2,87,81
315,3,3:58.0,,T. Johnson enters the game for J. Richardson,87,81
316,3,3:44.0,M. Muscala misses 2-pt jump shot from 19 ft,,87,81
317,3,3:42.0,,Defensive rebound by G. Dragić,87,81
318,3,3:35.0,,Turnover by G. Dragić (bad pass; steal by T. McConnell),87,81
319,3,3:35.0,Personal foul by T. Johnson (drawn by T. McConnell),,87,81
320,3,3:35.0,T. McConnell makes free throw 1 of 2,,88,81
321,3,3:35.0,T. McConnell makes free throw 2 of 2,,89,81
322,3,3:25.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by G. Dragić),89,83
323,3,3:06.0,M. Muscala misses 3-pt jump shot from 24 ft,,89,83
324,3,3:03.0,Offensive rebound by J. Embiid,,89,83
325,3,3:01.0,T. McConnell misses 3-pt jump shot from 23 ft,,89,83
326,3,2:57.0,,Defensive rebound by W. Ellington,89,83
327,3,2:52.0,,W. Ellington misses 3-pt jump shot from 24 ft,89,83
328,3,2:52.0,,Offensive rebound by Team,89,83
329,3,2:52.0,Philadelphia full timeout,,89,83
330,3,2:49.0,,Shooting foul by J. Embiid (drawn by B. Adebayo),89,83
331,3,2:49.0,,B. Adebayo misses free throw 1 of 2,89,83
332,3,2:49.0,,Offensive rebound by Team,89,83
333,3,2:49.0,,B. Adebayo misses free throw 2 of 2,89,83
334,3,2:47.0,Defensive rebound by M. Muscala,,89,83
335,3,2:28.0,T. McConnell misses 2-pt jump shot from 17 ft,,89,83
336,3,2:25.0,,Defensive rebound by K. Olynyk,89,83
337,3,2:20.0,,G. Dragić makes 2-pt layup from 2 ft,89,85
338,3,2:20.0,,Shooting foul by M. Muscala (drawn by G. Dragić),89,85
339,3,2:20.0,,D. Jones enters the game for K. Olynyk,89,85
340,3,2:20.0,,G. Dragić makes free throw 1 of 1,89,86
341,3,2:03.0,T. McConnell misses 2-pt layup from 1 ft (block by G. Dragić),,89,86
342,3,2:01.0,,Defensive rebound by Team,89,86
343,3,1:54.0,,G. Dragić misses 2-pt jump shot from 16 ft,89,86
344,3,1:52.0,Defensive rebound by J. Embiid,,89,86
345,3,1:45.0,Shooting foul by D. Jones (drawn by M. Muscala),,89,86
346,3,1:45.0,M. Muscala makes free throw 1 of 3,,90,86
347,3,1:45.0,M. Muscala makes free throw 2 of 3,,91,86
348,3,1:45.0,M. Muscala makes free throw 3 of 3,,92,86
349,3,1:35.0,,W. Ellington misses 3-pt jump shot from 26 ft,92,86
350,3,1:33.0,Defensive rebound by J. Embiid,,92,86
351,3,1:23.0,Shooting foul by T. Johnson (drawn by J. Embiid),,92,86
352,3,1:23.0,J. Embiid makes free throw 1 of 2,,93,86
353,3,1:23.0,J. Embiid makes free throw 2 of 2,,94,86
354,3,1:05.0,,Turnover by W. Ellington (bad pass),94,86
355,3,0:43.0,J. Embiid misses 2-pt jump shot from 15 ft,,94,86
356,3,0:41.0,,Defensive rebound by T. Johnson,94,86
357,3,0:39.0,,Personal foul by L. Shamet (drawn by T. Johnson),94,86
358,3,0:39.0,,T. Johnson makes free throw 1 of 2,94,87
359,3,0:39.0,,J. Richardson enters the game for G. Dragić,94,87
360,3,0:39.0,,T. Johnson makes free throw 2 of 2,94,88
361,3,0:26.0,M. Fultz misses 2-pt jump shot from 15 ft,,94,88
362,3,0:26.0,Offensive rebound by Team,,94,88
363,3,0:26.0,,Loose ball foul by B. Adebayo (drawn by J. Embiid),94,88
364,3,0:26.0,J. Embiid makes free throw 1 of 2,,95,88
365,3,0:26.0,J. Embiid makes free throw 2 of 2,,96,88
366,3,0:10.0,,T. Johnson misses 2-pt layup from 2 ft,96,88
367,3,0:09.0,,Offensive rebound by D. Jones,96,88
368,3,0:08.0,,D. Jones makes 2-pt jump shot from 4 ft,96,90
369,3,0:00.0,M. Fultz misses 2-pt layup from 2 ft (block by B. Adebayo),,96,90
370,3,0:00.0,,Defensive rebound by J. Richardson,96,90
371,4,11:48.0,,D. Jones makes 2-pt dunk from 1 ft (assist by T. Johnson),96,92
372,4,11:27.0,J. Embiid makes 2-pt jump shot from 18 ft (assist by L. Shamet),,98,92
373,4,11:14.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by D. Jones),98,95
374,4,10:59.0,L. Shamet makes 3-pt jump shot from 26 ft (assist by J. Embiid),,101,95
375,4,10:35.0,,W. Ellington makes 3-pt jump shot from 23 ft (assist by D. Jones),101,98
376,4,10:15.0,J. Embiid misses 2-pt hook shot from 10 ft,,101,98
377,4,10:12.0,,Defensive rebound by H. Whiteside,101,98
378,4,10:02.0,,W. Ellington misses 2-pt jump shot from 5 ft,101,98
379,4,10:00.0,,Offensive rebound by W. Ellington,101,98
380,4,9:57.0,,T. Johnson misses 3-pt jump shot from 24 ft,101,98
381,4,9:55.0,Defensive rebound by J. Embiid,,101,98
