,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DENVER_ACTION,MEMPHIS_SCORE,DENVER_SCORE
173,2,2:08.0,,Shooting foul by J. Noah (drawn by N. Jokić),45,49
174,2,2:08.0,,N. Jokić makes free throw 1 of 2,45,50
175,2,2:08.0,,N. Jokić makes free throw 2 of 2,45,51
176,2,1:50.0,K. Anderson misses 2-pt layup from 2 ft,,45,51
177,2,1:50.0,Offensive rebound by Team,,45,51
178,2,1:40.0,K. Anderson misses 3-pt jump shot from 25 ft,,45,51
179,2,1:36.0,,Defensive rebound by N. Jokić,45,51
180,2,1:21.0,,Shooting foul by G. Temple (drawn by N. Jokić),45,51
181,2,1:21.0,,N. Jokić makes free throw 1 of 2,45,52
182,2,1:21.0,,N. Jokić makes free throw 2 of 2,45,53
183,2,1:01.0,M. Conley misses 3-pt jump shot from 24 ft,,45,53
184,2,0:58.0,,Defensive rebound by J. Hernangómez,45,53
185,2,0:49.0,,Turnover by T. Lyles (lost ball; steal by M. Conley),45,53
186,2,0:44.0,J. Green makes 2-pt layup from 2 ft (assist by M. Conley),,47,53
187,2,0:33.0,,J. Murray makes 2-pt jump shot from 21 ft,47,55
188,2,0:15.0,K. Anderson makes 3-pt jump shot from 23 ft (assist by M. Conley),,50,55
189,2,0:03.0,,N. Jokić misses 2-pt jump shot from 7 ft (block by K. Anderson),50,55
190,2,0:03.0,,Offensive rebound by N. Jokić,50,55
191,2,0:02.0,,Turnover by N. Jokić (bad pass),50,55
192,2,0:02.0,,M. Morris enters the game for N. Jokić,50,55
193,2,0:02.0,,T. Welsh enters the game for J. Murray,50,55
194,2,0:00.0,M. Conley misses 3-pt jump shot from 34 ft,,50,55
195,2,0:00.0,Offensive rebound by Team,,50,55
196,3,11:45.0,K. Anderson misses 2-pt layup from 3 ft (block by J. Hernangómez),,50,55
197,3,11:41.0,,Defensive rebound by N. Jokić,50,55
198,3,11:38.0,,T. Craig makes 2-pt layup from 1 ft (assist by N. Jokić),50,57
199,3,11:24.0,G. Temple makes 2-pt layup from 2 ft (assist by K. Anderson),,52,57
200,3,11:05.0,,Shooting foul by K. Anderson (drawn by J. Hernangómez),52,57
201,3,11:05.0,,J. Hernangómez makes free throw 1 of 3,52,58
202,3,11:05.0,,J. Hernangómez makes free throw 2 of 3,52,59
203,3,11:05.0,,J. Hernangómez misses free throw 3 of 3,52,59
204,3,11:03.0,Defensive rebound by G. Temple,,52,59
205,3,10:40.0,J. Jackson misses 2-pt hook shot from 3 ft,,52,59
206,3,10:38.0,,Defensive rebound by J. Hernangómez,52,59
207,3,10:25.0,,Turnover by J. Hernangómez (lost ball; steal by K. Anderson),52,59
208,3,10:21.0,K. Anderson makes 2-pt layup from 2 ft,,54,59
209,3,10:06.0,,T. Craig misses 3-pt jump shot from 23 ft,54,59
210,3,10:04.0,Defensive rebound by G. Temple,,54,59
211,3,9:47.0,Shooting foul by T. Craig (drawn by M. Conley),,54,59
212,3,9:47.0,M. Conley makes free throw 1 of 2,,55,59
213,3,9:47.0,M. Conley makes free throw 2 of 2,,56,59
214,3,9:25.0,,N. Jokić makes 2-pt hook shot from 5 ft,56,61
215,3,9:01.0,J. Jackson makes 2-pt dunk from 1 ft,,58,61
216,3,8:45.0,,M. Plumlee misses 2-pt dunk from 2 ft,58,61
217,3,8:42.0,Defensive rebound by J. Jackson,,58,61
218,3,8:27.0,M. Gasol makes 2-pt jump shot from 15 ft (assist by G. Temple),,60,61
219,3,8:25.0,,Denver full timeout,60,61
220,3,8:08.0,,Turnover by J. Hernangómez (bad pass; steal by K. Anderson),60,61
221,3,8:01.0,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),,63,61
222,3,7:34.0,,M. Plumlee makes 2-pt hook shot from 7 ft,63,63
223,3,7:15.0,Personal foul by J. Hernangómez (drawn by M. Gasol),,63,63
224,3,7:06.0,G. Temple makes 3-pt jump shot from 25 ft (assist by M. Gasol),,66,63
225,3,6:48.0,,T. Craig misses 3-pt jump shot from 25 ft,66,63
226,3,6:45.0,Defensive rebound by K. Anderson,,66,63
227,3,6:43.0,M. Conley makes 2-pt layup from 2 ft (assist by K. Anderson),,68,63
228,3,6:43.0,Shooting foul by J. Murray (drawn by K. Anderson),,68,63
229,3,6:43.0,,T. Lyles enters the game for J. Hernangómez,68,63
230,3,6:43.0,,M. Morris enters the game for M. Plumlee,68,63
231,3,6:43.0,M. Conley makes free throw 1 of 1,,69,63
232,3,6:31.0,,J. Murray makes 2-pt jump shot from 9 ft,69,65
233,3,6:19.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by M. Conley),,72,65
234,3,6:17.0,,Denver full timeout,72,65
235,3,6:17.0,S. Mack enters the game for M. Conley,,72,65
236,3,5:57.0,,N. Jokić makes 2-pt hook shot from 3 ft,72,67
237,3,5:57.0,,Shooting foul by M. Gasol (drawn by N. Jokić),72,67
238,3,5:57.0,,N. Jokić misses free throw 1 of 1,72,67
239,3,5:57.0,Defensive rebound by K. Anderson,,72,67
240,3,5:46.0,Personal foul by T. Craig (drawn by K. Anderson),,72,67
241,3,5:46.0,,M. Beasley enters the game for T. Craig,72,67
242,3,5:39.0,Turnover by M. Gasol (bad pass; steal by M. Morris),,72,67
243,3,5:35.0,,M. Morris makes 2-pt layup from 1 ft,72,69
244,3,5:13.0,M. Gasol misses 2-pt layup from 4 ft,,72,69
245,3,5:11.0,,Defensive rebound by N. Jokić,72,69
246,3,4:58.0,,N. Jokić makes 2-pt jump shot from 13 ft (assist by M. Beasley),72,71
247,3,4:35.0,K. Anderson makes 2-pt layup from 2 ft (assist by M. Gasol),,74,71
248,3,4:22.0,,M. Morris makes 2-pt jump shot from 11 ft (assist by N. Jokić),74,73
249,3,4:06.0,J. Jackson misses 3-pt jump shot from 23 ft,,74,73
250,3,4:02.0,,Defensive rebound by T. Lyles,74,73
251,3,3:57.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by M. Beasley),74,76
252,3,3:57.0,Memphis full timeout,,74,76
253,3,3:57.0,O. Casspi enters the game for K. Anderson,,74,76
254,3,3:57.0,J. Green enters the game for J. Jackson,,74,76
255,3,3:41.0,Turnover by J. Green (bad pass; steal by T. Lyles),,74,76
256,3,3:21.0,,M. Beasley makes 2-pt layup from 3 ft (assist by M. Morris),74,78
257,3,3:02.0,Turnover by M. Gasol (bad pass; steal by N. Jokić),,74,78
258,3,2:57.0,,M. Beasley misses 2-pt layup from 3 ft,74,78
259,3,2:54.0,,Offensive rebound by T. Lyles,74,78
260,3,2:54.0,,T. Lyles misses 2-pt layup at rim,74,78
261,3,2:53.0,Defensive rebound by G. Temple,,74,78
262,3,2:51.0,Personal foul by M. Morris (drawn by O. Casspi),,74,78
263,3,2:51.0,O. Casspi makes free throw 1 of 2,,75,78
264,3,2:51.0,J. Noah enters the game for M. Gasol,,75,78
265,3,2:51.0,O. Casspi misses free throw 2 of 2,,75,78
266,3,2:48.0,,Defensive rebound by T. Lyles,75,78
267,3,2:33.0,,M. Beasley misses 3-pt jump shot from 25 ft,75,78
268,3,2:30.0,Defensive rebound by J. Noah,,75,78
269,3,2:22.0,J. Noah makes 2-pt dunk from 1 ft (assist by S. Mack),,77,78
270,3,2:05.0,,T. Lyles misses 3-pt jump shot from 25 ft,77,78
271,3,2:01.0,Defensive rebound by O. Casspi,,77,78
272,3,1:58.0,G. Temple makes 2-pt layup from 2 ft (assist by O. Casspi),,79,78
273,3,1:43.0,,M. Morris makes 2-pt jump shot from 6 ft (assist by N. Jokić),79,80
274,3,1:25.0,Shooting foul by N. Jokić (drawn by J. Green),,79,80
275,3,1:25.0,M. Conley enters the game for G. Temple,,79,80
276,3,1:25.0,,J. Hernangómez enters the game for N. Jokić,79,80
277,3,1:25.0,,M. Plumlee enters the game for J. Murray,79,80
278,3,1:25.0,J. Green makes free throw 1 of 2,,80,80
279,3,1:25.0,J. Green makes free throw 2 of 2,,81,80
280,3,1:10.0,,T. Lyles makes 2-pt layup from 2 ft,81,82
281,3,0:51.0,S. Mack misses 3-pt jump shot from 23 ft,,81,82
282,3,0:49.0,Offensive rebound by J. Green,,81,82
283,3,0:45.0,J. Green makes 2-pt jump shot from 16 ft (assist by O. Casspi),,83,82
284,3,0:36.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by M. Morris),83,84
285,3,0:27.0,J. Green misses 2-pt dunk from 2 ft (block by M. Plumlee),,83,84
286,3,0:24.0,,Defensive rebound by M. Morris,83,84
287,3,0:07.0,,Personal take foul by S. Mack (drawn by M. Morris),83,84
288,3,0:07.0,G. Temple enters the game for M. Conley,,83,84
289,3,0:02.0,,Turnover by M. Morris (bad pass),83,84
290,4,11:41.0,,M. Plumlee misses 2-pt layup from 4 ft,83,84
291,4,11:38.0,Defensive rebound by J. Noah,,83,84
292,4,11:20.0,O. Casspi makes 2-pt dunk from 1 ft (assist by M. Conley),,85,84
293,4,11:03.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by J. Hernangómez),85,87
294,4,10:50.0,J. Green misses 3-pt jump shot from 23 ft,,85,87
295,4,10:47.0,,Defensive rebound by T. Lyles,85,87
296,4,10:39.0,,J. Hernangómez misses 3-pt jump shot from 27 ft,85,87
297,4,10:36.0,Defensive rebound by J. Green,,85,87
298,4,10:20.0,Offensive foul by O. Casspi (drawn by M. Plumlee),,85,87
299,4,10:20.0,Turnover by O. Casspi (offensive foul),,85,87
300,4,10:11.0,,T. Lyles misses 3-pt jump shot from 24 ft,85,87
301,4,10:07.0,Defensive rebound by S. Mack,,85,87
302,4,9:52.0,S. Mack misses 2-pt layup from 1 ft,,85,87
303,4,9:52.0,,Defensive rebound by Team,85,87
304,4,9:32.0,,Turnover by T. Lyles (bad pass; steal by J. Noah),85,87
305,4,9:21.0,M. Conley misses 3-pt jump shot from 26 ft,,85,87
306,4,9:17.0,,Defensive rebound by M. Morris,85,87
307,4,9:00.0,,T. Lyles misses 2-pt layup from 4 ft (block by J. Noah),85,87
308,4,8:56.0,Defensive rebound by M. Conley,,85,87
309,4,8:49.0,O. Casspi makes 3-pt jump shot from 23 ft (assist by M. Conley),,88,87
310,4,8:29.0,,M. Morris misses 3-pt jump shot from 25 ft,88,87
311,4,8:27.0,Defensive rebound by J. Green,,88,87
312,4,8:27.0,Memphis full timeout,,88,87
313,4,8:27.0,M. Gasol enters the game for M. Conley,,88,87
314,4,8:27.0,J. Jackson enters the game for J. Green,,88,87
315,4,8:27.0,G. Temple enters the game for J. Noah,,88,87
316,4,8:27.0,,N. Jokić enters the game for M. Beasley,88,87
317,4,8:27.0,,J. Murray enters the game for T. Lyles,88,87
318,4,8:06.0,Shooting foul by M. Plumlee (drawn by S. Mack),,88,87
319,4,8:06.0,S. Mack makes free throw 1 of 2,,89,87
320,4,8:06.0,S. Mack makes free throw 2 of 2,,90,87
321,4,7:50.0,,Shooting foul by J. Jackson (drawn by M. Plumlee),90,87
322,4,7:50.0,,M. Plumlee makes free throw 1 of 2,90,88
323,4,7:50.0,,M. Plumlee misses free throw 2 of 2,90,88
324,4,7:47.0,Defensive rebound by O. Casspi,,90,88
325,4,7:28.0,J. Jackson misses 3-pt jump shot from 25 ft,,90,88
326,4,7:25.0,,Defensive rebound by N. Jokić,90,88
327,4,7:18.0,,J. Murray misses 3-pt jump shot from 25 ft,90,88
328,4,7:14.0,Defensive rebound by O. Casspi,,90,88
329,4,7:02.0,S. Mack makes 2-pt jump shot from 9 ft,,92,88
330,4,7:00.0,Violation by Team (delay of game),,92,88
331,4,6:46.0,,Turnover by J. Murray (bad pass; steal by J. Jackson),92,88
332,4,6:33.0,Turnover by J. Jackson (lost ball; steal by J. Murray),,92,88
333,4,6:22.0,,Turnover by J. Hernangómez (lost ball; steal by J. Jackson),92,88
334,4,6:07.0,O. Casspi misses 3-pt jump shot from 26 ft (block by J. Murray),,92,88
335,4,6:02.0,Offensive rebound by O. Casspi,,92,88
336,4,6:01.0,Turnover by O. Casspi (lost ball; steal by J. Murray),,92,88
337,4,6:01.0,,Shooting foul by M. Gasol (drawn by J. Murray),92,88
338,4,6:01.0,,J. Murray makes free throw 1 of 2,92,89
339,4,6:01.0,K. Anderson enters the game for O. Casspi,,92,89
340,4,6:01.0,M. Conley enters the game for S. Mack,,92,89
341,4,6:01.0,,J. Murray makes free throw 2 of 2,92,90
342,4,5:39.0,M. Conley misses 2-pt jump shot from 10 ft,,92,90
343,4,5:35.0,,Defensive rebound by M. Plumlee,92,90
344,4,5:22.0,,M. Morris makes 3-pt jump shot from 22 ft (assist by N. Jokić),92,93
345,4,4:56.0,K. Anderson misses 2-pt jump shot from 7 ft,,92,93
346,4,4:54.0,,Defensive rebound by M. Morris,92,93
347,4,4:39.0,,J. Hernangómez makes 3-pt jump shot from 23 ft (assist by J. Murray),92,96
348,4,4:38.0,Memphis full timeout,,92,96
349,4,4:38.0,J. Green enters the game for J. Jackson,,92,96
350,4,4:21.0,Shooting foul by J. Hernangómez (drawn by M. Gasol),,92,96
351,4,4:21.0,M. Gasol makes free throw 1 of 2,,93,96
352,4,4:21.0,M. Gasol makes free throw 2 of 2,,94,96
353,4,3:57.0,,J. Murray makes 2-pt layup from 1 ft,94,98
354,4,3:44.0,M. Conley makes 2-pt jump shot from 10 ft (assist by M. Gasol),,96,98
355,4,3:44.0,Shooting foul by J. Murray (drawn by M. Conley),,96,98
356,4,3:44.0,M. Conley makes free throw 1 of 1,,97,98
357,4,3:20.0,,M. Morris misses 2-pt jump shot from 7 ft,97,98
358,4,3:17.0,Defensive rebound by M. Gasol,,97,98
359,4,3:04.0,G. Temple misses 3-pt jump shot from 25 ft,,97,98
360,4,2:59.0,Offensive rebound by J. Green,,97,98
361,4,2:59.0,J. Green misses 2-pt layup from 1 ft,,97,98
362,4,2:58.0,,Defensive rebound by N. Jokić,97,98
363,4,2:47.0,,Personal foul by K. Anderson (drawn by J. Hernangómez),97,98
364,4,2:34.0,,J. Hernangómez misses 3-pt jump shot from 25 ft,97,98
365,4,2:33.0,,Offensive rebound by Team,97,98
366,4,2:32.0,,Turnover by Team (shot clock),97,98
367,4,2:15.0,M. Gasol misses 3-pt jump shot from 25 ft,,97,98
368,4,2:12.0,,Defensive rebound by N. Jokić,97,98
369,4,1:54.0,,N. Jokić misses 2-pt layup from 2 ft,97,98
370,4,1:54.0,,Offensive rebound by N. Jokić,97,98
371,4,1:54.0,,N. Jokić makes 2-pt layup from 5 ft,97,100
372,4,1:33.0,M. Conley misses 2-pt jump shot from 10 ft,,97,100
373,4,1:30.0,,Defensive rebound by J. Hernangómez,97,100
374,4,1:14.0,,J. Murray makes 2-pt layup from 1 ft (assist by N. Jokić),97,102
375,4,1:14.0,Memphis full timeout,,97,102
376,4,1:07.0,J. Green misses 2-pt layup from 2 ft (block by M. Plumlee),,97,102
377,4,1:04.0,,Defensive rebound by M. Morris,97,102
378,4,0:52.0,,N. Jokić misses 2-pt jump shot from 7 ft,97,102
379,4,0:50.0,Defensive rebound by J. Green,,97,102
380,4,0:45.0,Turnover by G. Temple (bad pass; steal by M. Plumlee),,97,102
381,4,0:43.0,,Personal take foul by G. Temple (drawn by J. Murray),97,102
382,4,0:42.0,,Personal foul by G. Temple (drawn by J. Murray),97,102
383,4,0:42.0,,J. Murray misses free throw 1 of 2,97,102
384,4,0:42.0,,Offensive rebound by Team,97,102
