,QUARTER,TIME_REMAINING,NEW YORK_ACTION,OKLAHOMA CITY_ACTION,NEW YORK_SCORE,OKLAHOMA CITY_SCORE
230,3,11:10.0,,J. Grant makes 3-pt jump shot from 22 ft (assist by D. Schröder),51,68
231,3,10:56.0,M. Robinson makes 2-pt dunk from 1 ft (assist by E. Mudiay),,53,68
232,3,10:43.0,,D. Schröder misses 3-pt jump shot from 26 ft,53,68
233,3,10:40.0,Defensive rebound by K. Knox,,53,68
234,3,10:37.0,K. Knox misses 2-pt jump shot from 5 ft,,53,68
235,3,10:36.0,,Defensive rebound by Team,53,68
236,3,10:25.0,,J. Grant misses 2-pt layup from 2 ft (block by M. Robinson),53,68
237,3,10:23.0,Defensive rebound by K. Knox,,53,68
238,3,10:21.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by K. Knox),,56,68
239,3,10:05.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by S. Adams),56,71
240,3,9:54.0,M. Robinson makes 2-pt layup from 2 ft (assist by E. Mudiay),,58,71
241,3,9:43.0,,P. George misses 2-pt jump shot from 20 ft,58,71
242,3,9:40.0,Defensive rebound by N. Vonleh,,58,71
243,3,9:35.0,N. Vonleh misses 2-pt layup from 2 ft,,58,71
244,3,9:35.0,Offensive rebound by Team,,58,71
245,3,9:27.0,E. Mudiay misses 3-pt jump shot from 22 ft,,58,71
246,3,9:24.0,Offensive rebound by Team,,58,71
247,3,9:21.0,Shooting foul by P. George (drawn by T. Hardaway),,58,71
248,3,9:21.0,T. Hardaway makes free throw 1 of 2,,59,71
249,3,9:21.0,T. Hardaway misses free throw 2 of 2,,59,71
250,3,9:20.0,,Defensive rebound by J. Grant,59,71
251,3,9:06.0,,P. George makes 3-pt jump shot from 26 ft (assist by D. Schröder),59,74
252,3,8:53.0,T. Hardaway makes 2-pt layup from 1 ft,,61,74
253,3,8:43.0,,Turnover by J. Grant (bad pass; steal by E. Mudiay),61,74
254,3,8:42.0,Personal take foul by D. Schröder (drawn by E. Mudiay),,61,74
255,3,8:42.0,,P. Patterson enters the game for J. Grant,61,74
256,3,8:37.0,Turnover by E. Mudiay (bad pass; steal by P. George),,61,74
257,3,8:33.0,,P. George makes 3-pt jump shot from 27 ft,61,77
258,3,8:33.0,,Shooting foul by T. Hardaway (drawn by P. George),61,77
259,3,8:33.0,,P. George makes free throw 1 of 1,61,78
260,3,8:17.0,E. Mudiay misses 2-pt jump shot from 13 ft,,61,78
261,3,8:14.0,,Defensive rebound by T. Ferguson,61,78
262,3,8:03.0,,P. Patterson makes 2-pt dunk from 2 ft (assist by S. Adams),61,80
263,3,7:45.0,T. Hardaway misses 3-pt jump shot from 24 ft,,61,80
264,3,7:43.0,,Defensive rebound by S. Adams,61,80
265,3,7:37.0,,P. George makes 2-pt layup from 2 ft,61,82
266,3,7:37.0,,Shooting foul by M. Robinson (drawn by P. George),61,82
267,3,7:37.0,M. Hezonja enters the game for N. Vonleh,,61,82
268,3,7:37.0,,P. George makes free throw 1 of 1,61,83
269,3,7:22.0,K. Knox misses 3-pt jump shot from 25 ft,,61,83
270,3,7:15.0,,Defensive rebound by S. Adams,61,83
271,3,7:09.0,,Turnover by D. Schröder (bad pass; steal by K. Knox),61,83
272,3,7:04.0,K. Knox misses 2-pt layup from 2 ft,,61,83
273,3,7:02.0,Offensive rebound by M. Hezonja,,61,83
274,3,7:01.0,M. Hezonja misses 2-pt layup from 1 ft (block by D. Schröder),,61,83
275,3,7:01.0,,Defensive rebound by T. Ferguson,61,83
276,3,6:57.0,,P. George makes 2-pt dunk from 1 ft (assist by P. Patterson),61,85
277,3,6:57.0,New York full timeout,,61,85
278,3,6:57.0,F. Ntilikina enters the game for K. Knox,,61,85
279,3,6:57.0,A. Trier enters the game for E. Mudiay,,61,85
280,3,6:41.0,Turnover by T. Hardaway (bad pass; steal by S. Adams),,61,85
281,3,6:24.0,,P. George makes 3-pt jump shot from 26 ft (assist by D. Schröder),61,88
282,3,6:03.0,F. Ntilikina makes 2-pt jump shot from 15 ft,,63,88
283,3,5:53.0,,P. George misses 3-pt jump shot from 26 ft,63,88
284,3,5:49.0,Defensive rebound by M. Robinson,,63,88
285,3,5:38.0,M. Hezonja misses 3-pt jump shot from 26 ft,,63,88
286,3,5:36.0,,Defensive rebound by P. George,63,88
287,3,5:28.0,,Turnover by D. Schröder (out of bounds lost ball),63,88
288,3,5:28.0,E. Freedom enters the game for M. Robinson,,63,88
289,3,5:28.0,,J. Grant enters the game for P. Patterson,63,88
290,3,5:15.0,E. Freedom makes 2-pt layup from 2 ft (assist by M. Hezonja),,65,88
291,3,4:57.0,,S. Adams makes 2-pt layup from 1 ft (assist by D. Schröder),65,90
292,3,4:38.0,T. Hardaway makes 3-pt jump shot from 23 ft (assist by E. Freedom),,68,90
293,3,4:24.0,,P. George misses 2-pt jump shot from 14 ft,68,90
294,3,4:21.0,Defensive rebound by T. Hardaway,,68,90
295,3,4:15.0,M. Hezonja misses 2-pt layup from 2 ft,,68,90
296,3,4:13.0,,Defensive rebound by P. George,68,90
297,3,4:08.0,,D. Schröder makes 3-pt jump shot from 23 ft (assist by P. George),68,93
298,3,3:44.0,F. Ntilikina misses 2-pt jump shot from 7 ft,,68,93
299,3,3:42.0,,Defensive rebound by P. George,68,93
300,3,3:33.0,,Turnover by J. Grant (step out of bounds),68,93
301,3,3:33.0,D. Dotson enters the game for T. Hardaway,,68,93
302,3,3:13.0,E. Freedom makes 3-pt jump shot from 23 ft,,71,93
303,3,2:46.0,,Turnover by S. Adams (step out of bounds),71,93
304,3,2:46.0,New York full timeout,,71,93
305,3,2:26.0,Turnover by E. Freedom (traveling),,71,93
306,3,2:13.0,,S. Adams makes 2-pt layup from 2 ft (assist by P. George),71,95
307,3,2:00.0,Shooting foul by T. Ferguson (drawn by E. Freedom),,71,95
308,3,2:00.0,E. Freedom makes free throw 1 of 2,,72,95
309,3,2:00.0,,R. Felton enters the game for D. Schröder,72,95
310,3,2:00.0,E. Freedom misses free throw 2 of 2,,72,95
311,3,1:57.0,,Defensive rebound by J. Grant,72,95
312,3,1:47.0,,S. Adams misses 2-pt dunk from 3 ft (block by M. Hezonja),72,95
313,3,1:45.0,Defensive rebound by A. Trier,,72,95
314,3,1:43.0,A. Trier makes 2-pt layup from 1 ft,,74,95
315,3,1:43.0,Shooting foul by T. Ferguson (drawn by A. Trier),,74,95
316,3,1:43.0,A. Trier makes free throw 1 of 1,,75,95
317,3,1:30.0,,P. George makes 2-pt jump shot from 21 ft (assist by S. Adams),75,97
318,3,1:16.0,A. Trier makes 3-pt jump shot from 25 ft (assist by D. Dotson),,78,97
319,3,0:53.0,,J. Grant makes 3-pt jump shot from 23 ft (assist by T. Ferguson),78,100
320,3,0:44.0,E. Freedom makes 2-pt jump shot from 8 ft (assist by F. Ntilikina),,80,100
321,3,0:30.0,,J. Grant misses 3-pt jump shot from 22 ft,80,100
322,3,0:26.0,,Offensive rebound by T. Ferguson,80,100
323,3,0:25.0,,P. George misses 3-pt jump shot from 27 ft,80,100
324,3,0:22.0,Defensive rebound by E. Freedom,,80,100
325,3,0:02.0,Offensive foul by A. Trier (drawn by T. Ferguson),,80,100
326,3,0:02.0,Turnover by A. Trier (offensive foul),,80,100
327,3,0:00.0,,P. George misses 3-pt jump shot from 33 ft,80,100
328,3,0:00.0,,Offensive rebound by Team,80,100
329,4,11:47.0,,Turnover by R. Felton (bad pass; steal by A. Trier),80,100
330,4,11:39.0,Turnover by A. Trier (bad pass; steal by D. Burton),,80,100
331,4,11:27.0,,H. Diallo makes 3-pt jump shot from 23 ft (assist by D. Burton),80,103
332,4,11:09.0,Turnover by A. Trier (bad pass; steal by N. Noel),,80,103
333,4,11:02.0,,H. Diallo makes 2-pt jump shot from 3 ft,80,105
334,4,11:01.0,New York full timeout,,80,105
335,4,10:50.0,E. Freedom misses 2-pt jump shot from 5 ft,,80,105
336,4,10:48.0,,Defensive rebound by D. Burton,80,105
337,4,10:42.0,,H. Diallo makes 2-pt layup from 2 ft (assist by R. Felton),80,107
338,4,10:34.0,Personal foul by N. Noel (drawn by F. Ntilikina),,80,107
339,4,10:25.0,Offensive foul by M. Hezonja (drawn by J. Grant),,80,107
340,4,10:25.0,Turnover by M. Hezonja (offensive foul),,80,107
341,4,10:25.0,K. Knox enters the game for M. Hezonja,,80,107
342,4,10:16.0,,Turnover by N. Noel (traveling),80,107
343,4,10:04.0,K. Knox misses 3-pt jump shot from 24 ft (block by D. Burton),,80,107
344,4,9:59.0,,Defensive rebound by R. Felton,80,107
345,4,9:46.0,,J. Grant misses 2-pt jump shot from 16 ft,80,107
346,4,9:41.0,,Offensive rebound by D. Burton,80,107
347,4,9:41.0,,D. Burton misses 2-pt layup from 1 ft,80,107
348,4,9:41.0,,Offensive rebound by N. Noel,80,107
349,4,9:38.0,,N. Noel misses 2-pt layup from 1 ft,80,107
350,4,9:38.0,Defensive rebound by A. Trier,,80,107
351,4,9:21.0,F. Ntilikina misses 2-pt jump shot from 17 ft,,80,107
352,4,9:18.0,,Defensive rebound by D. Burton,80,107
353,4,9:13.0,,J. Grant misses 3-pt jump shot from 26 ft,80,107
354,4,9:09.0,Defensive rebound by F. Ntilikina,,80,107
355,4,9:01.0,F. Ntilikina misses 3-pt jump shot from 25 ft,,80,107
356,4,8:59.0,,Defensive rebound by J. Grant,80,107
357,4,8:55.0,,H. Diallo misses 2-pt layup from 2 ft (block by F. Ntilikina),80,107
358,4,8:53.0,,Offensive rebound by H. Diallo,80,107
359,4,8:52.0,,H. Diallo misses 2-pt layup from 1 ft,80,107
360,4,8:48.0,Defensive rebound by D. Dotson,,80,107
361,4,8:42.0,E. Freedom makes 2-pt hook shot from 1 ft,,82,107
362,4,8:42.0,Shooting foul by N. Noel (drawn by E. Freedom),,82,107
363,4,8:42.0,E. Freedom makes free throw 1 of 1,,83,107
364,4,8:22.0,,Turnover by D. Burton (bad pass; steal by D. Dotson),83,107
365,4,8:19.0,K. Knox makes 2-pt layup from 1 ft (assist by D. Dotson),,85,107
366,4,8:19.0,Shooting foul by R. Felton (drawn by K. Knox),,85,107
367,4,8:19.0,,Oklahoma City full timeout,85,107
368,4,8:19.0,K. Knox makes free throw 1 of 1,,86,107
369,4,8:08.0,,D. Burton misses 2-pt jump shot from 2 ft,86,107
370,4,8:05.0,Defensive rebound by E. Freedom,,86,107
371,4,7:49.0,K. Knox misses 2-pt layup from 3 ft (block by N. Noel),,86,107
372,4,7:45.0,,Defensive rebound by H. Diallo,86,107
373,4,7:40.0,,D. Burton makes 3-pt jump shot from 23 ft (assist by R. Felton),86,110
374,4,7:20.0,A. Trier makes 2-pt jump shot from 18 ft,,88,110
375,4,6:56.0,,R. Felton misses 2-pt jump shot from 19 ft,88,110
376,4,6:54.0,Defensive rebound by E. Freedom,,88,110
377,4,6:47.0,A. Trier misses 2-pt layup from 3 ft (block by R. Felton),,88,110
378,4,6:47.0,Offensive rebound by Team,,88,110
379,4,6:38.0,K. Knox misses 2-pt layup from 5 ft,,88,110
380,4,6:37.0,Offensive rebound by Team,,88,110
381,4,6:37.0,,D. Schröder enters the game for R. Felton,88,110
382,4,6:28.0,F. Ntilikina makes 2-pt jump shot from 8 ft,,90,110
