,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,INDIANA_ACTION,MILWAUKEE_SCORE,INDIANA_SCORE
377,4,8:10.0,K. Middleton makes 2-pt layup from 1 ft,,82,96
378,4,8:03.0,,Indiana full timeout,82,96
379,4,8:03.0,G. Hill enters the game for E. İlyasova,,82,96
380,4,8:03.0,,V. Oladipo enters the game for T. Evans,82,96
381,4,7:52.0,,D. Sabonis makes 2-pt layup from 2 ft (assist by C. Joseph),82,98
382,4,7:52.0,,Shooting foul by B. Lopez (drawn by D. Sabonis),82,98
383,4,7:52.0,,D. Sabonis misses free throw 1 of 1,82,98
384,4,7:52.0,Defensive rebound by B. Lopez,,82,98
385,4,7:43.0,K. Middleton misses 3-pt jump shot from 28 ft,,82,98
386,4,7:40.0,,Defensive rebound by D. Sabonis,82,98
387,4,7:31.0,,Turnover by V. Oladipo (bad pass),82,98
388,4,7:11.0,E. Bledsoe makes 2-pt layup from 1 ft,,84,98
389,4,6:57.0,,D. Sabonis misses 2-pt jump shot from 8 ft (block by B. Lopez),84,98
390,4,6:57.0,,Offensive rebound by Team,84,98
391,4,6:54.0,,D. Sabonis makes 2-pt jump shot from 19 ft (assist by V. Oladipo),84,100
392,4,6:44.0,E. Bledsoe makes 2-pt layup from 2 ft,,86,100
393,4,6:31.0,,V. Oladipo misses 2-pt layup from 2 ft,86,100
394,4,6:28.0,,Offensive rebound by D. Sabonis,86,100
395,4,6:16.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,86,100
396,4,6:14.0,Defensive rebound by S. Brown,,86,100
397,4,6:07.0,Shooting foul by C. Joseph (drawn by K. Middleton),,86,100
398,4,6:07.0,K. Middleton makes free throw 1 of 2,,87,100
399,4,6:07.0,K. Middleton makes free throw 2 of 2,,88,100
400,4,6:00.0,,Personal foul by E. Bledsoe (drawn by V. Oladipo),88,100
401,4,6:00.0,,V. Oladipo misses free throw 1 of 2,88,100
402,4,6:00.0,,Offensive rebound by Team,88,100
403,4,6:00.0,,V. Oladipo makes free throw 2 of 2,88,101
404,4,5:47.0,B. Lopez makes 3-pt jump shot from 30 ft (assist by E. Bledsoe),,91,101
405,4,5:17.0,,B. Bogdanović misses 2-pt jump shot from 19 ft,91,101
406,4,5:13.0,Defensive rebound by K. Middleton,,91,101
407,4,5:13.0,M. Brogdon enters the game for S. Brown,,91,101
408,4,5:13.0,,D. Collison enters the game for C. Joseph,91,101
409,4,5:13.0,,M. Turner enters the game for D. Sabonis,91,101
410,4,5:03.0,K. Middleton misses 3-pt jump shot from 27 ft,,91,101
411,4,5:00.0,,Defensive rebound by V. Oladipo,91,101
412,4,4:42.0,,Turnover by D. Collison (bad pass),91,101
413,4,4:42.0,G. Antetokounmpo enters the game for K. Middleton,,91,101
414,4,4:42.0,,T. Young enters the game for D. McDermott,91,101
415,4,4:25.0,E. Bledsoe makes 2-pt jump shot from 19 ft,,93,101
416,4,4:18.0,,Indiana full timeout,93,101
417,4,4:10.0,,M. Turner makes 3-pt jump shot from 26 ft (assist by V. Oladipo),93,104
418,4,3:52.0,M. Brogdon misses 3-pt jump shot from 22 ft,,93,104
419,4,3:49.0,,Defensive rebound by V. Oladipo,93,104
420,4,3:39.0,,V. Oladipo makes 2-pt jump shot from 12 ft,93,106
421,4,3:38.0,Milwaukee full timeout,,93,106
422,4,3:38.0,K. Middleton enters the game for G. Hill,,93,106
423,4,3:20.0,K. Middleton misses 2-pt layup from 1 ft,,93,106
424,4,3:17.0,Offensive rebound by G. Antetokounmpo,,93,106
425,4,3:17.0,G. Antetokounmpo makes 2-pt dunk at rim,,95,106
426,4,3:03.0,,Turnover by V. Oladipo (out of bounds lost ball),95,106
427,4,2:50.0,Turnover by E. Bledsoe (bad pass; steal by T. Young),,95,106
428,4,2:47.0,,T. Young makes 2-pt layup from 1 ft,95,108
429,4,2:40.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,95,108
430,4,2:37.0,,Defensive rebound by M. Turner,95,108
431,4,2:20.0,,D. Collison makes 3-pt jump shot from 24 ft (assist by M. Turner),95,111
432,4,2:13.0,Milwaukee full timeout,,95,111
433,4,2:13.0,S. Brown enters the game for G. Antetokounmpo,,95,111
434,4,2:13.0,G. Hill enters the game for E. Bledsoe,,95,111
435,4,2:13.0,E. İlyasova enters the game for M. Brogdon,,95,111
436,4,2:13.0,T. Maker enters the game for B. Lopez,,95,111
437,4,2:13.0,T. Snell enters the game for K. Middleton,,95,111
438,4,1:58.0,T. Snell makes 2-pt layup from 3 ft (assist by G. Hill),,97,111
439,4,1:44.0,,B. Bogdanović misses 2-pt jump shot from 14 ft,97,111
440,4,1:42.0,Defensive rebound by E. İlyasova,,97,111
441,4,1:41.0,Turnover by E. İlyasova (bad pass; steal by T. Young),,97,111
442,4,1:24.0,,T. Young makes 2-pt layup from 2 ft (assist by M. Turner),97,113
443,4,1:15.0,S. Brown misses 3-pt jump shot from 28 ft,,97,113
444,4,1:12.0,,Defensive rebound by Team,97,113
445,4,0:55.0,,M. Turner misses 2-pt layup from 2 ft,97,113
446,4,0:52.0,Defensive rebound by T. Maker,,97,113
447,4,0:48.0,E. İlyasova misses 3-pt jump shot from 26 ft,,97,113
448,4,0:45.0,Offensive rebound by T. Maker,,97,113
449,4,0:44.0,G. Hill misses 3-pt jump shot from 24 ft,,97,113
450,4,0:44.0,,Defensive rebound by V. Oladipo,97,113
451,4,0:21.0,,V. Oladipo misses 3-pt jump shot from 25 ft,97,113
452,4,0:18.0,Defensive rebound by E. İlyasova,,97,113
453,4,0:15.0,Turnover by G. Hill (bad pass; steal by T. Young),,97,113
