,QUARTER,TIME_REMAINING,ORLANDO_ACTION,ATLANTA_ACTION,ORLANDO_SCORE,ATLANTA_SCORE
81,1,1:40.0,,A. Len misses 2-pt jump shot from 6 ft (block by K. Birch),24,25
82,1,1:37.0,Defensive rebound by A. Gordon,,24,25
83,1,1:32.0,I. Briscoe makes 2-pt layup from 1 ft (assist by A. Gordon),,26,25
84,1,1:06.0,,D. Bembry misses 3-pt jump shot from 23 ft,26,25
85,1,1:02.0,Defensive rebound by K. Birch,,26,25
86,1,0:58.0,A. Gordon misses 3-pt jump shot from 25 ft,,26,25
87,1,0:54.0,,Defensive rebound by D. Bembry,26,25
88,1,0:45.0,,K. Bazemore misses 3-pt jump shot from 25 ft,26,25
89,1,0:43.0,,Offensive rebound by O. Spellman,26,25
90,1,0:41.0,,D. Bembry misses 2-pt layup at rim,26,25
91,1,0:38.0,Defensive rebound by K. Birch,,26,25
92,1,0:30.0,I. Briscoe misses 2-pt layup from 2 ft,,26,25
93,1,0:28.0,,Defensive rebound by A. Len,26,25
94,1,0:14.0,,A. Len misses 2-pt dunk from 1 ft (block by A. Gordon),26,25
95,1,0:11.0,Defensive rebound by T. Ross,,26,25
96,1,0:01.0,Personal foul by A. Len (drawn by W. Iwundu),,26,25
97,1,0:00.0,I. Briscoe misses 3-pt jump shot from 23 ft,,26,25
98,1,0:00.0,Offensive rebound by Team,,26,25
99,2,11:48.0,Shooting foul by D. Bembry (drawn by T. Ross),,26,25
100,2,11:48.0,T. Ross makes free throw 1 of 3,,27,25
101,2,11:48.0,T. Ross makes free throw 2 of 3,,28,25
102,2,11:48.0,T. Ross makes free throw 3 of 3,,29,25
103,2,11:35.0,,J. Lin misses 2-pt jump shot from 7 ft,29,25
104,2,11:31.0,Defensive rebound by K. Birch,,29,25
105,2,11:27.0,T. Ross misses 3-pt jump shot from 25 ft,,29,25
106,2,11:24.0,Offensive rebound by W. Iwundu,,29,25
107,2,11:22.0,W. Iwundu makes 2-pt layup from 1 ft,,31,25
108,2,11:05.0,,Shooting foul by A. Gordon (drawn by A. Len),31,25
109,2,11:05.0,,A. Len misses free throw 1 of 2,31,25
110,2,11:05.0,,Offensive rebound by Team,31,25
111,2,11:05.0,,A. Len misses free throw 2 of 2,31,25
112,2,11:02.0,Defensive rebound by W. Iwundu,,31,25
113,2,10:47.0,T. Ross makes 2-pt jump shot from 16 ft (assist by A. Gordon),,33,25
114,2,10:36.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by A. Len),33,27
115,2,10:24.0,Personal foul by O. Spellman (drawn by A. Gordon),,33,27
116,2,10:14.0,T. Ross misses 3-pt jump shot from 25 ft,,33,27
117,2,10:13.0,,Defensive rebound by Team,33,27
118,2,10:05.0,,Turnover by K. Bazemore (bad pass),33,27
119,2,9:49.0,I. Briscoe misses 2-pt layup from 3 ft (block by A. Len),,33,27
120,2,9:49.0,,Defensive rebound by Team,33,27
121,2,9:31.0,,K. Bazemore makes 2-pt jump shot from 17 ft,33,29
122,2,9:13.0,W. Iwundu makes 2-pt jump shot from 20 ft (assist by T. Ross),,35,29
123,2,9:02.0,,Shooting foul by A. Gordon (drawn by J. Lin),35,29
124,2,9:02.0,,J. Lin makes free throw 1 of 2,35,30
125,2,9:02.0,J. Isaac enters the game for A. Gordon,,35,30
126,2,9:02.0,,J. Lin makes free throw 2 of 2,35,31
127,2,8:51.0,Personal foul by D. Bembry (drawn by T. Ross),,35,31
128,2,8:51.0,,K. Huerter enters the game for D. Bembry,35,31
129,2,8:43.0,J. Isaac makes 2-pt layup from 2 ft,,37,31
130,2,8:31.0,,J. Lin makes 2-pt jump shot from 9 ft,37,33
131,2,8:19.0,J. Isaac misses 3-pt jump shot from 26 ft,,37,33
132,2,8:16.0,,Defensive rebound by K. Huerter,37,33
133,2,8:09.0,,K. Huerter misses 3-pt jump shot from 25 ft,37,33
134,2,8:06.0,Defensive rebound by K. Birch,,37,33
135,2,8:00.0,T. Ross misses 3-pt jump shot from 25 ft,,37,33
136,2,7:56.0,Offensive rebound by K. Birch,,37,33
137,2,7:54.0,Turnover by K. Birch (lost ball; steal by K. Bazemore),,37,33
138,2,7:52.0,,Offensive foul by J. Lin (drawn by I. Briscoe),37,33
139,2,7:52.0,,Turnover by J. Lin (offensive foul),37,33
140,2,7:52.0,E. Fournier enters the game for T. Ross,,37,33
141,2,7:52.0,,J. Collins enters the game for J. Lin,37,33
142,2,7:52.0,,T. Young enters the game for O. Spellman,37,33
143,2,7:37.0,I. Briscoe misses 3-pt jump shot from 24 ft,,37,33
144,2,7:32.0,,Defensive rebound by K. Huerter,37,33
145,2,7:23.0,,K. Bazemore misses 2-pt layup from 11 ft,37,33
146,2,7:20.0,Defensive rebound by W. Iwundu,,37,33
147,2,7:17.0,W. Iwundu misses 2-pt layup from 6 ft,,37,33
148,2,7:14.0,Offensive rebound by J. Isaac,,37,33
149,2,7:10.0,Shooting foul by A. Len (drawn by W. Iwundu),,37,33
150,2,7:10.0,W. Iwundu makes free throw 1 of 2,,38,33
151,2,7:10.0,D. Augustin enters the game for K. Birch,,38,33
152,2,7:10.0,N. Vučević enters the game for I. Briscoe,,38,33
153,2,7:10.0,W. Iwundu makes free throw 2 of 2,,39,33
154,2,6:47.0,,K. Huerter misses 2-pt layup from 1 ft (block by J. Isaac),39,33
155,2,6:45.0,Defensive rebound by N. Vučević,,39,33
156,2,6:29.0,Shooting foul by A. Len (drawn by J. Isaac),,39,33
157,2,6:29.0,,Atlanta full timeout,39,33
158,2,6:29.0,,D. Dedmon enters the game for K. Bazemore,39,33
159,2,6:29.0,,T. Prince enters the game for A. Len,39,33
160,2,6:29.0,J. Isaac makes free throw 1 of 2,,40,33
161,2,6:29.0,J. Isaac makes free throw 2 of 2,,41,33
162,2,6:18.0,,J. Collins misses 2-pt layup from 1 ft (block by J. Isaac),41,33
163,2,6:15.0,,Offensive rebound by J. Collins,41,33
164,2,6:14.0,,J. Collins misses 2-pt layup from 1 ft (block by J. Isaac),41,33
165,2,6:12.0,,Offensive rebound by T. Young,41,33
166,2,6:08.0,,J. Collins misses 2-pt layup from 1 ft (block by J. Isaac),41,33
167,2,6:05.0,Defensive rebound by J. Isaac,,41,33
168,2,6:00.0,D. Augustin misses 3-pt jump shot from 26 ft,,41,33
169,2,5:56.0,,Defensive rebound by K. Huerter,41,33
170,2,5:53.0,,Personal foul by W. Iwundu (drawn by T. Young),41,33
171,2,5:47.0,,Turnover by T. Young (lost ball; steal by J. Isaac),41,33
172,2,5:37.0,J. Isaac makes 3-pt jump shot from 25 ft (assist by D. Augustin),,44,33
173,2,5:14.0,,K. Huerter makes 3-pt jump shot from 25 ft (assist by J. Collins),44,36
174,2,4:58.0,E. Fournier makes 3-pt jump shot from 23 ft (assist by D. Augustin),,47,36
175,2,4:36.0,,T. Young makes 2-pt jump shot from 17 ft (assist by T. Prince),47,38
176,2,4:19.0,N. Vučević misses 2-pt jump shot from 12 ft,,47,38
177,2,4:15.0,,Defensive rebound by T. Young,47,38
178,2,4:13.0,,Personal foul by W. Iwundu (drawn by T. Young),47,38
179,2,4:13.0,J. Martin enters the game for J. Isaac,,47,38
180,2,4:13.0,T. Ross enters the game for W. Iwundu,,47,38
181,2,4:10.0,,J. Collins misses 3-pt jump shot from 25 ft,47,38
182,2,4:07.0,Defensive rebound by T. Ross,,47,38
183,2,4:00.0,D. Augustin makes 2-pt layup from 1 ft,,49,38
184,2,3:45.0,,Shooting foul by N. Vučević (drawn by J. Collins),49,38
185,2,3:45.0,,J. Collins makes free throw 1 of 2,49,39
186,2,3:45.0,,J. Collins makes free throw 2 of 2,49,40
187,2,3:27.0,J. Martin misses 3-pt jump shot from 23 ft,,49,40
188,2,3:24.0,,Defensive rebound by D. Dedmon,49,40
189,2,3:18.0,,T. Prince misses 3-pt jump shot from 23 ft,49,40
190,2,3:14.0,Defensive rebound by J. Martin,,49,40
191,2,2:57.0,J. Martin makes 3-pt jump shot from 23 ft (assist by T. Ross),,52,40
192,2,2:35.0,,J. Collins makes 2-pt layup from 1 ft (assist by T. Prince),52,42
193,2,2:35.0,,Shooting foul by J. Martin (drawn by J. Collins),52,42
194,2,2:35.0,Orlando full timeout,,52,42
195,2,2:35.0,,J. Collins makes free throw 1 of 1,52,43
196,2,2:22.0,E. Fournier misses 2-pt layup from 2 ft,,52,43
197,2,2:19.0,,Defensive rebound by J. Collins,52,43
198,2,2:15.0,,K. Huerter makes 3-pt jump shot from 30 ft (assist by T. Young),52,46
199,2,1:52.0,E. Fournier misses 3-pt jump shot from 25 ft,,52,46
200,2,1:49.0,Offensive rebound by N. Vučević,,52,46
201,2,1:41.0,T. Ross misses 3-pt jump shot from 25 ft,,52,46
202,2,1:35.0,Offensive rebound by N. Vučević,,52,46
203,2,1:35.0,N. Vučević makes 2-pt layup at rim,,54,46
204,2,1:20.0,,Turnover by K. Huerter (bad pass),54,46
205,2,1:12.0,Personal foul by D. Dedmon (drawn by E. Fournier),,54,46
206,2,1:12.0,E. Fournier makes free throw 1 of 2,,55,46
207,2,1:12.0,E. Fournier makes free throw 2 of 2,,56,46
208,2,0:56.0,,Turnover by J. Collins (3 sec),56,46
209,2,0:43.0,J. Martin makes 3-pt jump shot from 24 ft (assist by D. Augustin),,59,46
210,2,0:34.0,,T. Young misses 3-pt jump shot from 25 ft,59,46
211,2,0:31.0,Defensive rebound by T. Ross,,59,46
212,2,0:24.0,Shooting foul by J. Collins (drawn by N. Vučević),,59,46
213,2,0:24.0,N. Vučević makes free throw 1 of 2,,60,46
214,2,0:24.0,N. Vučević makes free throw 2 of 2,,61,46
215,2,0:05.0,,Shooting foul by D. Augustin (drawn by T. Young),61,46
216,2,0:05.0,,T. Young makes free throw 1 of 2,61,47
217,2,0:05.0,,T. Young makes free throw 2 of 2,61,48
218,2,0:01.0,D. Augustin makes 2-pt layup from 1 ft,,63,48
219,3,11:36.0,A. Gordon makes 2-pt layup from 1 ft (assist by E. Fournier),,65,48
220,3,11:15.0,,T. Young misses 2-pt jump shot from 19 ft,65,48
221,3,11:12.0,Defensive rebound by N. Vučević,,65,48
222,3,11:07.0,Shooting foul by T. Young (drawn by D. Augustin),,65,48
223,3,11:07.0,D. Augustin misses free throw 1 of 2,,65,48
224,3,11:07.0,Offensive rebound by Team,,65,48
225,3,11:07.0,D. Augustin makes free throw 2 of 2,,66,48
226,3,10:59.0,,T. Young misses 2-pt jump shot from 13 ft,66,48
227,3,10:55.0,Defensive rebound by D. Augustin,,66,48
228,3,10:52.0,D. Augustin misses 2-pt layup from 1 ft (block by T. Prince),,66,48
229,3,10:49.0,,Defensive rebound by D. Dedmon,66,48
230,3,10:44.0,,Turnover by D. Dedmon (bad pass),66,48
231,3,10:31.0,E. Fournier makes 2-pt dunk from 1 ft (assist by N. Vučević),,68,48
232,3,10:31.0,,Atlanta full timeout,68,48
233,3,10:20.0,,K. Huerter misses 2-pt jump shot from 12 ft,68,48
234,3,10:17.0,Defensive rebound by N. Vučević,,68,48
235,3,10:06.0,A. Gordon misses 3-pt jump shot from 23 ft,,68,48
236,3,10:01.0,,Defensive rebound by T. Young,68,48
237,3,9:51.0,,K. Huerter misses 3-pt jump shot from 25 ft,68,48
238,3,9:47.0,Defensive rebound by E. Fournier,,68,48
239,3,9:32.0,N. Vučević makes 2-pt dunk from 1 ft (assist by D. Augustin),,70,48
240,3,9:18.0,,D. Dedmon misses 3-pt jump shot from 25 ft,70,48
241,3,9:14.0,Defensive rebound by D. Augustin,,70,48
242,3,9:11.0,Personal foul by T. Young (drawn by D. Augustin),,70,48
243,3,9:05.0,A. Gordon misses 2-pt jump shot from 22 ft,,70,48
244,3,9:01.0,,Defensive rebound by D. Dedmon,70,48
245,3,8:54.0,,D. Dedmon misses 3-pt jump shot from 25 ft,70,48
246,3,8:50.0,Defensive rebound by D. Augustin,,70,48
247,3,8:37.0,N. Vučević misses 2-pt jump shot from 12 ft,,70,48
248,3,8:33.0,,Defensive rebound by T. Prince,70,48
249,3,8:14.0,,D. Dedmon makes 2-pt dunk from 2 ft (assist by K. Huerter),70,50
250,3,7:56.0,J. Isaac makes 3-pt jump shot from 25 ft (assist by D. Augustin),,73,50
251,3,7:42.0,,Turnover by T. Prince (bad pass; steal by E. Fournier),73,50
252,3,7:38.0,J. Isaac makes 2-pt dunk from 1 ft (assist by E. Fournier),,75,50
253,3,7:38.0,,Atlanta full timeout,75,50
254,3,7:38.0,,K. Bazemore enters the game for J. Collins,75,50
255,3,7:38.0,,D. Bembry enters the game for D. Dedmon,75,50
256,3,7:38.0,,A. Len enters the game for K. Huerter,75,50
257,3,7:38.0,,J. Lin enters the game for T. Prince,75,50
258,3,7:38.0,,O. Spellman enters the game for T. Young,75,50
259,3,7:19.0,,J. Lin makes 3-pt jump shot from 26 ft (assist by O. Spellman),75,53
260,3,6:58.0,E. Fournier makes 2-pt jump shot from 23 ft,,77,53
261,3,6:47.0,,J. Lin misses 2-pt jump shot from 9 ft,77,53
262,3,6:43.0,Defensive rebound by N. Vučević,,77,53
263,3,6:34.0,D. Augustin makes 2-pt jump shot from 14 ft,,79,53
264,3,6:13.0,,Shooting foul by N. Vučević (drawn by A. Len),79,53
265,3,6:13.0,,A. Len makes free throw 1 of 2,79,54
266,3,6:13.0,,A. Len makes free throw 2 of 2,79,55
267,3,5:59.0,A. Gordon misses 3-pt jump shot from 25 ft,,79,55
268,3,5:55.0,,Defensive rebound by J. Lin,79,55
269,3,5:55.0,,Personal foul by E. Fournier (drawn by J. Lin),79,55
270,3,5:55.0,W. Iwundu enters the game for A. Gordon,,79,55
271,3,5:35.0,,A. Len makes 2-pt dunk from 1 ft (assist by K. Bazemore),79,57
272,3,5:25.0,Personal foul by J. Lin (drawn by D. Augustin),,79,57
273,3,5:12.0,J. Isaac makes 3-pt jump shot from 26 ft (assist by W. Iwundu),,82,57
274,3,4:58.0,,A. Len makes 3-pt jump shot from 26 ft (assist by K. Bazemore),82,60
275,3,4:41.0,J. Isaac misses 3-pt jump shot from 26 ft,,82,60
276,3,4:39.0,,Defensive rebound by A. Len,82,60
277,3,4:34.0,,Turnover by K. Bazemore (bad pass; steal by D. Augustin),82,60
278,3,4:29.0,D. Augustin misses 2-pt layup at rim,,82,60
279,3,4:27.0,Offensive rebound by W. Iwundu,,82,60
280,3,4:27.0,W. Iwundu misses 2-pt layup from 1 ft (block by D. Bembry),,82,60
281,3,4:27.0,Offensive rebound by W. Iwundu,,82,60
282,3,4:27.0,Shooting foul by K. Bazemore (drawn by W. Iwundu),,82,60
283,3,4:27.0,W. Iwundu makes free throw 1 of 2,,83,60
284,3,4:27.0,I. Briscoe enters the game for D. Augustin,,83,60
285,3,4:27.0,W. Iwundu makes free throw 2 of 2,,84,60
286,3,4:09.0,,J. Lin misses 2-pt jump shot from 13 ft,84,60
287,3,4:09.0,Defensive rebound by N. Vučević,,84,60
288,3,3:58.0,Personal foul by J. Lin (drawn by E. Fournier),,84,60
289,3,3:58.0,E. Fournier makes free throw 1 of 2,,85,60
290,3,3:58.0,E. Fournier makes free throw 2 of 2,,86,60
291,3,3:46.0,,O. Spellman misses 2-pt layup from 3 ft (block by J. Isaac),86,60
292,3,3:42.0,Defensive rebound by N. Vučević,,86,60
293,3,3:37.0,Turnover by W. Iwundu (bad pass; steal by K. Bazemore),,86,60
294,3,3:32.0,,J. Lin makes 3-pt jump shot from 23 ft (assist by K. Bazemore),86,63
295,3,3:32.0,T. Ross enters the game for E. Fournier,,86,63
296,3,3:04.0,W. Iwundu makes 2-pt jump shot from 22 ft,,88,63
297,3,2:53.0,,O. Spellman makes 3-pt jump shot from 25 ft (assist by J. Lin),88,66
298,3,2:40.0,Personal foul by K. Bazemore (drawn by T. Ross),,88,66
299,3,2:40.0,T. Ross makes free throw 1 of 2,,89,66
300,3,2:40.0,K. Birch enters the game for J. Isaac,,89,66
301,3,2:40.0,A. Gordon enters the game for N. Vučević,,89,66
302,3,2:40.0,T. Ross makes free throw 2 of 2,,90,66
303,3,2:29.0,,A. Len makes 3-pt jump shot from 24 ft (assist by K. Bazemore),90,69
304,3,2:10.0,T. Ross makes 3-pt jump shot from 25 ft,,93,69
305,3,2:01.0,,Personal foul by W. Iwundu (drawn by K. Bazemore),93,69
306,3,1:54.0,,O. Spellman misses 3-pt jump shot from 23 ft,93,69
307,3,1:50.0,Defensive rebound by T. Ross,,93,69
308,3,1:36.0,Personal foul by D. Bembry (drawn by A. Gordon),,93,69
309,3,1:36.0,A. Gordon misses free throw 1 of 2,,93,69
310,3,1:36.0,Offensive rebound by Team,,93,69
311,3,1:36.0,A. Gordon makes free throw 2 of 2,,94,69
312,3,1:24.0,,Shooting foul by A. Gordon (drawn by K. Bazemore),94,69
313,3,1:24.0,,K. Bazemore misses free throw 1 of 2,94,69
314,3,1:24.0,,Offensive rebound by Team,94,69
315,3,1:24.0,,J. Anderson enters the game for A. Len,94,69
316,3,1:24.0,,K. Bazemore makes free throw 2 of 2,94,70
317,3,1:08.0,Personal foul by K. Bazemore (drawn by T. Ross),,94,70
318,3,1:08.0,T. Ross makes free throw 1 of 2,,95,70
319,3,1:08.0,T. Ross makes free throw 2 of 2,,96,70
320,3,0:54.0,,K. Bazemore misses 2-pt jump shot from 12 ft (block by W. Iwundu),96,70
321,3,0:50.0,,Offensive rebound by O. Spellman,96,70
322,3,0:50.0,,O. Spellman makes 2-pt hook shot from 1 ft,96,72
323,3,0:34.0,T. Ross misses 3-pt jump shot from 26 ft,,96,72
324,3,0:31.0,,Defensive rebound by J. Anderson,96,72
325,3,0:28.0,,J. Lin misses 3-pt jump shot from 25 ft,96,72
326,3,0:24.0,Defensive rebound by W. Iwundu,,96,72
327,3,0:07.0,K. Birch makes 2-pt dunk from 1 ft (assist by I. Briscoe),,98,72
328,3,0:00.0,,K. Bazemore makes 2-pt layup from 1 ft,98,74
329,4,11:46.0,,Shooting foul by I. Briscoe (drawn by T. Young),98,74
330,4,11:46.0,,T. Young makes free throw 1 of 3,98,75
331,4,11:46.0,,T. Young makes free throw 2 of 3,98,76
332,4,11:46.0,,T. Young makes free throw 3 of 3,98,77
333,4,11:31.0,I. Briscoe misses 3-pt jump shot from 24 ft,,98,77
334,4,11:28.0,,Defensive rebound by T. Young,98,77
335,4,11:21.0,,J. Collins makes 2-pt layup from 4 ft (assist by T. Young),98,79
336,4,11:00.0,Shooting foul by J. Collins (drawn by K. Birch),,98,79
337,4,11:00.0,K. Birch makes free throw 1 of 2,,99,79
338,4,11:00.0,K. Birch makes free throw 2 of 2,,100,79
339,4,10:47.0,,K. Huerter makes 2-pt layup from 2 ft,100,81
340,4,10:29.0,A. Gordon makes 3-pt jump shot from 25 ft (assist by I. Briscoe),,103,81
341,4,10:17.0,,O. Spellman misses 3-pt jump shot from 25 ft,103,81
342,4,10:14.0,,Offensive rebound by J. Collins,103,81
343,4,10:12.0,,O. Spellman makes 2-pt layup from 1 ft (assist by J. Collins),103,83
344,4,10:12.0,Violation by Team (def goaltending),,103,83
345,4,9:57.0,E. Fournier makes 2-pt jump shot from 18 ft,,105,83
346,4,9:49.0,,T. Young makes 3-pt jump shot from 25 ft,105,86
347,4,9:33.0,E. Fournier makes 2-pt jump shot from 13 ft,,107,86
348,4,9:09.0,,K. Huerter misses 3-pt jump shot from 24 ft,107,86
349,4,9:04.0,Defensive rebound by A. Gordon,,107,86
350,4,8:53.0,T. Ross misses 2-pt layup from 1 ft,,107,86
351,4,8:51.0,Offensive rebound by Team,,107,86
352,4,8:51.0,,D. Dedmon enters the game for O. Spellman,107,86
353,4,8:47.0,E. Fournier misses 2-pt jump shot from 19 ft,,107,86
354,4,8:43.0,Offensive rebound by K. Birch,,107,86
355,4,8:33.0,E. Fournier misses 3-pt jump shot from 24 ft,,107,86
356,4,8:30.0,,Defensive rebound by J. Anderson,107,86
357,4,8:21.0,,T. Young misses 2-pt layup from 2 ft,107,86
358,4,8:19.0,Defensive rebound by A. Gordon,,107,86
359,4,8:15.0,K. Birch makes 2-pt layup from 1 ft (assist by E. Fournier),,109,86
360,4,8:15.0,,Atlanta full timeout,109,86
361,4,8:15.0,J. Isaac enters the game for A. Gordon,,109,86
362,4,8:15.0,,T. Prince enters the game for J. Anderson,109,86
363,4,8:01.0,,Personal foul by E. Fournier (drawn by K. Huerter),109,86
364,4,7:51.0,,J. Collins misses 3-pt jump shot from 23 ft,109,86
365,4,7:47.0,Defensive rebound by K. Birch,,109,86
366,4,7:33.0,T. Ross makes 2-pt jump shot from 17 ft (assist by E. Fournier),,111,86
367,4,7:19.0,,T. Young misses 3-pt jump shot from 23 ft,111,86
368,4,7:16.0,Defensive rebound by T. Ross,,111,86
369,4,7:09.0,T. Ross misses 2-pt jump shot from 19 ft,,111,86
370,4,7:05.0,,Defensive rebound by D. Dedmon,111,86
371,4,6:56.0,,J. Collins makes 2-pt layup from 1 ft,111,88
372,4,6:41.0,T. Ross makes 3-pt jump shot from 26 ft (assist by E. Fournier),,114,88
373,4,6:41.0,Shooting foul by T. Prince (drawn by T. Ross),,114,88
374,4,6:41.0,D. Augustin enters the game for K. Birch,,114,88
375,4,6:41.0,N. Vučević enters the game for I. Briscoe,,114,88
376,4,6:41.0,,J. Lin enters the game for J. Collins,114,88
377,4,6:41.0,,O. Spellman enters the game for T. Young,114,88
378,4,6:41.0,T. Ross makes free throw 1 of 1,,115,88
379,4,6:28.0,,T. Prince makes 3-pt jump shot from 23 ft (assist by K. Huerter),115,91
380,4,6:05.0,J. Isaac misses 3-pt jump shot from 23 ft,,115,91
381,4,6:02.0,,Defensive rebound by Team,115,91
382,4,5:48.0,,Shooting foul by E. Fournier (drawn by K. Huerter),115,91
383,4,5:48.0,,K. Huerter misses free throw 1 of 2,115,91
