,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DENVER_ACTION,OKLAHOMA CITY_SCORE,DENVER_SCORE
59,1,4:58.0,,Defensive rebound by N. Jokić,16,22
60,1,4:54.0,,M. Morris makes 2-pt layup from 2 ft (assist by T. Craig),16,24
61,1,4:36.0,J. Grant makes 2-pt layup from 2 ft (assist by S. Adams),,18,24
62,1,4:27.0,,M. Morris makes 2-pt layup from 2 ft (assist by N. Jokić),18,26
63,1,4:13.0,D. Schröder makes 3-pt jump shot from 24 ft (assist by S. Adams),,21,26
64,1,3:53.0,,T. Lyles misses 2-pt jump shot from 6 ft,21,26
65,1,3:52.0,Defensive rebound by R. Westbrook,,21,26
66,1,3:45.0,D. Schröder misses 2-pt layup from 2 ft,,21,26
67,1,3:43.0,Offensive rebound by S. Adams,,21,26
68,1,3:42.0,S. Adams makes 2-pt layup at rim,,23,26
69,1,3:31.0,,T. Craig makes 3-pt jump shot from 25 ft (assist by N. Jokić),23,29
70,1,3:21.0,Turnover by R. Westbrook (bad pass; steal by M. Morris),,23,29
71,1,3:20.0,,Personal foul by R. Westbrook (drawn by T. Lyles),23,29
72,1,3:12.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by J. Hernangómez),23,32
73,1,3:04.0,Personal foul by N. Jokić (drawn by S. Adams),,23,32
74,1,3:04.0,Á. Abrines enters the game for J. Grant,,23,32
75,1,2:55.0,Shooting foul by T. Lyles (drawn by S. Adams),,23,32
76,1,2:55.0,,Denver full timeout,23,32
77,1,2:55.0,J. Grant enters the game for R. Westbrook,,23,32
78,1,2:55.0,,M. Beasley enters the game for T. Craig,23,32
79,1,2:55.0,,J. Murray enters the game for J. Hernangómez,23,32
80,1,2:55.0,S. Adams makes free throw 1 of 2,,24,32
81,1,2:55.0,S. Adams misses free throw 2 of 2,,24,32
82,1,2:53.0,,Defensive rebound by N. Jokić,24,32
83,1,2:41.0,,N. Jokić makes 2-pt jump shot from 14 ft (assist by T. Lyles),24,34
84,1,2:13.0,S. Adams makes 2-pt layup from 2 ft,,26,34
85,1,2:02.0,,T. Lyles makes 2-pt layup from 2 ft (assist by M. Morris),26,36
86,1,1:47.0,J. Grant makes 3-pt jump shot from 23 ft (assist by P. George),,29,36
87,1,1:34.0,,Turnover by J. Murray (bad pass; steal by S. Adams),29,36
88,1,1:23.0,P. George misses 2-pt jump shot from 10 ft,,29,36
89,1,1:20.0,Offensive rebound by S. Adams,,29,36
90,1,1:17.0,Personal foul by M. Morris (drawn by D. Schröder),,29,36
91,1,1:17.0,D. Schröder misses free throw 1 of 2,,29,36
92,1,1:17.0,Offensive rebound by Team,,29,36
93,1,1:17.0,N. Noel enters the game for S. Adams,,29,36
94,1,1:17.0,,J. Hernangómez enters the game for N. Jokić,29,36
95,1,1:17.0,D. Schröder misses free throw 2 of 2,,29,36
96,1,1:13.0,,Defensive rebound by J. Murray,29,36
97,1,0:59.0,,J. Hernangómez misses 3-pt jump shot from 22 ft,29,36
98,1,0:57.0,,Offensive rebound by J. Murray,29,36
99,1,0:47.0,,M. Morris makes 3-pt jump shot from 25 ft,29,39
100,1,0:30.0,Turnover by D. Schröder (out of bounds lost ball),,29,39
101,1,0:12.0,,J. Murray misses 3-pt jump shot from 25 ft,29,39
102,1,0:08.0,,Offensive rebound by M. Beasley,29,39
103,1,0:08.0,,Turnover by M. Beasley (step out of bounds),29,39
104,1,0:02.0,P. George makes 3-pt jump shot from 24 ft,,32,39
105,1,0:00.0,,M. Morris misses 3-pt jump shot from 50 ft,32,39
106,1,0:00.0,,Offensive rebound by Team,32,39
107,2,11:36.0,H. Diallo misses 2-pt layup from 1 ft,,32,39
108,2,11:34.0,,Defensive rebound by J. Murray,32,39
109,2,11:21.0,,J. Murray makes 2-pt layup from 2 ft (assist by M. Beasley),32,41
110,2,11:07.0,N. Noel misses 2-pt jump shot from 18 ft,,32,41
111,2,11:04.0,Offensive rebound by P. Patterson,,32,41
112,2,11:03.0,Offensive foul by H. Diallo (drawn by J. Hernangómez),,32,41
113,2,11:03.0,Turnover by H. Diallo (offensive foul),,32,41
114,2,11:03.0,,N. Young enters the game for J. Hernangómez,32,41
115,2,10:52.0,Violation by Team (kicked ball),,32,41
116,2,10:41.0,,M. Beasley misses 3-pt jump shot from 25 ft,32,41
117,2,10:38.0,Defensive rebound by N. Noel,,32,41
118,2,10:30.0,D. Schröder misses 2-pt jump shot from 14 ft,,32,41
119,2,10:27.0,,Defensive rebound by J. Murray,32,41
120,2,10:25.0,,J. Murray misses 3-pt jump shot from 25 ft,32,41
121,2,10:25.0,Defensive rebound by D. Schröder,,32,41
122,2,10:20.0,Shooting foul by J. Murray (drawn by H. Diallo),,32,41
123,2,10:20.0,H. Diallo misses free throw 1 of 2,,32,41
124,2,10:20.0,Offensive rebound by Team,,32,41
125,2,10:20.0,H. Diallo misses free throw 2 of 2,,32,41
126,2,10:18.0,,Defensive rebound by J. Murray,32,41
127,2,10:04.0,,J. Murray misses 3-pt jump shot from 25 ft,32,41
128,2,10:00.0,Defensive rebound by N. Noel,,32,41
129,2,9:45.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by D. Schröder),,35,41
130,2,9:29.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by T. Lyles),35,44
131,2,9:16.0,D. Schröder misses 2-pt layup from 7 ft,,35,44
132,2,9:14.0,Offensive rebound by P. Patterson,,35,44
133,2,9:13.0,P. Patterson misses 2-pt layup from 1 ft,,35,44
134,2,9:11.0,,Defensive rebound by T. Lyles,35,44
135,2,9:09.0,,N. Young misses 3-pt jump shot from 26 ft,35,44
136,2,9:09.0,Defensive rebound by N. Noel,,35,44
137,2,9:00.0,Turnover by D. Schröder (bad pass; steal by M. Beasley),,35,44
138,2,8:51.0,,N. Young makes 3-pt jump shot from 25 ft (assist by M. Morris),35,47
139,2,8:48.0,Oklahoma City full timeout,,35,47
140,2,8:48.0,T. Ferguson enters the game for H. Diallo,,35,47
141,2,8:38.0,D. Schröder makes 2-pt layup from 2 ft,,37,47
142,2,8:38.0,Shooting foul by N. Young (drawn by D. Schröder),,37,47
143,2,8:38.0,R. Westbrook enters the game for Á. Abrines,,37,47
144,2,8:38.0,,T. Craig enters the game for J. Murray,37,47
145,2,8:38.0,D. Schröder misses free throw 1 of 1,,37,47
146,2,8:38.0,,Defensive rebound by M. Morris,37,47
147,2,8:21.0,,Turnover by M. Beasley (out of bounds lost ball),37,47
148,2,8:07.0,D. Schröder misses 2-pt layup from 4 ft,,37,47
149,2,8:06.0,,Defensive rebound by M. Beasley,37,47
150,2,8:00.0,,M. Beasley misses 3-pt jump shot from 25 ft,37,47
151,2,7:57.0,Defensive rebound by R. Westbrook,,37,47
152,2,7:52.0,Personal foul by M. Beasley (drawn by N. Noel),,37,47
153,2,7:52.0,Á. Abrines enters the game for N. Noel,,37,47
154,2,7:52.0,S. Adams enters the game for D. Schröder,,37,47
155,2,7:52.0,,M. Plumlee enters the game for N. Young,37,47
156,2,7:48.0,R. Westbrook makes 2-pt jump shot from 13 ft,,39,47
157,2,7:35.0,,T. Lyles misses 3-pt jump shot from 25 ft,39,47
158,2,7:32.0,Defensive rebound by R. Westbrook,,39,47
159,2,7:27.0,Shooting foul by T. Craig (drawn by R. Westbrook),,39,47
160,2,7:27.0,R. Westbrook makes free throw 1 of 2,,40,47
161,2,7:27.0,,N. Jokić enters the game for T. Lyles,40,47
162,2,7:27.0,R. Westbrook makes free throw 2 of 2,,41,47
163,2,7:04.0,,N. Jokić misses 3-pt jump shot from 25 ft,41,47
164,2,7:02.0,Defensive rebound by Team,,41,47
165,2,6:50.0,R. Westbrook misses 2-pt jump shot from 18 ft,,41,47
166,2,6:47.0,,Defensive rebound by N. Jokić,41,47
167,2,6:38.0,,M. Plumlee makes 2-pt hook shot from 4 ft (assist by M. Morris),41,49
168,2,6:30.0,P. Patterson misses 3-pt jump shot from 23 ft,,41,49
169,2,6:29.0,,Defensive rebound by Team,41,49
170,2,6:29.0,Loose ball foul by R. Westbrook (drawn by M. Plumlee),,41,49
171,2,6:29.0,P. George enters the game for T. Ferguson,,41,49
172,2,6:29.0,J. Grant enters the game for P. Patterson,,41,49
173,2,6:29.0,,J. Hernangómez enters the game for M. Beasley,41,49
174,2,6:06.0,,N. Jokić makes 2-pt layup from 2 ft,41,51
175,2,5:54.0,P. George misses 3-pt jump shot from 23 ft,,41,51
176,2,5:50.0,Offensive rebound by R. Westbrook,,41,51
177,2,5:45.0,J. Grant misses 3-pt jump shot from 22 ft,,41,51
178,2,5:42.0,,Defensive rebound by J. Hernangómez,41,51
179,2,5:30.0,,Turnover by N. Jokić (bad pass; steal by R. Westbrook),41,51
180,2,5:26.0,Turnover by Á. Abrines (step out of bounds),,41,51
181,2,5:26.0,,J. Murray enters the game for M. Morris,41,51
182,2,5:06.0,,J. Murray makes 2-pt jump shot from 14 ft,41,53
183,2,4:42.0,S. Adams misses 2-pt hook shot from 4 ft,,41,53
184,2,4:41.0,Offensive rebound by S. Adams,,41,53
185,2,4:37.0,Shooting foul by J. Hernangómez (drawn by P. George),,41,53
186,2,4:37.0,P. George makes free throw 1 of 2,,42,53
187,2,4:37.0,P. George misses free throw 2 of 2,,42,53
188,2,4:35.0,,Defensive rebound by N. Jokić,42,53
189,2,4:29.0,,Personal foul by P. George (drawn by J. Murray),42,53
190,2,4:15.0,,M. Plumlee misses 2-pt hook shot from 5 ft,42,53
191,2,4:14.0,Defensive rebound by R. Westbrook,,42,53
192,2,4:10.0,R. Westbrook makes 2-pt layup from 1 ft,,44,53
193,2,3:52.0,,T. Craig misses 3-pt jump shot from 27 ft,44,53
194,2,3:49.0,Defensive rebound by S. Adams,,44,53
195,2,3:38.0,Shooting foul by M. Plumlee (drawn by J. Grant),,44,53
196,2,3:38.0,J. Grant makes free throw 1 of 2,,45,53
197,2,3:38.0,D. Schröder enters the game for Á. Abrines,,45,53
198,2,3:38.0,,T. Lyles enters the game for M. Plumlee,45,53
199,2,3:38.0,J. Grant makes free throw 2 of 2,,46,53
200,2,3:23.0,,N. Jokić makes 2-pt layup from 1 ft (assist by J. Hernangómez),46,55
201,2,3:09.0,R. Westbrook makes 2-pt layup from 1 ft,,48,55
202,2,2:54.0,,J. Murray makes 2-pt jump shot from 17 ft,48,57
203,2,2:38.0,P. George misses 2-pt layup from 2 ft,,48,57
204,2,2:34.0,Offensive rebound by S. Adams,,48,57
205,2,2:34.0,S. Adams misses 2-pt layup at rim,,48,57
206,2,2:33.0,Offensive rebound by S. Adams,,48,57
207,2,2:33.0,S. Adams misses 2-pt layup from 1 ft,,48,57
208,2,2:33.0,Offensive rebound by Team,,48,57
209,2,2:33.0,,Technical foul by B. Donovan,48,57
210,2,2:33.0,,Denver full timeout,48,57
211,2,2:33.0,,J. Murray makes technical free throw,48,58
212,2,2:26.0,P. George misses 2-pt jump shot from 16 ft,,48,58
213,2,2:23.0,,Defensive rebound by T. Lyles,48,58
214,2,2:02.0,,Turnover by N. Jokić (out of bounds lost ball),48,58
215,2,1:54.0,D. Schröder misses 3-pt jump shot from 25 ft,,48,58
216,2,1:51.0,,Defensive rebound by T. Lyles,48,58
217,2,1:45.0,,Turnover by J. Murray (bad pass),48,58
218,2,1:32.0,J. Grant makes 2-pt jump shot from 4 ft (assist by R. Westbrook),,50,58
219,2,1:19.0,,Turnover by T. Lyles (lost ball; steal by R. Westbrook),50,58
220,2,1:13.0,P. George makes 2-pt jump shot from 18 ft,,52,58
221,2,0:58.0,,J. Murray makes 2-pt layup from 1 ft (assist by N. Jokić),52,60
222,2,0:47.0,P. George misses 2-pt layup from 4 ft,,52,60
223,2,0:47.0,,Defensive rebound by Team,52,60
224,2,0:34.0,,J. Hernangómez misses 3-pt jump shot from 22 ft,52,60
225,2,0:31.0,,Offensive rebound by J. Murray,52,60
226,2,0:19.0,,J. Hernangómez misses 3-pt jump shot from 25 ft,52,60
227,2,0:14.0,Defensive rebound by R. Westbrook,,52,60
228,2,0:14.0,,M. Beasley enters the game for J. Hernangómez,52,60
229,2,0:00.0,Turnover by P. George (bad pass; steal by N. Jokić),,52,60
230,3,11:41.0,J. Grant misses 2-pt layup from 2 ft,,52,60
231,3,11:40.0,,Defensive rebound by N. Jokić,52,60
232,3,11:40.0,,Turnover by N. Jokić (out of bounds lost ball),52,60
233,3,11:31.0,Def 3 sec tech foul by Team,,52,60
234,3,11:31.0,P. George makes technical free throw,,53,60
235,3,11:23.0,Turnover by P. George (bad pass; steal by N. Jokić),,53,60
236,3,11:20.0,,M. Plumlee misses 2-pt layup from 2 ft (block by R. Westbrook),53,60
237,3,11:16.0,Defensive rebound by R. Westbrook,,53,60
238,3,11:11.0,R. Westbrook misses 2-pt layup from 2 ft,,53,60
239,3,11:09.0,,Defensive rebound by N. Jokić,53,60
240,3,10:52.0,,N. Jokić misses 3-pt jump shot from 25 ft,53,60
241,3,10:49.0,Defensive rebound by R. Westbrook,,53,60
242,3,10:39.0,S. Adams makes 2-pt hook shot from 2 ft,,55,60
243,3,10:24.0,,Offensive foul by J. Murray (drawn by T. Ferguson),55,60
244,3,10:24.0,,Turnover by J. Murray (offensive foul),55,60
245,3,10:11.0,J. Grant misses 2-pt layup from 3 ft (block by M. Plumlee),,55,60
246,3,10:09.0,,Defensive rebound by N. Jokić,55,60
247,3,10:06.0,,Turnover by N. Jokić (lost ball; steal by J. Grant),55,60
248,3,9:54.0,R. Westbrook misses 3-pt jump shot from 27 ft,,55,60
249,3,9:54.0,Offensive rebound by S. Adams,,55,60
250,3,9:50.0,,Denver full timeout,55,60
251,3,9:42.0,S. Adams makes 2-pt hook shot from 4 ft (assist by R. Westbrook),,57,60
252,3,9:17.0,,M. Plumlee misses 2-pt jump shot from 4 ft,57,60
253,3,9:15.0,Defensive rebound by Team,,57,60
254,3,9:15.0,,Loose ball foul by M. Plumlee (drawn by J. Grant),57,60
255,3,9:15.0,,T. Lyles enters the game for M. Plumlee,57,60
256,3,9:04.0,J. Grant misses 3-pt jump shot from 26 ft,,57,60
257,3,9:01.0,,Defensive rebound by J. Hernangómez,57,60
258,3,8:50.0,,Personal foul by P. George (drawn by N. Jokić),57,60
259,3,8:39.0,,Turnover by N. Jokić (bad pass; steal by R. Westbrook),57,60
260,3,8:36.0,Clear path foul by J. Murray,,57,60
261,3,8:36.0,T. Ferguson misses clear path free throw 1 of 2,,57,60
262,3,8:36.0,Offensive rebound by Team,,57,60
263,3,8:36.0,T. Ferguson misses clear path free throw 2 of 2,,57,60
264,3,8:36.0,Offensive rebound by Team,,57,60
265,3,8:25.0,P. George misses 2-pt jump shot from 18 ft,,57,60
266,3,8:22.0,,Defensive rebound by N. Jokić,57,60
267,3,8:13.0,,Personal foul by S. Adams (drawn by N. Jokić),57,60
268,3,8:12.0,,Personal foul by T. Ferguson (drawn by J. Murray),57,60
269,3,8:12.0,,Turnover by T. Craig (bad pass),57,60
270,3,8:01.0,Turnover by J. Grant (bad pass; steal by N. Jokić),,57,60
271,3,7:41.0,,T. Craig makes 2-pt dunk at rim (assist by N. Jokić),57,62
272,3,7:34.0,P. George makes 2-pt layup from 2 ft,,59,62
273,3,7:17.0,,Shooting foul by S. Adams (drawn by N. Jokić),59,62
274,3,7:17.0,,N. Jokić makes free throw 1 of 2,59,63
275,3,7:17.0,,N. Jokić makes free throw 2 of 2,59,64
276,3,7:06.0,J. Grant misses 2-pt layup from 4 ft (block by T. Lyles),,59,64
277,3,7:06.0,Offensive rebound by J. Grant,,59,64
278,3,7:02.0,J. Grant makes 2-pt dunk from 3 ft,,61,64
279,3,6:48.0,,T. Lyles misses 3-pt jump shot from 24 ft,61,64
280,3,6:46.0,Defensive rebound by R. Westbrook,,61,64
281,3,6:37.0,R. Westbrook misses 2-pt layup from 4 ft (block by T. Craig),,61,64
282,3,6:35.0,,Defensive rebound by T. Lyles,61,64
283,3,6:31.0,,J. Murray makes 2-pt layup from 1 ft (assist by T. Lyles),61,66
284,3,6:21.0,P. George makes 3-pt jump shot from 25 ft,,64,66
285,3,6:02.0,,N. Jokić misses 2-pt jump shot from 16 ft,64,66
286,3,6:00.0,Defensive rebound by R. Westbrook,,64,66
287,3,5:56.0,Turnover by R. Westbrook (bad pass),,64,66
288,3,5:56.0,D. Schröder enters the game for T. Ferguson,,64,66
289,3,5:41.0,,Turnover by J. Murray (step out of bounds),64,66
290,3,5:31.0,R. Westbrook misses 3-pt jump shot from 25 ft,,64,66
291,3,5:28.0,,Defensive rebound by N. Jokić,64,66
292,3,5:21.0,,J. Hernangómez makes 2-pt layup from 1 ft (assist by N. Jokić),64,68
293,3,4:52.0,S. Adams misses 2-pt hook shot from 4 ft,,64,68
294,3,4:50.0,,Defensive rebound by N. Jokić,64,68
295,3,4:43.0,,T. Lyles misses 3-pt jump shot from 25 ft,64,68
296,3,4:40.0,Defensive rebound by R. Westbrook,,64,68
297,3,4:35.0,R. Westbrook misses 2-pt jump shot from 16 ft,,64,68
298,3,4:31.0,,Defensive rebound by J. Murray,64,68
299,3,4:17.0,,J. Hernangómez makes 3-pt jump shot from 25 ft (assist by T. Craig),64,71
300,3,4:06.0,P. George makes 2-pt layup from 1 ft,,66,71
301,3,4:06.0,Shooting foul by J. Hernangómez (drawn by P. George),,66,71
302,3,4:06.0,N. Noel enters the game for S. Adams,,66,71
303,3,4:06.0,,M. Morris enters the game for J. Murray,66,71
304,3,4:06.0,P. George makes free throw 1 of 1,,67,71
305,3,3:55.0,,Personal foul by N. Noel (drawn by N. Jokić),67,71
306,3,3:55.0,,N. Jokić makes free throw 1 of 2,67,72
307,3,3:55.0,,N. Jokić makes free throw 2 of 2,67,73
308,3,3:41.0,Turnover by R. Westbrook (bad pass),,67,73
309,3,3:41.0,T. Ferguson enters the game for J. Grant,,67,73
310,3,3:26.0,,M. Morris misses 2-pt layup from 2 ft,67,73
311,3,3:24.0,Defensive rebound by N. Noel,,67,73
312,3,3:14.0,Shooting foul by N. Jokić (drawn by D. Schröder),,67,73
313,3,3:14.0,D. Schröder makes free throw 1 of 2,,68,73
314,3,3:14.0,D. Schröder makes free throw 2 of 2,,69,73
315,3,2:55.0,,N. Jokić makes 2-pt hook shot from 4 ft,69,75
316,3,2:42.0,P. George makes 2-pt dunk from 2 ft (assist by R. Westbrook),,71,75
317,3,2:31.0,,Personal foul by T. Ferguson (drawn by J. Hernangómez),71,75
318,3,2:31.0,Oklahoma City full timeout,,71,75
319,3,2:31.0,Á. Abrines enters the game for R. Westbrook,,71,75
320,3,2:31.0,,J. Hernangómez makes free throw 1 of 2,71,76
321,3,2:31.0,,M. Beasley enters the game for T. Craig,71,76
322,3,2:31.0,,J. Hernangómez makes free throw 2 of 2,71,77
323,3,2:31.0,S. Adams enters the game for N. Noel,,71,77
324,3,2:08.0,D. Schröder misses 2-pt layup from 3 ft,,71,77
325,3,2:06.0,,Defensive rebound by N. Jokić,71,77
326,3,2:00.0,,M. Beasley misses 2-pt layup from 2 ft,71,77
327,3,1:56.0,,Offensive rebound by T. Lyles,71,77
328,3,1:56.0,,T. Lyles makes 2-pt layup at rim,71,79
329,3,1:44.0,D. Schröder misses 2-pt jump shot from 16 ft,,71,79
330,3,1:40.0,,Defensive rebound by J. Hernangómez,71,79
331,3,1:22.0,,M. Morris misses 3-pt jump shot from 24 ft,71,79
332,3,1:19.0,,Offensive rebound by N. Jokić,71,79
333,3,1:18.0,,N. Jokić makes 2-pt layup from 1 ft,71,81
334,3,1:05.0,P. George makes 2-pt layup from 2 ft,,73,81
335,3,0:37.0,,M. Beasley misses 3-pt jump shot from 26 ft,73,81
336,3,0:34.0,,Offensive rebound by N. Jokić,73,81
337,3,0:32.0,,Turnover by N. Jokić (back court),73,81
338,3,0:23.0,P. George makes 3-pt jump shot from 27 ft,,76,81
339,3,0:03.0,,M. Morris misses 2-pt layup from 2 ft,76,81
340,3,0:03.0,,Offensive rebound by T. Lyles,76,81
341,3,0:03.0,,Shooting foul by S. Adams (drawn by T. Lyles),76,81
342,3,0:03.0,,T. Lyles makes free throw 1 of 2,76,82
343,3,0:03.0,,T. Craig enters the game for J. Hernangómez,76,82
344,3,0:03.0,,T. Welsh enters the game for N. Jokić,76,82
345,3,0:03.0,,T. Lyles misses free throw 2 of 2,76,82
346,3,0:03.0,Defensive rebound by Team,,76,82
347,3,0:00.0,D. Schröder misses 2-pt jump shot from 24 ft,,76,82
348,3,0:00.0,Offensive rebound by Team,,76,82
349,4,11:49.0,,M. Plumlee misses 2-pt layup from 2 ft (block by N. Noel),76,82
350,4,11:49.0,,Offensive rebound by Team,76,82
351,4,11:47.0,,M. Beasley misses 3-pt jump shot from 25 ft,76,82
352,4,11:44.0,Defensive rebound by N. Noel,,76,82
353,4,11:26.0,P. George makes 2-pt layup from 3 ft,,78,82
354,4,11:05.0,,M. Plumlee makes 2-pt hook shot from 3 ft,78,84
355,4,10:49.0,P. George misses 2-pt jump shot from 18 ft,,78,84
356,4,10:47.0,,Defensive rebound by M. Morris,78,84
357,4,10:35.0,,M. Morris makes 2-pt jump shot from 15 ft,78,86
358,4,10:12.0,P. George makes 2-pt layup from 2 ft (assist by D. Schröder),,80,86
359,4,9:50.0,,T. Lyles makes 2-pt layup from 3 ft (assist by M. Morris),80,88
360,4,9:36.0,Shooting foul by T. Lyles (drawn by D. Schröder),,80,88
361,4,9:36.0,D. Schröder makes free throw 1 of 2,,81,88
362,4,9:36.0,R. Westbrook enters the game for P. George,,81,88
363,4,9:36.0,D. Schröder makes free throw 2 of 2,,82,88
364,4,9:13.0,,Turnover by T. Lyles (lost ball; steal by T. Ferguson),82,88
365,4,9:08.0,D. Schröder misses 2-pt layup from 2 ft (block by M. Plumlee),,82,88
366,4,9:05.0,,Defensive rebound by M. Morris,82,88
367,4,9:01.0,,T. Lyles makes 2-pt dunk from 1 ft (assist by M. Morris),82,90
368,4,8:50.0,Personal foul by N. Young (drawn by Á. Abrines),,82,90
369,4,8:50.0,S. Adams enters the game for N. Noel,,82,90
370,4,8:50.0,J. Grant enters the game for D. Schröder,,82,90
371,4,8:39.0,S. Adams makes 2-pt hook shot from 5 ft (assist by R. Westbrook),,84,90
372,4,8:17.0,,T. Lyles misses 2-pt jump shot from 9 ft,84,90
373,4,8:13.0,,Offensive rebound by M. Plumlee,84,90
374,4,8:10.0,,M. Morris misses 3-pt jump shot from 25 ft,84,90
375,4,8:08.0,Defensive rebound by R. Westbrook,,84,90
376,4,8:05.0,Personal foul by M. Plumlee (drawn by S. Adams),,84,90
377,4,8:05.0,,T. Craig enters the game for M. Beasley,84,90
378,4,7:59.0,S. Adams misses 2-pt layup from 3 ft (block by T. Lyles),,84,90
379,4,7:55.0,Offensive rebound by J. Grant,,84,90
380,4,7:52.0,Á. Abrines misses 3-pt jump shot from 25 ft,,84,90
381,4,7:48.0,,Defensive rebound by M. Plumlee,84,90
382,4,7:39.0,,T. Lyles misses 3-pt jump shot from 24 ft,84,90
383,4,7:34.0,,Offensive rebound by M. Plumlee,84,90
384,4,7:32.0,,N. Young makes 3-pt jump shot from 24 ft (assist by M. Morris),84,93
385,4,7:30.0,Oklahoma City full timeout,,84,93
386,4,7:30.0,P. George enters the game for T. Ferguson,,84,93
387,4,7:30.0,,J. Murray enters the game for M. Morris,84,93
