,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHARLOTTE_ACTION,BOSTON_SCORE,CHARLOTTE_SCORE
100,2,11:45.0,,W. Hernangómez makes 3-pt jump shot from 25 ft (assist by D. Bacon),24,32
101,2,11:29.0,G. Hayward misses 2-pt layup from 2 ft,,24,32
102,2,11:26.0,,Defensive rebound by D. Bacon,24,32
103,2,11:08.0,,D. Bacon makes 3-pt jump shot from 26 ft,24,35
104,2,10:41.0,M. Morris misses 2-pt jump shot from 13 ft,,24,35
105,2,10:38.0,,Defensive rebound by M. Monk,24,35
106,2,10:31.0,,D. Bacon makes 2-pt layup from 1 ft (assist by M. Monk),24,37
107,2,10:18.0,M. Smart makes 3-pt jump shot from 25 ft (assist by D. Theis),,27,37
108,2,10:01.0,,M. Monk misses 3-pt jump shot from 25 ft,27,37
109,2,9:58.0,Defensive rebound by M. Morris,,27,37
110,2,9:53.0,D. Theis makes 2-pt dunk at rim (assist by T. Rozier),,29,37
111,2,9:53.0,,Charlotte full timeout,29,37
112,2,9:53.0,J. Brown enters the game for M. Morris,,29,37
113,2,9:41.0,,Turnover by D. Bacon (bad pass; steal by G. Hayward),29,37
114,2,9:38.0,Turnover by G. Hayward (dbl dribble),,29,37
115,2,9:22.0,,D. Bacon misses 2-pt jump shot from 13 ft,29,37
116,2,9:18.0,Defensive rebound by G. Hayward,,29,37
117,2,9:05.0,T. Rozier makes 3-pt jump shot from 23 ft (assist by G. Hayward),,32,37
118,2,8:46.0,,W. Hernangómez misses 3-pt jump shot from 23 ft,32,37
119,2,8:43.0,Defensive rebound by J. Brown,,32,37
120,2,8:38.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by J. Brown),,35,37
121,2,8:27.0,,Offensive foul by W. Hernangómez (drawn by T. Rozier),35,37
122,2,8:27.0,,Turnover by W. Hernangómez (offensive foul),35,37
123,2,8:27.0,,J. Lamb enters the game for D. Bacon,35,37
124,2,8:27.0,,C. Zeller enters the game for W. Hernangómez,35,37
125,2,8:16.0,Turnover by D. Theis (bad pass; steal by T. Parker),,35,37
126,2,8:05.0,,M. Monk misses 3-pt jump shot from 24 ft,35,37
127,2,8:02.0,Defensive rebound by T. Rozier,,35,37
128,2,8:00.0,G. Hayward misses 3-pt jump shot from 25 ft,,35,37
129,2,7:57.0,,Defensive rebound by C. Zeller,35,37
130,2,7:50.0,,Personal foul by T. Rozier (drawn by C. Zeller),35,37
131,2,7:50.0,J. Tatum enters the game for G. Hayward,,35,37
132,2,7:50.0,,K. Walker enters the game for M. Monk,35,37
133,2,7:44.0,,T. Parker misses 3-pt jump shot from 25 ft,35,37
134,2,7:41.0,Defensive rebound by J. Brown,,35,37
135,2,7:32.0,Shooting foul by C. Zeller (drawn by J. Brown),,35,37
136,2,7:32.0,J. Brown makes free throw 1 of 2,,36,37
137,2,7:32.0,,M. Williams enters the game for M. Bridges,36,37
138,2,7:32.0,J. Brown misses free throw 2 of 2,,36,37
139,2,7:28.0,Offensive rebound by T. Rozier,,36,37
140,2,7:25.0,T. Rozier misses 3-pt jump shot from 26 ft,,36,37
141,2,7:23.0,,Defensive rebound by M. Williams,36,37
142,2,7:08.0,,Turnover by K. Walker (bad pass; steal by T. Rozier),36,37
143,2,7:03.0,T. Rozier makes 2-pt dunk from 2 ft,,38,37
144,2,6:57.0,Violation by Team (kicked ball),,38,37
145,2,6:57.0,,N. Batum enters the game for T. Parker,38,37
146,2,6:45.0,,J. Lamb makes 2-pt hook shot from 7 ft (assist by C. Zeller),38,39
147,2,6:31.0,J. Brown misses 3-pt jump shot from 25 ft,,38,39
148,2,6:27.0,,Defensive rebound by M. Williams,38,39
149,2,6:19.0,,K. Walker misses 2-pt jump shot from 21 ft,38,39
150,2,6:16.0,Defensive rebound by T. Rozier,,38,39
151,2,6:02.0,J. Tatum makes 2-pt jump shot from 17 ft (assist by M. Smart),,40,39
152,2,5:40.0,,Personal foul by M. Smart (drawn by K. Walker),40,39
153,2,5:40.0,A. Horford enters the game for M. Smart,,40,39
154,2,5:40.0,K. Irving enters the game for D. Theis,,40,39
155,2,5:36.0,,K. Walker misses 2-pt jump shot from 14 ft,40,39
156,2,5:33.0,Defensive rebound by K. Irving,,40,39
157,2,5:27.0,K. Irving makes 2-pt layup from 1 ft,,42,39
158,2,5:05.0,,J. Lamb misses 2-pt layup from 2 ft (block by A. Horford),42,39
159,2,5:02.0,,Offensive rebound by C. Zeller,42,39
160,2,5:02.0,,C. Zeller misses 2-pt layup from 3 ft,42,39
161,2,5:02.0,Defensive rebound by A. Horford,,42,39
162,2,5:01.0,Turnover by A. Horford (bad pass; steal by N. Batum),,42,39
163,2,4:54.0,,Turnover by J. Lamb (bad pass; steal by T. Rozier),42,39
164,2,4:50.0,J. Tatum makes 2-pt layup from 2 ft (assist by T. Rozier),,44,39
165,2,4:37.0,,K. Walker makes 2-pt layup from 1 ft,44,41
166,2,4:37.0,,Shooting foul by A. Horford (drawn by K. Walker),44,41
167,2,4:37.0,,K. Walker makes free throw 1 of 1,44,42
168,2,4:25.0,K. Irving makes 2-pt layup from 2 ft (assist by A. Horford),,46,42
169,2,4:15.0,,Personal foul by T. Rozier (drawn by K. Walker),46,42
170,2,4:15.0,G. Hayward enters the game for J. Brown,,46,42
171,2,4:15.0,M. Morris enters the game for T. Rozier,,46,42
172,2,4:09.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by K. Walker),46,45
173,2,3:53.0,A. Horford makes 2-pt jump shot from 18 ft (assist by K. Irving),,48,45
174,2,3:40.0,,K. Walker makes 3-pt jump shot from 26 ft,48,48
175,2,3:40.0,Boston full timeout,,48,48
176,2,3:24.0,M. Morris misses 3-pt jump shot from 26 ft,,48,48
177,2,3:17.0,,Defensive rebound by J. Lamb,48,48
178,2,3:15.0,,M. Williams misses 3-pt jump shot from 24 ft,48,48
179,2,3:15.0,Defensive rebound by M. Morris,,48,48
180,2,3:15.0,Personal foul by K. Walker (drawn by G. Hayward),,48,48
181,2,3:08.0,J. Tatum makes 2-pt jump shot from 21 ft (assist by K. Irving),,50,48
182,2,2:47.0,,N. Batum makes 2-pt jump shot from 11 ft,50,50
183,2,2:30.0,Turnover by M. Morris (traveling),,50,50
184,2,2:12.0,,K. Walker misses 2-pt jump shot from 15 ft,50,50
185,2,2:09.0,Defensive rebound by J. Tatum,,50,50
186,2,2:07.0,Personal foul by J. Lamb (drawn by J. Tatum),,50,50
187,2,1:49.0,J. Tatum misses 2-pt layup from 3 ft (block by C. Zeller),,50,50
188,2,1:43.0,Offensive rebound by K. Irving,,50,50
189,2,1:43.0,K. Irving misses 2-pt layup from 1 ft,,50,50
190,2,1:43.0,,Defensive rebound by M. Williams,50,50
191,2,1:40.0,,J. Lamb misses 3-pt jump shot from 25 ft,50,50
192,2,1:36.0,Defensive rebound by G. Hayward,,50,50
193,2,1:30.0,J. Tatum makes 2-pt layup from 4 ft (assist by K. Irving),,52,50
194,2,1:16.0,,Turnover by K. Walker (lost ball; steal by G. Hayward),52,50
195,2,1:12.0,J. Tatum makes 2-pt dunk from 1 ft (assist by K. Irving),,54,50
196,2,0:55.0,,J. Lamb makes 2-pt layup from 2 ft,54,52
197,2,0:32.0,J. Tatum misses 3-pt jump shot from 24 ft,,54,52
198,2,0:30.0,,Defensive rebound by N. Batum,54,52
199,2,0:28.0,,Shooting foul by K. Irving (drawn by J. Lamb),54,52
200,2,0:28.0,,J. Lamb makes free throw 1 of 2,54,53
201,2,0:28.0,,J. Lamb makes free throw 2 of 2,54,54
202,2,0:07.0,K. Irving makes 2-pt jump shot from 20 ft (assist by G. Hayward),,56,54
203,2,0:02.0,,K. Walker misses 3-pt jump shot from 26 ft,56,54
204,2,0:02.0,Defensive rebound by M. Morris,,56,54
205,3,11:39.0,,N. Batum makes 3-pt jump shot from 25 ft,56,57
206,3,11:21.0,J. Brown makes 2-pt layup from 1 ft (assist by J. Tatum),,58,57
207,3,11:03.0,,C. Zeller makes 2-pt dunk from 1 ft (assist by K. Walker),58,59
208,3,10:47.0,K. Irving makes 2-pt jump shot from 12 ft,,60,59
209,3,10:39.0,,Personal foul by A. Baynes (drawn by K. Walker),60,59
210,3,10:39.0,M. Smart enters the game for A. Baynes,,60,59
211,3,10:28.0,,M. Williams misses 3-pt jump shot from 25 ft,60,59
212,3,10:25.0,Defensive rebound by K. Irving,,60,59
213,3,10:11.0,Shooting foul by J. Lamb (drawn by J. Tatum),,60,59
214,3,10:11.0,J. Tatum misses free throw 1 of 2,,60,59
215,3,10:11.0,Offensive rebound by Team,,60,59
216,3,10:11.0,J. Tatum makes free throw 2 of 2,,61,59
217,3,9:55.0,,K. Walker misses 3-pt jump shot from 26 ft,61,59
218,3,9:51.0,Defensive rebound by J. Tatum,,61,59
219,3,9:46.0,M. Smart makes 3-pt jump shot from 23 ft (assist by J. Brown),,64,59
220,3,9:35.0,,K. Walker misses 3-pt jump shot from 24 ft,64,59
221,3,9:32.0,Defensive rebound by M. Smart,,64,59
222,3,9:28.0,K. Irving misses 2-pt layup from 3 ft,,64,59
223,3,9:26.0,,Defensive rebound by M. Williams,64,59
224,3,9:21.0,,J. Lamb misses 3-pt jump shot from 25 ft,64,59
225,3,9:17.0,Defensive rebound by J. Tatum,,64,59
226,3,9:13.0,A. Horford makes 2-pt dunk from 1 ft (assist by J. Tatum),,66,59
227,3,8:45.0,,N. Batum misses 2-pt jump shot from 21 ft,66,59
228,3,8:39.0,,Offensive rebound by C. Zeller,66,59
229,3,8:39.0,,C. Zeller makes 2-pt layup from 1 ft,66,61
230,3,8:29.0,J. Brown makes 2-pt layup from 1 ft,,68,61
231,3,8:14.0,,J. Lamb makes 2-pt jump shot from 12 ft,68,63
232,3,8:00.0,J. Tatum makes 2-pt jump shot from 16 ft (assist by K. Irving),,70,63
233,3,7:44.0,,N. Batum makes 3-pt jump shot from 25 ft,70,66
234,3,7:18.0,K. Irving misses 2-pt jump shot from 15 ft,,70,66
235,3,7:15.0,,Defensive rebound by J. Lamb,70,66
236,3,7:13.0,,Personal foul by K. Irving (drawn by J. Lamb),70,66
237,3,7:09.0,,Personal foul by M. Smart (drawn by N. Batum),70,66
238,3,6:59.0,,N. Batum misses 3-pt jump shot from 23 ft,70,66
239,3,6:51.0,,Offensive rebound by M. Williams,70,66
240,3,6:51.0,,M. Williams makes 2-pt layup from 1 ft,70,68
241,3,6:41.0,A. Horford makes 2-pt jump shot from 19 ft (assist by K. Irving),,72,68
242,3,6:27.0,,Turnover by C. Zeller (bad pass; steal by M. Smart),72,68
243,3,6:16.0,J. Brown makes 2-pt layup from 1 ft,,74,68
244,3,6:16.0,,Charlotte full timeout,74,68
245,3,6:08.0,,Shooting foul by M. Smart (drawn by K. Walker),74,68
246,3,6:08.0,,K. Walker makes free throw 1 of 2,74,69
247,3,6:08.0,,K. Walker makes free throw 2 of 2,74,70
248,3,5:57.0,K. Irving misses 2-pt layup from 1 ft,,74,70
249,3,5:54.0,,Defensive rebound by C. Zeller,74,70
250,3,5:49.0,,J. Lamb misses 3-pt jump shot from 25 ft,74,70
251,3,5:47.0,,Offensive rebound by N. Batum,74,70
252,3,5:47.0,,Personal foul by K. Irving (drawn by N. Batum),74,70
253,3,5:47.0,,N. Batum misses free throw 1 of 2,74,70
254,3,5:47.0,,Offensive rebound by Team,74,70
255,3,5:47.0,G. Hayward enters the game for K. Irving,,74,70
256,3,5:47.0,M. Morris enters the game for J. Tatum,,74,70
257,3,5:47.0,,N. Batum makes free throw 2 of 2,74,71
258,3,5:25.0,M. Smart misses 3-pt jump shot from 24 ft,,74,71
259,3,5:22.0,,Defensive rebound by K. Walker,74,71
260,3,5:09.0,,N. Batum misses 3-pt jump shot from 22 ft,74,71
261,3,5:06.0,Defensive rebound by A. Horford,,74,71
262,3,4:53.0,M. Smart makes 3-pt jump shot from 27 ft (assist by A. Horford),,77,71
263,3,4:29.0,,J. Lamb misses 3-pt jump shot from 25 ft,77,71
264,3,4:26.0,Defensive rebound by G. Hayward,,77,71
265,3,4:23.0,J. Brown misses 3-pt jump shot from 27 ft,,77,71
266,3,4:18.0,,Defensive rebound by J. Lamb,77,71
267,3,4:14.0,,J. Lamb makes 2-pt layup from 3 ft,77,73
268,3,3:56.0,M. Morris misses 3-pt jump shot from 23 ft,,77,73
269,3,3:53.0,,Defensive rebound by M. Williams,77,73
270,3,3:50.0,,K. Walker makes 2-pt layup from 3 ft,77,75
271,3,3:50.0,Violation by Team (def goaltending),,77,75
272,3,3:38.0,M. Smart misses 3-pt jump shot from 27 ft,,77,75
273,3,3:33.0,,Defensive rebound by N. Batum,77,75
274,3,3:27.0,,J. Lamb makes 2-pt layup from 3 ft,77,77
275,3,3:27.0,,Shooting foul by J. Brown (drawn by J. Lamb),77,77
276,3,3:27.0,T. Rozier enters the game for J. Brown,,77,77
277,3,3:27.0,D. Theis enters the game for A. Horford,,77,77
278,3,3:27.0,,D. Bacon enters the game for N. Batum,77,77
279,3,3:27.0,,W. Hernangómez enters the game for K. Walker,77,77
280,3,3:27.0,,T. Parker enters the game for C. Zeller,77,77
281,3,3:27.0,,J. Lamb makes free throw 1 of 1,77,78
282,3,3:11.0,M. Morris makes 2-pt layup from 1 ft,,79,78
283,3,2:46.0,,W. Hernangómez makes 3-pt jump shot from 26 ft (assist by T. Parker),79,81
284,3,2:41.0,Boston full timeout,,79,81
285,3,2:41.0,K. Irving enters the game for M. Smart,,79,81
286,3,2:27.0,T. Rozier misses 3-pt jump shot from 23 ft,,79,81
287,3,2:25.0,,Defensive rebound by D. Bacon,79,81
288,3,2:15.0,,M. Williams misses 3-pt jump shot from 27 ft,79,81
289,3,2:10.0,Defensive rebound by K. Irving,,79,81
290,3,2:04.0,Personal foul by M. Williams (drawn by D. Theis),,79,81
291,3,2:04.0,,M. Bridges enters the game for M. Williams,79,81
292,3,1:54.0,M. Morris makes 2-pt jump shot from 13 ft,,81,81
293,3,1:54.0,Shooting foul by T. Parker (drawn by M. Morris),,81,81
294,3,1:54.0,M. Morris makes free throw 1 of 1,,82,81
295,3,1:46.0,,Personal foul by T. Rozier (drawn by T. Parker),82,81
296,3,1:46.0,,T. Parker makes free throw 1 of 2,82,82
297,3,1:46.0,,T. Parker misses free throw 2 of 2,82,82
298,3,1:43.0,Defensive rebound by M. Morris,,82,82
299,3,1:31.0,M. Morris misses 2-pt jump shot from 18 ft,,82,82
300,3,1:29.0,,Defensive rebound by Team,82,82
301,3,1:22.0,,T. Parker misses 2-pt layup from 1 ft,82,82
302,3,1:18.0,Defensive rebound by D. Theis,,82,82
303,3,1:15.0,K. Irving makes 2-pt layup from 1 ft,,84,82
304,3,1:01.0,,D. Bacon misses 3-pt jump shot from 26 ft,84,82
305,3,1:01.0,Defensive rebound by T. Rozier,,84,82
306,3,0:53.0,K. Irving makes 3-pt jump shot from 24 ft (assist by T. Rozier),,87,82
307,3,0:44.0,,Personal foul by T. Rozier (drawn by W. Hernangómez),87,82
308,3,0:44.0,,W. Hernangómez makes free throw 1 of 2,87,83
309,3,0:44.0,,W. Hernangómez makes free throw 2 of 2,87,84
310,3,0:35.0,K. Irving misses 3-pt jump shot from 29 ft,,87,84
311,3,0:31.0,,Defensive rebound by W. Hernangómez,87,84
312,3,0:27.0,,W. Hernangómez misses 3-pt jump shot from 26 ft,87,84
313,3,0:23.0,Defensive rebound by G. Hayward,,87,84
314,3,0:01.0,Turnover by K. Irving (lost ball; steal by M. Bridges),,87,84
315,3,0:00.0,,M. Bridges misses 3-pt jump shot from 56 ft,87,84
316,3,0:00.0,,Offensive rebound by Team,87,84
317,4,11:48.0,G. Hayward misses 3-pt jump shot from 25 ft,,87,84
318,4,11:43.0,Offensive rebound by K. Irving,,87,84
319,4,11:41.0,D. Theis makes 2-pt dunk from 1 ft (assist by T. Rozier),,89,84
320,4,11:27.0,,M. Bridges makes 2-pt layup from 1 ft (assist by W. Hernangómez),89,86
321,4,11:13.0,K. Irving makes 2-pt layup from 2 ft (assist by G. Hayward),,91,86
322,4,11:13.0,Shooting foul by D. Bacon (drawn by K. Irving),,91,86
323,4,11:13.0,K. Irving makes free throw 1 of 1,,92,86
324,4,10:57.0,,Turnover by D. Bacon (traveling),92,86
325,4,10:43.0,D. Theis misses 2-pt jump shot from 4 ft (block by M. Bridges),,92,86
326,4,10:41.0,,Defensive rebound by W. Hernangómez,92,86
327,4,10:34.0,,Turnover by N. Batum (bad pass; steal by K. Irving),92,86
328,4,10:32.0,Shooting foul by D. Bacon (drawn by M. Morris),,92,86
329,4,10:32.0,M. Morris makes free throw 1 of 2,,93,86
330,4,10:32.0,,K. Walker enters the game for D. Bacon,93,86
331,4,10:32.0,M. Morris makes free throw 2 of 2,,94,86
332,4,10:20.0,,Turnover by K. Walker (lost ball; steal by K. Irving),94,86
333,4,10:16.0,Shooting foul by K. Walker (drawn by G. Hayward),,94,86
334,4,10:16.0,G. Hayward makes free throw 1 of 2,,95,86
335,4,10:16.0,G. Hayward makes free throw 2 of 2,,96,86
336,4,9:53.0,,W. Hernangómez makes 2-pt jump shot from 10 ft,96,88
337,4,9:37.0,D. Theis makes 2-pt layup from 1 ft (assist by K. Irving),,98,88
338,4,9:21.0,,W. Hernangómez makes 2-pt layup from 2 ft,98,90
339,4,9:21.0,,Shooting foul by D. Theis (drawn by W. Hernangómez),98,90
340,4,9:21.0,,W. Hernangómez misses free throw 1 of 1,98,90
341,4,9:21.0,Defensive rebound by M. Morris,,98,90
342,4,8:58.0,Turnover by M. Morris (traveling),,98,90
343,4,8:43.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by W. Hernangómez),98,93
344,4,8:42.0,Boston full timeout,,98,93
345,4,8:42.0,A. Baynes enters the game for G. Hayward,,98,93
346,4,8:42.0,M. Smart enters the game for K. Irving,,98,93
347,4,8:42.0,J. Tatum enters the game for D. Theis,,98,93
348,4,8:31.0,M. Smart misses 2-pt jump shot from 10 ft,,98,93
349,4,8:29.0,,Defensive rebound by M. Bridges,98,93
350,4,8:18.0,,K. Walker makes 2-pt layup from 2 ft (assist by T. Parker),98,95
351,4,8:00.0,,Loose ball foul by W. Hernangómez (drawn by A. Baynes),98,95
352,4,7:55.0,Offensive foul by A. Baynes (drawn by W. Hernangómez),,98,95
353,4,7:55.0,Turnover by A. Baynes (offensive foul),,98,95
354,4,7:55.0,A. Horford enters the game for A. Baynes,,98,95
355,4,7:55.0,,C. Zeller enters the game for W. Hernangómez,98,95
356,4,7:40.0,,Turnover by K. Walker (bad pass; steal by M. Smart),98,95
357,4,7:35.0,Turnover by M. Morris (bad pass; steal by K. Walker),,98,95
358,4,7:30.0,,K. Walker makes 2-pt layup from 2 ft,98,97
359,4,7:14.0,M. Morris misses 2-pt jump shot from 11 ft,,98,97
360,4,7:14.0,,Defensive rebound by C. Zeller,98,97
361,4,6:56.0,,T. Parker makes 2-pt jump shot from 20 ft (assist by C. Zeller),98,99
362,4,6:33.0,Shooting foul by K. Walker (drawn by J. Tatum),,98,99
363,4,6:33.0,J. Tatum misses free throw 1 of 2,,98,99
364,4,6:33.0,Offensive rebound by Team,,98,99
365,4,6:33.0,G. Hayward enters the game for M. Morris,,98,99
366,4,6:33.0,K. Irving enters the game for T. Rozier,,98,99
367,4,6:33.0,J. Tatum misses free throw 2 of 2,,98,99
368,4,6:28.0,Offensive rebound by G. Hayward,,98,99
369,4,6:19.0,K. Irving misses 3-pt jump shot from 23 ft,,98,99
370,4,6:16.0,,Defensive rebound by M. Bridges,98,99
371,4,5:57.0,,M. Bridges misses 3-pt jump shot from 26 ft,98,99
372,4,5:55.0,Defensive rebound by Team,,98,99
373,4,5:55.0,,Loose ball foul by C. Zeller (drawn by J. Tatum),98,99
374,4,5:55.0,J. Tatum makes free throw 1 of 2,,99,99
375,4,5:55.0,J. Tatum makes free throw 2 of 2,,100,99
376,4,5:40.0,,K. Walker makes 2-pt layup from 2 ft,100,101
377,4,5:19.0,J. Tatum makes 2-pt layup from 1 ft,,102,101
378,4,5:03.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by T. Parker),102,104
379,4,4:47.0,J. Tatum misses 3-pt jump shot from 25 ft,,102,104
380,4,4:43.0,,Defensive rebound by K. Walker,102,104
381,4,4:39.0,,Shooting foul by A. Horford (drawn by K. Walker),102,104
382,4,4:39.0,,K. Walker makes free throw 1 of 2,102,105
383,4,4:39.0,,K. Walker makes free throw 2 of 2,102,106
384,4,4:22.0,Shooting foul by C. Zeller (drawn by M. Smart),,102,106
385,4,4:22.0,,Charlotte full timeout,102,106
