,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,MIAMI_ACTION,MINNESOTA_SCORE,MIAMI_SCORE
168,2,6:11.0,,J. Richardson enters the game for J. Winslow,37,37
169,2,5:55.0,R. Covington makes 3-pt jump shot from 25 ft (assist by K. Towns),,40,37
170,2,5:43.0,,D. Wade makes 2-pt layup from 2 ft,40,39
171,2,5:29.0,Shooting foul by D. Wade (drawn by R. Covington),,40,39
172,2,5:29.0,R. Covington makes free throw 1 of 2,,41,39
173,2,5:29.0,R. Covington makes free throw 2 of 2,,42,39
174,2,5:17.0,,Turnover by D. Wade (lost ball),42,39
175,2,5:16.0,,Loose ball foul by D. Wade (drawn by D. Šarić),42,39
176,2,5:16.0,,J. Winslow enters the game for D. Wade,42,39
177,2,5:03.0,A. Wiggins misses 2-pt layup from 2 ft,,42,39
178,2,5:03.0,Offensive rebound by Team,,42,39
179,2,4:58.0,K. Towns misses 3-pt jump shot from 25 ft,,42,39
180,2,4:56.0,Offensive rebound by D. Šarić,,42,39
181,2,4:55.0,D. Šarić misses 2-pt hook shot from 3 ft (block by K. Olynyk),,42,39
182,2,4:55.0,,Defensive rebound by K. Olynyk,42,39
183,2,4:47.0,,R. McGruder makes 3-pt jump shot from 23 ft (assist by J. Winslow),42,42
184,2,4:37.0,Turnover by K. Towns (step out of bounds),,42,42
185,2,4:37.0,T. Gibson enters the game for D. Šarić,,42,42
186,2,4:36.0,,Technical foul by D. Wade,42,42
187,2,4:36.0,K. Towns misses technical free throw,,42,42
188,2,4:36.0,,Defensive rebound by Team,42,42
189,2,4:23.0,,R. McGruder misses 3-pt jump shot from 26 ft,42,42
190,2,4:21.0,,Offensive rebound by K. Olynyk,42,42
191,2,4:20.0,,Shooting foul by R. Covington (drawn by J. Richardson),42,42
192,2,4:20.0,,J. Richardson makes free throw 1 of 2,42,43
193,2,4:20.0,J. Okogie enters the game for R. Covington,,42,43
194,2,4:20.0,,J. Richardson makes free throw 2 of 2,42,44
195,2,4:05.0,T. Jones misses 2-pt layup from 1 ft,,42,44
196,2,3:55.0,Offensive rebound by K. Towns,,42,44
197,2,3:55.0,K. Towns makes 2-pt dunk from 1 ft,,44,44
198,2,3:50.0,,J. Winslow misses 2-pt layup from 2 ft,44,44
199,2,3:48.0,Defensive rebound by T. Gibson,,44,44
200,2,3:42.0,K. Towns makes 2-pt jump shot from 22 ft (assist by J. Okogie),,46,44
201,2,3:26.0,,J. Richardson makes 2-pt layup from 1 ft (assist by K. Olynyk),46,46
202,2,3:13.0,T. Jones misses 2-pt jump shot from 9 ft,,46,46
203,2,3:12.0,Offensive rebound by K. Towns,,46,46
204,2,3:11.0,K. Towns misses 2-pt layup from 4 ft,,46,46
205,2,3:10.0,Offensive rebound by Team,,46,46
206,2,3:07.0,Shooting foul by H. Whiteside (drawn by K. Towns),,46,46
207,2,3:07.0,K. Towns makes free throw 1 of 3,,47,46
208,2,3:07.0,K. Towns makes free throw 2 of 3,,48,46
209,2,3:07.0,K. Towns misses free throw 3 of 3,,48,46
210,2,3:04.0,,Defensive rebound by J. Winslow,48,46
211,2,3:00.0,,Miami full timeout,48,46
212,2,3:00.0,,B. Adebayo enters the game for H. Whiteside,48,46
213,2,2:52.0,,R. McGruder misses 3-pt jump shot from 25 ft,48,46
214,2,2:49.0,Defensive rebound by K. Towns,,48,46
215,2,2:49.0,,Loose ball foul by B. Adebayo (drawn by J. Okogie),48,46
216,2,2:49.0,J. Okogie misses free throw 1 of 2,,48,46
217,2,2:49.0,Offensive rebound by Team,,48,46
218,2,2:49.0,,H. Whiteside enters the game for B. Adebayo,48,46
219,2,2:49.0,J. Okogie misses free throw 2 of 2,,48,46
220,2,2:45.0,,Defensive rebound by K. Olynyk,48,46
221,2,2:39.0,,Personal foul by T. Gibson (drawn by K. Olynyk),48,46
222,2,2:39.0,,K. Olynyk makes free throw 1 of 2,48,47
223,2,2:39.0,,K. Olynyk makes free throw 2 of 2,48,48
224,2,2:28.0,A. Wiggins misses 2-pt hook shot from 7 ft,,48,48
225,2,2:27.0,Offensive rebound by Team,,48,48
226,2,2:20.0,T. Jones misses 2-pt jump shot from 10 ft (block by J. Richardson),,48,48
227,2,2:16.0,Offensive rebound by T. Jones,,48,48
228,2,2:15.0,Personal foul by J. Winslow (drawn by A. Wiggins),,48,48
229,2,2:15.0,A. Wiggins makes free throw 1 of 2,,49,48
230,2,2:15.0,,T. Johnson enters the game for J. Winslow,49,48
231,2,2:15.0,A. Wiggins makes free throw 2 of 2,,50,48
232,2,2:05.0,,Offensive foul by H. Whiteside (drawn by J. Okogie),50,48
233,2,2:05.0,,Turnover by H. Whiteside (offensive foul),50,48
234,2,2:05.0,,D. Jones enters the game for H. Whiteside,50,48
235,2,1:45.0,A. Wiggins misses 2-pt jump shot from 16 ft,,50,48
236,2,1:43.0,Offensive rebound by T. Gibson,,50,48
237,2,1:31.0,T. Jones misses 2-pt jump shot from 5 ft,,50,48
238,2,1:28.0,Offensive rebound by J. Okogie,,50,48
239,2,1:24.0,T. Jones misses 3-pt jump shot from 22 ft,,50,48
240,2,1:19.0,Offensive rebound by K. Towns,,50,48
241,2,1:18.0,K. Towns misses 2-pt layup from 1 ft,,50,48
242,2,1:17.0,,Defensive rebound by D. Jones,50,48
243,2,1:16.0,,K. Olynyk misses 2-pt jump shot from 5 ft,50,48
244,2,1:14.0,,Offensive rebound by D. Jones,50,48
245,2,1:12.0,,D. Jones misses 2-pt layup at rim,50,48
246,2,1:11.0,,Offensive rebound by K. Olynyk,50,48
247,2,1:04.0,,J. Richardson misses 3-pt jump shot from 25 ft,50,48
248,2,1:03.0,,Offensive rebound by Team,50,48
249,2,1:03.0,Loose ball foul by J. Okogie (drawn by D. Jones),,50,48
250,2,1:03.0,,D. Jones makes free throw 1 of 2,50,49
251,2,1:03.0,,D. Jones makes free throw 2 of 2,50,50
252,2,0:54.0,Shooting foul by J. Richardson (drawn by T. Jones),,50,50
253,2,0:54.0,T. Jones makes free throw 1 of 2,,51,50
254,2,0:54.0,T. Jones makes free throw 2 of 2,,52,50
255,2,0:36.0,,Shooting foul by J. Okogie (drawn by J. Richardson),52,50
256,2,0:36.0,,J. Richardson makes free throw 1 of 2,52,51
257,2,0:36.0,J. Bayless enters the game for J. Okogie,,52,51
258,2,0:36.0,,J. Richardson makes free throw 2 of 2,52,52
259,2,0:24.0,A. Wiggins makes 3-pt jump shot from 24 ft (assist by K. Towns),,55,52
260,2,0:02.0,,R. McGruder makes 2-pt layup from 2 ft (assist by K. Olynyk),55,54
261,2,0:00.0,A. Wiggins misses 3-pt jump shot from 39 ft,,55,54
262,2,0:00.0,Offensive rebound by Team,,55,54
263,3,11:47.0,K. Towns makes 3-pt jump shot from 23 ft (assist by T. Jones),,58,54
264,3,11:31.0,,D. Jones makes 2-pt layup from 3 ft (assist by R. McGruder),58,56
265,3,11:17.0,A. Wiggins misses 2-pt hook shot from 6 ft,,58,56
266,3,11:14.0,,Defensive rebound by J. Winslow,58,56
267,3,11:12.0,,Turnover by D. Jones (palming),58,56
268,3,10:57.0,Personal foul by J. Richardson (drawn by K. Towns),,58,56
269,3,10:43.0,A. Wiggins misses 3-pt jump shot from 24 ft,,58,56
270,3,10:39.0,,Defensive rebound by H. Whiteside,58,56
271,3,10:33.0,,Turnover by R. McGruder (out of bounds lost ball),58,56
272,3,10:25.0,T. Gibson makes 2-pt layup from 2 ft (assist by T. Jones),,60,56
273,3,10:20.0,,J. Richardson misses 3-pt jump shot from 26 ft,60,56
274,3,9:58.0,Defensive rebound by K. Towns,,60,56
275,3,9:47.0,T. Gibson misses 2-pt jump shot from 19 ft,,60,56
276,3,9:46.0,,Defensive rebound by H. Whiteside,60,56
277,3,9:37.0,,Def 3 sec tech foul by Team,60,56
278,3,9:37.0,,J. Richardson makes technical free throw,60,57
279,3,9:25.0,,R. McGruder misses 2-pt layup from 2 ft (block by R. Covington),60,57
280,3,9:23.0,,Offensive rebound by J. Richardson,60,57
281,3,9:23.0,,J. Richardson misses 2-pt jump shot from 7 ft,60,57
282,3,9:22.0,,Offensive rebound by Team,60,57
283,3,9:21.0,,Turnover by Team (shot clock),60,57
284,3,9:06.0,Shooting foul by J. Winslow (drawn by R. Covington),,60,57
285,3,9:06.0,,Technical foul by J. Winslow,60,57
286,3,9:06.0,R. Covington makes technical free throw,,61,57
287,3,9:06.0,R. Covington makes free throw 1 of 2,,62,57
288,3,9:06.0,R. Covington makes free throw 2 of 2,,63,57
289,3,8:50.0,,H. Whiteside misses 2-pt hook shot from 8 ft,63,57
290,3,8:46.0,,Offensive rebound by D. Jones,63,57
291,3,8:46.0,,D. Jones misses 2-pt layup from 1 ft,63,57
292,3,8:46.0,Defensive rebound by T. Gibson,,63,57
293,3,8:43.0,Turnover by K. Towns (step out of bounds),,63,57
294,3,8:28.0,,R. McGruder misses 3-pt jump shot from 23 ft,63,57
295,3,8:24.0,,Offensive rebound by D. Jones,63,57
296,3,8:23.0,,D. Jones makes 2-pt dunk from 2 ft,63,59
297,3,8:17.0,Personal foul by D. Jones (drawn by K. Towns),,63,59
298,3,8:08.0,R. Covington misses 2-pt layup from 7 ft (block by D. Jones),,63,59
299,3,8:05.0,Offensive rebound by K. Towns,,63,59
300,3,8:05.0,K. Towns misses 2-pt layup from 4 ft,,63,59
301,3,8:05.0,Offensive rebound by K. Towns,,63,59
302,3,8:05.0,K. Towns misses 2-pt layup from 4 ft,,63,59
303,3,8:02.0,,Defensive rebound by J. Winslow,63,59
304,3,7:56.0,,J. Winslow misses 2-pt jump shot from 16 ft,63,59
305,3,7:51.0,Defensive rebound by T. Gibson,,63,59
306,3,7:50.0,Personal foul by J. Winslow (drawn by T. Gibson),,63,59
307,3,7:50.0,,D. Wade enters the game for J. Winslow,63,59
308,3,7:38.0,T. Gibson misses 2-pt layup from 2 ft,,63,59
309,3,7:33.0,,Defensive rebound by H. Whiteside,63,59
310,3,7:31.0,,Turnover by H. Whiteside (lost ball; steal by T. Jones),63,59
311,3,7:27.0,T. Jones makes 2-pt layup from 1 ft,,65,59
312,3,7:13.0,,D. Jones makes 2-pt layup from 4 ft (assist by R. McGruder),65,61
313,3,7:01.0,A. Wiggins misses 2-pt jump shot from 10 ft,,65,61
314,3,6:58.0,,Defensive rebound by H. Whiteside,65,61
315,3,6:51.0,,Shooting foul by A. Wiggins (drawn by D. Wade),65,61
316,3,6:51.0,,Miami full timeout,65,61
317,3,6:51.0,,D. Wade makes free throw 1 of 2,65,62
318,3,6:51.0,,D. Wade misses free throw 2 of 2,65,62
319,3,6:48.0,,Offensive rebound by Team,65,62
320,3,6:39.0,,D. Jones misses 3-pt jump shot from 25 ft,65,62
321,3,6:37.0,,Offensive rebound by H. Whiteside,65,62
322,3,6:34.0,,H. Whiteside makes 2-pt layup from 2 ft,65,64
323,3,6:11.0,R. Covington makes 2-pt jump shot from 10 ft,,67,64
324,3,5:51.0,,H. Whiteside misses 2-pt hook shot from 8 ft,67,64
325,3,5:48.0,Defensive rebound by T. Gibson,,67,64
326,3,5:40.0,K. Towns makes 2-pt jump shot from 14 ft,,69,64
327,3,5:40.0,Shooting foul by D. Jones (drawn by K. Towns),,69,64
328,3,5:40.0,K. Towns makes free throw 1 of 1,,70,64
329,3,5:29.0,,D. Wade misses 2-pt jump shot from 11 ft,70,64
330,3,5:24.0,,Offensive rebound by D. Jones,70,64
331,3,5:24.0,,D. Jones makes 2-pt layup from 1 ft,70,66
332,3,5:00.0,T. Gibson misses 2-pt layup from 2 ft,,70,66
333,3,4:51.0,Offensive rebound by K. Towns,,70,66
334,3,4:51.0,Turnover by Team (shot clock),,70,66
335,3,4:38.0,,Turnover by D. Wade (bad pass; steal by K. Towns),70,66
336,3,4:32.0,R. Covington misses 3-pt jump shot from 23 ft,,70,66
337,3,4:28.0,,Defensive rebound by H. Whiteside,70,66
338,3,4:23.0,,H. Whiteside makes 2-pt layup from 1 ft,70,68
339,3,4:07.0,A. Wiggins makes 2-pt layup from 2 ft (assist by K. Towns),,72,68
340,3,3:55.0,,R. McGruder makes 2-pt layup at rim (assist by D. Wade),72,70
341,3,3:40.0,T. Gibson makes 2-pt dunk from 2 ft (assist by A. Wiggins),,74,70
342,3,3:24.0,,R. McGruder misses 3-pt jump shot from 25 ft,74,70
343,3,3:22.0,,Offensive rebound by J. Richardson,74,70
344,3,3:17.0,Loose ball foul by K. Towns (drawn by D. Jones),,74,70
345,3,3:17.0,J. Okogie enters the game for R. Covington,,74,70
346,3,3:17.0,,B. Adebayo enters the game for D. Jones,74,70
347,3,3:17.0,,T. Johnson enters the game for R. McGruder,74,70
348,3,3:17.0,,K. Olynyk enters the game for H. Whiteside,74,70
349,3,3:08.0,,D. Wade makes 2-pt layup at rim,74,72
350,3,2:40.0,K. Towns makes 3-pt jump shot from 23 ft (assist by J. Okogie),,77,72
351,3,2:21.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by K. Olynyk),77,75
352,3,2:02.0,K. Towns makes 2-pt dunk from 1 ft (assist by T. Gibson),,79,75
353,3,1:35.0,,D. Wade misses 2-pt jump shot from 15 ft,79,75
354,3,1:32.0,Defensive rebound by K. Towns,,79,75
355,3,1:20.0,Shooting foul by K. Olynyk (drawn by T. Gibson),,79,75
356,3,1:20.0,Minnesota full timeout,,79,75
357,3,1:20.0,G. Dieng enters the game for K. Towns,,79,75
358,3,1:20.0,T. Gibson makes free throw 1 of 2,,80,75
359,3,1:20.0,T. Gibson makes free throw 2 of 2,,81,75
360,3,1:09.0,,Turnover by D. Wade (lost ball; steal by T. Jones),81,75
361,3,1:04.0,T. Jones makes 2-pt jump shot from 5 ft,,83,75
362,3,0:43.0,,J. Richardson misses 2-pt jump shot from 17 ft,83,75
363,3,0:41.0,,Offensive rebound by Team,83,75
364,3,0:41.0,D. Šarić enters the game for T. Gibson,,83,75
365,3,0:39.0,,T. Johnson misses 2-pt jump shot from 12 ft,83,75
366,3,0:37.0,Defensive rebound by J. Okogie,,83,75
367,3,0:35.0,Shooting foul by J. Richardson (drawn by J. Okogie),,83,75
368,3,0:35.0,J. Okogie makes free throw 1 of 2,,84,75
369,3,0:35.0,J. Okogie makes free throw 2 of 2,,85,75
370,3,0:27.0,,D. Wade makes 2-pt layup from 1 ft,85,77
371,3,0:06.0,G. Dieng misses 2-pt jump shot from 18 ft,,85,77
372,3,0:03.0,Offensive rebound by A. Wiggins,,85,77
373,3,0:01.0,A. Wiggins misses 2-pt jump shot from 5 ft,,85,77
374,3,0:01.0,Offensive rebound by G. Dieng,,85,77
375,3,0:01.0,Shooting foul by K. Olynyk (drawn by G. Dieng),,85,77
376,3,0:01.0,G. Dieng makes free throw 1 of 2,,86,77
377,3,0:01.0,G. Dieng misses free throw 2 of 2,,86,77
378,3,0:01.0,,Defensive rebound by B. Adebayo,86,77
379,4,11:50.0,,T. Johnson makes 2-pt dunk from 1 ft (assist by D. Wade),86,79
380,4,11:27.0,J. Okogie misses 2-pt jump shot from 8 ft,,86,79
381,4,11:27.0,,Defensive rebound by Team,86,79
382,4,11:15.0,,K. Olynyk misses 3-pt jump shot from 23 ft,86,79
383,4,11:12.0,Defensive rebound by J. Okogie,,86,79
384,4,10:52.0,D. Šarić misses 2-pt jump shot from 18 ft,,86,79
385,4,10:49.0,,Defensive rebound by K. Olynyk,86,79
386,4,10:49.0,,Turnover by K. Olynyk (out of bounds lost ball),86,79
387,4,10:49.0,R. Covington enters the game for A. Wiggins,,86,79
388,4,10:44.0,D. Šarić makes 2-pt layup from 1 ft (assist by J. Okogie),,88,79
