,QUARTER,TIME_REMAINING,DETROIT_ACTION,INDIANA_ACTION,DETROIT_SCORE,INDIANA_SCORE
156,2,4:42.0,,Defensive rebound by A. Holiday,45,48
157,2,4:33.0,,D. Sabonis misses 2-pt jump shot from 12 ft,45,48
158,2,4:28.0,,Offensive rebound by D. Sabonis,45,48
159,2,4:26.0,,C. Joseph misses 3-pt jump shot from 26 ft,45,48
160,2,4:23.0,Defensive rebound by A. Drummond,,45,48
161,2,4:18.0,Shooting foul by D. Sabonis (drawn by T. Maker),,45,48
162,2,4:18.0,T. Maker makes free throw 1 of 2,,46,48
163,2,4:18.0,L. Galloway enters the game for G. Robinson,,46,48
164,2,4:18.0,T. Maker makes free throw 2 of 2,,47,48
165,2,4:07.0,,D. Sabonis makes 2-pt layup from 2 ft (assist by A. Holiday),47,50
166,2,3:51.0,Shooting foul by A. Holiday (drawn by R. Jackson),,47,50
167,2,3:51.0,R. Jackson makes free throw 1 of 2,,48,50
168,2,3:51.0,,B. Bogdanović enters the game for D. McDermott,48,50
169,2,3:51.0,,M. Turner enters the game for D. Sabonis,48,50
170,2,3:51.0,R. Jackson makes free throw 2 of 2,,49,50
171,2,3:28.0,,T. Young makes 2-pt layup at rim (assist by C. Joseph),49,52
172,2,3:14.0,R. Jackson misses 2-pt layup from 4 ft,,49,52
173,2,3:13.0,Offensive rebound by A. Drummond,,49,52
174,2,3:12.0,A. Drummond makes 2-pt dunk from 1 ft,,51,52
175,2,3:04.0,,Turnover by T. Young (bad pass),51,52
176,2,2:52.0,L. Galloway misses 2-pt jump shot from 8 ft,,51,52
177,2,2:50.0,Offensive rebound by L. Galloway,,51,52
178,2,2:49.0,R. Jackson misses 3-pt jump shot from 23 ft,,51,52
179,2,2:45.0,,Defensive rebound by M. Turner,51,52
180,2,2:35.0,,Turnover by T. Young (traveling),51,52
181,2,2:22.0,R. Jackson makes 2-pt jump shot from 18 ft (assist by W. Ellington),,53,52
182,2,2:05.0,,B. Bogdanović makes 2-pt layup at rim (assist by A. Holiday),53,54
183,2,1:55.0,Turnover by R. Jackson (lost ball; steal by C. Joseph),,53,54
184,2,1:51.0,,C. Joseph makes 2-pt layup from 1 ft (assist by B. Bogdanović),53,56
185,2,1:23.0,Personal foul by A. Holiday (drawn by R. Jackson),,53,56
186,2,1:23.0,R. Jackson makes free throw 1 of 2,,54,56
187,2,1:23.0,,T. Evans enters the game for A. Holiday,54,56
188,2,1:23.0,R. Jackson makes free throw 2 of 2,,55,56
189,2,1:06.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,55,56
190,2,1:03.0,Defensive rebound by Team,,55,56
191,2,0:51.0,Turnover by T. Maker (bad pass; steal by M. Turner),,55,56
192,2,0:45.0,,T. Young makes 2-pt layup from 3 ft,55,58
193,2,0:36.0,R. Jackson misses 2-pt layup from 3 ft,,55,58
194,2,0:34.0,,Defensive rebound by T. Young,55,58
195,2,0:25.0,,Shooting foul by W. Ellington (drawn by T. Evans),55,58
196,2,0:25.0,,T. Evans misses free throw 1 of 2,55,58
197,2,0:25.0,,Offensive rebound by Team,55,58
198,2,0:25.0,,T. Evans makes free throw 2 of 2,55,59
199,2,0:05.0,R. Jackson misses 2-pt jump shot from 5 ft,,55,59
200,2,0:02.0,,Defensive rebound by B. Bogdanović,55,59
201,2,0:00.0,,B. Bogdanović misses 2-pt layup at rim,55,59
202,2,0:00.0,,Offensive rebound by Team,55,59
203,3,11:47.0,,M. Turner makes 2-pt jump shot from 19 ft (assist by T. Evans),55,61
204,3,11:32.0,R. Jackson misses 2-pt layup from 1 ft (block by T. Evans),,55,61
205,3,11:28.0,Offensive rebound by A. Drummond,,55,61
206,3,11:28.0,A. Drummond makes 2-pt layup from 1 ft,,57,61
207,3,11:16.0,,B. Bogdanović misses 2-pt layup from 1 ft (block by T. Maker),57,61
208,3,11:13.0,Defensive rebound by T. Maker,,57,61
209,3,11:05.0,W. Ellington misses 3-pt jump shot from 26 ft,,57,61
210,3,11:02.0,,Defensive rebound by T. Evans,57,61
211,3,10:51.0,,T. Evans makes 3-pt jump shot from 28 ft (assist by B. Bogdanović),57,64
212,3,10:30.0,Turnover by A. Drummond (3 sec),,57,64
213,3,10:18.0,,Turnover by T. Young (bad pass),57,64
214,3,10:02.0,R. Jackson makes 2-pt jump shot from 18 ft,,59,64
215,3,9:48.0,,Turnover by B. Bogdanović (bad pass),59,64
216,3,9:37.0,Turnover by A. Drummond (bad pass; steal by B. Bogdanović),,59,64
217,3,9:19.0,,T. Evans makes 3-pt jump shot from 28 ft (assist by T. Young),59,67
218,3,8:59.0,T. Maker makes 3-pt jump shot from 26 ft (assist by W. Ellington),,62,67
219,3,8:41.0,,Turnover by T. Evans (bad pass; steal by A. Drummond),62,67
220,3,8:27.0,B. Brown misses 3-pt jump shot from 27 ft,,62,67
221,3,8:23.0,Offensive rebound by A. Drummond,,62,67
222,3,8:23.0,A. Drummond misses 2-pt layup from 1 ft,,62,67
223,3,8:23.0,,Defensive rebound by T. Evans,62,67
224,3,8:17.0,,T. Young misses 2-pt layup from 1 ft,62,67
225,3,8:15.0,Defensive rebound by R. Jackson,,62,67
226,3,8:10.0,R. Jackson makes 2-pt layup from 1 ft,,64,67
227,3,7:44.0,,C. Joseph misses 3-pt jump shot from 28 ft,64,67
228,3,7:41.0,Defensive rebound by A. Drummond,,64,67
229,3,7:34.0,Personal foul by B. Bogdanović (drawn by W. Ellington),,64,67
230,3,7:29.0,W. Ellington makes 2-pt jump shot from 20 ft (assist by A. Drummond),,66,67
231,3,7:05.0,,Turnover by T. Young (lost ball; steal by A. Drummond),66,67
232,3,7:00.0,R. Jackson makes 2-pt layup at rim,,68,67
233,3,7:00.0,,Indiana full timeout,68,67
234,3,6:47.0,,C. Joseph misses 2-pt jump shot from 7 ft,68,67
235,3,6:45.0,Defensive rebound by A. Drummond,,68,67
236,3,6:32.0,Turnover by R. Jackson (bad pass; steal by B. Bogdanović),,68,67
237,3,6:28.0,,Shooting foul by W. Ellington (drawn by B. Bogdanović),68,67
238,3,6:28.0,,B. Bogdanović makes free throw 1 of 2,68,68
239,3,6:28.0,,B. Bogdanović makes free throw 2 of 2,68,69
240,3,6:15.0,W. Ellington makes 2-pt jump shot from 12 ft (assist by A. Drummond),,70,69
241,3,5:57.0,,T. Evans makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),70,72
242,3,5:34.0,W. Ellington misses 3-pt jump shot from 28 ft,,70,72
243,3,5:32.0,,Defensive rebound by Team,70,72
244,3,5:20.0,,T. Evans misses 2-pt jump shot from 6 ft,70,72
245,3,5:17.0,,Offensive rebound by T. Young,70,72
246,3,5:17.0,,T. Young makes 2-pt layup at rim,70,74
247,3,5:06.0,A. Drummond makes 2-pt layup from 1 ft (assist by R. Jackson),,72,74
248,3,4:58.0,,B. Bogdanović misses 2-pt jump shot from 12 ft,72,74
249,3,4:55.0,Defensive rebound by B. Brown,,72,74
250,3,4:38.0,A. Drummond misses 2-pt dunk from 1 ft (block by M. Turner),,72,74
251,3,4:35.0,,Defensive rebound by T. Young,72,74
252,3,4:32.0,,Turnover by T. Evans (out of bounds lost ball),72,74
253,3,4:32.0,L. Galloway enters the game for B. Brown,,72,74
254,3,4:32.0,,D. Sabonis enters the game for T. Young,72,74
255,3,4:32.0,Detroit full timeout,,72,74
256,3,4:32.0,I. Smith enters the game for R. Jackson,,72,74
257,3,4:19.0,L. Galloway misses 2-pt jump shot from 2 ft,,72,74
258,3,4:17.0,Offensive rebound by A. Drummond,,72,74
259,3,4:17.0,A. Drummond makes 2-pt dunk from 1 ft,,74,74
260,3,3:58.0,,B. Bogdanović misses 2-pt layup from 3 ft (block by W. Ellington),74,74
261,3,3:56.0,Defensive rebound by T. Maker,,74,74
262,3,3:53.0,L. Galloway makes 3-pt jump shot from 23 ft (assist by T. Maker),,77,74
263,3,3:32.0,,M. Turner misses 3-pt jump shot from 27 ft,77,74
264,3,3:29.0,Defensive rebound by I. Smith,,77,74
265,3,3:14.0,T. Maker misses 3-pt jump shot from 23 ft,,77,74
266,3,3:11.0,,Defensive rebound by M. Turner,77,74
267,3,2:59.0,,D. Sabonis makes 2-pt hook shot from 5 ft,77,76
268,3,2:31.0,I. Smith misses 2-pt layup from 2 ft,,77,76
269,3,2:30.0,Offensive rebound by A. Drummond,,77,76
270,3,2:30.0,A. Drummond misses 2-pt layup from 1 ft,,77,76
271,3,2:27.0,,Defensive rebound by M. Turner,77,76
272,3,2:19.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by D. Sabonis),77,78
273,3,1:58.0,T. Maker misses 3-pt jump shot from 27 ft,,77,78
274,3,1:54.0,,Defensive rebound by B. Bogdanović,77,78
275,3,1:43.0,,Personal foul by T. Maker (drawn by D. Sabonis),77,78
276,3,1:43.0,J. Leuer enters the game for W. Ellington,,77,78
277,3,1:43.0,G. Robinson enters the game for T. Maker,,77,78
278,3,1:43.0,,A. Holiday enters the game for B. Bogdanović,77,78
279,3,1:43.0,,D. McDermott enters the game for T. Evans,77,78
280,3,1:31.0,,M. Turner makes 2-pt hook shot from 10 ft,77,80
281,3,1:12.0,L. Galloway misses 2-pt jump shot from 18 ft,,77,80
282,3,1:10.0,,Defensive rebound by D. Sabonis,77,80
283,3,0:52.0,,M. Turner makes 3-pt jump shot from 27 ft,77,83
284,3,0:37.0,L. Galloway makes 2-pt layup from 4 ft (assist by A. Drummond),,79,83
285,3,0:37.0,Shooting foul by D. Sabonis (drawn by L. Galloway),,79,83
286,3,0:37.0,L. Galloway makes free throw 1 of 1,,80,83
287,3,0:33.0,,C. Joseph misses 2-pt jump shot from 12 ft,80,83
288,3,0:30.0,,Offensive rebound by D. Sabonis,80,83
289,3,0:20.0,,C. Joseph makes 2-pt layup from 4 ft (assist by A. Holiday),80,85
290,3,0:00.0,Turnover by I. Smith (lost ball; steal by M. Turner),,80,85
291,3,0:00.0,Loose ball foul by I. Smith (drawn by M. Turner),,80,85
292,3,0:00.0,,M. Turner makes free throw 1 of 2,80,86
293,3,0:00.0,,M. Turner makes free throw 2 of 2,80,87
294,4,11:47.0,L. Galloway misses 2-pt jump shot from 20 ft,,80,87
295,4,11:44.0,,Defensive rebound by T. Young,80,87
296,4,11:35.0,,Personal foul by Z. Pachulia (drawn by A. Holiday),80,87
297,4,11:28.0,,A. Holiday makes 2-pt jump shot from 18 ft (assist by T. Young),80,89
298,4,11:11.0,Personal foul by D. Sabonis (drawn by Z. Pachulia),,80,89
299,4,11:06.0,T. Maker misses 2-pt jump shot from 14 ft,,80,89
300,4,11:04.0,,Defensive rebound by D. Sabonis,80,89
301,4,10:59.0,,Offensive foul by D. Sabonis (drawn by I. Smith),80,89
302,4,10:59.0,,Turnover by D. Sabonis (offensive foul),80,89
303,4,10:47.0,T. Maker makes 3-pt jump shot from 22 ft (assist by I. Smith),,83,89
304,4,10:28.0,,Turnover by D. Sabonis (bad pass),83,89
305,4,10:13.0,I. Smith makes 2-pt jump shot from 20 ft,,85,89
306,4,10:12.0,,Indiana full timeout,85,89
307,4,10:04.0,,Offensive foul by A. Holiday (drawn by L. Galloway),85,89
308,4,10:04.0,,Turnover by A. Holiday (offensive foul),85,89
309,4,10:04.0,,B. Bogdanović enters the game for C. Joseph,85,89
310,4,9:52.0,T. Maker misses 3-pt jump shot from 23 ft,,85,89
311,4,9:49.0,,Defensive rebound by D. Sabonis,85,89
312,4,9:40.0,,Personal foul by L. Galloway (drawn by B. Bogdanović),85,89
313,4,9:31.0,,Turnover by D. Sabonis (bad pass; steal by L. Galloway),85,89
314,4,9:26.0,I. Smith misses 2-pt layup from 2 ft,,85,89
315,4,9:24.0,Offensive rebound by L. Galloway,,85,89
316,4,9:24.0,L. Galloway misses 2-pt layup from 1 ft,,85,89
317,4,9:24.0,Offensive rebound by G. Robinson,,85,89
318,4,9:24.0,Shooting foul by T. Young (drawn by G. Robinson),,85,89
319,4,9:24.0,G. Robinson makes free throw 1 of 2,,86,89
320,4,9:24.0,W. Ellington enters the game for L. Galloway,,86,89
321,4,9:24.0,G. Robinson makes free throw 2 of 2,,87,89
322,4,9:12.0,,D. Sabonis makes 2-pt jump shot from 19 ft (assist by B. Bogdanović),87,91
323,4,8:58.0,G. Robinson misses 3-pt jump shot from 26 ft,,87,91
324,4,8:55.0,,Defensive rebound by B. Bogdanović,87,91
325,4,8:47.0,,T. Young makes 2-pt dunk from 2 ft (assist by B. Bogdanović),87,93
326,4,8:28.0,W. Ellington misses 3-pt jump shot from 26 ft,,87,93
327,4,8:25.0,,Defensive rebound by D. McDermott,87,93
328,4,8:14.0,,Personal foul by Z. Pachulia (drawn by T. Young),87,93
329,4,8:14.0,A. Drummond enters the game for Z. Pachulia,,87,93
330,4,8:14.0,R. Jackson enters the game for G. Robinson,,87,93
331,4,8:08.0,,Personal foul by A. Drummond (drawn by D. Sabonis),87,93
332,4,8:04.0,,D. McDermott makes 3-pt jump shot from 27 ft (assist by T. Young),87,96
333,4,8:00.0,Detroit full timeout,,87,96
334,4,7:37.0,R. Jackson misses 3-pt jump shot from 24 ft,,87,96
335,4,7:33.0,,Defensive rebound by D. Sabonis,87,96
336,4,7:31.0,,D. McDermott makes 2-pt layup from 1 ft (assist by D. Sabonis),87,98
337,4,7:16.0,Personal foul by D. Sabonis (drawn by R. Jackson),,87,98
338,4,7:07.0,W. Ellington makes 2-pt jump shot from 8 ft,,89,98
339,4,6:46.0,,D. McDermott makes 2-pt jump shot from 10 ft (assist by D. Sabonis),89,100
340,4,6:32.0,W. Ellington makes 2-pt layup from 1 ft (assist by A. Drummond),,91,100
341,4,6:15.0,,D. Sabonis misses 2-pt layup from 2 ft (block by T. Maker),91,100
342,4,6:14.0,Defensive rebound by Team,,91,100
343,4,6:14.0,,Loose ball foul by D. Sabonis (drawn by A. Drummond),91,100
344,4,6:14.0,L. Galloway enters the game for I. Smith,,91,100
345,4,6:14.0,,M. Turner enters the game for D. Sabonis,91,100
346,4,6:06.0,Personal foul by B. Bogdanović (drawn by W. Ellington),,91,100
347,4,6:06.0,W. Ellington misses free throw 1 of 2,,91,100
348,4,6:06.0,Offensive rebound by Team,,91,100
349,4,6:06.0,W. Ellington misses free throw 2 of 2,,91,100
350,4,6:04.0,,Defensive rebound by B. Bogdanović,91,100
351,4,5:51.0,,D. McDermott misses 3-pt jump shot from 23 ft,91,100
352,4,5:48.0,,Offensive rebound by B. Bogdanović,91,100
353,4,5:38.0,,M. Turner misses 2-pt layup from 2 ft,91,100
354,4,5:35.0,Defensive rebound by A. Drummond,,91,100
355,4,5:28.0,Offensive foul by R. Jackson (drawn by A. Holiday),,91,100
356,4,5:28.0,Turnover by R. Jackson (offensive foul),,91,100
357,4,5:12.0,,A. Holiday misses 3-pt jump shot from 27 ft,91,100
358,4,5:10.0,Defensive rebound by W. Ellington,,91,100
359,4,4:57.0,W. Ellington misses 3-pt jump shot from 28 ft,,91,100
360,4,4:54.0,Offensive rebound by R. Jackson,,91,100
361,4,4:52.0,Offensive foul by R. Jackson (drawn by A. Holiday),,91,100
362,4,4:52.0,Turnover by R. Jackson (offensive foul),,91,100
363,4,4:52.0,,Indiana full timeout,91,100
364,4,4:46.0,,Turnover by A. Holiday (bad pass; steal by A. Drummond),91,100
365,4,4:43.0,Shooting foul by M. Turner (drawn by A. Drummond),,91,100
366,4,4:43.0,A. Drummond makes free throw 1 of 2,,92,100
367,4,4:43.0,A. Drummond makes free throw 2 of 2,,93,100
368,4,4:25.0,,B. Bogdanović makes 2-pt jump shot from 4 ft,93,102
369,4,4:04.0,R. Jackson misses 3-pt jump shot from 30 ft,,93,102
370,4,4:01.0,,Defensive rebound by T. Young,93,102
371,4,3:46.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,93,102
372,4,3:43.0,Defensive rebound by R. Jackson,,93,102
373,4,3:38.0,R. Jackson makes 2-pt layup from 2 ft,,95,102
374,4,3:14.0,,T. Young misses 2-pt layup from 1 ft (block by T. Maker),95,102
375,4,3:14.0,Defensive rebound by A. Drummond,,95,102
376,4,3:14.0,Detroit full timeout,,95,102
377,4,3:14.0,,T. Evans enters the game for A. Holiday,95,102
378,4,3:14.0,,C. Joseph enters the game for D. McDermott,95,102
