,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,NEW YORK_ACTION,MINNESOTA_SCORE,NEW YORK_SCORE
77,1,2:40.0,,Turnover by N. Vonleh (lost ball; steal by D. Rose),23,27
78,1,2:36.0,D. Rose misses 2-pt layup from 1 ft,,23,27
79,1,2:33.0,Offensive rebound by T. Gibson,,23,27
80,1,2:30.0,A. Wiggins misses 3-pt jump shot from 26 ft,,23,27
81,1,2:28.0,,Defensive rebound by D. Dotson,23,27
82,1,2:23.0,,Shooting foul by L. Deng (drawn by D. Jordan),23,27
83,1,2:23.0,A. Tolliver enters the game for T. Gibson,,23,27
84,1,2:23.0,,D. Jordan makes free throw 1 of 2,23,28
85,1,2:23.0,,D. Jordan makes free throw 2 of 2,23,29
86,1,2:10.0,D. Rose misses 2-pt jump shot from 13 ft,,23,29
87,1,2:07.0,,Defensive rebound by D. Jordan,23,29
88,1,2:07.0,,M. Robinson enters the game for D. Jordan,23,29
89,1,1:55.0,,D. Dotson misses 3-pt jump shot from 26 ft,23,29
90,1,1:52.0,Defensive rebound by T. Jones,,23,29
91,1,1:38.0,A. Wiggins misses 2-pt jump shot from 10 ft (block by E. Mudiay),,23,29
92,1,1:35.0,,Defensive rebound by A. Trier,23,29
93,1,1:34.0,,A. Trier makes 2-pt layup from 2 ft,23,31
94,1,1:27.0,Turnover by A. Wiggins (bad pass; steal by E. Mudiay),,23,31
95,1,1:22.0,,D. Dotson misses 3-pt jump shot from 26 ft,23,31
96,1,1:20.0,Defensive rebound by L. Deng,,23,31
97,1,1:12.0,D. Rose makes 2-pt jump shot from 12 ft,,25,31
98,1,0:55.0,,N. Vonleh misses 3-pt jump shot from 23 ft,25,31
99,1,0:54.0,Defensive rebound by T. Jones,,25,31
100,1,0:50.0,Personal foul by D. Dotson (drawn by T. Jones),,25,31
101,1,0:50.0,,J. Jenkins enters the game for D. Dotson,25,31
102,1,0:44.0,D. Rose makes 2-pt layup from 2 ft,,27,31
103,1,0:31.0,,M. Robinson misses 2-pt dunk from 2 ft,27,31
104,1,0:28.0,Defensive rebound by A. Wiggins,,27,31
105,1,0:22.0,A. Tolliver misses 2-pt layup from 2 ft (block by M. Robinson),,27,31
106,1,0:22.0,Offensive rebound by Team,,27,31
107,1,0:15.0,D. Rose makes 2-pt jump shot from 16 ft,,29,31
108,1,0:03.0,,Personal take foul by T. Jones (drawn by E. Mudiay),29,31
109,1,0:01.0,,A. Trier makes 2-pt layup from 3 ft,29,33
110,2,11:44.0,T. Jones misses 3-pt jump shot from 24 ft,,29,33
111,2,11:41.0,,Defensive rebound by N. Vonleh,29,33
112,2,11:19.0,,N. Vonleh makes 2-pt layup from 1 ft,29,35
113,2,11:12.0,D. Rose makes 2-pt layup from 2 ft,,31,35
114,2,11:12.0,Shooting foul by E. Mudiay (drawn by D. Rose),,31,35
115,2,11:12.0,D. Rose makes free throw 1 of 1,,32,35
116,2,10:51.0,,E. Mudiay makes 2-pt layup from 2 ft (assist by M. Robinson),32,37
117,2,10:44.0,T. Jones makes 2-pt layup from 2 ft,,34,37
118,2,10:32.0,,Turnover by E. Mudiay (bad pass; steal by K. Bates-Diop),34,37
119,2,10:26.0,Shooting foul by A. Trier (drawn by D. Rose),,34,37
120,2,10:26.0,D. Rose makes free throw 1 of 2,,35,37
121,2,10:26.0,D. Rose makes free throw 2 of 2,,36,37
122,2,10:08.0,,Offensive foul by E. Mudiay (drawn by A. Tolliver),36,37
123,2,10:08.0,,Turnover by E. Mudiay (offensive foul),36,37
124,2,9:59.0,Shooting foul by M. Robinson (drawn by D. Rose),,36,37
125,2,9:59.0,D. Rose makes free throw 1 of 2,,37,37
126,2,9:59.0,D. Rose makes free throw 2 of 2,,38,37
127,2,9:55.0,,New York full timeout,38,37
128,2,9:48.0,,Shooting foul by D. Rose (drawn by A. Trier),38,37
129,2,9:48.0,,L. Kornet enters the game for E. Mudiay,38,37
130,2,9:48.0,,D. Smith enters the game for N. Vonleh,38,37
131,2,9:48.0,,A. Trier makes free throw 1 of 2,38,38
132,2,9:48.0,,A. Trier makes free throw 2 of 2,38,39
133,2,9:37.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by D. Rose),,41,39
134,2,9:24.0,,J. Jenkins misses 3-pt jump shot from 25 ft,41,39
135,2,9:21.0,,Offensive rebound by M. Robinson,41,39
136,2,9:20.0,,M. Robinson misses 2-pt layup from 2 ft (block by L. Deng),41,39
137,2,9:20.0,Defensive rebound by L. Deng,,41,39
138,2,9:16.0,Turnover by D. Rose (out of bounds lost ball),,41,39
139,2,8:55.0,,Turnover by D. Smith (bad pass; steal by L. Deng),41,39
140,2,8:46.0,A. Tolliver misses 2-pt layup from 3 ft (block by M. Robinson),,41,39
141,2,8:42.0,,Defensive rebound by J. Jenkins,41,39
142,2,8:39.0,,A. Trier misses 2-pt layup from 1 ft (block by K. Bates-Diop),41,39
143,2,8:36.0,Defensive rebound by K. Bates-Diop,,41,39
144,2,8:32.0,T. Jones makes 2-pt layup from 1 ft,,43,39
145,2,8:10.0,,A. Trier makes 2-pt layup from 1 ft,43,41
146,2,7:59.0,Minnesota full timeout,,43,41
147,2,7:59.0,J. Okogie enters the game for T. Jones,,43,41
148,2,7:59.0,J. Teague enters the game for D. Rose,,43,41
149,2,7:59.0,,D. Dotson enters the game for J. Jenkins,43,41
150,2,7:59.0,,K. Knox enters the game for A. Trier,43,41
151,2,7:53.0,A. Tolliver makes 3-pt jump shot from 26 ft (assist by J. Teague),,46,41
152,2,7:37.0,,Turnover by D. Smith (bad pass; steal by A. Tolliver),46,41
153,2,7:34.0,J. Okogie makes 2-pt dunk from 1 ft (assist by K. Bates-Diop),,48,41
154,2,7:20.0,,L. Kornet misses 3-pt jump shot from 25 ft,48,41
155,2,7:17.0,Defensive rebound by K. Bates-Diop,,48,41
156,2,7:09.0,A. Tolliver makes 3-pt jump shot from 24 ft (assist by J. Teague),,51,41
157,2,7:06.0,,New York full timeout,51,41
158,2,7:06.0,,D. Jordan enters the game for L. Kornet,51,41
159,2,7:06.0,,A. Trier enters the game for M. Robinson,51,41
160,2,6:50.0,,Shooting foul by J. Teague (drawn by D. Jordan),51,41
161,2,6:50.0,,D. Jordan makes free throw 1 of 2,51,42
162,2,6:50.0,,D. Jordan makes free throw 2 of 2,51,43
163,2,6:26.0,J. Teague misses 2-pt layup from 2 ft,,51,43
164,2,6:25.0,,Defensive rebound by A. Trier,51,43
165,2,6:14.0,,A. Trier makes 2-pt layup from 1 ft (assist by D. Jordan),51,45
166,2,6:04.0,Shooting foul by D. Smith (drawn by A. Tolliver),,51,45
167,2,6:04.0,T. Gibson enters the game for K. Bates-Diop,,51,45
168,2,6:04.0,A. Wiggins enters the game for L. Deng,,51,45
169,2,6:04.0,A. Tolliver makes free throw 1 of 2,,52,45
170,2,6:04.0,A. Tolliver makes free throw 2 of 2,,53,45
171,2,5:56.0,,Shooting foul by T. Gibson (drawn by D. Jordan),53,45
172,2,5:56.0,,D. Jordan makes free throw 1 of 2,53,46
173,2,5:56.0,,D. Jordan misses free throw 2 of 2,53,46
174,2,5:55.0,Defensive rebound by A. Tolliver,,53,46
175,2,5:43.0,J. Okogie misses 3-pt jump shot from 25 ft,,53,46
176,2,5:39.0,,Defensive rebound by K. Knox,53,46
177,2,5:26.0,,K. Knox misses 3-pt jump shot from 27 ft,53,46
178,2,5:24.0,Defensive rebound by J. Okogie,,53,46
179,2,5:20.0,A. Wiggins misses 2-pt layup from 4 ft,,53,46
180,2,5:14.0,,Defensive rebound by D. Jordan,53,46
181,2,5:10.0,,D. Smith makes 2-pt layup from 1 ft (assist by D. Dotson),53,48
182,2,5:00.0,Turnover by J. Okogie (bad pass; steal by D. Smith),,53,48
183,2,4:59.0,,Personal foul by J. Teague (drawn by D. Smith),53,48
184,2,4:59.0,D. Šarić enters the game for A. Tolliver,,53,48
185,2,4:48.0,,A. Trier misses 2-pt jump shot from 16 ft,53,48
186,2,4:45.0,Defensive rebound by D. Šarić,,53,48
187,2,4:32.0,A. Wiggins misses 2-pt jump shot from 22 ft,,53,48
188,2,4:29.0,,Defensive rebound by D. Dotson,53,48
189,2,4:25.0,,D. Dotson misses 2-pt layup at rim,53,48
190,2,4:25.0,,Offensive rebound by Team,53,48
191,2,4:25.0,L. Deng enters the game for J. Okogie,,53,48
192,2,4:22.0,,Turnover by A. Trier (bad pass; steal by T. Gibson),53,48
193,2,4:13.0,Shooting foul by A. Trier (drawn by J. Teague),,53,48
194,2,4:13.0,J. Teague misses free throw 1 of 2,,53,48
195,2,4:13.0,Offensive rebound by Team,,53,48
196,2,4:13.0,J. Teague makes free throw 2 of 2,,54,48
197,2,4:01.0,,Shooting foul by A. Wiggins (drawn by K. Knox),54,48
198,2,4:01.0,,K. Knox makes free throw 1 of 2,54,49
199,2,4:01.0,,K. Knox makes free throw 2 of 2,54,50
200,2,3:48.0,T. Gibson misses 2-pt layup from 1 ft (block by D. Dotson),,54,50
201,2,3:46.0,Offensive rebound by T. Gibson,,54,50
202,2,3:44.0,T. Gibson misses 2-pt layup from 1 ft (block by D. Smith),,54,50
203,2,3:44.0,Offensive rebound by Team,,54,50
204,2,3:42.0,T. Gibson makes 2-pt hook shot from 4 ft (assist by J. Teague),,56,50
205,2,3:42.0,Shooting foul by K. Knox (drawn by T. Gibson),,56,50
206,2,3:42.0,T. Gibson makes free throw 1 of 1,,57,50
207,2,3:26.0,,D. Smith misses 3-pt jump shot from 25 ft,57,50
208,2,3:22.0,Defensive rebound by D. Šarić,,57,50
209,2,3:13.0,D. Šarić makes 3-pt jump shot from 26 ft (assist by T. Gibson),,60,50
210,2,2:59.0,,New York full timeout,60,50
211,2,2:59.0,,N. Vonleh enters the game for K. Knox,60,50
212,2,2:41.0,,A. Trier makes 3-pt jump shot from 26 ft,60,53
213,2,2:19.0,D. Šarić misses 2-pt hook shot from 5 ft,,60,53
214,2,2:19.0,Offensive rebound by Team,,60,53
215,2,2:19.0,,Loose ball foul by A. Trier (drawn by L. Deng),60,53
216,2,2:19.0,,K. Knox enters the game for A. Trier,60,53
217,2,2:19.0,L. Deng makes free throw 1 of 2,,61,53
218,2,2:19.0,L. Deng makes free throw 2 of 2,,62,53
219,2,2:03.0,,D. Dotson misses 2-pt jump shot from 21 ft,62,53
220,2,2:01.0,Defensive rebound by Team,,62,53
221,2,1:48.0,Turnover by D. Šarić (3 sec),,62,53
222,2,1:42.0,,Turnover by D. Smith (bad pass),62,53
223,2,1:30.0,L. Deng makes 2-pt hook shot from 3 ft (assist by J. Teague),,64,53
224,2,1:30.0,Shooting foul by K. Knox (drawn by L. Deng),,64,53
225,2,1:30.0,L. Deng misses free throw 1 of 1,,64,53
226,2,1:30.0,,Defensive rebound by N. Vonleh,64,53
227,2,1:22.0,,D. Smith misses 2-pt jump shot from 21 ft,64,53
228,2,1:18.0,Defensive rebound by D. Šarić,,64,53
229,2,1:10.0,J. Teague misses 2-pt jump shot from 11 ft,,64,53
230,2,1:07.0,,Defensive rebound by D. Jordan,64,53
231,2,1:01.0,,K. Knox makes 3-pt jump shot from 26 ft (assist by D. Smith),64,56
232,2,0:51.0,T. Gibson makes 2-pt hook shot from 5 ft,,66,56
233,2,0:30.0,,D. Dotson makes 2-pt jump shot from 20 ft,66,58
234,2,0:16.0,D. Šarić misses 3-pt jump shot from 26 ft,,66,58
235,2,0:13.0,,Defensive rebound by D. Jordan,66,58
236,2,0:12.0,,Turnover by D. Jordan (bad pass; steal by A. Wiggins),66,58
237,2,0:01.0,L. Deng misses 2-pt jump shot from 4 ft,,66,58
238,2,0:00.0,Offensive rebound by Team,,66,58
239,3,11:53.0,Shooting foul by D. Smith (drawn by J. Okogie),,66,58
240,3,11:53.0,J. Okogie misses free throw 1 of 2,,66,58
241,3,11:53.0,Offensive rebound by Team,,66,58
242,3,11:53.0,J. Okogie misses free throw 2 of 2,,66,58
243,3,11:49.0,Offensive rebound by T. Gibson,,66,58
244,3,11:49.0,T. Gibson misses 2-pt layup from 1 ft,,66,58
245,3,11:48.0,,Defensive rebound by K. Knox,66,58
246,3,11:38.0,,K. Knox misses 2-pt jump shot from 20 ft,66,58
247,3,11:36.0,Defensive rebound by T. Gibson,,66,58
248,3,11:26.0,T. Gibson makes 2-pt jump shot from 19 ft (assist by J. Teague),,68,58
249,3,11:15.0,,K. Knox makes 3-pt jump shot from 24 ft (assist by D. Smith),68,61
250,3,10:53.0,J. Teague makes 2-pt layup from 1 ft,,70,61
251,3,10:31.0,,Turnover by D. Smith (bad pass; steal by J. Okogie),70,61
252,3,10:23.0,J. Okogie misses 2-pt layup from 1 ft,,70,61
253,3,10:21.0,,Defensive rebound by D. Jordan,70,61
254,3,10:13.0,,K. Knox misses 3-pt jump shot from 24 ft,70,61
255,3,10:09.0,Defensive rebound by D. Šarić,,70,61
256,3,9:58.0,D. Šarić makes 2-pt jump shot from 17 ft,,72,61
257,3,9:40.0,,D. Smith makes 2-pt layup from 1 ft (assist by D. Dotson),72,63
258,3,9:30.0,D. Šarić makes 3-pt jump shot from 26 ft (assist by J. Teague),,75,63
259,3,9:18.0,,Personal foul by D. Šarić (drawn by L. Kornet),75,63
260,3,9:18.0,,N. Vonleh enters the game for L. Kornet,75,63
261,3,9:08.0,,K. Knox misses 2-pt layup from 8 ft,75,63
262,3,9:04.0,,Offensive rebound by D. Jordan,75,63
263,3,9:04.0,,D. Jordan misses 2-pt layup at rim,75,63
264,3,9:04.0,,Offensive rebound by K. Knox,75,63
265,3,8:54.0,,D. Jordan makes 2-pt layup from 1 ft (assist by D. Smith),75,65
266,3,8:35.0,T. Gibson misses 2-pt layup from 1 ft (block by D. Jordan),,75,65
267,3,8:31.0,,Defensive rebound by N. Vonleh,75,65
268,3,8:23.0,,D. Dotson misses 3-pt jump shot from 27 ft,75,65
269,3,8:20.0,Defensive rebound by D. Šarić,,75,65
270,3,8:10.0,A. Wiggins misses 2-pt jump shot from 19 ft,,75,65
271,3,8:07.0,,Defensive rebound by D. Jordan,75,65
272,3,7:51.0,,Turnover by D. Dotson (lost ball; steal by D. Šarić),75,65
273,3,7:48.0,J. Okogie makes 2-pt dunk from 2 ft,,77,65
274,3,7:48.0,,New York full timeout,77,65
275,3,7:48.0,,E. Mudiay enters the game for D. Smith,77,65
276,3,7:32.0,,N. Vonleh makes 2-pt hook shot from 8 ft,77,67
277,3,7:20.0,A. Wiggins misses 2-pt jump shot from 12 ft,,77,67
278,3,7:17.0,Offensive rebound by J. Okogie,,77,67
279,3,7:10.0,Turnover by T. Gibson (bad pass; steal by E. Mudiay),,77,67
280,3,7:05.0,,D. Dotson misses 3-pt jump shot from 26 ft,77,67
281,3,7:02.0,Defensive rebound by T. Gibson,,77,67
282,3,6:53.0,J. Teague misses 3-pt jump shot from 25 ft,,77,67
283,3,6:49.0,,Defensive rebound by E. Mudiay,77,67
284,3,6:36.0,,K. Knox misses 2-pt jump shot from 11 ft (block by A. Wiggins),77,67
285,3,6:36.0,,Offensive rebound by Team,77,67
286,3,6:36.0,L. Deng enters the game for J. Okogie,,77,67
287,3,6:32.0,,D. Dotson misses 2-pt jump shot from 16 ft,77,67
288,3,6:29.0,Defensive rebound by D. Šarić,,77,67
289,3,6:18.0,T. Gibson makes 2-pt layup at rim (assist by L. Deng),,79,67
290,3,5:52.0,,E. Mudiay misses 2-pt jump shot from 18 ft,79,67
291,3,5:50.0,,Offensive rebound by D. Jordan,79,67
292,3,5:50.0,,D. Jordan misses 2-pt layup at rim,79,67
293,3,5:50.0,,Offensive rebound by Team,79,67
294,3,5:35.0,,N. Vonleh misses 2-pt jump shot from 21 ft,79,67
295,3,5:34.0,Defensive rebound by Team,,79,67
296,3,5:34.0,,Violation by Team (delay of game),79,67
297,3,5:22.0,Shooting foul by D. Jordan (drawn by J. Teague),,79,67
298,3,5:22.0,J. Teague makes free throw 1 of 2,,80,67
299,3,5:22.0,J. Teague misses free throw 2 of 2,,80,67
300,3,5:20.0,,Defensive rebound by D. Jordan,80,67
301,3,5:14.0,,Shooting foul by D. Šarić (drawn by E. Mudiay),80,67
302,3,5:14.0,D. Rose enters the game for J. Teague,,80,67
303,3,5:14.0,,A. Trier enters the game for D. Dotson,80,67
304,3,5:14.0,,Offensive rebound by Team,80,67
305,3,5:14.0,,E. Mudiay misses free throw 1 of 2,80,67
306,3,5:14.0,,E. Mudiay makes free throw 2 of 2,80,68
307,3,4:56.0,L. Deng misses 3-pt jump shot from 23 ft,,80,68
308,3,4:52.0,Offensive rebound by T. Gibson,,80,68
309,3,4:50.0,A. Wiggins makes 3-pt jump shot from 26 ft (assist by T. Gibson),,83,68
310,3,4:22.0,,Turnover by Team (shot clock),83,68
311,3,4:22.0,,M. Robinson enters the game for D. Jordan,83,68
312,3,4:15.0,Shooting foul by K. Knox (drawn by D. Šarić),,83,68
313,3,4:15.0,A. Tolliver enters the game for T. Gibson,,83,68
314,3,4:15.0,Offensive rebound by Team,,83,68
315,3,4:15.0,D. Šarić misses free throw 1 of 2,,83,68
316,3,4:15.0,D. Šarić misses free throw 2 of 2,,83,68
317,3,4:14.0,,Defensive rebound by N. Vonleh,83,68
318,3,4:01.0,,K. Knox makes 2-pt layup from 2 ft,83,70
319,3,4:01.0,,Shooting foul by A. Tolliver (drawn by K. Knox),83,70
320,3,4:01.0,,K. Knox makes free throw 1 of 1,83,71
321,3,3:51.0,A. Wiggins misses 2-pt layup from 8 ft (block by M. Robinson),,83,71
322,3,3:51.0,Offensive rebound by Team,,83,71
323,3,3:51.0,T. Jones enters the game for D. Šarić,,83,71
324,3,3:43.0,D. Rose misses 2-pt jump shot from 22 ft,,83,71
325,3,3:37.0,,Defensive rebound by M. Robinson,83,71
326,3,3:21.0,,K. Knox makes 3-pt jump shot from 26 ft,83,74
327,3,3:20.0,Minnesota full timeout,,83,74
328,3,3:10.0,Turnover by D. Rose (bad pass; steal by E. Mudiay),,83,74
329,3,3:06.0,,E. Mudiay makes 2-pt layup from 1 ft,83,76
330,3,2:52.0,A. Wiggins makes 3-pt jump shot from 24 ft (assist by T. Jones),,86,76
331,3,2:31.0,,E. Mudiay misses 2-pt jump shot from 10 ft,86,76
332,3,2:29.0,Defensive rebound by A. Tolliver,,86,76
333,3,2:20.0,Shooting foul by M. Robinson (drawn by A. Wiggins),,86,76
334,3,2:20.0,A. Wiggins makes free throw 1 of 2,,87,76
335,3,2:20.0,A. Wiggins misses free throw 2 of 2,,87,76
336,3,2:19.0,,Defensive rebound by N. Vonleh,87,76
337,3,2:10.0,,A. Trier misses 2-pt jump shot from 17 ft,87,76
338,3,2:06.0,Defensive rebound by A. Wiggins,,87,76
339,3,2:01.0,Shooting foul by M. Robinson (drawn by D. Rose),,87,76
340,3,2:01.0,D. Rose makes free throw 1 of 2,,88,76
341,3,2:01.0,D. Rose makes free throw 2 of 2,,89,76
342,3,1:41.0,,Shooting foul by L. Deng (drawn by A. Trier),89,76
343,3,1:41.0,,A. Trier makes free throw 1 of 2,89,77
344,3,1:41.0,,A. Trier makes free throw 2 of 2,89,78
345,3,1:31.0,A. Wiggins makes 2-pt jump shot from 20 ft,,91,78
346,3,1:07.0,,K. Knox misses 3-pt jump shot from 26 ft,91,78
347,3,1:05.0,,Offensive rebound by E. Mudiay,91,78
348,3,1:04.0,,E. Mudiay makes 2-pt layup from 1 ft,91,80
349,3,0:51.0,A. Wiggins misses 3-pt jump shot from 28 ft,,91,80
350,3,0:48.0,,Defensive rebound by A. Trier,91,80
351,3,0:43.0,,N. Vonleh misses 3-pt jump shot from 26 ft,91,80
352,3,0:39.0,,Offensive rebound by E. Mudiay,91,80
353,3,0:38.0,,E. Mudiay makes 3-pt jump shot from 24 ft,91,83
354,3,0:28.0,D. Rose makes 2-pt layup from 1 ft,,93,83
355,3,0:28.0,Shooting foul by M. Robinson (drawn by D. Rose),,93,83
356,3,0:28.0,D. Rose makes free throw 1 of 1,,94,83
357,3,0:05.0,,E. Mudiay misses 2-pt jump shot from 18 ft,94,83
358,3,0:02.0,Defensive rebound by A. Wiggins,,94,83
359,4,11:47.0,,J. Jenkins misses 2-pt jump shot from 23 ft,94,83
360,4,11:43.0,Defensive rebound by D. Rose,,94,83
361,4,11:35.0,K. Bates-Diop makes 3-pt jump shot from 23 ft (assist by D. Rose),,97,83
362,4,11:19.0,,Turnover by A. Trier (traveling),97,83
363,4,11:07.0,Turnover by D. Rose (lost ball; steal by M. Robinson),,97,83
364,4,11:02.0,,N. Vonleh makes 2-pt layup from 1 ft,97,85
365,4,11:02.0,,Shooting foul by A. Tolliver (drawn by N. Vonleh),97,85
366,4,11:02.0,,N. Vonleh misses free throw 1 of 1,97,85
367,4,10:55.0,Defensive rebound by L. Deng,,97,85
368,4,10:48.0,A. Tolliver makes 3-pt jump shot from 26 ft (assist by D. Rose),,100,85
369,4,10:28.0,,Offensive foul by E. Mudiay (drawn by A. Tolliver),100,85
370,4,10:28.0,,Turnover by E. Mudiay (offensive foul),100,85
371,4,10:19.0,Turnover by L. Deng (out of bounds lost ball),,100,85
372,4,10:19.0,,K. Knox enters the game for M. Robinson,100,85
373,4,10:19.0,,J. Jenkins misses 2-pt jump shot from 15 ft,100,85
374,4,10:02.0,Defensive rebound by T. Jones,,100,85
375,4,9:48.0,Shooting foul by N. Vonleh (drawn by L. Deng),,100,85
376,4,9:48.0,L. Deng misses free throw 1 of 2,,100,85
377,4,9:48.0,Offensive rebound by Team,,100,85
378,4,9:48.0,L. Deng makes free throw 2 of 2,,101,85
379,4,9:44.0,,E. Mudiay misses 2-pt layup from 1 ft (block by A. Tolliver),101,85
380,4,9:44.0,,Offensive rebound by Team,101,85
381,4,9:41.0,,E. Mudiay makes 3-pt jump shot from 25 ft (assist by A. Trier),101,88
382,4,9:18.0,A. Tolliver makes 2-pt layup from 1 ft,,103,88
383,4,9:18.0,J. Teague enters the game for T. Jones,,103,88
384,4,8:59.0,,Personal foul by J. Teague (drawn by N. Vonleh),103,88
385,4,8:51.0,,E. Mudiay misses 2-pt layup from 1 ft,103,88
