,QUARTER,TIME_REMAINING,DETROIT_ACTION,NEW YORK_ACTION,DETROIT_SCORE,NEW YORK_SCORE
0,1,11:41.0,A. Drummond makes 2-pt dunk from 1 ft (assist by R. Jackson),,2,0
1,1,11:27.0,,Personal foul by R. Jackson (drawn by K. Knox),2,0
2,1,11:13.0,,N. Vonleh misses 2-pt hook shot from 3 ft,2,0
3,1,11:11.0,,Offensive rebound by D. Jordan,2,0
4,1,11:10.0,,D. Jordan makes 2-pt layup from 1 ft,2,2
5,1,10:56.0,B. Griffin makes 3-pt jump shot from 26 ft,,5,2
6,1,10:40.0,,K. Knox misses 2-pt jump shot from 20 ft,5,2
7,1,10:38.0,Defensive rebound by A. Drummond,,5,2
8,1,10:22.0,A. Drummond makes 2-pt layup from 1 ft (assist by B. Griffin),,7,2
9,1,10:08.0,,N. Vonleh misses 3-pt jump shot from 25 ft,7,2
10,1,10:06.0,Defensive rebound by B. Brown,,7,2
11,1,10:01.0,Shooting foul by N. Vonleh (drawn by B. Griffin),,7,2
12,1,10:01.0,B. Griffin makes free throw 1 of 2,,8,2
13,1,10:01.0,B. Griffin makes free throw 2 of 2,,9,2
14,1,9:46.0,,Turnover by D. Smith (bad pass; steal by R. Jackson),9,2
15,1,9:32.0,A. Drummond misses 2-pt hook shot from 2 ft,,9,2
16,1,9:31.0,Offensive rebound by A. Drummond,,9,2
17,1,9:24.0,R. Jackson misses 3-pt jump shot from 28 ft,,9,2
18,1,9:22.0,,Defensive rebound by D. Jordan,9,2
19,1,9:15.0,,W. Matthews misses 2-pt jump shot from 14 ft,9,2
20,1,9:13.0,,Offensive rebound by D. Jordan,9,2
21,1,9:13.0,,D. Jordan misses 2-pt layup from 1 ft,9,2
22,1,9:11.0,,Offensive rebound by D. Jordan,9,2
23,1,9:09.0,,D. Jordan misses 2-pt layup from 1 ft,9,2
24,1,9:07.0,Defensive rebound by R. Bullock,,9,2
25,1,9:00.0,R. Bullock misses 3-pt jump shot from 25 ft,,9,2
26,1,8:58.0,,Defensive rebound by N. Vonleh,9,2
27,1,8:39.0,,K. Knox makes 3-pt jump shot from 25 ft (assist by W. Matthews),9,5
28,1,8:22.0,R. Bullock makes 3-pt jump shot from 23 ft (assist by R. Jackson),,12,5
29,1,8:09.0,,W. Matthews misses 3-pt jump shot from 27 ft,12,5
30,1,8:07.0,Defensive rebound by B. Griffin,,12,5
31,1,7:55.0,B. Griffin makes 2-pt hook shot from 5 ft,,14,5
32,1,7:48.0,,New York full timeout,14,5
33,1,7:42.0,,D. Smith makes 2-pt layup from 2 ft,14,7
34,1,7:28.0,Turnover by R. Bullock (bad pass; steal by D. Jordan),,14,7
35,1,7:24.0,,D. Smith misses 2-pt layup from 1 ft,14,7
36,1,7:22.0,Defensive rebound by R. Bullock,,14,7
37,1,7:14.0,B. Brown makes 2-pt dunk from 1 ft (assist by B. Griffin),,16,7
38,1,6:58.0,,W. Matthews misses 2-pt jump shot from 22 ft,16,7
39,1,6:56.0,Defensive rebound by B. Griffin,,16,7
40,1,6:46.0,Shooting foul by D. Jordan (drawn by B. Griffin),,16,7
41,1,6:46.0,B. Griffin makes free throw 1 of 2,,17,7
42,1,6:46.0,B. Griffin makes free throw 2 of 2,,18,7
43,1,6:29.0,,K. Knox makes 3-pt jump shot from 25 ft (assist by D. Jordan),18,10
44,1,6:16.0,R. Bullock makes 3-pt jump shot from 26 ft,,21,10
45,1,5:51.0,,D. Smith makes 2-pt layup from 1 ft,21,12
46,1,5:35.0,R. Jackson makes 3-pt jump shot from 26 ft (assist by B. Griffin),,24,12
47,1,5:08.0,,N. Vonleh makes 3-pt jump shot from 24 ft (assist by W. Matthews),24,15
48,1,4:59.0,R. Jackson makes 2-pt jump shot from 9 ft,,26,15
49,1,4:45.0,,D. Jordan makes 2-pt jump shot from 6 ft (assist by D. Smith),26,17
50,1,4:37.0,Detroit full timeout,,26,17
51,1,4:37.0,J. Calderón enters the game for R. Jackson,,26,17
52,1,4:37.0,,D. Dotson enters the game for W. Matthews,26,17
53,1,4:37.0,,L. Thomas enters the game for N. Vonleh,26,17
54,1,4:25.0,R. Bullock misses 3-pt jump shot from 26 ft,,26,17
55,1,4:23.0,,Defensive rebound by D. Jordan,26,17
56,1,4:10.0,,Shooting foul by B. Griffin (drawn by L. Thomas),26,17
57,1,4:10.0,,L. Thomas misses free throw 1 of 2,26,17
58,1,4:10.0,,Offensive rebound by Team,26,17
59,1,4:10.0,,L. Thomas makes free throw 2 of 2,26,18
60,1,3:53.0,B. Griffin makes 2-pt layup from 2 ft (assist by R. Bullock),,28,18
61,1,3:37.0,,D. Dotson misses 2-pt jump shot from 20 ft,28,18
62,1,3:35.0,,Offensive rebound by D. Smith,28,18
63,1,3:35.0,,D. Smith makes 2-pt layup from 1 ft,28,20
64,1,3:22.0,R. Bullock makes 3-pt jump shot from 26 ft (assist by B. Griffin),,31,20
65,1,3:11.0,,Personal foul by B. Brown (drawn by D. Smith),31,20
66,1,3:11.0,L. Galloway enters the game for B. Brown,,31,20
67,1,3:05.0,,D. Smith makes 2-pt jump shot from 13 ft,31,22
68,1,2:37.0,B. Griffin makes 3-pt jump shot from 25 ft,,34,22
69,1,2:26.0,,Personal foul by L. Galloway (drawn by D. Smith),34,22
70,1,2:26.0,S. Johnson enters the game for B. Griffin,,34,22
71,1,2:26.0,,M. Robinson enters the game for D. Jordan,34,22
72,1,2:26.0,,A. Trier enters the game for K. Knox,34,22
73,1,2:16.0,,New York full timeout,34,22
74,1,2:11.0,,D. Dotson misses 2-pt layup at rim (block by A. Drummond),34,22
75,1,2:09.0,Defensive rebound by S. Johnson,,34,22
76,1,2:04.0,L. Galloway misses 3-pt jump shot from 24 ft,,34,22
77,1,2:03.0,,Defensive rebound by D. Dotson,34,22
78,1,1:55.0,,D. Dotson misses 2-pt layup from 2 ft (block by A. Drummond),34,22
79,1,1:53.0,Defensive rebound by S. Johnson,,34,22
80,1,1:50.0,L. Galloway misses 2-pt layup from 1 ft,,34,22
81,1,1:48.0,,Defensive rebound by A. Trier,34,22
82,1,1:45.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by D. Dotson),34,24
83,1,1:28.0,A. Drummond misses 2-pt layup from 1 ft (block by M. Robinson),,34,24
84,1,1:26.0,,Defensive rebound by M. Robinson,34,24
85,1,1:21.0,,M. Robinson makes 2-pt layup from 1 ft (assist by D. Smith),34,26
86,1,0:59.0,A. Drummond makes 2-pt jump shot from 13 ft (assist by R. Bullock),,36,26
87,1,0:49.0,,L. Thomas makes 2-pt jump shot from 18 ft (assist by D. Smith),36,28
88,1,0:29.0,L. Galloway misses 3-pt jump shot from 26 ft,,36,28
89,1,0:28.0,,Defensive rebound by Team,36,28
90,1,0:28.0,L. Kennard enters the game for R. Bullock,,36,28
91,1,0:09.0,,D. Smith misses 2-pt jump shot from 18 ft,36,28
92,1,0:07.0,Defensive rebound by A. Drummond,,36,28
93,1,0:02.0,A. Drummond misses 3-pt jump shot from 27 ft,,36,28
94,1,0:02.0,,Defensive rebound by A. Trier,36,28
95,2,11:50.0,,A. Trier makes 2-pt layup from 1 ft,36,30
96,2,11:33.0,Personal foul by M. Robinson (drawn by L. Galloway),,36,30
97,2,11:22.0,J. Calderón makes 2-pt jump shot from 20 ft,,38,30
98,2,10:58.0,,D. Dotson misses 2-pt jump shot from 18 ft,38,30
99,2,10:56.0,Defensive rebound by L. Kennard,,38,30
100,2,10:44.0,L. Kennard misses 2-pt jump shot from 20 ft,,38,30
101,2,10:42.0,,Defensive rebound by D. Dotson,38,30
102,2,10:31.0,,A. Trier misses 2-pt jump shot from 16 ft,38,30
103,2,10:29.0,,Offensive rebound by M. Robinson,38,30
104,2,10:27.0,,M. Robinson makes 2-pt layup from 2 ft,38,32
105,2,10:04.0,S. Johnson misses 3-pt jump shot from 26 ft,,38,32
106,2,10:03.0,,Defensive rebound by M. Robinson,38,32
107,2,9:54.0,,M. Robinson makes 2-pt dunk at rim (assist by D. Dotson),38,34
108,2,9:41.0,J. Calderón makes 2-pt layup from 1 ft (assist by Z. Pachulia),,40,34
109,2,9:30.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by K. Allen),40,36
110,2,9:13.0,L. Kennard misses 3-pt jump shot from 23 ft,,40,36
111,2,9:11.0,,Defensive rebound by M. Robinson,40,36
112,2,9:05.0,,Shooting foul by J. Calderón (drawn by D. Dotson),40,36
113,2,9:05.0,,D. Dotson misses free throw 1 of 2,40,36
