,QUARTER,TIME_REMAINING,TORONTO_ACTION,PHILADELPHIA_ACTION,TORONTO_SCORE,PHILADELPHIA_SCORE
202,2,3:27.0,,F. Korkmaz enters the game for L. Shamet,66,46
203,2,3:27.0,,J. Embiid misses free throw 2 of 2,66,46
204,2,3:25.0,Defensive rebound by S. Ibaka,,66,46
205,2,3:07.0,K. Leonard misses 2-pt layup from 3 ft,,66,46
206,2,3:04.0,,Defensive rebound by B. Simmons,66,46
207,2,3:01.0,,J. Butler makes 2-pt layup from 1 ft (assist by B. Simmons),66,48
208,2,2:49.0,P. Siakam makes 2-pt layup from 1 ft (assist by S. Ibaka),,68,48
209,2,2:36.0,,Turnover by F. Korkmaz (lost ball; steal by K. Lowry),68,48
210,2,2:29.0,S. Ibaka misses 3-pt jump shot from 25 ft,,68,48
211,2,2:25.0,Offensive rebound by K. Leonard,,68,48
212,2,2:22.0,P. Siakam misses 3-pt jump shot from 26 ft,,68,48
213,2,2:18.0,,Defensive rebound by J. Embiid,68,48
214,2,2:13.0,,F. Korkmaz misses 3-pt jump shot from 24 ft,68,48
215,2,2:10.0,Defensive rebound by D. Green,,68,48
216,2,1:58.0,P. Siakam misses 2-pt layup from 3 ft,,68,48
217,2,1:55.0,,Defensive rebound by J. Embiid,68,48
218,2,1:48.0,,M. Muscala misses 3-pt jump shot from 26 ft,68,48
219,2,1:48.0,Defensive rebound by K. Lowry,,68,48
220,2,1:48.0,Turnover by K. Lowry (bad pass; steal by B. Simmons),,68,48
221,2,1:41.0,,B. Simmons makes 2-pt layup from 1 ft,68,50
222,2,1:14.0,S. Ibaka makes 2-pt layup from 2 ft (assist by P. Siakam),,70,50
223,2,1:03.0,,J. Embiid makes 3-pt jump shot from 26 ft (assist by B. Simmons),70,53
224,2,0:42.0,S. Ibaka makes 2-pt layup from 2 ft (assist by K. Lowry),,72,53
225,2,0:26.0,,F. Korkmaz misses 3-pt jump shot from 27 ft,72,53
226,2,0:24.0,,Offensive rebound by Team,72,53
227,2,0:24.0,Loose ball foul by S. Ibaka (drawn by J. Embiid),,72,53
228,2,0:24.0,,J. Embiid makes free throw 1 of 2,72,54
229,2,0:24.0,C. Miles enters the game for S. Ibaka,,72,54
230,2,0:24.0,,J. Bolden enters the game for F. Korkmaz,72,54
231,2,0:24.0,,T. McConnell enters the game for M. Muscala,72,54
232,2,0:24.0,,J. Embiid makes free throw 2 of 2,72,55
233,2,0:01.0,K. Leonard misses 2-pt hook shot from 4 ft,,72,55
234,2,0:01.0,,Defensive rebound by T. McConnell,72,55
235,3,11:39.0,P. Siakam misses 2-pt layup from 4 ft,,72,55
236,3,11:34.0,Offensive rebound by S. Ibaka,,72,55
237,3,11:34.0,S. Ibaka makes 2-pt layup at rim,,74,55
238,3,11:27.0,,L. Shamet misses 2-pt jump shot from 19 ft,74,55
239,3,11:25.0,Defensive rebound by P. Siakam,,74,55
240,3,11:08.0,K. Lowry misses 2-pt jump shot from 9 ft,,74,55
241,3,11:05.0,Offensive rebound by S. Ibaka,,74,55
242,3,10:51.0,K. Leonard misses 3-pt jump shot from 26 ft,,74,55
243,3,10:49.0,,Defensive rebound by J. Butler,74,55
244,3,10:44.0,,B. Simmons makes 2-pt layup from 2 ft (assist by J. Butler),74,57
245,3,10:18.0,Offensive foul by S. Ibaka (drawn by J. Butler),,74,57
246,3,10:18.0,Turnover by S. Ibaka (offensive foul),,74,57
247,3,9:58.0,,Shooting foul by S. Ibaka (drawn by J. Embiid),74,57
248,3,9:58.0,,J. Embiid makes free throw 1 of 2,74,58
249,3,9:58.0,G. Monroe enters the game for S. Ibaka,,74,58
250,3,9:58.0,,J. Embiid makes free throw 2 of 2,74,59
251,3,9:38.0,K. Lowry makes 3-pt jump shot from 27 ft (assist by D. Green),,77,59
252,3,9:22.0,,B. Simmons makes 2-pt layup from 2 ft,77,61
253,3,9:22.0,,Shooting foul by D. Green (drawn by B. Simmons),77,61
254,3,9:22.0,,B. Simmons makes free throw 1 of 1,77,62
255,3,8:57.0,K. Lowry misses 2-pt layup from 2 ft,,77,62
256,3,8:55.0,,Defensive rebound by J. Embiid,77,62
257,3,8:52.0,,M. Muscala makes 2-pt layup from 2 ft (assist by B. Simmons),77,64
258,3,8:52.0,,Shooting foul by D. Green (drawn by M. Muscala),77,64
259,3,8:52.0,,M. Muscala makes free throw 1 of 1,77,65
260,3,8:37.0,P. Siakam makes 2-pt layup from 4 ft,,79,65
261,3,8:37.0,Shooting foul by J. Butler (drawn by P. Siakam),,79,65
262,3,8:37.0,P. Siakam misses free throw 1 of 1,,79,65
263,3,8:37.0,,Defensive rebound by L. Shamet,79,65
264,3,8:18.0,,Shooting foul by G. Monroe (drawn by M. Muscala),79,65
265,3,8:18.0,,M. Muscala makes free throw 1 of 2,79,66
266,3,8:18.0,,M. Muscala makes free throw 2 of 2,79,67
267,3,8:01.0,K. Lowry misses 3-pt jump shot from 26 ft,,79,67
268,3,7:58.0,,Defensive rebound by M. Muscala,79,67
269,3,7:50.0,,Turnover by J. Embiid (traveling),79,67
270,3,7:39.0,Shooting foul by B. Simmons (drawn by K. Leonard),,79,67
271,3,7:39.0,K. Leonard makes free throw 1 of 2,,80,67
272,3,7:39.0,K. Leonard makes free throw 2 of 2,,81,67
273,3,7:27.0,Violation by Team (kicked ball),,81,67
274,3,7:24.0,,Personal foul by K. Lowry (drawn by M. Muscala),81,67
275,3,7:24.0,,M. Muscala makes free throw 1 of 2,81,68
276,3,7:24.0,,M. Muscala makes free throw 2 of 2,81,69
277,3,7:13.0,K. Leonard misses 3-pt jump shot from 26 ft,,81,69
278,3,7:10.0,,Defensive rebound by J. Embiid,81,69
279,3,7:04.0,,L. Shamet misses 3-pt jump shot from 25 ft,81,69
280,3,7:01.0,Defensive rebound by K. Leonard,,81,69
281,3,6:44.0,K. Lowry misses 2-pt jump shot from 3 ft,,81,69
282,3,6:43.0,,Defensive rebound by Team,81,69
283,3,6:43.0,Loose ball foul by K. Lowry (drawn by J. Embiid),,81,69
284,3,6:43.0,,Philadelphia full timeout,81,69
285,3,6:43.0,,F. Korkmaz enters the game for M. Muscala,81,69
286,3,6:43.0,,T. McConnell enters the game for L. Shamet,81,69
287,3,6:43.0,,J. Embiid makes free throw 1 of 2,81,70
288,3,6:43.0,,J. Embiid makes free throw 2 of 2,81,71
289,3,6:30.0,Personal foul by F. Korkmaz (drawn by P. Siakam),,81,71
290,3,6:22.0,Shooting foul by J. Embiid (drawn by K. Leonard),,81,71
291,3,6:22.0,K. Leonard makes free throw 1 of 2,,82,71
292,3,6:22.0,K. Leonard makes free throw 2 of 2,,83,71
293,3,6:04.0,,J. Butler makes 2-pt layup from 1 ft,83,73
294,3,5:37.0,P. Siakam misses 3-pt jump shot from 26 ft,,83,73
295,3,5:37.0,Offensive rebound by Team,,83,73
296,3,5:37.0,Turnover by Team (shot clock),,83,73
297,3,5:20.0,,J. Embiid misses 2-pt hook shot from 4 ft,83,73
298,3,5:18.0,Defensive rebound by K. Leonard,,83,73
299,3,5:14.0,Turnover by K. Leonard (lost ball; steal by B. Simmons),,83,73
300,3,5:03.0,,Turnover by J. Butler (bad pass; steal by D. Green),83,73
301,3,4:53.0,G. Monroe makes 2-pt layup from 1 ft (assist by P. Siakam),,85,73
302,3,4:37.0,,B. Simmons misses 2-pt layup from 5 ft,85,73
303,3,4:37.0,Defensive rebound by Team,,85,73
304,3,4:37.0,F. VanVleet enters the game for D. Green,,85,73
305,3,4:27.0,P. Siakam makes 2-pt jump shot from 6 ft,,87,73
306,3,4:27.0,,Philadelphia full timeout,87,73
307,3,4:27.0,N. Powell enters the game for G. Monroe,,87,73
308,3,4:27.0,,J. Bolden enters the game for J. Embiid,87,73
309,3,4:09.0,,Turnover by T. McConnell (lost ball; steal by N. Powell),87,73
310,3,4:02.0,K. Leonard misses 3-pt jump shot from 25 ft,,87,73
311,3,3:58.0,,Defensive rebound by T. McConnell,87,73
312,3,3:53.0,,Turnover by T. McConnell (bad pass; steal by K. Leonard),87,73
313,3,3:49.0,Personal foul by J. Bolden (drawn by N. Powell),,87,73
314,3,3:49.0,N. Powell misses free throw 1 of 2,,87,73
315,3,3:49.0,Offensive rebound by Team,,87,73
316,3,3:49.0,N. Powell makes free throw 2 of 2,,88,73
317,3,3:40.0,,Turnover by T. McConnell (bad pass; steal by K. Leonard),88,73
318,3,3:34.0,N. Powell makes 2-pt layup from 2 ft (assist by K. Leonard),,90,73
319,3,3:24.0,,Personal foul by K. Lowry (drawn by F. Korkmaz),90,73
320,3,3:24.0,,F. Korkmaz makes free throw 1 of 2,90,74
321,3,3:24.0,D. Wright enters the game for K. Lowry,,90,74
322,3,3:24.0,,L. Shamet enters the game for J. Butler,90,74
323,3,3:24.0,,F. Korkmaz makes free throw 2 of 2,90,75
324,3,3:14.0,Turnover by P. Siakam (bad pass; steal by B. Simmons),,90,75
325,3,3:02.0,,Turnover by B. Simmons (bad pass; steal by P. Siakam),90,75
326,3,2:52.0,K. Leonard makes 3-pt jump shot from 22 ft (assist by D. Wright),,93,75
327,3,2:26.0,,B. Simmons makes 2-pt hook shot from 3 ft,93,77
328,3,2:08.0,N. Powell misses 3-pt jump shot from 24 ft,,93,77
329,3,2:04.0,,Defensive rebound by J. Bolden,93,77
330,3,1:54.0,,B. Simmons misses 2-pt hook shot from 8 ft,93,77
331,3,1:52.0,Defensive rebound by F. VanVleet,,93,77
332,3,1:50.0,Shooting foul by F. Korkmaz (drawn by P. Siakam),,93,77
333,3,1:50.0,P. Siakam misses free throw 1 of 2,,93,77
334,3,1:50.0,Offensive rebound by Team,,93,77
335,3,1:50.0,G. Monroe enters the game for K. Leonard,,93,77
336,3,1:50.0,,J. Embiid enters the game for J. Bolden,93,77
337,3,1:50.0,P. Siakam misses free throw 2 of 2,,93,77
338,3,1:48.0,,Defensive rebound by J. Embiid,93,77
339,3,1:33.0,,J. Embiid misses 2-pt layup from 4 ft,93,77
340,3,1:33.0,,Offensive rebound by Team,93,77
341,3,1:33.0,O. Anunoby enters the game for P. Siakam,,93,77
342,3,1:31.0,,L. Shamet makes 3-pt jump shot from 23 ft (assist by T. McConnell),93,80
343,3,1:30.0,Toronto full timeout,,93,80
344,3,1:08.0,N. Powell makes 2-pt jump shot from 5 ft (assist by D. Wright),,95,80
345,3,0:52.0,,B. Simmons misses 2-pt jump shot from 5 ft,95,80
346,3,0:50.0,Defensive rebound by G. Monroe,,95,80
347,3,0:33.0,F. VanVleet makes 3-pt jump shot from 26 ft (assist by D. Wright),,98,80
348,3,0:21.0,,Personal foul by N. Powell (drawn by F. Korkmaz),98,80
349,3,0:21.0,,F. Korkmaz makes free throw 1 of 2,98,81
350,3,0:21.0,,F. Korkmaz makes free throw 2 of 2,98,82
351,3,0:02.0,N. Powell makes 2-pt layup from 2 ft,,100,82
352,3,0:01.0,,F. Korkmaz misses 3-pt jump shot from 55 ft,100,82
353,3,0:00.0,,Offensive rebound by Team,100,82
354,4,11:47.0,,Shooting foul by G. Monroe (drawn by J. Butler),100,82
355,4,11:47.0,,J. Butler makes free throw 1 of 2,100,83
356,4,11:47.0,,J. Butler makes free throw 2 of 2,100,84
357,4,11:23.0,Turnover by Team (shot clock),,100,84
358,4,11:05.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by J. Butler),100,86
359,4,10:53.0,Personal foul by J. Butler (drawn by N. Powell),,100,86
360,4,10:46.0,D. Wright misses 2-pt layup from 3 ft,,100,86
361,4,10:44.0,Offensive rebound by G. Monroe,,100,86
362,4,10:44.0,G. Monroe misses 2-pt layup at rim,,100,86
363,4,10:43.0,Offensive rebound by G. Monroe,,100,86
364,4,10:41.0,G. Monroe makes 2-pt layup at rim,,102,86
365,4,10:21.0,,J. Embiid misses 2-pt jump shot from 15 ft,102,86
366,4,10:18.0,Defensive rebound by D. Wright,,102,86
367,4,10:14.0,O. Anunoby misses 2-pt layup from 2 ft (block by J. Embiid),,102,86
368,4,10:10.0,Offensive rebound by G. Monroe,,102,86
369,4,10:10.0,G. Monroe makes 2-pt layup from 1 ft,,104,86
370,4,10:10.0,,Philadelphia full timeout,104,86
371,4,10:01.0,,J. Embiid makes 3-pt jump shot from 26 ft (assist by J. Butler),104,89
372,4,9:46.0,Shooting foul by L. Shamet (drawn by D. Wright),,104,89
373,4,9:46.0,D. Wright makes free throw 1 of 2,,105,89
374,4,9:46.0,,T. McConnell enters the game for M. Muscala,105,89
375,4,9:46.0,D. Wright makes free throw 2 of 2,,106,89
376,4,9:34.0,,L. Shamet misses 2-pt jump shot from 10 ft,106,89
377,4,9:31.0,Defensive rebound by D. Wright,,106,89
378,4,9:27.0,F. VanVleet misses 3-pt jump shot from 25 ft,,106,89
379,4,9:26.0,Offensive rebound by O. Anunoby,,106,89
380,4,9:26.0,O. Anunoby misses 2-pt layup at rim,,106,89
381,4,9:25.0,,Defensive rebound by B. Simmons,106,89
382,4,9:09.0,,L. Shamet makes 3-pt jump shot from 27 ft (assist by J. Butler),106,92
383,4,8:45.0,F. VanVleet misses 2-pt layup from 2 ft,,106,92
