,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BOSTON_ACTION,NEW YORK_SCORE,BOSTON_SCORE
68,1,2:40.0,,T. Rozier enters the game for K. Irving,23,30
69,1,2:20.0,,D. Theis misses 2-pt layup from 4 ft (block by E. Mudiay),23,30
70,1,2:18.0,Defensive rebound by M. Robinson,,23,30
71,1,2:14.0,K. Knox misses 3-pt jump shot from 26 ft,,23,30
72,1,2:11.0,Offensive rebound by N. Vonleh,,23,30
73,1,2:07.0,E. Mudiay makes 2-pt layup from 3 ft (assist by N. Vonleh),,25,30
74,1,1:51.0,,G. Hayward misses 2-pt layup from 3 ft,25,30
75,1,1:51.0,Defensive rebound by Team,,25,30
76,1,1:51.0,C. Lee enters the game for N. Vonleh,,25,30
77,1,1:51.0,,M. Morris enters the game for A. Baynes,25,30
78,1,1:41.0,M. Robinson makes 2-pt dunk from 1 ft (assist by E. Mudiay),,27,30
79,1,1:27.0,,Personal foul by E. Mudiay (drawn by G. Hayward),27,30
80,1,1:22.0,,Shooting foul by C. Lee (drawn by G. Hayward),27,30
81,1,1:22.0,,G. Hayward makes free throw 1 of 2,27,31
82,1,1:22.0,,G. Hayward makes free throw 2 of 2,27,32
83,1,1:13.0,E. Mudiay misses 2-pt jump shot from 10 ft,,27,32
84,1,1:11.0,,Defensive rebound by G. Hayward,27,32
85,1,1:08.0,,J. Brown makes 2-pt dunk from 2 ft (assist by G. Hayward),27,34
86,1,0:44.0,Shooting foul by D. Theis (drawn by K. Knox),,27,34
87,1,0:44.0,K. Knox makes free throw 1 of 2,,28,34
88,1,0:44.0,D. Dotson enters the game for E. Mudiay,,28,34
89,1,0:44.0,K. Knox misses free throw 2 of 2,,28,34
90,1,0:43.0,,Defensive rebound by M. Morris,28,34
91,1,0:33.0,,Shooting foul by M. Robinson (drawn by D. Theis),28,34
92,1,0:33.0,,D. Theis makes free throw 1 of 2,28,35
93,1,0:33.0,N. Vonleh enters the game for M. Robinson,,28,35
94,1,0:33.0,,D. Theis makes free throw 2 of 2,28,36
95,1,0:28.0,Turnover by A. Trier (offensive foul),,28,36
96,1,0:28.0,Offensive foul by A. Trier (drawn by T. Rozier),,28,36
97,1,0:10.0,,D. Theis makes 2-pt dunk from 1 ft (assist by G. Hayward),28,38
98,1,0:03.0,A. Trier makes 2-pt layup at rim,,30,38
99,1,0:01.0,,M. Morris misses 3-pt jump shot from 53 ft,30,38
100,1,0:00.0,,Offensive rebound by Team,30,38
101,2,11:49.0,K. Knox makes 2-pt jump shot from 20 ft (assist by M. Robinson),,32,38
102,2,11:36.0,,J. Brown makes 2-pt layup at rim (assist by M. Morris),32,40
103,2,11:36.0,,Shooting foul by D. Dotson (drawn by J. Brown),32,40
104,2,11:36.0,,J. Brown makes free throw 1 of 1,32,41
105,2,11:23.0,C. Lee makes 3-pt jump shot from 23 ft (assist by K. Knox),,35,41
106,2,11:11.0,,J. Brown misses 2-pt jump shot from 7 ft,35,41
107,2,11:07.0,Defensive rebound by D. Dotson,,35,41
108,2,11:04.0,D. Dotson misses 2-pt jump shot from 19 ft,,35,41
109,2,11:02.0,,Defensive rebound by T. Rozier,35,41
110,2,10:54.0,,M. Morris misses 3-pt jump shot from 25 ft,35,41
111,2,10:49.0,Defensive rebound by A. Trier,,35,41
112,2,10:42.0,Shooting foul by J. Brown (drawn by A. Trier),,35,41
113,2,10:42.0,A. Trier makes free throw 1 of 2,,36,41
114,2,10:42.0,A. Trier makes free throw 2 of 2,,37,41
115,2,10:29.0,,G. Hayward misses 2-pt jump shot from 3 ft (block by M. Robinson),37,41
116,2,10:27.0,Defensive rebound by C. Lee,,37,41
117,2,10:25.0,D. Dotson misses 3-pt jump shot from 26 ft,,37,41
118,2,10:20.0,,Defensive rebound by T. Rozier,37,41
119,2,10:11.0,,Personal foul by K. Knox (drawn by D. Theis),37,41
120,2,10:00.0,,M. Morris makes 2-pt jump shot from 11 ft,37,43
121,2,9:47.0,Personal foul by M. Morris (drawn by K. Knox),,37,43
122,2,9:34.0,K. Knox makes 3-pt jump shot from 27 ft (assist by A. Trier),,40,43
123,2,9:19.0,,G. Hayward misses 2-pt jump shot from 15 ft,40,43
124,2,9:17.0,Defensive rebound by M. Robinson,,40,43
125,2,9:09.0,A. Trier misses 2-pt jump shot from 12 ft,,40,43
126,2,9:07.0,,Defensive rebound by M. Morris,40,43
127,2,9:02.0,,T. Rozier makes 3-pt jump shot from 25 ft,40,46
128,2,8:47.0,K. Knox misses 2-pt layup from 4 ft,,40,46
129,2,8:47.0,,Defensive rebound by J. Brown,40,46
130,2,8:47.0,,Personal foul by M. Robinson (drawn by J. Brown),40,46
131,2,8:47.0,N. Vonleh enters the game for M. Robinson,,40,46
132,2,8:36.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by G. Hayward),40,49
133,2,8:18.0,K. Knox misses 3-pt jump shot from 24 ft,,40,49
134,2,8:15.0,,Defensive rebound by M. Morris,40,49
135,2,8:10.0,,Turnover by T. Rozier (bad pass; steal by N. Vonleh),40,49
136,2,8:10.0,Personal take foul by T. Rozier (drawn by K. Knox),,40,49
137,2,8:10.0,T. Hardaway enters the game for C. Lee,,40,49
138,2,8:03.0,Personal foul by D. Theis (drawn by N. Vonleh),,40,49
139,2,8:03.0,,K. Irving enters the game for G. Hayward,40,49
140,2,7:55.0,D. Dotson misses 3-pt jump shot from 25 ft,,40,49
141,2,7:51.0,Offensive rebound by N. Vonleh,,40,49
142,2,7:50.0,N. Vonleh makes 2-pt layup from 1 ft,,42,49
143,2,7:38.0,,D. Theis makes 2-pt layup from 3 ft (assist by K. Irving),42,51
144,2,7:25.0,Shooting foul by K. Irving (drawn by N. Vonleh),,42,51
145,2,7:25.0,N. Vonleh makes free throw 1 of 2,,43,51
146,2,7:25.0,,A. Horford enters the game for D. Theis,43,51
147,2,7:25.0,N. Vonleh makes free throw 2 of 2,,44,51
148,2,7:09.0,,J. Brown misses 3-pt jump shot from 26 ft,44,51
149,2,7:07.0,Defensive rebound by N. Vonleh,,44,51
150,2,6:58.0,T. Hardaway misses 2-pt jump shot from 19 ft,,44,51
151,2,6:55.0,,Defensive rebound by T. Rozier,44,51
152,2,6:49.0,,J. Brown makes 2-pt layup from 2 ft (assist by T. Rozier),44,53
153,2,6:26.0,K. Knox misses 2-pt layup from 3 ft,,44,53
154,2,6:24.0,,Defensive rebound by A. Horford,44,53
155,2,6:23.0,,Turnover by J. Brown (step out of bounds),44,53
156,2,6:23.0,,Boston full timeout,44,53
157,2,6:23.0,E. Freedom enters the game for D. Dotson,,44,53
158,2,6:23.0,E. Mudiay enters the game for A. Trier,,44,53
159,2,6:08.0,T. Hardaway misses 2-pt layup from 3 ft,,44,53
160,2,6:06.0,Offensive rebound by E. Freedom,,44,53
161,2,6:05.0,E. Freedom misses 2-pt hook shot from 1 ft (block by A. Horford),,44,53
162,2,6:03.0,,Defensive rebound by K. Irving,44,53
163,2,6:00.0,,T. Rozier misses 3-pt jump shot from 24 ft,44,53
164,2,5:58.0,Defensive rebound by K. Knox,,44,53
165,2,5:55.0,K. Knox misses 2-pt layup from 6 ft (block by T. Rozier),,44,53
166,2,5:55.0,,Defensive rebound by Team,44,53
167,2,5:40.0,,A. Horford misses 2-pt jump shot from 16 ft,44,53
168,2,5:37.0,Defensive rebound by N. Vonleh,,44,53
169,2,5:16.0,E. Freedom misses 2-pt hook shot from 4 ft,,44,53
170,2,5:13.0,,Defensive rebound by A. Horford,44,53
171,2,5:04.0,,A. Horford misses 2-pt hook shot from 5 ft,44,53
172,2,5:04.0,Defensive rebound by N. Vonleh,,44,53
173,2,4:58.0,Personal foul by T. Rozier (drawn by T. Hardaway),,44,53
174,2,4:58.0,M. Hezonja enters the game for K. Knox,,44,53
175,2,4:58.0,,G. Hayward enters the game for J. Brown,44,53
176,2,4:58.0,,M. Smart enters the game for M. Morris,44,53
177,2,4:58.0,,J. Tatum enters the game for T. Rozier,44,53
178,2,4:58.0,T. Hardaway makes free throw 1 of 2,,45,53
179,2,4:58.0,T. Hardaway makes free throw 2 of 2,,46,53
180,2,4:35.0,,K. Irving misses 2-pt jump shot from 13 ft,46,53
181,2,4:32.0,Defensive rebound by N. Vonleh,,46,53
182,2,4:24.0,E. Freedom makes 2-pt layup from 4 ft (assist by T. Hardaway),,48,53
183,2,4:15.0,,J. Tatum makes 3-pt jump shot from 26 ft (assist by K. Irving),48,56
184,2,4:03.0,T. Hardaway misses 3-pt jump shot from 25 ft,,48,56
185,2,4:00.0,,Defensive rebound by A. Horford,48,56
186,2,3:52.0,,Turnover by A. Horford (step out of bounds),48,56
187,2,3:37.0,M. Hezonja makes 2-pt layup from 4 ft (assist by T. Hardaway),,50,56
188,2,3:37.0,Shooting foul by A. Horford (drawn by M. Hezonja),,50,56
189,2,3:37.0,M. Hezonja makes free throw 1 of 1,,51,56
190,2,3:26.0,,J. Tatum makes 2-pt jump shot from 12 ft (assist by K. Irving),51,58
191,2,3:14.0,E. Mudiay makes 2-pt layup from 3 ft,,53,58
192,2,2:55.0,,K. Irving misses 3-pt jump shot from 24 ft,53,58
193,2,2:53.0,,Offensive rebound by J. Tatum,53,58
194,2,2:48.0,,A. Horford makes 2-pt dunk from 1 ft (assist by M. Smart),53,60
195,2,2:30.0,T. Hardaway misses 2-pt jump shot from 6 ft,,53,60
196,2,2:27.0,,Defensive rebound by A. Horford,53,60
197,2,2:18.0,,A. Horford makes 2-pt layup from 2 ft (assist by J. Tatum),53,62
198,2,2:18.0,,Shooting foul by M. Hezonja (drawn by A. Horford),53,62
199,2,2:18.0,New York full timeout,,53,62
200,2,2:18.0,,A. Horford makes free throw 1 of 1,53,63
201,2,2:01.0,E. Mudiay misses 2-pt layup from 4 ft (block by A. Horford),,53,63
202,2,1:57.0,,Defensive rebound by J. Tatum,53,63
203,2,1:55.0,,M. Smart misses 3-pt jump shot from 23 ft,53,63
204,2,1:51.0,Defensive rebound by E. Mudiay,,53,63
205,2,1:49.0,Shooting foul by K. Irving (drawn by E. Mudiay),,53,63
206,2,1:49.0,E. Mudiay makes free throw 1 of 2,,54,63
207,2,1:49.0,E. Mudiay makes free throw 2 of 2,,55,63
208,2,1:39.0,,A. Horford makes 2-pt dunk from 2 ft (assist by M. Smart),55,65
209,2,1:24.0,E. Freedom makes 2-pt layup from 2 ft,,57,65
210,2,1:11.0,,A. Horford makes 2-pt jump shot from 14 ft (assist by K. Irving),57,67
211,2,1:02.0,E. Freedom misses 2-pt layup from 3 ft,,57,67
212,2,1:00.0,,Defensive rebound by A. Horford,57,67
213,2,0:58.0,,M. Smart misses 3-pt jump shot from 26 ft,57,67
214,2,0:58.0,Defensive rebound by E. Freedom,,57,67
215,2,0:48.0,Personal foul by J. Tatum (drawn by N. Vonleh),,57,67
216,2,0:48.0,N. Vonleh misses free throw 1 of 2,,57,67
217,2,0:48.0,Offensive rebound by Team,,57,67
218,2,0:48.0,N. Vonleh makes free throw 2 of 2,,58,67
219,2,0:30.0,,A. Horford makes 2-pt layup from 1 ft (assist by K. Irving),58,69
220,2,0:06.0,M. Hezonja misses 3-pt jump shot from 26 ft,,58,69
221,2,0:05.0,Offensive rebound by E. Freedom,,58,69
222,2,0:04.0,E. Freedom misses 2-pt hook shot from 4 ft (block by A. Horford),,58,69
223,2,0:03.0,,Defensive rebound by G. Hayward,58,69
224,2,0:01.0,,M. Smart misses 3-pt jump shot from 27 ft,58,69
225,2,0:01.0,,Offensive rebound by Team,58,69
226,3,11:35.0,T. Hardaway misses 3-pt jump shot from 26 ft,,58,69
227,3,11:33.0,Offensive rebound by E. Mudiay,,58,69
228,3,11:31.0,Turnover by E. Mudiay (bad pass; steal by M. Smart),,58,69
229,3,11:27.0,,K. Irving makes 3-pt jump shot from 26 ft (assist by M. Smart),58,72
230,3,11:01.0,E. Mudiay misses 2-pt jump shot from 9 ft,,58,72
231,3,11:00.0,Offensive rebound by E. Freedom,,58,72
232,3,10:59.0,E. Freedom makes 2-pt layup from 1 ft,,60,72
233,3,10:49.0,,Personal foul by M. Hezonja (drawn by M. Morris),60,72
234,3,10:36.0,,M. Morris misses 3-pt jump shot from 22 ft,60,72
235,3,10:34.0,Defensive rebound by E. Freedom,,60,72
236,3,10:23.0,T. Hardaway misses 3-pt jump shot from 24 ft,,60,72
237,3,10:21.0,,Defensive rebound by J. Tatum,60,72
238,3,10:11.0,,M. Smart misses 3-pt jump shot from 25 ft,60,72
239,3,10:09.0,Defensive rebound by N. Vonleh,,60,72
240,3,9:53.0,E. Mudiay misses 2-pt jump shot from 9 ft (block by A. Horford),,60,72
241,3,9:53.0,Offensive rebound by Team,,60,72
242,3,9:53.0,Flagrant foul type 1 by M. Morris (drawn by T. Hardaway),,60,72
243,3,9:53.0,E. Mudiay makes flagrant free throw 1 of 2,,61,72
244,3,9:53.0,E. Mudiay makes flagrant free throw 2 of 2,,62,72
245,3,9:52.0,Turnover by E. Mudiay (traveling),,62,72
246,3,9:38.0,,A. Horford makes 2-pt layup from 1 ft (assist by M. Morris),62,74
247,3,9:22.0,Def 3 sec tech foul by Team,,62,74
248,3,9:22.0,E. Mudiay makes technical free throw,,63,74
249,3,9:15.0,T. Hardaway misses 2-pt layup from 2 ft,,63,74
250,3,9:14.0,,Defensive rebound by K. Irving,63,74
251,3,9:09.0,,K. Irving misses 2-pt layup from 2 ft (block by E. Freedom),63,74
252,3,9:07.0,Defensive rebound by E. Freedom,,63,74
253,3,9:02.0,Turnover by E. Mudiay (bad pass; steal by J. Tatum),,63,74
254,3,8:58.0,,J. Tatum makes 3-pt jump shot from 26 ft (assist by M. Smart),63,77
255,3,8:56.0,New York full timeout,,63,77
256,3,8:39.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by M. Hezonja),,66,77
257,3,8:22.0,,K. Irving makes 2-pt layup from 2 ft,66,79
258,3,8:03.0,Turnover by M. Hezonja (bad pass; steal by J. Tatum),,66,79
259,3,7:59.0,,Turnover by J. Tatum (lost ball; steal by N. Vonleh),66,79
260,3,7:59.0,Personal take foul by M. Smart (drawn by E. Mudiay),,66,79
261,3,7:42.0,T. Hardaway makes 3-pt jump shot from 26 ft,,69,79
262,3,7:31.0,,K. Irving makes 2-pt jump shot from 16 ft,69,81
263,3,7:10.0,E. Mudiay makes 3-pt jump shot from 25 ft (assist by N. Vonleh),,72,81
264,3,6:48.0,,A. Horford makes 2-pt hook shot from 9 ft,72,83
265,3,6:37.0,E. Mudiay misses 2-pt jump shot from 11 ft,,72,83
266,3,6:35.0,Offensive rebound by E. Freedom,,72,83
267,3,6:31.0,T. Hardaway misses 3-pt jump shot from 26 ft,,72,83
268,3,6:28.0,,Defensive rebound by A. Horford,72,83
269,3,6:19.0,,K. Irving misses 3-pt jump shot from 25 ft,72,83
270,3,6:17.0,,Offensive rebound by A. Horford,72,83
271,3,6:03.0,,M. Morris misses 3-pt jump shot from 26 ft,72,83
272,3,6:00.0,,Offensive rebound by A. Horford,72,83
273,3,5:58.0,,M. Morris misses 3-pt jump shot from 23 ft,72,83
274,3,5:55.0,Defensive rebound by M. Hezonja,,72,83
275,3,5:51.0,Offensive foul by E. Freedom (drawn by K. Irving),,72,83
276,3,5:51.0,Turnover by E. Freedom (offensive foul),,72,83
277,3,5:51.0,K. Knox enters the game for M. Hezonja,,72,83
278,3,5:51.0,,G. Hayward enters the game for J. Tatum,72,83
279,3,5:36.0,,Offensive foul by A. Horford (drawn by E. Mudiay),72,83
280,3,5:36.0,,Turnover by A. Horford (offensive foul),72,83
281,3,5:20.0,N. Vonleh makes 2-pt dunk from 2 ft,,74,83
282,3,5:11.0,,Personal foul by T. Hardaway (drawn by M. Smart),74,83
283,3,5:06.0,,M. Smart makes 2-pt jump shot from 8 ft,74,85
284,3,4:54.0,E. Freedom makes 2-pt layup from 1 ft (assist by E. Mudiay),,76,85
285,3,4:46.0,,Shooting foul by E. Freedom (drawn by A. Horford),76,85
286,3,4:46.0,,A. Horford makes free throw 1 of 2,76,86
287,3,4:46.0,,A. Horford makes free throw 2 of 2,76,87
288,3,4:36.0,E. Mudiay makes 3-pt jump shot from 27 ft (assist by N. Vonleh),,79,87
289,3,4:22.0,,Turnover by K. Irving (discontinued dribble),79,87
290,3,4:10.0,E. Mudiay misses 3-pt jump shot from 25 ft,,79,87
291,3,4:08.0,,Defensive rebound by M. Smart,79,87
292,3,3:57.0,,A. Horford makes 2-pt layup from 2 ft (assist by K. Irving),79,89
293,3,3:49.0,T. Hardaway makes 3-pt jump shot from 28 ft (assist by E. Mudiay),,82,89
294,3,3:24.0,,M. Morris misses 3-pt jump shot from 26 ft,82,89
295,3,3:18.0,,Offensive rebound by M. Smart,82,89
296,3,3:18.0,,M. Smart misses 2-pt layup at rim,82,89
297,3,3:17.0,Defensive rebound by E. Freedom,,82,89
298,3,3:10.0,E. Freedom misses 2-pt jump shot from 2 ft,,82,89
299,3,3:08.0,,Defensive rebound by A. Horford,82,89
300,3,3:04.0,,K. Irving makes 3-pt jump shot from 27 ft,82,92
301,3,2:45.0,K. Knox misses 2-pt layup from 10 ft,,82,92
302,3,2:43.0,,Defensive rebound by G. Hayward,82,92
303,3,2:41.0,,Shooting foul by E. Mudiay (drawn by K. Irving),82,92
304,3,2:41.0,,Boston full timeout,82,92
305,3,2:41.0,A. Trier enters the game for E. Freedom,,82,92
306,3,2:41.0,,J. Brown enters the game for A. Horford,82,92
307,3,2:41.0,,T. Rozier enters the game for M. Morris,82,92
308,3,2:41.0,,D. Theis enters the game for M. Smart,82,92
309,3,2:41.0,,K. Irving misses free throw 1 of 2,82,92
310,3,2:41.0,,Offensive rebound by Team,82,92
311,3,2:41.0,,K. Irving makes free throw 2 of 2,82,93
312,3,2:18.0,T. Hardaway misses 3-pt jump shot from 29 ft,,82,93
313,3,2:14.0,,Defensive rebound by G. Hayward,82,93
314,3,2:09.0,,Turnover by K. Irving (bad pass; steal by T. Hardaway),82,93
315,3,2:05.0,T. Hardaway misses 2-pt layup from 3 ft (block by K. Irving),,82,93
316,3,2:02.0,Offensive rebound by K. Knox,,82,93
317,3,2:01.0,Turnover by K. Knox (bad pass; steal by T. Rozier),,82,93
318,3,2:00.0,,Shooting foul by E. Mudiay (drawn by J. Brown),82,93
319,3,2:00.0,,Offensive rebound by Team,82,93
320,3,2:00.0,,J. Brown misses free throw 1 of 2,82,93
321,3,2:00.0,M. Robinson enters the game for N. Vonleh,,82,93
322,3,2:00.0,,J. Tatum enters the game for K. Irving,82,93
323,3,2:00.0,,J. Brown makes free throw 2 of 2,82,94
324,3,1:39.0,E. Mudiay misses 2-pt jump shot from 20 ft,,82,94
325,3,1:39.0,,Defensive rebound by Team,82,94
326,3,1:39.0,D. Dotson enters the game for T. Hardaway,,82,94
327,3,1:39.0,C. Lee enters the game for E. Mudiay,,82,94
328,3,1:21.0,,G. Hayward makes 3-pt jump shot from 27 ft (assist by T. Rozier),82,97
329,3,1:03.0,Personal foul by J. Brown (drawn by C. Lee),,82,97
330,3,0:56.0,D. Dotson makes 2-pt jump shot from 16 ft,,84,97
331,3,0:39.0,,G. Hayward misses 3-pt jump shot from 25 ft,84,97
332,3,0:36.0,Defensive rebound by C. Lee,,84,97
333,3,0:30.0,C. Lee misses 2-pt layup from 2 ft,,84,97
334,3,0:27.0,,Defensive rebound by G. Hayward,84,97
335,3,0:25.0,,J. Tatum makes 2-pt layup from 1 ft (assist by G. Hayward),84,99
336,3,0:01.0,Turnover by Team (shot clock),,84,99
337,4,11:47.0,,J. Tatum misses 2-pt jump shot from 19 ft,84,99
338,4,11:44.0,Defensive rebound by A. Trier,,84,99
339,4,11:39.0,A. Trier misses 2-pt jump shot from 17 ft,,84,99
340,4,11:35.0,,Defensive rebound by G. Hayward,84,99
341,4,11:31.0,,Offensive foul by D. Theis (drawn by K. Knox),84,99
342,4,11:31.0,,Turnover by D. Theis (offensive foul),84,99
343,4,11:20.0,D. Dotson makes 2-pt jump shot from 22 ft (assist by C. Lee),,86,99
344,4,11:00.0,,Shooting foul by M. Robinson (drawn by T. Rozier),86,99
345,4,11:00.0,,T. Rozier makes free throw 1 of 2,86,100
346,4,11:00.0,,T. Rozier makes free throw 2 of 2,86,101
347,4,10:52.0,C. Lee misses 3-pt jump shot from 26 ft,,86,101
348,4,10:49.0,,Defensive rebound by J. Tatum,86,101
349,4,10:43.0,,J. Tatum misses 3-pt jump shot from 26 ft,86,101
350,4,10:40.0,Defensive rebound by D. Dotson,,86,101
351,4,10:36.0,Offensive foul by A. Trier (drawn by T. Rozier),,86,101
352,4,10:36.0,Turnover by A. Trier (offensive foul),,86,101
353,4,10:21.0,,T. Rozier misses 3-pt jump shot from 27 ft,86,101
354,4,10:18.0,Defensive rebound by K. Knox,,86,101
355,4,10:05.0,K. Knox makes 3-pt jump shot from 26 ft (assist by C. Lee),,89,101
356,4,9:46.0,,J. Brown makes 2-pt jump shot from 13 ft,89,103
357,4,9:23.0,Shooting foul by J. Brown (drawn by M. Robinson),,89,103
358,4,9:23.0,M. Robinson makes free throw 1 of 2,,90,103
359,4,9:23.0,M. Robinson misses free throw 2 of 2,,90,103
360,4,9:20.0,,Defensive rebound by J. Tatum,90,103
361,4,9:03.0,,T. Rozier misses 3-pt jump shot from 25 ft,90,103
362,4,9:01.0,,Offensive rebound by D. Theis,90,103
363,4,8:59.0,,Shooting foul by C. Lee (drawn by J. Brown),90,103
364,4,8:59.0,,J. Brown makes free throw 1 of 2,90,104
365,4,8:59.0,T. Hardaway enters the game for C. Lee,,90,104
366,4,8:59.0,E. Mudiay enters the game for A. Trier,,90,104
367,4,8:59.0,,J. Brown makes free throw 2 of 2,90,105
368,4,8:46.0,K. Knox misses 3-pt jump shot from 25 ft,,90,105
369,4,8:44.0,,Defensive rebound by T. Rozier,90,105
370,4,8:40.0,,Personal foul by E. Mudiay (drawn by T. Rozier),90,105
371,4,8:31.0,,D. Theis makes 2-pt jump shot from 18 ft (assist by J. Brown),90,107
372,4,8:22.0,Personal foul by G. Hayward (drawn by T. Hardaway),,90,107
373,4,8:22.0,N. Vonleh enters the game for K. Knox,,90,107
374,4,8:12.0,D. Dotson misses 3-pt jump shot from 26 ft,,90,107
375,4,8:09.0,Offensive rebound by T. Hardaway,,90,107
376,4,8:07.0,T. Hardaway makes 2-pt jump shot from 4 ft,,92,107
377,4,7:40.0,,T. Rozier misses 2-pt jump shot from 3 ft,92,107
378,4,7:39.0,,Offensive rebound by D. Theis,92,107
379,4,7:39.0,,D. Theis misses 2-pt layup at rim,92,107
380,4,7:37.0,Defensive rebound by N. Vonleh,,92,107
381,4,7:30.0,T. Hardaway makes 3-pt jump shot from 23 ft (assist by E. Mudiay),,95,107
