,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,UTAH_ACTION,SAN ANTONIO_SCORE,UTAH_SCORE
163,2,4:12.0,,Defensive rebound by R. Gobert,39,45
164,2,4:07.0,,D. Mitchell misses 3-pt jump shot from 25 ft,39,45
165,2,4:03.0,,Offensive rebound by Team,39,45
166,2,4:03.0,M. Belinelli enters the game for D. Bertāns,,39,45
167,2,4:03.0,P. Mills enters the game for J. Poeltl,,39,45
168,2,4:03.0,,J. Ingles enters the game for K. Korver,39,45
169,2,3:59.0,,R. O'Neale makes 3-pt jump shot from 25 ft (assist by R. Neto),39,48
170,2,3:56.0,San Antonio full timeout,,39,48
171,2,3:56.0,,R. Rubio enters the game for R. Neto,39,48
172,2,3:39.0,L. Aldridge misses 2-pt jump shot from 8 ft,,39,48
173,2,3:37.0,,Defensive rebound by R. O'Neale,39,48
174,2,3:21.0,,J. Ingles misses 3-pt jump shot from 25 ft,39,48
175,2,3:19.0,,Offensive rebound by R. Gobert,39,48
176,2,3:09.0,,R. Rubio makes 2-pt layup from 1 ft (assist by R. Gobert),39,50
177,2,2:47.0,D. DeRozan makes 2-pt jump shot from 19 ft (assist by L. Aldridge),,41,50
178,2,2:32.0,,R. O'Neale makes 3-pt jump shot from 26 ft (assist by R. Rubio),41,53
179,2,2:25.0,San Antonio full timeout,,41,53
180,2,2:09.0,P. Mills misses 2-pt layup from 3 ft,,41,53
181,2,2:06.0,Offensive rebound by M. Belinelli,,41,53
182,2,2:05.0,P. Mills misses 3-pt jump shot from 23 ft,,41,53
183,2,2:01.0,,Defensive rebound by R. O'Neale,41,53
184,2,1:50.0,,R. Gobert misses 2-pt layup from 2 ft,41,53
185,2,1:48.0,,R. Gobert makes 2-pt layup at rim,41,55
186,2,1:48.0,,Offensive rebound by R. Gobert,41,55
187,2,1:29.0,Personal foul by J. Ingles (drawn by M. Belinelli),,41,55
188,2,1:20.0,Personal foul by J. Ingles (drawn by M. Belinelli),,41,55
189,2,1:20.0,M. Belinelli makes free throw 1 of 2,,42,55
190,2,1:20.0,M. Belinelli makes free throw 2 of 2,,43,55
191,2,1:09.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by R. Rubio),43,57
192,2,0:48.0,Shooting foul by R. Gobert (drawn by L. Aldridge),,43,57
193,2,0:48.0,L. Aldridge makes free throw 1 of 2,,44,57
194,2,0:48.0,L. Aldridge makes free throw 2 of 2,,45,57
195,2,0:38.0,,R. Rubio makes 2-pt jump shot from 11 ft,45,59
196,2,0:27.0,P. Mills makes 3-pt jump shot from 23 ft (assist by B. Forbes),,48,59
197,2,0:04.0,,R. Rubio makes 3-pt jump shot from 26 ft (assist by R. O'Neale),48,62
198,2,0:00.0,L. Aldridge misses 3-pt jump shot from 30 ft,,48,62
199,2,0:00.0,Offensive rebound by Team,,48,62
200,3,11:47.0,J. Poeltl makes 2-pt layup from 3 ft (assist by D. DeRozan),,50,62
201,3,11:32.0,,J. Crowder misses 2-pt dunk from 3 ft,50,62
202,3,11:30.0,Defensive rebound by D. Bertāns,,50,62
203,3,11:22.0,D. Bertāns misses 2-pt jump shot from 18 ft,,50,62
204,3,11:19.0,,Defensive rebound by R. Gobert,50,62
205,3,11:10.0,,Turnover by J. Ingles (bad pass; steal by D. DeRozan),50,62
206,3,11:05.0,D. DeRozan makes 2-pt layup from 3 ft (assist by B. Forbes),,52,62
207,3,10:49.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),52,64
208,3,10:33.0,D. DeRozan misses 2-pt jump shot from 10 ft,,52,64
209,3,10:30.0,,Defensive rebound by D. Mitchell,52,64
210,3,10:21.0,,R. Rubio misses 3-pt jump shot from 23 ft,52,64
211,3,10:18.0,Defensive rebound by J. Poeltl,,52,64
212,3,10:03.0,L. Aldridge misses 2-pt hook shot from 7 ft,,52,64
213,3,10:01.0,,Defensive rebound by J. Crowder,52,64
214,3,9:56.0,,R. Rubio makes 2-pt jump shot from 15 ft,52,66
215,3,9:43.0,J. Poeltl makes 2-pt jump shot from 11 ft (assist by D. DeRozan),,54,66
216,3,9:22.0,,D. Mitchell misses 2-pt layup from 4 ft (block by J. Poeltl),54,66
217,3,9:18.0,Defensive rebound by L. Aldridge,,54,66
218,3,9:15.0,B. Forbes misses 3-pt jump shot from 24 ft,,54,66
219,3,9:14.0,,Defensive rebound by Team,54,66
220,3,9:14.0,Loose ball foul by J. Poeltl (drawn by R. Gobert),,54,66
221,3,9:04.0,,D. Mitchell makes 3-pt jump shot from 25 ft,54,69
222,3,8:45.0,Turnover by D. DeRozan (lost ball; steal by D. Mitchell),,54,69
223,3,8:39.0,,J. Crowder misses 3-pt jump shot from 24 ft,54,69
224,3,8:36.0,,Offensive rebound by Team,54,69
225,3,8:34.0,,D. Mitchell misses 3-pt jump shot from 24 ft,54,69
226,3,8:31.0,Defensive rebound by B. Forbes,,54,69
227,3,8:15.0,D. Bertāns misses 3-pt jump shot from 27 ft,,54,69
228,3,8:13.0,,Defensive rebound by R. Rubio,54,69
229,3,8:03.0,,R. Rubio makes 2-pt jump shot from 11 ft,54,71
230,3,7:45.0,Personal foul by R. Rubio (drawn by B. Forbes),,54,71
231,3,7:36.0,L. Aldridge misses 2-pt jump shot from 5 ft (block by R. Gobert),,54,71
232,3,7:36.0,Offensive rebound by Team,,54,71
233,3,7:32.0,L. Aldridge misses 2-pt jump shot from 7 ft,,54,71
234,3,7:30.0,,Defensive rebound by J. Crowder,54,71
235,3,7:17.0,,R. Rubio misses 3-pt jump shot from 25 ft,54,71
236,3,7:14.0,Defensive rebound by J. Poeltl,,54,71
237,3,7:04.0,Personal foul by J. Ingles (drawn by D. DeRozan),,54,71
238,3,7:04.0,M. Belinelli enters the game for J. Poeltl,,54,71
239,3,7:04.0,,K. Korver enters the game for J. Crowder,54,71
240,3,7:04.0,,R. O'Neale enters the game for J. Ingles,54,71
241,3,6:59.0,D. DeRozan makes 2-pt jump shot from 17 ft,,56,71
242,3,6:44.0,,Shooting foul by D. DeRozan (drawn by D. Mitchell),56,71
243,3,6:44.0,,Utah full timeout,56,71
244,3,6:44.0,,D. Mitchell makes free throw 1 of 2,56,72
245,3,6:44.0,,D. Mitchell makes free throw 2 of 2,56,73
246,3,6:32.0,D. DeRozan misses 2-pt jump shot from 16 ft,,56,73
247,3,6:29.0,,Defensive rebound by R. Rubio,56,73
248,3,6:22.0,,D. Mitchell misses 2-pt jump shot from 10 ft,56,73
249,3,6:19.0,Defensive rebound by B. Forbes,,56,73
250,3,6:05.0,M. Belinelli makes 2-pt layup from 3 ft,,58,73
251,3,5:51.0,,Offensive foul by D. Mitchell (drawn by D. DeRozan),58,73
252,3,5:51.0,,Turnover by D. Mitchell (offensive foul),58,73
253,3,5:51.0,P. Mills enters the game for B. Forbes,,58,73
254,3,5:39.0,P. Mills makes 2-pt layup from 9 ft,,60,73
255,3,5:25.0,,R. Rubio misses 2-pt jump shot from 14 ft (block by L. Aldridge),60,73
256,3,5:23.0,,Offensive rebound by R. Gobert,60,73
257,3,5:19.0,,Turnover by R. Gobert (back court),60,73
258,3,5:10.0,D. DeRozan misses 2-pt jump shot from 10 ft,,60,73
259,3,5:07.0,,Defensive rebound by R. Rubio,60,73
260,3,4:56.0,,R. O'Neale makes 2-pt layup from 2 ft (assist by D. Mitchell),60,75
261,3,4:55.0,San Antonio full timeout,,60,75
262,3,4:36.0,D. DeRozan makes 2-pt jump shot from 18 ft,,62,75
263,3,4:21.0,,Shooting foul by L. Aldridge (drawn by R. Gobert),62,75
264,3,4:21.0,,R. Gobert makes free throw 1 of 2,62,76
265,3,4:21.0,,R. Gobert makes free throw 2 of 2,62,77
266,3,4:07.0,D. DeRozan misses 2-pt jump shot from 10 ft,,62,77
267,3,4:03.0,Offensive rebound by L. Aldridge,,62,77
268,3,4:03.0,L. Aldridge makes 2-pt layup at rim,,64,77
269,3,3:50.0,,R. Gobert makes 2-pt dunk from 3 ft (assist by R. Rubio),64,79
270,3,3:28.0,Shooting foul by R. Rubio (drawn by L. Aldridge),,64,79
271,3,3:28.0,L. Aldridge makes free throw 1 of 2,,65,79
272,3,3:28.0,B. Forbes enters the game for D. DeRozan,,65,79
273,3,3:28.0,,R. Neto enters the game for R. Rubio,65,79
274,3,3:28.0,L. Aldridge makes free throw 2 of 2,,66,79
275,3,3:17.0,,K. Korver makes 2-pt layup from 2 ft (assist by D. Mitchell),66,81
276,3,3:07.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by P. Mills),,69,81
277,3,2:51.0,,D. Mitchell misses 3-pt jump shot from 23 ft,69,81
278,3,2:48.0,Defensive rebound by P. Mills,,69,81
279,3,2:39.0,M. Belinelli misses 2-pt layup from 6 ft,,69,81
280,3,2:36.0,Offensive rebound by L. Aldridge,,69,81
281,3,2:36.0,L. Aldridge misses 2-pt layup at rim,,69,81
282,3,2:35.0,,Defensive rebound by R. Gobert,69,81
283,3,2:32.0,,R. O'Neale makes 2-pt layup from 2 ft (assist by R. Neto),69,83
284,3,2:32.0,,Shooting foul by D. Bertāns (drawn by R. O'Neale),69,83
285,3,2:32.0,P. Gasol enters the game for L. Aldridge,,69,83
286,3,2:32.0,,D. Favors enters the game for R. Gobert,69,83
287,3,2:32.0,,J. Ingles enters the game for D. Mitchell,69,83
288,3,2:32.0,,R. O'Neale makes free throw 1 of 1,69,84
289,3,2:22.0,B. Forbes makes 2-pt jump shot from 18 ft (assist by P. Mills),,71,84
290,3,2:05.0,,D. Favors misses 2-pt layup from 1 ft,71,84
291,3,2:04.0,Defensive rebound by P. Gasol,,71,84
292,3,1:53.0,D. Bertāns misses 3-pt jump shot from 26 ft,,71,84
293,3,1:50.0,,Defensive rebound by D. Favors,71,84
294,3,1:41.0,,Turnover by J. Ingles (bad pass; steal by M. Belinelli),71,84
295,3,1:36.0,B. Forbes misses 3-pt jump shot from 24 ft,,71,84
296,3,1:32.0,,Defensive rebound by D. Favors,71,84
297,3,1:20.0,,Turnover by J. Ingles (lost ball; steal by P. Gasol),71,84
298,3,1:16.0,Shooting foul by R. Neto (drawn by M. Belinelli),,71,84
299,3,1:16.0,M. Belinelli makes free throw 1 of 2,,72,84
300,3,1:16.0,D. Cunningham enters the game for D. Bertāns,,72,84
301,3,1:16.0,M. Belinelli makes free throw 2 of 2,,73,84
302,3,1:09.0,,K. Korver misses 3-pt jump shot from 25 ft,73,84
303,3,1:06.0,,Offensive rebound by J. Ingles,73,84
304,3,0:57.0,,R. Neto misses 3-pt jump shot from 23 ft,73,84
305,3,0:54.0,Defensive rebound by D. Cunningham,,73,84
306,3,0:45.0,B. Forbes misses 3-pt jump shot from 23 ft,,73,84
307,3,0:41.0,,Defensive rebound by R. O'Neale,73,84
308,3,0:41.0,,D. Mitchell enters the game for R. Neto,73,84
309,3,0:23.0,,D. Mitchell makes 2-pt layup from 2 ft,73,86
310,3,0:03.0,P. Gasol makes 2-pt jump shot from 14 ft (assist by P. Mills),,75,86
311,3,0:00.0,,D. Mitchell misses 3-pt jump shot from 31 ft,75,86
312,3,0:00.0,,Offensive rebound by Team,75,86
313,4,11:45.0,,Turnover by D. Favors (bad pass; steal by D. Cunningham),75,86
314,4,11:32.0,P. Gasol misses 2-pt hook shot from 7 ft,,75,86
315,4,11:30.0,,Defensive rebound by D. Favors,75,86
316,4,11:19.0,,R. Neto makes 2-pt layup from 1 ft (assist by D. Favors),75,88
317,4,11:03.0,P. Gasol makes 2-pt jump shot from 22 ft (assist by P. Mills),,77,88
318,4,10:46.0,,D. Favors makes 2-pt jump shot from 16 ft (assist by R. Neto),77,90
319,4,10:33.0,M. Belinelli misses 2-pt jump shot from 14 ft,,77,90
320,4,10:30.0,,Defensive rebound by D. Favors,77,90
321,4,10:23.0,,D. Mitchell misses 2-pt jump shot from 12 ft,77,90
322,4,10:22.0,Defensive rebound by Team,,77,90
323,4,10:22.0,,Loose ball foul by D. Mitchell (drawn by P. Gasol),77,90
324,4,10:22.0,L. Aldridge enters the game for M. Belinelli,,77,90
325,4,10:22.0,D. DeRozan enters the game for P. Gasol,,77,90
326,4,10:12.0,P. Mills misses 3-pt jump shot from 25 ft,,77,90
327,4,10:10.0,,Defensive rebound by D. Favors,77,90
328,4,9:56.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by J. Ingles),77,93
329,4,9:54.0,San Antonio full timeout,,77,93
330,4,9:54.0,P. Gasol enters the game for L. Aldridge,,77,93
331,4,9:54.0,,R. Rubio enters the game for R. Neto,77,93
332,4,9:41.0,D. DeRozan makes 2-pt jump shot from 16 ft (assist by P. Gasol),,79,93
333,4,9:41.0,Shooting foul by J. Ingles (drawn by D. DeRozan),,79,93
334,4,9:41.0,D. DeRozan makes free throw 1 of 1,,80,93
335,4,9:31.0,,Personal foul by D. DeRozan (drawn by D. Mitchell),80,93
336,4,9:28.0,,Shooting foul by B. Forbes (drawn by R. Rubio),80,93
337,4,9:28.0,,R. Rubio makes free throw 1 of 2,80,94
338,4,9:28.0,M. Belinelli enters the game for D. Cunningham,,80,94
339,4,9:28.0,D. Bertāns enters the game for P. Mills,,80,94
340,4,9:28.0,,R. Rubio misses free throw 2 of 2,80,94
341,4,9:26.0,Defensive rebound by D. DeRozan,,80,94
342,4,9:11.0,B. Forbes misses 2-pt jump shot from 10 ft,,80,94
343,4,9:08.0,,Defensive rebound by D. Favors,80,94
344,4,9:02.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by J. Crowder),80,97
345,4,8:44.0,Shooting foul by R. Rubio (drawn by P. Gasol),,80,97
346,4,8:44.0,P. Gasol makes free throw 1 of 2,,81,97
347,4,8:44.0,P. Gasol misses free throw 2 of 2,,81,97
348,4,8:42.0,,Defensive rebound by J. Crowder,81,97
349,4,8:31.0,,Personal foul by B. Forbes (drawn by D. Favors),81,97
350,4,8:31.0,,R. O'Neale enters the game for J. Ingles,81,97
351,4,8:23.0,,R. O'Neale makes 3-pt jump shot from 26 ft (assist by D. Mitchell),81,100
352,4,8:05.0,Shooting foul by J. Crowder (drawn by D. Bertāns),,81,100
353,4,8:05.0,D. Bertāns makes free throw 1 of 3,,82,100
354,4,8:05.0,D. Bertāns makes free throw 2 of 3,,83,100
355,4,8:05.0,D. Bertāns makes free throw 3 of 3,,84,100
356,4,7:49.0,,R. Rubio misses 2-pt jump shot from 11 ft,84,100
357,4,7:47.0,Defensive rebound by P. Gasol,,84,100
358,4,7:39.0,Turnover by D. DeRozan (lost ball; steal by D. Mitchell),,84,100
359,4,7:33.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by D. Mitchell),84,103
360,4,7:18.0,M. Belinelli makes 2-pt layup from 3 ft (assist by P. Gasol),,86,103
361,4,7:00.0,,D. Mitchell misses 3-pt jump shot from 25 ft,86,103
362,4,6:56.0,,Offensive rebound by D. Favors,86,103
363,4,6:55.0,,Shooting foul by D. DeRozan (drawn by D. Favors),86,103
364,4,6:55.0,,D. Favors misses free throw 1 of 2,86,103
365,4,6:55.0,,Offensive rebound by Team,86,103
366,4,6:55.0,L. Aldridge enters the game for B. Forbes,,86,103
367,4,6:55.0,P. Mills enters the game for P. Gasol,,86,103
368,4,6:55.0,,D. Favors misses free throw 2 of 2,86,103
369,4,6:54.0,Defensive rebound by D. DeRozan,,86,103
370,4,6:38.0,P. Mills makes 2-pt jump shot from 17 ft,,88,103
371,4,6:27.0,,Utah full timeout,88,103
372,4,6:27.0,,R. Gobert enters the game for D. Favors,88,103
373,4,6:17.0,,J. Crowder misses 3-pt jump shot from 25 ft,88,103
374,4,6:14.0,Defensive rebound by M. Belinelli,,88,103
375,4,6:05.0,D. DeRozan makes 2-pt layup from 1 ft,,90,103
376,4,5:53.0,,Personal foul by D. DeRozan (drawn by D. Mitchell),90,103
