,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA LAKERS_ACTION,DALLAS_SCORE,LA LAKERS_SCORE
34,1,8:16.0,D. Jordan makes 2-pt layup from 2 ft (assist by D. Smith),,15,6
35,1,8:16.0,,Violation by Team (def goaltending),15,6
36,1,8:04.0,,B. Ingram misses 3-pt jump shot from 26 ft,15,6
37,1,8:00.0,Defensive rebound by L. Dončić,,15,6
38,1,7:54.0,D. Jordan makes 2-pt layup from 2 ft (assist by L. Dončić),,17,6
39,1,7:54.0,,LA Lakers full timeout,17,6
40,1,7:39.0,,L. Ball misses 3-pt jump shot from 25 ft,17,6
41,1,7:36.0,Defensive rebound by H. Barnes,,17,6
42,1,7:29.0,Turnover by D. Jordan (lost ball; steal by L. Ball),,17,6
43,1,7:25.0,,L. Ball makes 2-pt layup at rim,17,8
44,1,7:14.0,Turnover by D. Finney-Smith (bad pass; steal by L. Ball),,17,8
45,1,7:13.0,,Shooting foul by D. Smith (drawn by L. Ball),17,8
46,1,7:13.0,,L. Ball misses free throw 1 of 2,17,8
47,1,7:13.0,,Offensive rebound by Team,17,8
48,1,7:13.0,,L. Ball makes free throw 2 of 2,17,9
49,1,7:01.0,Shooting foul by L. Ball (drawn by H. Barnes),,17,9
50,1,7:01.0,H. Barnes makes free throw 1 of 2,,18,9
51,1,7:01.0,H. Barnes makes free throw 2 of 2,,19,9
52,1,6:31.0,,B. Ingram makes 2-pt jump shot from 18 ft,19,11
53,1,6:19.0,L. Dončić makes 2-pt jump shot from 17 ft,,21,11
54,1,6:07.0,,L. Ball misses 2-pt jump shot from 10 ft,21,11
55,1,6:04.0,,Offensive rebound by L. Ball,21,11
56,1,6:01.0,,K. Kuzma misses 3-pt jump shot from 25 ft,21,11
57,1,6:01.0,,Offensive rebound by Team,21,11
58,1,5:59.0,,Personal foul by D. Finney-Smith (drawn by L. James),21,11
59,1,5:59.0,,T. Chandler enters the game for J. McGee,21,11
60,1,5:39.0,,L. Ball misses 3-pt jump shot from 24 ft,21,11
61,1,5:37.0,Defensive rebound by L. Dončić,,21,11
62,1,5:30.0,D. Finney-Smith misses 3-pt jump shot from 23 ft,,21,11
63,1,5:30.0,,Defensive rebound by K. Kuzma,21,11
64,1,5:14.0,,L. James misses 2-pt layup from 3 ft (block by L. Dončić),21,11
65,1,5:10.0,,Offensive rebound by L. James,21,11
66,1,5:09.0,,L. James misses 2-pt layup from 4 ft (block by L. Dončić),21,11
67,1,5:06.0,Defensive rebound by D. Jordan,,21,11
68,1,5:03.0,L. Dončić misses 3-pt jump shot from 27 ft,,21,11
69,1,5:00.0,,Defensive rebound by T. Chandler,21,11
70,1,4:59.0,,Turnover by L. James (step out of bounds),21,11
71,1,4:46.0,D. Smith makes 2-pt jump shot from 12 ft,,23,11
72,1,4:35.0,,Turnover by L. James (bad pass; steal by L. Dončić),23,11
73,1,4:31.0,Turnover by L. Dončić (lost ball; steal by L. Ball),,23,11
74,1,4:30.0,,T. Chandler makes 2-pt layup from 2 ft (assist by L. Ball),23,13
75,1,4:30.0,Dallas full timeout,,23,13
76,1,4:30.0,,J. Hart enters the game for L. Ball,23,13
77,1,4:11.0,H. Barnes makes 3-pt jump shot from 26 ft (assist by D. Jordan),,26,13
78,1,3:56.0,,Shooting foul by D. Finney-Smith (drawn by B. Ingram),26,13
79,1,3:56.0,,B. Ingram makes free throw 1 of 2,26,14
80,1,3:56.0,J. Barea enters the game for D. Finney-Smith,,26,14
81,1,3:56.0,D. Harris enters the game for D. Smith,,26,14
82,1,3:56.0,,K. Caldwell-Pope enters the game for K. Kuzma,26,14
83,1,3:56.0,,B. Ingram misses free throw 2 of 2,26,14
84,1,3:54.0,Defensive rebound by L. Dončić,,26,14
85,1,3:49.0,Personal foul by T. Chandler (drawn by D. Jordan),,26,14
86,1,3:42.0,H. Barnes misses 3-pt jump shot from 26 ft,,26,14
87,1,3:38.0,,Defensive rebound by K. Caldwell-Pope,26,14
88,1,3:37.0,,Offensive foul by L. James (drawn by L. Dončić),26,14
89,1,3:37.0,,Turnover by L. James (offensive foul),26,14
90,1,3:37.0,,M. Beasley enters the game for L. James,26,14
91,1,3:25.0,Personal foul by B. Ingram (drawn by D. Harris),,26,14
92,1,3:25.0,D. Powell enters the game for D. Jordan,,26,14
93,1,3:11.0,H. Barnes misses 2-pt jump shot from 20 ft,,26,14
94,1,3:08.0,,Defensive rebound by B. Ingram,26,14
95,1,3:00.0,,B. Ingram misses 2-pt layup from 1 ft,26,14
96,1,2:52.0,,Offensive rebound by T. Chandler,26,14
97,1,2:52.0,,T. Chandler makes 2-pt dunk from 1 ft,26,16
98,1,2:45.0,D. Powell misses 2-pt layup from 4 ft,,26,16
99,1,2:42.0,,Defensive rebound by T. Chandler,26,16
100,1,2:34.0,,Turnover by M. Beasley (lost ball; steal by H. Barnes),26,16
101,1,2:29.0,D. Powell misses 3-pt jump shot from 26 ft,,26,16
102,1,2:25.0,,Defensive rebound by M. Beasley,26,16
103,1,2:18.0,,B. Ingram makes 2-pt layup from 2 ft,26,18
104,1,2:02.0,J. Barea makes 3-pt jump shot from 27 ft,,29,18
105,1,1:54.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,29,18
106,1,1:50.0,Defensive rebound by D. Powell,,29,18
107,1,1:35.0,Personal foul by K. Caldwell-Pope (drawn by J. Barea),,29,18
108,1,1:35.0,J. Barea misses free throw 1 of 2,,29,18
109,1,1:35.0,Offensive rebound by Team,,29,18
110,1,1:35.0,W. Matthews enters the game for L. Dončić,,29,18
111,1,1:35.0,J. Barea makes free throw 2 of 2,,30,18
112,1,1:13.0,,Turnover by M. Beasley (bad pass; steal by J. Barea),30,18
113,1,1:08.0,H. Barnes misses 3-pt jump shot from 25 ft,,30,18
114,1,1:04.0,,Defensive rebound by T. Chandler,30,18
115,1,0:55.0,,B. Ingram makes 2-pt jump shot from 14 ft,30,20
116,1,0:44.0,D. Powell misses 3-pt jump shot from 26 ft,,30,20
117,1,0:42.0,Offensive rebound by H. Barnes,,30,20
118,1,0:41.0,H. Barnes makes 2-pt layup from 2 ft,,32,20
119,1,0:34.0,,T. Chandler makes 2-pt dunk from 2 ft (assist by M. Beasley),32,22
120,1,0:09.0,W. Matthews misses 3-pt jump shot from 25 ft,,32,22
121,1,0:07.0,,Defensive rebound by B. Ingram,32,22
122,1,0:01.0,,B. Ingram misses 2-pt jump shot from 3 ft,32,22
123,1,0:00.0,Defensive rebound by D. Powell,,32,22
124,2,11:48.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by J. Barea),,35,22
125,2,11:31.0,,Turnover by L. Ball (bad pass; steal by D. Finney-Smith),35,22
126,2,11:21.0,D. Finney-Smith misses 3-pt jump shot from 28 ft,,35,22
127,2,11:15.0,Offensive rebound by D. Powell,,35,22
128,2,11:15.0,D. Powell makes 2-pt dunk at rim,,37,22
129,2,11:15.0,,Turnover by L. Ball (bad pass),37,22
130,2,11:03.0,Personal foul by J. McGee (drawn by D. Powell),,37,22
131,2,10:52.0,D. Finney-Smith misses 3-pt jump shot from 24 ft,,37,22
132,2,10:48.0,,Defensive rebound by J. McGee,37,22
133,2,10:39.0,,L. Ball makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),37,25
134,2,10:39.0,,Away from play foul by D. Powell (drawn by K. Caldwell-Pope),37,25
135,2,10:39.0,,L. Stephenson enters the game for M. Beasley,37,25
136,2,10:39.0,,K. Caldwell-Pope makes free throw 1 of 1,37,26
137,2,10:27.0,D. Powell makes 2-pt layup from 3 ft (assist by J. Barea),,39,26
138,2,10:10.0,,J. McGee misses 2-pt hook shot from 3 ft,39,26
139,2,10:08.0,Defensive rebound by W. Matthews,,39,26
140,2,10:05.0,D. Finney-Smith makes 2-pt dunk from 2 ft (assist by D. Powell),,41,26
141,2,9:55.0,,Turnover by L. Stephenson (lost ball; steal by D. Finney-Smith),41,26
142,2,9:47.0,J. Barea misses 2-pt layup from 4 ft,,41,26
143,2,9:45.0,,Defensive rebound by J. Hart,41,26
144,2,9:42.0,,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by J. Hart),41,28
145,2,9:33.0,W. Matthews makes 2-pt layup from 1 ft,,43,28
146,2,9:25.0,,L. Ball makes 2-pt layup from 2 ft (assist by L. Stephenson),43,30
147,2,9:04.0,J. Barea misses 3-pt jump shot from 27 ft,,43,30
148,2,9:00.0,,Defensive rebound by J. McGee,43,30
149,2,8:57.0,,L. Ball misses 3-pt jump shot from 25 ft,43,30
150,2,8:53.0,,Offensive rebound by L. Stephenson,43,30
151,2,8:50.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,43,30
152,2,8:48.0,Defensive rebound by D. Powell,,43,30
153,2,8:39.0,J. Barea makes 2-pt jump shot from 11 ft,,45,30
154,2,8:39.0,,LA Lakers full timeout,45,30
155,2,8:39.0,,L. James enters the game for K. Caldwell-Pope,45,30
156,2,8:39.0,,K. Kuzma enters the game for J. Hart,45,30
157,2,8:27.0,,J. McGee makes 2-pt layup from 1 ft (assist by L. James),45,32
158,2,8:03.0,D. Harris misses 3-pt jump shot from 26 ft,,45,32
159,2,8:02.0,,Defensive rebound by Team,45,32
160,2,7:54.0,,L. James makes 2-pt layup from 2 ft,45,34
161,2,7:35.0,Turnover by W. Matthews (bad pass; steal by L. Ball),,45,34
162,2,7:33.0,,L. James makes 2-pt dunk from 2 ft (assist by L. Ball),45,36
163,2,7:33.0,Dallas full timeout,,45,36
164,2,7:33.0,L. Dončić enters the game for W. Matthews,,45,36
165,2,7:33.0,D. Jordan enters the game for D. Powell,,45,36
166,2,7:20.0,Def 3 sec tech foul by Team,,45,36
167,2,7:20.0,L. Dončić misses technical free throw,,45,36
168,2,7:20.0,Offensive rebound by Team,,45,36
169,2,7:14.0,L. Dončić misses 2-pt jump shot from 5 ft,,45,36
170,2,7:11.0,,Defensive rebound by K. Kuzma,45,36
171,2,6:56.0,,L. Stephenson misses 3-pt jump shot from 25 ft,45,36
172,2,6:54.0,Defensive rebound by L. Dončić,,45,36
173,2,6:43.0,D. Harris misses 3-pt jump shot from 28 ft,,45,36
174,2,6:40.0,,Defensive rebound by K. Kuzma,45,36
175,2,6:32.0,,L. James makes 2-pt dunk from 2 ft (assist by K. Kuzma),45,38
176,2,6:17.0,J. Barea misses 3-pt jump shot from 28 ft,,45,38
177,2,6:14.0,,Defensive rebound by J. McGee,45,38
178,2,6:10.0,,L. Stephenson makes 2-pt layup from 2 ft (assist by K. Kuzma),45,40
179,2,6:10.0,Dallas full timeout,,45,40
180,2,6:10.0,H. Barnes enters the game for J. Barea,,45,40
181,2,6:10.0,W. Matthews enters the game for D. Finney-Smith,,45,40
182,2,6:10.0,D. Smith enters the game for D. Harris,,45,40
183,2,5:53.0,D. Smith makes 2-pt dunk from 2 ft (assist by L. Dončić),,47,40
184,2,5:40.0,,L. Stephenson misses 2-pt jump shot from 22 ft,47,40
185,2,5:36.0,Defensive rebound by D. Jordan,,47,40
186,2,5:32.0,Personal foul by K. Kuzma (drawn by D. Jordan),,47,40
187,2,5:32.0,,B. Ingram enters the game for L. Stephenson,47,40
188,2,5:15.0,D. Smith misses 3-pt jump shot from 27 ft,,47,40
189,2,5:13.0,,Defensive rebound by K. Kuzma,47,40
190,2,5:08.0,,L. James makes 2-pt layup from 1 ft,47,42
191,2,4:45.0,D. Smith misses 2-pt jump shot from 7 ft,,47,42
192,2,4:45.0,,Defensive rebound by Team,47,42
193,2,4:45.0,Loose ball foul by D. Jordan (drawn by J. McGee),,47,42
194,2,4:20.0,,B. Ingram misses 2-pt jump shot from 13 ft,47,42
195,2,4:16.0,Defensive rebound by H. Barnes,,47,42
196,2,4:07.0,L. Dončić misses 2-pt jump shot from 17 ft,,47,42
197,2,4:03.0,,Defensive rebound by L. James,47,42
198,2,4:01.0,,J. McGee makes 2-pt dunk from 2 ft (assist by L. Ball),47,44
199,2,3:38.0,H. Barnes makes 2-pt hook shot from 4 ft,,49,44
200,2,3:24.0,,L. James makes 2-pt dunk from 3 ft,49,46
201,2,3:12.0,Shooting foul by J. McGee (drawn by L. Dončić),,49,46
202,2,3:12.0,L. Dončić makes free throw 1 of 2,,50,46
203,2,3:12.0,,T. Chandler enters the game for J. McGee,50,46
204,2,3:12.0,L. Dončić makes free throw 2 of 2,,51,46
205,2,2:58.0,,Shooting foul by D. Jordan (drawn by L. James),51,46
206,2,2:58.0,,L. James misses free throw 1 of 2,51,46
207,2,2:58.0,,Offensive rebound by Team,51,46
208,2,2:58.0,,L. James misses free throw 2 of 2,51,46
209,2,2:55.0,Defensive rebound by D. Jordan,,51,46
210,2,2:37.0,D. Smith makes 2-pt jump shot from 18 ft,,53,46
211,2,2:17.0,,K. Kuzma misses 2-pt hook shot from 11 ft,53,46
212,2,2:12.0,,Offensive rebound by T. Chandler,53,46
213,2,2:09.0,,B. Ingram makes 2-pt layup from 1 ft,53,48
214,2,1:54.0,Def 3 sec tech foul by Team,,53,48
215,2,1:54.0,H. Barnes makes technical free throw,,54,48
216,2,1:45.0,L. Dončić misses 3-pt jump shot from 23 ft,,54,48
217,2,1:41.0,Offensive rebound by D. Jordan,,54,48
218,2,1:40.0,D. Smith misses 3-pt jump shot from 27 ft,,54,48
219,2,1:37.0,Offensive rebound by D. Jordan,,54,48
220,2,1:37.0,Personal foul by L. Ball (drawn by D. Jordan),,54,48
221,2,1:22.0,H. Barnes makes 2-pt layup from 2 ft,,56,48
222,2,1:11.0,,T. Chandler makes 2-pt layup from 1 ft (assist by L. James),56,50
223,2,0:59.0,D. Smith misses 2-pt layup from 2 ft,,56,50
224,2,0:57.0,,Defensive rebound by T. Chandler,56,50
225,2,0:55.0,,B. Ingram makes 2-pt dunk from 1 ft (assist by K. Kuzma),56,52
226,2,0:31.0,L. Dončić misses 3-pt jump shot from 26 ft,,56,52
227,2,0:28.0,,Defensive rebound by L. James,56,52
228,2,0:25.0,,Turnover by B. Ingram (step out of bounds),56,52
229,2,0:25.0,,J. Hart enters the game for L. Ball,56,52
230,2,0:25.0,,L. Stephenson enters the game for L. James,56,52
231,2,0:09.0,Personal foul by B. Ingram (drawn by D. Smith),,56,52
232,2,0:09.0,D. Smith makes free throw 1 of 2,,57,52
233,2,0:09.0,D. Harris enters the game for D. Jordan,,57,52
234,2,0:09.0,D. Powell enters the game for W. Matthews,,57,52
235,2,0:09.0,,L. James enters the game for T. Chandler,57,52
236,2,0:09.0,D. Smith makes free throw 2 of 2,,58,52
237,2,0:05.0,,Shooting foul by D. Powell (drawn by K. Kuzma),58,52
238,2,0:05.0,W. Matthews enters the game for D. Harris,,58,52
239,2,0:05.0,,K. Kuzma makes free throw 1 of 2,58,53
240,2,0:05.0,,K. Caldwell-Pope enters the game for L. James,58,53
241,2,0:05.0,,K. Kuzma misses free throw 2 of 2,58,53
242,2,0:05.0,Defensive rebound by D. Powell,,58,53
243,2,0:01.0,L. Dončić misses 3-pt jump shot from 43 ft,,58,53
244,2,0:00.0,Offensive rebound by Team,,58,53
245,3,11:49.0,Turnover by L. Dončić (bad pass; steal by J. McGee),,58,53
246,3,11:43.0,,L. James misses 2-pt jump shot from 15 ft,58,53
247,3,11:38.0,Defensive rebound by L. Dončić,,58,53
248,3,11:26.0,Turnover by D. Smith (traveling),,58,53
249,3,11:05.0,,L. Ball misses 3-pt jump shot from 24 ft,58,53
250,3,11:03.0,Defensive rebound by L. Dončić,,58,53
251,3,11:01.0,Turnover by D. Smith (step out of bounds),,58,53
252,3,10:47.0,,J. McGee misses 2-pt jump shot from 12 ft,58,53
253,3,10:44.0,Defensive rebound by W. Matthews,,58,53
254,3,10:28.0,L. Dončić misses 2-pt jump shot from 12 ft,,58,53
255,3,10:23.0,,Defensive rebound by J. McGee,58,53
256,3,10:20.0,,L. James makes 2-pt dunk from 1 ft (assist by K. Kuzma),58,55
257,3,10:02.0,H. Barnes makes 2-pt jump shot from 15 ft,,60,55
258,3,9:43.0,,Shooting foul by H. Barnes (drawn by B. Ingram),60,55
259,3,9:43.0,,B. Ingram misses free throw 1 of 2,60,55
260,3,9:43.0,,Offensive rebound by Team,60,55
261,3,9:43.0,,B. Ingram makes free throw 2 of 2,60,56
262,3,9:27.0,H. Barnes misses 2-pt jump shot from 7 ft,,60,56
263,3,9:27.0,Offensive rebound by Team,,60,56
264,3,9:27.0,,Loose ball foul by J. McGee (drawn by D. Jordan),60,56
265,3,9:22.0,Personal foul by L. Ball (drawn by D. Jordan),,60,56
266,3,9:11.0,D. Smith misses 2-pt layup from 2 ft,,60,56
267,3,9:07.0,Offensive rebound by D. Jordan,,60,56
268,3,9:07.0,D. Jordan misses 2-pt layup from 1 ft,,60,56
269,3,9:06.0,,Defensive rebound by J. McGee,60,56
270,3,9:03.0,,L. James makes 3-pt jump shot from 25 ft,60,59
271,3,8:55.0,Offensive foul by L. Dončić (drawn by L. James),,60,59
272,3,8:55.0,Turnover by L. Dončić (offensive foul),,60,59
273,3,8:43.0,,Turnover by B. Ingram (traveling),60,59
274,3,8:23.0,Turnover by H. Barnes (bad pass; steal by L. Ball),,60,59
275,3,8:21.0,,L. Ball makes 2-pt dunk from 2 ft (assist by B. Ingram),60,61
276,3,8:21.0,Dallas full timeout,,60,61
277,3,8:06.0,W. Matthews misses 3-pt jump shot from 26 ft,,60,61
278,3,8:02.0,,Defensive rebound by B. Ingram,60,61
279,3,7:54.0,,Offensive foul by J. McGee (drawn by H. Barnes),60,61
280,3,7:54.0,,Turnover by J. McGee (offensive foul),60,61
281,3,7:38.0,H. Barnes misses 2-pt hook shot from 4 ft (block by J. McGee),,60,61
282,3,7:35.0,,Defensive rebound by K. Kuzma,60,61
283,3,7:30.0,,K. Kuzma misses 2-pt jump shot from 7 ft,60,61
284,3,7:27.0,Defensive rebound by D. Jordan,,60,61
285,3,7:24.0,H. Barnes makes 2-pt layup from 3 ft (assist by D. Smith),,62,61
286,3,7:03.0,,Turnover by L. Ball (bad pass; steal by L. Dončić),62,61
287,3,6:59.0,D. Smith makes 2-pt layup from 2 ft,,64,61
288,3,6:59.0,,LA Lakers full timeout,64,61
289,3,6:59.0,D. Finney-Smith enters the game for W. Matthews,,64,61
290,3,6:59.0,,T. Chandler enters the game for J. McGee,64,61
291,3,6:42.0,,Turnover by K. Kuzma (lost ball; steal by H. Barnes),64,61
292,3,6:39.0,D. Smith makes 3-pt jump shot from 23 ft (assist by H. Barnes),,67,61
293,3,6:21.0,,L. James misses 3-pt jump shot from 26 ft,67,61
294,3,6:19.0,Defensive rebound by D. Smith,,67,61
295,3,6:14.0,D. Smith misses 3-pt jump shot from 26 ft,,67,61
296,3,6:08.0,,Defensive rebound by L. James,67,61
297,3,6:06.0,,B. Ingram misses 2-pt layup from 1 ft,67,61
298,3,6:03.0,Defensive rebound by D. Finney-Smith,,67,61
299,3,5:49.0,L. Dončić misses 2-pt jump shot from 12 ft,,67,61
300,3,5:49.0,,Defensive rebound by Team,67,61
301,3,5:49.0,Loose ball foul by D. Jordan (drawn by K. Kuzma),,67,61
302,3,5:49.0,Technical foul by D. Jordan,,67,61
303,3,5:49.0,,K. Kuzma misses technical free throw,67,61
304,3,5:49.0,,Offensive rebound by Team,67,61
305,3,5:35.0,,K. Kuzma makes 2-pt hook shot from 2 ft,67,63
306,3,5:14.0,H. Barnes misses 2-pt jump shot from 13 ft,,67,63
307,3,5:10.0,,Defensive rebound by B. Ingram,67,63
308,3,5:03.0,,K. Kuzma makes 3-pt jump shot from 27 ft (assist by L. James),67,66
309,3,4:51.0,Shooting foul by L. Ball (drawn by H. Barnes),,67,66
310,3,4:51.0,H. Barnes misses free throw 1 of 2,,67,66
311,3,4:51.0,Offensive rebound by Team,,67,66
312,3,4:51.0,,K. Caldwell-Pope enters the game for L. Ball,67,66
313,3,4:51.0,H. Barnes makes free throw 2 of 2,,68,66
314,3,4:41.0,,Turnover by K. Kuzma (bad pass),68,66
315,3,4:19.0,Turnover by D. Smith (bad pass; steal by T. Chandler),,68,66
316,3,4:08.0,,B. Ingram misses 2-pt layup from 1 ft,68,66
317,3,4:06.0,Defensive rebound by D. Finney-Smith,,68,66
318,3,3:52.0,Shooting foul by L. James (drawn by H. Barnes),,68,66
319,3,3:52.0,H. Barnes makes free throw 1 of 2,,69,66
320,3,3:52.0,J. Barea enters the game for L. Dončić,,69,66
321,3,3:52.0,D. Harris enters the game for D. Smith,,69,66
322,3,3:52.0,,J. Hart enters the game for L. James,69,66
323,3,3:52.0,H. Barnes misses free throw 2 of 2,,69,66
324,3,3:47.0,,Defensive rebound by K. Kuzma,69,66
325,3,3:34.0,,B. Ingram makes 2-pt jump shot from 13 ft,69,68
326,3,3:22.0,Def 3 sec tech foul by Team,,69,68
327,3,3:22.0,H. Barnes makes technical free throw,,70,68
328,3,3:22.0,,Technical foul by T. Chandler,70,68
329,3,3:22.0,H. Barnes makes technical free throw,,71,68
330,3,3:13.0,Turnover by D. Finney-Smith (traveling),,71,68
331,3,2:54.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,71,68
332,3,2:54.0,Defensive rebound by H. Barnes,,71,68
333,3,2:36.0,D. Jordan misses 2-pt layup from 2 ft,,71,68
334,3,2:34.0,,Defensive rebound by T. Chandler,71,68
335,3,2:32.0,,Shooting foul by D. Harris (drawn by K. Kuzma),71,68
336,3,2:32.0,,K. Kuzma makes free throw 1 of 2,71,69
337,3,2:32.0,W. Matthews enters the game for H. Barnes,,71,69
338,3,2:32.0,D. Powell enters the game for D. Jordan,,71,69
339,3,2:32.0,,K. Kuzma makes free throw 2 of 2,71,70
340,3,2:19.0,Shooting foul by B. Ingram (drawn by D. Harris),,71,70
341,3,2:19.0,D. Harris misses free throw 1 of 2,,71,70
342,3,2:19.0,Offensive rebound by Team,,71,70
343,3,2:19.0,D. Harris makes free throw 2 of 2,,72,70
344,3,2:06.0,,K. Kuzma makes 3-pt jump shot from 27 ft (assist by B. Ingram),72,73
345,3,1:51.0,J. Barea misses 3-pt jump shot from 26 ft,,72,73
346,3,1:47.0,,Defensive rebound by K. Caldwell-Pope,72,73
347,3,1:36.0,,T. Chandler makes 2-pt layup from 1 ft (assist by K. Kuzma),72,75
348,3,1:23.0,Personal foul by J. Hart (drawn by W. Matthews),,72,75
349,3,1:23.0,W. Matthews makes free throw 1 of 2,,73,75
350,3,1:23.0,W. Matthews misses free throw 2 of 2,,73,75
351,3,1:20.0,,Defensive rebound by K. Kuzma,73,75
352,3,1:11.0,,K. Kuzma makes 3-pt jump shot from 28 ft (assist by B. Ingram),73,78
353,3,0:59.0,Shooting foul by T. Chandler (drawn by D. Powell),,73,78
354,3,0:59.0,D. Powell makes free throw 1 of 2,,74,78
355,3,0:59.0,D. Powell makes free throw 2 of 2,,75,78
356,3,0:47.0,,K. Kuzma misses 3-pt jump shot from 26 ft,75,78
357,3,0:45.0,Defensive rebound by D. Harris,,75,78
358,3,0:23.0,J. Barea misses 3-pt jump shot from 26 ft,,75,78
359,3,0:21.0,,Defensive rebound by T. Chandler,75,78
360,3,0:07.0,,Personal foul by D. Finney-Smith (drawn by B. Ingram),75,78
361,3,0:07.0,,L. James enters the game for T. Chandler,75,78
362,3,0:01.0,,L. James misses 2-pt layup from 4 ft (block by W. Matthews),75,78
363,3,0:00.0,Defensive rebound by J. Barea,,75,78
364,4,11:47.0,,J. Hart makes 2-pt layup from 3 ft (assist by L. Ball),75,80
365,4,11:39.0,Personal foul by K. Caldwell-Pope (drawn by D. Harris),,75,80
366,4,11:34.0,Personal foul by J. McGee (drawn by D. Powell),,75,80
367,4,11:28.0,Shooting foul by J. McGee (drawn by D. Powell),,75,80
368,4,11:28.0,,T. Chandler enters the game for J. McGee,75,80
369,4,11:28.0,D. Powell makes free throw 1 of 1,,76,80
370,4,11:28.0,D. Powell makes free throw 1 of 1,,77,80
371,4,11:17.0,,Personal foul by D. Powell (drawn by T. Chandler),77,80
372,4,11:02.0,,L. James makes 2-pt layup from 2 ft,77,82
373,4,10:44.0,D. Powell misses 3-pt jump shot from 28 ft,,77,82
374,4,10:41.0,Offensive rebound by D. Harris,,77,82
375,4,10:38.0,D. Harris makes 3-pt jump shot from 26 ft,,80,82
376,4,10:33.0,,Offensive foul by L. Ball (drawn by J. Barea),80,82
377,4,10:33.0,,Turnover by L. Ball (offensive foul),80,82
378,4,10:33.0,,B. Ingram enters the game for L. Ball,80,82
379,4,10:22.0,Offensive foul by D. Powell (drawn by K. Caldwell-Pope),,80,82
380,4,10:22.0,Turnover by D. Powell (offensive foul),,80,82
381,4,10:08.0,,K. Caldwell-Pope misses 3-pt jump shot from 28 ft,80,82
382,4,10:07.0,,Offensive rebound by T. Chandler,80,82
383,4,10:07.0,,T. Chandler makes 2-pt layup at rim,80,84
384,4,10:07.0,,Shooting foul by D. Powell (drawn by T. Chandler),80,84
385,4,10:07.0,Technical foul by J. Barea,,80,84
386,4,10:07.0,,K. Caldwell-Pope makes technical free throw,80,85
387,4,10:07.0,,T. Chandler makes free throw 1 of 1,80,86
388,4,9:51.0,D. Powell makes 2-pt jump shot from 1 ft (assist by W. Matthews),,82,86
