,QUARTER,TIME_REMAINING,NEW YORK_ACTION,WASHINGTON_ACTION,NEW YORK_SCORE,WASHINGTON_SCORE
40,1,6:44.0,,T. Bryant makes 2-pt layup from 1 ft (assist by T. Ariza),11,11
41,1,6:29.0,K. Knox makes 2-pt layup from 2 ft,,13,11
42,1,6:14.0,,T. Satoranský makes 2-pt jump shot from 13 ft,13,13
43,1,6:01.0,T. Hardaway misses 3-pt jump shot from 28 ft,,13,13
44,1,5:57.0,,Defensive rebound by T. Bryant,13,13
45,1,5:50.0,,J. Green misses 3-pt jump shot from 23 ft,13,13
46,1,5:46.0,Defensive rebound by N. Vonleh,,13,13
47,1,5:29.0,L. Kornet misses 2-pt jump shot from 8 ft,,13,13
48,1,5:27.0,,Defensive rebound by T. Bryant,13,13
49,1,5:22.0,,Turnover by B. Beal (lost ball; steal by L. Kornet),13,13
50,1,5:08.0,N. Vonleh misses 2-pt layup from 5 ft,,13,13
51,1,5:05.0,,Defensive rebound by T. Bryant,13,13
52,1,4:55.0,,B. Beal misses 2-pt jump shot from 6 ft,13,13
53,1,4:54.0,Defensive rebound by N. Vonleh,,13,13
54,1,4:39.0,,Washington full timeout,13,13
55,1,4:39.0,D. Dotson enters the game for T. Hardaway,,13,13
56,1,4:39.0,F. Ntilikina enters the game for E. Mudiay,,13,13
57,1,4:39.0,,O. Porter enters the game for J. Green,13,13
58,1,4:39.0,,C. Randle enters the game for T. Satoranský,13,13
59,1,4:33.0,L. Kornet makes 3-pt jump shot from 27 ft (assist by D. Dotson),,16,13
60,1,4:19.0,,B. Beal misses 3-pt jump shot from 27 ft,16,13
61,1,4:16.0,Defensive rebound by D. Dotson,,16,13
62,1,4:01.0,F. Ntilikina misses 2-pt layup from 2 ft,,16,13
63,1,4:00.0,Offensive rebound by L. Kornet,,16,13
64,1,4:00.0,L. Kornet misses 2-pt layup at rim,,16,13
65,1,4:00.0,Offensive rebound by Team,,16,13
66,1,4:00.0,M. Hezonja enters the game for N. Vonleh,,16,13
67,1,3:54.0,K. Knox misses 2-pt jump shot from 10 ft,,16,13
68,1,3:50.0,,Defensive rebound by B. Beal,16,13
69,1,3:47.0,,B. Beal misses 2-pt jump shot from 10 ft,16,13
70,1,3:43.0,Defensive rebound by M. Hezonja,,16,13
71,1,3:36.0,L. Kornet misses 3-pt jump shot from 27 ft,,16,13
72,1,3:32.0,,Defensive rebound by T. Bryant,16,13
73,1,3:24.0,,T. Ariza misses 3-pt jump shot from 24 ft,16,13
74,1,3:21.0,,Offensive rebound by B. Beal,16,13
75,1,3:15.0,,O. Porter misses 3-pt jump shot from 25 ft,16,13
76,1,3:12.0,,Offensive rebound by T. Bryant,16,13
77,1,3:10.0,,Shooting foul by M. Hezonja (drawn by O. Porter),16,13
78,1,3:10.0,,O. Porter misses free throw 1 of 2,16,13
79,1,3:10.0,,Offensive rebound by Team,16,13
80,1,3:10.0,A. Trier enters the game for K. Knox,,16,13
81,1,3:10.0,,I. Mahinmi enters the game for T. Bryant,16,13
82,1,3:10.0,,O. Porter makes free throw 2 of 2,16,14
83,1,2:52.0,F. Ntilikina makes 3-pt jump shot from 27 ft,,19,14
84,1,2:35.0,,B. Beal makes 2-pt layup from 2 ft,19,16
85,1,2:17.0,D. Dotson makes 2-pt jump shot from 18 ft (assist by L. Kornet),,21,16
86,1,2:01.0,New York full timeout,,21,16
87,1,2:01.0,,S. Dekker enters the game for T. Ariza,21,16
88,1,2:01.0,,T. Satoranský enters the game for B. Beal,21,16
89,1,1:59.0,,O. Porter misses 2-pt jump shot from 19 ft,21,16
90,1,1:55.0,Defensive rebound by M. Hezonja,,21,16
91,1,1:44.0,L. Kornet makes 3-pt jump shot from 27 ft (assist by A. Trier),,24,16
92,1,1:29.0,,O. Porter misses 2-pt jump shot from 14 ft,24,16
93,1,1:26.0,Defensive rebound by M. Hezonja,,24,16
94,1,1:20.0,L. Kornet makes 3-pt jump shot from 22 ft (assist by A. Trier),,27,16
95,1,1:00.0,,T. Satoranský misses 2-pt jump shot from 6 ft,27,16
96,1,0:57.0,,Offensive rebound by S. Dekker,27,16
97,1,0:57.0,,S. Dekker misses 2-pt layup from 1 ft,27,16
98,1,0:56.0,,Offensive rebound by S. Dekker,27,16
99,1,0:54.0,,S. Dekker misses 2-pt layup from 4 ft,27,16
100,1,0:53.0,Defensive rebound by M. Hezonja,,27,16
101,1,0:47.0,Turnover by A. Trier (bad pass),,27,16
102,1,0:35.0,,C. Randle makes 2-pt layup from 1 ft,27,18
103,1,0:27.0,D. Dotson makes 3-pt jump shot from 28 ft (assist by F. Ntilikina),,30,18
104,1,0:03.0,,C. Randle makes 2-pt layup from 1 ft,30,20
105,1,0:00.0,M. Hezonja misses 2-pt jump shot from 10 ft,,30,20
106,1,0:00.0,Offensive rebound by Team,,30,20
107,2,11:48.0,,O. Porter makes 2-pt jump shot from 12 ft (assist by S. Dekker),30,22
108,2,11:31.0,M. Robinson makes 2-pt dunk from 1 ft (assist by A. Trier),,32,22
109,2,11:14.0,,S. Dekker makes 2-pt dunk from 2 ft (assist by T. Satoranský),32,24
110,2,10:58.0,Personal foul by C. Randle (drawn by F. Ntilikina),,32,24
111,2,10:50.0,A. Trier misses 3-pt jump shot from 26 ft,,32,24
112,2,10:46.0,,Defensive rebound by S. Dekker,32,24
113,2,10:41.0,,O. Porter makes 2-pt jump shot from 13 ft (assist by S. Dekker),32,26
114,2,10:23.0,A. Trier makes 2-pt jump shot from 18 ft,,34,26
115,2,10:07.0,,C. Randle misses 3-pt jump shot from 24 ft,34,26
116,2,10:04.0,Defensive rebound by D. Dotson,,34,26
117,2,9:52.0,D. Dotson makes 2-pt layup from 4 ft (assist by M. Hezonja),,36,26
118,2,9:39.0,,O. Porter makes 2-pt layup at rim (assist by T. Satoranský),36,28
119,2,9:27.0,F. Ntilikina misses 2-pt jump shot from 10 ft,,36,28
120,2,9:21.0,Offensive rebound by M. Robinson,,36,28
121,2,9:10.0,D. Dotson makes 3-pt jump shot from 29 ft,,39,28
122,2,9:09.0,,Washington full timeout,39,28
123,2,8:51.0,,S. Dekker makes 2-pt layup from 2 ft (assist by I. Mahinmi),39,30
124,2,8:31.0,A. Trier makes 2-pt layup from 5 ft (assist by D. Dotson),,41,30
125,2,8:31.0,Shooting foul by C. Randle (drawn by A. Trier),,41,30
126,2,8:31.0,,B. Beal enters the game for C. Randle,41,30
127,2,8:31.0,A. Trier makes free throw 1 of 1,,42,30
128,2,8:13.0,,O. Porter misses 3-pt jump shot from 27 ft,42,30
129,2,8:09.0,Defensive rebound by F. Ntilikina,,42,30
130,2,8:06.0,F. Ntilikina misses 2-pt jump shot from 21 ft,,42,30
131,2,8:04.0,,Defensive rebound by O. Porter,42,30
132,2,7:56.0,,B. Beal misses 2-pt jump shot from 12 ft,42,30
133,2,7:53.0,,Offensive rebound by S. Dekker,42,30
134,2,7:52.0,,S. Dekker makes 2-pt layup from 2 ft,42,32
135,2,7:37.0,A. Trier misses 2-pt jump shot from 17 ft,,42,32
136,2,7:34.0,,Defensive rebound by O. Porter,42,32
137,2,7:25.0,,Turnover by B. Beal (bad pass),42,32
138,2,7:25.0,L. Kornet enters the game for M. Hezonja,,42,32
139,2,7:25.0,N. Vonleh enters the game for M. Robinson,,42,32
140,2,7:25.0,,T. Ariza enters the game for S. Dekker,42,32
141,2,7:25.0,,J. Green enters the game for I. Mahinmi,42,32
142,2,7:04.0,A. Trier makes 2-pt layup from 2 ft,,44,32
143,2,6:50.0,,T. Ariza misses 3-pt jump shot from 27 ft,44,32
144,2,6:45.0,,Offensive rebound by T. Satoranský,44,32
145,2,6:45.0,,T. Satoranský makes 2-pt dunk from 1 ft,44,34
146,2,6:31.0,D. Dotson makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),,47,34
147,2,6:23.0,,Turnover by B. Beal (lost ball; steal by A. Trier),47,34
148,2,6:21.0,A. Trier makes 2-pt layup from 2 ft,,49,34
149,2,6:21.0,Shooting foul by B. Beal (drawn by A. Trier),,49,34
150,2,6:21.0,E. Mudiay enters the game for F. Ntilikina,,49,34
151,2,6:21.0,A. Trier makes free throw 1 of 1,,50,34
152,2,6:04.0,,T. Satoranský misses 2-pt jump shot from 14 ft,50,34
153,2,6:01.0,Defensive rebound by N. Vonleh,,50,34
154,2,5:56.0,D. Dotson misses 3-pt jump shot from 27 ft,,50,34
155,2,5:52.0,,Defensive rebound by T. Ariza,50,34
156,2,5:48.0,,B. Beal misses 3-pt jump shot from 27 ft,50,34
157,2,5:45.0,Defensive rebound by D. Dotson,,50,34
158,2,5:45.0,T. Hardaway enters the game for D. Dotson,,50,34
159,2,5:45.0,K. Knox enters the game for A. Trier,,50,34
160,2,5:24.0,T. Hardaway makes 3-pt jump shot from 26 ft,,53,34
161,2,5:20.0,,Washington full timeout,53,34
162,2,5:04.0,,Shooting foul by K. Knox (drawn by T. Ariza),53,34
163,2,5:04.0,,T. Ariza makes free throw 1 of 2,53,35
164,2,5:04.0,,T. Ariza makes free throw 2 of 2,53,36
165,2,4:43.0,N. Vonleh misses 2-pt layup from 2 ft (block by T. Satoranský),,53,36
166,2,4:43.0,Offensive rebound by Team,,53,36
167,2,4:38.0,Turnover by E. Mudiay (lost ball; steal by T. Satoranský),,53,36
168,2,4:32.0,,T. Ariza makes 3-pt jump shot from 26 ft (assist by T. Satoranský),53,39
169,2,4:25.0,New York full timeout,,53,39
170,2,4:08.0,N. Vonleh misses 2-pt hook shot from 9 ft,,53,39
171,2,4:05.0,,Defensive rebound by O. Porter,53,39
172,2,3:54.0,,Turnover by B. Beal (bad pass),53,39
173,2,3:39.0,L. Kornet misses 2-pt jump shot from 13 ft,,53,39
174,2,3:33.0,Offensive rebound by N. Vonleh,,53,39
175,2,3:33.0,N. Vonleh makes 2-pt layup from 2 ft,,55,39
176,2,3:25.0,,Shooting foul by L. Kornet (drawn by J. Green),55,39
177,2,3:25.0,,J. Green makes free throw 1 of 2,55,40
178,2,3:25.0,,J. Green makes free throw 2 of 2,55,41
179,2,3:04.0,Turnover by E. Mudiay (step out of bounds),,55,41
180,2,2:49.0,,B. Beal makes 2-pt jump shot from 5 ft (assist by T. Ariza),55,43
181,2,2:33.0,Personal foul by T. Ariza (drawn by T. Hardaway),,55,43
182,2,2:21.0,Shooting foul by O. Porter (drawn by L. Kornet),,55,43
183,2,2:21.0,L. Kornet makes free throw 1 of 2,,56,43
184,2,2:21.0,L. Kornet makes free throw 2 of 2,,57,43
185,2,2:10.0,,T. Satoranský makes 3-pt jump shot from 25 ft (assist by B. Beal),57,46
186,2,1:57.0,K. Knox misses 2-pt hook shot from 9 ft,,57,46
187,2,1:53.0,,Defensive rebound by B. Beal,57,46
188,2,1:51.0,,B. Beal makes 2-pt jump shot from 19 ft,57,48
189,2,1:49.0,New York full timeout,,57,48
190,2,1:49.0,D. Dotson enters the game for N. Vonleh,,57,48
191,2,1:31.0,E. Mudiay makes 2-pt jump shot from 16 ft,,59,48
192,2,1:06.0,,T. Satoranský makes 3-pt jump shot from 23 ft (assist by T. Ariza),59,51
193,2,0:52.0,Personal foul by O. Porter (drawn by T. Hardaway),,59,51
194,2,0:52.0,T. Hardaway makes free throw 1 of 2,,60,51
195,2,0:52.0,M. Robinson enters the game for L. Kornet,,60,51
196,2,0:52.0,,T. Bryant enters the game for O. Porter,60,51
197,2,0:52.0,T. Hardaway makes free throw 2 of 2,,61,51
198,2,0:33.0,,Personal foul by E. Mudiay (drawn by B. Beal),61,51
199,2,0:25.0,,B. Beal makes 2-pt layup from 2 ft,61,53
200,2,0:02.0,E. Mudiay makes 2-pt layup from 1 ft,,63,53
201,2,0:00.0,,T. Ariza misses 3-pt jump shot from 43 ft,63,53
202,2,0:00.0,,Offensive rebound by Team,63,53
203,3,11:46.0,,B. Beal misses 2-pt jump shot from 17 ft,63,53
204,3,11:43.0,,Offensive rebound by B. Beal,63,53
205,3,11:41.0,,B. Beal misses 2-pt jump shot from 15 ft,63,53
206,3,11:40.0,,Offensive rebound by T. Bryant,63,53
207,3,11:40.0,,T. Bryant makes 2-pt hook shot from 3 ft,63,55
208,3,11:25.0,N. Vonleh misses 2-pt dunk from 2 ft (block by T. Bryant),,63,55
209,3,11:22.0,,Defensive rebound by T. Bryant,63,55
210,3,11:19.0,,B. Beal misses 3-pt jump shot from 25 ft,63,55
211,3,11:17.0,Defensive rebound by K. Knox,,63,55
212,3,11:03.0,K. Knox misses 3-pt jump shot from 26 ft,,63,55
213,3,11:00.0,,Defensive rebound by T. Satoranský,63,55
214,3,10:40.0,,T. Satoranský makes 2-pt layup from 1 ft,63,57
215,3,10:35.0,New York full timeout,,63,57
216,3,10:26.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by L. Kornet),,66,57
217,3,10:09.0,,Turnover by B. Beal (bad pass; steal by L. Kornet),66,57
218,3,10:04.0,Shooting foul by B. Beal (drawn by N. Vonleh),,66,57
219,3,10:04.0,N. Vonleh misses free throw 1 of 2,,66,57
220,3,10:04.0,Offensive rebound by Team,,66,57
221,3,10:04.0,N. Vonleh makes free throw 2 of 2,,67,57
222,3,9:42.0,,B. Beal misses 3-pt jump shot from 26 ft,67,57
223,3,9:39.0,Defensive rebound by E. Mudiay,,67,57
224,3,9:34.0,E. Mudiay makes 2-pt layup from 2 ft,,69,57
225,3,9:17.0,,B. Beal misses 2-pt layup from 2 ft,69,57
226,3,9:14.0,,Offensive rebound by B. Beal,69,57
227,3,9:14.0,,B. Beal makes 2-pt layup at rim,69,59
228,3,8:58.0,Turnover by E. Mudiay (bad pass; steal by T. Satoranský),,69,59
229,3,8:52.0,,B. Beal makes 2-pt layup from 2 ft (assist by T. Satoranský),69,61
230,3,8:33.0,N. Vonleh makes 2-pt dunk at rim (assist by K. Knox),,71,61
231,3,8:21.0,,B. Beal misses 2-pt jump shot from 9 ft,71,61
232,3,8:19.0,Defensive rebound by E. Mudiay,,71,61
233,3,8:14.0,K. Knox misses 2-pt layup from 5 ft,,71,61
234,3,8:12.0,Offensive rebound by K. Knox,,71,61
235,3,8:11.0,K. Knox makes 2-pt layup from 2 ft,,73,61
236,3,7:48.0,,T. Bryant misses 2-pt jump shot from 12 ft,73,61
237,3,7:46.0,Defensive rebound by K. Knox,,73,61
238,3,7:39.0,L. Kornet misses 2-pt jump shot from 13 ft,,73,61
239,3,7:35.0,,Defensive rebound by T. Ariza,73,61
240,3,7:24.0,,B. Beal misses 3-pt jump shot from 24 ft,73,61
241,3,7:22.0,Defensive rebound by T. Hardaway,,73,61
242,3,7:15.0,T. Hardaway misses 3-pt jump shot from 26 ft,,73,61
243,3,7:12.0,,Defensive rebound by T. Ariza,73,61
244,3,7:10.0,,T. Ariza misses 2-pt layup from 4 ft,73,61
245,3,7:07.0,,Offensive rebound by J. Green,73,61
246,3,7:07.0,,Shooting foul by T. Hardaway (drawn by J. Green),73,61
247,3,7:07.0,,J. Green makes free throw 1 of 2,73,62
248,3,7:07.0,,O. Porter enters the game for T. Bryant,73,62
249,3,7:07.0,,J. Green misses free throw 2 of 2,73,62
250,3,7:05.0,Defensive rebound by N. Vonleh,,73,62
251,3,6:58.0,E. Mudiay makes 2-pt layup from 1 ft,,75,62
252,3,6:45.0,,O. Porter misses 2-pt jump shot from 19 ft,75,62
253,3,6:43.0,Defensive rebound by N. Vonleh,,75,62
254,3,6:38.0,T. Hardaway misses 2-pt layup from 3 ft,,75,62
255,3,6:35.0,,Defensive rebound by O. Porter,75,62
256,3,6:33.0,,O. Porter makes 2-pt layup from 1 ft (assist by T. Satoranský),75,64
257,3,6:33.0,,Shooting foul by K. Knox (drawn by O. Porter),75,64
258,3,6:33.0,D. Dotson enters the game for T. Hardaway,,75,64
259,3,6:33.0,,O. Porter misses free throw 1 of 1,75,64
260,3,6:29.0,Defensive rebound by E. Mudiay,,75,64
261,3,6:18.0,E. Mudiay makes 2-pt jump shot from 14 ft,,77,64
262,3,6:10.0,,J. Green misses 2-pt jump shot from 4 ft (block by L. Kornet),77,64
263,3,6:10.0,,Offensive rebound by Team,77,64
264,3,6:04.0,,Turnover by T. Ariza (lost ball; steal by L. Kornet),77,64
265,3,5:49.0,E. Mudiay makes 2-pt jump shot from 17 ft,,79,64
266,3,5:48.0,,Washington full timeout,79,64
267,3,5:48.0,,T. Brown enters the game for J. Green,79,64
268,3,5:34.0,,B. Beal makes 2-pt jump shot from 15 ft,79,66
269,3,5:15.0,L. Kornet makes 2-pt jump shot from 12 ft,,81,66
270,3,5:05.0,,Shooting foul by D. Dotson (drawn by B. Beal),81,66
271,3,5:05.0,,B. Beal makes free throw 1 of 2,81,67
272,3,5:05.0,M. Hezonja enters the game for N. Vonleh,,81,67
273,3,5:05.0,,B. Beal misses free throw 2 of 2,81,67
274,3,5:03.0,Defensive rebound by L. Kornet,,81,67
275,3,4:43.0,D. Dotson misses 2-pt jump shot from 12 ft,,81,67
276,3,4:39.0,,Defensive rebound by O. Porter,81,67
277,3,4:33.0,,Turnover by O. Porter (step out of bounds),81,67
278,3,4:25.0,E. Mudiay makes 2-pt dunk from 1 ft,,83,67
279,3,4:22.0,,Turnover by B. Beal (inbound),83,67
280,3,4:18.0,K. Knox misses 3-pt jump shot from 24 ft,,83,67
281,3,4:13.0,,Defensive rebound by T. Brown,83,67
282,3,4:11.0,,T. Ariza misses 3-pt jump shot from 26 ft,83,67
283,3,4:06.0,Defensive rebound by M. Hezonja,,83,67
284,3,3:58.0,E. Mudiay misses 3-pt jump shot from 28 ft,,83,67
285,3,3:55.0,,Defensive rebound by B. Beal,83,67
286,3,3:51.0,,B. Beal misses 2-pt layup from 2 ft,83,67
287,3,3:48.0,Defensive rebound by E. Mudiay,,83,67
288,3,3:41.0,M. Hezonja misses 2-pt jump shot from 13 ft,,83,67
289,3,3:38.0,,Defensive rebound by O. Porter,83,67
290,3,3:31.0,,O. Porter makes 2-pt jump shot from 18 ft,83,69
291,3,3:07.0,Shooting foul by O. Porter (drawn by K. Knox),,83,69
292,3,3:07.0,K. Knox makes free throw 1 of 2,,84,69
293,3,3:07.0,F. Ntilikina enters the game for E. Mudiay,,84,69
294,3,3:07.0,,C. Randle enters the game for T. Satoranský,84,69
295,3,3:07.0,K. Knox misses free throw 2 of 2,,84,69
296,3,3:05.0,,Defensive rebound by O. Porter,84,69
297,3,2:44.0,,Shooting foul by M. Hezonja (drawn by T. Ariza),84,69
298,3,2:44.0,,T. Ariza makes free throw 1 of 2,84,70
299,3,2:44.0,,T. Ariza makes free throw 2 of 2,84,71
300,3,2:33.0,F. Ntilikina misses 2-pt jump shot from 13 ft,,84,71
301,3,2:30.0,,Defensive rebound by O. Porter,84,71
302,3,2:22.0,,T. Brown makes 2-pt dunk from 1 ft (assist by B. Beal),84,73
303,3,1:57.0,K. Knox misses 3-pt jump shot from 26 ft,,84,73
304,3,1:54.0,,Defensive rebound by T. Brown,84,73
305,3,1:51.0,,Shooting foul by M. Hezonja (drawn by O. Porter),84,73
306,3,1:51.0,,O. Porter makes free throw 1 of 2,84,74
307,3,1:51.0,M. Robinson enters the game for K. Knox,,84,74
308,3,1:51.0,A. Trier enters the game for L. Kornet,,84,74
309,3,1:51.0,,S. Dekker enters the game for T. Ariza,84,74
310,3,1:51.0,,O. Porter makes free throw 2 of 2,84,75
311,3,1:29.0,Turnover by M. Hezonja (lost ball; steal by B. Beal),,84,75
312,3,1:20.0,,C. Randle misses 2-pt layup from 11 ft (block by M. Robinson),84,75
313,3,1:17.0,,Offensive rebound by B. Beal,84,75
314,3,1:13.0,,B. Beal misses 2-pt jump shot from 6 ft,84,75
315,3,1:10.0,Defensive rebound by F. Ntilikina,,84,75
316,3,1:07.0,D. Dotson misses 2-pt jump shot from 20 ft,,84,75
317,3,1:04.0,Offensive rebound by M. Robinson,,84,75
318,3,1:03.0,M. Robinson makes 2-pt dunk from 3 ft,,86,75
319,3,0:49.0,,O. Porter misses 2-pt layup from 2 ft,86,75
320,3,0:46.0,Defensive rebound by F. Ntilikina,,86,75
321,3,0:39.0,F. Ntilikina misses 3-pt jump shot from 28 ft,,86,75
322,3,0:37.0,,Defensive rebound by Team,86,75
323,3,0:34.0,,Shooting foul by D. Dotson (drawn by B. Beal),86,75
324,3,0:34.0,,B. Beal makes free throw 1 of 2,86,76
325,3,0:34.0,,B. Beal makes free throw 2 of 2,86,77
326,3,0:14.0,A. Trier makes 3-pt jump shot from 27 ft,,89,77
327,3,0:00.0,,O. Porter misses 2-pt jump shot from 12 ft,89,77
328,3,0:00.0,,Offensive rebound by Team,89,77
329,4,11:38.0,F. Ntilikina misses 2-pt layup from 2 ft,,89,77
330,4,11:35.0,,Defensive rebound by O. Porter,89,77
331,4,11:23.0,,B. Beal misses 2-pt layup from 4 ft,89,77
332,4,11:21.0,Defensive rebound by M. Hezonja,,89,77
333,4,10:59.0,M. Hezonja misses 2-pt jump shot from 21 ft,,89,77
334,4,10:54.0,,Defensive rebound by C. Randle,89,77
335,4,10:52.0,,Offensive foul by S. Dekker (drawn by D. Dotson),89,77
336,4,10:52.0,,Turnover by S. Dekker (offensive foul),89,77
337,4,10:52.0,,T. Ariza enters the game for B. Beal,89,77
338,4,10:34.0,Turnover by A. Trier (lost ball; steal by T. Brown),,89,77
339,4,10:33.0,,Personal take foul by A. Trier (drawn by C. Randle),89,77
340,4,10:28.0,,Shooting foul by M. Robinson (drawn by T. Ariza),89,77
341,4,10:28.0,,T. Ariza misses free throw 1 of 2,89,77
342,4,10:28.0,,Offensive rebound by Team,89,77
343,4,10:28.0,,T. Ariza misses free throw 2 of 2,89,77
344,4,10:26.0,Defensive rebound by A. Trier,,89,77
345,4,10:08.0,M. Hezonja misses 3-pt jump shot from 23 ft,,89,77
346,4,10:04.0,,Defensive rebound by T. Brown,89,77
347,4,10:01.0,,Personal foul by F. Ntilikina (drawn by C. Randle),89,77
348,4,9:52.0,,S. Dekker misses 2-pt layup from 3 ft (block by F. Ntilikina),89,77
349,4,9:52.0,,Offensive rebound by Team,89,77
350,4,9:52.0,,Turnover by (5 sec),89,77
351,4,9:30.0,Turnover by F. Ntilikina (bad pass; steal by O. Porter),,89,77
352,4,9:21.0,,S. Dekker makes 2-pt dunk from 2 ft (assist by T. Brown),89,79
353,4,9:21.0,New York full timeout,,89,79
354,4,9:21.0,L. Kornet enters the game for M. Robinson,,89,79
355,4,8:57.0,Turnover by Team (shot clock),,89,79
356,4,8:39.0,,T. Brown misses 3-pt jump shot from 25 ft,89,79
357,4,8:39.0,Defensive rebound by Team,,89,79
358,4,8:39.0,E. Mudiay enters the game for F. Ntilikina,,89,79
359,4,8:23.0,Turnover by L. Kornet (back court),,89,79
360,4,8:23.0,,B. Beal enters the game for T. Brown,89,79
361,4,8:08.0,,S. Dekker makes 2-pt layup from 1 ft (assist by T. Ariza),89,81
362,4,7:46.0,E. Mudiay misses 2-pt jump shot from 20 ft,,89,81
363,4,7:44.0,,Defensive rebound by T. Ariza,89,81
364,4,7:37.0,,Turnover by S. Dekker (traveling),89,81
365,4,7:20.0,Turnover by L. Kornet (lost ball; steal by O. Porter),,89,81
366,4,7:10.0,,B. Beal makes 3-pt jump shot from 26 ft,89,84
367,4,6:48.0,E. Mudiay makes 2-pt jump shot from 5 ft,,91,84
368,4,6:36.0,,O. Porter makes 3-pt jump shot from 26 ft,91,87
369,4,6:18.0,E. Mudiay misses 2-pt jump shot from 9 ft,,91,87
370,4,6:14.0,,Defensive rebound by C. Randle,91,87
371,4,6:11.0,,B. Beal makes 3-pt jump shot from 33 ft (assist by C. Randle),91,90
372,4,6:10.0,New York full timeout,,91,90
373,4,6:10.0,T. Hardaway enters the game for D. Dotson,,91,90
374,4,6:10.0,K. Knox enters the game for M. Hezonja,,91,90
375,4,5:49.0,Turnover by T. Hardaway (lost ball; steal by B. Beal),,91,90
376,4,5:43.0,,B. Beal misses 3-pt jump shot from 27 ft,91,90
377,4,5:40.0,Defensive rebound by A. Trier,,91,90
378,4,5:18.0,E. Mudiay misses 2-pt jump shot from 16 ft,,91,90
379,4,5:15.0,,Defensive rebound by S. Dekker,91,90
380,4,4:56.0,,T. Ariza misses 3-pt jump shot from 26 ft,91,90
381,4,4:54.0,Defensive rebound by K. Knox,,91,90
382,4,4:46.0,E. Mudiay misses 2-pt layup from 2 ft,,91,90
383,4,4:44.0,,Defensive rebound by O. Porter,91,90
384,4,4:34.0,,O. Porter makes 2-pt jump shot from 21 ft (assist by T. Ariza),91,92
385,4,4:09.0,Turnover by E. Mudiay (lost ball; steal by S. Dekker),,91,92
386,4,4:08.0,,Personal take foul by E. Mudiay (drawn by C. Randle),91,92
387,4,4:08.0,N. Vonleh enters the game for L. Kornet,,91,92
