,QUARTER,TIME_REMAINING,NEW YORK_ACTION,INDIANA_ACTION,NEW YORK_SCORE,INDIANA_SCORE
55,1,4:39.0,,D. Collison makes 3-pt jump shot from 23 ft (assist by V. Oladipo),13,15
56,1,4:26.0,N. Vonleh misses 2-pt hook shot from 6 ft,,13,15
57,1,4:24.0,,Defensive rebound by D. Collison,13,15
58,1,4:16.0,,V. Oladipo misses 2-pt layup from 1 ft,13,15
59,1,4:15.0,,Offensive rebound by Team,13,15
60,1,4:15.0,F. Ntilikina enters the game for E. Mudiay,,13,15
61,1,4:05.0,,M. Turner makes 2-pt jump shot from 8 ft (assist by D. Collison),13,17
62,1,3:50.0,N. Vonleh makes 2-pt dunk from 1 ft (assist by F. Ntilikina),,15,17
63,1,3:27.0,,D. Sabonis makes 2-pt layup from 2 ft (assist by D. Collison),15,19
64,1,3:14.0,Personal foul by V. Oladipo (drawn by N. Vonleh),,15,19
65,1,3:14.0,T. Burke enters the game for T. Hardaway,,15,19
66,1,3:14.0,L. Kornet enters the game for N. Vonleh,,15,19
67,1,3:14.0,,C. Joseph enters the game for B. Bogdanović,15,19
68,1,3:08.0,C. Lee makes 2-pt jump shot from 16 ft,,17,19
69,1,2:53.0,,Shooting foul by C. Lee (drawn by M. Turner),17,19
70,1,2:53.0,New York full timeout,,17,19
71,1,2:53.0,,D. McDermott enters the game for D. Collison,17,19
72,1,2:53.0,,M. Turner makes free throw 1 of 2,17,20
73,1,2:53.0,,M. Turner misses free throw 2 of 2,17,20
74,1,2:49.0,Defensive rebound by K. Knox,,17,20
75,1,2:35.0,F. Ntilikina misses 2-pt jump shot from 16 ft,,17,20
76,1,2:33.0,,Defensive rebound by D. Sabonis,17,20
77,1,2:22.0,,Shooting foul by L. Kornet (drawn by D. Sabonis),17,20
78,1,2:22.0,,D. Sabonis misses free throw 1 of 2,17,20
79,1,2:22.0,,Offensive rebound by Team,17,20
80,1,2:22.0,,A. Holiday enters the game for V. Oladipo,17,20
81,1,2:22.0,,D. Sabonis makes free throw 2 of 2,17,21
82,1,2:05.0,L. Kornet makes 2-pt layup from 3 ft (assist by T. Burke),,19,21
83,1,1:51.0,,D. McDermott misses 2-pt layup from 1 ft,19,21
84,1,1:48.0,,D. Sabonis makes 2-pt layup from 1 ft,19,23
85,1,1:48.0,,Offensive rebound by D. Sabonis,19,23
86,1,1:37.0,T. Burke makes 3-pt jump shot from 28 ft (assist by F. Ntilikina),,22,23
87,1,1:23.0,,C. Joseph misses 3-pt jump shot from 26 ft,22,23
88,1,1:19.0,Defensive rebound by L. Kornet,,22,23
89,1,1:06.0,K. Knox makes 2-pt layup from 1 ft,,24,23
90,1,1:06.0,,Violation by Team (def goaltending),24,23
91,1,0:44.0,,D. Sabonis makes 2-pt layup from 5 ft,24,25
92,1,0:38.0,Personal foul by A. Holiday (drawn by T. Burke),,24,25
93,1,0:32.0,T. Burke misses 2-pt jump shot from 13 ft,,24,25
94,1,0:29.0,,Defensive rebound by A. Holiday,24,25
95,1,0:26.0,,A. Holiday makes 2-pt layup at rim,24,27
96,1,0:26.0,,Shooting foul by L. Kornet (drawn by A. Holiday),24,27
97,1,0:26.0,,B. Bogdanović enters the game for M. Turner,24,27
98,1,0:26.0,,A. Holiday makes free throw 1 of 1,24,28
99,1,0:02.0,F. Ntilikina makes 2-pt jump shot from 15 ft,,26,28
100,1,0:01.0,,A. Holiday misses 3-pt jump shot from 28 ft,26,28
101,1,0:00.0,,Offensive rebound by Team,26,28
102,2,11:39.0,,A. Holiday misses 3-pt jump shot from 27 ft,26,28
103,2,11:35.0,Defensive rebound by T. Burke,,26,28
104,2,11:31.0,C. Lee makes 2-pt jump shot from 16 ft,,28,28
105,2,11:09.0,,A. Holiday misses 3-pt jump shot from 29 ft,28,28
106,2,11:09.0,,Offensive rebound by Team,28,28
107,2,11:09.0,Loose ball foul by C. Lee (drawn by D. Sabonis),,28,28
108,2,11:02.0,,Shooting foul by F. Ntilikina (drawn by A. Holiday),28,28
109,2,11:02.0,,A. Holiday makes free throw 1 of 2,28,29
110,2,11:02.0,,A. Holiday makes free throw 2 of 2,28,30
111,2,10:41.0,Turnover by F. Ntilikina (traveling),,28,30
112,2,10:23.0,,D. McDermott misses 3-pt jump shot from 24 ft,28,30
113,2,10:10.0,Defensive rebound by Team,,28,30
114,2,10:09.0,,Loose ball foul by D. Sabonis (drawn by E. Freedom),28,30
115,2,10:07.0,C. Lee misses 2-pt jump shot from 17 ft,,28,30
116,2,10:05.0,Offensive rebound by E. Freedom,,28,30
117,2,10:05.0,E. Freedom makes 2-pt layup at rim,,30,30
118,2,9:50.0,,C. Joseph misses 2-pt jump shot from 17 ft,30,30
119,2,9:50.0,,Offensive rebound by D. Sabonis,30,30
120,2,9:46.0,,D. Sabonis makes 2-pt layup from 1 ft,30,32
121,2,9:35.0,T. Burke misses 2-pt jump shot from 16 ft,,30,32
122,2,9:32.0,,Defensive rebound by B. Bogdanović,30,32
123,2,9:23.0,,B. Bogdanović misses 3-pt jump shot from 28 ft,30,32
124,2,9:20.0,Defensive rebound by T. Burke,,30,32
125,2,9:08.0,E. Freedom makes 2-pt layup from 3 ft (assist by F. Ntilikina),,32,32
126,2,8:54.0,,D. McDermott makes 3-pt jump shot from 24 ft (assist by D. Sabonis),32,35
127,2,8:39.0,T. Burke misses 2-pt jump shot from 18 ft,,32,35
128,2,8:35.0,,Defensive rebound by D. Sabonis,32,35
129,2,8:30.0,,A. Holiday misses 3-pt jump shot from 24 ft,32,35
130,2,8:26.0,Defensive rebound by T. Burke,,32,35
131,2,8:14.0,T. Burke misses 3-pt jump shot from 24 ft,,32,35
132,2,8:10.0,,Defensive rebound by D. Sabonis,32,35
133,2,8:00.0,,C. Joseph makes 2-pt layup from 1 ft,32,37
134,2,7:53.0,New York full timeout,,32,37
135,2,7:53.0,T. Hardaway enters the game for T. Burke,,32,37
136,2,7:53.0,K. Knox enters the game for C. Lee,,32,37
137,2,7:53.0,,T. Young enters the game for B. Bogdanović,32,37
138,2,7:39.0,K. Knox misses 3-pt jump shot from 29 ft,,32,37
139,2,7:36.0,,Defensive rebound by C. Joseph,32,37
140,2,7:23.0,,A. Holiday misses 3-pt jump shot from 26 ft,32,37
141,2,7:22.0,,Offensive rebound by Team,32,37
142,2,7:22.0,Loose ball foul by K. Knox (drawn by T. Young),,32,37
143,2,7:22.0,E. Mudiay enters the game for M. Hezonja,,32,37
144,2,7:22.0,N. Vonleh enters the game for F. Ntilikina,,32,37
145,2,7:09.0,,T. Young makes 2-pt hook shot from 5 ft (assist by C. Joseph),32,39
146,2,6:53.0,T. Hardaway misses 2-pt jump shot from 19 ft,,32,39
147,2,6:52.0,,Defensive rebound by Team,32,39
148,2,6:52.0,Loose ball foul by E. Freedom (drawn by D. Sabonis),,32,39
149,2,6:52.0,,V. Oladipo enters the game for A. Holiday,32,39
150,2,6:37.0,,V. Oladipo makes 3-pt jump shot from 26 ft (assist by C. Joseph),32,42
151,2,6:19.0,T. Hardaway makes 2-pt jump shot from 19 ft (assist by N. Vonleh),,34,42
152,2,6:04.0,,C. Joseph misses 2-pt jump shot from 6 ft,34,42
153,2,6:04.0,Defensive rebound by Team,,34,42
154,2,6:04.0,,Loose ball foul by D. Sabonis (drawn by E. Freedom),34,42
155,2,6:04.0,,M. Turner enters the game for D. Sabonis,34,42
156,2,5:51.0,E. Freedom misses 2-pt jump shot from 17 ft,,34,42
157,2,5:48.0,Offensive rebound by N. Vonleh,,34,42
158,2,5:45.0,T. Hardaway misses 3-pt jump shot from 26 ft,,34,42
159,2,5:41.0,,Defensive rebound by V. Oladipo,34,42
160,2,5:36.0,,V. Oladipo misses 2-pt jump shot from 19 ft,34,42
161,2,5:34.0,Defensive rebound by E. Freedom,,34,42
162,2,5:30.0,E. Mudiay makes 2-pt jump shot from 19 ft,,36,42
163,2,5:10.0,,Turnover by D. McDermott (bad pass; steal by T. Hardaway),36,42
164,2,5:07.0,Turnover by T. Hardaway (out of bounds lost ball),,36,42
165,2,5:07.0,,D. Collison enters the game for C. Joseph,36,42
166,2,4:54.0,,V. Oladipo makes 2-pt jump shot from 20 ft (assist by D. McDermott),36,44
167,2,4:44.0,Personal foul by D. Collison (drawn by N. Vonleh),,36,44
168,2,4:37.0,Personal foul by D. McDermott (drawn by K. Knox),,36,44
169,2,4:26.0,E. Freedom makes 3-pt jump shot from 26 ft (assist by E. Mudiay),,39,44
170,2,4:14.0,,Turnover by V. Oladipo (lost ball; steal by E. Mudiay),39,44
171,2,4:10.0,E. Mudiay makes 2-pt dunk from 1 ft,,41,44
172,2,4:04.0,,Indiana full timeout,41,44
173,2,4:04.0,,B. Bogdanović enters the game for D. McDermott,41,44
174,2,3:55.0,,V. Oladipo makes 3-pt jump shot from 24 ft (assist by D. Collison),41,47
175,2,3:37.0,E. Freedom makes 2-pt layup from 2 ft (assist by E. Mudiay),,43,47
176,2,3:37.0,Shooting foul by M. Turner (drawn by E. Freedom),,43,47
177,2,3:37.0,E. Freedom makes free throw 1 of 1,,44,47
178,2,3:15.0,,V. Oladipo misses 3-pt jump shot from 27 ft,44,47
179,2,3:12.0,,Offensive rebound by M. Turner,44,47
180,2,3:11.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by D. Collison),44,50
181,2,2:57.0,T. Hardaway makes 2-pt layup from 1 ft (assist by E. Mudiay),,46,50
182,2,2:57.0,,Violation by Team (def goaltending),46,50
183,2,2:44.0,,Turnover by B. Bogdanović (step out of bounds),46,50
184,2,2:34.0,T. Hardaway makes 3-pt jump shot from 27 ft (assist by E. Mudiay),,49,50
185,2,2:22.0,,T. Young makes 2-pt layup at rim (assist by B. Bogdanović),49,52
186,2,2:22.0,,Shooting foul by E. Freedom (drawn by T. Young),49,52
187,2,2:22.0,,T. Young misses free throw 1 of 1,49,52
188,2,2:21.0,Defensive rebound by N. Vonleh,,49,52
189,2,2:14.0,Shooting foul by D. Collison (drawn by E. Mudiay),,49,52
190,2,2:14.0,E. Mudiay makes free throw 1 of 2,,50,52
191,2,2:14.0,,C. Joseph enters the game for D. Collison,50,52
192,2,2:14.0,E. Mudiay makes free throw 2 of 2,,51,52
193,2,2:03.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,51,52
194,2,2:00.0,Defensive rebound by N. Vonleh,,51,52
195,2,1:43.0,E. Freedom makes 2-pt layup from 3 ft (assist by T. Hardaway),,53,52
196,2,1:29.0,,M. Turner makes 2-pt dunk at rim (assist by T. Young),53,54
197,2,1:11.0,Turnover by K. Knox (traveling),,53,54
198,2,1:02.0,,Turnover by B. Bogdanović (traveling),53,54
199,2,0:48.0,E. Mudiay misses 2-pt jump shot from 22 ft,,53,54
200,2,0:46.0,,Defensive rebound by T. Young,53,54
201,2,0:38.0,,M. Turner makes 2-pt jump shot from 18 ft (assist by V. Oladipo),53,56
202,2,0:33.0,T. Hardaway misses 3-pt jump shot from 27 ft,,53,56
203,2,0:29.0,Offensive rebound by K. Knox,,53,56
204,2,0:26.0,K. Knox misses 2-pt layup from 2 ft,,53,56
205,2,0:23.0,,Defensive rebound by M. Turner,53,56
206,2,0:23.0,,Turnover by M. Turner (bad pass),53,56
207,2,0:23.0,New York full timeout,,53,56
208,2,0:23.0,C. Lee enters the game for E. Freedom,,53,56
209,2,0:02.0,E. Mudiay misses 2-pt jump shot from 19 ft,,53,56
210,2,0:02.0,,Defensive rebound by V. Oladipo,53,56
211,3,11:47.0,,M. Turner misses 2-pt jump shot from 18 ft,53,56
212,3,11:43.0,Defensive rebound by E. Freedom,,53,56
213,3,11:22.0,N. Vonleh misses 2-pt layup from 4 ft,,53,56
214,3,11:20.0,,Defensive rebound by M. Turner,53,56
215,3,11:00.0,,M. Turner makes 2-pt hook shot from 6 ft (assist by B. Bogdanović),53,58
216,3,10:43.0,T. Hardaway misses 3-pt jump shot from 26 ft,,53,58
217,3,10:40.0,Offensive rebound by E. Freedom,,53,58
218,3,10:39.0,E. Freedom misses 2-pt layup at rim (block by M. Turner),,53,58
219,3,10:36.0,,Defensive rebound by D. Collison,53,58
220,3,10:22.0,,M. Turner misses 3-pt jump shot from 27 ft,53,58
221,3,10:19.0,Defensive rebound by E. Freedom,,53,58
222,3,10:12.0,K. Knox makes 2-pt dunk at rim (assist by E. Mudiay),,55,58
223,3,9:50.0,,V. Oladipo makes 2-pt jump shot from 18 ft,55,60
224,3,9:29.0,N. Vonleh makes 3-pt jump shot from 28 ft (assist by T. Hardaway),,58,60
225,3,9:16.0,,T. Young misses 2-pt layup from 3 ft,58,60
226,3,9:12.0,Defensive rebound by E. Freedom,,58,60
227,3,9:06.0,N. Vonleh misses 3-pt jump shot from 27 ft,,58,60
228,3,9:03.0,,Defensive rebound by B. Bogdanović,58,60
229,3,8:54.0,,Turnover by D. Collison (bad pass; steal by N. Vonleh),58,60
230,3,8:46.0,Turnover by T. Hardaway (lost ball; steal by V. Oladipo),,58,60
231,3,8:40.0,,D. Collison misses 3-pt jump shot from 23 ft,58,60
232,3,8:37.0,Defensive rebound by E. Freedom,,58,60
233,3,8:27.0,E. Mudiay makes 2-pt jump shot from 13 ft,,60,60
234,3,8:27.0,Shooting foul by D. Collison (drawn by E. Mudiay),,60,60
235,3,8:27.0,E. Mudiay makes free throw 1 of 1,,61,60
236,3,8:16.0,,Turnover by M. Turner (out of bounds lost ball),61,60
237,3,8:06.0,Turnover by E. Mudiay (bad pass; steal by V. Oladipo),,61,60
238,3,8:02.0,,B. Bogdanović misses 2-pt layup from 1 ft,61,60
239,3,7:59.0,Defensive rebound by K. Knox,,61,60
240,3,7:57.0,Shooting foul by T. Young (drawn by K. Knox),,61,60
241,3,7:57.0,K. Knox misses free throw 1 of 2,,61,60
242,3,7:57.0,Offensive rebound by Team,,61,60
243,3,7:57.0,K. Knox misses free throw 2 of 2,,61,60
244,3,7:56.0,,Defensive rebound by T. Young,61,60
245,3,7:42.0,,M. Turner misses 2-pt hook shot from 8 ft,61,60
246,3,7:40.0,Defensive rebound by E. Freedom,,61,60
247,3,7:31.0,Shooting foul by M. Turner (drawn by E. Freedom),,61,60
248,3,7:31.0,E. Freedom makes free throw 1 of 2,,62,60
249,3,7:31.0,E. Freedom makes free throw 2 of 2,,63,60
250,3,7:18.0,,M. Turner makes 2-pt dunk from 2 ft (assist by B. Bogdanović),63,62
251,3,7:06.0,Shooting foul by D. Collison (drawn by E. Mudiay),,63,62
252,3,7:06.0,E. Mudiay makes free throw 1 of 2,,64,62
253,3,7:06.0,,C. Joseph enters the game for D. Collison,64,62
254,3,7:06.0,E. Mudiay misses free throw 2 of 2,,64,62
255,3,7:05.0,,Defensive rebound by M. Turner,64,62
256,3,6:54.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by M. Turner),64,64
257,3,6:54.0,Violation by Team (def goaltending),,64,64
258,3,6:30.0,E. Mudiay misses 3-pt jump shot from 27 ft,,64,64
259,3,6:30.0,Offensive rebound by Team,,64,64
260,3,6:30.0,Turnover by Team (shot clock),,64,64
261,3,6:30.0,,Indiana full timeout,64,64
262,3,6:20.0,,Turnover by B. Bogdanović (bad pass),64,64
263,3,6:08.0,T. Hardaway misses 2-pt jump shot from 4 ft,,64,64
264,3,6:04.0,Offensive rebound by N. Vonleh,,64,64
265,3,6:04.0,N. Vonleh makes 2-pt dunk from 1 ft,,66,64
266,3,5:56.0,,Personal foul by E. Mudiay (drawn by M. Turner),66,64
267,3,5:45.0,,V. Oladipo makes 3-pt jump shot from 27 ft (assist by C. Joseph),66,67
268,3,5:21.0,E. Freedom makes 2-pt layup from 1 ft (assist by K. Knox),,68,67
269,3,5:04.0,,C. Joseph misses 3-pt jump shot from 24 ft,68,67
270,3,5:02.0,Defensive rebound by E. Freedom,,68,67
271,3,4:53.0,N. Vonleh misses 3-pt jump shot from 27 ft,,68,67
272,3,4:49.0,,Defensive rebound by M. Turner,68,67
273,3,4:39.0,,M. Turner makes 2-pt layup from 1 ft (assist by C. Joseph),68,69
274,3,4:17.0,K. Knox misses 3-pt jump shot from 27 ft,,68,69
275,3,4:14.0,,Defensive rebound by B. Bogdanović,68,69
276,3,4:10.0,,B. Bogdanović misses 3-pt jump shot from 28 ft,68,69
277,3,4:06.0,Defensive rebound by E. Freedom,,68,69
278,3,3:56.0,K. Knox misses 2-pt jump shot from 8 ft,,68,69
279,3,3:54.0,,Defensive rebound by V. Oladipo,68,69
280,3,3:50.0,,Turnover by V. Oladipo (bad pass; steal by K. Knox),68,69
281,3,3:46.0,Offensive foul by K. Knox (drawn by V. Oladipo),,68,69
282,3,3:46.0,Turnover by K. Knox (offensive foul),,68,69
283,3,3:46.0,C. Lee enters the game for E. Mudiay,,68,69
284,3,3:46.0,F. Ntilikina enters the game for N. Vonleh,,68,69
285,3,3:46.0,,D. McDermott enters the game for B. Bogdanović,68,69
286,3,3:46.0,,D. Sabonis enters the game for T. Young,68,69
287,3,3:29.0,,D. McDermott makes 3-pt jump shot from 24 ft (assist by V. Oladipo),68,72
288,3,3:28.0,New York full timeout,,68,72
289,3,3:28.0,M. Hezonja enters the game for K. Knox,,68,72
290,3,3:10.0,M. Hezonja misses 2-pt layup from 5 ft,,68,72
291,3,3:10.0,Offensive rebound by Team,,68,72
292,3,3:10.0,,Loose ball foul by D. Sabonis (drawn by E. Freedom),68,72
293,3,3:10.0,E. Freedom makes free throw 1 of 2,,69,72
294,3,3:10.0,E. Freedom makes free throw 2 of 2,,70,72
295,3,2:55.0,,Personal foul by M. Hezonja (drawn by D. Sabonis),70,72
296,3,2:38.0,,V. Oladipo misses 3-pt jump shot from 30 ft,70,72
297,3,2:35.0,,Offensive rebound by M. Turner,70,72
298,3,2:35.0,,M. Turner makes 2-pt layup at rim,70,74
299,3,2:21.0,T. Hardaway misses 2-pt layup from 1 ft,,70,74
300,3,2:21.0,,Defensive rebound by C. Joseph,70,74
301,3,2:07.0,,M. Turner misses 2-pt hook shot from 14 ft,70,74
302,3,2:04.0,Defensive rebound by F. Ntilikina,,70,74
303,3,1:51.0,T. Hardaway makes 2-pt layup from 1 ft (assist by F. Ntilikina),,72,74
304,3,1:26.0,,M. Turner misses 2-pt jump shot from 13 ft,72,74
305,3,1:22.0,Defensive rebound by E. Freedom,,72,74
306,3,1:13.0,F. Ntilikina misses 3-pt jump shot from 28 ft,,72,74
307,3,1:11.0,,Defensive rebound by D. Sabonis,72,74
308,3,1:02.0,,C. Joseph misses 2-pt jump shot from 8 ft,72,74
309,3,1:00.0,Defensive rebound by Team,,72,74
310,3,1:00.0,,Loose ball foul by C. Joseph (drawn by F. Ntilikina),72,74
311,3,1:00.0,F. Ntilikina makes free throw 1 of 2,,73,74
312,3,1:00.0,,B. Bogdanović enters the game for V. Oladipo,73,74
313,3,1:00.0,,A. Holiday enters the game for M. Turner,73,74
314,3,1:00.0,F. Ntilikina misses free throw 2 of 2,,73,74
315,3,1:00.0,,Defensive rebound by C. Joseph,73,74
316,3,0:47.0,,A. Holiday makes 2-pt jump shot from 17 ft (assist by D. Sabonis),73,76
317,3,0:35.0,C. Lee misses 2-pt jump shot from 8 ft,,73,76
318,3,0:33.0,Offensive rebound by Team,,73,76
319,3,0:30.0,T. Hardaway misses 2-pt jump shot from 13 ft,,73,76
320,3,0:23.0,,Defensive rebound by D. Sabonis,73,76
321,3,0:08.0,,C. Joseph makes 3-pt jump shot from 27 ft (assist by D. Sabonis),73,79
322,3,0:01.0,T. Hardaway misses 2-pt jump shot from 16 ft,,73,79
323,3,0:00.0,Offensive rebound by Team,,73,79
324,4,11:45.0,L. Kornet misses 3-pt jump shot from 28 ft,,73,79
325,4,11:42.0,Offensive rebound by C. Lee,,73,79
326,4,11:35.0,M. Hezonja misses 2-pt layup from 1 ft,,73,79
327,4,11:33.0,,Defensive rebound by D. Sabonis,73,79
328,4,11:21.0,,B. Bogdanović misses 2-pt jump shot from 12 ft,73,79
329,4,11:17.0,,Offensive rebound by D. Sabonis,73,79
330,4,11:17.0,,D. Sabonis misses 2-pt layup at rim,73,79
331,4,11:17.0,Defensive rebound by L. Kornet,,73,79
332,4,11:07.0,Turnover by C. Lee (bad pass; steal by D. Sabonis),,73,79
333,4,11:00.0,,Personal foul by C. Lee (drawn by D. Sabonis),73,79
334,4,10:47.0,,A. Holiday misses 3-pt jump shot from 27 ft,73,79
335,4,10:43.0,Defensive rebound by L. Kornet,,73,79
336,4,10:31.0,L. Kornet makes 3-pt jump shot from 27 ft (assist by C. Lee),,76,79
337,4,10:15.0,,D. Sabonis makes 2-pt layup at rim,76,81
338,4,9:59.0,M. Hezonja makes 2-pt layup from 1 ft (assist by T. Burke),,78,81
339,4,9:42.0,,Turnover by D. Sabonis (bad pass; steal by T. Burke),78,81
340,4,9:38.0,T. Burke misses 2-pt layup from 1 ft (block by D. McDermott),,78,81
341,4,9:38.0,Offensive rebound by Team,,78,81
342,4,9:38.0,,T. Young enters the game for B. Bogdanović,78,81
343,4,9:33.0,T. Burke misses 2-pt jump shot from 16 ft,,78,81
344,4,9:31.0,,Defensive rebound by D. Sabonis,78,81
345,4,9:20.0,,D. Sabonis misses 2-pt hook shot from 8 ft,78,81
346,4,9:16.0,Defensive rebound by F. Ntilikina,,78,81
347,4,9:03.0,C. Lee makes 3-pt jump shot from 27 ft (assist by T. Burke),,81,81
348,4,8:35.0,,T. Young misses 2-pt layup from 3 ft,81,81
349,4,8:32.0,,Offensive rebound by D. Sabonis,81,81
350,4,8:32.0,,D. Sabonis makes 2-pt layup at rim,81,83
351,4,8:17.0,C. Lee misses 3-pt jump shot from 26 ft,,81,83
352,4,8:16.0,,Defensive rebound by T. Young,81,83
353,4,8:16.0,,Indiana full timeout,81,83
354,4,8:16.0,,V. Oladipo enters the game for C. Joseph,81,83
355,4,8:05.0,,T. Young makes 2-pt layup from 1 ft (assist by D. Sabonis),81,85
356,4,7:47.0,F. Ntilikina misses 3-pt jump shot from 27 ft,,81,85
357,4,7:44.0,,Defensive rebound by T. Young,81,85
358,4,7:26.0,,D. McDermott makes 3-pt jump shot from 27 ft (assist by V. Oladipo),81,88
359,4,7:06.0,L. Kornet misses 3-pt jump shot from 29 ft,,81,88
360,4,7:03.0,,Defensive rebound by V. Oladipo,81,88
361,4,6:52.0,,D. McDermott misses 3-pt jump shot from 23 ft,81,88
362,4,6:48.0,Defensive rebound by T. Burke,,81,88
363,4,6:46.0,New York full timeout,,81,88
364,4,6:46.0,T. Hardaway enters the game for T. Burke,,81,88
365,4,6:46.0,E. Freedom enters the game for M. Hezonja,,81,88
366,4,6:46.0,K. Knox enters the game for L. Kornet,,81,88
367,4,6:46.0,E. Mudiay enters the game for C. Lee,,81,88
368,4,6:46.0,N. Vonleh enters the game for F. Ntilikina,,81,88
369,4,6:46.0,,C. Joseph enters the game for A. Holiday,81,88
370,4,6:26.0,K. Knox misses 3-pt jump shot from 28 ft,,81,88
371,4,6:23.0,Offensive rebound by N. Vonleh,,81,88
372,4,6:09.0,Turnover by Team (shot clock),,81,88
373,4,6:03.0,,Offensive foul by D. Sabonis (drawn by K. Knox),81,88
374,4,6:03.0,,Turnover by D. Sabonis (offensive foul),81,88
375,4,5:51.0,T. Hardaway makes 2-pt jump shot from 17 ft,,83,88
376,4,5:34.0,,D. Sabonis misses 2-pt layup from 1 ft,83,88
377,4,5:33.0,,Offensive rebound by D. Sabonis,83,88
378,4,5:32.0,,D. Sabonis misses 2-pt layup from 1 ft,83,88
379,4,5:29.0,Defensive rebound by E. Freedom,,83,88
380,4,5:26.0,Shooting foul by C. Joseph (drawn by E. Mudiay),,83,88
381,4,5:26.0,E. Mudiay makes free throw 1 of 2,,84,88
382,4,5:26.0,,B. Bogdanović enters the game for D. McDermott,84,88
383,4,5:26.0,,M. Turner enters the game for D. Sabonis,84,88
