,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MINNESOTA_ACTION,OKLAHOMA CITY_SCORE,MINNESOTA_SCORE
382,4,8:47.0,,Defensive rebound by T. Jones,105,99
383,4,8:47.0,,Personal foul by P. George (drawn by T. Jones),105,99
384,4,8:47.0,R. Westbrook enters the game for P. George,,105,99
385,4,8:47.0,,J. Okogie enters the game for C. Reynolds,105,99
386,4,8:37.0,,A. Tolliver misses 3-pt jump shot from 28 ft,105,99
387,4,8:34.0,Defensive rebound by R. Felton,,105,99
388,4,8:27.0,D. Schröder makes 2-pt layup from 2 ft,,107,99
389,4,8:27.0,,Minnesota full timeout,107,99
390,4,8:27.0,T. Ferguson enters the game for R. Felton,,107,99
391,4,8:27.0,,D. Šarić enters the game for G. Dieng,107,99
392,4,8:27.0,,K. Towns enters the game for A. Tolliver,107,99
393,4,8:13.0,,D. Šarić misses 3-pt jump shot from 22 ft,107,99
394,4,8:10.0,Defensive rebound by D. Schröder,,107,99
395,4,8:03.0,D. Schröder makes 2-pt jump shot from 18 ft (assist by R. Westbrook),,109,99
396,4,7:44.0,,K. Towns makes 2-pt layup from 1 ft,109,101
397,4,7:31.0,D. Schröder misses 2-pt jump shot from 4 ft,,109,101
398,4,7:29.0,,Defensive rebound by K. Towns,109,101
399,4,7:22.0,,J. Okogie misses 3-pt jump shot from 23 ft,109,101
400,4,7:21.0,Defensive rebound by D. Schröder,,109,101
401,4,7:14.0,D. Schröder makes 2-pt layup from 2 ft,,111,101
402,4,6:59.0,,Personal foul by D. Schröder (drawn by K. Towns),111,101
403,4,6:54.0,,Offensive foul by A. Wiggins (drawn by R. Westbrook),111,101
404,4,6:54.0,,Turnover by A. Wiggins (offensive foul),111,101
405,4,6:40.0,R. Westbrook makes 2-pt layup from 1 ft,,113,101
406,4,6:28.0,,A. Wiggins makes 2-pt jump shot from 21 ft (assist by T. Jones),113,103
407,4,6:12.0,D. Schröder makes 2-pt jump shot from 9 ft (assist by R. Westbrook),,115,103
408,4,5:59.0,,Shooting foul by S. Adams (drawn by K. Towns),115,103
409,4,5:59.0,,K. Towns makes free throw 1 of 2,115,104
410,4,5:59.0,P. George enters the game for T. Ferguson,,115,104
411,4,5:59.0,J. Grant enters the game for M. Morris,,115,104
412,4,5:59.0,,K. Towns makes free throw 2 of 2,115,105
413,4,5:51.0,Offensive foul by S. Adams (drawn by J. Okogie),,115,105
414,4,5:51.0,Turnover by S. Adams (offensive foul),,115,105
415,4,5:51.0,M. Morris enters the game for S. Adams,,115,105
416,4,5:43.0,,K. Towns misses 3-pt jump shot from 25 ft,115,105
417,4,5:40.0,Defensive rebound by R. Westbrook,,115,105
418,4,5:30.0,M. Morris makes 2-pt layup from 3 ft (assist by R. Westbrook),,117,105
419,4,5:14.0,,K. Towns makes 2-pt layup from 3 ft (assist by T. Jones),117,107
420,4,5:09.0,Personal foul by K. Towns (drawn by R. Westbrook),,117,107
421,4,5:09.0,R. Westbrook makes free throw 1 of 2,,118,107
422,4,5:09.0,R. Westbrook makes free throw 2 of 2,,119,107
423,4,4:57.0,,T. Jones makes 2-pt layup from 1 ft,119,109
424,4,4:41.0,Turnover by R. Westbrook (bad pass; steal by A. Wiggins),,119,109
425,4,4:39.0,,Personal foul by P. George (drawn by T. Jones),119,109
426,4,4:39.0,,T. Jones makes free throw 1 of 2,119,110
427,4,4:39.0,Oklahoma City full timeout,,119,110
428,4,4:39.0,,T. Jones makes free throw 2 of 2,119,111
429,4,4:23.0,M. Morris makes 2-pt layup from 1 ft (assist by R. Westbrook),,121,111
430,4,4:09.0,,T. Jones makes 2-pt jump shot from 7 ft,121,113
431,4,3:52.0,P. George misses 3-pt jump shot from 27 ft,,121,113
432,4,3:50.0,,Defensive rebound by J. Okogie,121,113
433,4,3:37.0,,D. Šarić makes 2-pt layup from 2 ft (assist by J. Okogie),121,115
434,4,3:20.0,R. Westbrook misses 2-pt jump shot from 18 ft,,121,115
435,4,3:18.0,,Defensive rebound by T. Jones,121,115
436,4,3:07.0,,Shooting foul by M. Morris (drawn by K. Towns),121,115
437,4,3:07.0,,K. Towns makes free throw 1 of 2,121,116
438,4,3:07.0,,K. Towns makes free throw 2 of 2,121,117
439,4,2:52.0,P. George makes 2-pt jump shot from 20 ft,,123,117
440,4,2:40.0,,K. Towns misses 2-pt jump shot from 17 ft,123,117
441,4,2:37.0,Defensive rebound by R. Westbrook,,123,117
442,4,2:29.0,R. Westbrook misses 2-pt jump shot from 11 ft,,123,117
443,4,2:26.0,,Defensive rebound by D. Šarić,123,117
444,4,2:19.0,,T. Jones misses 2-pt jump shot from 14 ft,123,117
445,4,2:16.0,,Offensive rebound by K. Towns,123,117
446,4,2:15.0,,K. Towns makes 2-pt layup from 1 ft,123,119
447,4,1:50.0,Shooting foul by A. Wiggins (drawn by P. George),,123,119
448,4,1:50.0,P. George makes free throw 1 of 2,,124,119
449,4,1:50.0,P. George makes free throw 2 of 2,,125,119
450,4,1:32.0,,K. Towns makes 2-pt jump shot from 20 ft (assist by J. Okogie),125,121
451,4,1:15.0,R. Westbrook makes 2-pt layup from 2 ft,,127,121
452,4,1:03.0,,K. Towns makes 2-pt jump shot from 7 ft,127,123
453,4,0:44.0,R. Westbrook makes 2-pt jump shot from 12 ft,,129,123
454,4,0:44.0,Shooting foul by K. Towns (drawn by R. Westbrook),,129,123
455,4,0:44.0,R. Westbrook makes free throw 1 of 1,,130,123
456,4,0:39.0,,K. Towns makes 2-pt layup from 1 ft (assist by T. Jones),130,125
457,4,0:39.0,,Shooting foul by P. George (drawn by K. Towns),130,125
458,4,0:39.0,,K. Towns makes free throw 1 of 1,130,126
459,4,0:22.0,Shooting foul by A. Wiggins (drawn by R. Westbrook),,130,126
460,4,0:22.0,R. Westbrook makes free throw 1 of 2,,131,126
461,4,0:22.0,R. Westbrook makes free throw 2 of 2,,132,126
462,4,0:22.0,,Minnesota full timeout,132,126
463,4,0:22.0,T. Ferguson enters the game for D. Schröder,,132,126
464,4,0:13.0,,D. Šarić misses 3-pt jump shot from 24 ft,132,126
465,4,0:11.0,Defensive rebound by J. Grant,,132,126
