,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,ATLANTA_ACTION,SAN ANTONIO_SCORE,ATLANTA_SCORE
38,1,7:15.0,,A. Len misses free throw 2 of 2,13,13
39,1,7:13.0,Defensive rebound by R. Gay,,13,13
40,1,6:54.0,L. Aldridge misses 2-pt jump shot from 17 ft,,13,13
41,1,6:49.0,,Defensive rebound by K. Bazemore,13,13
42,1,6:42.0,,K. Bazemore misses 3-pt jump shot from 26 ft,13,13
43,1,6:39.0,Defensive rebound by B. Forbes,,13,13
44,1,6:30.0,Personal foul by T. Young (drawn by D. DeRozan),,13,13
45,1,6:30.0,,Atlanta full timeout,13,13
46,1,6:15.0,Turnover by L. Aldridge (lost ball; steal by A. Len),,13,13
47,1,6:08.0,,T. Young misses 2-pt layup from 1 ft,13,13
48,1,6:06.0,Defensive rebound by D. White,,13,13
49,1,5:56.0,B. Forbes misses 2-pt jump shot from 16 ft,,13,13
50,1,5:55.0,Offensive rebound by Team,,13,13
51,1,5:55.0,,Loose ball foul by V. Carter (drawn by L. Aldridge),13,13
52,1,5:55.0,M. Belinelli enters the game for B. Forbes,,13,13
53,1,5:55.0,P. Mills enters the game for D. White,,13,13
54,1,5:55.0,,D. Bembry enters the game for A. Len,13,13
55,1,5:55.0,,A. Poythress enters the game for T. Prince,13,13
56,1,5:45.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,16,13
57,1,5:26.0,,T. Young misses 2-pt jump shot from 12 ft,16,13
58,1,5:26.0,Defensive rebound by Team,,16,13
59,1,5:17.0,D. DeRozan makes 2-pt layup from 1 ft,,18,13
60,1,4:58.0,,A. Poythress misses 3-pt jump shot from 24 ft,18,13
61,1,4:55.0,Defensive rebound by M. Belinelli,,18,13
62,1,4:45.0,R. Gay makes 2-pt jump shot from 7 ft (assist by D. DeRozan),,20,13
63,1,4:24.0,,D. Bembry misses 3-pt jump shot from 26 ft,20,13
64,1,4:21.0,Defensive rebound by R. Gay,,20,13
65,1,4:07.0,Shooting foul by V. Carter (drawn by L. Aldridge),,20,13
66,1,4:07.0,L. Aldridge misses free throw 1 of 2,,20,13
67,1,4:07.0,Offensive rebound by Team,,20,13
68,1,4:07.0,D. Bertāns enters the game for R. Gay,,20,13
69,1,4:07.0,,J. Adams enters the game for T. Young,20,13
70,1,4:07.0,L. Aldridge misses free throw 2 of 2,,20,13
71,1,4:05.0,,Defensive rebound by A. Poythress,20,13
72,1,3:55.0,,J. Adams misses 2-pt jump shot from 9 ft,20,13
73,1,3:53.0,Defensive rebound by M. Belinelli,,20,13
74,1,3:43.0,D. DeRozan makes 2-pt layup from 1 ft,,22,13
75,1,3:25.0,,A. Poythress misses 2-pt layup from 2 ft,22,13
76,1,3:22.0,Defensive rebound by L. Aldridge,,22,13
77,1,3:20.0,M. Belinelli misses 3-pt jump shot from 25 ft,,22,13
78,1,3:20.0,,Defensive rebound by Team,22,13
79,1,2:59.0,,Turnover by J. Adams (bad pass),22,13
80,1,2:59.0,San Antonio full timeout,,22,13
81,1,2:59.0,B. Forbes enters the game for D. DeRozan,,22,13
82,1,2:44.0,Personal foul by A. Poythress (drawn by L. Aldridge),,22,13
83,1,2:44.0,L. Aldridge makes free throw 1 of 2,,23,13
84,1,2:44.0,L. Aldridge makes free throw 2 of 2,,24,13
85,1,2:34.0,,K. Bazemore makes 2-pt jump shot from 12 ft (assist by A. Poythress),24,15
86,1,2:15.0,L. Aldridge misses 2-pt hook shot from 11 ft,,24,15
87,1,2:14.0,,Defensive rebound by K. Bazemore,24,15
88,1,2:14.0,,Offensive foul by A. Poythress (drawn by P. Mills),24,15
89,1,2:14.0,,Turnover by A. Poythress (offensive foul),24,15
90,1,2:14.0,D. Eubanks enters the game for L. Aldridge,,24,15
91,1,1:54.0,P. Mills misses 3-pt jump shot from 25 ft,,24,15
92,1,1:52.0,Offensive rebound by M. Belinelli,,24,15
93,1,1:51.0,Turnover by M. Belinelli (bad pass; steal by J. Adams),,24,15
94,1,1:45.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by J. Adams),24,17
95,1,1:28.0,M. Belinelli misses 2-pt jump shot from 20 ft,,24,17
96,1,1:25.0,,Defensive rebound by V. Carter,24,17
97,1,1:19.0,,K. Bazemore misses 2-pt layup from 1 ft,24,17
98,1,1:17.0,Defensive rebound by D. Bertāns,,24,17
99,1,1:12.0,P. Mills makes 3-pt jump shot from 25 ft (assist by D. Bertāns),,27,17
100,1,1:02.0,,V. Carter makes 3-pt jump shot from 25 ft,27,20
101,1,0:48.0,Turnover by P. Mills (bad pass),,27,20
102,1,0:35.0,,Personal foul by B. Forbes (drawn by A. Poythress),27,20
103,1,0:32.0,,K. Bazemore makes 3-pt jump shot from 25 ft (assist by V. Carter),27,23
104,1,0:10.0,P. Mills misses 3-pt jump shot from 25 ft,,27,23
105,1,0:08.0,,Defensive rebound by A. Poythress,27,23
106,1,0:01.0,,K. Bazemore misses 3-pt jump shot from 26 ft,27,23
107,1,0:01.0,Defensive rebound by D. Eubanks,,27,23
108,2,11:45.0,,K. Bazemore misses 2-pt layup from 1 ft (block by D. Eubanks),27,23
109,2,11:41.0,Defensive rebound by B. Forbes,,27,23
110,2,11:37.0,R. Gay misses 3-pt jump shot from 23 ft,,27,23
111,2,11:34.0,Offensive rebound by D. Eubanks,,27,23
112,2,11:28.0,M. Belinelli makes 2-pt layup from 1 ft (assist by R. Gay),,29,23
113,2,11:13.0,,J. Collins makes 2-pt layup from 1 ft (assist by K. Huerter),29,25
114,2,11:13.0,,Shooting foul by R. Gay (drawn by J. Collins),29,25
115,2,11:13.0,,J. Collins misses free throw 1 of 1,29,25
116,2,11:10.0,Defensive rebound by D. Eubanks,,29,25
117,2,10:54.0,B. Forbes misses 3-pt jump shot from 25 ft,,29,25
118,2,10:51.0,,Defensive rebound by K. Bazemore,29,25
119,2,10:33.0,,K. Huerter misses 2-pt jump shot from 10 ft,29,25
120,2,10:31.0,Defensive rebound by R. Gay,,29,25
121,2,10:26.0,B. Forbes makes 3-pt jump shot from 24 ft (assist by D. White),,32,25
122,2,10:09.0,,T. Young misses 3-pt jump shot from 26 ft,32,25
123,2,10:06.0,Defensive rebound by B. Forbes,,32,25
124,2,10:02.0,R. Gay makes 2-pt layup from 2 ft (assist by B. Forbes),,34,25
125,2,10:02.0,,Violation by Team (def goaltending),34,25
126,2,9:46.0,,K. Huerter misses 2-pt layup from 4 ft (block by D. White),34,25
127,2,9:46.0,Defensive rebound by R. Gay,,34,25
128,2,9:41.0,Turnover by R. Gay (bad pass; steal by K. Bazemore),,34,25
129,2,9:36.0,,T. Young misses 3-pt jump shot from 25 ft,34,25
130,2,9:33.0,,Offensive rebound by K. Huerter,34,25
131,2,9:31.0,,K. Huerter misses 2-pt layup from 8 ft,34,25
132,2,9:29.0,,Offensive rebound by A. Poythress,34,25
133,2,9:29.0,,A. Poythress makes 2-pt layup at rim,34,27
134,2,9:06.0,R. Gay misses 2-pt jump shot from 14 ft,,34,27
135,2,9:03.0,,Defensive rebound by A. Poythress,34,27
136,2,8:58.0,,Turnover by K. Bazemore (bad pass; steal by R. Gay),34,27
137,2,8:51.0,B. Forbes makes 3-pt jump shot from 26 ft (assist by D. White),,37,27
138,2,8:35.0,,Shooting foul by D. Eubanks (drawn by J. Collins),37,27
139,2,8:35.0,,J. Collins makes free throw 1 of 2,37,28
140,2,8:35.0,L. Aldridge enters the game for M. Belinelli,,37,28
141,2,8:35.0,D. DeRozan enters the game for D. Eubanks,,37,28
142,2,8:35.0,,A. Len enters the game for K. Bazemore,37,28
143,2,8:35.0,,T. Prince enters the game for A. Poythress,37,28
144,2,8:35.0,,J. Collins makes free throw 2 of 2,37,29
145,2,8:21.0,B. Forbes misses 2-pt layup from 1 ft,,37,29
146,2,8:18.0,,Defensive rebound by J. Collins,37,29
147,2,8:14.0,,T. Young misses 2-pt layup from 2 ft,37,29
148,2,8:14.0,,Offensive rebound by T. Young,37,29
149,2,8:07.0,,Shooting foul by R. Gay (drawn by K. Huerter),37,29
150,2,8:07.0,,K. Huerter makes free throw 1 of 2,37,30
151,2,8:07.0,,K. Huerter makes free throw 2 of 2,37,31
152,2,7:55.0,D. DeRozan makes 2-pt jump shot from 15 ft (assist by R. Gay),,39,31
153,2,7:35.0,,T. Prince misses 3-pt jump shot from 24 ft,39,31
154,2,7:33.0,Defensive rebound by Team,,39,31
155,2,7:22.0,D. DeRozan misses 2-pt jump shot from 19 ft,,39,31
156,2,7:17.0,,Defensive rebound by J. Collins,39,31
157,2,7:12.0,,K. Huerter misses 3-pt jump shot from 27 ft,39,31
158,2,7:11.0,Defensive rebound by D. DeRozan,,39,31
159,2,7:00.0,B. Forbes misses 3-pt jump shot from 25 ft,,39,31
160,2,6:56.0,,Defensive rebound by K. Huerter,39,31
161,2,6:46.0,,A. Len makes 2-pt dunk from 1 ft (assist by K. Huerter),39,33
162,2,6:46.0,San Antonio full timeout,,39,33
163,2,6:46.0,D. Bertāns enters the game for B. Forbes,,39,33
164,2,6:46.0,P. Mills enters the game for R. Gay,,39,33
165,2,6:28.0,L. Aldridge misses 2-pt jump shot from 13 ft,,39,33
166,2,6:24.0,,Defensive rebound by J. Collins,39,33
167,2,6:15.0,,A. Len misses 3-pt jump shot from 23 ft,39,33
168,2,6:12.0,,Offensive rebound by J. Collins,39,33
169,2,6:11.0,,K. Huerter makes 3-pt jump shot from 25 ft (assist by J. Collins),39,36
170,2,6:02.0,D. Bertāns makes 3-pt jump shot from 22 ft (assist by D. White),,42,36
171,2,5:47.0,,Turnover by K. Huerter (step out of bounds),42,36
172,2,5:39.0,D. White makes 2-pt jump shot from 18 ft,,44,36
173,2,5:28.0,,Personal foul by D. DeRozan (drawn by T. Prince),44,36
174,2,5:19.0,,A. Len makes 3-pt jump shot from 23 ft (assist by T. Young),44,39
175,2,5:02.0,D. Bertāns makes 3-pt jump shot from 22 ft (assist by D. White),,47,39
176,2,4:34.0,,J. Collins makes 2-pt layup from 1 ft (assist by T. Young),47,41
177,2,4:22.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by D. White),,50,41
178,2,4:11.0,,T. Young misses 3-pt jump shot from 27 ft,50,41
179,2,4:09.0,Defensive rebound by L. Aldridge,,50,41
180,2,4:04.0,D. Bertāns misses 3-pt jump shot from 25 ft,,50,41
181,2,4:03.0,,Defensive rebound by J. Collins,50,41
182,2,4:03.0,,Atlanta full timeout,50,41
183,2,4:03.0,M. Belinelli enters the game for D. White,,50,41
184,2,4:03.0,,J. Adams enters the game for J. Collins,50,41
185,2,4:03.0,,K. Bazemore enters the game for K. Huerter,50,41
186,2,4:03.0,,V. Carter enters the game for T. Young,50,41
187,2,3:44.0,,J. Adams makes 3-pt jump shot from 25 ft (assist by A. Len),50,44
188,2,3:32.0,Personal foul by J. Adams (drawn by D. DeRozan),,50,44
189,2,3:22.0,D. DeRozan misses 2-pt jump shot from 15 ft,,50,44
190,2,3:19.0,,Defensive rebound by K. Bazemore,50,44
191,2,3:15.0,,T. Prince makes 3-pt jump shot from 26 ft (assist by K. Bazemore),50,47
192,2,3:03.0,D. Bertāns misses 3-pt jump shot from 26 ft,,50,47
193,2,3:00.0,,Defensive rebound by T. Prince,50,47
194,2,2:57.0,,Shooting foul by M. Belinelli (drawn by T. Prince),50,47
195,2,2:57.0,,T. Prince makes free throw 1 of 2,50,48
196,2,2:57.0,,T. Prince misses free throw 2 of 2,50,48
197,2,2:54.0,Defensive rebound by D. DeRozan,,50,48
198,2,2:40.0,Turnover by D. DeRozan (lost ball; steal by J. Adams),,50,48
199,2,2:39.0,,Offensive foul by J. Adams (drawn by P. Mills),50,48
200,2,2:39.0,,Turnover by J. Adams (offensive foul),50,48
201,2,2:39.0,R. Gay enters the game for D. Bertāns,,50,48
202,2,2:17.0,L. Aldridge makes 2-pt jump shot from 10 ft (assist by M. Belinelli),,52,48
203,2,2:17.0,Shooting foul by V. Carter (drawn by L. Aldridge),,52,48
204,2,2:17.0,L. Aldridge makes free throw 1 of 1,,53,48
205,2,2:07.0,,V. Carter makes 3-pt jump shot from 26 ft,53,51
206,2,1:46.0,L. Aldridge misses 2-pt jump shot from 16 ft,,53,51
207,2,1:43.0,,Defensive rebound by T. Prince,53,51
208,2,1:31.0,,T. Prince misses 3-pt jump shot from 25 ft,53,51
209,2,1:27.0,Defensive rebound by P. Mills,,53,51
210,2,1:14.0,Offensive foul by L. Aldridge (drawn by K. Bazemore),,53,51
211,2,1:14.0,Turnover by L. Aldridge (offensive foul),,53,51
212,2,0:59.0,,K. Bazemore makes 3-pt jump shot from 25 ft (assist by T. Prince),53,54
213,2,0:42.0,R. Gay misses 3-pt jump shot from 22 ft,,53,54
214,2,0:37.0,,Defensive rebound by T. Prince,53,54
215,2,0:32.0,,V. Carter misses 3-pt jump shot from 29 ft,53,54
216,2,0:28.0,Defensive rebound by P. Mills,,53,54
217,2,0:11.0,D. DeRozan misses 2-pt jump shot from 15 ft (block by T. Prince),,53,54
218,2,0:11.0,,Defensive rebound by T. Prince,53,54
219,2,0:07.0,,T. Prince makes 2-pt layup from 1 ft,53,56
220,2,0:02.0,M. Belinelli misses 3-pt jump shot from 26 ft,,53,56
221,2,0:02.0,,Defensive rebound by J. Adams,53,56
222,2,0:00.0,,J. Adams misses 3-pt jump shot from 71 ft,53,56
223,2,0:00.0,,Offensive rebound by Team,53,56
224,3,11:44.0,,T. Prince misses 2-pt jump shot from 18 ft,53,56
225,3,11:39.0,Defensive rebound by R. Gay,,53,56
226,3,11:32.0,Shooting foul by A. Len (drawn by L. Aldridge),,53,56
227,3,11:32.0,L. Aldridge makes free throw 1 of 2,,54,56
228,3,11:32.0,L. Aldridge makes free throw 2 of 2,,55,56
229,3,11:18.0,,Turnover by T. Young (bad pass; steal by D. DeRozan),55,56
230,3,11:12.0,B. Forbes misses 3-pt jump shot from 25 ft,,55,56
231,3,11:09.0,,Defensive rebound by A. Len,55,56
232,3,10:59.0,,Offensive foul by A. Len (drawn by D. White),55,56
233,3,10:59.0,,Turnover by A. Len (offensive foul),55,56
234,3,10:50.0,D. DeRozan makes 2-pt layup from 1 ft,,57,56
235,3,10:31.0,,Shooting foul by D. DeRozan (drawn by T. Young),57,56
236,3,10:31.0,,T. Young makes free throw 1 of 2,57,57
237,3,10:31.0,,T. Young makes free throw 2 of 2,57,58
238,3,10:22.0,D. DeRozan makes 2-pt jump shot from 12 ft,,59,58
239,3,10:07.0,,K. Huerter makes 2-pt jump shot from 16 ft,59,60
240,3,9:47.0,Shooting foul by K. Huerter (drawn by R. Gay),,59,60
241,3,9:47.0,R. Gay makes free throw 1 of 2,,60,60
242,3,9:47.0,R. Gay misses free throw 2 of 2,,60,60
243,3,9:45.0,,Defensive rebound by J. Collins,60,60
244,3,9:36.0,,J. Collins misses 2-pt jump shot from 5 ft,60,60
245,3,9:30.0,,Offensive rebound by J. Collins,60,60
246,3,9:30.0,,J. Collins misses 2-pt layup from 1 ft (block by D. White),60,60
247,3,9:30.0,Defensive rebound by D. White,,60,60
248,3,9:27.0,D. White misses 2-pt layup from 2 ft,,60,60
249,3,9:27.0,,Defensive rebound by T. Young,60,60
250,3,9:20.0,,K. Huerter misses 3-pt jump shot from 23 ft,60,60
251,3,9:16.0,,Offensive rebound by K. Huerter,60,60
252,3,9:13.0,,T. Young makes 3-pt jump shot from 26 ft (assist by K. Huerter),60,63
253,3,8:57.0,Personal foul by T. Young (drawn by D. DeRozan),,60,63
254,3,8:42.0,L. Aldridge makes 3-pt jump shot from 25 ft (assist by B. Forbes),,63,63
255,3,8:28.0,,A. Len misses 3-pt jump shot from 23 ft,63,63
256,3,8:25.0,Defensive rebound by D. White,,63,63
257,3,8:20.0,Turnover by D. White (bad pass; steal by T. Prince),,63,63
258,3,8:17.0,,Personal foul by D. White (drawn by T. Prince),63,63
259,3,8:13.0,,Turnover by J. Collins (out of bounds lost ball),63,63
260,3,7:54.0,D. White makes 2-pt jump shot from 17 ft (assist by D. DeRozan),,65,63
261,3,7:40.0,,J. Collins misses 3-pt jump shot from 24 ft,65,63
262,3,7:36.0,Defensive rebound by B. Forbes,,65,63
263,3,7:28.0,,Technical foul by T. Prince,65,63
264,3,7:28.0,,Technical foul by T. Prince,65,63
265,3,7:28.0,L. Aldridge makes technical free throw,,66,63
266,3,7:28.0,L. Aldridge makes technical free throw,,67,63
267,3,7:28.0,,T. Prince ejected from game,67,63
268,3,7:28.0,,V. Carter enters the game for J. Collins,67,63
269,3,7:28.0,,B. Johnson enters the game for T. Prince,67,63
270,3,7:20.0,D. DeRozan makes 2-pt layup from 1 ft (assist by B. Forbes),,69,63
271,3,7:09.0,,T. Young makes 2-pt jump shot from 2 ft,69,65
272,3,6:53.0,B. Forbes misses 3-pt jump shot from 25 ft,,69,65
273,3,6:47.0,,Defensive rebound by T. Young,69,65
274,3,6:46.0,,Personal foul by D. DeRozan (drawn by T. Young),69,65
275,3,6:46.0,,Atlanta full timeout,69,65
276,3,6:46.0,,K. Bazemore enters the game for K. Huerter,69,65
277,3,6:46.0,,D. Bembry enters the game for B. Johnson,69,65
278,3,6:38.0,,Turnover by K. Bazemore (out of bounds lost ball),69,65
279,3,6:19.0,R. Gay misses 2-pt layup from 4 ft,,69,65
280,3,6:16.0,Offensive rebound by L. Aldridge,,69,65
281,3,6:16.0,L. Aldridge makes 2-pt layup from 6 ft,,71,65
282,3,6:06.0,,T. Young makes 2-pt jump shot from 12 ft,71,67
283,3,5:43.0,Personal foul by K. Bazemore (drawn by D. DeRozan),,71,67
284,3,5:33.0,R. Gay misses 3-pt jump shot from 26 ft,,71,67
285,3,5:29.0,,Defensive rebound by A. Len,71,67
286,3,5:20.0,,T. Young makes 2-pt jump shot from 14 ft,71,69
287,3,5:10.0,Turnover by L. Aldridge (traveling),,71,69
288,3,5:10.0,M. Belinelli enters the game for B. Forbes,,71,69
289,3,5:10.0,D. Bertāns enters the game for R. Gay,,71,69
290,3,5:10.0,P. Mills enters the game for D. White,,71,69
291,3,5:03.0,,T. Young misses 3-pt jump shot from 28 ft,71,69
292,3,5:02.0,Defensive rebound by Team,,71,69
293,3,4:47.0,Turnover by P. Mills (bad pass; steal by D. Bembry),,71,69
294,3,4:44.0,,D. Bembry makes 2-pt layup from 5 ft,71,71
295,3,4:44.0,,Shooting foul by D. Bertāns (drawn by D. Bembry),71,71
296,3,4:44.0,,J. Adams enters the game for A. Len,71,71
297,3,4:44.0,,A. Poythress enters the game for T. Young,71,71
298,3,4:44.0,,D. Bembry makes free throw 1 of 1,71,72
299,3,4:29.0,Offensive foul by D. DeRozan (drawn by A. Poythress),,71,72
300,3,4:29.0,Turnover by D. DeRozan (offensive foul),,71,72
301,3,4:16.0,,J. Adams misses 3-pt jump shot from 24 ft,71,72
302,3,4:13.0,Defensive rebound by L. Aldridge,,71,72
303,3,4:04.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by D. DeRozan),,73,72
304,3,3:47.0,,D. Bembry makes 2-pt layup from 8 ft,73,74
305,3,3:46.0,San Antonio full timeout,,73,74
306,3,3:46.0,R. Gay enters the game for D. DeRozan,,73,74
307,3,3:30.0,D. Bertāns misses 3-pt jump shot from 22 ft,,73,74
308,3,3:25.0,Offensive rebound by L. Aldridge,,73,74
309,3,3:22.0,P. Mills misses 3-pt jump shot from 26 ft,,73,74
310,3,3:17.0,,Defensive rebound by A. Poythress,73,74
311,3,3:04.0,,Offensive foul by A. Poythress (drawn by P. Mills),73,74
312,3,3:04.0,,Turnover by A. Poythress (offensive foul),73,74
313,3,2:41.0,L. Aldridge makes 2-pt hook shot from 5 ft,,75,74
314,3,2:25.0,,D. Bembry misses 3-pt jump shot from 25 ft,75,74
315,3,2:22.0,Defensive rebound by D. Bertāns,,75,74
316,3,2:12.0,P. Mills makes 2-pt layup from 1 ft (assist by D. Bertāns),,77,74
317,3,1:52.0,,K. Bazemore misses 3-pt jump shot from 26 ft,77,74
318,3,1:49.0,Defensive rebound by M. Belinelli,,77,74
319,3,1:35.0,P. Mills misses 3-pt jump shot from 25 ft,,77,74
320,3,1:31.0,,Defensive rebound by J. Adams,77,74
321,3,1:16.0,,Turnover by D. Bembry (bad pass),77,74
322,3,1:06.0,M. Belinelli misses 3-pt jump shot from 26 ft,,77,74
323,3,1:02.0,Offensive rebound by R. Gay,,77,74
324,3,1:01.0,P. Mills misses 3-pt jump shot from 26 ft,,77,74
325,3,1:01.0,,Defensive rebound by Team,77,74
326,3,1:01.0,Loose ball foul by P. Mills (drawn by V. Carter),,77,74
327,3,1:01.0,,V. Carter misses free throw 1 of 2,77,74
328,3,1:01.0,,Offensive rebound by Team,77,74
329,3,1:01.0,,V. Carter makes free throw 2 of 2,77,75
330,3,0:50.0,Turnover by L. Aldridge (traveling),,77,75
331,3,0:40.0,,A. Poythress makes 2-pt dunk from 1 ft (assist by V. Carter),77,77
332,3,0:35.0,Shooting foul by J. Adams (drawn by P. Mills),,77,77
333,3,0:35.0,P. Mills makes free throw 1 of 2,,78,77
334,3,0:35.0,P. Mills misses free throw 2 of 2,,78,77
335,3,0:33.0,,Defensive rebound by A. Poythress,78,77
336,3,0:25.0,,V. Carter misses 2-pt jump shot from 21 ft,78,77
337,3,0:23.0,Defensive rebound by M. Belinelli,,78,77
338,3,0:06.0,R. Gay makes 2-pt layup from 2 ft,,80,77
339,3,0:01.0,,K. Bazemore misses 2-pt layup from 1 ft,80,77
340,3,0:01.0,Defensive rebound by D. Bertāns,,80,77
341,3,0:00.0,D. Bertāns misses 3-pt jump shot from 66 ft,,80,77
342,3,0:00.0,Offensive rebound by Team,,80,77
343,4,11:40.0,P. Mills makes 2-pt layup from 1 ft (assist by M. Belinelli),,82,77
344,4,11:23.0,,Shooting foul by R. Gay (drawn by J. Collins),82,77
345,4,11:23.0,,J. Collins makes free throw 1 of 2,82,78
346,4,11:23.0,,J. Collins makes free throw 2 of 2,82,79
347,4,11:05.0,D. Bertāns misses 2-pt layup from 5 ft,,82,79
348,4,11:02.0,,Defensive rebound by J. Collins,82,79
349,4,10:53.0,,J. Collins misses 2-pt layup from 4 ft,82,79
350,4,10:50.0,Defensive rebound by D. Eubanks,,82,79
351,4,10:39.0,D. Bertāns misses 3-pt jump shot from 25 ft,,82,79
352,4,10:36.0,Offensive rebound by D. Eubanks,,82,79
353,4,10:26.0,P. Mills makes 2-pt layup from 1 ft,,84,79
354,4,10:10.0,,D. Bembry misses 3-pt jump shot from 23 ft,84,79
355,4,10:07.0,Defensive rebound by D. Bertāns,,84,79
356,4,10:04.0,Turnover by P. Mills (bad pass; steal by D. Bembry),,84,79
357,4,9:50.0,,J. Adams misses 3-pt jump shot from 25 ft,84,79
358,4,9:43.0,,Offensive rebound by J. Collins,84,79
359,4,9:43.0,,J. Collins makes 2-pt layup from 1 ft,84,81
360,4,9:27.0,P. Mills makes 2-pt jump shot from 22 ft,,86,81
361,4,9:11.0,,Turnover by K. Huerter (out of bounds lost ball),86,81
362,4,9:11.0,,T. Young enters the game for J. Adams,86,81
363,4,8:52.0,R. Gay makes 2-pt layup from 1 ft (assist by P. Mills),,88,81
364,4,8:40.0,,Personal foul by P. Mills (drawn by V. Carter),88,81
365,4,8:40.0,D. DeRozan enters the game for D. Bertāns,,88,81
366,4,8:40.0,,K. Bazemore enters the game for D. Bembry,88,81
367,4,8:40.0,,A. Len enters the game for V. Carter,88,81
368,4,8:33.0,,Personal foul by P. Mills (drawn by T. Young),88,81
369,4,8:26.0,,A. Len misses 3-pt jump shot from 26 ft,88,81
370,4,8:18.0,Defensive rebound by R. Gay,,88,81
371,4,8:17.0,P. Mills misses 3-pt jump shot from 26 ft,,88,81
372,4,8:13.0,,Defensive rebound by K. Bazemore,88,81
373,4,8:11.0,,Shooting foul by D. Eubanks (drawn by J. Collins),88,81
374,4,8:11.0,,J. Collins makes free throw 1 of 2,88,82
375,4,8:11.0,B. Forbes enters the game for R. Gay,,88,82
376,4,8:11.0,D. White enters the game for P. Mills,,88,82
377,4,8:11.0,,J. Collins makes free throw 2 of 2,88,83
378,4,7:56.0,D. DeRozan misses 2-pt jump shot from 16 ft,,88,83
379,4,7:53.0,,Defensive rebound by K. Huerter,88,83
380,4,7:49.0,,T. Young makes 2-pt jump shot from 9 ft (assist by K. Huerter),88,85
381,4,7:49.0,,Shooting foul by B. Forbes (drawn by T. Young),88,85
382,4,7:49.0,San Antonio full timeout,,88,85
383,4,7:49.0,L. Aldridge enters the game for D. Eubanks,,88,85
384,4,7:49.0,,V. Carter enters the game for J. Collins,88,85
385,4,7:49.0,,T. Young makes free throw 1 of 1,88,86
386,4,7:40.0,Turnover by D. DeRozan (traveling),,88,86
387,4,7:30.0,,Turnover by V. Carter (bad pass; steal by B. Forbes),88,86
388,4,7:13.0,D. White makes 2-pt jump shot from 18 ft,,90,86
