,QUARTER,TIME_REMAINING,NEW YORK_ACTION,DETROIT_ACTION,NEW YORK_SCORE,DETROIT_SCORE
387,4,8:21.0,,Shooting foul by M. Robinson (drawn by A. Drummond),86,97
388,4,8:21.0,,A. Drummond makes free throw 1 of 2,86,98
389,4,8:21.0,M. Hezonja enters the game for K. Allen,,86,98
390,4,8:21.0,,A. Drummond makes free throw 2 of 2,86,99
391,4,8:12.0,Shooting foul by K. Thomas (drawn by D. Smith),,86,99
392,4,8:12.0,D. Smith misses free throw 1 of 2,,86,99
393,4,8:12.0,Offensive rebound by Team,,86,99
394,4,8:12.0,D. Smith makes free throw 2 of 2,,87,99
395,4,8:02.0,,Turnover by I. Smith (bad pass),87,99
396,4,7:56.0,Shooting foul by I. Smith (drawn by M. Robinson),,87,99
397,4,7:56.0,M. Robinson makes free throw 1 of 2,,88,99
398,4,7:56.0,M. Robinson misses free throw 2 of 2,,88,99
399,4,7:53.0,,Defensive rebound by A. Drummond,88,99
400,4,7:35.0,,I. Smith makes 3-pt jump shot from 24 ft,88,102
401,4,7:18.0,D. Smith misses 2-pt layup from 2 ft,,88,102
402,4,7:17.0,,Defensive rebound by A. Drummond,88,102
403,4,7:06.0,,I. Smith misses 2-pt jump shot from 6 ft,88,102
404,4,7:03.0,Defensive rebound by D. Smith,,88,102
405,4,7:02.0,Shooting foul by K. Thomas (drawn by D. Smith),,88,102
406,4,7:02.0,D. Smith misses free throw 1 of 2,,88,102
407,4,7:02.0,Offensive rebound by Team,,88,102
408,4,7:02.0,D. Jordan enters the game for M. Robinson,,88,102
409,4,7:02.0,D. Smith misses free throw 2 of 2,,88,102
410,4,7:01.0,,Defensive rebound by G. Robinson,88,102
411,4,7:01.0,,Detroit full timeout,88,102
412,4,7:01.0,,L. Galloway enters the game for I. Smith,88,102
413,4,7:01.0,,R. Jackson enters the game for K. Thomas,88,102
414,4,6:45.0,,Personal foul by M. Hezonja (drawn by R. Jackson),88,102
415,4,6:36.0,,R. Jackson makes 2-pt jump shot from 10 ft,88,104
416,4,6:21.0,K. Knox misses 2-pt layup from 4 ft (block by A. Drummond),,88,104
417,4,6:19.0,,Defensive rebound by A. Drummond,88,104
418,4,6:14.0,,L. Galloway misses 3-pt jump shot from 27 ft,88,104
419,4,6:11.0,Defensive rebound by D. Jordan,,88,104
420,4,6:03.0,A. Trier misses 2-pt layup from 2 ft,,88,104
421,4,6:01.0,,Defensive rebound by A. Drummond,88,104
422,4,5:47.0,,R. Jackson makes 2-pt jump shot from 17 ft,88,106
423,4,5:47.0,New York full timeout,,88,106
424,4,5:47.0,D. Dotson enters the game for A. Trier,,88,106
425,4,5:30.0,D. Dotson makes 2-pt jump shot from 15 ft,,90,106
426,4,5:08.0,,A. Drummond makes 2-pt layup from 2 ft (assist by L. Kennard),90,108
427,4,4:54.0,D. Smith misses 3-pt jump shot from 25 ft,,90,108
428,4,4:52.0,,Defensive rebound by A. Drummond,90,108
429,4,4:34.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by L. Galloway),90,110
430,4,4:05.0,D. Jordan makes 2-pt layup from 2 ft (assist by D. Smith),,92,110
431,4,3:41.0,,G. Robinson makes 3-pt jump shot from 24 ft (assist by R. Jackson),92,113
432,4,3:33.0,New York full timeout,,92,113
433,4,3:33.0,K. Allen enters the game for M. Hezonja,,92,113
434,4,3:33.0,I. Hicks enters the game for D. Jordan,,92,113
435,4,3:33.0,L. Kornet enters the game for K. Knox,,92,113
436,4,3:33.0,A. Trier enters the game for D. Smith,,92,113
437,4,3:33.0,,T. Maker enters the game for G. Robinson,92,113
438,4,3:20.0,Turnover by K. Allen (bad pass),,92,113
439,4,3:01.0,,R. Jackson makes 2-pt layup from 3 ft,92,115
440,4,2:54.0,Personal take foul by R. Jackson (drawn by K. Allen),,92,115
441,4,2:54.0,K. Allen misses free throw 1 of 2,,92,115
442,4,2:54.0,Offensive rebound by Team,,92,115
443,4,2:54.0,,J. Calderón enters the game for A. Drummond,92,115
444,4,2:54.0,,S. Mykhailiuk enters the game for L. Galloway,92,115
445,4,2:54.0,,G. Robinson enters the game for R. Jackson,92,115
446,4,2:54.0,,K. Thomas enters the game for L. Kennard,92,115
447,4,2:54.0,K. Allen misses free throw 2 of 2,,92,115
448,4,2:51.0,,Defensive rebound by J. Calderón,92,115
449,4,2:38.0,,S. Mykhailiuk misses 3-pt jump shot from 24 ft,92,115
450,4,2:37.0,Defensive rebound by Team,,92,115
451,4,2:28.0,L. Kornet makes 3-pt jump shot from 27 ft (assist by A. Trier),,95,115
452,4,2:10.0,,S. Mykhailiuk makes 3-pt jump shot from 23 ft (assist by J. Calderón),95,118
453,4,1:57.0,K. Allen makes 3-pt jump shot from 24 ft (assist by D. Dotson),,98,118
454,4,1:45.0,,S. Mykhailiuk misses 2-pt jump shot from 16 ft,98,118
455,4,1:42.0,Defensive rebound by L. Kornet,,98,118
456,4,1:38.0,Personal foul by G. Robinson (drawn by I. Hicks),,98,118
457,4,1:38.0,I. Hicks makes free throw 1 of 2,,99,118
458,4,1:38.0,I. Hicks misses free throw 2 of 2,,99,118
459,4,1:36.0,,Defensive rebound by K. Thomas,99,118
460,4,1:14.0,,T. Maker misses 2-pt jump shot from 12 ft,99,118
461,4,1:12.0,Defensive rebound by D. Dotson,,99,118
462,4,0:59.0,D. Dotson makes 2-pt jump shot from 21 ft (assist by L. Kornet),,101,118
463,4,0:37.0,,Turnover by G. Robinson (bad pass; steal by A. Trier),101,118
464,4,0:32.0,A. Trier makes 2-pt layup from 2 ft (assist by I. Hicks),,103,118
465,4,0:16.0,,G. Robinson makes 2-pt jump shot from 20 ft (assist by S. Mykhailiuk),103,120
466,4,0:01.0,A. Trier misses 3-pt jump shot from 26 ft,,103,120
467,4,0:00.0,Offensive rebound by Team,,103,120
