,QUARTER,TIME_REMAINING,INDIANA_ACTION,MILWAUKEE_ACTION,INDIANA_SCORE,MILWAUKEE_SCORE
422,4,3:04.0,Personal foul by K. Middleton (drawn by M. Turner),,90,108
423,4,3:04.0,M. Turner makes free throw 1 of 2,,91,108
424,4,3:04.0,M. Turner makes free throw 2 of 2,,92,108
425,4,2:48.0,,G. Antetokounmpo makes 2-pt jump shot from 13 ft (assist by E. Bledsoe),92,110
426,4,2:37.0,B. Bogdanović misses 3-pt jump shot from 29 ft,,92,110
427,4,2:34.0,,Defensive rebound by G. Antetokounmpo,92,110
428,4,2:23.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by E. Bledsoe),92,112
429,4,2:23.0,Indiana full timeout,,92,112
430,4,2:23.0,A. Holiday enters the game for B. Bogdanović,,92,112
431,4,2:23.0,T. Leaf enters the game for C. Joseph,,92,112
432,4,2:23.0,D. McDermott enters the game for W. Matthews,,92,112
433,4,2:23.0,K. O'Quinn enters the game for M. Turner,,92,112
434,4,2:23.0,E. Sumner enters the game for T. Young,,92,112
435,4,2:23.0,,P. Connaughton enters the game for G. Antetokounmpo,92,112
436,4,2:23.0,,D. DiVincenzo enters the game for M. Brogdon,92,112
437,4,2:23.0,,P. Gasol enters the game for B. Lopez,92,112
438,4,2:23.0,,T. Snell enters the game for K. Middleton,92,112
439,4,2:10.0,K. O'Quinn makes 2-pt jump shot from 17 ft (assist by E. Sumner),,94,112
440,4,1:56.0,,E. Bledsoe misses 2-pt jump shot from 13 ft,94,112
441,4,1:51.0,,Offensive rebound by E. Bledsoe,94,112
442,4,1:39.0,,D. DiVincenzo makes 3-pt jump shot from 27 ft (assist by P. Connaughton),94,115
443,4,1:30.0,A. Holiday misses 3-pt jump shot from 27 ft,,94,115
444,4,1:29.0,,Defensive rebound by P. Connaughton,94,115
445,4,1:04.0,,T. Snell misses 3-pt jump shot from 23 ft,94,115
446,4,1:01.0,,Offensive rebound by D. DiVincenzo,94,115
447,4,1:01.0,,D. Wilson enters the game for E. Bledsoe,94,115
448,4,0:50.0,,D. DiVincenzo makes 2-pt jump shot from 20 ft,94,117
449,4,0:40.0,K. O'Quinn misses 2-pt layup from 3 ft (block by D. Wilson),,94,117
450,4,0:39.0,Offensive rebound by K. O'Quinn,,94,117
451,4,0:36.0,K. O'Quinn makes 2-pt layup from 3 ft,,96,117
452,4,0:19.0,,D. DiVincenzo misses 3-pt jump shot from 28 ft,96,117
453,4,0:13.0,Defensive rebound by T. Leaf,,96,117
454,4,0:11.0,A. Holiday makes 2-pt layup from 1 ft,,98,117
