,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,PHILADELPHIA_ACTION,MILWAUKEE_SCORE,PHILADELPHIA_SCORE
195,2,5:12.0,G. Antetokounmpo enters the game for D. Wilson,,40,38
196,2,5:12.0,,J. Bolden enters the game for S. Milton,40,38
197,2,5:12.0,,J. Redick enters the game for M. Scott,40,38
198,2,4:57.0,,J. Embiid misses 2-pt layup from 4 ft,40,38
199,2,4:55.0,Defensive rebound by G. Antetokounmpo,,40,38
200,2,4:52.0,Shooting foul by J. Embiid (drawn by G. Antetokounmpo),,40,38
201,2,4:52.0,G. Antetokounmpo misses free throw 1 of 2,,40,38
202,2,4:52.0,Offensive rebound by Team,,40,38
203,2,4:52.0,G. Antetokounmpo makes free throw 2 of 2,,41,38
204,2,4:35.0,,T. Harris misses 2-pt jump shot from 7 ft,41,38
205,2,4:35.0,Defensive rebound by G. Hill,,41,38
206,2,4:24.0,G. Hill makes 3-pt jump shot from 26 ft (assist by B. Lopez),,44,38
207,2,4:09.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by J. Embiid),44,41
208,2,3:52.0,G. Hill makes 2-pt jump shot from 12 ft,,46,41
209,2,3:33.0,,Shooting foul by P. Connaughton (drawn by J. Redick),46,41
210,2,3:33.0,,J. Redick makes free throw 1 of 2,46,42
211,2,3:33.0,E. İlyasova enters the game for G. Hill,,46,42
212,2,3:33.0,,Z. Smith enters the game for T. Harris,46,42
213,2,3:33.0,,J. Redick makes free throw 2 of 2,46,43
214,2,3:25.0,P. Connaughton misses 3-pt jump shot from 25 ft,,46,43
215,2,3:22.0,,Defensive rebound by J. Embiid,46,43
216,2,3:18.0,,Personal foul by P. Connaughton (drawn by J. Redick),46,43
217,2,3:18.0,,J. Redick makes free throw 1 of 2,46,44
218,2,3:18.0,,J. Redick makes free throw 2 of 2,46,45
219,2,3:07.0,P. Connaughton misses 2-pt layup from 3 ft (block by Z. Smith),,46,45
220,2,3:06.0,Offensive rebound by P. Connaughton,,46,45
221,2,2:56.0,P. Connaughton misses 3-pt jump shot from 23 ft,,46,45
222,2,2:53.0,,Defensive rebound by J. Bolden,46,45
223,2,2:45.0,,J. Embiid misses 2-pt layup from 2 ft,46,45
224,2,2:43.0,Defensive rebound by G. Antetokounmpo,,46,45
225,2,2:42.0,Shooting foul by Z. Smith (drawn by G. Antetokounmpo),,46,45
226,2,2:42.0,G. Antetokounmpo makes free throw 1 of 2,,47,45
227,2,2:42.0,G. Hill enters the game for S. Brown,,47,45
228,2,2:42.0,,B. Simmons enters the game for T. McConnell,47,45
229,2,2:42.0,G. Antetokounmpo makes free throw 2 of 2,,48,45
230,2,2:27.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Embiid),48,48
231,2,2:09.0,G. Antetokounmpo makes 2-pt jump shot from 20 ft (assist by G. Hill),,50,48
232,2,1:54.0,,J. Embiid makes 3-pt jump shot from 26 ft (assist by B. Simmons),50,51
233,2,1:43.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,50,51
234,2,1:40.0,,Defensive rebound by B. Simmons,50,51
235,2,1:40.0,,Turnover by B. Simmons (bad pass),50,51
236,2,1:40.0,D. Wilson enters the game for B. Lopez,,50,51
237,2,1:29.0,Personal foul by Z. Smith (drawn by D. Wilson),,50,51
238,2,1:29.0,D. Wilson makes free throw 1 of 2,,51,51
239,2,1:29.0,S. Brown enters the game for G. Antetokounmpo,,51,51
240,2,1:29.0,,M. Scott enters the game for J. Embiid,51,51
241,2,1:29.0,D. Wilson misses free throw 2 of 2,,51,51
242,2,1:28.0,Offensive rebound by Team,,51,51
243,2,1:18.0,S. Brown misses 3-pt jump shot from 24 ft,,51,51
244,2,1:14.0,,Defensive rebound by J. Bolden,51,51
245,2,1:09.0,,B. Simmons makes 2-pt jump shot from 5 ft,51,53
246,2,0:54.0,G. Hill misses 2-pt jump shot from 13 ft,,51,53
247,2,0:54.0,Offensive rebound by D. Wilson,,51,53
248,2,0:53.0,Shooting foul by M. Scott (drawn by D. Wilson),,51,53
249,2,0:53.0,D. Wilson makes free throw 1 of 2,,52,53
250,2,0:53.0,D. Wilson makes free throw 2 of 2,,53,53
251,2,0:35.0,,J. Bolden makes 3-pt jump shot from 22 ft (assist by B. Simmons),53,56
252,2,0:23.0,S. Brown makes 3-pt jump shot from 24 ft (assist by G. Hill),,56,56
253,2,0:04.0,,B. Simmons makes 2-pt layup from 1 ft,56,58
254,2,0:01.0,E. İlyasova misses 2-pt jump shot from 22 ft (block by J. Redick),,56,58
255,2,0:00.0,,Defensive rebound by J. Redick,56,58
256,3,11:48.0,,J. Redick makes 2-pt jump shot from 21 ft (assist by J. Embiid),56,60
257,3,11:29.0,G. Antetokounmpo makes 2-pt jump shot from 15 ft,,58,60
258,3,11:16.0,,J. Embiid misses 2-pt dunk from 2 ft (block by G. Antetokounmpo),58,60
259,3,11:13.0,Defensive rebound by G. Antetokounmpo,,58,60
260,3,11:13.0,Personal take foul by J. Redick (drawn by G. Antetokounmpo),,58,60
261,3,10:59.0,K. Middleton misses 2-pt jump shot from 9 ft,,58,60
262,3,10:57.0,,Defensive rebound by J. Embiid,58,60
263,3,10:50.0,,J. Redick makes 2-pt layup from 1 ft (assist by B. Simmons),58,62
264,3,10:42.0,B. Lopez misses 3-pt jump shot from 27 ft,,58,62
265,3,10:40.0,,Defensive rebound by J. Embiid,58,62
266,3,10:35.0,,J. Redick misses 3-pt jump shot from 26 ft,58,62
267,3,10:32.0,Defensive rebound by S. Brown,,58,62
268,3,10:24.0,K. Middleton misses 2-pt jump shot from 7 ft,,58,62
269,3,10:20.0,,Defensive rebound by B. Simmons,58,62
270,3,10:15.0,,J. Embiid misses 3-pt jump shot from 26 ft,58,62
271,3,10:12.0,Defensive rebound by G. Antetokounmpo,,58,62
272,3,9:57.0,Turnover by K. Middleton (out of bounds lost ball),,58,62
273,3,9:42.0,,B. Simmons makes 2-pt jump shot from 18 ft,58,64
274,3,9:28.0,G. Antetokounmpo makes 3-pt jump shot from 26 ft (assist by K. Middleton),,61,64
275,3,9:14.0,,J. Embiid makes 2-pt hook shot from 3 ft (assist by J. Redick),61,66
276,3,9:03.0,G. Antetokounmpo misses 2-pt layup from 3 ft,,61,66
277,3,9:00.0,,Defensive rebound by T. Harris,61,66
278,3,8:58.0,,M. Scott makes 2-pt jump shot from 16 ft (assist by T. Harris),61,68
279,3,8:56.0,Milwaukee full timeout,,61,68
280,3,8:44.0,G. Antetokounmpo makes 2-pt jump shot from 18 ft,,63,68
281,3,8:30.0,,Shooting foul by B. Lopez (drawn by J. Embiid),63,68
282,3,8:30.0,,J. Embiid makes free throw 1 of 2,63,69
283,3,8:30.0,,J. Embiid makes free throw 2 of 2,63,70
284,3,8:18.0,B. Lopez makes 2-pt dunk from 1 ft (assist by S. Brown),,65,70
285,3,8:06.0,,J. Redick makes 2-pt layup at rim (assist by B. Simmons),65,72
286,3,7:49.0,G. Hill misses 2-pt jump shot from 16 ft,,65,72
287,3,7:49.0,,Defensive rebound by Team,65,72
288,3,7:27.0,,Turnover by J. Embiid (bad pass),65,72
289,3,7:27.0,P. Connaughton enters the game for G. Antetokounmpo,,65,72
290,3,7:27.0,,J. Bolden enters the game for J. Embiid,65,72
291,3,7:09.0,K. Middleton makes 2-pt jump shot from 17 ft,,67,72
292,3,7:04.0,,Personal foul by G. Hill (drawn by J. Redick),67,72
293,3,6:58.0,,J. Bolden misses 3-pt jump shot from 26 ft,67,72
294,3,6:53.0,Defensive rebound by S. Brown,,67,72
295,3,6:47.0,S. Brown misses 2-pt jump shot from 3 ft,,67,72
296,3,6:46.0,Offensive rebound by B. Lopez,,67,72
297,3,6:45.0,B. Lopez misses 2-pt layup from 11 ft,,67,72
298,3,6:43.0,Offensive rebound by B. Lopez,,67,72
299,3,6:40.0,B. Lopez misses 2-pt layup at rim,,67,72
300,3,6:39.0,,Defensive rebound by M. Scott,67,72
301,3,6:37.0,,Turnover by B. Simmons (lost ball; steal by K. Middleton),67,72
302,3,6:34.0,Shooting foul by M. Scott (drawn by S. Brown),,67,72
303,3,6:34.0,S. Brown misses free throw 1 of 2,,67,72
304,3,6:34.0,Offensive rebound by Team,,67,72
305,3,6:34.0,,J. Embiid enters the game for J. Redick,67,72
306,3,6:34.0,,T. McConnell enters the game for M. Scott,67,72
307,3,6:34.0,,S. Milton enters the game for B. Simmons,67,72
308,3,6:34.0,S. Brown makes free throw 2 of 2,,68,72
309,3,6:34.0,G. Antetokounmpo enters the game for K. Middleton,,68,72
310,3,6:25.0,,T. Harris misses 2-pt jump shot from 15 ft,68,72
311,3,6:22.0,Defensive rebound by G. Hill,,68,72
312,3,6:13.0,Shooting foul by T. McConnell (drawn by G. Antetokounmpo),,68,72
313,3,6:13.0,G. Antetokounmpo misses free throw 1 of 2,,68,72
314,3,6:13.0,Offensive rebound by Team,,68,72
315,3,6:13.0,T. Frazier enters the game for G. Hill,,68,72
316,3,6:13.0,G. Antetokounmpo makes free throw 2 of 2,,69,72
317,3,6:03.0,,T. McConnell makes 2-pt jump shot from 17 ft (assist by J. Embiid),69,74
318,3,5:49.0,Turnover by P. Connaughton (bad pass),,69,74
319,3,5:38.0,,J. Embiid misses 2-pt layup from 1 ft,69,74
320,3,5:36.0,Defensive rebound by T. Frazier,,69,74
321,3,5:34.0,Offensive foul by T. Frazier (drawn by J. Embiid),,69,74
322,3,5:34.0,Turnover by T. Frazier (offensive foul),,69,74
323,3,5:17.0,,T. Harris makes 2-pt jump shot from 16 ft,69,76
324,3,4:56.0,T. Frazier misses 2-pt jump shot from 7 ft,,69,76
325,3,4:54.0,,Defensive rebound by J. Embiid,69,76
326,3,4:36.0,,J. Embiid makes 2-pt jump shot from 11 ft,69,78
327,3,4:18.0,G. Antetokounmpo misses 3-pt jump shot from 28 ft,,69,78
328,3,4:17.0,,Defensive rebound by Team,69,78
329,3,4:17.0,,Philadelphia full timeout,69,78
330,3,4:17.0,E. İlyasova enters the game for S. Brown,,69,78
331,3,4:17.0,D. Wilson enters the game for B. Lopez,,69,78
332,3,4:17.0,,M. Scott enters the game for J. Embiid,69,78
333,3,3:54.0,,M. Scott misses 3-pt jump shot from 25 ft,69,78
334,3,3:51.0,Defensive rebound by E. İlyasova,,69,78
335,3,3:46.0,T. Frazier makes 2-pt layup from 2 ft,,71,78
336,3,3:29.0,,T. Harris misses 3-pt jump shot from 25 ft,71,78
337,3,3:25.0,Defensive rebound by T. Frazier,,71,78
338,3,3:22.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by T. Frazier),,73,78
339,3,3:22.0,Shooting foul by S. Milton (drawn by G. Antetokounmpo),,73,78
340,3,3:22.0,,B. Simmons enters the game for T. McConnell,73,78
341,3,3:22.0,G. Antetokounmpo makes free throw 1 of 1,,74,78
342,3,3:09.0,,T. Harris misses 2-pt jump shot from 9 ft,74,78
343,3,3:09.0,Defensive rebound by Team,,74,78
344,3,3:09.0,,Loose ball foul by T. Harris (drawn by D. Wilson),74,78
345,3,3:09.0,D. Wilson misses free throw 1 of 2,,74,78
346,3,3:09.0,Offensive rebound by Team,,74,78
347,3,3:09.0,,Z. Smith enters the game for T. Harris,74,78
348,3,3:09.0,D. Wilson makes free throw 2 of 2,,75,78
349,3,3:04.0,,M. Scott makes 2-pt jump shot from 23 ft (assist by B. Simmons),75,80
350,3,2:52.0,E. İlyasova misses 3-pt jump shot from 26 ft,,75,80
351,3,2:48.0,,Defensive rebound by B. Simmons,75,80
352,3,2:45.0,,S. Milton misses 3-pt jump shot from 26 ft,75,80
353,3,2:42.0,Defensive rebound by G. Antetokounmpo,,75,80
354,3,2:36.0,G. Antetokounmpo makes 2-pt jump shot from 11 ft,,77,80
355,3,2:13.0,,M. Scott misses 2-pt hook shot from 10 ft,77,80
356,3,2:10.0,Defensive rebound by T. Frazier,,77,80
357,3,2:06.0,E. İlyasova misses 3-pt jump shot from 27 ft,,77,80
358,3,2:00.0,Offensive rebound by D. Wilson,,77,80
359,3,2:00.0,D. Wilson makes 2-pt dunk at rim,,79,80
360,3,1:46.0,,M. Scott makes 3-pt jump shot from 26 ft (assist by Z. Smith),79,83
361,3,1:28.0,G. Antetokounmpo misses 2-pt hook shot from 6 ft,,79,83
362,3,1:28.0,Offensive rebound by Team,,79,83
363,3,1:28.0,K. Middleton enters the game for G. Antetokounmpo,,79,83
364,3,1:28.0,,J. Redick enters the game for S. Milton,79,83
365,3,1:26.0,K. Middleton misses 2-pt jump shot from 16 ft,,79,83
366,3,1:23.0,,Defensive rebound by J. Bolden,79,83
367,3,1:14.0,,J. Bolden misses 2-pt layup from 3 ft,79,83
368,3,1:13.0,,Offensive rebound by J. Bolden,79,83
369,3,1:13.0,,J. Bolden misses 2-pt layup from 1 ft,79,83
370,3,1:13.0,,Offensive rebound by Team,79,83
371,3,1:10.0,,Z. Smith misses 3-pt jump shot from 23 ft,79,83
372,3,1:07.0,Defensive rebound by E. İlyasova,,79,83
373,3,0:58.0,K. Middleton misses 2-pt jump shot from 14 ft,,79,83
374,3,0:56.0,,Defensive rebound by J. Bolden,79,83
375,3,0:40.0,,Personal foul by P. Connaughton (drawn by J. Redick),79,83
376,3,0:36.0,,Turnover by Z. Smith (out of bounds lost ball),79,83
377,3,0:32.0,K. Middleton misses 3-pt jump shot from 28 ft,,79,83
378,3,0:28.0,Offensive rebound by P. Connaughton,,79,83
