,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SACRAMENTO_ACTION,MEMPHIS_SCORE,SACRAMENTO_SCORE
66,1,3:37.0,,Defensive rebound by W. Cauley-Stein,20,15
67,1,3:35.0,,J. Jackson makes 2-pt layup from 1 ft (assist by D. Fox),20,17
68,1,3:18.0,Personal foul by J. Jackson (drawn by J. Jackson),,20,17
69,1,3:18.0,M. Conley enters the game for K. Anderson,,20,17
70,1,3:18.0,M. Gasol enters the game for J. Jackson,,20,17
71,1,3:18.0,,K. Koufos enters the game for W. Cauley-Stein,20,17
72,1,3:04.0,M. Gasol misses 2-pt jump shot from 20 ft,,20,17
73,1,3:01.0,,Defensive rebound by K. Koufos,20,17
74,1,2:41.0,,J. Jackson makes 2-pt jump shot from 10 ft (assist by D. Fox),20,19
75,1,2:21.0,J. Green makes 2-pt jump shot from 18 ft (assist by S. Mack),,22,19
76,1,2:06.0,,Turnover by D. Fox (bad pass; steal by S. Mack),22,19
77,1,2:01.0,S. Mack makes 2-pt layup from 1 ft,,24,19
78,1,1:44.0,,Shooting foul by M. Brooks (drawn by B. Bogdanović),24,19
79,1,1:44.0,,B. Bogdanović makes free throw 1 of 3,24,20
80,1,1:44.0,,B. Bogdanović misses free throw 2 of 3,24,20
81,1,1:44.0,,Offensive rebound by Team,24,20
82,1,1:44.0,W. Selden enters the game for M. Brooks,,24,20
83,1,1:44.0,,Y. Ferrell enters the game for D. Fox,24,20
84,1,1:44.0,,B. Bogdanović misses free throw 3 of 3,24,20
85,1,1:36.0,Defensive rebound by J. Green,,24,20
86,1,1:32.0,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),,27,20
87,1,1:22.0,,N. Bjelica misses 3-pt jump shot from 25 ft,27,20
88,1,1:18.0,Defensive rebound by M. Conley,,27,20
89,1,1:13.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by M. Conley),,30,20
90,1,1:12.0,,Sacramento full timeout,30,20
91,1,0:57.0,,J. Jackson makes 2-pt jump shot from 12 ft,30,22
92,1,0:44.0,S. Mack misses 2-pt jump shot from 12 ft,,30,22
93,1,0:43.0,,Defensive rebound by Team,30,22
94,1,0:32.0,,Y. Ferrell misses 2-pt jump shot from 15 ft,30,22
95,1,0:29.0,,Offensive rebound by K. Koufos,30,22
96,1,0:27.0,,N. Bjelica misses 3-pt jump shot from 25 ft,30,22
97,1,0:27.0,Defensive rebound by S. Mack,,30,22
98,1,0:06.0,S. Mack makes 2-pt layup from 2 ft,,32,22
99,1,0:00.0,,K. Koufos makes 2-pt hook shot from 10 ft (assist by N. Bjelica),32,24
100,2,11:38.0,S. Mack misses 3-pt jump shot from 25 ft,,32,24
101,2,11:37.0,,Defensive rebound by Team,32,24
102,2,11:27.0,,J. Jackson misses 3-pt jump shot from 23 ft,32,24
103,2,11:23.0,Defensive rebound by J. Green,,32,24
104,2,11:21.0,Turnover by M. Gasol (bad pass; steal by B. Hield),,32,24
105,2,11:17.0,,B. Hield misses 3-pt jump shot from 23 ft,32,24
106,2,11:14.0,Defensive rebound by J. Green,,32,24
107,2,11:00.0,W. Selden misses 2-pt layup from 6 ft (block by K. Koufos),,32,24
108,2,10:59.0,Offensive rebound by W. Selden,,32,24
109,2,10:55.0,M. Gasol makes 2-pt jump shot from 17 ft (assist by S. Mack),,34,24
110,2,10:47.0,,Personal foul by J. Carter (drawn by B. Bogdanović),34,24
111,2,10:36.0,,B. Hield misses 2-pt layup from 5 ft,34,24
112,2,10:35.0,Defensive rebound by Team,,34,24
113,2,10:25.0,Personal foul by K. Koufos (drawn by M. Gasol),,34,24
114,2,10:11.0,M. Gasol misses 2-pt jump shot from 17 ft (block by K. Koufos),,34,24
115,2,10:07.0,Offensive rebound by M. Gasol,,34,24
116,2,10:06.0,M. Gasol misses 2-pt jump shot from 14 ft,,34,24
117,2,10:06.0,,Defensive rebound by Team,34,24
118,2,10:06.0,Loose ball foul by W. Selden (drawn by B. Bogdanović),,34,24
119,2,10:06.0,,W. Cauley-Stein enters the game for K. Koufos,34,24
120,2,9:48.0,,Turnover by B. Hield (lost ball; steal by S. Mack),34,24
121,2,9:44.0,J. Green makes 2-pt dunk from 1 ft (assist by S. Mack),,36,24
122,2,9:35.0,,N. Bjelica misses 3-pt jump shot from 25 ft,36,24
123,2,9:35.0,,Offensive rebound by B. Hield,36,24
124,2,9:29.0,,N. Bjelica misses 3-pt jump shot from 25 ft,36,24
125,2,9:26.0,Defensive rebound by J. Carter,,36,24
126,2,9:15.0,J. Carter misses 2-pt jump shot from 14 ft,,36,24
127,2,9:15.0,,Defensive rebound by Team,36,24
128,2,9:15.0,Loose ball foul by J. Green (drawn by N. Bjelica),,36,24
129,2,9:15.0,K. Anderson enters the game for J. Green,,36,24
130,2,8:59.0,,W. Cauley-Stein misses 2-pt layup from 6 ft (block by M. Gasol),36,24
131,2,8:57.0,Defensive rebound by Team,,36,24
132,2,8:39.0,Turnover by J. Carter (bad pass; steal by B. Bogdanović),,36,24
133,2,8:36.0,,Shooting foul by J. Carter (drawn by B. Bogdanović),36,24
134,2,8:36.0,,Technical foul by N. Bjelica,36,24
135,2,8:36.0,,Defensive rebound by Team,36,24
136,2,8:36.0,S. Mack misses technical free throw,,36,24
137,2,8:36.0,,B. Bogdanović misses free throw 1 of 2,36,24
138,2,8:36.0,,Offensive rebound by Team,36,24
139,2,8:36.0,M. Conley enters the game for J. Carter,,36,24
140,2,8:36.0,G. Temple enters the game for S. Mack,,36,24
141,2,8:36.0,,B. Bogdanović makes free throw 2 of 2,36,25
142,2,8:15.0,G. Temple makes 2-pt layup from 2 ft (assist by W. Selden),,38,25
143,2,8:02.0,,B. Bogdanović misses 2-pt layup from 1 ft,38,25
144,2,8:00.0,,Offensive rebound by W. Cauley-Stein,38,25
145,2,7:59.0,,W. Cauley-Stein makes 2-pt layup from 2 ft,38,27
146,2,7:50.0,M. Gasol misses 3-pt jump shot from 25 ft,,38,27
147,2,7:48.0,,Defensive rebound by W. Cauley-Stein,38,27
148,2,7:42.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,38,27
149,2,7:40.0,Defensive rebound by W. Selden,,38,27
150,2,7:38.0,Memphis full timeout,,38,27
151,2,7:38.0,J. Jackson enters the game for M. Gasol,,38,27
152,2,7:38.0,,D. Fox enters the game for N. Bjelica,38,27
153,2,7:38.0,,I. Shumpert enters the game for B. Bogdanović,38,27
154,2,7:25.0,K. Anderson makes 2-pt jump shot from 9 ft,,40,27
155,2,7:08.0,,D. Fox misses 2-pt layup from 6 ft (block by J. Jackson),40,27
156,2,7:05.0,Defensive rebound by J. Jackson,,40,27
157,2,7:01.0,M. Conley makes 3-pt jump shot from 24 ft (assist by W. Selden),,43,27
158,2,6:39.0,,J. Jackson misses 3-pt jump shot from 25 ft,43,27
159,2,6:37.0,,Offensive rebound by B. Hield,43,27
160,2,6:34.0,,B. Hield misses 2-pt layup from 4 ft,43,27
161,2,6:33.0,Defensive rebound by M. Conley,,43,27
162,2,6:27.0,W. Selden makes 3-pt jump shot from 25 ft (assist by M. Conley),,46,27
163,2,6:23.0,,Sacramento full timeout,46,27
164,2,6:09.0,,Personal foul by W. Selden (drawn by I. Shumpert),46,27
165,2,6:09.0,,I. Shumpert makes free throw 1 of 2,46,28
166,2,6:09.0,,I. Shumpert makes free throw 2 of 2,46,29
167,2,5:46.0,K. Anderson makes 2-pt hook shot from 2 ft,,48,29
168,2,5:35.0,,D. Fox misses 2-pt layup from 3 ft (block by M. Conley),48,29
169,2,5:32.0,,Offensive rebound by J. Jackson,48,29
170,2,5:30.0,,W. Cauley-Stein misses 2-pt hook shot from 4 ft,48,29
171,2,5:28.0,Defensive rebound by K. Anderson,,48,29
172,2,5:24.0,Offensive foul by J. Jackson (drawn by J. Jackson),,48,29
173,2,5:24.0,Turnover by J. Jackson (offensive foul),,48,29
174,2,5:17.0,,B. Hield misses 2-pt layup from 9 ft (block by G. Temple),48,29
175,2,5:17.0,,Offensive rebound by Team,48,29
176,2,5:12.0,,B. Hield misses 2-pt layup from 3 ft,48,29
177,2,5:09.0,,Offensive rebound by W. Cauley-Stein,48,29
178,2,5:06.0,,I. Shumpert makes 3-pt jump shot from 24 ft (assist by W. Cauley-Stein),48,32
179,2,4:58.0,Offensive foul by M. Conley (drawn by D. Fox),,48,32
180,2,4:58.0,Turnover by M. Conley (offensive foul),,48,32
181,2,4:58.0,J. Green enters the game for W. Selden,,48,32
182,2,4:34.0,,B. Hield misses 2-pt layup from 6 ft,48,32
183,2,4:30.0,,Offensive rebound by W. Cauley-Stein,48,32
184,2,4:30.0,,W. Cauley-Stein misses 2-pt dunk at rim,48,32
185,2,4:29.0,Defensive rebound by M. Conley,,48,32
186,2,4:27.0,K. Anderson makes 2-pt layup from 2 ft (assist by M. Conley),,50,32
187,2,4:19.0,,I. Shumpert makes 3-pt jump shot from 24 ft (assist by D. Fox),50,35
188,2,4:00.0,M. Conley misses 2-pt jump shot from 21 ft,,50,35
189,2,3:57.0,,Defensive rebound by B. Hield,50,35
190,2,3:52.0,,D. Fox misses 2-pt jump shot from 8 ft,50,35
191,2,3:46.0,Defensive rebound by J. Jackson,,50,35
192,2,3:27.0,M. Conley makes 3-pt jump shot from 25 ft (assist by J. Jackson),,53,35
193,2,3:04.0,,Shooting foul by K. Anderson (drawn by I. Shumpert),53,35
194,2,3:04.0,,I. Shumpert misses free throw 1 of 2,53,35
195,2,3:04.0,,Offensive rebound by Team,53,35
196,2,3:04.0,M. Gasol enters the game for M. Conley,,53,35
197,2,3:04.0,S. Mack enters the game for J. Jackson,,53,35
198,2,3:04.0,,N. Bjelica enters the game for J. Jackson,53,35
199,2,3:04.0,,I. Shumpert makes free throw 2 of 2,53,36
200,2,2:46.0,S. Mack misses 2-pt jump shot from 10 ft,,53,36
201,2,2:42.0,,Defensive rebound by N. Bjelica,53,36
202,2,2:38.0,,I. Shumpert makes 2-pt layup from 2 ft,53,38
203,2,2:12.0,J. Green misses 2-pt layup from 5 ft (block by N. Bjelica),,53,38
204,2,2:12.0,,Defensive rebound by B. Hield,53,38
205,2,1:58.0,,B. Hield misses 3-pt jump shot from 23 ft,53,38
206,2,1:55.0,Defensive rebound by G. Temple,,53,38
207,2,1:39.0,M. Gasol misses 2-pt hook shot from 6 ft,,53,38
208,2,1:36.0,,Defensive rebound by W. Cauley-Stein,53,38
209,2,1:27.0,,Offensive foul by N. Bjelica (drawn by M. Gasol),53,38
210,2,1:27.0,,Turnover by N. Bjelica (offensive foul),53,38
211,2,1:27.0,M. Conley enters the game for K. Anderson,,53,38
212,2,1:15.0,Turnover by M. Gasol (bad pass; steal by D. Fox),,53,38
213,2,1:12.0,,D. Fox makes 2-pt dunk at rim,53,40
214,2,0:56.0,M. Conley misses 3-pt jump shot from 24 ft,,53,40
215,2,0:53.0,,Defensive rebound by W. Cauley-Stein,53,40
216,2,0:48.0,,I. Shumpert misses 3-pt jump shot from 28 ft,53,40
217,2,0:45.0,Defensive rebound by J. Green,,53,40
218,2,0:31.0,Personal foul by B. Hield (drawn by M. Conley),,53,40
219,2,0:24.0,Turnover by M. Gasol (bad pass),,53,40
220,2,0:00.0,,D. Fox misses 2-pt jump shot from 15 ft,53,40
221,2,0:00.0,,Offensive rebound by Team,53,40
222,3,11:38.0,M. Gasol misses 2-pt jump shot from 13 ft,,53,40
223,3,11:35.0,,Defensive rebound by N. Bjelica,53,40
224,3,11:14.0,,B. Hield makes 2-pt jump shot from 21 ft (assist by W. Cauley-Stein),53,42
225,3,11:05.0,M. Conley makes 3-pt jump shot from 25 ft,,56,42
226,3,10:49.0,,Shooting foul by G. Temple (drawn by B. Hield),56,42
227,3,10:49.0,Memphis full timeout,,56,42
228,3,10:49.0,,B. Hield misses free throw 1 of 3,56,42
229,3,10:49.0,,Offensive rebound by Team,56,42
230,3,10:49.0,,B. Hield makes free throw 2 of 3,56,43
231,3,10:49.0,,B. Hield makes free throw 3 of 3,56,44
232,3,10:39.0,Personal foul by N. Bjelica (drawn by J. Jackson),,56,44
233,3,10:28.0,G. Temple makes 3-pt jump shot from 23 ft (assist by M. Gasol),,59,44
234,3,10:16.0,,N. Bjelica makes 3-pt jump shot from 26 ft (assist by D. Fox),59,47
235,3,9:46.0,M. Conley misses 3-pt jump shot from 25 ft,,59,47
236,3,9:42.0,,Defensive rebound by B. Hield,59,47
237,3,9:24.0,,N. Bjelica misses 2-pt layup from 2 ft (block by J. Jackson),59,47
238,3,9:20.0,,Offensive rebound by N. Bjelica,59,47
239,3,9:20.0,,I. Shumpert misses 3-pt jump shot from 25 ft,59,47
240,3,9:20.0,,Offensive rebound by Team,59,47
241,3,9:20.0,Loose ball foul by K. Anderson (drawn by W. Cauley-Stein),,59,47
242,3,9:13.0,,D. Fox misses 2-pt jump shot from 17 ft,59,47
243,3,9:10.0,Defensive rebound by M. Conley,,59,47
244,3,9:04.0,M. Conley makes 3-pt jump shot from 23 ft (assist by J. Jackson),,62,47
245,3,8:46.0,,N. Bjelica makes 3-pt jump shot from 23 ft (assist by B. Hield),62,50
246,3,8:27.0,Offensive foul by J. Jackson (drawn by B. Hield),,62,50
247,3,8:27.0,Turnover by J. Jackson (offensive foul),,62,50
248,3,8:17.0,,D. Fox makes 3-pt jump shot from 23 ft (assist by W. Cauley-Stein),62,53
249,3,7:53.0,M. Conley misses 2-pt jump shot from 8 ft,,62,53
250,3,7:50.0,,Defensive rebound by B. Hield,62,53
251,3,7:46.0,,B. Hield makes 2-pt layup from 2 ft,62,55
252,3,7:46.0,Memphis full timeout,,62,55
253,3,7:34.0,M. Gasol misses 2-pt layup from 6 ft (block by N. Bjelica),,62,55
254,3,7:30.0,Offensive rebound by M. Gasol,,62,55
255,3,7:22.0,M. Conley misses 3-pt jump shot from 25 ft,,62,55
256,3,7:20.0,,Defensive rebound by W. Cauley-Stein,62,55
257,3,6:58.0,,B. Hield misses 2-pt jump shot from 14 ft (block by M. Gasol),62,55
258,3,6:58.0,,Offensive rebound by Team,62,55
259,3,6:58.0,,Turnover by Team (shot clock),62,55
260,3,6:41.0,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),,65,55
261,3,6:29.0,,B. Hield misses 3-pt jump shot from 23 ft,65,55
262,3,6:26.0,Defensive rebound by K. Anderson,,65,55
263,3,6:21.0,J. Jackson misses 2-pt dunk from 3 ft (block by D. Fox),,65,55
264,3,6:18.0,,Defensive rebound by W. Cauley-Stein,65,55
265,3,6:13.0,,Turnover by D. Fox (lost ball; steal by M. Conley),65,55
266,3,6:08.0,M. Conley makes 2-pt layup from 1 ft (assist by M. Gasol),,67,55
267,3,5:58.0,,Turnover by N. Bjelica (traveling),67,55
268,3,5:58.0,J. Green enters the game for M. Conley,,67,55
269,3,5:58.0,S. Mack enters the game for J. Jackson,,67,55
270,3,5:52.0,Personal foul by I. Shumpert (drawn by G. Temple),,67,55
271,3,5:52.0,,B. Bogdanović enters the game for I. Shumpert,67,55
272,3,5:43.0,G. Temple makes 3-pt jump shot from 23 ft (assist by K. Anderson),,70,55
273,3,5:33.0,,W. Cauley-Stein misses 2-pt jump shot from 17 ft,70,55
274,3,5:30.0,Defensive rebound by K. Anderson,,70,55
275,3,5:13.0,Turnover by G. Temple (step out of bounds),,70,55
276,3,5:01.0,,W. Cauley-Stein makes 2-pt layup from 2 ft,70,57
277,3,4:48.0,Turnover by M. Gasol (bad pass; steal by W. Cauley-Stein),,70,57
278,3,4:40.0,,D. Fox misses 3-pt jump shot from 24 ft,70,57
279,3,4:37.0,Defensive rebound by K. Anderson,,70,57
280,3,4:20.0,K. Anderson misses 3-pt jump shot from 23 ft,,70,57
281,3,4:17.0,,Defensive rebound by D. Fox,70,57
282,3,4:05.0,,B. Hield misses 3-pt jump shot from 25 ft,70,57
283,3,4:02.0,Defensive rebound by G. Temple,,70,57
284,3,3:43.0,Personal foul by D. Fox (drawn by M. Gasol),,70,57
285,3,3:43.0,W. Selden enters the game for K. Anderson,,70,57
286,3,3:43.0,,Y. Ferrell enters the game for W. Cauley-Stein,70,57
287,3,3:43.0,,K. Koufos enters the game for D. Fox,70,57
288,3,3:37.0,J. Green makes 2-pt jump shot from 2 ft (assist by M. Gasol),,72,57
289,3,3:18.0,,Turnover by B. Hield (bad pass; steal by G. Temple),72,57
290,3,3:15.0,Flagrant foul type 1 by N. Bjelica (drawn by G. Temple),,72,57
291,3,3:15.0,G. Temple makes flagrant free throw 1 of 2,,73,57
292,3,3:15.0,G. Temple makes flagrant free throw 2 of 2,,74,57
293,3,3:04.0,J. Green misses 2-pt hook shot from 7 ft,,74,57
294,3,3:01.0,,Defensive rebound by Y. Ferrell,74,57
295,3,2:49.0,,B. Bogdanović misses 2-pt jump shot from 20 ft,74,57
296,3,2:48.0,,Offensive rebound by Team,74,57
297,3,2:48.0,Loose ball foul by J. Green (drawn by K. Koufos),,74,57
298,3,2:36.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by Y. Ferrell),74,60
299,3,2:18.0,W. Selden misses 3-pt jump shot from 26 ft,,74,60
300,3,2:17.0,,Defensive rebound by Team,74,60
301,3,2:17.0,M. Conley enters the game for M. Gasol,,74,60
302,3,2:17.0,J. Jackson enters the game for G. Temple,,74,60
303,3,2:17.0,,J. Jackson enters the game for B. Hield,74,60
304,3,1:59.0,,K. Koufos misses 2-pt hook shot from 9 ft,74,60
305,3,1:57.0,Defensive rebound by J. Jackson,,74,60
306,3,1:51.0,S. Mack misses 3-pt jump shot from 25 ft,,74,60
307,3,1:47.0,,Defensive rebound by J. Jackson,74,60
308,3,1:41.0,,Y. Ferrell misses 2-pt layup from 3 ft (block by S. Mack),74,60
309,3,1:38.0,,Offensive rebound by K. Koufos,74,60
310,3,1:37.0,,K. Koufos misses 2-pt hook shot from 6 ft,74,60
311,3,1:35.0,Defensive rebound by J. Jackson,,74,60
312,3,1:32.0,Turnover by M. Conley (bad pass; steal by N. Bjelica),,74,60
313,3,1:28.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,74,60
314,3,1:25.0,,Offensive rebound by K. Koufos,74,60
315,3,1:19.0,,Shooting foul by J. Jackson (drawn by J. Jackson),74,60
316,3,1:19.0,,J. Jackson makes free throw 1 of 2,74,61
317,3,1:19.0,,J. Jackson makes free throw 2 of 2,74,62
318,3,1:05.0,Offensive foul by J. Green (drawn by Y. Ferrell),,74,62
319,3,1:05.0,Turnover by J. Green (offensive foul),,74,62
320,3,0:43.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),74,65
321,3,0:25.0,S. Mack misses 2-pt layup from 5 ft,,74,65
322,3,0:21.0,,Defensive rebound by N. Bjelica,74,65
323,4,11:49.0,,Shooting foul by G. Temple (drawn by B. Bogdanović),74,65
324,4,11:49.0,,B. Bogdanović makes free throw 1 of 3,74,66
325,4,11:49.0,,B. Bogdanović makes free throw 2 of 3,74,67
326,4,11:49.0,,B. Bogdanović makes free throw 3 of 3,74,68
327,4,11:33.0,J. Jackson misses 3-pt jump shot from 25 ft,,74,68
328,4,11:29.0,,Defensive rebound by B. Bogdanović,74,68
329,4,11:22.0,,N. Bjelica misses 3-pt jump shot from 26 ft,74,68
330,4,11:17.0,,Offensive rebound by K. Koufos,74,68
331,4,11:15.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,74,68
332,4,11:11.0,Defensive rebound by J. Green,,74,68
333,4,11:03.0,M. Conley misses 2-pt jump shot from 20 ft,,74,68
334,4,11:00.0,,Defensive rebound by K. Koufos,74,68
335,4,10:52.0,,Turnover by B. Bogdanović (bad pass; steal by G. Temple),74,68
336,4,10:49.0,G. Temple makes 2-pt dunk from 1 ft,,76,68
337,4,10:31.0,,Turnover by B. Bogdanović (lost ball; steal by J. Jackson),76,68
338,4,10:24.0,G. Temple misses 3-pt jump shot from 26 ft,,76,68
339,4,10:19.0,,Defensive rebound by K. Koufos,76,68
340,4,10:11.0,,K. Koufos makes 2-pt layup from 2 ft (assist by Y. Ferrell),76,70
341,4,9:49.0,W. Selden makes 3-pt jump shot from 23 ft (assist by J. Green),,79,70
342,4,9:36.0,,N. Bjelica makes 2-pt dunk from 2 ft (assist by B. Bogdanović),79,72
343,4,9:36.0,,Shooting foul by J. Jackson (drawn by N. Bjelica),79,72
344,4,9:36.0,M. Gasol enters the game for M. Conley,,79,72
345,4,9:36.0,S. Mack enters the game for J. Jackson,,79,72
346,4,9:36.0,,W. Cauley-Stein enters the game for K. Koufos,79,72
347,4,9:36.0,,N. Bjelica makes free throw 1 of 1,79,73
348,4,9:16.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by S. Mack),,82,73
349,4,9:00.0,,W. Cauley-Stein makes 2-pt jump shot from 2 ft,82,75
350,4,9:00.0,,Shooting foul by M. Gasol (drawn by W. Cauley-Stein),82,75
351,4,9:00.0,,B. Hield enters the game for N. Bjelica,82,75
352,4,9:00.0,,W. Cauley-Stein misses free throw 1 of 1,82,75
353,4,8:57.0,Defensive rebound by G. Temple,,82,75
354,4,8:41.0,W. Selden misses 2-pt jump shot from 12 ft,,82,75
355,4,8:39.0,,Defensive rebound by J. Jackson,82,75
356,4,8:33.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by Y. Ferrell),82,78
357,4,8:31.0,Memphis full timeout,,82,78
358,4,8:31.0,K. Anderson enters the game for W. Selden,,82,78
359,4,8:06.0,K. Anderson makes 2-pt jump shot from 7 ft,,84,78
360,4,7:49.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,84,78
361,4,7:46.0,Defensive rebound by M. Gasol,,84,78
362,4,7:25.0,G. Temple makes 2-pt jump shot from 12 ft,,86,78
363,4,6:56.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,86,78
364,4,6:53.0,Defensive rebound by J. Green,,86,78
365,4,6:45.0,Shooting foul by Y. Ferrell (drawn by S. Mack),,86,78
366,4,6:45.0,S. Mack makes free throw 1 of 2,,87,78
367,4,6:45.0,,Sacramento full timeout,87,78
368,4,6:45.0,,D. Fox enters the game for B. Bogdanović,87,78
369,4,6:45.0,,I. Shumpert enters the game for Y. Ferrell,87,78
370,4,6:45.0,S. Mack makes free throw 2 of 2,,88,78
371,4,6:33.0,,B. Hield makes 3-pt jump shot from 26 ft (assist by D. Fox),88,81
372,4,6:10.0,S. Mack misses 2-pt layup from 2 ft,,88,81
373,4,6:01.0,Offensive rebound by J. Green,,88,81
374,4,6:01.0,J. Green makes 2-pt layup at rim,,90,81
375,4,5:57.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by D. Fox),90,84
376,4,5:37.0,Turnover by S. Mack (bad pass; steal by D. Fox),,90,84
377,4,5:32.0,,B. Hield makes 2-pt layup from 3 ft,90,86
378,4,5:32.0,Memphis full timeout,,90,86
379,4,5:32.0,M. Conley enters the game for S. Mack,,90,86
