,QUARTER,TIME_REMAINING,PORTLAND_ACTION,GOLDEN STATE_ACTION,PORTLAND_SCORE,GOLDEN STATE_SCORE
24,1,8:04.0,Defensive rebound by J. Nurkić,,15,9
25,1,7:58.0,C. McCollum misses 3-pt jump shot from 26 ft,,15,9
26,1,7:57.0,Offensive rebound by A. Aminu,,15,9
27,1,7:57.0,Shooting foul by K. Looney (drawn by M. Harkless),,15,9
28,1,7:57.0,M. Harkless makes free throw 1 of 2,,16,9
29,1,7:57.0,M. Harkless makes free throw 2 of 2,,17,9
30,1,7:40.0,,S. Curry makes 2-pt jump shot from 7 ft (assist by K. Durant),17,11
31,1,7:24.0,J. Nurkić misses 2-pt layup from 3 ft,,17,11
32,1,7:23.0,,Defensive rebound by K. Looney,17,11
33,1,7:12.0,,K. Durant makes 2-pt jump shot from 20 ft (assist by D. Green),17,13
34,1,6:56.0,D. Lillard misses 2-pt jump shot from 20 ft,,17,13
35,1,6:54.0,,Defensive rebound by D. Green,17,13
36,1,6:47.0,,K. Looney makes 2-pt jump shot from 19 ft (assist by K. Durant),17,15
37,1,6:30.0,C. McCollum misses 3-pt jump shot from 26 ft,,17,15
38,1,6:28.0,,Defensive rebound by K. Durant,17,15
39,1,6:22.0,,Turnover by S. Curry (step out of bounds),17,15
40,1,6:22.0,,Golden State full timeout,17,15
41,1,6:10.0,M. Harkless makes 2-pt layup from 2 ft (assist by J. Nurkić),,19,15
42,1,5:59.0,Violation by Team (kicked ball),,19,15
43,1,5:59.0,,J. Jerebko enters the game for D. Green,19,15
44,1,5:51.0,,J. Jerebko makes 3-pt jump shot from 23 ft (assist by K. Durant),19,18
45,1,5:31.0,C. McCollum misses 2-pt jump shot from 19 ft,,19,18
46,1,5:30.0,,Defensive rebound by K. Looney,19,18
47,1,5:08.0,,Shooting foul by A. Aminu (drawn by K. Looney),19,18
48,1,5:08.0,,K. Looney misses free throw 1 of 2,19,18
49,1,5:08.0,,Offensive rebound by Team,19,18
50,1,5:08.0,E. Turner enters the game for M. Harkless,,19,18
51,1,5:08.0,,K. Looney misses free throw 2 of 2,19,18
52,1,5:06.0,Defensive rebound by A. Aminu,,19,18
53,1,5:00.0,D. Lillard misses 2-pt jump shot from 20 ft,,19,18
54,1,4:58.0,Offensive rebound by C. McCollum,,19,18
55,1,4:50.0,J. Nurkić makes 2-pt dunk from 2 ft (assist by D. Lillard),,21,18
56,1,4:29.0,,S. Curry makes 2-pt jump shot from 19 ft (assist by K. Durant),21,20
57,1,4:08.0,A. Aminu misses 2-pt layup from 2 ft,,21,20
58,1,4:06.0,,Defensive rebound by K. Looney,21,20
59,1,3:58.0,,K. Thompson misses 2-pt jump shot from 16 ft,21,20
60,1,3:57.0,Defensive rebound by J. Nurkić,,21,20
61,1,3:46.0,D. Lillard misses 2-pt layup from 2 ft,,21,20
62,1,3:45.0,,Defensive rebound by K. Thompson,21,20
63,1,3:37.0,,K. Durant makes 2-pt jump shot from 5 ft,21,22
64,1,3:22.0,Shooting foul by K. Looney (drawn by J. Nurkić),,21,22
65,1,3:22.0,J. Nurkić makes free throw 1 of 2,,22,22
66,1,3:22.0,,D. Green enters the game for S. Curry,22,22
67,1,3:22.0,,A. Iguodala enters the game for K. Looney,22,22
68,1,3:22.0,J. Nurkić makes free throw 2 of 2,,23,22
69,1,3:02.0,,K. Thompson makes 2-pt jump shot from 17 ft (assist by D. Green),23,24
70,1,3:00.0,Portland full timeout,,23,24
71,1,3:00.0,Technical foul by D. Lillard,,23,24
72,1,3:00.0,Z. Collins enters the game for A. Aminu,,23,24
73,1,3:00.0,S. Curry enters the game for C. McCollum,,23,24
74,1,3:00.0,M. Leonard enters the game for J. Nurkić,,23,24
75,1,3:00.0,,K. Thompson misses technical free throw,23,24
76,1,3:00.0,Defensive rebound by Team,,23,24
77,1,2:59.0,Turnover by E. Turner (bad pass; steal by K. Durant),,23,24
78,1,2:35.0,,K. Durant misses 2-pt jump shot from 19 ft,23,24
79,1,2:33.0,,Offensive rebound by Team,23,24
80,1,2:33.0,Loose ball foul by E. Turner (drawn by D. Green),,23,24
81,1,2:28.0,,Offensive foul by K. Durant (drawn by E. Turner),23,24
82,1,2:28.0,,Turnover by K. Durant (offensive foul),23,24
83,1,2:15.0,Z. Collins misses 2-pt layup from 3 ft,,23,24
84,1,2:11.0,,Defensive rebound by J. Jerebko,23,24
85,1,2:06.0,,K. Thompson misses 3-pt jump shot from 23 ft,23,24
86,1,2:04.0,,Offensive rebound by D. Green,23,24
87,1,1:58.0,,K. Thompson misses 2-pt jump shot from 18 ft,23,24
88,1,1:56.0,Defensive rebound by S. Curry,,23,24
89,1,1:56.0,,Loose ball foul by K. Thompson (drawn by S. Curry),23,24
90,1,1:56.0,,S. Livingston enters the game for K. Thompson,23,24
91,1,1:43.0,Shooting foul by J. Jerebko (drawn by Z. Collins),,23,24
92,1,1:43.0,Z. Collins misses free throw 1 of 2,,23,24
93,1,1:43.0,Offensive rebound by Team,,23,24
94,1,1:43.0,Z. Collins makes free throw 2 of 2,,24,24
95,1,1:30.0,,K. Durant makes 2-pt jump shot from 15 ft (assist by D. Green),24,26
96,1,1:20.0,D. Lillard makes 3-pt jump shot from 29 ft,,27,26
97,1,1:04.0,,S. Livingston makes 2-pt dunk from 2 ft (assist by K. Durant),27,28
98,1,0:46.0,E. Turner misses 2-pt jump shot from 17 ft,,27,28
99,1,0:45.0,,Defensive rebound by J. Jerebko,27,28
100,1,0:22.0,,J. Jerebko misses 3-pt jump shot from 29 ft,27,28
101,1,0:20.0,Defensive rebound by Team,,27,28
102,1,0:20.0,C. McCollum enters the game for Z. Collins,,27,28
103,1,0:02.0,D. Lillard misses 2-pt layup from 3 ft,,27,28
104,1,0:01.0,,Defensive rebound by A. Iguodala,27,28
105,2,11:51.0,,S. Curry misses 3-pt jump shot from 26 ft,27,28
106,2,11:49.0,Defensive rebound by N. Stauskas,,27,28
107,2,11:44.0,Turnover by E. Turner (bad pass; steal by D. Green),,27,28
108,2,11:32.0,,S. Curry makes 2-pt jump shot from 13 ft (assist by A. Iguodala),27,30
109,2,11:09.0,Z. Collins misses 2-pt layup from 6 ft (block by A. Iguodala),,27,30
110,2,11:08.0,Offensive rebound by Team,,27,30
111,2,11:07.0,Personal foul by J. Jerebko (drawn by M. Leonard),,27,30
112,2,10:55.0,S. Curry misses 2-pt jump shot from 7 ft,,27,30
113,2,10:54.0,,Defensive rebound by D. Green,27,30
114,2,10:50.0,,A. Iguodala misses 3-pt jump shot from 26 ft,27,30
115,2,10:48.0,Defensive rebound by E. Turner,,27,30
116,2,10:35.0,Z. Collins misses 3-pt jump shot from 27 ft,,27,30
117,2,10:33.0,,Defensive rebound by J. Jerebko,27,30
118,2,10:23.0,,Turnover by D. Green (lost ball; steal by Z. Collins),27,30
119,2,10:10.0,M. Leonard misses 3-pt jump shot from 26 ft,,27,30
120,2,10:08.0,,Defensive rebound by A. Iguodala,27,30
121,2,10:00.0,,A. Iguodala misses 3-pt jump shot from 28 ft,27,30
122,2,9:58.0,,Offensive rebound by A. Iguodala,27,30
123,2,9:54.0,,A. Iguodala makes 2-pt layup from 2 ft,27,32
124,2,9:35.0,E. Turner misses 3-pt jump shot from 27 ft,,27,32
125,2,9:33.0,,Defensive rebound by J. Jerebko,27,32
126,2,9:33.0,C. McCollum enters the game for E. Turner,,27,32
127,2,9:22.0,,Offensive foul by D. Green (drawn by S. Curry),27,32
128,2,9:22.0,,Turnover by D. Green (offensive foul),27,32
129,2,9:08.0,M. Leonard misses 2-pt layup from 4 ft (block by A. Iguodala),,27,32
130,2,9:07.0,Offensive rebound by Team,,27,32
131,2,9:07.0,,K. Looney enters the game for D. Green,27,32
132,2,9:03.0,C. McCollum misses 2-pt jump shot from 13 ft (block by S. Livingston),,27,32
133,2,9:02.0,,Defensive rebound by S. Curry,27,32
134,2,9:00.0,,S. Livingston misses 2-pt layup from 2 ft,27,32
135,2,8:59.0,Defensive rebound by S. Curry,,27,32
136,2,8:54.0,S. Curry misses 3-pt jump shot from 30 ft,,27,32
137,2,8:52.0,,Defensive rebound by S. Curry,27,32
138,2,8:43.0,,Turnover by S. Livingston (lost ball; steal by M. Leonard),27,32
139,2,8:32.0,N. Stauskas misses 3-pt jump shot from 30 ft,,27,32
140,2,8:30.0,,Defensive rebound by A. Iguodala,27,32
141,2,8:22.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by J. Jerebko),27,35
142,2,8:21.0,Portland full timeout,,27,35
143,2,8:04.0,N. Stauskas makes 3-pt jump shot from 25 ft (assist by M. Leonard),,30,35
144,2,7:47.0,,J. Jerebko misses 3-pt jump shot from 25 ft,30,35
145,2,7:45.0,Defensive rebound by Z. Collins,,30,35
146,2,7:38.0,C. McCollum misses 2-pt layup from 2 ft,,30,35
147,2,7:37.0,,Defensive rebound by J. Jerebko,30,35
148,2,7:25.0,,Turnover by J. Jerebko (bad pass; steal by N. Stauskas),30,35
149,2,7:20.0,C. McCollum makes 2-pt jump shot from 5 ft (assist by N. Stauskas),,32,35
150,2,7:03.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Looney),32,38
151,2,6:47.0,C. McCollum misses 2-pt jump shot from 19 ft,,32,38
152,2,6:46.0,,Defensive rebound by J. Jerebko,32,38
153,2,6:38.0,,A. Iguodala misses 2-pt jump shot from 14 ft,32,38
154,2,6:36.0,Defensive rebound by M. Leonard,,32,38
155,2,6:29.0,N. Stauskas makes 3-pt jump shot from 27 ft (assist by C. McCollum),,35,38
156,2,6:18.0,,S. Curry misses 2-pt jump shot from 15 ft,35,38
157,2,6:17.0,Defensive rebound by Z. Collins,,35,38
158,2,6:00.0,Z. Collins misses 3-pt jump shot from 26 ft,,35,38
159,2,5:58.0,,Defensive rebound by J. Jerebko,35,38
160,2,5:52.0,,Golden State full timeout,35,38
161,2,5:52.0,A. Aminu enters the game for Z. Collins,,35,38
162,2,5:52.0,M. Harkless enters the game for S. Curry,,35,38
163,2,5:52.0,D. Lillard enters the game for M. Leonard,,35,38
164,2,5:52.0,J. Nurkić enters the game for N. Stauskas,,35,38
165,2,5:52.0,,Q. Cook enters the game for S. Curry,35,38
166,2,5:52.0,,K. Durant enters the game for A. Iguodala,35,38
167,2,5:52.0,,A. McKinnie enters the game for J. Jerebko,35,38
168,2,5:52.0,,K. Thompson enters the game for S. Livingston,35,38
169,2,5:45.0,,K. Looney misses 2-pt dunk from 3 ft (block by M. Harkless),35,38
170,2,5:44.0,,Offensive rebound by K. Looney,35,38
171,2,5:35.0,,K. Durant makes 2-pt dunk from 1 ft,35,40
172,2,5:19.0,C. McCollum makes 2-pt jump shot from 12 ft (assist by D. Lillard),,37,40
173,2,4:55.0,,Q. Cook misses 3-pt jump shot from 26 ft,37,40
174,2,4:53.0,Defensive rebound by M. Harkless,,37,40
175,2,4:44.0,M. Harkless misses 2-pt layup from 4 ft,,37,40
176,2,4:43.0,,Defensive rebound by Team,37,40
177,2,4:43.0,Loose ball foul by J. Nurkić (drawn by K. Looney),,37,40
178,2,4:43.0,,Technical foul by K. Looney,37,40
179,2,4:43.0,D. Lillard makes technical free throw,,38,40
180,2,4:20.0,,K. Durant misses 2-pt hook shot from 9 ft,38,40
181,2,4:19.0,Defensive rebound by J. Nurkić,,38,40
182,2,4:14.0,D. Lillard makes 2-pt layup from 3 ft,,40,40
183,2,4:14.0,Shooting foul by K. Looney (drawn by D. Lillard),,40,40
184,2,4:14.0,,D. Green enters the game for K. Looney,40,40
185,2,4:14.0,D. Lillard makes free throw 1 of 1,,41,40
186,2,3:59.0,,D. Green misses 3-pt jump shot from 26 ft,41,40
187,2,3:57.0,,Offensive rebound by A. McKinnie,41,40
188,2,3:50.0,,D. Green makes 2-pt jump shot from 13 ft (assist by K. Durant),41,42
189,2,3:35.0,D. Lillard misses 3-pt jump shot from 26 ft,,41,42
190,2,3:33.0,,Defensive rebound by A. McKinnie,41,42
191,2,3:23.0,,K. Durant misses 2-pt jump shot from 11 ft,41,42
192,2,3:22.0,Defensive rebound by A. Aminu,,41,42
193,2,3:13.0,J. Nurkić makes 2-pt layup from 4 ft (assist by D. Lillard),,43,42
194,2,3:13.0,Shooting foul by D. Green (drawn by J. Nurkić),,43,42
195,2,3:13.0,,S. Curry enters the game for Q. Cook,43,42
196,2,3:13.0,,A. Iguodala enters the game for A. McKinnie,43,42
197,2,3:13.0,J. Nurkić makes free throw 1 of 1,,44,42
198,2,3:02.0,,Turnover by D. Green (bad pass),44,42
199,2,2:53.0,J. Nurkić misses 2-pt jump shot from 9 ft (block by S. Curry),,44,42
200,2,2:52.0,,Defensive rebound by K. Durant,44,42
201,2,2:47.0,,Shooting foul by D. Lillard (drawn by S. Curry),44,42
202,2,2:47.0,,S. Curry misses free throw 1 of 2,44,42
203,2,2:47.0,,Offensive rebound by Team,44,42
204,2,2:47.0,,S. Curry makes free throw 2 of 2,44,43
205,2,2:34.0,A. Aminu makes 2-pt dunk from 2 ft (assist by D. Lillard),,46,43
206,2,2:26.0,,Turnover by S. Curry (out of bounds lost ball),46,43
207,2,2:25.0,,Loose ball foul by S. Curry (drawn by D. Lillard),46,43
208,2,2:08.0,A. Aminu misses 2-pt jump shot from 13 ft (block by K. Thompson),,46,43
209,2,2:07.0,,Defensive rebound by D. Green,46,43
210,2,2:03.0,,K. Durant misses 3-pt jump shot from 27 ft,46,43
211,2,2:01.0,Defensive rebound by A. Aminu,,46,43
212,2,1:53.0,J. Nurkić misses 2-pt hook shot from 3 ft,,46,43
213,2,1:52.0,Offensive rebound by A. Aminu,,46,43
214,2,1:51.0,A. Aminu makes 2-pt layup from 1 ft,,48,43
215,2,1:39.0,,D. Green misses 2-pt jump shot from 11 ft,48,43
216,2,1:38.0,Defensive rebound by A. Aminu,,48,43
217,2,1:28.0,C. McCollum misses 3-pt jump shot from 30 ft,,48,43
218,2,1:26.0,,Defensive rebound by K. Durant,48,43
219,2,1:15.0,,K. Thompson misses 2-pt jump shot from 18 ft,48,43
220,2,1:13.0,,Offensive rebound by A. Iguodala,48,43
221,2,1:08.0,,D. Green misses 3-pt jump shot from 27 ft,48,43
222,2,1:06.0,Defensive rebound by M. Harkless,,48,43
223,2,0:55.0,D. Lillard makes 2-pt jump shot from 20 ft,,50,43
224,2,0:33.0,,A. Iguodala makes 3-pt jump shot from 22 ft (assist by S. Curry),50,46
225,2,0:12.0,C. McCollum misses 2-pt jump shot from 13 ft,,50,46
226,2,0:11.0,Offensive rebound by M. Harkless,,50,46
227,2,0:08.0,M. Harkless makes 2-pt layup from 1 ft,,52,46
228,2,0:06.0,,Personal foul by M. Harkless (drawn by S. Curry),52,46
229,2,0:01.0,,S. Curry misses 3-pt jump shot from 41 ft,52,46
230,2,0:00.0,,Offensive rebound by Team,52,46
231,3,11:49.0,,K. Durant misses 2-pt jump shot from 17 ft,52,46
232,3,11:48.0,,Offensive rebound by D. Green,52,46
233,3,11:37.0,,K. Looney makes 2-pt layup from 1 ft (assist by K. Durant),52,48
234,3,11:19.0,Def 3 sec tech foul by Team,,52,48
235,3,11:19.0,D. Lillard makes technical free throw,,53,48
236,3,11:17.0,Turnover by J. Nurkić (bad pass; steal by S. Curry),,53,48
237,3,11:09.0,,K. Durant makes 2-pt layup from 2 ft (assist by S. Curry),53,50
238,3,10:55.0,J. Nurkić misses 2-pt hook shot from 8 ft,,53,50
239,3,10:54.0,,Defensive rebound by Team,53,50
240,3,10:45.0,,K. Thompson misses 2-pt jump shot from 14 ft,53,50
241,3,10:44.0,Defensive rebound by A. Aminu,,53,50
242,3,10:33.0,M. Harkless misses 3-pt jump shot from 26 ft,,53,50
243,3,10:31.0,,Defensive rebound by K. Durant,53,50
244,3,10:22.0,,S. Curry misses 3-pt jump shot from 28 ft,53,50
245,3,10:20.0,Defensive rebound by C. McCollum,,53,50
246,3,10:11.0,J. Nurkić misses 2-pt hook shot from 6 ft,,53,50
247,3,10:10.0,Offensive rebound by M. Harkless,,53,50
248,3,10:04.0,M. Harkless misses 2-pt layup at rim,,53,50
249,3,10:03.0,Offensive rebound by M. Harkless,,53,50
250,3,10:03.0,M. Harkless makes 2-pt layup at rim,,55,50
251,3,10:01.0,,S. Curry misses 2-pt layup from 10 ft (block by M. Harkless),55,50
252,3,10:00.0,,Offensive rebound by Team,55,50
253,3,9:55.0,,K. Thompson misses 3-pt jump shot from 24 ft,55,50
254,3,9:53.0,Defensive rebound by A. Aminu,,55,50
255,3,9:41.0,Turnover by A. Aminu (out of bounds lost ball),,55,50
256,3,9:33.0,,K. Thompson misses 3-pt jump shot from 26 ft,55,50
257,3,9:31.0,Defensive rebound by A. Aminu,,55,50
258,3,9:19.0,A. Aminu misses 2-pt jump shot from 7 ft,,55,50
259,3,9:18.0,Offensive rebound by A. Aminu,,55,50
260,3,9:18.0,A. Aminu misses 2-pt layup at rim,,55,50
261,3,9:17.0,Offensive rebound by C. McCollum,,55,50
262,3,9:10.0,C. McCollum misses 3-pt jump shot from 23 ft,,55,50
263,3,9:08.0,,Defensive rebound by K. Durant,55,50
264,3,9:04.0,,Shooting foul by M. Harkless (drawn by K. Durant),55,50
265,3,9:04.0,,K. Durant misses free throw 1 of 2,55,50
266,3,9:04.0,,Offensive rebound by Team,55,50
267,3,9:04.0,,K. Durant misses free throw 2 of 2,55,50
268,3,9:03.0,Defensive rebound by M. Harkless,,55,50
269,3,8:54.0,A. Aminu misses 3-pt jump shot from 24 ft,,55,50
270,3,8:52.0,,Defensive rebound by S. Curry,55,50
271,3,8:42.0,,S. Curry makes 3-pt jump shot from 32 ft (assist by D. Green),55,53
272,3,8:24.0,A. Aminu misses 2-pt layup from 6 ft,,55,53
273,3,8:23.0,,Defensive rebound by K. Looney,55,53
274,3,8:17.0,,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),55,55
275,3,8:17.0,Portland full timeout,,55,55
276,3,8:08.0,D. Lillard misses 2-pt jump shot from 13 ft,,55,55
277,3,8:07.0,,Defensive rebound by K. Durant,55,55
278,3,8:00.0,,K. Durant misses 3-pt jump shot from 29 ft,55,55
279,3,7:58.0,Defensive rebound by D. Lillard,,55,55
280,3,7:46.0,D. Lillard misses 3-pt jump shot from 27 ft,,55,55
281,3,7:44.0,,Defensive rebound by K. Looney,55,55
282,3,7:40.0,,Turnover by S. Curry (lost ball; steal by M. Harkless),55,55
283,3,7:38.0,Turnover by M. Harkless (bad pass; steal by K. Thompson),,55,55
284,3,7:34.0,,Turnover by K. Thompson (back court),55,55
285,3,7:28.0,M. Harkless makes 3-pt jump shot from 23 ft (assist by C. McCollum),,58,55
286,3,7:11.0,,D. Green misses 2-pt dunk from 3 ft,58,55
287,3,7:10.0,,Offensive rebound by Team,58,55
288,3,7:06.0,,K. Thompson makes 2-pt layup from 8 ft (assist by K. Durant),58,57
289,3,6:55.0,Shooting foul by K. Looney (drawn by C. McCollum),,58,57
290,3,6:55.0,C. McCollum makes free throw 1 of 3,,59,57
291,3,6:55.0,C. McCollum makes free throw 2 of 3,,60,57
292,3,6:55.0,,J. Jerebko enters the game for K. Looney,60,57
293,3,6:55.0,C. McCollum makes free throw 3 of 3,,61,57
294,3,6:46.0,,Personal foul by M. Harkless (drawn by K. Durant),61,57
295,3,6:41.0,,K. Durant makes 2-pt jump shot from 13 ft (assist by J. Jerebko),61,59
296,3,6:18.0,C. McCollum misses 2-pt jump shot from 15 ft,,61,59
297,3,6:17.0,,Defensive rebound by D. Green,61,59
298,3,6:13.0,,K. Thompson misses 3-pt jump shot from 27 ft,61,59
299,3,6:11.0,,Offensive rebound by S. Curry,61,59
300,3,6:05.0,,K. Thompson misses 3-pt jump shot from 24 ft,61,59
301,3,6:03.0,Defensive rebound by J. Nurkić,,61,59
302,3,5:54.0,C. McCollum misses 3-pt jump shot from 27 ft,,61,59
303,3,5:52.0,,Defensive rebound by K. Thompson,61,59
304,3,5:43.0,,Def 3 sec tech foul by Team,61,59
305,3,5:43.0,,S. Curry misses technical free throw,61,59
306,3,5:43.0,,Offensive rebound by Team,61,59
307,3,5:33.0,,K. Durant makes 2-pt jump shot from 18 ft,61,61
308,3,5:14.0,J. Nurkić makes 2-pt hook shot from 8 ft,,63,61
309,3,5:06.0,,Turnover by K. Durant (lost ball; steal by C. McCollum),63,61
310,3,4:59.0,Shooting foul by J. Jerebko (drawn by J. Nurkić),,63,61
311,3,4:59.0,J. Nurkić makes free throw 1 of 2,,64,61
312,3,4:59.0,E. Turner enters the game for M. Harkless,,64,61
313,3,4:59.0,,J. Bell enters the game for D. Green,64,61
314,3,4:59.0,J. Nurkić makes free throw 2 of 2,,65,61
315,3,4:52.0,,S. Curry misses 3-pt jump shot from 28 ft,65,61
316,3,4:50.0,Defensive rebound by J. Nurkić,,65,61
317,3,4:37.0,A. Aminu makes 3-pt jump shot from 23 ft (assist by E. Turner),,68,61
318,3,4:24.0,,Turnover by S. Curry (bad pass),68,61
319,3,4:07.0,J. Nurkić makes 2-pt hook shot from 7 ft (assist by E. Turner),,70,61
320,3,4:04.0,,Golden State full timeout,70,61
321,3,4:04.0,,D. Green enters the game for J. Bell,70,61
322,3,4:04.0,,A. Iguodala enters the game for S. Curry,70,61
323,3,3:51.0,,D. Green makes 2-pt jump shot from 18 ft (assist by J. Jerebko),70,63
324,3,3:25.0,C. McCollum misses 3-pt jump shot from 28 ft,,70,63
325,3,3:23.0,,Defensive rebound by K. Thompson,70,63
326,3,3:10.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by J. Jerebko),70,66
327,3,3:10.0,,Shooting foul by E. Turner (drawn by K. Thompson),70,66
328,3,3:10.0,S. Curry enters the game for C. McCollum,,70,66
329,3,3:10.0,,K. Thompson misses free throw 1 of 1,70,66
330,3,3:09.0,,Offensive rebound by K. Thompson,70,66
331,3,3:04.0,,Shooting foul by J. Nurkić (drawn by K. Thompson),70,66
332,3,3:04.0,,K. Thompson misses free throw 1 of 2,70,66
333,3,3:04.0,,Offensive rebound by Team,70,66
334,3,3:04.0,,K. Thompson makes free throw 2 of 2,70,67
335,3,2:59.0,,Violation by Team (kicked ball),70,67
336,3,2:59.0,Z. Collins enters the game for A. Aminu,,70,67
337,3,2:59.0,M. Leonard enters the game for J. Nurkić,,70,67
338,3,2:50.0,D. Lillard misses 3-pt jump shot from 28 ft (block by D. Green),,70,67
339,3,2:48.0,,Defensive rebound by K. Durant,70,67
340,3,2:42.0,,K. Thompson misses 3-pt jump shot from 28 ft,70,67
341,3,2:40.0,,Offensive rebound by K. Durant,70,67
342,3,2:33.0,,K. Thompson misses 2-pt layup from 3 ft,70,67
343,3,2:32.0,,Offensive rebound by D. Green,70,67
344,3,2:32.0,,D. Green makes 2-pt layup from 1 ft,70,69
345,3,2:16.0,D. Lillard misses 2-pt jump shot from 20 ft (block by J. Jerebko),,70,69
346,3,2:14.0,,Defensive rebound by K. Thompson,70,69
347,3,2:08.0,,J. Jerebko makes 2-pt layup from 2 ft (assist by K. Thompson),70,71
348,3,2:08.0,Portland full timeout,,70,71
349,3,2:08.0,,S. Livingston enters the game for K. Thompson,70,71
350,3,1:53.0,D. Lillard misses 2-pt jump shot from 11 ft,,70,71
351,3,1:52.0,,Defensive rebound by D. Green,70,71
352,3,1:40.0,,K. Durant misses 2-pt layup from 4 ft,70,71
353,3,1:39.0,Defensive rebound by M. Leonard,,70,71
354,3,1:19.0,E. Turner makes 2-pt jump shot from 16 ft,,72,71
355,3,0:54.0,,J. Jerebko misses 3-pt jump shot from 28 ft,72,71
356,3,0:52.0,Defensive rebound by E. Turner,,72,71
357,3,0:36.0,D. Lillard makes 3-pt jump shot from 30 ft,,75,71
358,3,0:20.0,,D. Green misses 2-pt jump shot from 20 ft,75,71
359,3,0:19.0,Defensive rebound by M. Leonard,,75,71
360,3,0:01.0,Z. Collins misses 2-pt layup from 4 ft (block by K. Durant),,75,71
361,3,0:01.0,Offensive rebound by Team,,75,71
362,4,11:49.0,S. Curry misses 3-pt jump shot from 28 ft,,75,71
363,4,11:46.0,,Defensive rebound by Team,75,71
364,4,11:33.0,,S. Curry misses 3-pt jump shot from 24 ft,75,71
365,4,11:31.0,Defensive rebound by Team,,75,71
366,4,11:15.0,E. Turner misses 2-pt jump shot from 9 ft,,75,71
367,4,11:14.0,,Defensive rebound by K. Looney,75,71
368,4,11:00.0,,Personal foul by S. Curry (drawn by S. Curry),75,71
369,4,10:52.0,,S. Curry misses 2-pt jump shot from 18 ft,75,71
370,4,10:50.0,,Offensive rebound by K. Looney,75,71
371,4,10:46.0,,S. Curry makes 3-pt jump shot from 32 ft (assist by K. Looney),75,74
372,4,10:31.0,S. Curry makes 2-pt layup from 11 ft,,77,74
373,4,10:16.0,,A. Iguodala misses 2-pt jump shot from 20 ft,77,74
374,4,10:14.0,Defensive rebound by M. Leonard,,77,74
375,4,10:00.0,Turnover by Z. Collins (bad pass; steal by J. Jerebko),,77,74
376,4,9:54.0,,A. Iguodala misses 2-pt layup from 2 ft (block by Z. Collins),77,74
377,4,9:53.0,Defensive rebound by N. Stauskas,,77,74
378,4,9:45.0,S. Curry makes 3-pt jump shot from 30 ft (assist by M. Leonard),,80,74
379,4,9:33.0,,S. Curry misses 3-pt jump shot from 29 ft,80,74
380,4,9:31.0,Defensive rebound by Z. Collins,,80,74
381,4,9:20.0,S. Curry makes 3-pt jump shot from 29 ft,,83,74
382,4,9:19.0,,Golden State full timeout,83,74
383,4,9:09.0,,A. Iguodala misses 3-pt jump shot from 26 ft,83,74
384,4,9:07.0,Defensive rebound by E. Turner,,83,74
385,4,8:42.0,N. Stauskas misses 2-pt jump shot from 21 ft,,83,74
386,4,8:40.0,,Defensive rebound by K. Looney,83,74
387,4,8:33.0,,S. Livingston makes 2-pt jump shot from 10 ft (assist by A. Iguodala),83,76
