,QUARTER,TIME_REMAINING,UTAH_ACTION,INDIANA_ACTION,UTAH_SCORE,INDIANA_SCORE
224,3,10:30.0,Defensive rebound by R. Gobert,,49,59
225,3,10:19.0,D. Favors misses 3-pt jump shot from 23 ft,,49,59
226,3,10:17.0,Offensive rebound by R. Rubio,,49,59
227,3,10:06.0,Shooting foul by T. Evans (drawn by R. Gobert),,49,59
228,3,10:06.0,R. Gobert misses free throw 1 of 2,,49,59
229,3,10:06.0,Offensive rebound by Team,,49,59
230,3,10:06.0,R. Gobert makes free throw 2 of 2,,50,59
231,3,9:51.0,,M. Turner misses 2-pt jump shot from 16 ft,50,59
232,3,9:48.0,Defensive rebound by R. Gobert,,50,59
233,3,9:33.0,D. Mitchell misses 2-pt jump shot from 22 ft,,50,59
234,3,9:31.0,,Defensive rebound by T. Young,50,59
235,3,9:22.0,,Personal foul by D. Mitchell (drawn by T. Evans),50,59
236,3,9:09.0,,B. Bogdanović makes 3-pt jump shot from 27 ft,50,62
237,3,8:54.0,R. Rubio makes 3-pt jump shot from 24 ft,,53,62
238,3,8:33.0,,M. Turner makes 2-pt layup from 1 ft (assist by D. Collison),53,64
239,3,8:23.0,R. Rubio misses 2-pt jump shot from 11 ft,,53,64
240,3,8:19.0,,Defensive rebound by B. Bogdanović,53,64
241,3,8:13.0,,B. Bogdanović misses 2-pt layup from 1 ft (block by D. Favors),53,64
242,3,8:08.0,,Offensive rebound by B. Bogdanović,53,64
243,3,8:06.0,Violation by Team (kicked ball),,53,64
244,3,8:06.0,J. Crowder enters the game for D. Favors,,53,64
245,3,7:55.0,,B. Bogdanović makes 2-pt layup from 2 ft,53,66
246,3,7:44.0,Turnover by R. Rubio (bad pass; steal by B. Bogdanović),,53,66
247,3,7:42.0,,Personal take foul by J. Ingles (drawn by T. Young),53,66
248,3,7:27.0,,T. Evans makes 3-pt jump shot from 27 ft (assist by M. Turner),53,69
249,3,7:10.0,J. Ingles misses 3-pt jump shot from 27 ft,,53,69
250,3,7:09.0,,Defensive rebound by T. Young,53,69
251,3,7:00.0,,T. Young makes 2-pt hook shot from 4 ft (assist by D. Collison),53,71
252,3,6:46.0,Personal foul by T. Young (drawn by R. Rubio),,53,71
253,3,6:46.0,,Indiana full timeout,53,71
254,3,6:33.0,R. Rubio makes 3-pt jump shot from 24 ft,,56,71
255,3,6:17.0,,Offensive foul by T. Young (drawn by R. Rubio),56,71
256,3,6:17.0,,Turnover by T. Young (offensive foul),56,71
257,3,6:06.0,Shooting foul by M. Turner (drawn by R. Gobert),,56,71
258,3,6:06.0,R. Gobert makes free throw 1 of 2,,57,71
259,3,6:06.0,R. Gobert misses free throw 2 of 2,,57,71
260,3,6:04.0,,Defensive rebound by M. Turner,57,71
261,3,5:46.0,,T. Evans misses 3-pt jump shot from 26 ft,57,71
262,3,5:42.0,Defensive rebound by R. Gobert,,57,71
263,3,5:28.0,R. Rubio makes 2-pt jump shot from 19 ft,,59,71
264,3,5:08.0,,B. Bogdanović makes 2-pt jump shot from 20 ft,59,73
265,3,4:56.0,R. Rubio makes 2-pt jump shot from 20 ft,,61,73
266,3,4:38.0,,T. Young makes 2-pt layup at rim (assist by M. Turner),61,75
267,3,4:26.0,R. Gobert makes 2-pt dunk from 2 ft (assist by J. Ingles),,63,75
268,3,4:02.0,,D. Collison misses 2-pt jump shot from 17 ft,63,75
269,3,3:58.0,,Offensive rebound by D. Collison,63,75
270,3,3:56.0,,D. Collison makes 2-pt layup from 1 ft,63,77
271,3,3:55.0,Utah full timeout,,63,77
272,3,3:55.0,A. Burks enters the game for J. Ingles,,63,77
273,3,3:55.0,D. Exum enters the game for D. Mitchell,,63,77
274,3,3:55.0,,C. Joseph enters the game for B. Bogdanović,63,77
275,3,3:55.0,,D. Sabonis enters the game for T. Young,63,77
276,3,3:42.0,R. Rubio makes 2-pt jump shot from 10 ft,,65,77
277,3,3:21.0,,T. Evans misses 2-pt layup from 3 ft,65,77
278,3,3:18.0,,D. Sabonis makes 2-pt layup from 1 ft,65,79
279,3,3:18.0,,Offensive rebound by D. Sabonis,65,79
280,3,3:03.0,Turnover by R. Rubio (out of bounds lost ball),,65,79
281,3,3:03.0,D. Favors enters the game for R. Gobert,,65,79
282,3,3:03.0,,A. Holiday enters the game for D. Collison,65,79
283,3,2:51.0,,M. Turner misses 2-pt jump shot from 18 ft,65,79
284,3,2:48.0,Defensive rebound by J. Crowder,,65,79
285,3,2:39.0,D. Favors misses 2-pt hook shot from 3 ft,,65,79
286,3,2:37.0,,Defensive rebound by D. Sabonis,65,79
287,3,2:21.0,,Turnover by M. Turner (lost ball; steal by R. Rubio),65,79
288,3,2:15.0,A. Burks makes 2-pt layup from 3 ft (assist by J. Crowder),,67,79
289,3,2:02.0,,A. Holiday makes 3-pt jump shot from 29 ft (assist by D. Sabonis),67,82
290,3,1:42.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by R. Rubio),,70,82
291,3,1:27.0,,A. Holiday makes 2-pt jump shot from 16 ft,70,84
292,3,1:10.0,R. Rubio misses 3-pt jump shot from 25 ft,,70,84
293,3,1:07.0,,Defensive rebound by D. Sabonis,70,84
294,3,1:00.0,,T. Evans misses 2-pt jump shot from 18 ft,70,84
295,3,0:55.0,Defensive rebound by R. Rubio,,70,84
296,3,0:51.0,Turnover by D. Exum (step out of bounds),,70,84
297,3,0:51.0,J. Ingles enters the game for A. Burks,,70,84
298,3,0:51.0,D. Mitchell enters the game for R. Rubio,,70,84
299,3,0:51.0,,D. McDermott enters the game for T. Evans,70,84
300,3,0:51.0,,T. Young enters the game for M. Turner,70,84
301,3,0:31.0,,T. Young makes 2-pt dunk from 1 ft (assist by D. Sabonis),70,86
302,3,0:17.0,D. Mitchell misses 2-pt jump shot from 8 ft,,70,86
303,3,0:15.0,,Defensive rebound by A. Holiday,70,86
304,3,0:04.0,,A. Holiday misses 2-pt layup from 2 ft (block by J. Crowder),70,86
305,3,0:04.0,Defensive rebound by Team,,70,86
306,3,0:00.0,J. Ingles misses 3-pt jump shot from 29 ft,,70,86
307,3,0:00.0,Offensive rebound by Team,,70,86
308,4,11:42.0,D. Exum makes 2-pt layup from 1 ft,,72,86
309,4,11:26.0,,D. McDermott makes 2-pt layup from 2 ft (assist by D. Sabonis),72,88
310,4,11:10.0,Turnover by J. Ingles (bad pass; steal by D. Sabonis),,72,88
311,4,11:10.0,,Personal foul by D. Favors (drawn by D. Sabonis),72,88
312,4,10:49.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by A. Holiday),72,90
313,4,10:35.0,J. Crowder makes 3-pt jump shot from 27 ft (assist by D. Exum),,75,90
314,4,10:13.0,,T. Young misses 3-pt jump shot from 23 ft,75,90
315,4,10:11.0,Defensive rebound by D. Favors,,75,90
316,4,10:00.0,D. Favors makes 2-pt dunk from 2 ft (assist by D. Exum),,77,90
317,4,9:45.0,,A. Holiday makes 3-pt jump shot from 26 ft (assist by D. McDermott),77,93
318,4,9:25.0,J. Crowder misses 3-pt jump shot from 26 ft,,77,93
319,4,9:23.0,,Defensive rebound by D. Sabonis,77,93
320,4,9:06.0,,T. Young makes 2-pt layup from 1 ft,77,95
321,4,8:52.0,Personal foul by T. Young (drawn by J. Crowder),,77,95
322,4,8:52.0,R. Gobert enters the game for J. Crowder,,77,95
323,4,8:52.0,T. Sefolosha enters the game for D. Favors,,77,95
324,4,8:52.0,,B. Bogdanović enters the game for T. Young,77,95
325,4,8:46.0,R. Gobert makes 2-pt layup from 3 ft (assist by D. Exum),,79,95
326,4,8:32.0,,D. McDermott makes 2-pt jump shot from 20 ft (assist by D. Sabonis),79,97
327,4,8:19.0,Personal foul by D. McDermott (drawn by R. Gobert),,79,97
328,4,8:19.0,R. Rubio enters the game for D. Exum,,79,97
329,4,8:14.0,J. Ingles misses 3-pt jump shot from 27 ft,,79,97
330,4,8:13.0,,Defensive rebound by A. Holiday,79,97
331,4,8:08.0,,Personal foul by R. Rubio (drawn by A. Holiday),79,97
332,4,8:08.0,R. O'Neale enters the game for J. Ingles,,79,97
333,4,8:02.0,,C. Joseph misses 2-pt jump shot from 8 ft (block by R. Rubio),79,97
334,4,7:59.0,,Offensive rebound by C. Joseph,79,97
335,4,7:58.0,,Offensive foul by D. Sabonis (drawn by R. Rubio),79,97
336,4,7:58.0,,Turnover by D. Sabonis (offensive foul),79,97
337,4,7:46.0,T. Sefolosha misses 2-pt jump shot from 21 ft,,79,97
338,4,7:42.0,,Defensive rebound by A. Holiday,79,97
339,4,7:37.0,,C. Joseph misses 2-pt layup from 1 ft (block by T. Sefolosha),79,97
340,4,7:37.0,,Offensive rebound by Team,79,97
341,4,7:25.0,,D. Sabonis misses 2-pt hook shot from 3 ft,79,97
342,4,7:23.0,,Offensive rebound by C. Joseph,79,97
343,4,7:22.0,,C. Joseph misses 2-pt jump shot from 11 ft,79,97
344,4,7:22.0,Defensive rebound by R. O'Neale,,79,97
345,4,7:13.0,Turnover by T. Sefolosha (traveling),,79,97
346,4,7:03.0,,C. Joseph makes 2-pt layup from 1 ft,79,99
347,4,6:43.0,R. Gobert makes 2-pt dunk from 2 ft (assist by R. Rubio),,81,99
348,4,6:24.0,,B. Bogdanović makes 3-pt jump shot from 28 ft (assist by C. Joseph),81,102
349,4,6:22.0,Utah full timeout,,81,102
350,4,6:22.0,A. Burks enters the game for D. Mitchell,,81,102
351,4,6:22.0,R. Neto enters the game for R. Rubio,,81,102
352,4,6:06.0,A. Burks misses 2-pt layup from 1 ft,,81,102
353,4,6:04.0,,Defensive rebound by D. Sabonis,81,102
354,4,5:53.0,,Turnover by D. Sabonis (bad pass; steal by A. Burks),81,102
355,4,5:43.0,R. Neto makes 2-pt layup from 1 ft (assist by A. Burks),,83,102
356,4,5:20.0,,A. Holiday makes 2-pt jump shot from 15 ft (assist by D. Sabonis),83,104
357,4,5:07.0,Turnover by R. Neto (bad pass; steal by C. Joseph),,83,104
358,4,5:03.0,,Shooting foul by R. O'Neale (drawn by D. McDermott),83,104
359,4,5:03.0,,D. McDermott makes free throw 1 of 2,83,105
360,4,5:03.0,E. Udoh enters the game for R. Gobert,,83,105
361,4,5:03.0,,D. McDermott makes free throw 2 of 2,83,106
362,4,4:52.0,A. Burks misses 2-pt layup from 1 ft,,83,106
363,4,4:49.0,,Defensive rebound by A. Holiday,83,106
364,4,4:45.0,,Shooting foul by E. Udoh (drawn by A. Holiday),83,106
365,4,4:45.0,,A. Holiday makes free throw 1 of 2,83,107
366,4,4:45.0,,A. Holiday misses free throw 2 of 2,83,107
367,4,4:43.0,Defensive rebound by T. Sefolosha,,83,107
368,4,4:33.0,Personal foul by B. Bogdanović (drawn by E. Udoh),,83,107
369,4,4:33.0,G. Allen enters the game for A. Burks,,83,107
370,4,4:33.0,D. Exum enters the game for R. O'Neale,,83,107
371,4,4:20.0,T. Sefolosha misses 2-pt jump shot from 12 ft,,83,107
372,4,4:17.0,,Defensive rebound by D. Sabonis,83,107
373,4,4:03.0,,D. Sabonis makes 3-pt jump shot from 26 ft (assist by C. Joseph),83,110
374,4,3:46.0,G. Allen makes 3-pt jump shot from 28 ft (assist by T. Sefolosha),,86,110
375,4,3:33.0,,A. Holiday misses 3-pt jump shot from 26 ft,86,110
376,4,3:29.0,Defensive rebound by D. Exum,,86,110
377,4,3:22.0,E. Udoh makes 2-pt dunk from 2 ft (assist by D. Exum),,88,110
