,QUARTER,TIME_REMAINING,DENVER_ACTION,NEW YORK_ACTION,DENVER_SCORE,NEW YORK_SCORE
387,4,6:22.0,Personal take foul by F. Ntilikina (drawn by M. Plumlee),,98,79
388,4,6:22.0,Technical foul by P. Millsap,,98,79
389,4,6:22.0,,D. Dotson makes technical free throw,98,80
390,4,6:22.0,M. Plumlee makes free throw 1 of 2,,99,80
391,4,6:22.0,M. Plumlee makes free throw 2 of 2,,100,80
392,4,6:06.0,,F. Ntilikina misses 3-pt jump shot from 25 ft,100,80
393,4,6:04.0,Defensive rebound by Team,,100,80
394,4,6:04.0,,Loose ball foul by M. Robinson (drawn by M. Plumlee),100,80
395,4,6:04.0,W. Barton enters the game for P. Millsap,,100,80
396,4,6:04.0,T. Craig enters the game for M. Morris,,100,80
397,4,6:04.0,M. Plumlee misses free throw 1 of 2,,100,80
398,4,6:04.0,Offensive rebound by Team,,100,80
399,4,6:04.0,M. Plumlee makes free throw 2 of 2,,101,80
400,4,5:47.0,,E. Mudiay misses 2-pt layup from 1 ft (block by J. Murray),101,80
401,4,5:45.0,Defensive rebound by J. Murray,,101,80
402,4,5:41.0,M. Beasley misses 3-pt jump shot from 23 ft,,101,80
403,4,5:39.0,,Defensive rebound by K. Knox,101,80
404,4,5:32.0,,K. Knox makes 2-pt layup from 1 ft,101,82
405,4,5:17.0,W. Barton misses 2-pt jump shot from 12 ft,,101,82
406,4,5:16.0,Offensive rebound by Team,,101,82
407,4,5:03.0,M. Beasley misses 2-pt jump shot from 21 ft,,101,82
408,4,5:01.0,,Defensive rebound by E. Mudiay,101,82
409,4,4:52.0,,K. Knox makes 3-pt jump shot from 25 ft (assist by E. Mudiay),101,85
410,4,4:33.0,Denver full timeout,,101,85
411,4,4:23.0,J. Murray makes 2-pt layup from 3 ft,,103,85
412,4,4:02.0,,K. Knox misses 3-pt jump shot from 25 ft,103,85
413,4,4:00.0,Defensive rebound by W. Barton,,103,85
414,4,3:36.0,J. Murray makes 2-pt jump shot from 11 ft,,105,85
415,4,3:11.0,,Personal foul by M. Beasley (drawn by D. Dotson),105,85
416,4,3:11.0,J. Hernangómez enters the game for W. Barton,,105,85
417,4,3:11.0,M. Morris enters the game for J. Murray,,105,85
418,4,3:11.0,J. Vanderbilt enters the game for M. Plumlee,,105,85
419,4,3:11.0,,K. Allen enters the game for K. Knox,105,85
420,4,3:11.0,,H. Ellenson enters the game for E. Mudiay,105,85
421,4,3:11.0,,J. Jenkins enters the game for F. Ntilikina,105,85
422,4,3:11.0,,L. Kornet enters the game for M. Robinson,105,85
423,4,2:59.0,,L. Kornet misses 2-pt hook shot from 4 ft,105,85
424,4,2:57.0,Defensive rebound by M. Beasley,,105,85
425,4,2:39.0,M. Beasley misses 3-pt jump shot from 26 ft,,105,85
426,4,2:37.0,,Defensive rebound by J. Jenkins,105,85
427,4,2:18.0,,H. Ellenson misses 3-pt jump shot from 27 ft,105,85
428,4,2:16.0,Defensive rebound by M. Beasley,,105,85
429,4,2:13.0,Turnover by M. Beasley (out of bounds lost ball),,105,85
430,4,2:13.0,T. Lyles enters the game for M. Morris,,105,85
431,4,1:59.0,,J. Jenkins misses 3-pt jump shot from 25 ft,105,85
432,4,1:57.0,Defensive rebound by T. Craig,,105,85
433,4,1:41.0,Turnover by J. Hernangómez (lost ball; steal by K. Allen),,105,85
434,4,1:28.0,,D. Dotson makes 2-pt jump shot from 19 ft,105,87
435,4,1:15.0,M. Beasley misses 3-pt jump shot from 25 ft,,105,87
436,4,1:13.0,Offensive rebound by M. Beasley,,105,87
437,4,1:09.0,T. Craig makes 3-pt jump shot from 26 ft (assist by T. Lyles),,108,87
438,4,0:54.0,,H. Ellenson misses 2-pt hook shot from 6 ft,108,87
439,4,0:52.0,Defensive rebound by T. Craig,,108,87
440,4,0:41.0,T. Craig makes 3-pt jump shot from 26 ft,,111,87
441,4,0:31.0,,H. Ellenson makes 2-pt layup from 1 ft (assist by K. Allen),111,89
442,4,0:31.0,,Shooting foul by J. Vanderbilt (drawn by H. Ellenson),111,89
443,4,0:31.0,,H. Ellenson makes free throw 1 of 1,111,90
444,4,0:07.0,Turnover by Team (shot clock),,111,90
445,4,0:01.0,,J. Jenkins makes 3-pt jump shot from 24 ft (assist by K. Allen),111,93
