,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,ATLANTA_ACTION,SACRAMENTO_SCORE,ATLANTA_SCORE
383,3,0:22.0,,A. Len misses free throw 2 of 2,115,87
384,3,0:21.0,Defensive rebound by K. Koufos,,115,87
385,3,0:04.0,,Violation by Team (kicked ball),115,87
386,3,0:01.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,115,87
387,3,0:01.0,,Defensive rebound by A. Len,115,87
388,4,11:48.0,,Shooting foul by K. Koufos (drawn by A. Poythress),115,87
389,4,11:48.0,,A. Poythress misses free throw 1 of 2,115,87
390,4,11:48.0,,Offensive rebound by Team,115,87
391,4,11:48.0,,A. Poythress makes free throw 2 of 2,115,88
392,4,11:32.0,Personal foul by K. Bazemore (drawn by Y. Ferrell),,115,88
393,4,11:26.0,F. Mason misses 3-pt jump shot from 26 ft,,115,88
394,4,11:22.0,Offensive rebound by M. Bagley,,115,88
395,4,11:19.0,Y. Ferrell misses 3-pt jump shot from 27 ft,,115,88
396,4,11:17.0,,Defensive rebound by T. Prince,115,88
397,4,11:09.0,,Turnover by A. Len (off goaltending),115,88
398,4,10:54.0,Y. Ferrell misses 2-pt jump shot from 13 ft,,115,88
399,4,10:49.0,,Defensive rebound by K. Bazemore,115,88
400,4,10:44.0,,T. Young makes 2-pt layup from 1 ft (assist by T. Prince),115,90
401,4,10:36.0,J. Jackson misses 3-pt jump shot from 26 ft,,115,90
402,4,10:36.0,Offensive rebound by M. Bagley,,115,90
403,4,10:32.0,M. Bagley makes 2-pt layup from 1 ft,,117,90
404,4,10:14.0,,A. Poythress makes 2-pt dunk at rim (assist by T. Young),117,92
405,4,10:14.0,Sacramento full timeout,,117,92
406,4,10:14.0,,O. Spellman enters the game for A. Len,117,92
407,4,10:06.0,Personal foul by K. Bazemore (drawn by Y. Ferrell),,117,92
408,4,9:51.0,F. Mason misses 3-pt jump shot from 26 ft (block by K. Bazemore),,117,92
409,4,9:46.0,,Defensive rebound by A. Poythress,117,92
410,4,9:44.0,,T. Prince misses 3-pt jump shot from 25 ft,117,92
411,4,9:39.0,Defensive rebound by Y. Ferrell,,117,92
412,4,9:38.0,F. Mason misses 2-pt layup from 1 ft (block by O. Spellman),,117,92
413,4,9:38.0,Offensive rebound by Team,,117,92
414,4,9:36.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,117,92
415,4,9:32.0,,Defensive rebound by A. Poythress,117,92
416,4,9:30.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by T. Young),117,94
417,4,9:30.0,Violation by Team (def goaltending),,117,94
418,4,9:23.0,Personal foul by O. Spellman (drawn by F. Mason),,117,94
419,4,9:23.0,B. Hield enters the game for Y. Ferrell,,117,94
420,4,9:23.0,,D. Bembry enters the game for K. Bazemore,117,94
421,4,9:11.0,F. Mason misses 3-pt jump shot from 25 ft,,117,94
422,4,9:07.0,,Defensive rebound by A. Poythress,117,94
423,4,9:04.0,,T. Young makes 2-pt layup from 1 ft,117,96
424,4,8:49.0,J. Jackson misses 3-pt jump shot from 22 ft,,117,96
425,4,8:49.0,Offensive rebound by Team,,117,96
426,4,8:49.0,,Loose ball foul by T. Young (drawn by M. Bagley),117,96
427,4,8:49.0,N. Bjelica enters the game for K. Koufos,,117,96
428,4,8:49.0,D. Fox enters the game for F. Mason,,117,96
429,4,8:49.0,,J. Lin enters the game for A. Poythress,117,96
430,4,8:27.0,Offensive foul by N. Bjelica (drawn by T. Young),,117,96
431,4,8:27.0,Turnover by N. Bjelica (offensive foul),,117,96
432,4,8:14.0,Violation by Team (kicked ball),,117,96
433,4,8:07.0,,T. Prince misses 3-pt jump shot from 23 ft,117,96
434,4,8:04.0,Defensive rebound by D. Fox,,117,96
435,4,8:01.0,B. Hield makes 3-pt jump shot from 26 ft (assist by D. Fox),,120,96
436,4,7:48.0,,T. Young misses 3-pt jump shot from 25 ft,120,96
437,4,7:45.0,Defensive rebound by B. Hield,,120,96
438,4,7:35.0,M. Bagley makes 2-pt hook shot from 11 ft,,122,96
439,4,7:26.0,,Turnover by T. Young (lost ball; steal by M. Bagley),122,96
440,4,7:20.0,M. Bagley misses 2-pt layup from 3 ft (block by D. Bembry),,122,96
441,4,7:17.0,,Defensive rebound by T. Prince,122,96
442,4,7:14.0,,J. Lin misses 3-pt jump shot from 26 ft,122,96
443,4,7:14.0,Defensive rebound by D. Fox,,122,96
444,4,7:04.0,Shooting foul by T. Young (drawn by D. Fox),,122,96
445,4,7:04.0,D. Fox makes free throw 1 of 3,,123,96
446,4,7:04.0,D. Fox makes free throw 2 of 3,,124,96
447,4,7:04.0,W. Cauley-Stein enters the game for M. Bagley,,124,96
448,4,7:04.0,I. Shumpert enters the game for J. Jackson,,124,96
449,4,7:04.0,,T. Dorsey enters the game for O. Spellman,124,96
450,4,7:04.0,,A. Len enters the game for T. Young,124,96
451,4,7:04.0,D. Fox makes free throw 3 of 3,,125,96
452,4,6:42.0,,J. Lin misses 3-pt jump shot from 24 ft,125,96
453,4,6:39.0,Defensive rebound by D. Fox,,125,96
454,4,6:34.0,I. Shumpert misses 3-pt jump shot from 23 ft,,125,96
455,4,6:30.0,,Defensive rebound by T. Dorsey,125,96
456,4,6:24.0,,T. Prince misses 3-pt jump shot from 25 ft,125,96
457,4,6:22.0,Defensive rebound by W. Cauley-Stein,,125,96
458,4,6:22.0,Sacramento full timeout,,125,96
459,4,6:22.0,B. McLemore enters the game for I. Shumpert,,125,96
460,4,6:22.0,,O. Spellman enters the game for T. Prince,125,96
461,4,6:14.0,B. McLemore makes 3-pt jump shot from 26 ft (assist by N. Bjelica),,128,96
462,4,5:55.0,,A. Len misses 3-pt jump shot from 24 ft,128,96
463,4,5:52.0,Defensive rebound by N. Bjelica,,128,96
464,4,5:36.0,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by D. Fox),,130,96
465,4,5:29.0,,Personal foul by D. Fox (drawn by J. Lin),130,96
466,4,5:29.0,H. Giles enters the game for N. Bjelica,,130,96
467,4,5:29.0,J. Jackson enters the game for W. Cauley-Stein,,130,96
468,4,5:29.0,S. Labissière enters the game for D. Fox,,130,96
469,4,5:29.0,F. Mason enters the game for B. Hield,,130,96
470,4,5:21.0,,Turnover by J. Lin (bad pass; steal by H. Giles),130,96
471,4,5:12.0,B. McLemore misses 2-pt jump shot from 21 ft,,130,96
472,4,5:10.0,,Defensive rebound by A. Len,130,96
473,4,5:10.0,,Personal foul by B. McLemore (drawn by J. Lin),130,96
474,4,5:10.0,,M. Plumlee enters the game for A. Len,130,96
475,4,5:03.0,,J. Lin makes 3-pt jump shot from 26 ft (assist by O. Spellman),130,99
476,4,4:57.0,Turnover by B. McLemore (out of bounds lost ball),,130,99
477,4,4:45.0,,T. Dorsey misses 3-pt jump shot from 25 ft,130,99
478,4,4:38.0,Defensive rebound by S. Labissière,,130,99
479,4,4:33.0,Shooting foul by D. Bembry (drawn by F. Mason),,130,99
480,4,4:33.0,F. Mason makes free throw 1 of 2,,131,99
481,4,4:33.0,F. Mason makes free throw 2 of 2,,132,99
482,4,4:33.0,,A. Poythress enters the game for O. Spellman,132,99
483,4,4:18.0,,D. Bembry misses 3-pt jump shot from 25 ft,132,99
484,4,4:15.0,Defensive rebound by F. Mason,,132,99
485,4,4:09.0,S. Labissière makes 2-pt jump shot from 21 ft,,134,99
486,4,4:05.0,,Personal foul by B. McLemore (drawn by T. Dorsey),134,99
487,4,3:53.0,,D. Bembry misses 2-pt jump shot from 12 ft,134,99
488,4,3:49.0,Defensive rebound by H. Giles,,134,99
489,4,3:44.0,S. Labissière makes 2-pt dunk from 1 ft (assist by F. Mason),,136,99
490,4,3:36.0,,A. Poythress makes 2-pt layup from 1 ft (assist by J. Lin),136,101
491,4,3:24.0,Personal foul by J. Lin (drawn by F. Mason),,136,101
492,4,3:24.0,F. Mason makes free throw 1 of 2,,137,101
493,4,3:24.0,,O. Spellman enters the game for A. Poythress,137,101
494,4,3:24.0,F. Mason makes free throw 2 of 2,,138,101
495,4,3:11.0,,T. Dorsey makes 2-pt layup from 1 ft (assist by O. Spellman),138,103
496,4,3:11.0,,Shooting foul by F. Mason (drawn by T. Dorsey),138,103
497,4,3:11.0,,T. Dorsey makes free throw 1 of 1,138,104
498,4,3:04.0,S. Labissière misses 3-pt jump shot from 26 ft,,138,104
499,4,3:01.0,,Defensive rebound by D. Bembry,138,104
500,4,2:57.0,,O. Spellman makes 2-pt dunk from 1 ft (assist by D. Bembry),138,106
501,4,2:45.0,H. Giles makes 2-pt jump shot from 18 ft (assist by F. Mason),,140,106
502,4,2:26.0,,T. Dorsey misses 2-pt layup from 1 ft,140,106
503,4,2:24.0,Defensive rebound by S. Labissière,,140,106
504,4,2:20.0,F. Mason misses 3-pt jump shot from 24 ft,,140,106
505,4,2:16.0,,Defensive rebound by D. Bembry,140,106
506,4,2:11.0,,J. Lin makes 3-pt jump shot from 23 ft (assist by D. Bembry),140,109
507,4,1:49.0,Shooting foul by J. Lin (drawn by F. Mason),,140,109
508,4,1:49.0,F. Mason misses free throw 1 of 2,,140,109
509,4,1:49.0,Offensive rebound by Team,,140,109
510,4,1:49.0,F. Mason misses free throw 2 of 2,,140,109
511,4,1:47.0,Offensive rebound by H. Giles,,140,109
512,4,1:47.0,H. Giles makes 2-pt dunk from 1 ft,,142,109
513,4,1:27.0,,T. Dorsey makes 2-pt layup from 6 ft,142,111
514,4,1:27.0,,Shooting foul by B. McLemore (drawn by T. Dorsey),142,111
515,4,1:27.0,,T. Dorsey misses free throw 1 of 1,142,111
516,4,1:27.0,Defensive rebound by H. Giles,,142,111
517,4,1:22.0,J. Jackson makes 2-pt layup from 1 ft (assist by F. Mason),,144,111
518,4,1:13.0,,D. Bembry misses 2-pt layup from 1 ft,144,111
519,4,1:10.0,Defensive rebound by S. Labissière,,144,111
520,4,1:09.0,Turnover by S. Labissière (bad pass; steal by J. Lin),,144,111
521,4,1:09.0,,J. Lin makes 2-pt layup from 1 ft,144,113
522,4,1:09.0,Violation by Team (def goaltending),,144,113
523,4,0:57.0,Shooting foul by D. Bembry (drawn by S. Labissière),,144,113
524,4,0:57.0,S. Labissière makes free throw 1 of 2,,145,113
525,4,0:57.0,S. Labissière makes free throw 2 of 2,,146,113
526,4,0:47.0,,O. Spellman misses 3-pt jump shot from 25 ft,146,113
527,4,0:42.0,Defensive rebound by S. Labissière,,146,113
528,4,0:29.0,H. Giles misses 2-pt hook shot from 11 ft,,146,113
529,4,0:26.0,,Defensive rebound by O. Spellman,146,113
530,4,0:23.0,,J. Lin makes 2-pt layup from 1 ft,146,115
