,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DENVER_ACTION,HOUSTON_SCORE,DENVER_SCORE
386,4,1:48.0,Defensive rebound by C. Paul,,107,97
387,4,1:23.0,J. Harden misses 3-pt jump shot from 25 ft,,107,97
388,4,1:20.0,,Defensive rebound by M. Morris,107,97
389,4,1:17.0,,J. Hernangómez misses 3-pt jump shot from 24 ft,107,97
390,4,1:13.0,Defensive rebound by C. Paul,,107,97
391,4,0:52.0,C. Capela makes 2-pt dunk from 1 ft (assist by E. Gordon),,109,97
392,4,0:52.0,,Denver full timeout,109,97
393,4,0:50.0,,Shooting foul by J. Harden (drawn by M. Morris),109,97
394,4,0:50.0,,M. Morris makes free throw 1 of 2,109,98
395,4,0:50.0,,T. Craig enters the game for N. Jokić,109,98
396,4,0:50.0,,M. Morris makes free throw 2 of 2,109,99
397,4,0:28.0,P. Tucker misses 3-pt jump shot from 22 ft,,109,99
398,4,0:24.0,,Defensive rebound by J. Hernangómez,109,99
399,4,0:22.0,,Turnover by T. Craig (traveling),109,99
