,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DENVER_ACTION,PHOENIX_SCORE,DENVER_SCORE
104,1,0:18.0,,T. Lyles misses 2-pt jump shot from 6 ft,14,30
105,1,0:17.0,Defensive rebound by T. Chandler,,14,30
106,1,0:01.0,Shooting foul by M. Morris (drawn by D. Booker),,14,30
107,1,0:01.0,D. Booker makes free throw 1 of 2,,15,30
108,1,0:01.0,D. Booker makes free throw 2 of 2,,16,30
109,1,0:00.0,,Turnover by T. Lyles (bad pass; steal by J. Crawford),16,30
110,2,11:47.0,,Offensive foul by T. Lyles (drawn by R. Anderson),16,30
111,2,11:47.0,,Turnover by T. Lyles (offensive foul),16,30
112,2,11:36.0,D. Booker makes 2-pt layup from 2 ft (assist by M. Bridges),,18,30
113,2,11:23.0,,T. Lyles misses 2-pt jump shot from 9 ft,18,30
114,2,11:20.0,Defensive rebound by D. Ayton,,18,30
115,2,11:17.0,Shooting foul by M. Beasley (drawn by D. Booker),,18,30
116,2,11:17.0,D. Booker makes free throw 1 of 2,,19,30
117,2,11:17.0,D. Booker makes free throw 2 of 2,,20,30
118,2,11:10.0,,Offensive foul by M. Plumlee (drawn by D. Booker),20,30
119,2,11:10.0,,Turnover by M. Plumlee (offensive foul),20,30
120,2,10:48.0,D. Ayton misses 2-pt jump shot from 14 ft,,20,30
121,2,10:46.0,,Defensive rebound by M. Plumlee,20,30
122,2,10:38.0,,J. Hernangómez misses 3-pt jump shot from 25 ft,20,30
123,2,10:35.0,,Offensive rebound by M. Plumlee,20,30
124,2,10:34.0,,M. Plumlee makes 2-pt hook shot from 5 ft,20,32
125,2,10:34.0,,Shooting foul by D. Ayton (drawn by M. Plumlee),20,32
126,2,10:34.0,,M. Plumlee misses free throw 1 of 1,20,32
127,2,10:34.0,Defensive rebound by D. Ayton,,20,32
128,2,10:13.0,D. Ayton makes 2-pt dunk from 1 ft (assist by R. Anderson),,22,32
129,2,10:02.0,,Turnover by J. Hernangómez (bad pass; steal by M. Bridges),22,32
130,2,9:48.0,M. Bridges misses 3-pt jump shot from 22 ft,,22,32
131,2,9:45.0,Offensive rebound by D. Ayton,,22,32
132,2,9:45.0,D. Ayton makes 2-pt dunk from 1 ft,,24,32
133,2,9:45.0,,Denver full timeout,24,32
134,2,9:45.0,,G. Harris enters the game for M. Beasley,24,32
135,2,9:45.0,,J. Murray enters the game for M. Morris,24,32
136,2,9:36.0,,Away from play foul by D. Booker (drawn by J. Murray),24,32
137,2,9:32.0,,J. Murray misses 3-pt jump shot from 25 ft,24,32
138,2,9:24.0,,Offensive rebound by J. Hernangómez,24,32
139,2,9:24.0,,J. Hernangómez makes 2-pt dunk from 1 ft,24,34
140,2,9:11.0,R. Anderson misses 3-pt jump shot from 23 ft,,24,34
141,2,9:08.0,Offensive rebound by I. Canaan,,24,34
142,2,9:04.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by I. Canaan),,27,34
143,2,8:38.0,,Turnover by T. Lyles (bad pass; steal by I. Canaan),27,34
144,2,8:38.0,Personal foul by J. Murray (drawn by I. Canaan),,27,34
145,2,8:38.0,T. Chandler enters the game for D. Ayton,,27,34
146,2,8:38.0,,N. Jokić enters the game for M. Plumlee,27,34
147,2,8:21.0,M. Bridges makes 2-pt layup from 4 ft (assist by D. Booker),,29,34
148,2,8:21.0,Shooting foul by J. Hernangómez (drawn by M. Bridges),,29,34
149,2,8:21.0,M. Bridges misses free throw 1 of 1,,29,34
150,2,8:21.0,,Defensive rebound by J. Hernangómez,29,34
151,2,8:21.0,,W. Barton enters the game for J. Hernangómez,29,34
152,2,7:58.0,,J. Murray makes 2-pt layup from 3 ft (assist by G. Harris),29,36
153,2,7:45.0,Personal foul by T. Lyles (drawn by D. Booker),,29,36
154,2,7:45.0,,P. Millsap enters the game for T. Lyles,29,36
155,2,7:37.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by D. Booker),,32,36
156,2,7:24.0,,W. Barton misses 3-pt jump shot from 25 ft,32,36
157,2,7:21.0,Defensive rebound by T. Chandler,,32,36
158,2,7:14.0,D. Booker makes 2-pt layup from 2 ft,,34,36
159,2,7:12.0,,Denver full timeout,34,36
160,2,7:00.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by J. Murray),34,39
161,2,6:40.0,R. Anderson makes 2-pt jump shot from 13 ft (assist by D. Booker),,36,39
162,2,6:25.0,,G. Harris makes 2-pt jump shot from 23 ft (assist by N. Jokić),36,41
163,2,6:11.0,I. Canaan makes 2-pt layup from 2 ft,,38,41
164,2,5:51.0,,N. Jokić makes 2-pt jump shot from 6 ft,38,43
165,2,5:39.0,R. Anderson misses 3-pt jump shot from 26 ft,,38,43
166,2,5:37.0,Offensive rebound by M. Bridges,,38,43
167,2,5:34.0,I. Canaan makes 3-pt jump shot from 24 ft (assist by D. Booker),,41,43
168,2,5:27.0,,Personal foul by T. Chandler (drawn by N. Jokić),41,43
169,2,5:27.0,T. Ariza enters the game for D. Booker,,41,43
170,2,5:27.0,J. Crawford enters the game for M. Bridges,,41,43
171,2,5:22.0,,G. Harris makes 2-pt jump shot from 6 ft (assist by W. Barton),41,45
172,2,4:59.0,Shooting foul by P. Millsap (drawn by J. Crawford),,41,45
173,2,4:59.0,Technical foul by T. Chandler,,41,45
174,2,4:59.0,,J. Murray makes technical free throw,41,46
175,2,4:59.0,J. Crawford makes free throw 1 of 2,,42,46
176,2,4:59.0,D. Ayton enters the game for T. Chandler,,42,46
177,2,4:59.0,J. Crawford makes free throw 2 of 2,,43,46
178,2,4:51.0,,Personal foul by I. Canaan (drawn by W. Barton),43,46
179,2,4:41.0,,Shooting foul by D. Ayton (drawn by N. Jokić),43,46
180,2,4:41.0,,N. Jokić makes free throw 1 of 2,43,47
181,2,4:41.0,R. Holmes enters the game for D. Ayton,,43,47
182,2,4:41.0,,N. Jokić makes free throw 2 of 2,43,48
183,2,4:21.0,J. Crawford misses 2-pt jump shot from 21 ft,,43,48
184,2,4:19.0,,Defensive rebound by G. Harris,43,48
185,2,4:10.0,,Turnover by P. Millsap (lost ball; steal by J. Crawford),43,48
186,2,4:00.0,I. Canaan misses 3-pt jump shot from 25 ft,,43,48
187,2,3:57.0,,Defensive rebound by N. Jokić,43,48
188,2,3:45.0,,G. Harris misses 3-pt jump shot from 24 ft,43,48
189,2,3:42.0,Defensive rebound by R. Holmes,,43,48
190,2,3:41.0,Phoenix full timeout,,43,48
191,2,3:41.0,D. Booker enters the game for I. Canaan,,43,48
192,2,3:41.0,J. Jackson enters the game for J. Crawford,,43,48
193,2,3:26.0,J. Jackson misses 3-pt jump shot from 22 ft,,43,48
194,2,3:22.0,,Defensive rebound by W. Barton,43,48
195,2,3:13.0,,P. Millsap misses 2-pt layup from 3 ft,43,48
196,2,3:11.0,Defensive rebound by R. Holmes,,43,48
197,2,2:58.0,R. Anderson misses 3-pt jump shot from 25 ft,,43,48
198,2,2:56.0,,Defensive rebound by P. Millsap,43,48
199,2,2:53.0,,Personal foul by R. Anderson (drawn by N. Jokić),43,48
200,2,2:53.0,,N. Jokić makes free throw 1 of 2,43,49
201,2,2:53.0,,N. Jokić makes free throw 2 of 2,43,50
202,2,2:39.0,D. Booker misses 2-pt layup from 3 ft,,43,50
203,2,2:36.0,Offensive rebound by R. Holmes,,43,50
204,2,2:36.0,R. Holmes misses 2-pt layup at rim,,43,50
205,2,2:34.0,,Defensive rebound by N. Jokić,43,50
206,2,2:25.0,,J. Murray makes 2-pt layup from 2 ft (assist by P. Millsap),43,52
207,2,2:14.0,Personal foul by W. Barton (drawn by D. Booker),,43,52
208,2,2:14.0,D. Booker makes free throw 1 of 2,,44,52
209,2,2:14.0,T. Warren enters the game for R. Anderson,,44,52
210,2,2:14.0,,T. Craig enters the game for W. Barton,44,52
211,2,2:14.0,D. Booker misses free throw 2 of 2,,44,52
212,2,2:10.0,Offensive rebound by T. Warren,,44,52
213,2,2:10.0,D. Booker misses 3-pt jump shot from 24 ft,,44,52
214,2,2:07.0,,Defensive rebound by N. Jokić,44,52
215,2,1:52.0,,T. Craig makes 2-pt layup from 1 ft (assist by N. Jokić),44,54
216,2,1:31.0,T. Warren misses 3-pt jump shot from 25 ft,,44,54
217,2,1:28.0,Offensive rebound by T. Warren,,44,54
218,2,1:26.0,T. Warren makes 2-pt layup from 2 ft,,46,54
219,2,1:09.0,,G. Harris makes 3-pt jump shot from 23 ft (assist by N. Jokić),46,57
220,2,0:46.0,T. Warren misses 2-pt jump shot from 19 ft,,46,57
221,2,0:44.0,,Defensive rebound by Team,46,57
222,2,0:44.0,,T. Lyles enters the game for N. Jokić,46,57
223,2,0:28.0,,J. Murray misses 2-pt jump shot from 7 ft,46,57
224,2,0:27.0,,Offensive rebound by Team,46,57
225,2,0:27.0,,Away from play foul by T. Ariza (drawn by G. Harris),46,57
226,2,0:27.0,,J. Murray makes free throw 1 of 1,46,58
227,2,0:27.0,,Away from play foul by D. Booker (drawn by G. Harris),46,58
228,2,0:27.0,Technical foul by D. Booker,,46,58
229,2,0:27.0,,J. Murray makes technical free throw,46,59
230,2,0:27.0,,J. Murray makes free throw 1 of 1,46,60
231,2,0:21.0,,P. Millsap makes 2-pt jump shot from 16 ft (assist by T. Craig),46,62
232,2,0:06.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by D. Booker),,49,62
233,2,0:00.0,,J. Murray makes 3-pt jump shot from 28 ft,49,65
234,3,11:49.0,,P. Millsap makes 2-pt dunk from 1 ft (assist by N. Jokić),49,67
235,3,11:27.0,Turnover by D. Booker (bad pass; steal by J. Murray),,49,67
236,3,11:22.0,,W. Barton makes 2-pt layup from 2 ft (assist by J. Murray),49,69
237,3,11:05.0,D. Booker misses 2-pt layup from 5 ft (block by J. Murray),,49,69
238,3,11:02.0,,Defensive rebound by N. Jokić,49,69
239,3,11:00.0,,G. Harris misses 3-pt jump shot from 25 ft,49,69
240,3,10:56.0,Defensive rebound by D. Ayton,,49,69
241,3,10:38.0,Shooting foul by G. Harris (drawn by I. Canaan),,49,69
242,3,10:38.0,I. Canaan misses free throw 1 of 3,,49,69
243,3,10:38.0,Offensive rebound by Team,,49,69
244,3,10:38.0,I. Canaan makes free throw 2 of 3,,50,69
245,3,10:38.0,I. Canaan makes free throw 3 of 3,,51,69
246,3,10:30.0,,Personal foul by I. Canaan (drawn by J. Murray),51,69
247,3,10:23.0,,G. Harris makes 2-pt layup from 3 ft (assist by N. Jokić),51,71
248,3,10:13.0,Personal foul by G. Harris (drawn by D. Booker),,51,71
249,3,9:56.0,I. Canaan makes 2-pt jump shot from 22 ft (assist by R. Anderson),,53,71
250,3,9:45.0,,P. Millsap makes 2-pt jump shot from 4 ft,53,73
251,3,9:33.0,I. Canaan misses 2-pt layup from 3 ft (block by N. Jokić),,53,73
252,3,9:31.0,,Defensive rebound by J. Murray,53,73
253,3,9:31.0,,Turnover by J. Murray (bad pass),53,73
254,3,9:29.0,Turnover by T. Ariza (lost ball; steal by J. Murray),,53,73
255,3,9:26.0,,Turnover by J. Murray (lost ball; steal by D. Booker),53,73
256,3,9:23.0,T. Ariza misses 3-pt jump shot from 24 ft,,53,73
257,3,9:19.0,,Defensive rebound by G. Harris,53,73
258,3,9:14.0,,W. Barton misses 3-pt jump shot from 24 ft,53,73
259,3,9:11.0,Defensive rebound by D. Ayton,,53,73
260,3,8:56.0,Shooting foul by J. Murray (drawn by D. Booker),,53,73
261,3,8:56.0,D. Booker misses free throw 1 of 2,,53,73
262,3,8:56.0,Offensive rebound by Team,,53,73
263,3,8:56.0,T. Warren enters the game for R. Anderson,,53,73
264,3,8:56.0,D. Booker makes free throw 2 of 2,,54,73
265,3,8:39.0,,W. Barton makes 2-pt layup from 2 ft (assist by G. Harris),54,75
266,3,8:28.0,I. Canaan makes 3-pt jump shot from 23 ft (assist by T. Ariza),,57,75
267,3,8:28.0,,Denver full timeout,57,75
268,3,8:28.0,,T. Craig enters the game for W. Barton,57,75
269,3,8:18.0,,G. Harris makes 2-pt dunk from 1 ft (assist by N. Jokić),57,77
270,3,8:07.0,Offensive foul by D. Ayton (drawn by J. Murray),,57,77
271,3,8:07.0,Turnover by D. Ayton (offensive foul),,57,77
272,3,8:07.0,T. Chandler enters the game for D. Ayton,,57,77
273,3,7:50.0,,J. Murray misses 2-pt jump shot from 13 ft,57,77
274,3,7:48.0,Defensive rebound by I. Canaan,,57,77
275,3,7:41.0,D. Booker makes 2-pt jump shot from 24 ft,,59,77
276,3,7:21.0,,J. Murray misses 2-pt jump shot from 20 ft,59,77
277,3,7:18.0,Defensive rebound by T. Chandler,,59,77
278,3,7:10.0,Turnover by D. Booker (bad pass; steal by P. Millsap),,59,77
279,3,7:07.0,,P. Millsap makes 2-pt dunk from 2 ft,59,79
280,3,6:52.0,D. Booker misses 3-pt jump shot from 25 ft,,59,79
281,3,6:50.0,,Defensive rebound by N. Jokić,59,79
282,3,6:44.0,,N. Jokić makes 2-pt dunk from 1 ft,59,81
283,3,6:43.0,Phoenix full timeout,,59,81
284,3,6:28.0,T. Warren misses 3-pt jump shot from 23 ft,,59,81
285,3,6:24.0,Offensive rebound by I. Canaan,,59,81
286,3,6:20.0,Turnover by T. Ariza (bad pass; steal by N. Jokić),,59,81
287,3,6:17.0,,J. Murray makes 3-pt jump shot from 25 ft (assist by N. Jokić),59,84
288,3,5:53.0,Turnover by I. Canaan (lost ball; steal by G. Harris),,59,84
289,3,5:50.0,,J. Murray misses 3-pt jump shot from 24 ft,59,84
290,3,5:46.0,Defensive rebound by I. Canaan,,59,84
291,3,5:37.0,D. Booker misses 2-pt jump shot from 9 ft,,59,84
292,3,5:35.0,Offensive rebound by T. Chandler,,59,84
293,3,5:35.0,Shooting foul by N. Jokić (drawn by T. Chandler),,59,84
294,3,5:35.0,T. Chandler makes free throw 1 of 2,,60,84
295,3,5:35.0,J. Jackson enters the game for I. Canaan,,60,84
296,3,5:35.0,T. Chandler misses free throw 2 of 2,,60,84
297,3,5:33.0,,Defensive rebound by N. Jokić,60,84
298,3,5:22.0,,G. Harris misses 2-pt layup from 4 ft (block by J. Jackson),60,84
299,3,5:19.0,Defensive rebound by J. Jackson,,60,84
300,3,5:16.0,T. Warren makes 2-pt layup from 1 ft (assist by J. Jackson),,62,84
301,3,5:01.0,,N. Jokić makes 2-pt layup from 1 ft,62,86
302,3,4:52.0,Turnover by D. Booker (bad pass; steal by G. Harris),,62,86
303,3,4:48.0,,G. Harris makes 2-pt dunk from 1 ft,62,88
304,3,4:26.0,Personal foul by T. Craig (drawn by D. Booker),,62,88
305,3,4:26.0,D. Booker makes free throw 1 of 2,,63,88
306,3,4:26.0,,T. Lyles enters the game for P. Millsap,63,88
307,3,4:26.0,,M. Morris enters the game for J. Murray,63,88
308,3,4:26.0,D. Booker makes free throw 2 of 2,,64,88
309,3,4:09.0,,Turnover by T. Lyles (traveling),64,88
310,3,3:54.0,T. Warren makes 2-pt dunk from 1 ft (assist by T. Chandler),,66,88
311,3,3:42.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by G. Harris),66,91
312,3,3:21.0,Shooting foul by T. Craig (drawn by D. Booker),,66,91
313,3,3:21.0,D. Booker makes free throw 1 of 2,,67,91
314,3,3:21.0,D. Ayton enters the game for T. Ariza,,67,91
315,3,3:21.0,M. Bridges enters the game for T. Chandler,,67,91
316,3,3:21.0,D. Booker misses free throw 2 of 2,,67,91
317,3,3:18.0,,Defensive rebound by N. Jokić,67,91
318,3,3:07.0,,M. Morris misses 2-pt layup from 2 ft,67,91
319,3,3:05.0,Defensive rebound by M. Bridges,,67,91
320,3,3:02.0,M. Bridges makes 3-pt jump shot from 25 ft (assist by D. Booker),,70,91
321,3,2:49.0,,Offensive foul by T. Craig (drawn by D. Booker),70,91
322,3,2:49.0,,Turnover by T. Craig (offensive foul),70,91
323,3,2:49.0,,J. Hernangómez enters the game for T. Craig,70,91
324,3,2:37.0,M. Bridges makes 3-pt jump shot from 27 ft (assist by J. Jackson),,73,91
325,3,2:26.0,,Shooting foul by J. Jackson (drawn by G. Harris),73,91
326,3,2:26.0,,G. Harris misses free throw 1 of 2,73,91
327,3,2:26.0,,Offensive rebound by Team,73,91
328,3,2:26.0,I. Canaan enters the game for D. Booker,,73,91
329,3,2:26.0,,G. Harris makes free throw 2 of 2,73,92
330,3,2:26.0,,M. Plumlee enters the game for N. Jokić,73,92
331,3,2:13.0,T. Warren makes 2-pt jump shot from 12 ft (assist by D. Ayton),,75,92
332,3,1:50.0,,Turnover by T. Lyles (traveling),75,92
333,3,1:35.0,J. Jackson misses 2-pt layup from 5 ft,,75,92
334,3,1:33.0,,Defensive rebound by T. Lyles,75,92
335,3,1:31.0,,Offensive foul by M. Morris (drawn by I. Canaan),75,92
336,3,1:31.0,,Turnover by M. Morris (offensive foul),75,92
337,3,1:31.0,,J. Murray enters the game for G. Harris,75,92
338,3,1:13.0,D. Ayton misses 2-pt jump shot from 13 ft,,75,92
339,3,1:10.0,,Defensive rebound by J. Hernangómez,75,92
340,3,0:53.0,,M. Morris misses 3-pt jump shot from 25 ft,75,92
341,3,0:51.0,Defensive rebound by Team,,75,92
342,3,0:51.0,,Loose ball foul by T. Lyles (drawn by D. Ayton),75,92
343,3,0:51.0,D. Ayton makes free throw 1 of 2,,76,92
344,3,0:51.0,D. Ayton misses free throw 2 of 2,,76,92
345,3,0:50.0,,Defensive rebound by T. Lyles,76,92
346,3,0:38.0,,J. Murray misses 2-pt jump shot from 13 ft,76,92
347,3,0:34.0,Defensive rebound by D. Ayton,,76,92
348,3,0:31.0,T. Warren makes 3-pt jump shot from 27 ft (assist by M. Bridges),,79,92
349,3,0:06.0,,J. Hernangómez misses 3-pt jump shot from 23 ft,79,92
350,3,0:04.0,Defensive rebound by D. Ayton,,79,92
351,3,0:00.0,Turnover by I. Canaan (discontinued dribble),,79,92
352,3,0:00.0,,M. Plumlee misses 3-pt jump shot from 32 ft,79,92
353,3,0:00.0,,Offensive rebound by Team,79,92
354,4,11:48.0,Turnover by D. Ayton (traveling),,79,92
355,4,11:38.0,,Turnover by J. Murray (traveling),79,92
356,4,11:25.0,T. Warren misses 2-pt jump shot from 7 ft (block by P. Millsap),,79,92
357,4,11:22.0,,Defensive rebound by M. Plumlee,79,92
358,4,11:07.0,,J. Hernangómez misses 3-pt jump shot from 22 ft,79,92
359,4,11:04.0,Defensive rebound by J. Jackson,,79,92
360,4,10:59.0,J. Jackson makes 2-pt jump shot from 5 ft,,81,92
361,4,10:59.0,Shooting foul by M. Plumlee (drawn by J. Jackson),,81,92
362,4,10:59.0,D. Booker enters the game for M. Bridges,,81,92
363,4,10:59.0,,T. Craig enters the game for M. Morris,81,92
364,4,10:59.0,J. Jackson misses free throw 1 of 1,,81,92
365,4,10:59.0,,Defensive rebound by M. Plumlee,81,92
366,4,10:49.0,,Personal foul by I. Canaan (drawn by P. Millsap),81,92
367,4,10:34.0,,J. Murray makes 2-pt jump shot from 17 ft,81,94
368,4,10:13.0,Turnover by T. Warren (traveling),,81,94
369,4,10:00.0,,P. Millsap misses 2-pt jump shot from 13 ft,81,94
370,4,9:58.0,,Offensive rebound by Team,81,94
371,4,9:53.0,,Personal foul by J. Jackson (drawn by M. Plumlee),81,94
372,4,9:44.0,,Personal foul by J. Jackson (drawn by P. Millsap),81,94
373,4,9:39.0,,J. Murray makes 3-pt jump shot from 25 ft (assist by P. Millsap),81,97
374,4,9:13.0,D. Booker makes 3-pt jump shot from 24 ft (assist by I. Canaan),,84,97
375,4,8:58.0,,T. Craig misses 3-pt jump shot from 25 ft,84,97
376,4,8:56.0,,Offensive rebound by P. Millsap,84,97
377,4,8:56.0,,Shooting foul by T. Warren (drawn by P. Millsap),84,97
378,4,8:56.0,,P. Millsap makes free throw 1 of 2,84,98
379,4,8:56.0,R. Anderson enters the game for I. Canaan,,84,98
380,4,8:56.0,T. Ariza enters the game for T. Warren,,84,98
381,4,8:56.0,,P. Millsap makes free throw 2 of 2,84,99
382,4,8:44.0,Offensive foul by T. Ariza (drawn by T. Craig),,84,99
383,4,8:44.0,Turnover by T. Ariza (offensive foul),,84,99
384,4,8:32.0,,P. Millsap misses 2-pt layup from 3 ft,84,99
385,4,8:28.0,,Offensive rebound by P. Millsap,84,99
