,QUARTER,TIME_REMAINING,INDIANA_ACTION,DETROIT_ACTION,INDIANA_SCORE,DETROIT_SCORE
437,4,1:11.0,M. Turner misses 2-pt layup from 2 ft,,97,85
438,4,1:10.0,Offensive rebound by M. Turner,,97,85
439,4,1:10.0,M. Turner makes 2-pt layup from 3 ft,,99,85
440,4,1:10.0,Shooting foul by A. Drummond (drawn by M. Turner),,99,85
441,4,1:10.0,M. Turner makes free throw 1 of 1,,100,85
442,4,1:10.0,,Detroit full timeout,100,85
443,4,1:04.0,,R. Jackson misses 3-pt jump shot from 25 ft,100,85
444,4,1:04.0,,Offensive rebound by A. Drummond,100,85
445,4,1:04.0,,A. Drummond makes 2-pt layup at rim,100,87
446,4,0:45.0,T. Young makes 3-pt jump shot from 24 ft (assist by C. Joseph),,103,87
447,4,0:43.0,,Turnover by L. Galloway (bad pass; steal by A. Holiday),103,87
448,4,0:43.0,A. Holiday makes 2-pt layup from 2 ft,,105,87
449,4,0:43.0,,Turnover by R. Jackson (offensive foul),105,87
450,4,0:43.0,,Offensive foul by R. Jackson (drawn by A. Holiday),105,87
451,4,0:30.0,T. Young makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),,108,87
452,4,0:23.0,,L. Kennard misses 3-pt jump shot from 24 ft,108,87
453,4,0:23.0,,Offensive rebound by A. Drummond,108,87
454,4,0:23.0,,A. Drummond makes 2-pt dunk at rim,108,89
