,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,OKLAHOMA CITY_ACTION,MINNESOTA_SCORE,OKLAHOMA CITY_SCORE
433,4,4:12.0,,P. George makes 3-pt jump shot from 26 ft (assist by R. Westbrook),109,108
434,4,3:52.0,Shooting foul by J. Grant (drawn by A. Wiggins),,109,108
435,4,3:52.0,A. Wiggins misses free throw 1 of 2,,109,108
436,4,3:52.0,Offensive rebound by Team,,109,108
437,4,3:52.0,A. Wiggins makes free throw 2 of 2,,110,108
438,4,3:34.0,,R. Westbrook makes 3-pt jump shot from 25 ft,110,111
439,4,3:32.0,Minnesota full timeout,,110,111
440,4,3:32.0,D. Šarić enters the game for T. Gibson,,110,111
441,4,3:18.0,Personal foul by P. George (drawn by A. Wiggins),,110,111
442,4,3:18.0,A. Wiggins makes free throw 1 of 2,,111,111
443,4,3:18.0,T. Gibson enters the game for D. Šarić,,111,111
444,4,3:18.0,A. Wiggins makes free throw 2 of 2,,112,111
445,4,3:07.0,,Shooting foul by K. Towns (drawn by J. Grant),112,111
446,4,3:07.0,,J. Grant makes free throw 1 of 2,112,112
447,4,3:07.0,,J. Grant misses free throw 2 of 2,112,112
448,4,3:01.0,Defensive rebound by A. Wiggins,,112,112
449,4,2:46.0,J. Okogie misses 3-pt jump shot from 23 ft,,112,112
450,4,2:43.0,,Defensive rebound by P. George,112,112
451,4,2:32.0,,Personal foul by J. Okogie (drawn by S. Adams),112,112
452,4,2:32.0,,S. Adams misses free throw 1 of 2,112,112
453,4,2:32.0,,Offensive rebound by Team,112,112
454,4,2:32.0,D. Šarić enters the game for T. Gibson,,112,112
455,4,2:32.0,,S. Adams makes free throw 2 of 2,112,113
456,4,2:12.0,A. Wiggins makes 2-pt jump shot from 15 ft,,114,113
457,4,1:48.0,,P. George misses 3-pt jump shot from 23 ft (block by A. Wiggins),114,113
458,4,1:44.0,Defensive rebound by K. Towns,,114,113
459,4,1:23.0,D. Šarić misses 3-pt jump shot from 25 ft,,114,113
460,4,1:20.0,,Defensive rebound by D. Schröder,114,113
461,4,1:14.0,,R. Westbrook makes 2-pt jump shot from 22 ft,114,115
462,4,1:08.0,Minnesota full timeout,,114,115
463,4,1:01.0,A. Wiggins misses 2-pt jump shot from 5 ft,,114,115
464,4,0:59.0,Offensive rebound by K. Towns,,114,115
465,4,0:58.0,D. Šarić misses 3-pt jump shot from 22 ft,,114,115
466,4,0:55.0,Offensive rebound by A. Wiggins,,114,115
467,4,0:55.0,Personal foul by P. George (drawn by A. Wiggins),,114,115
468,4,0:55.0,A. Wiggins makes free throw 1 of 2,,115,115
469,4,0:55.0,T. Gibson enters the game for D. Šarić,,115,115
470,4,0:55.0,A. Wiggins makes free throw 2 of 2,,116,115
471,4,0:46.0,,P. George misses 3-pt jump shot from 25 ft,116,115
472,4,0:42.0,Defensive rebound by T. Jones,,116,115
473,4,0:27.0,J. Okogie makes 3-pt jump shot from 23 ft (assist by A. Wiggins),,119,115
474,4,0:26.0,,Oklahoma City full timeout,119,115
475,4,0:23.0,,P. George misses 3-pt jump shot from 26 ft,119,115
476,4,0:21.0,,Offensive rebound by Team,119,115
477,4,0:21.0,Loose ball foul by T. Gibson (drawn by R. Westbrook),,119,115
478,4,0:21.0,,R. Westbrook makes free throw 1 of 2,119,116
479,4,0:21.0,D. Šarić enters the game for T. Gibson,,119,116
480,4,0:21.0,,R. Westbrook makes free throw 2 of 2,119,117
481,4,0:15.0,Turnover by T. Jones (traveling),,119,117
482,4,0:15.0,,Oklahoma City full timeout,119,117
483,4,0:15.0,T. Gibson enters the game for D. Šarić,,119,117
484,4,0:07.0,,R. Westbrook misses 3-pt jump shot from 23 ft,119,117
485,4,0:04.0,,Offensive rebound by S. Adams,119,117
486,4,0:02.0,,R. Westbrook misses 3-pt jump shot from 26 ft,119,117
487,4,0:02.0,,Offensive rebound by P. George,119,117
488,4,0:00.0,,P. George misses 2-pt layup from 2 ft,119,117
489,4,0:00.0,,Offensive rebound by Team,119,117
