,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,NEW ORLEANS_ACTION,MINNESOTA_SCORE,NEW ORLEANS_SCORE
384,4,3:25.0,,J. Randle makes 2-pt jump shot from 9 ft,103,110
385,4,3:14.0,T. Jones misses 2-pt layup from 2 ft,,103,110
386,4,3:12.0,,Defensive rebound by S. Hill,103,110
387,4,3:06.0,,D. Miller misses 3-pt jump shot from 24 ft,103,110
388,4,3:03.0,Defensive rebound by T. Gibson,,103,110
389,4,2:55.0,T. Jones makes 2-pt jump shot from 20 ft,,105,110
390,4,2:37.0,,E. Payton makes 2-pt jump shot from 11 ft,105,112
391,4,2:26.0,A. Wiggins misses 2-pt jump shot from 12 ft,,105,112
392,4,2:26.0,,Defensive rebound by Team,105,112
393,4,2:25.0,Loose ball foul by T. Gibson (drawn by S. Hill),,105,112
394,4,2:07.0,,Turnover by E. Payton (lost ball; steal by T. Gibson),105,112
395,4,1:56.0,K. Towns makes 3-pt jump shot from 25 ft (assist by T. Jones),,108,112
396,4,1:41.0,,J. Holiday misses 2-pt jump shot from 16 ft,108,112
397,4,1:39.0,Defensive rebound by K. Towns,,108,112
398,4,1:28.0,Personal foul by D. Miller (drawn by T. Gibson),,108,112
399,4,1:28.0,T. Gibson makes free throw 1 of 2,,109,112
400,4,1:28.0,,E. Moore enters the game for E. Payton,109,112
401,4,1:28.0,T. Gibson misses free throw 2 of 2,,109,112
402,4,1:22.0,,Defensive rebound by Team,109,112
403,4,1:22.0,,E. Payton enters the game for S. Hill,109,112
404,4,1:13.0,,D. Miller makes 3-pt jump shot from 25 ft (assist by J. Holiday),109,115
405,4,1:12.0,Minnesota full timeout,,109,115
406,4,1:12.0,,S. Hill enters the game for E. Moore,109,115
407,4,1:12.0,Away from play foul by J. Randle (drawn by T. Gibson),,109,115
408,4,1:12.0,R. Covington misses free throw 1 of 1,,109,115
409,4,1:12.0,Offensive rebound by Team,,109,115
410,4,1:04.0,R. Covington makes 3-pt jump shot from 28 ft (assist by A. Wiggins),,112,115
411,4,0:55.0,,Personal foul by K. Towns (drawn by D. Miller),112,115
412,4,0:55.0,,D. Miller makes free throw 1 of 2,112,116
413,4,0:55.0,,D. Miller makes free throw 2 of 2,112,117
414,4,0:45.0,R. Covington misses 3-pt jump shot from 28 ft,,112,117
415,4,0:45.0,,Defensive rebound by J. Holiday,112,117
416,4,0:35.0,,Personal foul by K. Towns (drawn by J. Holiday),112,117
417,4,0:35.0,Technical foul by K. Towns,,112,117
418,4,0:35.0,,J. Holiday makes technical free throw,112,118
419,4,0:35.0,,J. Holiday makes free throw 1 of 2,112,119
420,4,0:35.0,,J. Holiday makes free throw 2 of 2,112,120
421,4,0:35.0,Minnesota full timeout,,112,120
422,4,0:35.0,J. Okogie enters the game for R. Covington,,112,120
423,4,0:33.0,Personal foul by S. Hill (drawn by K. Towns),,112,120
424,4,0:33.0,K. Towns makes free throw 1 of 2,,113,120
425,4,0:33.0,K. Towns makes free throw 2 of 2,,114,120
426,4,0:30.0,,Personal take foul by J. Okogie (drawn by E. Payton),114,120
427,4,0:30.0,,E. Payton makes free throw 1 of 2,114,121
428,4,0:30.0,,E. Payton makes free throw 2 of 2,114,122
429,4,0:25.0,A. Wiggins misses 3-pt jump shot from 26 ft,,114,122
430,4,0:21.0,,Defensive rebound by S. Hill,114,122
431,4,0:12.0,,Personal take foul by K. Towns (drawn by J. Randle),114,122
432,4,0:12.0,G. Dieng enters the game for K. Towns,,114,122
433,4,0:12.0,,J. Randle misses free throw 1 of 2,114,122
434,4,0:12.0,,Offensive rebound by Team,114,122
435,4,0:12.0,,T. Frazier enters the game for E. Payton,114,122
436,4,0:12.0,,J. Randle makes free throw 2 of 2,114,123
437,4,0:08.0,G. Dieng misses 3-pt jump shot from 26 ft,,114,123
438,4,0:03.0,,Defensive rebound by T. Frazier,114,123
