,QUARTER,TIME_REMAINING,DETROIT_ACTION,BROOKLYN_ACTION,DETROIT_SCORE,BROOKLYN_SCORE
385,3,0:24.0,,Offensive rebound by E. Davis,83,75
386,3,0:24.0,,E. Davis makes 2-pt dunk at rim,83,77
387,3,0:06.0,S. Johnson misses 3-pt jump shot from 26 ft,,83,77
388,3,0:05.0,,Defensive rebound by Team,83,77
389,3,0:01.0,,S. Dinwiddie misses 2-pt layup from 2 ft,83,77
390,3,0:00.0,,Offensive rebound by E. Davis,83,77
391,3,0:00.0,,E. Davis misses 2-pt layup at rim,83,77
392,3,0:00.0,,Offensive rebound by Team,83,77
393,4,11:49.0,,A. Crabbe misses 3-pt jump shot from 24 ft,83,77
394,4,11:46.0,Defensive rebound by J. Calderón,,83,77
395,4,11:23.0,G. Robinson makes 2-pt jump shot from 19 ft (assist by S. Johnson),,85,77
396,4,11:06.0,,S. Dinwiddie makes 2-pt layup from 1 ft,85,79
397,4,10:49.0,Shooting foul by E. Davis (drawn by Z. Pachulia),,85,79
398,4,10:49.0,Z. Pachulia makes free throw 1 of 2,,86,79
399,4,10:49.0,B. Brown enters the game for G. Robinson,,86,79
400,4,10:49.0,,J. Dudley enters the game for A. Crabbe,86,79
401,4,10:49.0,,D. Russell enters the game for E. Davis,86,79
402,4,10:49.0,Z. Pachulia misses free throw 2 of 2,,86,79
403,4,10:46.0,,Defensive rebound by J. Harris,86,79
404,4,10:38.0,,S. Dinwiddie misses 2-pt layup from 3 ft,86,79
405,4,10:35.0,Defensive rebound by B. Brown,,86,79
406,4,10:30.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by R. Jackson),,88,79
407,4,10:21.0,,J. Harris makes 2-pt layup at rim (assist by R. Hollis-Jefferson),88,81
408,4,10:21.0,,Personal foul by S. Johnson (drawn by J. Harris),88,81
409,4,10:21.0,,J. Allen enters the game for R. Hollis-Jefferson,88,81
410,4,10:21.0,,J. Harris makes free throw 1 of 1,88,82
411,4,10:07.0,Offensive foul by S. Johnson (drawn by J. Dudley),,88,82
412,4,10:07.0,Turnover by S. Johnson (offensive foul),,88,82
413,4,9:48.0,,J. Dudley misses 3-pt jump shot from 26 ft,88,82
414,4,9:42.0,,Offensive rebound by S. Dinwiddie,88,82
415,4,9:42.0,,S. Dinwiddie makes 2-pt layup at rim,88,84
416,4,9:33.0,R. Jackson makes 2-pt jump shot from 16 ft,,90,84
417,4,9:11.0,,Personal foul by J. Calderón (drawn by J. Allen),90,84
418,4,9:11.0,,C. LeVert enters the game for J. Harris,90,84
419,4,9:04.0,,J. Allen makes 2-pt layup from 3 ft (assist by D. Russell),90,86
420,4,8:59.0,Detroit full timeout,,90,86
421,4,8:59.0,A. Drummond enters the game for J. Calderón,,90,86
422,4,8:59.0,B. Griffin enters the game for S. Johnson,,90,86
423,4,8:59.0,I. Smith enters the game for Z. Pachulia,,90,86
424,4,8:49.0,R. Jackson makes 2-pt jump shot from 17 ft (assist by B. Griffin),,92,86
425,4,8:29.0,,S. Dinwiddie misses 2-pt jump shot from 12 ft,92,86
426,4,8:27.0,Defensive rebound by A. Drummond,,92,86
427,4,8:17.0,R. Jackson misses 3-pt jump shot from 26 ft,,92,86
428,4,8:15.0,Offensive rebound by A. Drummond,,92,86
429,4,8:14.0,A. Drummond makes 2-pt layup from 2 ft,,94,86
430,4,8:00.0,,Personal foul by I. Smith (drawn by C. LeVert),94,86
431,4,7:56.0,,C. LeVert misses 3-pt jump shot from 26 ft,94,86
432,4,7:52.0,,Offensive rebound by J. Allen,94,86
433,4,7:48.0,,J. Allen misses 2-pt layup from 4 ft (block by R. Jackson),94,86
434,4,7:44.0,,Offensive rebound by S. Dinwiddie,94,86
435,4,7:43.0,,J. Dudley misses 3-pt jump shot from 26 ft,94,86
436,4,7:43.0,Defensive rebound by R. Jackson,,94,86
437,4,7:23.0,Turnover by B. Griffin (bad pass; steal by D. Russell),,94,86
438,4,7:13.0,,D. Russell makes 2-pt jump shot from 13 ft,94,88
439,4,6:54.0,R. Jackson misses 2-pt layup from 2 ft,,94,88
440,4,6:53.0,,Defensive rebound by D. Russell,94,88
441,4,6:47.0,,D. Russell misses 3-pt jump shot from 25 ft,94,88
442,4,6:45.0,,Offensive rebound by Team,94,88
443,4,6:36.0,,Shooting foul by B. Griffin (drawn by C. LeVert),94,88
444,4,6:36.0,,C. LeVert makes free throw 1 of 2,94,89
445,4,6:36.0,,J. Harris enters the game for S. Dinwiddie,94,89
446,4,6:36.0,,C. LeVert makes free throw 2 of 2,94,90
447,4,6:29.0,Personal foul by C. LeVert (drawn by B. Griffin),,94,90
448,4,6:24.0,Turnover by B. Brown (lost ball; steal by D. Russell),,94,90
449,4,6:16.0,,Turnover by J. Harris (bad pass; steal by B. Griffin),94,90
450,4,6:10.0,B. Brown misses 2-pt layup from 2 ft,,94,90
451,4,6:10.0,Offensive rebound by A. Drummond,,94,90
452,4,6:07.0,A. Drummond makes 2-pt dunk from 1 ft,,96,90
453,4,6:00.0,,D. Russell misses 2-pt layup from 7 ft,96,90
454,4,5:58.0,,Offensive rebound by Team,96,90
455,4,5:58.0,Loose ball foul by B. Brown (drawn by C. LeVert),,96,90
456,4,5:58.0,,C. LeVert misses free throw 1 of 2,96,90
457,4,5:58.0,,Offensive rebound by Team,96,90
458,4,5:58.0,,C. LeVert makes free throw 2 of 2,96,91
459,4,5:42.0,Shooting foul by J. Allen (drawn by B. Brown),,96,91
460,4,5:42.0,,Brooklyn full timeout,96,91
461,4,5:42.0,,S. Dinwiddie enters the game for D. Russell,96,91
462,4,5:42.0,B. Brown makes free throw 1 of 2,,97,91
463,4,5:42.0,B. Brown misses free throw 2 of 2,,97,91
464,4,5:39.0,,Defensive rebound by J. Allen,97,91
465,4,5:21.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by C. LeVert),97,94
466,4,4:54.0,B. Brown misses 2-pt layup from 2 ft,,97,94
467,4,4:54.0,Offensive rebound by Team,,97,94
468,4,4:54.0,Turnover by Team (shot clock),,97,94
469,4,4:45.0,,J. Allen misses 2-pt dunk from 2 ft,97,94
470,4,4:42.0,Defensive rebound by I. Smith,,97,94
471,4,4:37.0,R. Jackson makes 3-pt jump shot from 23 ft (assist by I. Smith),,100,94
472,4,4:24.0,,Personal foul by R. Jackson (drawn by J. Allen),100,94
473,4,4:24.0,,J. Allen misses free throw 1 of 2,100,94
474,4,4:24.0,,Offensive rebound by Team,100,94
475,4,4:24.0,,J. Allen misses free throw 2 of 2,100,94
476,4,4:20.0,Defensive rebound by A. Drummond,,100,94
477,4,4:01.0,Turnover by R. Jackson (bad pass),,100,94
478,4,4:01.0,,Brooklyn full timeout,100,94
479,4,3:47.0,,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),100,96
480,4,3:23.0,B. Griffin makes 3-pt jump shot from 27 ft,,103,96
481,4,3:02.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft,103,99
482,4,3:02.0,,Shooting foul by I. Smith (drawn by S. Dinwiddie),103,99
483,4,3:02.0,,S. Dinwiddie makes free throw 1 of 1,103,100
484,4,2:49.0,B. Brown misses 3-pt jump shot from 27 ft,,103,100
485,4,2:44.0,,Defensive rebound by S. Dinwiddie,103,100
486,4,2:37.0,,Shooting foul by I. Smith (drawn by J. Allen),103,100
487,4,2:37.0,,J. Allen makes free throw 1 of 2,103,101
488,4,2:37.0,,J. Allen misses free throw 2 of 2,103,101
489,4,2:34.0,Defensive rebound by A. Drummond,,103,101
490,4,2:25.0,R. Jackson misses 2-pt layup from 3 ft,,103,101
491,4,2:22.0,Offensive rebound by A. Drummond,,103,101
492,4,2:22.0,A. Drummond makes 2-pt layup from 1 ft,,105,101
493,4,2:10.0,,S. Dinwiddie makes 3-pt jump shot from 23 ft (assist by J. Allen),105,104
494,4,1:43.0,R. Jackson misses 3-pt jump shot from 29 ft,,105,104
495,4,1:41.0,,Defensive rebound by J. Allen,105,104
496,4,1:31.0,,J. Allen makes 2-pt layup from 1 ft (assist by S. Dinwiddie),105,106
497,4,1:31.0,,Shooting foul by B. Brown (drawn by J. Allen),105,106
498,4,1:31.0,,J. Allen makes free throw 1 of 1,105,107
499,4,1:19.0,B. Griffin makes 3-pt jump shot from 25 ft,,108,107
500,4,1:19.0,,Brooklyn full timeout,108,107
501,4,1:19.0,S. Johnson enters the game for B. Brown,,108,107
502,4,0:56.0,,J. Dudley misses 3-pt jump shot from 25 ft,108,107
503,4,0:53.0,,Offensive rebound by J. Harris,108,107
504,4,0:51.0,,C. LeVert misses 3-pt jump shot from 25 ft,108,107
505,4,0:48.0,,Offensive rebound by J. Allen,108,107
506,4,0:41.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,108,107
507,4,0:38.0,,Offensive rebound by J. Allen,108,107
508,4,0:30.0,,J. Dudley misses 3-pt jump shot from 23 ft,108,107
509,4,0:26.0,Defensive rebound by B. Griffin,,108,107
510,4,0:26.0,Personal foul by J. Harris (drawn by B. Griffin),,108,107
511,4,0:26.0,J. Calderón enters the game for A. Drummond,,108,107
512,4,0:26.0,,R. Hollis-Jefferson enters the game for J. Dudley,108,107
513,4,0:22.0,Personal take foul by J. Allen (drawn by R. Jackson),,108,107
514,4,0:22.0,B. Brown enters the game for J. Calderón,,108,107
515,4,0:22.0,A. Drummond enters the game for I. Smith,,108,107
516,4,0:22.0,,E. Davis enters the game for J. Allen,108,107
517,4,0:22.0,R. Jackson makes free throw 1 of 2,,109,107
518,4,0:22.0,R. Jackson makes free throw 2 of 2,,110,107
519,4,0:22.0,,Brooklyn full timeout,110,107
520,4,0:22.0,G. Robinson enters the game for A. Drummond,,110,107
521,4,0:22.0,,A. Crabbe enters the game for E. Davis,110,107
522,4,0:22.0,,J. Dudley enters the game for R. Hollis-Jefferson,110,107
523,4,0:21.0,,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by A. Crabbe),110,110
524,4,0:20.0,Detroit full timeout,,110,110
525,4,0:20.0,J. Calderón enters the game for B. Brown,,110,110
526,4,0:20.0,A. Drummond enters the game for G. Robinson,,110,110
527,4,0:20.0,,R. Hollis-Jefferson enters the game for A. Crabbe,110,110
528,4,0:00.0,R. Jackson misses 2-pt layup from 5 ft,,110,110
529,4,0:00.0,Offensive rebound by Team,,110,110
530,1OT,4:46.0,Personal foul by R. Hollis-Jefferson (drawn by B. Griffin),,110,110
531,1OT,4:38.0,Shooting foul by J. Dudley (drawn by A. Drummond),,110,110
532,1OT,4:38.0,A. Drummond makes free throw 1 of 2,,111,110
533,1OT,4:38.0,A. Drummond makes free throw 2 of 2,,112,110
534,1OT,4:16.0,,J. Harris makes 3-pt jump shot from 23 ft (assist by R. Hollis-Jefferson),112,113
535,1OT,3:56.0,B. Griffin misses 2-pt layup from 4 ft (block by R. Hollis-Jefferson),,112,113
536,1OT,3:53.0,,Defensive rebound by J. Dudley,112,113
537,1OT,3:45.0,,J. Harris misses 3-pt jump shot from 26 ft,112,113
538,1OT,3:42.0,Defensive rebound by A. Drummond,,112,113
539,1OT,3:35.0,Personal foul by S. Dinwiddie (drawn by R. Jackson),,112,113
540,1OT,3:22.0,R. Jackson misses 3-pt jump shot from 25 ft,,112,113
541,1OT,3:18.0,,Defensive rebound by S. Dinwiddie,112,113
542,1OT,3:13.0,,Personal foul by B. Griffin (drawn by R. Hollis-Jefferson),112,113
543,1OT,3:05.0,,Turnover by R. Hollis-Jefferson (3 sec),112,113
544,1OT,2:49.0,Turnover by A. Drummond (3 sec),,112,113
545,1OT,2:27.0,,Shooting foul by S. Johnson (drawn by C. LeVert),112,113
546,1OT,2:27.0,,C. LeVert makes free throw 1 of 2,112,114
547,1OT,2:27.0,,C. LeVert misses free throw 2 of 2,112,114
548,1OT,2:25.0,Defensive rebound by A. Drummond,,112,114
549,1OT,2:10.0,B. Griffin makes 2-pt hook shot from 5 ft,,114,114
550,1OT,1:42.0,,C. LeVert misses 2-pt layup from 2 ft,114,114
551,1OT,1:40.0,Defensive rebound by A. Drummond,,114,114
552,1OT,1:27.0,B. Griffin makes 3-pt jump shot from 26 ft,,117,114
553,1OT,1:27.0,,Brooklyn full timeout,117,114
554,1OT,1:12.0,,J. Dudley makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),117,117
555,1OT,0:53.0,B. Griffin makes 2-pt jump shot from 4 ft,,119,117
556,1OT,0:41.0,,Offensive foul by S. Dinwiddie (drawn by B. Griffin),119,117
557,1OT,0:41.0,,Turnover by S. Dinwiddie (offensive foul),119,117
558,1OT,0:20.0,B. Griffin misses 3-pt jump shot from 26 ft,,119,117
559,1OT,0:17.0,,Defensive rebound by J. Harris,119,117
560,1OT,0:07.0,,S. Dinwiddie makes 3-pt jump shot from 24 ft,119,120
561,1OT,0:07.0,Detroit full timeout,,119,120
562,1OT,0:01.0,B. Griffin misses 2-pt jump shot from 19 ft,,119,120
563,1OT,0:01.0,,Defensive rebound by C. LeVert,119,120
