,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,TORONTO_ACTION,PHILADELPHIA_SCORE,TORONTO_SCORE
133,2,8:51.0,,K. Leonard misses 3-pt jump shot from 26 ft,34,22
134,2,8:49.0,Defensive rebound by J. Redick,,34,22
135,2,8:39.0,J. Embiid misses 3-pt jump shot from 26 ft,,34,22
136,2,8:37.0,,Defensive rebound by Team,34,22
137,2,8:37.0,J. Ennis enters the game for B. Simmons,,34,22
138,2,8:31.0,,K. Leonard misses 2-pt jump shot from 16 ft,34,22
139,2,8:28.0,Defensive rebound by J. Ennis,,34,22
140,2,8:18.0,J. Redick makes 2-pt jump shot from 20 ft (assist by T. Harris),,36,22
141,2,7:59.0,,S. Ibaka misses 2-pt hook shot from 5 ft,36,22
142,2,7:56.0,Defensive rebound by J. Embiid,,36,22
143,2,7:56.0,G. Monroe enters the game for J. Embiid,,36,22
144,2,7:40.0,Turnover by J. Butler (bad pass),,36,22
145,2,7:25.0,,S. Ibaka misses 2-pt jump shot from 14 ft,36,22
146,2,7:21.0,Defensive rebound by J. Butler,,36,22
147,2,7:14.0,T. Harris misses 2-pt jump shot from 8 ft (block by F. VanVleet),,36,22
148,2,7:11.0,,Defensive rebound by F. VanVleet,36,22
149,2,7:10.0,,K. Leonard makes 2-pt dunk from 1 ft (assist by K. Lowry),36,24
150,2,7:10.0,Philadelphia full timeout,,36,24
151,2,7:10.0,B. Simmons enters the game for J. Redick,,36,24
152,2,7:10.0,,M. Gasol enters the game for S. Ibaka,36,24
153,2,6:49.0,T. Harris misses 2-pt jump shot from 8 ft,,36,24
154,2,6:46.0,Offensive rebound by T. Harris,,36,24
155,2,6:35.0,Shooting foul by M. Gasol (drawn by G. Monroe),,36,24
156,2,6:35.0,G. Monroe makes free throw 1 of 2,,37,24
157,2,6:35.0,G. Monroe makes free throw 2 of 2,,38,24
158,2,6:15.0,,K. Leonard misses 3-pt jump shot from 23 ft,38,24
159,2,6:12.0,Defensive rebound by T. Harris,,38,24
160,2,5:56.0,Turnover by G. Monroe (bad pass; steal by F. VanVleet),,38,24
161,2,5:52.0,,K. Lowry makes 2-pt layup from 1 ft (assist by N. Powell),38,26
162,2,5:28.0,J. Ennis makes 2-pt jump shot from 4 ft (assist by T. Harris),,40,26
163,2,5:28.0,Shooting foul by K. Lowry (drawn by J. Ennis),,40,26
164,2,5:28.0,,P. Siakam enters the game for N. Powell,40,26
165,2,5:28.0,J. Ennis makes free throw 1 of 1,,41,26
166,2,5:10.0,,Offensive foul by P. Siakam (drawn by J. Ennis),41,26
167,2,5:10.0,,Turnover by P. Siakam (offensive foul),41,26
168,2,4:46.0,Turnover by Team (shot clock),,41,26
169,2,4:25.0,,K. Lowry misses 2-pt jump shot from 5 ft (block by G. Monroe),41,26
170,2,4:22.0,Defensive rebound by J. Butler,,41,26
171,2,4:19.0,J. Ennis makes 3-pt jump shot from 24 ft (assist by G. Monroe),,44,26
172,2,4:18.0,,Toronto full timeout,44,26
173,2,4:18.0,Technical foul by N. Nurse,,44,26
174,2,4:18.0,J. Embiid enters the game for G. Monroe,,44,26
175,2,4:18.0,,D. Green enters the game for F. VanVleet,44,26
176,2,4:18.0,J. Butler makes technical free throw,,45,26
177,2,4:07.0,,P. Siakam misses 2-pt jump shot from 9 ft,45,26
178,2,4:04.0,,Offensive rebound by M. Gasol,45,26
179,2,3:56.0,,P. Siakam misses 2-pt jump shot from 4 ft,45,26
180,2,3:54.0,Defensive rebound by T. Harris,,45,26
181,2,3:46.0,Turnover by T. Harris (out of bounds lost ball),,45,26
182,2,3:23.0,,K. Leonard makes 2-pt jump shot from 12 ft,45,28
183,2,3:04.0,B. Simmons misses 2-pt dunk from 2 ft (block by P. Siakam),,45,28
184,2,3:03.0,Offensive rebound by Team,,45,28
185,2,3:03.0,J. Redick enters the game for T. Harris,,45,28
186,2,3:00.0,J. Redick misses 3-pt jump shot from 27 ft,,45,28
187,2,2:57.0,,Defensive rebound by K. Leonard,45,28
188,2,2:53.0,,Turnover by K. Leonard (lost ball; steal by B. Simmons),45,28
189,2,2:50.0,Shooting foul by K. Lowry (drawn by J. Ennis),,45,28
190,2,2:50.0,J. Ennis misses free throw 1 of 2,,45,28
191,2,2:50.0,Offensive rebound by Team,,45,28
192,2,2:50.0,J. Ennis makes free throw 2 of 2,,46,28
193,2,2:36.0,,K. Lowry makes 2-pt layup at rim,46,30
194,2,2:36.0,,Shooting foul by J. Ennis (drawn by K. Lowry),46,30
195,2,2:36.0,,K. Lowry makes free throw 1 of 1,46,31
196,2,2:23.0,Offensive foul by J. Embiid (drawn by D. Green),,46,31
197,2,2:23.0,Turnover by J. Embiid (offensive foul),,46,31
198,2,2:09.0,,P. Siakam makes 2-pt layup at rim (assist by K. Lowry),46,33
199,2,1:55.0,J. Butler makes 3-pt jump shot from 26 ft (assist by J. Embiid),,49,33
200,2,1:55.0,Shooting foul by D. Green (drawn by J. Butler),,49,33
201,2,1:55.0,,Technical foul by D. Green,49,33
202,2,1:55.0,J. Redick makes technical free throw,,50,33
203,2,1:55.0,J. Butler makes free throw 1 of 1,,51,33
204,2,1:48.0,,K. Lowry misses 2-pt layup from 2 ft,51,33
205,2,1:46.0,Defensive rebound by J. Butler,,51,33
206,2,1:38.0,B. Simmons misses 2-pt layup from 4 ft,,51,33
207,2,1:38.0,,Defensive rebound by Team,51,33
208,2,1:38.0,Loose ball foul by J. Embiid (drawn by M. Gasol),,51,33
209,2,1:38.0,G. Monroe enters the game for J. Embiid,,51,33
210,2,1:19.0,,M. Gasol misses 3-pt jump shot from 23 ft,51,33
211,2,1:16.0,Defensive rebound by J. Ennis,,51,33
212,2,1:03.0,Offensive foul by J. Butler (drawn by K. Lowry),,51,33
213,2,1:03.0,Turnover by J. Butler (offensive foul),,51,33
214,2,0:56.0,,K. Leonard makes 2-pt layup from 3 ft (assist by K. Lowry),51,35
215,2,0:33.0,G. Monroe misses 2-pt jump shot from 20 ft,,51,35
216,2,0:30.0,Offensive rebound by J. Butler,,51,35
217,2,0:16.0,Turnover by B. Simmons (lost ball; steal by D. Green),,51,35
218,2,0:12.0,,D. Green makes 3-pt jump shot from 28 ft (assist by K. Leonard),51,38
219,2,0:01.0,J. Redick misses 3-pt jump shot from 27 ft,,51,38
220,2,0:01.0,,Defensive rebound by P. Siakam,51,38
221,3,11:48.0,Turnover by B. Simmons (bad pass; steal by P. Siakam),,51,38
222,3,11:35.0,,M. Gasol misses 3-pt jump shot from 27 ft,51,38
223,3,11:32.0,Defensive rebound by T. Harris,,51,38
224,3,11:24.0,T. Harris misses 3-pt jump shot from 25 ft,,51,38
225,3,11:21.0,,Defensive rebound by M. Gasol,51,38
226,3,11:10.0,,D. Green misses 2-pt jump shot from 5 ft,51,38
227,3,11:08.0,,Offensive rebound by D. Green,51,38
228,3,11:06.0,,P. Siakam misses 3-pt jump shot from 23 ft,51,38
229,3,11:06.0,,Offensive rebound by Team,51,38
230,3,10:56.0,,Turnover by K. Lowry (bad pass; steal by T. Harris),51,38
231,3,10:49.0,J. Butler misses 3-pt jump shot from 25 ft,,51,38
232,3,10:46.0,,Defensive rebound by P. Siakam,51,38
233,3,10:41.0,,K. Leonard makes 3-pt jump shot from 27 ft (assist by P. Siakam),51,41
234,3,10:22.0,Personal foul by P. Siakam (drawn by T. Harris),,51,41
235,3,10:11.0,J. Embiid misses 2-pt jump shot from 6 ft,,51,41
236,3,10:09.0,,Defensive rebound by K. Leonard,51,41
237,3,10:06.0,,K. Leonard misses 3-pt jump shot from 27 ft,51,41
238,3,10:01.0,Defensive rebound by J. Embiid,,51,41
239,3,9:56.0,J. Embiid misses 3-pt jump shot from 25 ft,,51,41
240,3,9:53.0,,Defensive rebound by M. Gasol,51,41
241,3,9:48.0,,P. Siakam misses 2-pt jump shot from 9 ft,51,41
242,3,9:47.0,Defensive rebound by J. Redick,,51,41
243,3,9:47.0,Turnover by J. Redick (step out of bounds),,51,41
244,3,9:36.0,,K. Leonard misses 3-pt jump shot from 26 ft,51,41
245,3,9:33.0,Defensive rebound by J. Butler,,51,41
246,3,9:19.0,T. Harris misses 3-pt jump shot from 23 ft,,51,41
247,3,9:16.0,,Defensive rebound by K. Leonard,51,41
248,3,9:08.0,,K. Leonard makes 2-pt dunk from 1 ft (assist by M. Gasol),51,43
249,3,9:08.0,Philadelphia full timeout,,51,43
250,3,8:46.0,J. Embiid makes 2-pt layup from 2 ft,,53,43
251,3,8:36.0,,Personal foul by T. Harris (drawn by M. Gasol),53,43
252,3,8:23.0,,P. Siakam makes 3-pt jump shot from 23 ft (assist by K. Leonard),53,46
253,3,7:59.0,J. Embiid misses 2-pt jump shot from 13 ft,,53,46
254,3,7:56.0,,Defensive rebound by M. Gasol,53,46
255,3,7:41.0,,P. Siakam makes 2-pt layup from 1 ft (assist by M. Gasol),53,48
256,3,7:28.0,J. Butler makes 2-pt jump shot from 12 ft,,55,48
257,3,7:20.0,,Turnover by K. Lowry (out of bounds lost ball),55,48
258,3,7:20.0,G. Monroe enters the game for J. Embiid,,55,48
259,3,7:06.0,J. Butler misses 2-pt jump shot from 12 ft,,55,48
260,3,7:04.0,,Defensive rebound by Team,55,48
261,3,6:42.0,,K. Leonard makes 3-pt jump shot from 23 ft,55,51
262,3,6:28.0,Personal foul by K. Lowry (drawn by J. Redick),,55,51
263,3,6:17.0,G. Monroe makes 2-pt layup from 3 ft (assist by J. Butler),,57,51
264,3,5:59.0,,K. Leonard misses 2-pt jump shot from 7 ft,57,51
265,3,5:57.0,Defensive rebound by J. Redick,,57,51
266,3,5:50.0,Turnover by J. Redick (out of bounds lost ball),,57,51
267,3,5:50.0,J. Ennis enters the game for J. Redick,,57,51
268,3,5:35.0,,P. Siakam misses 2-pt layup from 2 ft,57,51
269,3,5:32.0,Defensive rebound by T. Harris,,57,51
270,3,5:30.0,J. Ennis misses 3-pt jump shot from 27 ft,,57,51
271,3,5:26.0,,Defensive rebound by P. Siakam,57,51
272,3,5:23.0,,P. Siakam makes 2-pt layup from 2 ft,57,53
273,3,5:11.0,B. Simmons makes 2-pt hook shot from 1 ft (assist by J. Ennis),,59,53
274,3,5:02.0,,Shooting foul by T. Harris (drawn by K. Lowry),59,53
275,3,5:02.0,,K. Lowry makes free throw 1 of 2,59,54
276,3,5:02.0,J. Redick enters the game for J. Butler,,59,54
277,3,5:02.0,,K. Lowry makes free throw 2 of 2,59,55
278,3,4:41.0,G. Monroe makes 2-pt hook shot from 4 ft (assist by J. Ennis),,61,55
279,3,4:33.0,,Personal foul by J. Ennis (drawn by K. Lowry),61,55
280,3,4:33.0,J. Bolden enters the game for G. Monroe,,61,55
281,3,4:15.0,,K. Lowry misses 2-pt jump shot from 14 ft,61,55
282,3,4:15.0,,Offensive rebound by Team,61,55
283,3,4:15.0,,Turnover by Team (shot clock),61,55
284,3,4:15.0,B. Marjanović enters the game for T. Harris,,61,55
285,3,4:03.0,J. Ennis misses 3-pt jump shot from 23 ft,,61,55
286,3,4:01.0,,Defensive rebound by D. Green,61,55
287,3,3:41.0,,M. Gasol makes 3-pt jump shot from 25 ft (assist by K. Leonard),61,58
288,3,3:11.0,J. Bolden misses 3-pt jump shot from 26 ft,,61,58
289,3,3:10.0,Offensive rebound by J. Ennis,,61,58
290,3,3:05.0,J. Ennis misses 2-pt layup from 1 ft,,61,58
291,3,3:03.0,,Defensive rebound by D. Green,61,58
292,3,3:02.0,,Turnover by D. Green (bad pass; steal by B. Simmons),61,58
293,3,2:57.0,J. Ennis misses 3-pt jump shot from 26 ft,,61,58
294,3,2:54.0,Offensive rebound by B. Marjanović,,61,58
295,3,2:52.0,Turnover by B. Marjanović (bad pass; steal by D. Green),,61,58
296,3,2:50.0,,Shooting foul by J. Redick (drawn by M. Gasol),61,58
297,3,2:50.0,,Toronto full timeout,61,58
298,3,2:50.0,J. Butler enters the game for B. Marjanović,,61,58
299,3,2:50.0,J. Embiid enters the game for B. Simmons,,61,58
300,3,2:50.0,,N. Powell enters the game for D. Green,61,58
301,3,2:50.0,,F. VanVleet enters the game for K. Lowry,61,58
302,3,2:50.0,,M. Gasol makes free throw 1 of 2,61,59
303,3,2:50.0,,M. Gasol makes free throw 2 of 2,61,60
304,3,2:38.0,Shooting foul by P. Siakam (drawn by J. Embiid),,61,60
305,3,2:38.0,J. Embiid makes free throw 1 of 2,,62,60
306,3,2:38.0,J. Embiid makes free throw 2 of 2,,63,60
307,3,2:14.0,,Turnover by Team (shot clock),63,60
308,3,2:14.0,,S. Ibaka enters the game for M. Gasol,63,60
309,3,1:53.0,J. Butler misses 3-pt jump shot from 29 ft,,63,60
310,3,1:49.0,,Defensive rebound by F. VanVleet,63,60
311,3,1:42.0,,P. Siakam misses 3-pt jump shot from 23 ft,63,60
312,3,1:40.0,,Offensive rebound by S. Ibaka,63,60
313,3,1:30.0,,Shooting foul by J. Bolden (drawn by K. Leonard),63,60
314,3,1:30.0,,K. Leonard makes free throw 1 of 2,63,61
315,3,1:30.0,,J. Meeks enters the game for P. Siakam,63,61
316,3,1:30.0,,K. Leonard misses free throw 2 of 2,63,61
317,3,1:27.0,Defensive rebound by J. Ennis,,63,61
318,3,1:19.0,J. Butler makes 2-pt jump shot from 3 ft,,65,61
319,3,1:19.0,Shooting foul by F. VanVleet (drawn by J. Butler),,65,61
320,3,1:19.0,J. Butler makes free throw 1 of 1,,66,61
321,3,1:01.0,,K. Leonard makes 2-pt jump shot from 11 ft,66,63
322,3,0:41.0,J. Butler misses 3-pt jump shot from 26 ft,,66,63
323,3,0:39.0,Offensive rebound by Team,,66,63
324,3,0:39.0,,Loose ball foul by K. Leonard (drawn by J. Ennis),66,63
325,3,0:39.0,J. Ennis makes free throw 1 of 2,,67,63
326,3,0:39.0,B. Simmons enters the game for J. Redick,,67,63
327,3,0:39.0,J. Ennis misses free throw 2 of 2,,67,63
328,3,0:37.0,Offensive rebound by J. Bolden,,67,63
329,3,0:31.0,Shooting foul by S. Ibaka (drawn by J. Embiid),,67,63
330,3,0:31.0,J. Embiid makes free throw 1 of 2,,68,63
331,3,0:31.0,J. Embiid makes free throw 2 of 2,,69,63
332,3,0:18.0,,J. Meeks misses 3-pt jump shot from 24 ft,69,63
333,3,0:15.0,,Offensive rebound by K. Leonard,69,63
334,3,0:06.0,,Turnover by J. Meeks (bad pass; steal by J. Bolden),69,63
335,3,0:00.0,J. Butler misses 3-pt jump shot from 26 ft,,69,63
336,3,0:00.0,Offensive rebound by Team,,69,63
337,4,11:50.0,,K. Lowry misses 2-pt jump shot from 22 ft,69,63
338,4,11:47.0,Defensive rebound by B. Simmons,,69,63
339,4,11:39.0,J. Bolden makes 3-pt jump shot from 24 ft (assist by B. Simmons),,72,63
340,4,11:21.0,,P. Siakam misses 3-pt jump shot from 24 ft,72,63
341,4,11:18.0,Defensive rebound by J. Bolden,,72,63
342,4,11:06.0,J. Redick misses 3-pt jump shot from 26 ft,,72,63
343,4,11:06.0,Offensive rebound by Team,,72,63
344,4,10:59.0,Personal foul by S. Ibaka (drawn by J. Embiid),,72,63
345,4,10:50.0,J. Bolden misses 3-pt jump shot from 27 ft,,72,63
346,4,10:47.0,,Defensive rebound by F. VanVleet,72,63
347,4,10:33.0,,F. VanVleet misses 2-pt jump shot from 19 ft,72,63
348,4,10:29.0,Defensive rebound by J. Butler,,72,63
349,4,10:09.0,J. Butler misses 3-pt jump shot from 24 ft,,72,63
350,4,10:05.0,,Defensive rebound by F. VanVleet,72,63
351,4,9:53.0,,S. Ibaka makes 2-pt jump shot from 15 ft (assist by K. Lowry),72,65
352,4,9:52.0,Philadelphia full timeout,,72,65
353,4,9:52.0,T. Harris enters the game for J. Bolden,,72,65
354,4,9:33.0,J. Redick makes 2-pt layup from 1 ft (assist by J. Butler),,74,65
355,4,9:23.0,,S. Ibaka misses 2-pt hook shot from 4 ft,74,65
356,4,9:20.0,Defensive rebound by J. Embiid,,74,65
357,4,8:57.0,Turnover by J. Embiid (lost ball; steal by P. Siakam),,74,65
358,4,8:52.0,,K. Lowry misses 3-pt jump shot from 24 ft,74,65
359,4,8:50.0,Defensive rebound by J. Butler,,74,65
360,4,8:44.0,B. Simmons makes 2-pt layup at rim (assist by J. Butler),,76,65
361,4,8:37.0,,Toronto full timeout,76,65
362,4,8:37.0,,M. Gasol enters the game for S. Ibaka,76,65
363,4,8:37.0,,D. Green enters the game for N. Powell,76,65
364,4,8:37.0,,K. Leonard enters the game for P. Siakam,76,65
365,4,8:19.0,,K. Leonard misses 3-pt jump shot from 30 ft,76,65
366,4,8:17.0,Defensive rebound by T. Harris,,76,65
367,4,8:04.0,J. Redick misses 3-pt jump shot from 27 ft,,76,65
368,4,8:01.0,,Defensive rebound by Team,76,65
369,4,7:50.0,,Personal foul by J. Butler (drawn by K. Leonard),76,65
370,4,7:50.0,J. Ennis enters the game for J. Embiid,,76,65
371,4,7:50.0,A. Johnson enters the game for J. Redick,,76,65
372,4,7:38.0,,K. Lowry makes 2-pt jump shot from 10 ft (assist by M. Gasol),76,67
373,4,7:14.0,Shooting foul by M. Gasol (drawn by J. Butler),,76,67
374,4,7:14.0,J. Butler makes free throw 1 of 2,,77,67
375,4,7:14.0,J. Butler makes free throw 2 of 2,,78,67
376,4,6:59.0,,K. Leonard makes 2-pt hook shot from 2 ft (assist by K. Lowry),78,69
377,4,6:59.0,,Shooting foul by B. Simmons (drawn by K. Leonard),78,69
378,4,6:59.0,,P. Siakam enters the game for F. VanVleet,78,69
379,4,6:59.0,,K. Leonard makes free throw 1 of 1,78,70
380,4,6:37.0,J. Butler misses 2-pt jump shot from 19 ft,,78,70
381,4,6:33.0,,Defensive rebound by K. Lowry,78,70
382,4,6:25.0,,D. Green misses 3-pt jump shot from 23 ft,78,70
383,4,6:23.0,Defensive rebound by J. Butler,,78,70
384,4,6:18.0,J. Butler makes 2-pt jump shot from 4 ft,,80,70
385,4,6:18.0,Shooting foul by P. Siakam (drawn by J. Butler),,80,70
386,4,6:18.0,J. Butler makes free throw 1 of 1,,81,70
387,4,6:05.0,,K. Leonard misses 3-pt jump shot from 27 ft,81,70
388,4,6:02.0,Defensive rebound by A. Johnson,,81,70
389,4,5:44.0,T. Harris makes 2-pt jump shot from 7 ft,,83,70
