,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,WASHINGTON_ACTION,MILWAUKEE_SCORE,WASHINGTON_SCORE
0,1,11:36.0,B. Lopez makes 3-pt jump shot from 31 ft (assist by M. Brogdon),,3,0
1,1,11:18.0,,B. Beal makes 2-pt jump shot from 7 ft (assist by T. Ariza),3,2
2,1,11:09.0,M. Brogdon misses 2-pt jump shot from 8 ft,,3,2
3,1,11:08.0,,Defensive rebound by T. Satoranský,3,2
4,1,11:01.0,,T. Satoranský makes 2-pt jump shot from 16 ft,3,4
5,1,10:45.0,E. İlyasova makes 2-pt layup from 2 ft (assist by E. Bledsoe),,5,4
6,1,10:24.0,,J. Green makes 2-pt jump shot from 19 ft,5,6
7,1,10:09.0,E. Bledsoe misses 2-pt layup from 5 ft,,5,6
8,1,10:07.0,Offensive rebound by E. Bledsoe,,5,6
9,1,10:07.0,E. Bledsoe misses 2-pt layup from 5 ft,,5,6
10,1,10:05.0,,Defensive rebound by J. Green,5,6
11,1,9:56.0,,B. Beal misses 2-pt jump shot from 18 ft,5,6
12,1,9:54.0,Defensive rebound by E. İlyasova,,5,6
13,1,9:48.0,K. Middleton misses 3-pt jump shot from 26 ft,,5,6
14,1,9:45.0,,Defensive rebound by T. Bryant,5,6
15,1,9:37.0,,T. Satoranský makes 2-pt jump shot from 9 ft,5,8
16,1,9:24.0,M. Brogdon misses 2-pt jump shot from 17 ft,,5,8
17,1,9:24.0,,Defensive rebound by T. Satoranský,5,8
18,1,9:11.0,,Personal foul by E. İlyasova (drawn by T. Satoranský),5,8
19,1,9:06.0,,T. Bryant makes 3-pt jump shot from 26 ft,5,11
20,1,8:47.0,Shooting foul by J. Green (drawn by K. Middleton),,5,11
21,1,8:47.0,K. Middleton makes free throw 1 of 2,,6,11
22,1,8:47.0,K. Middleton makes free throw 2 of 2,,7,11
23,1,8:34.0,,J. Green makes 3-pt jump shot from 27 ft (assist by T. Satoranský),7,14
24,1,8:22.0,B. Lopez makes 2-pt dunk from 1 ft (assist by E. Bledsoe),,9,14
25,1,8:12.0,,T. Satoranský misses 2-pt jump shot from 10 ft,9,14
26,1,8:10.0,,Offensive rebound by T. Satoranský,9,14
27,1,8:09.0,,T. Bryant makes 2-pt dunk from 3 ft (assist by T. Satoranský),9,16
28,1,8:09.0,Milwaukee full timeout,,9,16
29,1,7:58.0,B. Lopez makes 3-pt jump shot from 30 ft (assist by E. Bledsoe),,12,16
30,1,7:33.0,,T. Ariza misses 3-pt jump shot from 24 ft,12,16
31,1,7:32.0,,Offensive rebound by B. Beal,12,16
32,1,7:32.0,,Personal foul by E. İlyasova (drawn by B. Beal),12,16
33,1,7:32.0,D. Wilson enters the game for E. İlyasova,,12,16
34,1,7:25.0,,T. Bryant misses 2-pt dunk from 10 ft (block by B. Lopez),12,16
35,1,7:22.0,Defensive rebound by M. Brogdon,,12,16
36,1,7:21.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by M. Brogdon),,14,16
37,1,7:09.0,,Personal foul by K. Middleton (drawn by B. Beal),14,16
38,1,7:09.0,S. Brown enters the game for M. Brogdon,,14,16
39,1,7:04.0,,Turnover by B. Beal (traveling),14,16
40,1,6:52.0,E. Bledsoe misses 2-pt layup at rim,,14,16
41,1,6:49.0,,Defensive rebound by J. Green,14,16
42,1,6:45.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by T. Satoranský),14,19
43,1,6:29.0,B. Lopez misses 3-pt jump shot from 28 ft,,14,19
44,1,6:26.0,,Defensive rebound by T. Satoranský,14,19
45,1,6:17.0,,T. Satoranský makes 2-pt jump shot from 9 ft,14,21
46,1,6:01.0,E. Bledsoe makes 2-pt layup from 1 ft,,16,21
47,1,5:43.0,,B. Beal misses 2-pt jump shot from 14 ft,16,21
48,1,5:41.0,Defensive rebound by S. Brown,,16,21
49,1,5:37.0,K. Middleton makes 2-pt jump shot from 6 ft,,18,21
50,1,5:37.0,Shooting foul by T. Ariza (drawn by K. Middleton),,18,21
51,1,5:37.0,K. Middleton makes free throw 1 of 1,,19,21
52,1,5:24.0,,Turnover by T. Satoranský (bad pass; steal by E. Bledsoe),19,21
53,1,5:21.0,Shooting foul by T. Satoranský (drawn by K. Middleton),,19,21
54,1,5:21.0,S. Brown misses free throw 1 of 2,,19,21
55,1,5:21.0,Offensive rebound by Team,,19,21
56,1,5:21.0,G. Hill enters the game for E. Bledsoe,,19,21
57,1,5:21.0,T. Maker enters the game for B. Lopez,,19,21
58,1,5:21.0,S. Brown makes free throw 2 of 2,,20,21
59,1,5:08.0,,B. Beal makes 2-pt jump shot from 7 ft,20,23
60,1,5:08.0,,Shooting foul by G. Hill (drawn by B. Beal),20,23
61,1,5:08.0,,B. Beal makes free throw 1 of 1,20,24
62,1,4:56.0,G. Hill misses 2-pt jump shot from 2 ft,,20,24
63,1,4:52.0,,Defensive rebound by T. Satoranský,20,24
64,1,4:49.0,,T. Ariza makes 2-pt dunk from 1 ft (assist by J. Green),20,26
65,1,4:38.0,Personal foul by T. Ariza (drawn by K. Middleton),,20,26
66,1,4:38.0,,O. Porter enters the game for T. Ariza,20,26
67,1,4:30.0,Turnover by K. Middleton (out of bounds lost ball),,20,26
68,1,4:22.0,,Turnover by T. Satoranský (lost ball; steal by D. Wilson),20,26
69,1,4:12.0,Turnover by S. Brown (bad pass; steal by O. Porter),,20,26
70,1,4:08.0,,B. Beal makes 3-pt jump shot from 27 ft (assist by T. Satoranský),20,29
71,1,4:04.0,D. Wilson misses 3-pt jump shot from 26 ft,,20,29
72,1,3:44.0,Offensive rebound by S. Brown,,20,29
73,1,3:40.0,S. Brown makes 2-pt layup from 1 ft,,22,29
74,1,3:39.0,,Washington full timeout,22,29
75,1,3:39.0,T. Snell enters the game for K. Middleton,,22,29
76,1,3:39.0,,S. Dekker enters the game for J. Green,22,29
