,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MINNESOTA_ACTION,LA CLIPPERS_SCORE,MINNESOTA_SCORE
129,2,11:00.0,L. Williams makes free throw 1 of 2,,27,32
130,2,11:00.0,L. Williams makes free throw 2 of 2,,28,32
131,2,10:37.0,,D. Šarić misses 2-pt layup from 1 ft,28,32
132,2,10:35.0,Defensive rebound by M. Harrell,,28,32
133,2,10:30.0,J. Green makes 3-pt jump shot from 23 ft (assist by J. Robinson),,31,32
134,2,10:16.0,,Turnover by G. Dieng (lost ball; steal by L. Williams),31,32
135,2,10:04.0,,Violation by Team (kicked ball),31,32
136,2,9:55.0,Turnover by M. Harrell (dbl dribble),,31,32
137,2,9:47.0,,D. Šarić misses 3-pt jump shot from 24 ft,31,32
138,2,9:44.0,,Offensive rebound by J. Okogie,31,32
139,2,9:40.0,,G. Dieng misses 3-pt jump shot from 23 ft,31,32
140,2,9:37.0,,Offensive rebound by D. Šarić,31,32
141,2,9:32.0,,G. Dieng makes 2-pt layup from 1 ft (assist by J. Teague),31,34
142,2,9:13.0,L. Williams misses 3-pt jump shot from 26 ft,,31,34
143,2,9:11.0,,Defensive rebound by G. Dieng,31,34
144,2,9:05.0,,Personal foul by J. Robinson (drawn by J. Teague),31,34
145,2,9:05.0,S. Gilgeous-Alexander enters the game for J. Robinson,,31,34
146,2,9:00.0,,J. Teague makes 2-pt jump shot from 6 ft,31,36
147,2,8:43.0,L. Shamet misses 3-pt jump shot from 25 ft,,31,36
148,2,8:40.0,,Defensive rebound by D. Šarić,31,36
149,2,8:30.0,,J. Teague misses 2-pt jump shot from 16 ft,31,36
150,2,8:26.0,Defensive rebound by L. Shamet,,31,36
151,2,8:17.0,Shooting foul by J. Teague (drawn by L. Williams),,31,36
152,2,8:17.0,L. Williams makes free throw 1 of 3,,32,36
153,2,8:17.0,L. Williams makes free throw 2 of 3,,33,36
154,2,8:17.0,D. Gallinari enters the game for J. Green,,33,36
155,2,8:17.0,,D. Rose enters the game for J. Teague,33,36
156,2,8:17.0,L. Williams makes free throw 3 of 3,,34,36
157,2,8:00.0,,J. Okogie misses 3-pt jump shot from 24 ft,34,36
158,2,7:58.0,Defensive rebound by L. Shamet,,34,36
159,2,7:48.0,M. Harrell makes 2-pt layup from 2 ft,,36,36
160,2,7:37.0,,D. Rose misses 2-pt jump shot from 20 ft,36,36
161,2,7:34.0,Defensive rebound by S. Gilgeous-Alexander,,36,36
162,2,7:27.0,Turnover by S. Gilgeous-Alexander (lost ball; steal by J. Okogie),,36,36
163,2,7:23.0,,J. Bayless makes 2-pt layup from 1 ft (assist by G. Dieng),36,38
164,2,7:08.0,L. Shamet makes 3-pt jump shot from 23 ft (assist by L. Williams),,39,38
165,2,6:57.0,,D. Rose misses 2-pt layup from 2 ft,39,38
166,2,6:55.0,Defensive rebound by M. Harrell,,39,38
167,2,6:45.0,S. Gilgeous-Alexander makes 3-pt jump shot from 23 ft (assist by M. Harrell),,42,38
168,2,6:44.0,,Minnesota full timeout,42,38
169,2,6:44.0,,Technical foul by D. Rose,42,38
170,2,6:44.0,P. Beverley enters the game for L. Williams,,42,38
171,2,6:44.0,,L. Deng enters the game for G. Dieng,42,38
172,2,6:44.0,,K. Towns enters the game for J. Okogie,42,38
173,2,6:44.0,D. Gallinari makes technical free throw,,43,38
174,2,6:32.0,,K. Towns makes 2-pt layup from 3 ft (assist by D. Rose),43,40
175,2,6:12.0,Shooting foul by J. Bayless (drawn by M. Harrell),,43,40
176,2,6:12.0,M. Harrell makes free throw 1 of 2,,44,40
177,2,6:12.0,M. Harrell makes free throw 2 of 2,,45,40
178,2,5:59.0,,D. Rose makes 2-pt layup from 2 ft (assist by D. Šarić),45,42
179,2,5:36.0,L. Shamet makes 2-pt layup from 2 ft (assist by M. Harrell),,47,42
180,2,5:18.0,,D. Šarić makes 3-pt jump shot from 24 ft (assist by J. Bayless),47,45
181,2,5:10.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft,,49,45
182,2,4:53.0,,L. Deng misses 3-pt jump shot from 25 ft,49,45
183,2,4:50.0,,Offensive rebound by K. Towns,49,45
184,2,4:48.0,,Turnover by K. Towns (bad pass; steal by L. Shamet),49,45
185,2,4:39.0,D. Gallinari misses 2-pt jump shot from 21 ft,,49,45
186,2,4:37.0,,Defensive rebound by L. Deng,49,45
187,2,4:16.0,,J. Bayless misses 3-pt jump shot from 24 ft,49,45
188,2,4:13.0,Defensive rebound by P. Beverley,,49,45
189,2,4:00.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft,,51,45
190,2,3:54.0,,Technical foul by J. Bayless,51,45
191,2,3:54.0,D. Gallinari makes technical free throw,,52,45
192,2,3:54.0,G. Temple enters the game for M. Harrell,,52,45
193,2,3:54.0,I. Zubac enters the game for L. Shamet,,52,45
194,2,3:54.0,,J. Teague enters the game for J. Bayless,52,45
195,2,3:45.0,,D. Rose makes 2-pt layup from 1 ft,52,47
196,2,3:25.0,Offensive foul by I. Zubac (drawn by K. Towns),,52,47
197,2,3:25.0,Turnover by I. Zubac (offensive foul),,52,47
198,2,3:05.0,,J. Teague makes 2-pt layup from 2 ft,52,49
199,2,2:47.0,Turnover by I. Zubac (lost ball; steal by D. Šarić),,52,49
200,2,2:36.0,,D. Rose misses 3-pt jump shot from 24 ft,52,49
201,2,2:32.0,,Offensive rebound by K. Towns,52,49
202,2,2:29.0,,K. Towns misses 2-pt layup from 3 ft,52,49
203,2,2:29.0,,Offensive rebound by K. Towns,52,49
204,2,2:29.0,,Personal foul by D. Gallinari (drawn by K. Towns),52,49
205,2,2:29.0,LA Clippers full timeout,,52,49
206,2,2:29.0,J. Green enters the game for D. Gallinari,,52,49
207,2,2:22.0,,Shooting foul by S. Gilgeous-Alexander (drawn by K. Towns),52,49
208,2,2:22.0,,K. Towns makes free throw 1 of 2,52,50
209,2,2:22.0,,K. Towns makes free throw 2 of 2,52,51
210,2,2:09.0,Shooting foul by J. Teague (drawn by I. Zubac),,52,51
211,2,2:09.0,,Violation by Team (delay of game),52,51
212,2,2:09.0,I. Zubac makes free throw 1 of 2,,53,51
213,2,2:09.0,L. Williams enters the game for P. Beverley,,53,51
214,2,2:09.0,,J. Okogie enters the game for J. Teague,53,51
215,2,2:09.0,I. Zubac misses free throw 2 of 2,,53,51
216,2,2:07.0,,Defensive rebound by D. Šarić,53,51
217,2,1:58.0,,D. Rose makes 2-pt layup from 1 ft,53,53
218,2,1:48.0,L. Williams misses 2-pt jump shot from 21 ft,,53,53
219,2,1:46.0,,Defensive rebound by D. Rose,53,53
220,2,1:44.0,,Personal foul by J. Green (drawn by K. Towns),53,53
221,2,1:38.0,,D. Rose misses 2-pt jump shot from 18 ft,53,53
222,2,1:37.0,,Offensive rebound by K. Towns,53,53
223,2,1:36.0,,K. Towns makes 2-pt layup from 2 ft,53,55
224,2,1:14.0,I. Zubac misses 2-pt hook shot from 6 ft,,53,55
225,2,1:12.0,,Defensive rebound by K. Towns,53,55
226,2,1:07.0,,D. Šarić makes 2-pt jump shot from 2 ft (assist by D. Rose),53,57
227,2,0:51.0,Turnover by L. Williams (bad pass; steal by L. Deng),,53,57
228,2,0:46.0,,L. Deng makes 2-pt layup from 1 ft,53,59
229,2,0:38.0,L. Williams misses 2-pt jump shot from 2 ft,,53,59
230,2,0:36.0,,Defensive rebound by J. Okogie,53,59
231,2,0:36.0,,Turnover by J. Okogie (discontinued dribble),53,59
232,2,0:36.0,,T. Gibson enters the game for K. Towns,53,59
233,2,0:31.0,Turnover by I. Zubac (lost ball; steal by L. Deng),,53,59
234,2,0:26.0,,L. Deng makes 2-pt layup from 1 ft,53,61
235,2,0:04.0,L. Williams makes 2-pt jump shot from 8 ft,,55,61
236,2,0:00.0,,D. Rose makes 2-pt layup from 1 ft,55,63
237,3,11:44.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by K. Towns),55,66
238,3,11:30.0,Turnover by I. Zubac (lost ball; steal by J. Teague),,55,66
239,3,11:28.0,,J. Teague makes 2-pt layup from 1 ft,55,68
240,3,11:14.0,Turnover by D. Gallinari (bad pass),,55,68
241,3,11:13.0,Loose ball foul by G. Temple (drawn by L. Deng),,55,68
242,3,10:56.0,,Shooting foul by I. Zubac (drawn by K. Towns),55,68
243,3,10:56.0,,K. Towns makes free throw 1 of 2,55,69
244,3,10:56.0,,K. Towns makes free throw 2 of 2,55,70
245,3,10:44.0,S. Gilgeous-Alexander misses 2-pt jump shot from 9 ft,,55,70
246,3,10:41.0,,Defensive rebound by K. Towns,55,70
247,3,10:29.0,,J. Okogie makes 3-pt jump shot from 23 ft (assist by J. Teague),55,73
248,3,10:08.0,I. Zubac makes 2-pt hook shot from 9 ft (assist by G. Temple),,57,73
249,3,10:01.0,,J. Okogie makes 2-pt layup from 2 ft (assist by J. Teague),57,75
250,3,10:01.0,,Shooting foul by P. Beverley (drawn by J. Okogie),57,75
251,3,10:01.0,,J. Okogie makes free throw 1 of 1,57,76
252,3,9:46.0,D. Gallinari misses 3-pt jump shot from 24 ft,,57,76
253,3,9:44.0,,Defensive rebound by J. Okogie,57,76
254,3,9:36.0,,K. Towns makes 2-pt hook shot from 6 ft (assist by J. Teague),57,78
255,3,9:22.0,Shooting foul by K. Towns (drawn by G. Temple),,57,78
256,3,9:22.0,G. Temple makes free throw 1 of 2,,58,78
257,3,9:22.0,G. Temple makes free throw 2 of 2,,59,78
258,3,9:00.0,,J. Teague misses 2-pt jump shot from 21 ft,59,78
259,3,8:58.0,,Offensive rebound by D. Šarić,59,78
260,3,8:58.0,,D. Šarić makes 2-pt layup from 1 ft,59,80
261,3,8:58.0,,Shooting foul by I. Zubac (drawn by D. Šarić),59,80
262,3,8:58.0,,D. Šarić makes free throw 1 of 1,59,81
263,3,8:47.0,Turnover by S. Gilgeous-Alexander (bad pass),,59,81
264,3,8:47.0,M. Harrell enters the game for P. Beverley,,59,81
265,3,8:47.0,L. Williams enters the game for I. Zubac,,59,81
266,3,8:36.0,,L. Deng misses 3-pt jump shot from 25 ft,59,81
267,3,8:34.0,Defensive rebound by D. Gallinari,,59,81
268,3,8:20.0,M. Harrell misses 2-pt jump shot from 8 ft,,59,81
269,3,8:17.0,,Defensive rebound by D. Šarić,59,81
270,3,8:08.0,,J. Teague misses 2-pt jump shot from 8 ft,59,81
271,3,8:05.0,Defensive rebound by D. Gallinari,,59,81
272,3,7:59.0,S. Gilgeous-Alexander misses 3-pt jump shot from 25 ft,,59,81
273,3,7:55.0,Offensive rebound by G. Temple,,59,81
274,3,7:52.0,Shooting foul by L. Deng (drawn by D. Gallinari),,59,81
275,3,7:52.0,D. Gallinari makes free throw 1 of 2,,60,81
276,3,7:52.0,P. Beverley enters the game for S. Gilgeous-Alexander,,60,81
277,3,7:52.0,L. Shamet enters the game for G. Temple,,60,81
278,3,7:52.0,D. Gallinari makes free throw 2 of 2,,61,81
279,3,7:40.0,,Shooting foul by M. Harrell (drawn by K. Towns),61,81
280,3,7:40.0,,K. Towns makes free throw 1 of 2,61,82
281,3,7:40.0,,K. Towns makes free throw 2 of 2,61,83
282,3,7:20.0,L. Shamet makes 3-pt jump shot from 24 ft (assist by M. Harrell),,64,83
283,3,7:04.0,,Shooting foul by M. Harrell (drawn by K. Towns),64,83
284,3,7:04.0,,K. Towns makes free throw 1 of 2,64,84
285,3,7:04.0,,K. Towns makes free throw 2 of 2,64,85
286,3,6:50.0,Turnover by L. Shamet (out of bounds lost ball),,64,85
287,3,6:50.0,,Minnesota full timeout,64,85
288,3,6:50.0,,T. Gibson enters the game for D. Šarić,64,85
289,3,6:29.0,,J. Okogie misses 2-pt layup from 1 ft,64,85
290,3,6:27.0,Defensive rebound by D. Gallinari,,64,85
291,3,6:14.0,L. Williams misses 2-pt jump shot from 6 ft,,64,85
292,3,6:11.0,,Defensive rebound by J. Okogie,64,85
293,3,5:53.0,,Shooting foul by D. Gallinari (drawn by T. Gibson),64,85
294,3,5:53.0,,T. Gibson makes free throw 1 of 2,64,86
295,3,5:53.0,J. Green enters the game for D. Gallinari,,64,86
296,3,5:53.0,,T. Gibson makes free throw 2 of 2,64,87
297,3,5:39.0,Def 3 sec tech foul by Team,,64,87
298,3,5:39.0,L. Williams makes technical free throw,,65,87
299,3,5:39.0,,J. Bayless enters the game for L. Deng,65,87
300,3,5:33.0,L. Williams makes 2-pt jump shot from 19 ft (assist by L. Shamet),,67,87
301,3,5:11.0,,J. Okogie misses 2-pt layup from 3 ft,67,87
302,3,5:07.0,Defensive rebound by J. Green,,67,87
303,3,4:59.0,P. Beverley makes 2-pt jump shot from 8 ft (assist by L. Williams),,69,87
304,3,4:41.0,,J. Teague misses 2-pt jump shot from 20 ft (block by M. Harrell),69,87
305,3,4:40.0,,Offensive rebound by K. Towns,69,87
306,3,4:37.0,,Shooting foul by J. Green (drawn by K. Towns),69,87
307,3,4:37.0,,K. Towns makes free throw 1 of 2,69,88
308,3,4:37.0,,D. Rose enters the game for J. Teague,69,88
309,3,4:37.0,,K. Towns misses free throw 2 of 2,69,88
310,3,4:35.0,Defensive rebound by J. Green,,69,88
311,3,4:26.0,L. Williams makes 2-pt layup from 1 ft,,71,88
312,3,4:14.0,,K. Towns misses 3-pt jump shot from 26 ft,71,88
313,3,4:12.0,Defensive rebound by J. Green,,71,88
314,3,4:10.0,Turnover by J. Green (bad pass; steal by T. Gibson),,71,88
315,3,4:04.0,,Shooting foul by L. Williams (drawn by K. Towns),71,88
316,3,4:04.0,,K. Towns makes free throw 1 of 2,71,89
317,3,4:04.0,,K. Towns misses free throw 2 of 2,71,89
318,3,4:02.0,Defensive rebound by J. Green,,71,89
319,3,3:49.0,L. Williams makes 2-pt jump shot from 18 ft (assist by M. Harrell),,73,89
320,3,3:35.0,,K. Towns misses 2-pt jump shot from 6 ft,73,89
321,3,3:33.0,Defensive rebound by P. Beverley,,73,89
322,3,3:19.0,J. Green makes 3-pt jump shot from 22 ft (assist by M. Harrell),,76,89
323,3,3:01.0,,D. Rose makes 2-pt layup from 3 ft,76,91
324,3,3:01.0,,Shooting foul by L. Williams (drawn by D. Rose),76,91
325,3,3:01.0,,D. Rose makes free throw 1 of 1,76,92
326,3,2:52.0,L. Williams misses 2-pt jump shot from 20 ft,,76,92
327,3,2:50.0,Offensive rebound by J. Green,,76,92
328,3,2:41.0,Shooting foul by K. Towns (drawn by L. Williams),,76,92
329,3,2:41.0,LA Clippers full timeout,,76,92
330,3,2:41.0,,L. Deng enters the game for J. Okogie,76,92
331,3,2:41.0,,D. Šarić enters the game for K. Towns,76,92
332,3,2:41.0,L. Williams makes free throw 1 of 2,,77,92
333,3,2:41.0,L. Williams makes free throw 2 of 2,,78,92
334,3,2:17.0,,Turnover by Team (shot clock),78,92
335,3,2:09.0,L. Shamet misses 3-pt jump shot from 25 ft,,78,92
336,3,2:07.0,Offensive rebound by P. Beverley,,78,92
337,3,2:00.0,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),,80,92
338,3,1:48.0,,D. Rose misses 2-pt jump shot from 20 ft (block by P. Beverley),80,92
339,3,1:47.0,Defensive rebound by M. Harrell,,80,92
340,3,1:44.0,M. Harrell makes 2-pt dunk from 1 ft (assist by P. Beverley),,82,92
341,3,1:44.0,Shooting foul by D. Šarić (drawn by M. Harrell),,82,92
342,3,1:44.0,M. Harrell makes free throw 1 of 1,,83,92
343,3,1:32.0,,D. Šarić makes 2-pt layup from 3 ft (assist by D. Rose),83,94
344,3,1:25.0,Shooting foul by J. Bayless (drawn by L. Williams),,83,94
345,3,1:25.0,L. Williams makes free throw 1 of 2,,84,94
346,3,1:25.0,L. Williams makes free throw 2 of 2,,85,94
347,3,1:15.0,,Turnover by D. Šarić (bad pass; steal by M. Harrell),85,94
348,3,1:10.0,M. Harrell makes 2-pt layup from 1 ft (assist by P. Beverley),,87,94
349,3,1:01.0,,Shooting foul by M. Harrell (drawn by D. Rose),87,94
350,3,1:01.0,,D. Rose makes free throw 1 of 2,87,95
351,3,1:01.0,,J. Okogie enters the game for J. Bayless,87,95
352,3,1:01.0,,D. Rose makes free throw 2 of 2,87,96
353,3,0:52.0,Personal foul by L. Deng (drawn by L. Shamet),,87,96
354,3,0:52.0,L. Shamet makes free throw 1 of 2,,88,96
355,3,0:52.0,L. Shamet makes free throw 2 of 2,,89,96
356,3,0:41.0,,Shooting foul by J. Green (drawn by L. Deng),89,96
357,3,0:41.0,,L. Deng misses free throw 1 of 2,89,96
358,3,0:41.0,,Offensive rebound by Team,89,96
359,3,0:41.0,,L. Deng makes free throw 2 of 2,89,97
360,3,0:38.0,L. Williams misses 3-pt jump shot from 25 ft,,89,97
361,3,0:34.0,,Defensive rebound by L. Deng,89,97
362,3,0:24.0,,J. Okogie makes 2-pt layup from 1 ft (assist by D. Rose),89,99
363,3,0:04.0,Shooting foul by J. Okogie (drawn by L. Williams),,89,99
364,3,0:04.0,L. Williams makes free throw 1 of 2,,90,99
365,3,0:04.0,S. Thornwell enters the game for P. Beverley,,90,99
366,3,0:04.0,I. Zubac enters the game for M. Harrell,,90,99
367,3,0:04.0,L. Williams makes free throw 2 of 2,,91,99
368,4,11:47.0,L. Williams misses 3-pt jump shot from 25 ft,,91,99
369,4,11:44.0,,Defensive rebound by G. Dieng,91,99
370,4,11:30.0,,J. Teague misses 2-pt jump shot from 6 ft,91,99
371,4,11:29.0,,Offensive rebound by J. Teague,91,99
372,4,11:27.0,,J. Teague makes 2-pt layup from 2 ft,91,101
373,4,11:12.0,L. Williams makes 2-pt layup from 1 ft (assist by M. Harrell),,93,101
374,4,11:12.0,,Minnesota full timeout,93,101
375,4,11:12.0,,I. Canaan enters the game for J. Okogie,93,101
376,4,11:02.0,,Shooting foul by S. Gilgeous-Alexander (drawn by J. Teague),93,101
377,4,11:02.0,,J. Teague makes free throw 1 of 2,93,102
378,4,11:02.0,,J. Teague makes free throw 2 of 2,93,103
379,4,10:48.0,Shooting foul by I. Canaan (drawn by L. Shamet),,93,103
380,4,10:48.0,L. Shamet makes free throw 1 of 2,,94,103
381,4,10:48.0,L. Shamet makes free throw 2 of 2,,95,103
382,4,10:39.0,,J. Teague misses 2-pt jump shot from 9 ft,95,103
383,4,10:37.0,,Offensive rebound by L. Deng,95,103
384,4,10:36.0,,G. Dieng misses 2-pt layup from 2 ft,95,103
385,4,10:35.0,,Offensive rebound by G. Dieng,95,103
