,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,GOLDEN STATE_ACTION,LA CLIPPERS_SCORE,GOLDEN STATE_SCORE
55,1,6:28.0,Offensive rebound by Team,,9,10
56,1,6:28.0,M. Harrell makes free throw 2 of 2,,10,10
57,1,6:28.0,L. Williams enters the game for L. Shamet,,10,10
58,1,6:15.0,,S. Curry misses 3-pt jump shot from 27 ft,10,10
59,1,6:13.0,Defensive rebound by D. Gallinari,,10,10
60,1,6:07.0,M. Harrell misses 2-pt layup from 8 ft,,10,10
61,1,6:06.0,,Defensive rebound by D. Green,10,10
62,1,5:56.0,,K. Thompson makes 2-pt jump shot from 9 ft (assist by S. Curry),10,12
63,1,5:46.0,L. Williams makes 2-pt jump shot from 18 ft,,12,12
64,1,5:32.0,,K. Durant makes 3-pt jump shot from 27 ft (assist by D. Green),12,15
65,1,5:09.0,M. Harrell makes 2-pt layup from 5 ft,,14,15
66,1,5:02.0,,Golden State full timeout,14,15
67,1,5:02.0,,A. Iguodala enters the game for D. Cousins,14,15
68,1,5:02.0,,K. Looney enters the game for K. Thompson,14,15
69,1,4:54.0,,S. Curry misses 2-pt layup from 3 ft (block by S. Gilgeous-Alexander),14,15
70,1,4:52.0,Defensive rebound by D. Gallinari,,14,15
71,1,4:47.0,L. Williams makes 2-pt layup from 4 ft (assist by P. Beverley),,16,15
72,1,4:37.0,,D. Green makes 3-pt jump shot from 29 ft (assist by S. Curry),16,18
73,1,4:21.0,Turnover by D. Gallinari (bad pass; steal by D. Green),,16,18
74,1,4:11.0,,S. Curry makes 3-pt jump shot from 29 ft (assist by A. Iguodala),16,21
75,1,4:01.0,Personal foul by D. Green (drawn by D. Gallinari),,16,21
76,1,3:49.0,D. Gallinari misses 3-pt jump shot from 27 ft,,16,21
77,1,3:47.0,,Defensive rebound by K. Durant,16,21
78,1,3:33.0,,K. Looney makes 2-pt jump shot from 6 ft (assist by D. Green),16,23
79,1,3:20.0,L. Williams misses 2-pt jump shot from 10 ft,,16,23
80,1,3:19.0,,Defensive rebound by D. Green,16,23
81,1,3:15.0,,Turnover by D. Green (bad pass),16,23
82,1,3:15.0,J. Green enters the game for D. Gallinari,,16,23
83,1,3:15.0,G. Temple enters the game for S. Gilgeous-Alexander,,16,23
84,1,3:15.0,,A. McKinnie enters the game for K. Durant,16,23
85,1,3:06.0,P. Beverley misses 2-pt layup from 9 ft (block by A. McKinnie),,16,23
86,1,3:05.0,,Defensive rebound by K. Looney,16,23
87,1,2:50.0,,K. Looney makes 2-pt jump shot from 7 ft (assist by D. Green),16,25
88,1,2:27.0,M. Harrell makes 2-pt layup from 3 ft (assist by P. Beverley),,18,25
89,1,2:12.0,,D. Green makes 3-pt jump shot from 28 ft (assist by S. Curry),18,28
90,1,1:54.0,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),,20,28
91,1,1:38.0,,Turnover by K. Looney (out of bounds lost ball),20,28
92,1,1:38.0,W. Chandler enters the game for P. Beverley,,20,28
93,1,1:30.0,M. Harrell misses 2-pt layup from 4 ft (block by K. Looney),,20,28
94,1,1:28.0,,Defensive rebound by S. Curry,20,28
95,1,1:21.0,,Turnover by S. Curry (bad pass; steal by J. Green),20,28
96,1,1:15.0,L. Williams makes 2-pt jump shot from 8 ft,,22,28
97,1,1:15.0,Shooting foul by A. McKinnie (drawn by L. Williams),,22,28
98,1,1:15.0,L. Williams makes free throw 1 of 1,,23,28
99,1,1:07.0,,D. Green makes 2-pt dunk from 2 ft (assist by S. Curry),23,30
100,1,0:53.0,M. Harrell makes 2-pt dunk from 2 ft (assist by L. Williams),,25,30
101,1,0:42.0,,S. Curry makes 3-pt jump shot from 25 ft,25,33
102,1,0:33.0,Turnover by M. Harrell (bad pass; steal by A. Iguodala),,25,33
103,1,0:23.0,,A. McKinnie makes 3-pt jump shot from 24 ft (assist by S. Curry),25,36
104,1,0:05.0,L. Williams misses 2-pt layup from 5 ft (block by A. Iguodala),,25,36
105,1,0:04.0,Offensive rebound by L. Williams,,25,36
106,1,0:03.0,M. Harrell makes 2-pt layup from 1 ft (assist by L. Williams),,27,36
107,1,0:00.0,,S. Curry misses 3-pt jump shot from 56 ft,27,36
108,1,0:00.0,,Offensive rebound by Team,27,36
109,2,11:45.0,,D. Cousins misses 2-pt layup from 4 ft,27,36
110,2,11:44.0,,Offensive rebound by D. Cousins,27,36
111,2,11:43.0,,D. Cousins misses 2-pt layup from 4 ft (block by M. Harrell),27,36
112,2,11:42.0,,Offensive rebound by D. Cousins,27,36
113,2,11:41.0,,D. Cousins makes 2-pt layup from 3 ft,27,38
114,2,11:32.0,Offensive foul by J. Green (drawn by A. Iguodala),,27,38
115,2,11:32.0,Turnover by J. Green (offensive foul),,27,38
116,2,11:11.0,,D. Cousins misses 2-pt jump shot from 9 ft,27,38
117,2,11:10.0,Defensive rebound by W. Chandler,,27,38
118,2,11:02.0,J. Green makes 2-pt dunk from 2 ft (assist by L. Williams),,29,38
119,2,10:46.0,,Personal foul by J. Green (drawn by A. Iguodala),29,38
120,2,10:43.0,,D. Cousins misses 2-pt jump shot from 20 ft,29,38
121,2,10:42.0,,Offensive rebound by Q. Cook,29,38
122,2,10:30.0,,Turnover by D. Cousins (traveling),29,38
123,2,10:22.0,L. Williams makes 2-pt jump shot from 7 ft,,31,38
124,2,10:12.0,,Q. Cook misses 2-pt jump shot from 17 ft (block by G. Temple),31,38
125,2,10:11.0,Defensive rebound by M. Harrell,,31,38
126,2,10:07.0,Turnover by J. Green (bad pass),,31,38
127,2,9:58.0,,S. Livingston misses 2-pt jump shot from 18 ft,31,38
128,2,9:57.0,Defensive rebound by M. Harrell,,31,38
129,2,9:43.0,Shooting foul by S. Livingston (drawn by W. Chandler),,31,38
130,2,9:43.0,W. Chandler makes free throw 1 of 2,,32,38
131,2,9:43.0,W. Chandler makes free throw 2 of 2,,33,38
132,2,9:30.0,,Q. Cook misses 3-pt jump shot from 27 ft,33,38
133,2,9:28.0,Defensive rebound by J. Green,,33,38
134,2,9:19.0,L. Williams makes 2-pt layup from 5 ft,,35,38
135,2,9:03.0,,A. Iguodala misses 2-pt jump shot from 14 ft,35,38
136,2,9:02.0,Defensive rebound by Team,,35,38
137,2,9:02.0,,K. Durant enters the game for A. Iguodala,35,38
138,2,8:54.0,L. Williams makes 2-pt layup from 2 ft,,37,38
139,2,8:47.0,,Golden State full timeout,37,38
140,2,8:47.0,,A. Bogut enters the game for D. Cousins,37,38
141,2,8:41.0,,K. Durant makes 2-pt jump shot from 17 ft (assist by A. Bogut),37,40
142,2,8:24.0,J. Green misses 3-pt jump shot from 22 ft,,37,40
143,2,8:22.0,,Defensive rebound by S. Livingston,37,40
144,2,8:18.0,,Turnover by K. Durant (bad pass),37,40
145,2,8:18.0,S. Gilgeous-Alexander enters the game for W. Chandler,,37,40
146,2,8:18.0,L. Shamet enters the game for G. Temple,,37,40
147,2,7:50.0,M. Harrell misses 2-pt hook shot from 9 ft,,37,40
148,2,7:47.0,,Defensive rebound by A. Bogut,37,40
149,2,7:47.0,,S. Curry enters the game for Q. Cook,37,40
150,2,7:39.0,,S. Livingston misses 2-pt jump shot from 15 ft,37,40
151,2,7:38.0,Defensive rebound by J. Green,,37,40
152,2,7:22.0,S. Gilgeous-Alexander misses 2-pt layup from 5 ft,,37,40
153,2,7:21.0,Offensive rebound by M. Harrell,,37,40
154,2,7:20.0,M. Harrell makes 2-pt dunk at rim,,39,40
155,2,7:04.0,,K. Durant misses 3-pt jump shot from 29 ft,39,40
156,2,7:02.0,Defensive rebound by J. Green,,39,40
157,2,6:57.0,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),,41,40
158,2,6:57.0,Shooting foul by A. Bogut (drawn by M. Harrell),,41,40
159,2,6:57.0,M. Harrell makes free throw 1 of 1,,42,40
160,2,6:44.0,,A. Bogut makes 2-pt layup from 2 ft (assist by K. Thompson),42,42
161,2,6:44.0,,Shooting foul by L. Shamet (drawn by A. Bogut),42,42
162,2,6:44.0,,A. Bogut makes free throw 1 of 1,42,43
163,2,6:38.0,L. Williams misses 2-pt jump shot from 5 ft (block by A. Bogut),,42,43
164,2,6:37.0,Offensive rebound by Team,,42,43
165,2,6:37.0,D. Gallinari enters the game for M. Harrell,,42,43
166,2,6:37.0,,D. Green enters the game for A. Bogut,42,43
167,2,6:37.0,,A. Iguodala enters the game for S. Livingston,42,43
168,2,6:27.0,Personal foul by S. Curry (drawn by S. Gilgeous-Alexander),,42,43
169,2,6:18.0,Turnover by J. Green (traveling),,42,43
170,2,6:10.0,,A. Iguodala makes 2-pt dunk from 1 ft (assist by D. Green),42,45
171,2,6:09.0,LA Clippers full timeout,,42,45
172,2,6:09.0,P. Beverley enters the game for L. Williams,,42,45
173,2,5:56.0,L. Shamet misses 3-pt jump shot from 25 ft,,42,45
174,2,5:55.0,Offensive rebound by J. Green,,42,45
175,2,5:55.0,J. Green misses 2-pt layup at rim,,42,45
176,2,5:54.0,,Defensive rebound by D. Green,42,45
177,2,5:34.0,,Shooting foul by P. Beverley (drawn by K. Durant),42,45
178,2,5:34.0,,K. Durant makes free throw 1 of 2,42,46
179,2,5:34.0,,K. Durant makes free throw 2 of 2,42,47
180,2,5:22.0,Shooting foul by S. Curry (drawn by S. Gilgeous-Alexander),,42,47
181,2,5:22.0,S. Gilgeous-Alexander misses free throw 1 of 2,,42,47
182,2,5:22.0,Offensive rebound by Team,,42,47
183,2,5:22.0,S. Gilgeous-Alexander makes free throw 2 of 2,,43,47
184,2,5:13.0,,D. Green misses 2-pt jump shot from 13 ft,43,47
185,2,5:12.0,Defensive rebound by J. Green,,43,47
186,2,4:56.0,S. Gilgeous-Alexander makes 2-pt jump shot from 18 ft (assist by P. Beverley),,45,47
187,2,4:36.0,,A. Iguodala makes 2-pt dunk from 1 ft (assist by D. Green),45,49
188,2,4:30.0,D. Gallinari makes 3-pt jump shot from 27 ft (assist by P. Beverley),,48,49
189,2,4:07.0,,K. Durant makes 2-pt jump shot from 11 ft (assist by D. Green),48,51
190,2,3:54.0,S. Gilgeous-Alexander misses 3-pt jump shot from 26 ft,,48,51
191,2,3:52.0,,Defensive rebound by K. Thompson,48,51
192,2,3:46.0,,Personal foul by J. Green (drawn by K. Durant),48,51
193,2,3:46.0,M. Harrell enters the game for J. Green,,48,51
194,2,3:46.0,L. Williams enters the game for L. Shamet,,48,51
195,2,3:41.0,,K. Durant misses 2-pt jump shot from 11 ft,48,51
196,2,3:40.0,Defensive rebound by D. Gallinari,,48,51
197,2,3:28.0,M. Harrell makes 2-pt layup from 2 ft (assist by P. Beverley),,50,51
198,2,3:28.0,Shooting foul by A. Iguodala (drawn by M. Harrell),,50,51
199,2,3:28.0,M. Harrell makes free throw 1 of 1,,51,51
200,2,3:21.0,,S. Curry makes 2-pt jump shot from 19 ft (assist by A. Iguodala),51,53
201,2,3:08.0,Turnover by D. Gallinari (lost ball; steal by K. Durant),,51,53
202,2,3:02.0,,A. Iguodala makes 2-pt dunk from 2 ft,51,55
203,2,2:38.0,S. Gilgeous-Alexander misses 2-pt jump shot from 11 ft,,51,55
204,2,2:37.0,,Defensive rebound by A. Iguodala,51,55
205,2,2:35.0,,Personal take foul by S. Gilgeous-Alexander (drawn by A. Iguodala),51,55
206,2,2:35.0,,A. Iguodala misses free throw 1 of 2,51,55
207,2,2:35.0,,Offensive rebound by Team,51,55
208,2,2:35.0,,A. Iguodala misses free throw 2 of 2,51,55
209,2,2:32.0,Defensive rebound by S. Gilgeous-Alexander,,51,55
210,2,2:23.0,L. Williams misses 2-pt jump shot from 12 ft,,51,55
211,2,2:22.0,Offensive rebound by M. Harrell,,51,55
212,2,2:21.0,M. Harrell makes 2-pt layup from 1 ft,,53,55
213,2,2:06.0,,S. Curry makes 3-pt jump shot from 27 ft (assist by D. Green),53,58
214,2,1:42.0,D. Gallinari misses 3-pt jump shot from 26 ft,,53,58
215,2,1:40.0,,Defensive rebound by K. Durant,53,58
216,2,1:35.0,,Shooting foul by S. Gilgeous-Alexander (drawn by S. Curry),53,58
217,2,1:35.0,,S. Curry makes free throw 1 of 2,53,59
218,2,1:35.0,,S. Curry makes free throw 2 of 2,53,60
219,2,1:29.0,Shooting foul by D. Green (drawn by M. Harrell),,53,60
220,2,1:29.0,M. Harrell misses free throw 1 of 2,,53,60
221,2,1:29.0,Offensive rebound by Team,,53,60
222,2,1:29.0,,K. Looney enters the game for D. Green,53,60
223,2,1:29.0,M. Harrell makes free throw 2 of 2,,54,60
224,2,1:18.0,,S. Curry makes 3-pt jump shot from 26 ft,54,63
225,2,0:59.0,L. Williams misses 2-pt jump shot from 19 ft,,54,63
226,2,0:58.0,,Defensive rebound by A. Iguodala,54,63
227,2,0:50.0,,S. Curry makes 2-pt layup from 4 ft,54,65
228,2,0:41.0,L. Williams misses 2-pt layup from 5 ft,,54,65
229,2,0:39.0,,Defensive rebound by S. Curry,54,65
230,2,0:39.0,,Personal take foul by L. Williams (drawn by S. Curry),54,65
231,2,0:39.0,,S. Curry makes free throw 1 of 2,54,66
232,2,0:39.0,,S. Curry misses free throw 2 of 2,54,66
233,2,0:38.0,,Offensive rebound by S. Curry,54,66
234,2,0:37.0,,Shooting foul by D. Gallinari (drawn by K. Durant),54,66
235,2,0:37.0,Technical foul by D. Gallinari,,54,66
236,2,0:37.0,,S. Curry makes technical free throw,54,67
237,2,0:37.0,,K. Durant makes free throw 1 of 2,54,68
238,2,0:37.0,,K. Durant makes free throw 2 of 2,54,69
239,2,0:37.0,,S. Livingston enters the game for S. Curry,54,69
240,2,0:33.0,L. Williams makes 2-pt jump shot from 9 ft,,56,69
241,2,0:11.0,,A. Iguodala misses 3-pt jump shot from 29 ft,56,69
242,2,0:09.0,Defensive rebound by P. Beverley,,56,69
243,2,0:02.0,P. Beverley misses 2-pt jump shot from 6 ft,,56,69
244,2,0:01.0,,Defensive rebound by K. Durant,56,69
245,3,12:00.0,,K. Thompson makes technical free throw,56,70
246,3,11:44.0,,D. Green misses 3-pt jump shot from 23 ft,56,70
247,3,11:42.0,Defensive rebound by P. Beverley,,56,70
248,3,11:37.0,Shooting foul by D. Cousins (drawn by D. Gallinari),,56,70
249,3,11:37.0,D. Gallinari makes free throw 1 of 2,,57,70
250,3,11:37.0,D. Gallinari makes free throw 2 of 2,,58,70
251,3,11:25.0,,K. Durant misses 2-pt layup from 3 ft,58,70
252,3,11:24.0,,Offensive rebound by D. Cousins,58,70
253,3,11:24.0,,D. Cousins makes 2-pt dunk at rim,58,72
254,3,11:07.0,D. Gallinari makes 3-pt jump shot from 28 ft,,61,72
255,3,10:49.0,,D. Cousins misses 3-pt jump shot from 27 ft,61,72
256,3,10:47.0,,Offensive rebound by S. Curry,61,72
257,3,10:38.0,,Personal foul by P. Beverley (drawn by K. Durant),61,72
258,3,10:27.0,,K. Thompson misses 2-pt jump shot from 22 ft,61,72
259,3,10:25.0,Defensive rebound by I. Zubac,,61,72
260,3,10:21.0,D. Gallinari misses 3-pt jump shot from 29 ft,,61,72
261,3,10:19.0,Offensive rebound by I. Zubac,,61,72
262,3,10:15.0,I. Zubac misses 2-pt layup from 1 ft,,61,72
263,3,10:14.0,,Defensive rebound by S. Curry,61,72
264,3,10:10.0,,K. Durant misses 2-pt jump shot from 14 ft,61,72
265,3,10:09.0,Defensive rebound by S. Gilgeous-Alexander,,61,72
266,3,10:06.0,Turnover by P. Beverley (step out of bounds),,61,72
267,3,9:56.0,,Personal foul by P. Beverley (drawn by S. Curry),61,72
268,3,9:51.0,,K. Thompson makes 2-pt jump shot from 14 ft (assist by D. Cousins),61,74
269,3,9:27.0,S. Gilgeous-Alexander makes 3-pt jump shot from 23 ft (assist by L. Shamet),,64,74
270,3,9:19.0,,Turnover by D. Green (bad pass; steal by I. Zubac),64,74
271,3,9:16.0,L. Shamet misses 3-pt jump shot from 27 ft,,64,74
272,3,9:12.0,,Defensive rebound by D. Cousins,64,74
273,3,9:07.0,,K. Thompson misses 3-pt jump shot from 23 ft,64,74
274,3,9:04.0,Defensive rebound by I. Zubac,,64,74
275,3,8:46.0,S. Gilgeous-Alexander misses 2-pt layup from 4 ft (block by K. Thompson),,64,74
276,3,8:44.0,,Defensive rebound by S. Curry,64,74
277,3,8:43.0,,Personal take foul by D. Gallinari (drawn by S. Curry),64,74
278,3,8:37.0,,K. Thompson misses 2-pt jump shot from 18 ft,64,74
279,3,8:32.0,Defensive rebound by I. Zubac,,64,74
280,3,8:30.0,P. Beverley makes 3-pt jump shot from 27 ft (assist by D. Gallinari),,67,74
281,3,8:11.0,,D. Cousins misses 3-pt jump shot from 28 ft,67,74
282,3,8:07.0,,Offensive rebound by S. Curry,67,74
283,3,8:04.0,,S. Curry makes 3-pt jump shot from 27 ft,67,77
284,3,7:53.0,S. Gilgeous-Alexander misses 2-pt layup from 8 ft,,67,77
285,3,7:50.0,,Defensive rebound by D. Green,67,77
286,3,7:45.0,,Turnover by D. Green (bad pass; steal by D. Gallinari),67,77
287,3,7:43.0,D. Gallinari misses 2-pt layup from 3 ft,,67,77
288,3,7:41.0,,Defensive rebound by Team,67,77
289,3,7:41.0,,Golden State full timeout,67,77
290,3,7:25.0,,K. Thompson misses 2-pt jump shot from 21 ft,67,77
291,3,7:22.0,,Offensive rebound by D. Cousins,67,77
292,3,7:19.0,,Turnover by D. Cousins (lost ball; steal by D. Gallinari),67,77
293,3,7:12.0,Turnover by S. Gilgeous-Alexander (out of bounds lost ball),,67,77
294,3,7:03.0,,K. Thompson misses 2-pt jump shot from 13 ft,67,77
295,3,7:01.0,Defensive rebound by S. Gilgeous-Alexander,,67,77
296,3,7:01.0,L. Williams enters the game for L. Shamet,,67,77
297,3,6:42.0,Shooting foul by K. Durant (drawn by D. Gallinari),,67,77
298,3,6:42.0,D. Gallinari makes free throw 1 of 2,,68,77
299,3,6:42.0,D. Gallinari makes free throw 2 of 2,,69,77
300,3,6:28.0,,Turnover by D. Cousins (offensive foul),69,77
301,3,6:28.0,,Offensive foul by D. Cousins (drawn by S. Gilgeous-Alexander),69,77
302,3,6:28.0,M. Harrell enters the game for I. Zubac,,69,77
303,3,6:18.0,M. Harrell makes 2-pt jump shot from 11 ft (assist by S. Gilgeous-Alexander),,71,77
304,3,5:59.0,,K. Durant misses 2-pt jump shot from 14 ft,71,77
305,3,5:55.0,,Offensive rebound by D. Cousins,71,77
306,3,5:54.0,,K. Thompson misses 3-pt jump shot from 27 ft,71,77
307,3,5:50.0,Defensive rebound by P. Beverley,,71,77
308,3,5:47.0,S. Gilgeous-Alexander misses 2-pt layup from 7 ft (block by S. Curry),,71,77
309,3,5:45.0,,Defensive rebound by S. Curry,71,77
310,3,5:44.0,,Personal take foul by L. Williams (drawn by K. Durant),71,77
311,3,5:44.0,G. Temple enters the game for S. Gilgeous-Alexander,,71,77
312,3,5:44.0,,K. Looney enters the game for D. Cousins,71,77
313,3,5:39.0,,K. Durant makes 2-pt jump shot from 15 ft (assist by K. Looney),71,79
314,3,5:11.0,G. Temple misses 2-pt jump shot from 20 ft,,71,79
315,3,5:10.0,Offensive rebound by Team,,71,79
316,3,5:10.0,Turnover by Team (shot clock),,71,79
317,3,4:53.0,,K. Looney makes 2-pt dunk at rim (assist by K. Durant),71,81
318,3,4:43.0,Turnover by L. Williams (bad pass; steal by K. Looney),,71,81
319,3,4:36.0,,K. Durant makes 2-pt layup from 1 ft,71,83
320,3,4:36.0,LA Clippers full timeout,,71,83
321,3,4:36.0,,A. Iguodala enters the game for K. Thompson,71,83
322,3,4:25.0,L. Williams makes 2-pt jump shot from 21 ft,,73,83
323,3,4:07.0,,K. Durant makes 2-pt jump shot from 17 ft (assist by A. Iguodala),73,85
324,3,3:43.0,L. Williams misses 2-pt layup from 3 ft,,73,85
325,3,3:42.0,,Defensive rebound by K. Looney,73,85
326,3,3:38.0,,Turnover by K. Durant (bad pass),73,85
327,3,3:29.0,G. Temple misses 3-pt jump shot from 23 ft,,73,85
328,3,3:27.0,,Defensive rebound by D. Green,73,85
329,3,3:10.0,,Turnover by K. Durant (bad pass; steal by L. Williams),73,85
330,3,3:06.0,Offensive foul by G. Temple (drawn by S. Curry),,73,85
331,3,3:06.0,Turnover by G. Temple (offensive foul),,73,85
332,3,2:51.0,,D. Green makes 2-pt jump shot from 17 ft,73,87
333,3,2:38.0,L. Williams makes 2-pt jump shot from 11 ft,,75,87
334,3,2:38.0,Shooting foul by S. Curry (drawn by L. Williams),,75,87
335,3,2:38.0,J. Green enters the game for D. Gallinari,,75,87
336,3,2:38.0,,A. McKinnie enters the game for K. Durant,75,87
337,3,2:38.0,L. Williams makes free throw 1 of 1,,76,87
338,3,2:23.0,,Personal foul by L. Williams (drawn by S. Curry),76,87
339,3,2:23.0,,S. Curry makes free throw 1 of 2,76,88
340,3,2:23.0,,S. Curry makes free throw 2 of 2,76,89
341,3,2:14.0,L. Williams makes 3-pt jump shot from 26 ft,,79,89
342,3,2:02.0,,D. Green misses 2-pt layup from 3 ft (block by M. Harrell),79,89
343,3,2:00.0,,Offensive rebound by D. Green,79,89
344,3,1:59.0,,D. Green makes 2-pt layup from 3 ft,79,91
345,3,1:47.0,G. Temple misses 3-pt jump shot from 23 ft,,79,91
346,3,1:45.0,,Defensive rebound by K. Looney,79,91
347,3,1:40.0,,Shooting foul by G. Temple (drawn by S. Curry),79,91
348,3,1:40.0,,S. Curry makes free throw 1 of 2,79,92
349,3,1:40.0,,S. Curry makes free throw 2 of 2,79,93
350,3,1:33.0,Turnover by L. Williams (bad pass; steal by K. Looney),,79,93
351,3,1:26.0,,A. Iguodala misses 2-pt layup from 5 ft,79,93
352,3,1:22.0,,Offensive rebound by K. Looney,79,93
353,3,1:22.0,,K. Looney misses 2-pt layup at rim,79,93
354,3,1:21.0,Defensive rebound by P. Beverley,,79,93
355,3,1:18.0,P. Beverley misses 3-pt jump shot from 27 ft,,79,93
356,3,1:14.0,,Defensive rebound by S. Curry,79,93
357,3,1:10.0,,S. Curry makes 3-pt jump shot from 30 ft,79,96
358,3,1:00.0,J. Green misses 3-pt jump shot from 27 ft,,79,96
359,3,0:58.0,,Defensive rebound by S. Curry,79,96
360,3,0:52.0,,Offensive foul by S. Curry (drawn by G. Temple),79,96
361,3,0:52.0,,Turnover by S. Curry (offensive foul),79,96
362,3,0:52.0,S. Gilgeous-Alexander enters the game for P. Beverley,,79,96
363,3,0:52.0,L. Shamet enters the game for G. Temple,,79,96
364,3,0:52.0,,Q. Cook enters the game for S. Curry,79,96
365,3,0:52.0,,K. Durant enters the game for A. McKinnie,79,96
366,3,0:40.0,L. Williams misses 3-pt jump shot from 28 ft,,79,96
367,3,0:39.0,,Defensive rebound by K. Looney,79,96
368,3,0:30.0,,K. Durant misses 2-pt jump shot from 12 ft,79,96
369,3,0:27.0,Defensive rebound by Team,,79,96
370,3,0:27.0,,Loose ball foul by A. Iguodala (drawn by M. Harrell),79,96
371,3,0:09.0,L. Williams misses 2-pt jump shot from 21 ft,,79,96
372,3,0:07.0,,Defensive rebound by A. Iguodala,79,96
373,3,0:02.0,,K. Durant makes 2-pt dunk at rim (assist by A. Iguodala),79,98
374,3,0:01.0,S. Gilgeous-Alexander misses 3-pt jump shot from 58 ft,,79,98
375,3,0:00.0,Offensive rebound by Team,,79,98
376,4,11:38.0,S. Gilgeous-Alexander makes 3-pt jump shot from 29 ft (assist by L. Williams),,82,98
377,4,11:20.0,,K. Thompson misses 3-pt jump shot from 26 ft,82,98
