,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DALLAS_ACTION,SAN ANTONIO_SCORE,DALLAS_SCORE
81,1,2:25.0,,Shooting foul by J. Poeltl (drawn by D. Powell),15,26
82,1,2:25.0,,D. Powell misses free throw 1 of 2,15,26
83,1,2:25.0,,Offensive rebound by Team,15,26
84,1,2:25.0,P. Gasol enters the game for J. Poeltl,,15,26
85,1,2:25.0,,D. Nowitzki enters the game for D. Jordan,15,26
86,1,2:25.0,,D. Powell makes free throw 2 of 2,15,27
87,1,2:10.0,B. Forbes misses 3-pt jump shot from 26 ft,,15,27
88,1,2:06.0,,Defensive rebound by D. Powell,15,27
89,1,1:49.0,,D. Nowitzki makes 3-pt jump shot from 23 ft (assist by L. Dončić),15,30
90,1,1:30.0,M. Belinelli makes 3-pt jump shot from 29 ft (assist by P. Mills),,18,30
91,1,1:12.0,,L. Dončić misses 2-pt layup from 2 ft,18,30
92,1,1:09.0,Defensive rebound by D. Bertāns,,18,30
93,1,1:07.0,M. Belinelli misses 3-pt jump shot from 27 ft,,18,30
94,1,1:07.0,,Defensive rebound by J. Brunson,18,30
95,1,0:45.0,,J. Brunson makes 2-pt jump shot from 10 ft (assist by L. Dončić),18,32
96,1,0:41.0,P. Mills misses 3-pt jump shot from 26 ft,,18,32
97,1,0:38.0,,Defensive rebound by D. Nowitzki,18,32
98,1,0:25.0,,D. Powell makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),18,35
99,1,0:02.0,P. Gasol makes 2-pt hook shot from 5 ft (assist by M. Belinelli),,20,35
100,1,0:00.0,,L. Dončić misses 3-pt jump shot from 54 ft (block by D. Bertāns),20,35
101,1,0:00.0,,Offensive rebound by Team,20,35
102,2,11:42.0,Personal foul by L. Dončić (drawn by M. Belinelli),,20,35
103,2,11:34.0,P. Gasol misses 2-pt jump shot from 12 ft,,20,35
104,2,11:31.0,,Defensive rebound by D. Nowitzki,20,35
105,2,11:16.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,20,35
106,2,11:11.0,Defensive rebound by M. Belinelli,,20,35
107,2,11:08.0,D. Bertāns makes 3-pt jump shot from 23 ft (assist by M. Belinelli),,23,35
108,2,10:56.0,,L. Dončić makes 3-pt jump shot from 26 ft,23,38
109,2,10:42.0,B. Forbes misses 3-pt jump shot from 23 ft,,23,38
110,2,10:39.0,,Defensive rebound by D. Finney-Smith,23,38
111,2,10:34.0,,Personal foul by M. Belinelli (drawn by D. Powell),23,38
112,2,10:34.0,D. DeRozan enters the game for M. Belinelli,,23,38
113,2,10:34.0,D. White enters the game for P. Mills,,23,38
114,2,10:28.0,,D. Powell misses 2-pt dunk from 1 ft,23,38
115,2,10:25.0,Defensive rebound by P. Gasol,,23,38
116,2,10:19.0,Shooting foul by D. Nowitzki (drawn by D. White),,23,38
117,2,10:19.0,D. White misses free throw 1 of 2,,23,38
118,2,10:19.0,Offensive rebound by Team,,23,38
119,2,10:19.0,D. White makes free throw 2 of 2,,24,38
120,2,10:05.0,,J. Brunson makes 2-pt jump shot from 14 ft (assist by D. Powell),24,40
121,2,9:47.0,Personal foul by D. Powell (drawn by D. White),,24,40
122,2,9:39.0,D. DeRozan makes 2-pt jump shot from 19 ft,,26,40
123,2,9:27.0,,L. Dončić makes 2-pt dunk from 1 ft,26,42
124,2,9:16.0,D. DeRozan misses 2-pt jump shot from 14 ft,,26,42
125,2,9:13.0,,Defensive rebound by D. Nowitzki,26,42
126,2,9:01.0,,D. Finney-Smith makes 2-pt layup from 1 ft (assist by D. Powell),26,44
127,2,9:01.0,San Antonio full timeout,,26,44
128,2,9:01.0,L. Aldridge enters the game for P. Gasol,,26,44
129,2,9:01.0,,D. Harris enters the game for J. Brunson,26,44
130,2,9:01.0,,D. Jordan enters the game for D. Nowitzki,26,44
131,2,8:43.0,Turnover by L. Aldridge (lost ball; steal by D. Jordan),,26,44
132,2,8:28.0,,L. Dončić misses 3-pt jump shot from 23 ft,26,44
133,2,8:24.0,Defensive rebound by B. Forbes,,26,44
134,2,8:12.0,B. Forbes makes 2-pt jump shot from 19 ft (assist by D. White),,28,44
135,2,7:54.0,,D. Finney-Smith makes 3-pt jump shot from 27 ft (assist by L. Dončić),28,47
136,2,7:29.0,L. Aldridge makes 2-pt jump shot from 13 ft (assist by D. DeRozan),,30,47
137,2,7:24.0,,Personal take foul by D. White (drawn by L. Dončić),30,47
138,2,7:24.0,R. Gay enters the game for D. Bertāns,,30,47
139,2,7:24.0,,H. Barnes enters the game for D. Powell,30,47
140,2,7:06.0,,Turnover by D. Finney-Smith (out of bounds lost ball),30,47
141,2,6:44.0,L. Aldridge makes 2-pt hook shot from 4 ft,,32,47
142,2,6:32.0,,Shooting foul by L. Aldridge (drawn by D. Jordan),32,47
143,2,6:32.0,,D. Jordan makes free throw 1 of 2,32,48
144,2,6:32.0,M. Belinelli enters the game for B. Forbes,,32,48
145,2,6:32.0,P. Mills enters the game for D. White,,32,48
146,2,6:32.0,,J. Brunson enters the game for L. Dončić,32,48
147,2,6:32.0,,M. Kleber enters the game for D. Finney-Smith,32,48
148,2,6:32.0,,W. Matthews enters the game for D. Harris,32,48
149,2,6:32.0,,D. Jordan makes free throw 2 of 2,32,49
150,2,6:18.0,L. Aldridge misses 2-pt layup from 3 ft (block by D. Jordan),,32,49
151,2,6:15.0,Offensive rebound by L. Aldridge,,32,49
152,2,6:14.0,R. Gay misses 2-pt jump shot from 20 ft,,32,49
153,2,6:12.0,,Defensive rebound by H. Barnes,32,49
154,2,6:01.0,,Turnover by D. Jordan (lost ball; steal by P. Mills),32,49
155,2,5:57.0,P. Mills makes 2-pt layup from 2 ft (assist by D. DeRozan),,34,49
156,2,5:37.0,,Personal foul by M. Belinelli (drawn by D. Jordan),34,49
157,2,5:24.0,,Turnover by D. Jordan (bad pass),34,49
158,2,5:16.0,D. DeRozan makes 2-pt jump shot from 15 ft,,36,49
159,2,4:57.0,,Turnover by W. Matthews (bad pass; steal by P. Mills),36,49
160,2,4:53.0,Offensive foul by L. Aldridge (drawn by J. Brunson),,36,49
161,2,4:53.0,Turnover by L. Aldridge (offensive foul),,36,49
162,2,4:53.0,J. Poeltl enters the game for L. Aldridge,,36,49
163,2,4:41.0,,H. Barnes misses 2-pt jump shot from 9 ft,36,49
164,2,4:39.0,,Offensive rebound by D. Jordan,36,49
165,2,4:38.0,,D. Jordan makes 2-pt dunk at rim,36,51
166,2,4:38.0,San Antonio full timeout,,36,51
167,2,4:38.0,,L. Dončić enters the game for J. Brunson,36,51
168,2,4:30.0,D. DeRozan misses 2-pt jump shot from 19 ft,,36,51
169,2,4:26.0,,Defensive rebound by H. Barnes,36,51
170,2,4:12.0,,W. Matthews misses 2-pt jump shot from 10 ft,36,51
171,2,4:10.0,Defensive rebound by Team,,36,51
172,2,4:10.0,,Violation by Team (delay of game),36,51
173,2,3:54.0,P. Mills makes 3-pt jump shot from 29 ft (assist by D. DeRozan),,39,51
174,2,3:39.0,,Offensive foul by L. Dončić (drawn by P. Mills),39,51
175,2,3:39.0,,Turnover by L. Dončić (offensive foul),39,51
176,2,3:30.0,,Violation by Team (kicked ball),39,51
177,2,3:17.0,R. Gay misses 2-pt jump shot from 6 ft,,39,51
178,2,3:13.0,,Defensive rebound by L. Dončić,39,51
179,2,2:54.0,,H. Barnes makes 3-pt jump shot from 22 ft,39,54
180,2,2:42.0,R. Gay makes 2-pt layup from 2 ft,,41,54
181,2,2:22.0,,H. Barnes misses 3-pt jump shot from 23 ft,41,54
182,2,2:19.0,,Offensive rebound by D. Jordan,41,54
183,2,2:18.0,,W. Matthews misses 3-pt jump shot from 27 ft,41,54
184,2,2:16.0,Defensive rebound by Team,,41,54
185,2,1:59.0,M. Belinelli misses 2-pt jump shot from 23 ft,,41,54
186,2,1:57.0,Offensive rebound by P. Mills,,41,54
187,2,1:57.0,P. Mills misses 3-pt jump shot from 27 ft,,41,54
188,2,1:56.0,,Defensive rebound by D. Jordan,41,54
189,2,1:45.0,,M. Kleber misses 3-pt jump shot from 27 ft,41,54
190,2,1:42.0,Defensive rebound by M. Belinelli,,41,54
191,2,1:37.0,Turnover by M. Belinelli (bad pass; steal by M. Kleber),,41,54
192,2,1:23.0,,L. Dončić misses 3-pt jump shot from 27 ft,41,54
193,2,1:18.0,Defensive rebound by J. Poeltl,,41,54
194,2,1:11.0,M. Belinelli misses 3-pt jump shot from 26 ft,,41,54
195,2,1:08.0,,Defensive rebound by L. Dončić,41,54
196,2,0:50.0,,Turnover by W. Matthews (bad pass; steal by J. Poeltl),41,54
197,2,0:46.0,M. Belinelli misses 3-pt jump shot from 27 ft,,41,54
198,2,0:42.0,Offensive rebound by R. Gay,,41,54
199,2,0:42.0,R. Gay makes 2-pt dunk from 1 ft,,43,54
200,2,0:27.0,,L. Dončić makes 2-pt layup from 3 ft,43,56
201,2,0:11.0,Personal take foul by D. Jordan (drawn by D. DeRozan),,43,56
202,2,0:11.0,,D. Finney-Smith enters the game for L. Dončić,43,56
203,2,0:01.0,Shooting foul by M. Kleber (drawn by R. Gay),,43,56
204,2,0:01.0,R. Gay makes free throw 1 of 2,,44,56
205,2,0:01.0,,L. Dončić enters the game for D. Finney-Smith,44,56
206,2,0:01.0,R. Gay makes free throw 2 of 2,,45,56
207,2,0:00.0,,L. Dončić misses 3-pt jump shot from 28 ft,45,56
208,2,0:00.0,,Offensive rebound by Team,45,56
209,3,11:46.0,D. DeRozan misses 2-pt jump shot from 15 ft,,45,56
210,3,11:42.0,,Defensive rebound by H. Barnes,45,56
211,3,11:24.0,,H. Barnes makes 2-pt jump shot from 6 ft (assist by W. Matthews),45,58
212,3,11:04.0,R. Gay makes 2-pt dunk from 1 ft (assist by B. Forbes),,47,58
213,3,10:40.0,,W. Matthews misses 2-pt jump shot from 10 ft,47,58
214,3,10:39.0,,Offensive rebound by Team,47,58
215,3,10:38.0,,Turnover by Team (shot clock),47,58
216,3,10:23.0,R. Gay makes 2-pt jump shot from 9 ft,,49,58
217,3,10:01.0,,L. Dončić misses 2-pt layup from 1 ft (block by L. Aldridge),49,58
218,3,9:59.0,Defensive rebound by D. White,,49,58
219,3,9:51.0,L. Aldridge misses 2-pt jump shot from 5 ft (block by M. Kleber),,49,58
220,3,9:49.0,Offensive rebound by Team,,49,58
221,3,9:47.0,B. Forbes makes 2-pt jump shot from 12 ft (assist by D. White),,51,58
222,3,9:22.0,,H. Barnes misses 2-pt jump shot from 11 ft,51,58
223,3,9:20.0,Defensive rebound by Team,,51,58
224,3,9:10.0,Offensive foul by L. Aldridge (drawn by H. Barnes),,51,58
225,3,9:10.0,Turnover by L. Aldridge (offensive foul),,51,58
226,3,9:10.0,J. Poeltl enters the game for L. Aldridge,,51,58
227,3,9:03.0,,L. Dončić misses 2-pt layup from 3 ft (block by R. Gay),51,58
228,3,9:00.0,,Offensive rebound by Team,51,58
229,3,8:53.0,,W. Matthews misses 2-pt jump shot from 13 ft,51,58
230,3,8:53.0,,Offensive rebound by W. Matthews,51,58
231,3,8:48.0,,Personal foul by R. Gay (drawn by W. Matthews),51,58
232,3,8:37.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by W. Matthews),51,60
233,3,8:36.0,San Antonio full timeout,,51,60
234,3,8:36.0,,D. Powell enters the game for D. Jordan,51,60
235,3,8:16.0,B. Forbes makes 3-pt jump shot from 23 ft (assist by R. Gay),,54,60
236,3,7:57.0,,H. Barnes misses 2-pt layup from 3 ft,54,60
237,3,7:54.0,Defensive rebound by B. Forbes,,54,60
238,3,7:36.0,Turnover by R. Gay (lost ball; steal by L. Dončić),,54,60
239,3,7:21.0,,Turnover by W. Matthews (bad pass; steal by D. DeRozan),54,60
240,3,7:10.0,D. White makes 2-pt layup from 1 ft (assist by J. Poeltl),,56,60
241,3,6:58.0,,D. Powell misses 2-pt layup from 3 ft,56,60
242,3,6:57.0,,Offensive rebound by D. Powell,56,60
243,3,6:55.0,,Shooting foul by B. Forbes (drawn by D. Powell),56,60
244,3,6:55.0,,D. Powell makes free throw 1 of 2,56,61
245,3,6:55.0,,D. Powell makes free throw 2 of 2,56,62
246,3,6:40.0,Shooting foul by M. Kleber (drawn by D. White),,56,62
247,3,6:40.0,D. White misses free throw 1 of 2,,56,62
248,3,6:40.0,Offensive rebound by Team,,56,62
249,3,6:40.0,D. White makes free throw 2 of 2,,57,62
250,3,6:21.0,,L. Dončić makes 2-pt layup from 2 ft (assist by M. Kleber),57,64
251,3,6:09.0,B. Forbes misses 3-pt jump shot from 27 ft,,57,64
252,3,6:05.0,,Defensive rebound by H. Barnes,57,64
253,3,5:59.0,,H. Barnes misses 2-pt jump shot from 8 ft,57,64
254,3,5:56.0,Defensive rebound by D. White,,57,64
255,3,5:41.0,R. Gay misses 2-pt jump shot from 5 ft,,57,64
256,3,5:39.0,Offensive rebound by R. Gay,,57,64
257,3,5:38.0,R. Gay makes 2-pt layup at rim,,59,64
258,3,5:38.0,,Dallas full timeout,59,64
259,3,5:38.0,,D. Finney-Smith enters the game for H. Barnes,59,64
260,3,5:38.0,,D. Nowitzki enters the game for M. Kleber,59,64
261,3,5:14.0,,Dallas full timeout,59,64
262,3,5:13.0,,L. Dončić makes 3-pt jump shot from 36 ft (assist by W. Matthews),59,67
263,3,4:53.0,D. White misses 3-pt jump shot from 25 ft,,59,67
264,3,4:48.0,,Defensive rebound by L. Dončić,59,67
265,3,4:40.0,,D. Nowitzki misses 3-pt jump shot from 26 ft,59,67
266,3,4:38.0,Defensive rebound by Team,,59,67
267,3,4:26.0,Shooting foul by D. Nowitzki (drawn by D. DeRozan),,59,67
268,3,4:26.0,M. Belinelli enters the game for B. Forbes,,59,67
269,3,4:26.0,D. Bertāns enters the game for R. Gay,,59,67
270,3,4:26.0,P. Mills enters the game for D. White,,59,67
271,3,4:26.0,D. DeRozan makes free throw 1 of 2,,60,67
272,3,4:26.0,D. DeRozan makes free throw 2 of 2,,61,67
273,3,4:13.0,,Personal foul by P. Mills (drawn by D. Powell),61,67
274,3,4:02.0,,L. Dončić makes 2-pt layup from 2 ft,61,69
275,3,3:47.0,P. Mills misses 2-pt jump shot from 9 ft,,61,69
276,3,3:44.0,Offensive rebound by J. Poeltl,,61,69
277,3,3:43.0,J. Poeltl makes 2-pt layup at rim,,63,69
278,3,3:27.0,,D. Nowitzki makes 3-pt jump shot from 23 ft (assist by L. Dončić),63,72
279,3,3:11.0,P. Mills misses 3-pt jump shot from 25 ft,,63,72
280,3,3:08.0,Offensive rebound by J. Poeltl,,63,72
281,3,3:05.0,M. Belinelli makes 3-pt jump shot from 29 ft (assist by P. Mills),,66,72
282,3,2:44.0,,D. Nowitzki misses 2-pt jump shot from 19 ft,66,72
283,3,2:40.0,Defensive rebound by D. DeRozan,,66,72
284,3,2:34.0,P. Mills misses 3-pt jump shot from 26 ft,,66,72
285,3,2:31.0,,Defensive rebound by D. Powell,66,72
286,3,2:31.0,B. Forbes enters the game for D. DeRozan,,66,72
287,3,2:21.0,,Turnover by L. Dončić (traveling),66,72
288,3,2:07.0,P. Mills makes 3-pt jump shot from 28 ft (assist by J. Poeltl),,69,72
289,3,1:48.0,,D. Powell makes 2-pt layup from 2 ft (assist by L. Dončić),69,74
290,3,1:48.0,,Shooting foul by J. Poeltl (drawn by D. Powell),69,74
291,3,1:48.0,,J. Brunson enters the game for L. Dončić,69,74
292,3,1:48.0,,D. Powell makes free throw 1 of 1,69,75
293,3,1:41.0,M. Belinelli misses 3-pt jump shot from 26 ft,,69,75
294,3,1:34.0,Offensive rebound by J. Poeltl,,69,75
295,3,1:34.0,J. Poeltl makes 2-pt layup at rim,,71,75
296,3,1:21.0,,J. Brunson makes 2-pt layup from 4 ft,71,77
297,3,1:12.0,P. Mills misses 3-pt jump shot from 27 ft,,71,77
298,3,1:10.0,,Defensive rebound by D. Nowitzki,71,77
299,3,0:55.0,,D. Finney-Smith misses 3-pt jump shot from 26 ft,71,77
300,3,0:52.0,Defensive rebound by J. Poeltl,,71,77
301,3,0:39.0,B. Forbes makes 2-pt jump shot from 10 ft (assist by J. Poeltl),,73,77
302,3,0:33.0,,Dallas full timeout,73,77
303,3,0:33.0,,H. Barnes enters the game for D. Nowitzki,73,77
304,3,0:32.0,,D. Powell misses 3-pt jump shot from 26 ft,73,77
305,3,0:27.0,Defensive rebound by P. Mills,,73,77
306,3,0:09.0,Shooting foul by D. Powell (drawn by M. Belinelli),,73,77
307,3,0:09.0,M. Belinelli makes free throw 1 of 2,,74,77
308,3,0:09.0,Q. Pondexter enters the game for D. Bertāns,,74,77
309,3,0:09.0,D. White enters the game for P. Mills,,74,77
310,3,0:09.0,M. Belinelli makes free throw 2 of 2,,75,77
311,3,0:00.0,,D. Finney-Smith makes 3-pt jump shot from 25 ft (assist by J. Brunson),75,80
312,4,11:43.0,,H. Barnes misses 3-pt jump shot from 25 ft,75,80
313,4,11:39.0,Defensive rebound by B. Forbes,,75,80
314,4,11:31.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by J. Poeltl),,78,80
315,4,11:15.0,,D. Harris misses 2-pt jump shot from 22 ft,78,80
316,4,11:13.0,Defensive rebound by Team,,78,80
317,4,11:10.0,Personal foul by D. Harris (drawn by P. Mills),,78,80
318,4,11:06.0,M. Belinelli makes 2-pt layup from 1 ft (assist by B. Forbes),,80,80
319,4,11:06.0,,Dallas full timeout,80,80
320,4,11:06.0,D. DeRozan enters the game for B. Forbes,,80,80
321,4,10:54.0,,Turnover by J. Brunson (bad pass; steal by J. Poeltl),80,80
322,4,10:39.0,D. DeRozan makes 2-pt jump shot from 6 ft (assist by P. Mills),,82,80
323,4,10:23.0,,H. Barnes makes 2-pt layup from 3 ft (assist by J. Brunson),82,82
324,4,10:23.0,,Shooting foul by D. DeRozan (drawn by H. Barnes),82,82
325,4,10:23.0,,H. Barnes makes free throw 1 of 1,82,83
326,4,10:13.0,D. DeRozan misses 2-pt jump shot from 19 ft,,82,83
327,4,10:10.0,,Defensive rebound by H. Barnes,82,83
328,4,10:02.0,,J. Brunson misses 2-pt jump shot from 17 ft,82,83
329,4,9:58.0,Defensive rebound by D. Bertāns,,82,83
330,4,9:49.0,Personal foul by J. Brunson (drawn by D. DeRozan),,82,83
331,4,9:39.0,P. Mills misses 2-pt layup from 3 ft,,82,83
332,4,9:34.0,Offensive rebound by J. Poeltl,,82,83
333,4,9:25.0,M. Belinelli makes 2-pt jump shot from 15 ft (assist by D. DeRozan),,84,83
334,4,9:04.0,,D. Harris makes 3-pt jump shot from 25 ft (assist by H. Barnes),84,86
335,4,8:48.0,P. Mills makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,87,86
336,4,8:31.0,,D. Finney-Smith misses 3-pt jump shot from 23 ft,87,86
337,4,8:24.0,,Offensive rebound by D. Powell,87,86
338,4,8:23.0,,D. Harris misses 3-pt jump shot from 29 ft,87,86
339,4,8:20.0,,Offensive rebound by D. Finney-Smith,87,86
340,4,8:19.0,,D. Finney-Smith makes 2-pt layup from 1 ft,87,88
341,4,8:01.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,90,88
342,4,7:41.0,,J. Brunson misses 3-pt jump shot from 24 ft,90,88
343,4,7:39.0,,Offensive rebound by Team,90,88
344,4,7:39.0,Loose ball foul by J. Poeltl (drawn by D. Powell),,90,88
345,4,7:39.0,L. Aldridge enters the game for M. Belinelli,,90,88
346,4,7:39.0,B. Forbes enters the game for P. Mills,,90,88
347,4,7:39.0,D. White enters the game for J. Poeltl,,90,88
348,4,7:39.0,,L. Dončić enters the game for D. Finney-Smith,90,88
349,4,7:39.0,,D. Jordan enters the game for D. Harris,90,88
350,4,7:39.0,,M. Kleber enters the game for D. Powell,90,88
351,4,7:24.0,,H. Barnes makes 2-pt jump shot from 10 ft,90,90
352,4,7:09.0,D. Bertāns misses 3-pt jump shot from 26 ft,,90,90
353,4,7:07.0,,Defensive rebound by Team,90,90
354,4,6:54.0,,H. Barnes misses 3-pt jump shot from 26 ft,90,90
355,4,6:50.0,Defensive rebound by L. Aldridge,,90,90
356,4,6:38.0,D. DeRozan makes 2-pt jump shot from 19 ft,,92,90
357,4,6:18.0,,L. Dončić misses 2-pt jump shot from 20 ft,92,90
358,4,6:15.0,Defensive rebound by D. Bertāns,,92,90
359,4,6:02.0,D. DeRozan makes 2-pt jump shot from 20 ft,,94,90
360,4,5:43.0,,Turnover by H. Barnes (bad pass; steal by D. White),94,90
361,4,5:34.0,L. Aldridge makes 2-pt dunk from 1 ft (assist by D. DeRozan),,96,90
362,4,5:34.0,,Dallas full timeout,96,90
363,4,5:34.0,,W. Matthews enters the game for J. Brunson,96,90
364,4,5:20.0,,M. Kleber misses 3-pt jump shot from 25 ft,96,90
365,4,5:17.0,,Offensive rebound by Team,96,90
366,4,5:17.0,,Personal foul by D. White (drawn by H. Barnes),96,90
367,4,5:08.0,,H. Barnes misses 3-pt jump shot from 27 ft,96,90
368,4,5:04.0,,Offensive rebound by M. Kleber,96,90
369,4,4:57.0,,L. Dončić makes 2-pt jump shot from 8 ft,96,92
370,4,4:37.0,D. DeRozan misses 2-pt jump shot from 12 ft,,96,92
371,4,4:34.0,,Defensive rebound by D. Jordan,96,92
372,4,4:21.0,,H. Barnes misses 3-pt jump shot from 27 ft,96,92
373,4,4:16.0,Defensive rebound by D. DeRozan,,96,92
374,4,4:15.0,Personal foul by H. Barnes (drawn by L. Aldridge),,96,92
375,4,4:02.0,L. Aldridge misses 2-pt jump shot from 11 ft,,96,92
376,4,3:58.0,,Defensive rebound by D. Jordan,96,92
377,4,3:45.0,,L. Dončić makes 2-pt layup from 1 ft,96,94
378,4,3:27.0,D. DeRozan misses 2-pt jump shot from 7 ft,,96,94
379,4,3:24.0,,Defensive rebound by L. Dončić,96,94
