,QUARTER,TIME_REMAINING,UTAH_ACTION,DALLAS_ACTION,UTAH_SCORE,DALLAS_SCORE
29,1,8:19.0,Defensive rebound by J. Ingles,,6,2
30,1,8:15.0,R. Rubio makes 3-pt jump shot from 23 ft (assist by J. Ingles),,9,2
31,1,8:13.0,,Dallas full timeout,9,2
32,1,7:52.0,,H. Barnes misses 2-pt jump shot from 10 ft,9,2
33,1,7:49.0,Defensive rebound by J. Ingles,,9,2
34,1,7:42.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,11,2
35,1,7:27.0,,Shooting foul by R. Gobert (drawn by D. Jordan),11,2
36,1,7:27.0,,D. Jordan makes free throw 1 of 2,11,3
37,1,7:27.0,,D. Jordan makes free throw 2 of 2,11,4
38,1,7:04.0,J. Ingles misses 3-pt jump shot from 26 ft,,11,4
39,1,7:00.0,,Defensive rebound by D. Jordan,11,4
40,1,6:51.0,,W. Matthews misses 2-pt jump shot from 12 ft,11,4
41,1,6:49.0,Defensive rebound by R. Rubio,,11,4
42,1,6:41.0,R. Rubio misses 2-pt jump shot from 9 ft,,11,4
43,1,6:39.0,Offensive rebound by R. Gobert,,11,4
44,1,6:38.0,R. Gobert misses 2-pt layup from 1 ft,,11,4
45,1,6:36.0,Offensive rebound by R. Gobert,,11,4
46,1,6:32.0,R. Rubio misses 3-pt jump shot from 25 ft,,11,4
47,1,6:32.0,,Defensive rebound by L. Dončić,11,4
48,1,6:23.0,,Turnover by L. Dončić (bad pass; steal by R. Rubio),11,4
49,1,6:19.0,J. Crowder misses 2-pt layup from 1 ft,,11,4
50,1,6:18.0,Offensive rebound by D. Mitchell,,11,4
51,1,6:17.0,D. Mitchell makes 2-pt layup from 1 ft,,13,4
52,1,6:03.0,,Personal foul by J. Ingles (drawn by L. Dončić),13,4
53,1,6:03.0,R. O'Neale enters the game for J. Ingles,,13,4
54,1,5:54.0,,D. Smith makes 2-pt layup from 2 ft (assist by L. Dončić),13,6
55,1,5:43.0,Turnover by R. O'Neale (step out of bounds),,13,6
56,1,5:27.0,,D. Smith misses 2-pt layup from 1 ft,13,6
57,1,5:26.0,Defensive rebound by J. Crowder,,13,6
58,1,5:19.0,R. O'Neale makes 3-pt jump shot from 24 ft (assist by J. Crowder),,16,6
59,1,5:02.0,,D. Smith makes 2-pt layup from 1 ft (assist by D. Jordan),16,8
60,1,4:53.0,J. Crowder makes 2-pt layup from 1 ft (assist by R. Rubio),,18,8
61,1,4:41.0,,W. Matthews misses 2-pt jump shot from 9 ft,18,8
62,1,4:41.0,,Offensive rebound by Team,18,8
63,1,4:41.0,Loose ball foul by J. Crowder (drawn by W. Matthews),,18,8
64,1,4:41.0,,J. Barea enters the game for H. Barnes,18,8
65,1,4:41.0,,M. Kleber enters the game for D. Smith,18,8
66,1,4:31.0,,W. Matthews misses 2-pt layup from 2 ft (block by R. Gobert),18,8
67,1,4:26.0,,Offensive rebound by L. Dončić,18,8
68,1,4:26.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by L. Dončić),18,11
69,1,4:17.0,D. Mitchell misses 2-pt jump shot from 10 ft,,18,11
70,1,4:14.0,,Defensive rebound by D. Jordan,18,11
71,1,4:08.0,,Personal foul by R. O'Neale (drawn by L. Dončić),18,11
72,1,4:08.0,Technical foul by R. O'Neale,,18,11
73,1,4:08.0,,W. Matthews makes technical free throw,18,12
74,1,4:08.0,D. Exum enters the game for J. Crowder,,18,12
75,1,4:08.0,G. Niang enters the game for R. Rubio,,18,12
76,1,3:55.0,,Shooting foul by D. Mitchell (drawn by J. Barea),18,12
77,1,3:55.0,,J. Barea misses free throw 1 of 2,18,12
78,1,3:55.0,,Offensive rebound by Team,18,12
79,1,3:55.0,,J. Barea misses free throw 2 of 2,18,12
80,1,3:52.0,Defensive rebound by D. Exum,,18,12
81,1,3:38.0,D. Mitchell misses 2-pt jump shot from 14 ft,,18,12
82,1,3:35.0,,Defensive rebound by D. Jordan,18,12
83,1,3:28.0,,W. Matthews misses 3-pt jump shot from 23 ft,18,12
84,1,3:28.0,,Offensive rebound by D. Jordan,18,12
85,1,3:24.0,,L. Dončić misses 3-pt jump shot from 25 ft,18,12
86,1,3:21.0,Defensive rebound by D. Exum,,18,12
87,1,3:15.0,Offensive foul by R. Gobert (drawn by W. Matthews),,18,12
88,1,3:15.0,Turnover by R. Gobert (offensive foul),,18,12
89,1,3:15.0,E. Udoh enters the game for R. Gobert,,18,12
90,1,3:15.0,,D. Finney-Smith enters the game for W. Matthews,18,12
91,1,2:56.0,,Turnover by L. Dončić (bad pass; steal by D. Mitchell),18,12
92,1,2:39.0,D. Mitchell misses 3-pt jump shot from 25 ft,,18,12
93,1,2:35.0,,Defensive rebound by M. Kleber,18,12
94,1,2:30.0,,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by J. Barea),18,15
95,1,2:30.0,Utah full timeout,,18,15
96,1,2:30.0,G. Allen enters the game for D. Mitchell,,18,15
97,1,2:30.0,J. Ingles enters the game for R. O'Neale,,18,15
98,1,2:30.0,,J. Brunson enters the game for L. Dončić,18,15
99,1,2:30.0,,D. Powell enters the game for D. Jordan,18,15
100,1,2:14.0,J. Ingles makes 3-pt jump shot from 24 ft,,21,15
101,1,2:05.0,,Personal foul by G. Niang (drawn by M. Kleber),21,15
102,1,2:05.0,,M. Kleber misses free throw 1 of 2,21,15
103,1,2:05.0,,Offensive rebound by Team,21,15
104,1,2:05.0,,M. Kleber makes free throw 2 of 2,21,16
105,1,1:43.0,Shooting foul by M. Kleber (drawn by G. Niang),,21,16
106,1,1:43.0,G. Niang makes free throw 1 of 2,,22,16
107,1,1:43.0,G. Niang makes free throw 2 of 2,,23,16
108,1,1:21.0,,M. Kleber misses 3-pt jump shot from 24 ft,23,16
109,1,1:18.0,Defensive rebound by J. Ingles,,23,16
110,1,1:08.0,Turnover by D. Exum (traveling),,23,16
111,1,0:53.0,,J. Brunson misses 2-pt jump shot from 18 ft,23,16
112,1,0:51.0,Defensive rebound by J. Ingles,,23,16
113,1,0:40.0,Def 3 sec tech foul by Team,,23,16
114,1,0:40.0,J. Ingles makes technical free throw,,24,16
115,1,0:34.0,G. Niang makes 2-pt layup from 1 ft (assist by J. Ingles),,26,16
116,1,0:12.0,,J. Barea misses 2-pt layup from 5 ft,26,16
117,1,0:09.0,,Offensive rebound by J. Barea,26,16
118,1,0:01.0,,M. Kleber makes 3-pt jump shot from 23 ft (assist by J. Barea),26,19
119,2,11:45.0,,D. Finney-Smith misses 3-pt jump shot from 23 ft,26,19
120,2,11:42.0,Defensive rebound by E. Udoh,,26,19
121,2,11:28.0,Turnover by J. Ingles (traveling),,26,19
122,2,11:17.0,,J. Barea misses 3-pt jump shot from 25 ft,26,19
123,2,11:14.0,Defensive rebound by G. Niang,,26,19
124,2,11:02.0,G. Niang makes 2-pt hook shot from 9 ft,,28,19
125,2,10:41.0,,J. Brunson makes 2-pt jump shot from 10 ft,28,21
126,2,10:32.0,Personal foul by D. Finney-Smith (drawn by J. Ingles),,28,21
127,2,10:17.0,G. Niang makes 3-pt jump shot from 23 ft (assist by E. Udoh),,31,21
128,2,10:00.0,,D. Powell misses 2-pt layup from 2 ft,31,21
129,2,9:59.0,Defensive rebound by G. Allen,,31,21
130,2,9:53.0,G. Allen makes 2-pt layup from 1 ft,,33,21
131,2,9:53.0,,Dallas full timeout,33,21
132,2,9:38.0,,M. Kleber makes 2-pt jump shot from 12 ft (assist by J. Barea),33,23
133,2,9:26.0,Turnover by J. Ingles (bad pass),,33,23
134,2,9:17.0,,M. Kleber makes 2-pt layup from 4 ft (assist by J. Brunson),33,25
135,2,9:17.0,,Shooting foul by G. Niang (drawn by M. Kleber),33,25
136,2,9:17.0,,M. Kleber makes free throw 1 of 1,33,26
137,2,9:03.0,Turnover by J. Ingles (bad pass; steal by D. Powell),,33,26
138,2,9:01.0,,D. Powell makes 2-pt dunk from 1 ft,33,28
139,2,9:01.0,Utah full timeout,,33,28
140,2,9:01.0,J. Crowder enters the game for D. Exum,,33,28
141,2,9:01.0,R. Gobert enters the game for J. Ingles,,33,28
142,2,9:01.0,R. O'Neale enters the game for G. Niang,,33,28
143,2,9:01.0,R. Rubio enters the game for E. Udoh,,33,28
144,2,8:42.0,G. Allen makes 2-pt jump shot from 11 ft,,35,28
145,2,8:29.0,,D. Powell misses 3-pt jump shot from 25 ft,35,28
146,2,8:26.0,Defensive rebound by R. O'Neale,,35,28
147,2,8:15.0,J. Crowder misses 3-pt jump shot from 25 ft,,35,28
148,2,8:11.0,,Defensive rebound by J. Barea,35,28
149,2,8:02.0,,J. Brunson misses 3-pt jump shot from 23 ft,35,28
150,2,8:00.0,,Offensive rebound by D. Powell,35,28
151,2,7:58.0,,Offensive foul by D. Powell (drawn by J. Crowder),35,28
152,2,7:58.0,,Turnover by D. Powell (offensive foul),35,28
153,2,7:58.0,,H. Barnes enters the game for D. Finney-Smith,35,28
154,2,7:58.0,,D. Jordan enters the game for M. Kleber,35,28
155,2,7:58.0,,W. Matthews enters the game for D. Powell,35,28
156,2,7:45.0,J. Crowder makes 2-pt layup from 1 ft (assist by R. Rubio),,37,28
157,2,7:34.0,,J. Barea misses 2-pt layup from 2 ft,37,28
158,2,7:32.0,Defensive rebound by R. Gobert,,37,28
159,2,7:25.0,R. Rubio misses 2-pt jump shot from 18 ft,,37,28
160,2,7:23.0,,Defensive rebound by D. Jordan,37,28
161,2,7:16.0,,Turnover by D. Jordan (bad pass; steal by R. O'Neale),37,28
162,2,7:06.0,Turnover by G. Allen (traveling),,37,28
163,2,7:06.0,D. Mitchell enters the game for G. Allen,,37,28
164,2,7:06.0,,L. Dončić enters the game for J. Barea,37,28
165,2,7:06.0,,D. Smith enters the game for J. Brunson,37,28
166,2,6:46.0,,H. Barnes misses 3-pt jump shot from 25 ft,37,28
167,2,6:45.0,Defensive rebound by Team,,37,28
168,2,6:44.0,Personal foul by D. Jordan (drawn by J. Crowder),,37,28
169,2,6:29.0,D. Mitchell makes 2-pt jump shot from 4 ft (assist by R. Gobert),,39,28
170,2,6:10.0,,W. Matthews makes 2-pt layup at rim (assist by D. Jordan),39,30
171,2,5:53.0,Turnover by R. O'Neale (lost ball; steal by H. Barnes),,39,30
172,2,5:53.0,,Personal foul by J. Crowder (drawn by H. Barnes),39,30
173,2,5:40.0,,D. Jordan makes 2-pt hook shot from 5 ft (assist by L. Dončić),39,32
174,2,5:26.0,D. Mitchell misses 2-pt jump shot from 20 ft,,39,32
175,2,5:26.0,,Defensive rebound by H. Barnes,39,32
176,2,5:13.0,,H. Barnes makes 2-pt layup from 1 ft (assist by D. Jordan),39,34
177,2,5:00.0,Turnover by D. Mitchell (step out of bounds),,39,34
178,2,4:49.0,,L. Dončić makes 3-pt jump shot from 25 ft (assist by D. Smith),39,37
179,2,4:48.0,Utah full timeout,,39,37
180,2,4:48.0,J. Ingles enters the game for R. O'Neale,,39,37
181,2,4:35.0,J. Ingles misses 3-pt jump shot from 23 ft,,39,37
182,2,4:33.0,,Defensive rebound by W. Matthews,39,37
183,2,4:25.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by D. Smith),39,39
184,2,4:18.0,Personal foul by H. Barnes (drawn by J. Ingles),,39,39
185,2,4:13.0,Offensive foul by R. Gobert (drawn by H. Barnes),,39,39
186,2,4:13.0,Turnover by R. Gobert (offensive foul),,39,39
187,2,4:13.0,E. Udoh enters the game for R. Gobert,,39,39
188,2,3:55.0,,Turnover by L. Dončić (bad pass; steal by J. Ingles),39,39
189,2,3:49.0,Turnover by J. Ingles (out of bounds lost ball),,39,39
190,2,3:37.0,,Turnover by H. Barnes (palming),39,39
191,2,3:29.0,,Violation by Team (kicked ball),39,39
192,2,3:25.0,Turnover by D. Mitchell (bad pass),,39,39
193,2,3:17.0,,Personal foul by R. Rubio (drawn by D. Jordan),39,39
194,2,3:10.0,,D. Smith makes 2-pt layup from 1 ft,39,41
195,2,2:48.0,J. Crowder makes 2-pt jump shot from 13 ft (assist by E. Udoh),,41,41
196,2,2:36.0,,H. Barnes makes 2-pt layup at rim (assist by D. Jordan),41,43
197,2,2:17.0,R. Rubio makes 2-pt jump shot from 19 ft,,43,43
198,2,2:01.0,,W. Matthews misses 2-pt jump shot from 11 ft,43,43
199,2,2:00.0,,Offensive rebound by D. Jordan,43,43
200,2,1:58.0,,L. Dončić makes 3-pt jump shot from 25 ft (assist by D. Jordan),43,46
201,2,1:40.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by R. Rubio),,46,46
202,2,1:24.0,,Personal foul by J. Ingles (drawn by L. Dončić),46,46
203,2,1:19.0,,Turnover by D. Jordan (bad pass),46,46
204,2,1:03.0,D. Mitchell makes 2-pt jump shot from 6 ft,,48,46
205,2,0:47.0,,D. Smith misses 2-pt layup from 6 ft (block by E. Udoh),48,46
206,2,0:46.0,Defensive rebound by E. Udoh,,48,46
207,2,0:37.0,J. Ingles misses 3-pt jump shot from 25 ft,,48,46
208,2,0:34.0,,Defensive rebound by D. Jordan,48,46
209,2,0:25.0,,L. Dončić misses 2-pt layup from 4 ft,48,46
210,2,0:23.0,Defensive rebound by J. Crowder,,48,46
211,2,0:04.0,D. Mitchell makes 2-pt layup from 1 ft,,50,46
212,2,0:00.0,,H. Barnes misses 3-pt jump shot from 39 ft,50,46
213,2,0:00.0,,Offensive rebound by Team,50,46
214,3,11:46.0,,D. Smith makes 2-pt dunk from 1 ft (assist by D. Jordan),50,48
215,3,11:32.0,R. Gobert misses 2-pt dunk from 2 ft,,50,48
216,3,11:32.0,,Defensive rebound by Team,50,48
217,3,11:18.0,,Turnover by L. Dončić (bad pass; steal by R. Gobert),50,48
218,3,11:08.0,D. Mitchell makes 2-pt layup from 1 ft,,52,48
219,3,10:54.0,,W. Matthews makes 2-pt layup from 1 ft (assist by D. Jordan),52,50
220,3,10:35.0,R. Rubio misses 2-pt jump shot from 16 ft,,52,50
221,3,10:32.0,Offensive rebound by R. Gobert,,52,50
222,3,10:27.0,R. Rubio misses 3-pt jump shot from 24 ft,,52,50
223,3,10:25.0,,Defensive rebound by D. Jordan,52,50
224,3,10:15.0,,H. Barnes misses 2-pt layup at rim,52,50
225,3,10:13.0,Defensive rebound by J. Crowder,,52,50
226,3,10:07.0,J. Ingles misses 3-pt jump shot from 23 ft,,52,50
227,3,10:04.0,,Defensive rebound by W. Matthews,52,50
228,3,9:53.0,,Shooting foul by D. Mitchell (drawn by W. Matthews),52,50
229,3,9:53.0,,W. Matthews makes free throw 1 of 2,52,51
230,3,9:53.0,,W. Matthews makes free throw 2 of 2,52,52
231,3,9:44.0,R. Gobert makes 2-pt dunk at rim (assist by R. Rubio),,54,52
232,3,9:31.0,,D. Smith makes 2-pt jump shot from 20 ft,54,54
233,3,9:13.0,J. Ingles makes 2-pt jump shot from 15 ft (assist by R. Gobert),,56,54
234,3,9:00.0,,Def 3 sec tech foul by Team,56,54
235,3,9:00.0,,W. Matthews makes technical free throw,56,55
236,3,8:54.0,,D. Smith makes 2-pt layup from 1 ft (assist by L. Dončić),56,57
237,3,8:40.0,R. Gobert makes 2-pt dunk at rim (assist by R. Rubio),,58,57
238,3,8:23.0,,L. Dončić misses 2-pt jump shot from 9 ft,58,57
239,3,8:23.0,Defensive rebound by Team,,58,57
240,3,8:03.0,J. Crowder misses 2-pt jump shot from 13 ft,,58,57
241,3,8:00.0,,Defensive rebound by D. Jordan,58,57
242,3,7:54.0,,Turnover by D. Smith (bad pass; steal by R. Gobert),58,57
243,3,7:54.0,Personal foul by D. Jordan (drawn by R. Gobert),,58,57
244,3,7:41.0,R. Gobert makes 2-pt dunk from 1 ft (assist by D. Mitchell),,60,57
245,3,7:22.0,,H. Barnes misses 2-pt hook shot from 4 ft (block by R. Gobert),60,57
246,3,7:20.0,,Offensive rebound by D. Smith,60,57
247,3,7:19.0,,D. Smith makes 3-pt jump shot from 26 ft,60,60
248,3,7:03.0,D. Mitchell makes 2-pt layup at rim,,62,60
249,3,7:03.0,,Dallas full timeout,62,60
250,3,7:03.0,,Technical foul by Q. Snyder,62,60
251,3,7:03.0,,W. Matthews makes technical free throw,62,61
252,3,6:48.0,,H. Barnes misses 2-pt layup from 2 ft,62,61
253,3,6:47.0,,Offensive rebound by D. Jordan,62,61
254,3,6:46.0,,D. Jordan makes 2-pt dunk from 1 ft,62,63
255,3,6:33.0,Offensive foul by D. Mitchell (drawn by W. Matthews),,62,63
256,3,6:33.0,Turnover by D. Mitchell (offensive foul),,62,63
257,3,6:17.0,,D. Smith makes 2-pt layup from 1 ft,62,65
258,3,6:05.0,J. Crowder makes 2-pt jump shot from 21 ft (assist by R. Rubio),,64,65
259,3,5:38.0,,L. Dončić misses 3-pt jump shot from 27 ft,64,65
260,3,5:37.0,Defensive rebound by Team,,64,65
261,3,5:37.0,R. O'Neale enters the game for J. Ingles,,64,65
262,3,5:26.0,Shooting foul by D. Smith (drawn by R. Rubio),,64,65
263,3,5:26.0,R. Rubio makes free throw 1 of 2,,65,65
264,3,5:26.0,R. Rubio misses free throw 2 of 2,,65,65
265,3,5:24.0,,Defensive rebound by H. Barnes,65,65
266,3,5:14.0,,Personal foul by R. Rubio (drawn by D. Jordan),65,65
267,3,5:03.0,,D. Smith makes 3-pt jump shot from 23 ft (assist by D. Jordan),65,68
268,3,4:41.0,D. Mitchell misses 3-pt jump shot from 25 ft,,65,68
269,3,4:38.0,,Defensive rebound by D. Jordan,65,68
270,3,4:28.0,,W. Matthews misses 2-pt jump shot from 15 ft,65,68
271,3,4:27.0,,Offensive rebound by W. Matthews,65,68
272,3,4:27.0,,Shooting foul by J. Crowder (drawn by W. Matthews),65,68
273,3,4:27.0,,W. Matthews makes free throw 1 of 2,65,69
274,3,4:27.0,D. Exum enters the game for R. Rubio,,65,69
275,3,4:27.0,,W. Matthews misses free throw 2 of 2,65,69
276,3,4:24.0,Defensive rebound by R. Gobert,,65,69
277,3,4:14.0,Turnover by D. Mitchell (bad pass; steal by H. Barnes),,65,69
278,3,4:08.0,,H. Barnes misses 2-pt layup from 3 ft,65,69
279,3,4:06.0,Defensive rebound by J. Crowder,,65,69
280,3,4:03.0,D. Mitchell makes 2-pt dunk from 1 ft (assist by D. Exum),,67,69
281,3,3:46.0,,L. Dončić misses 3-pt jump shot from 25 ft,67,69
282,3,3:43.0,Defensive rebound by J. Crowder,,67,69
283,3,3:32.0,D. Exum makes 3-pt jump shot from 22 ft (assist by D. Mitchell),,70,69
284,3,3:32.0,,Dallas full timeout,70,69
285,3,3:15.0,,D. Smith makes 2-pt jump shot from 10 ft,70,71
286,3,2:55.0,D. Mitchell misses 2-pt layup from 3 ft,,70,71
287,3,2:53.0,,Defensive rebound by D. Jordan,70,71
288,3,2:43.0,,W. Matthews misses 2-pt jump shot from 14 ft (block by D. Exum),70,71
289,3,2:41.0,Defensive rebound by R. Gobert,,70,71
290,3,2:35.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by D. Mitchell),,73,71
291,3,2:19.0,,Personal foul by R. O'Neale (drawn by L. Dončić),73,71
292,3,2:19.0,G. Allen enters the game for J. Crowder,,73,71
293,3,2:19.0,G. Niang enters the game for R. Gobert,,73,71
294,3,2:19.0,E. Udoh enters the game for D. Mitchell,,73,71
295,3,2:19.0,,J. Barea enters the game for H. Barnes,73,71
296,3,2:19.0,,J. Brunson enters the game for D. Jordan,73,71
297,3,2:19.0,,M. Kleber enters the game for W. Matthews,73,71
298,3,2:19.0,,D. Powell enters the game for D. Smith,73,71
299,3,2:15.0,,Personal foul by E. Udoh (drawn by L. Dončić),73,71
300,3,2:15.0,,L. Dončić makes free throw 1 of 2,73,72
301,3,2:15.0,,L. Dončić makes free throw 2 of 2,73,73
302,3,2:08.0,G. Niang makes 3-pt jump shot from 25 ft (assist by D. Exum),,76,73
303,3,1:44.0,,D. Powell makes 2-pt jump shot from 1 ft (assist by J. Barea),76,75
304,3,1:32.0,R. O'Neale makes 2-pt layup from 2 ft,,78,75
305,3,1:15.0,,M. Kleber misses 3-pt jump shot from 25 ft,78,75
306,3,1:13.0,Defensive rebound by R. O'Neale,,78,75
307,3,1:10.0,Personal take foul by D. Powell (drawn by G. Allen),,78,75
308,3,1:10.0,,D. Finney-Smith enters the game for L. Dončić,78,75
309,3,1:00.0,Personal foul by J. Barea (drawn by D. Exum),,78,75
310,3,1:00.0,D. Exum makes free throw 1 of 2,,79,75
311,3,1:00.0,D. Exum makes free throw 2 of 2,,80,75
312,3,0:46.0,,M. Kleber misses 2-pt jump shot from 13 ft,80,75
313,3,0:43.0,Defensive rebound by D. Exum,,80,75
314,3,0:40.0,D. Exum misses 2-pt layup from 2 ft,,80,75
315,3,0:38.0,,Defensive rebound by M. Kleber,80,75
316,3,0:33.0,,J. Barea makes 2-pt layup from 1 ft,80,77
317,3,0:17.0,Personal foul by J. Barea (drawn by E. Udoh),,80,77
318,3,0:17.0,E. Udoh makes free throw 1 of 2,,81,77
319,3,0:17.0,E. Udoh makes free throw 2 of 2,,82,77
320,3,0:01.0,,M. Kleber misses 3-pt jump shot from 26 ft,82,77
321,3,0:00.0,Defensive rebound by R. O'Neale,,82,77
322,4,11:35.0,D. Exum misses 2-pt layup from 1 ft,,82,77
323,4,11:34.0,,Defensive rebound by D. Powell,82,77
324,4,11:17.0,,Personal foul by D. Exum (drawn by D. Powell),82,77
325,4,11:04.0,,J. Brunson misses 3-pt jump shot from 24 ft,82,77
326,4,11:02.0,Defensive rebound by Team,,82,77
327,4,11:02.0,,Loose ball foul by D. Powell (drawn by E. Udoh),82,77
328,4,10:54.0,Offensive foul by D. Exum (drawn by J. Brunson),,82,77
329,4,10:54.0,Turnover by D. Exum (offensive foul),,82,77
330,4,10:42.0,,J. Barea misses 2-pt layup from 3 ft,82,77
331,4,10:39.0,,Offensive rebound by M. Kleber,82,77
332,4,10:39.0,,M. Kleber makes 2-pt layup from 1 ft,82,79
333,4,10:31.0,Shooting foul by D. Powell (drawn by G. Allen),,82,79
334,4,10:31.0,G. Allen makes free throw 1 of 2,,83,79
335,4,10:31.0,G. Allen makes free throw 2 of 2,,84,79
336,4,10:24.0,,Turnover by M. Kleber (bad pass; steal by D. Exum),84,79
337,4,10:22.0,Personal foul by J. Barea (drawn by D. Exum),,84,79
338,4,10:22.0,,Technical foul by D. Powell,84,79
339,4,10:22.0,G. Niang makes technical free throw,,85,79
340,4,10:17.0,Shooting foul by J. Brunson (drawn by D. Exum),,85,79
341,4,10:17.0,D. Exum misses free throw 1 of 2,,85,79
342,4,10:17.0,Offensive rebound by Team,,85,79
343,4,10:17.0,D. Exum makes free throw 2 of 2,,86,79
344,4,10:00.0,,J. Brunson misses 2-pt layup from 3 ft,86,79
345,4,9:58.0,Defensive rebound by R. O'Neale,,86,79
346,4,9:50.0,G. Allen makes 3-pt jump shot from 25 ft,,89,79
347,4,9:49.0,,Dallas full timeout,89,79
348,4,9:49.0,R. Gobert enters the game for E. Udoh,,89,79
349,4,9:49.0,,H. Barnes enters the game for J. Barea,89,79
350,4,9:49.0,,L. Dončić enters the game for J. Brunson,89,79
351,4,9:49.0,,D. Jordan enters the game for D. Finney-Smith,89,79
352,4,9:49.0,,W. Matthews enters the game for M. Kleber,89,79
353,4,9:49.0,,D. Smith enters the game for D. Powell,89,79
354,4,9:31.0,,W. Matthews misses 2-pt jump shot from 14 ft,89,79
355,4,9:28.0,Defensive rebound by Team,,89,79
356,4,9:17.0,Personal foul by W. Matthews (drawn by G. Allen),,89,79
357,4,9:17.0,G. Allen makes free throw 1 of 2,,90,79
358,4,9:17.0,G. Allen makes free throw 2 of 2,,91,79
359,4,9:11.0,,Personal foul by G. Niang (drawn by H. Barnes),91,79
360,4,9:03.0,,D. Smith makes 2-pt jump shot from 21 ft,91,81
361,4,8:52.0,D. Exum misses 2-pt layup from 5 ft (block by D. Smith),,91,81
362,4,8:52.0,Offensive rebound by D. Exum,,91,81
363,4,8:47.0,R. Gobert makes 2-pt layup from 2 ft (assist by D. Exum),,93,81
364,4,8:47.0,Shooting foul by H. Barnes (drawn by R. Gobert),,93,81
365,4,8:47.0,D. Mitchell enters the game for G. Allen,,93,81
366,4,8:47.0,R. Gobert makes free throw 1 of 1,,94,81
367,4,8:34.0,,W. Matthews makes 2-pt layup from 1 ft (assist by D. Jordan),94,83
368,4,8:34.0,,Shooting foul by D. Mitchell (drawn by W. Matthews),94,83
369,4,8:34.0,,W. Matthews makes free throw 1 of 1,94,84
370,4,8:23.0,G. Niang misses 3-pt jump shot from 25 ft,,94,84
371,4,8:21.0,,Defensive rebound by W. Matthews,94,84
372,4,8:18.0,,L. Dončić makes 2-pt layup from 1 ft (assist by D. Smith),94,86
373,4,8:18.0,Utah full timeout,,94,86
374,4,8:18.0,J. Crowder enters the game for G. Niang,,94,86
375,4,8:18.0,J. Ingles enters the game for R. O'Neale,,94,86
376,4,8:02.0,R. Gobert makes 2-pt layup from 1 ft (assist by J. Ingles),,96,86
377,4,7:45.0,,Turnover by L. Dončić (bad pass; steal by J. Crowder),96,86
378,4,7:35.0,D. Exum misses 3-pt jump shot from 23 ft,,96,86
379,4,7:33.0,,Defensive rebound by L. Dončić,96,86
380,4,7:27.0,,Personal foul by J. Ingles (drawn by L. Dončić),96,86
381,4,7:27.0,R. Rubio enters the game for D. Exum,,96,86
382,4,7:22.0,,D. Smith misses 3-pt jump shot from 25 ft,96,86
383,4,7:18.0,Defensive rebound by J. Crowder,,96,86
384,4,7:09.0,D. Mitchell makes 2-pt jump shot from 17 ft,,98,86
385,4,6:49.0,,H. Barnes misses 2-pt jump shot from 19 ft,98,86
