,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,WASHINGTON_ACTION,SACRAMENTO_SCORE,WASHINGTON_SCORE
385,4,9:03.0,B. Hield misses 2-pt layup from 7 ft,,91,98
386,4,9:00.0,,Defensive rebound by T. Brown,91,98
387,4,8:57.0,,J. Parker makes 2-pt layup from 1 ft (assist by T. Brown),91,100
388,4,8:44.0,B. Hield makes 2-pt dunk from 1 ft (assist by H. Giles),,93,100
389,4,8:35.0,,Offensive foul by T. Bryant (drawn by B. Hield),93,100
390,4,8:35.0,,Turnover by T. Bryant (offensive foul),93,100
391,4,8:35.0,W. Cauley-Stein enters the game for H. Giles,,93,100
392,4,8:23.0,A. Burks misses 2-pt jump shot from 8 ft,,93,100
393,4,8:21.0,Offensive rebound by W. Cauley-Stein,,93,100
394,4,8:21.0,W. Cauley-Stein makes 2-pt dunk from 1 ft,,95,100
395,4,8:21.0,,Washington full timeout,95,100
396,4,8:21.0,,T. Ariza enters the game for T. Brown,95,100
397,4,8:21.0,,B. Beal enters the game for T. Bryant,95,100
398,4,8:21.0,,B. Portis enters the game for C. Randle,95,100
399,4,8:03.0,,B. Beal makes 3-pt jump shot from 27 ft (assist by J. Parker),95,103
400,4,7:43.0,B. Hield misses 2-pt layup from 4 ft (block by B. Portis),,95,103
401,4,7:43.0,Offensive rebound by B. Hield,,95,103
402,4,7:36.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by N. Bjelica),,97,103
403,4,7:26.0,,Shooting foul by A. Burks (drawn by T. Satoranský),97,103
404,4,7:26.0,,T. Satoranský makes free throw 1 of 2,97,104
405,4,7:26.0,D. Fox enters the game for A. Burks,,97,104
406,4,7:26.0,,T. Satoranský misses free throw 2 of 2,97,104
407,4,7:23.0,Defensive rebound by N. Bjelica,,97,104
408,4,7:10.0,D. Fox makes 2-pt layup at rim,,99,104
409,4,6:49.0,,Turnover by J. Parker (lost ball; steal by C. Brewer),99,104
410,4,6:41.0,C. Brewer makes 2-pt jump shot from 18 ft (assist by W. Cauley-Stein),,101,104
411,4,6:25.0,,B. Portis makes 2-pt hook shot from 8 ft (assist by B. Beal),101,106
412,4,6:12.0,W. Cauley-Stein makes 2-pt layup at rim (assist by D. Fox),,103,106
413,4,6:05.0,,Turnover by J. Parker (step out of bounds),103,106
414,4,6:00.0,Turnover by D. Fox (bad pass; steal by B. Beal),,103,106
415,4,5:57.0,,B. Beal makes 2-pt dunk at rim,103,108
416,4,5:42.0,N. Bjelica makes 3-pt jump shot from 28 ft (assist by D. Fox),,106,108
417,4,5:24.0,Violation by Team (kicked ball),,106,108
418,4,5:24.0,,J. Green enters the game for J. Parker,106,108
419,4,5:18.0,,B. Beal misses 2-pt jump shot from 16 ft,106,108
420,4,5:14.0,Defensive rebound by B. Hield,,106,108
421,4,5:09.0,B. Hield misses 3-pt jump shot from 25 ft,,106,108
422,4,5:04.0,,Defensive rebound by B. Beal,106,108
423,4,5:00.0,,T. Ariza misses 3-pt jump shot from 23 ft,106,108
424,4,4:56.0,Defensive rebound by N. Bjelica,,106,108
425,4,4:54.0,Turnover by D. Fox (bad pass; steal by B. Beal),,106,108
426,4,4:47.0,,B. Beal makes 3-pt jump shot from 23 ft (assist by T. Satoranský),106,111
427,4,4:44.0,Sacramento full timeout,,106,111
428,4,4:44.0,H. Barnes enters the game for C. Brewer,,106,111
429,4,4:25.0,Shooting foul by J. Green (drawn by N. Bjelica),,106,111
430,4,4:25.0,N. Bjelica makes free throw 1 of 2,,107,111
431,4,4:25.0,N. Bjelica makes free throw 2 of 2,,108,111
432,4,4:14.0,,Turnover by T. Satoranský (bad pass; steal by N. Bjelica),108,111
433,4,4:01.0,D. Fox makes 2-pt jump shot from 12 ft,,110,111
434,4,4:00.0,Violation by Team (delay of game),,110,111
435,4,3:47.0,,B. Portis misses 2-pt layup from 6 ft,110,111
436,4,3:43.0,Defensive rebound by D. Fox,,110,111
437,4,3:41.0,B. Hield makes 2-pt layup from 1 ft (assist by D. Fox),,112,111
438,4,3:22.0,,B. Beal misses 3-pt jump shot from 26 ft,112,111
439,4,3:21.0,Defensive rebound by Team,,112,111
440,4,3:21.0,Personal foul by B. Portis (drawn by W. Cauley-Stein),,112,111
441,4,3:21.0,W. Cauley-Stein misses free throw 1 of 2,,112,111
442,4,3:21.0,Offensive rebound by Team,,112,111
443,4,3:21.0,W. Cauley-Stein misses free throw 2 of 2,,112,111
444,4,3:18.0,,Defensive rebound by T. Ariza,112,111
445,4,2:56.0,,Turnover by B. Beal (bad pass; steal by W. Cauley-Stein),112,111
446,4,2:32.0,B. Hield misses 3-pt jump shot from 26 ft,,112,111
447,4,2:28.0,,Defensive rebound by B. Beal,112,111
448,4,2:16.0,,Shooting foul by W. Cauley-Stein (drawn by J. Green),112,111
449,4,2:16.0,,J. Green makes free throw 1 of 2,112,112
450,4,2:16.0,,J. Green makes free throw 2 of 2,112,113
451,4,1:52.0,D. Fox misses 2-pt jump shot from 23 ft,,112,113
452,4,1:47.0,,Defensive rebound by T. Ariza,112,113
453,4,1:45.0,,Personal foul by N. Bjelica (drawn by B. Beal),112,113
454,4,1:45.0,,B. Beal makes free throw 1 of 2,112,114
455,4,1:45.0,,B. Beal makes free throw 2 of 2,112,115
456,4,1:34.0,Turnover by D. Fox (lost ball; steal by B. Portis),,112,115
457,4,1:30.0,,Shooting foul by B. Hield (drawn by B. Portis),112,115
458,4,1:30.0,,B. Portis misses free throw 1 of 2,112,115
459,4,1:30.0,,Offensive rebound by Team,112,115
460,4,1:30.0,,B. Portis makes free throw 2 of 2,112,116
461,4,1:14.0,H. Barnes misses 3-pt jump shot from 23 ft,,112,116
462,4,1:08.0,,Defensive rebound by B. Portis,112,116
463,4,0:51.0,,B. Beal makes 2-pt layup from 1 ft,112,118
464,4,0:48.0,D. Fox makes 2-pt layup from 1 ft,,114,118
465,4,0:48.0,Personal foul by T. Satoranský (drawn by D. Fox),,114,118
466,4,0:48.0,D. Fox makes free throw 1 of 1,,115,118
467,4,0:26.0,,B. Beal misses 3-pt jump shot from 26 ft,115,118
468,4,0:22.0,Defensive rebound by W. Cauley-Stein,,115,118
469,4,0:15.0,B. Hield misses 2-pt jump shot from 22 ft,,115,118
470,4,0:13.0,,Defensive rebound by T. Satoranský,115,118
471,4,0:13.0,,Personal take foul by H. Barnes (drawn by T. Satoranský),115,118
472,4,0:13.0,,T. Satoranský makes free throw 1 of 2,115,119
473,4,0:13.0,,T. Satoranský makes free throw 2 of 2,115,120
474,4,0:13.0,Sacramento full timeout,,115,120
475,4,0:11.0,B. Hield misses 3-pt jump shot from 29 ft,,115,120
476,4,0:06.0,,Defensive rebound by B. Portis,115,120
477,4,0:04.0,,Turnover by B. Portis (lost ball; steal by H. Barnes),115,120
478,4,0:01.0,H. Barnes misses 2-pt layup from 5 ft,,115,120
479,4,0:01.0,,Defensive rebound by Team,115,120
480,4,0:01.0,Loose ball foul by H. Barnes (drawn by B. Beal),,115,120
481,4,0:01.0,,B. Beal makes free throw 1 of 2,115,121
482,4,0:01.0,,B. Beal misses free throw 2 of 2,115,121
483,4,0:01.0,Defensive rebound by W. Cauley-Stein,,115,121
