,QUARTER,TIME_REMAINING,DENVER_ACTION,OKLAHOMA CITY_ACTION,DENVER_SCORE,OKLAHOMA CITY_SCORE
52,1,6:08.0,Turnover by J. Murray (bad pass; steal by P. George),,6,8
53,1,6:04.0,,P. George makes 2-pt layup from 1 ft,6,10
54,1,5:52.0,N. Jokić makes 2-pt dunk from 1 ft (assist by J. Murray),,8,10
55,1,5:36.0,,P. George misses 2-pt jump shot from 15 ft,8,10
56,1,5:33.0,,Offensive rebound by T. Luwawu-Cabarrot,8,10
57,1,5:31.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,8,10
58,1,5:29.0,Defensive rebound by J. Murray,,8,10
59,1,5:22.0,J. Murray makes 2-pt layup from 2 ft (assist by N. Jokić),,10,10
60,1,5:04.0,,P. George makes 3-pt jump shot from 23 ft (assist by J. Grant),10,13
61,1,4:48.0,N. Jokić misses 2-pt jump shot from 17 ft,,10,13
62,1,4:45.0,,Defensive rebound by T. Luwawu-Cabarrot,10,13
63,1,4:38.0,,J. Grant misses 3-pt jump shot from 25 ft,10,13
64,1,4:35.0,Defensive rebound by J. Hernangómez,,10,13
65,1,4:27.0,P. Millsap makes 2-pt jump shot from 4 ft,,12,13
66,1,4:13.0,,J. Grant misses 2-pt layup from 2 ft,12,13
67,1,4:10.0,Defensive rebound by N. Jokić,,12,13
68,1,4:08.0,J. Murray makes 3-pt jump shot from 25 ft (assist by T. Craig),,15,13
69,1,3:56.0,,Personal foul by N. Jokić (drawn by P. George),15,13
70,1,3:56.0,M. Morris enters the game for N. Jokić,,15,13
71,1,3:56.0,M. Plumlee enters the game for J. Murray,,15,13
72,1,3:56.0,,D. Schröder enters the game for T. Luwawu-Cabarrot,15,13
73,1,3:50.0,,P. George misses 3-pt jump shot from 27 ft,15,13
74,1,3:46.0,,Offensive rebound by P. George,15,13
75,1,3:42.0,,R. Westbrook misses 3-pt jump shot from 23 ft,15,13
76,1,3:41.0,,Offensive rebound by Team,15,13
77,1,3:41.0,,Oklahoma City full timeout,15,13
78,1,3:41.0,M. Beasley enters the game for T. Craig,,15,13
79,1,3:41.0,T. Lyles enters the game for P. Millsap,,15,13
80,1,3:41.0,,N. Noel enters the game for S. Adams,15,13
81,1,3:41.0,,P. Patterson enters the game for J. Grant,15,13
82,1,3:39.0,,R. Westbrook makes 2-pt jump shot from 14 ft (assist by P. George),15,15
83,1,3:39.0,,Shooting foul by M. Beasley (drawn by R. Westbrook),15,15
84,1,3:39.0,,R. Westbrook makes free throw 1 of 1,15,16
85,1,3:16.0,M. Plumlee misses 2-pt hook shot from 7 ft,,15,16
86,1,3:14.0,,Defensive rebound by N. Noel,15,16
87,1,2:56.0,,P. Patterson misses 3-pt jump shot from 25 ft,15,16
88,1,2:52.0,,Offensive rebound by N. Noel,15,16
89,1,2:50.0,,D. Schröder misses 3-pt jump shot from 24 ft,15,16
90,1,2:47.0,Defensive rebound by M. Beasley,,15,16
91,1,2:35.0,T. Lyles makes 3-pt jump shot from 23 ft (assist by M. Plumlee),,18,16
92,1,2:19.0,,Shooting foul by M. Morris (drawn by P. George),18,16
93,1,2:19.0,,P. George misses free throw 1 of 2,18,16
94,1,2:19.0,,Offensive rebound by Team,18,16
95,1,2:19.0,,T. Luwawu-Cabarrot enters the game for R. Westbrook,18,16
96,1,2:19.0,,P. George makes free throw 2 of 2,18,17
97,1,2:05.0,M. Plumlee makes 2-pt hook shot from 1 ft,,20,17
98,1,2:05.0,Shooting foul by N. Noel (drawn by M. Plumlee),,20,17
99,1,2:05.0,M. Plumlee misses free throw 1 of 1,,20,17
100,1,2:05.0,Offensive rebound by T. Lyles,,20,17
101,1,2:00.0,J. Hernangómez makes 3-pt jump shot from 23 ft (assist by M. Morris),,23,17
102,1,1:47.0,,Personal foul by M. Beasley (drawn by D. Schröder),23,17
103,1,1:47.0,,D. Schröder makes free throw 1 of 2,23,18
104,1,1:47.0,,D. Schröder makes free throw 2 of 2,23,19
105,1,1:40.0,Personal foul by T. Luwawu-Cabarrot (drawn by M. Plumlee),,23,19
106,1,1:40.0,M. Plumlee makes free throw 1 of 2,,24,19
107,1,1:40.0,M. Plumlee makes free throw 2 of 2,,25,19
108,1,1:26.0,,D. Schröder misses 3-pt jump shot from 25 ft,25,19
109,1,1:24.0,Defensive rebound by M. Beasley,,25,19
110,1,1:07.0,J. Hernangómez makes 3-pt jump shot from 26 ft (assist by M. Morris),,28,19
111,1,0:52.0,,P. Patterson misses 3-pt jump shot from 23 ft,28,19
112,1,0:49.0,,Offensive rebound by N. Noel,28,19
113,1,0:49.0,,N. Noel makes 2-pt layup at rim,28,21
114,1,0:35.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by M. Morris),,31,21
115,1,0:30.0,,D. Schröder makes 2-pt jump shot from 8 ft,31,23
116,1,0:05.0,T. Lyles makes 2-pt layup from 1 ft,,33,23
117,2,11:51.0,,D. Schröder makes 2-pt jump shot from 19 ft,33,25
118,2,11:26.0,Shooting foul by N. Noel (drawn by M. Plumlee),,33,25
119,2,11:26.0,M. Plumlee misses free throw 1 of 2,,33,25
120,2,11:26.0,Offensive rebound by Team,,33,25
121,2,11:26.0,M. Plumlee makes free throw 2 of 2,,34,25
122,2,11:14.0,,Personal foul by M. Plumlee (drawn by T. Luwawu-Cabarrot),34,25
123,2,11:06.0,,D. Schröder misses 2-pt jump shot from 15 ft,34,25
124,2,11:03.0,Defensive rebound by M. Morris,,34,25
125,2,10:52.0,Turnover by M. Plumlee (lost ball; steal by D. Schröder),,34,25
126,2,10:45.0,,D. Burton makes 2-pt jump shot from 12 ft (assist by T. Luwawu-Cabarrot),34,27
127,2,10:33.0,Turnover by J. Murray (bad pass; steal by P. Patterson),,34,27
128,2,10:27.0,,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft,34,27
129,2,10:25.0,Defensive rebound by T. Lyles,,34,27
130,2,10:22.0,M. Beasley misses 2-pt layup from 1 ft,,34,27
131,2,10:20.0,,Defensive rebound by T. Luwawu-Cabarrot,34,27
132,2,10:12.0,,Turnover by D. Schröder (bad pass),34,27
133,2,9:56.0,T. Lyles makes 2-pt layup from 1 ft,,36,27
134,2,9:38.0,,T. Luwawu-Cabarrot misses 2-pt dunk from 2 ft (block by M. Plumlee),36,27
135,2,9:38.0,,Offensive rebound by Team,36,27
136,2,9:38.0,,S. Adams enters the game for N. Noel,36,27
137,2,9:31.0,,Turnover by T. Luwawu-Cabarrot (lost ball; steal by M. Morris),36,27
138,2,9:27.0,M. Beasley makes 2-pt dunk at rim (assist by M. Morris),,38,27
139,2,9:15.0,,D. Schröder makes 2-pt jump shot from 8 ft,38,29
140,2,8:56.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by J. Murray),,40,29
141,2,8:39.0,,Turnover by D. Schröder (bad pass; steal by M. Morris),40,29
142,2,8:34.0,M. Morris misses 2-pt layup from 2 ft,,40,29
143,2,8:33.0,,Defensive rebound by P. Patterson,40,29
144,2,8:26.0,,S. Adams misses 2-pt dunk from 2 ft (block by M. Plumlee),40,29
145,2,8:23.0,Defensive rebound by M. Morris,,40,29
146,2,8:20.0,M. Beasley misses 3-pt jump shot from 26 ft,,40,29
147,2,8:18.0,,Defensive rebound by S. Adams,40,29
148,2,8:18.0,,Oklahoma City full timeout,40,29
149,2,8:18.0,,Á. Abrines enters the game for T. Luwawu-Cabarrot,40,29
150,2,8:18.0,,R. Westbrook enters the game for D. Schröder,40,29
151,2,8:04.0,,Á. Abrines misses 3-pt jump shot from 25 ft,40,29
152,2,7:59.0,,Offensive rebound by S. Adams,40,29
153,2,7:59.0,,S. Adams misses 2-pt layup at rim,40,29
154,2,7:59.0,Defensive rebound by M. Plumlee,,40,29
155,2,7:48.0,T. Lyles makes 3-pt jump shot from 26 ft (assist by M. Plumlee),,43,29
156,2,7:34.0,,R. Westbrook misses 2-pt layup from 2 ft,43,29
157,2,7:31.0,,Offensive rebound by P. Patterson,43,29
158,2,7:31.0,,P. Patterson misses 2-pt layup at rim,43,29
159,2,7:30.0,Defensive rebound by M. Plumlee,,43,29
160,2,7:27.0,J. Murray misses 3-pt jump shot from 25 ft,,43,29
161,2,7:24.0,,Defensive rebound by S. Adams,43,29
162,2,7:19.0,,R. Westbrook makes 2-pt layup at rim,43,31
163,2,7:17.0,,Violation by Team (delay of game),43,31
164,2,7:01.0,J. Murray misses 2-pt jump shot from 20 ft,,43,31
165,2,6:58.0,Offensive rebound by M. Plumlee,,43,31
166,2,6:48.0,M. Morris misses 2-pt layup from 1 ft,,43,31
167,2,6:46.0,,Defensive rebound by S. Adams,43,31
168,2,6:41.0,,Turnover by R. Westbrook (out of bounds lost ball),43,31
169,2,6:41.0,,J. Grant enters the game for P. Patterson,43,31
170,2,6:22.0,M. Plumlee makes 2-pt layup from 1 ft (assist by M. Morris),,45,31
171,2,6:22.0,Shooting foul by Á. Abrines (drawn by M. Plumlee),,45,31
172,2,6:22.0,T. Craig enters the game for M. Morris,,45,31
173,2,6:22.0,,P. George enters the game for D. Burton,45,31
174,2,6:22.0,M. Plumlee misses free throw 1 of 1,,45,31
175,2,6:22.0,,Defensive rebound by Team,45,31
176,2,6:12.0,,S. Adams misses 2-pt hook shot from 2 ft,45,31
177,2,6:10.0,Defensive rebound by J. Murray,,45,31
178,2,5:58.0,M. Beasley misses 3-pt jump shot from 25 ft,,45,31
179,2,5:54.0,Offensive rebound by T. Craig,,45,31
180,2,5:53.0,T. Craig misses 2-pt layup from 2 ft (block by P. George),,45,31
181,2,5:53.0,Offensive rebound by M. Plumlee,,45,31
182,2,5:46.0,Turnover by T. Lyles (traveling),,45,31
183,2,5:30.0,,Shooting foul by M. Plumlee (drawn by J. Grant),45,31
184,2,5:30.0,,J. Grant makes free throw 1 of 2,45,32
185,2,5:30.0,J. Hernangómez enters the game for M. Beasley,,45,32
186,2,5:30.0,N. Jokić enters the game for T. Lyles,,45,32
187,2,5:30.0,P. Millsap enters the game for M. Plumlee,,45,32
188,2,5:30.0,,J. Grant misses free throw 2 of 2,45,32
189,2,5:29.0,,Offensive rebound by Team,45,32
190,2,5:25.0,,P. George makes 2-pt dunk at rim (assist by R. Westbrook),45,34
191,2,5:11.0,J. Murray makes 2-pt layup from 3 ft (assist by N. Jokić),,47,34
192,2,5:00.0,,Personal foul by P. Millsap (drawn by S. Adams),47,34
193,2,4:53.0,,Á. Abrines misses 3-pt jump shot from 23 ft,47,34
194,2,4:50.0,Defensive rebound by T. Craig,,47,34
195,2,4:43.0,J. Murray makes 2-pt layup from 1 ft (assist by N. Jokić),,49,34
196,2,4:24.0,,P. George makes 2-pt layup from 2 ft (assist by R. Westbrook),49,36
197,2,4:17.0,P. Millsap makes 3-pt jump shot from 25 ft (assist by J. Murray),,52,36
198,2,4:05.0,,Turnover by R. Westbrook (bad pass; steal by J. Hernangómez),52,36
199,2,4:02.0,J. Hernangómez makes 2-pt layup from 2 ft,,54,36
200,2,4:02.0,Shooting foul by J. Grant (drawn by J. Hernangómez),,54,36
201,2,4:02.0,,Technical foul by Á. Abrines,54,36
202,2,4:02.0,J. Murray makes technical free throw,,55,36
203,2,4:02.0,,D. Schröder enters the game for Á. Abrines,55,36
204,2,4:02.0,J. Hernangómez makes free throw 1 of 1,,56,36
205,2,3:50.0,,D. Schröder misses 3-pt jump shot from 24 ft,56,36
206,2,3:48.0,Defensive rebound by T. Craig,,56,36
207,2,3:36.0,T. Craig misses 2-pt layup from 2 ft (block by P. George),,56,36
208,2,3:34.0,,Defensive rebound by J. Grant,56,36
209,2,3:26.0,,P. George misses 2-pt layup from 2 ft,56,36
210,2,3:24.0,,Offensive rebound by S. Adams,56,36
211,2,3:24.0,,S. Adams misses 2-pt layup from 1 ft,56,36
212,2,3:24.0,Defensive rebound by N. Jokić,,56,36
213,2,3:12.0,Offensive foul by N. Jokić (drawn by S. Adams),,56,36
214,2,3:12.0,Turnover by N. Jokić (offensive foul),,56,36
215,2,2:59.0,,R. Westbrook misses 3-pt jump shot from 24 ft,56,36
216,2,2:58.0,Defensive rebound by Team,,56,36
217,2,2:58.0,Denver full timeout,,56,36
218,2,2:47.0,J. Murray misses 3-pt jump shot from 25 ft,,56,36
219,2,2:45.0,,Defensive rebound by P. George,56,36
220,2,2:39.0,,P. George misses 2-pt jump shot from 18 ft,56,36
221,2,2:35.0,Defensive rebound by P. Millsap,,56,36
222,2,2:24.0,Personal foul by P. George (drawn by T. Craig),,56,36
223,2,2:18.0,N. Jokić misses 2-pt jump shot from 10 ft,,56,36
224,2,2:14.0,,Defensive rebound by R. Westbrook,56,36
225,2,2:11.0,,Turnover by R. Westbrook (lost ball; steal by T. Craig),56,36
226,2,1:52.0,N. Jokić misses 2-pt jump shot from 4 ft,,56,36
227,2,1:51.0,Offensive rebound by N. Jokić,,56,36
228,2,1:51.0,N. Jokić makes 2-pt layup from 2 ft,,58,36
229,2,1:51.0,Shooting foul by R. Westbrook (drawn by N. Jokić),,58,36
230,2,1:51.0,N. Jokić makes free throw 1 of 1,,59,36
231,2,1:35.0,,R. Westbrook misses 3-pt jump shot from 25 ft,59,36
232,2,1:33.0,Defensive rebound by J. Murray,,59,36
233,2,1:24.0,N. Jokić misses 3-pt jump shot from 27 ft,,59,36
234,2,1:21.0,Offensive rebound by T. Craig,,59,36
235,2,1:21.0,T. Craig makes 2-pt layup from 1 ft,,61,36
236,2,1:09.0,,Shooting foul by T. Craig (drawn by D. Schröder),61,36
237,2,1:09.0,,D. Schröder makes free throw 1 of 2,61,37
238,2,1:09.0,M. Plumlee enters the game for N. Jokić,,61,37
239,2,1:09.0,,D. Schröder makes free throw 2 of 2,61,38
240,2,0:56.0,Offensive foul by P. Millsap (drawn by J. Grant),,61,38
241,2,0:56.0,Turnover by P. Millsap (offensive foul),,61,38
242,2,0:48.0,,Shooting foul by J. Hernangómez (drawn by P. George),61,38
243,2,0:48.0,,P. George makes free throw 1 of 3,61,39
244,2,0:48.0,,P. George makes free throw 2 of 3,61,40
245,2,0:48.0,,P. George makes free throw 3 of 3,61,41
246,2,0:34.0,M. Plumlee misses 2-pt layup from 2 ft,,61,41
247,2,0:34.0,Offensive rebound by Team,,61,41
248,2,0:34.0,Turnover by M. Plumlee (traveling),,61,41
249,2,0:28.0,,R. Westbrook misses 3-pt jump shot from 25 ft,61,41
250,2,0:24.0,Defensive rebound by M. Plumlee,,61,41
251,2,0:07.0,J. Murray makes 2-pt jump shot from 19 ft,,63,41
252,2,0:05.0,,Personal foul by P. Millsap (drawn by R. Westbrook),63,41
253,2,0:05.0,,R. Westbrook misses free throw 1 of 2,63,41
254,2,0:05.0,,Offensive rebound by Team,63,41
255,2,0:05.0,M. Morris enters the game for T. Craig,,63,41
256,2,0:05.0,,R. Westbrook makes free throw 2 of 2,63,42
257,2,0:00.0,J. Murray misses 3-pt jump shot from 32 ft,,63,42
258,2,0:00.0,Offensive rebound by Team,,63,42
259,3,11:48.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,63,42
260,3,11:44.0,Defensive rebound by P. Millsap,,63,42
261,3,11:27.0,N. Jokić misses 3-pt jump shot from 25 ft,,63,42
262,3,11:24.0,Offensive rebound by T. Craig,,63,42
263,3,11:10.0,J. Murray misses 2-pt jump shot from 14 ft,,63,42
264,3,11:07.0,,Defensive rebound by S. Adams,63,42
265,3,11:02.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),63,44
266,3,11:02.0,,Shooting foul by N. Jokić (drawn by S. Adams),63,44
267,3,11:02.0,,S. Adams misses free throw 1 of 1,63,44
268,3,11:02.0,Defensive rebound by J. Hernangómez,,63,44
269,3,10:51.0,Turnover by T. Craig (lost ball; steal by T. Luwawu-Cabarrot),,63,44
270,3,10:44.0,,J. Grant misses 2-pt jump shot from 12 ft,63,44
271,3,10:40.0,Defensive rebound by T. Craig,,63,44
272,3,10:31.0,J. Murray makes 2-pt layup from 1 ft (assist by N. Jokić),,65,44
273,3,10:15.0,,Shooting foul by N. Jokić (drawn by P. George),65,44
274,3,10:15.0,,P. George misses free throw 1 of 2,65,44
275,3,10:15.0,,Offensive rebound by Team,65,44
276,3,10:15.0,,P. George makes free throw 2 of 2,65,45
277,3,10:05.0,J. Hernangómez makes 3-pt jump shot from 24 ft (assist by J. Murray),,68,45
278,3,10:05.0,Shooting foul by P. George (drawn by J. Hernangómez),,68,45
279,3,10:05.0,M. Plumlee enters the game for N. Jokić,,68,45
280,3,10:05.0,J. Hernangómez makes free throw 1 of 1,,69,45
281,3,9:58.0,,R. Westbrook misses 2-pt layup from 2 ft (block by T. Craig),69,45
282,3,9:56.0,,Offensive rebound by R. Westbrook,69,45
283,3,9:56.0,,Personal foul by J. Hernangómez (drawn by R. Westbrook),69,45
284,3,9:52.0,,R. Westbrook makes 2-pt layup from 1 ft,69,47
285,3,9:29.0,J. Murray misses 2-pt layup from 2 ft (block by P. George),,69,47
286,3,9:26.0,Turnover by Team (shot clock),,69,47
287,3,9:26.0,Offensive rebound by J. Murray,,69,47
288,3,9:06.0,,Offensive foul by S. Adams (drawn by M. Plumlee),69,47
289,3,9:06.0,,Turnover by S. Adams (offensive foul),69,47
290,3,8:51.0,P. Millsap misses 2-pt jump shot from 9 ft,,69,47
291,3,8:49.0,,Defensive rebound by T. Luwawu-Cabarrot,69,47
292,3,8:36.0,,P. George misses 2-pt layup from 2 ft,69,47
293,3,8:34.0,Defensive rebound by M. Plumlee,,69,47
294,3,8:16.0,T. Craig misses 3-pt jump shot from 26 ft,,69,47
295,3,8:12.0,,Defensive rebound by P. George,69,47
296,3,8:06.0,,P. George misses 2-pt layup from 3 ft (block by J. Hernangómez),69,47
297,3,8:06.0,Defensive rebound by Team,,69,47
298,3,7:52.0,J. Hernangómez misses 2-pt layup from 1 ft,,69,47
299,3,7:50.0,,Defensive rebound by P. George,69,47
300,3,7:43.0,,R. Westbrook makes 2-pt jump shot from 9 ft,69,49
301,3,7:43.0,Denver full timeout,,69,49
302,3,7:24.0,Turnover by J. Murray (out of bounds lost ball),,69,49
303,3,7:12.0,,J. Grant misses 2-pt layup from 1 ft (block by M. Plumlee),69,49
304,3,7:12.0,Defensive rebound by Team,,69,49
305,3,6:58.0,P. Millsap misses 2-pt jump shot from 2 ft,,69,49
306,3,6:57.0,,Defensive rebound by S. Adams,69,49
307,3,6:51.0,,R. Westbrook misses 2-pt layup from 1 ft (block by P. Millsap),69,49
308,3,6:48.0,,Offensive rebound by S. Adams,69,49
309,3,6:48.0,,S. Adams makes 2-pt layup from 1 ft,69,51
310,3,6:29.0,P. Millsap makes 3-pt jump shot from 26 ft (assist by J. Murray),,72,51
311,3,6:17.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),72,53
312,3,6:04.0,T. Craig misses 3-pt jump shot from 25 ft,,72,53
313,3,6:01.0,Offensive rebound by M. Plumlee,,72,53
314,3,5:57.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by P. Millsap),,74,53
315,3,5:50.0,,R. Westbrook misses 2-pt layup from 1 ft (block by T. Craig),74,53
316,3,5:50.0,,Offensive rebound by Team,74,53
317,3,5:50.0,,D. Schröder enters the game for T. Luwawu-Cabarrot,74,53
318,3,5:43.0,,P. George misses 2-pt jump shot from 10 ft,74,53
319,3,5:40.0,Defensive rebound by T. Craig,,74,53
320,3,5:19.0,J. Hernangómez misses 3-pt jump shot from 28 ft,,74,53
321,3,5:18.0,Offensive rebound by Team,,74,53
322,3,5:18.0,Turnover by Team (shot clock),,74,53
323,3,5:08.0,,J. Grant makes 3-pt jump shot from 23 ft (assist by R. Westbrook),74,56
324,3,4:45.0,M. Plumlee misses 2-pt hook shot from 1 ft,,74,56
325,3,4:43.0,,Defensive rebound by D. Schröder,74,56
326,3,4:35.0,,R. Westbrook misses 3-pt jump shot from 25 ft,74,56
327,3,4:33.0,Defensive rebound by P. Millsap,,74,56
328,3,4:24.0,Personal foul by R. Westbrook (drawn by P. Millsap),,74,56
329,3,4:24.0,,Oklahoma City full timeout,74,56
330,3,4:24.0,M. Morris enters the game for J. Murray,,74,56
331,3,4:11.0,M. Plumlee misses 2-pt layup from 1 ft (block by J. Grant),,74,56
332,3,4:10.0,Offensive rebound by J. Hernangómez,,74,56
333,3,4:10.0,Turnover by Team (shot clock),,74,56
334,3,4:10.0,T. Lyles enters the game for P. Millsap,,74,56
335,3,4:01.0,,D. Schröder misses 2-pt jump shot from 15 ft,74,56
336,3,3:57.0,,Offensive rebound by S. Adams,74,56
337,3,3:57.0,,S. Adams misses 2-pt layup from 1 ft,74,56
338,3,3:57.0,,Offensive rebound by S. Adams,74,56
339,3,3:49.0,,R. Westbrook makes 2-pt layup from 1 ft,74,58
340,3,3:24.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,74,58
341,3,3:22.0,,Defensive rebound by P. George,74,58
342,3,3:16.0,,D. Schröder makes 3-pt jump shot from 24 ft (assist by R. Westbrook),74,61
343,3,3:00.0,M. Morris misses 2-pt jump shot from 10 ft,,74,61
344,3,2:58.0,,Defensive rebound by P. George,74,61
345,3,2:50.0,,Shooting foul by M. Plumlee (drawn by R. Westbrook),74,61
346,3,2:50.0,,Offensive rebound by Team,74,61
347,3,2:50.0,,R. Westbrook misses free throw 1 of 2,74,61
348,3,2:50.0,N. Jokić enters the game for M. Plumlee,,74,61
349,3,2:50.0,,R. Westbrook misses free throw 2 of 2,74,61
350,3,2:48.0,Defensive rebound by Team,,74,61
351,3,2:32.0,J. Hernangómez misses 2-pt layup from 1 ft,,74,61
352,3,2:32.0,Offensive rebound by Team,,74,61
353,3,2:30.0,T. Lyles makes 2-pt jump shot from 14 ft (assist by M. Morris),,76,61
354,3,2:30.0,Shooting foul by J. Grant (drawn by T. Lyles),,76,61
355,3,2:30.0,T. Lyles makes free throw 1 of 1,,77,61
356,3,2:16.0,,S. Adams misses 2-pt hook shot from 8 ft,77,61
357,3,2:13.0,,Offensive rebound by R. Westbrook,77,61
358,3,2:13.0,,R. Westbrook misses 3-pt jump shot from 23 ft,77,61
359,3,2:09.0,,Offensive rebound by P. George,77,61
360,3,2:00.0,,J. Grant makes 2-pt layup from 1 ft,77,63
361,3,1:47.0,J. Hernangómez misses 3-pt jump shot from 24 ft,,77,63
362,3,1:44.0,,Defensive rebound by P. George,77,63
363,3,1:37.0,,D. Schröder misses 2-pt layup from 2 ft,77,63
364,3,1:34.0,Defensive rebound by J. Hernangómez,,77,63
365,3,1:25.0,Personal foul by J. Grant (drawn by J. Hernangómez),,77,63
366,3,1:25.0,,D. Burton enters the game for J. Grant,77,63
367,3,1:13.0,Turnover by N. Jokić (lost ball; steal by S. Adams),,77,63
368,3,1:09.0,,R. Westbrook misses 2-pt layup from 2 ft,77,63
369,3,1:06.0,Defensive rebound by T. Lyles,,77,63
370,3,0:57.0,N. Jokić misses 3-pt jump shot from 25 ft,,77,63
371,3,0:55.0,,Defensive rebound by R. Westbrook,77,63
372,3,0:41.0,,D. Schröder misses 3-pt jump shot from 26 ft,77,63
373,3,0:37.0,Defensive rebound by J. Hernangómez,,77,63
374,3,0:36.0,Personal foul by P. George (drawn by M. Morris),,77,63
375,3,0:36.0,M. Morris makes free throw 1 of 2,,78,63
376,3,0:36.0,M. Plumlee enters the game for N. Jokić,,78,63
377,3,0:36.0,M. Morris makes free throw 2 of 2,,79,63
378,3,0:25.0,,D. Burton misses 3-pt jump shot from 25 ft,79,63
379,3,0:22.0,,Offensive rebound by S. Adams,79,63
380,3,0:15.0,,R. Westbrook makes 3-pt jump shot from 26 ft,79,66
381,3,0:00.0,M. Morris misses 2-pt jump shot from 12 ft,,79,66
382,3,0:00.0,Offensive rebound by Team,,79,66
383,4,11:49.0,Personal foul by P. George (drawn by J. Murray),,79,66
384,4,11:49.0,,Technical foul by P. George,79,66
385,4,11:49.0,J. Murray makes technical free throw,,80,66
386,4,11:42.0,J. Murray misses 3-pt jump shot from 23 ft,,80,66
387,4,11:38.0,,Defensive rebound by P. George,80,66
