,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHARLOTTE_ACTION,ATLANTA_SCORE,CHARLOTTE_SCORE
136,2,10:36.0,,Defensive rebound by M. Monk,30,27
137,2,10:26.0,,M. Bridges makes 2-pt dunk from 2 ft (assist by F. Kaminsky),30,29
138,2,10:14.0,D. Dedmon misses 3-pt jump shot from 25 ft,,30,29
139,2,10:11.0,Offensive rebound by J. Collins,,30,29
140,2,10:07.0,J. Collins misses 2-pt layup from 2 ft,,30,29
141,2,10:05.0,,Defensive rebound by F. Kaminsky,30,29
142,2,9:55.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,30,29
143,2,9:51.0,Defensive rebound by T. Young,,30,29
144,2,9:49.0,Turnover by T. Young (bad pass; steal by F. Kaminsky),,30,29
145,2,9:41.0,,Turnover by F. Kaminsky (3 sec),30,29
146,2,9:33.0,K. Bazemore misses 2-pt layup from 8 ft (block by M. Monk),,30,29
147,2,9:33.0,,Defensive rebound by Team,30,29
148,2,9:17.0,,M. Bridges makes 2-pt layup from 3 ft (assist by M. Monk),30,31
149,2,9:17.0,Atlanta full timeout,,30,31
150,2,9:09.0,Personal foul by D. Bacon (drawn by J. Collins),,30,31
151,2,8:58.0,T. Young misses 3-pt jump shot from 28 ft,,30,31
152,2,8:55.0,,Defensive rebound by M. Bridges,30,31
153,2,8:45.0,,M. Bridges makes 2-pt layup from 2 ft (assist by M. Monk),30,33
154,2,8:28.0,Turnover by J. Collins (lost ball; steal by M. Bridges),,30,33
155,2,8:26.0,,Turnover by M. Bridges (lost ball; steal by K. Bazemore),30,33
156,2,8:25.0,K. Bazemore misses 2-pt layup from 2 ft,,30,33
157,2,8:24.0,Offensive rebound by K. Bazemore,,30,33
158,2,8:23.0,K. Bazemore misses 2-pt layup from 2 ft,,30,33
159,2,8:23.0,Offensive rebound by K. Bazemore,,30,33
160,2,8:23.0,O. Spellman enters the game for D. Dedmon,,30,33
161,2,8:10.0,Shooting foul by F. Kaminsky (drawn by K. Bazemore),,30,33
162,2,8:10.0,K. Bazemore makes free throw 1 of 2,,31,33
163,2,8:10.0,K. Bazemore makes free throw 2 of 2,,32,33
164,2,7:53.0,,M. Bridges misses 3-pt jump shot from 24 ft,32,33
165,2,7:50.0,Defensive rebound by J. Collins,,32,33
166,2,7:47.0,T. Young makes 3-pt jump shot from 26 ft,,35,33
167,2,7:47.0,,Charlotte full timeout,35,33
168,2,7:47.0,D. Bembry enters the game for K. Bazemore,,35,33
169,2,7:47.0,,N. Batum enters the game for D. Bacon,35,33
170,2,7:47.0,,J. Lamb enters the game for M. Monk,35,33
171,2,7:28.0,,Turnover by T. Parker (lost ball; steal by T. Young),35,33
172,2,7:22.0,T. Prince makes 2-pt layup from 2 ft (assist by T. Young),,37,33
173,2,7:06.0,,N. Batum makes 2-pt dunk from 2 ft (assist by F. Kaminsky),37,35
174,2,6:50.0,Turnover by D. Bembry (bad pass; steal by M. Bridges),,37,35
175,2,6:34.0,,J. Lamb misses 3-pt jump shot from 26 ft,37,35
176,2,6:32.0,Defensive rebound by D. Bembry,,37,35
177,2,6:23.0,O. Spellman misses 2-pt layup from 2 ft,,37,35
178,2,6:20.0,,Defensive rebound by J. Lamb,37,35
179,2,6:07.0,,J. Lamb misses 2-pt jump shot from 3 ft,37,35
180,2,6:04.0,,Offensive rebound by M. Bridges,37,35
181,2,6:02.0,,Shooting foul by T. Prince (drawn by J. Lamb),37,35
182,2,6:02.0,,J. Lamb makes free throw 1 of 2,37,36
183,2,6:02.0,J. Anderson enters the game for J. Collins,,37,36
184,2,6:02.0,V. Carter enters the game for T. Prince,,37,36
185,2,6:02.0,,K. Walker enters the game for M. Bridges,37,36
186,2,6:02.0,,M. Williams enters the game for T. Parker,37,36
187,2,6:02.0,,J. Lamb makes free throw 2 of 2,37,37
188,2,5:54.0,T. Young misses 3-pt jump shot from 30 ft,,37,37
189,2,5:50.0,,Defensive rebound by F. Kaminsky,37,37
190,2,5:37.0,,J. Lamb misses 2-pt layup from 2 ft (block by O. Spellman),37,37
191,2,5:33.0,Defensive rebound by J. Anderson,,37,37
192,2,5:32.0,T. Young misses 2-pt layup from 1 ft (block by K. Walker),,37,37
193,2,5:30.0,,Defensive rebound by N. Batum,37,37
194,2,5:21.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,37,37
195,2,5:19.0,Defensive rebound by J. Anderson,,37,37
196,2,5:13.0,T. Young misses 3-pt jump shot from 23 ft,,37,37
197,2,5:10.0,,Defensive rebound by K. Walker,37,37
198,2,5:07.0,,Shooting foul by J. Anderson (drawn by K. Walker),37,37
199,2,5:07.0,,K. Walker misses free throw 1 of 2,37,37
200,2,5:07.0,,Offensive rebound by Team,37,37
201,2,5:07.0,,C. Zeller enters the game for F. Kaminsky,37,37
202,2,5:07.0,,K. Walker makes free throw 2 of 2,37,38
203,2,4:49.0,J. Anderson misses 2-pt layup from 1 ft,,37,38
204,2,4:44.0,Offensive rebound by J. Anderson,,37,38
205,2,4:44.0,J. Anderson makes 2-pt layup at rim,,39,38
206,2,4:26.0,,C. Zeller makes 2-pt jump shot from 10 ft,39,40
207,2,4:13.0,D. Bembry misses 2-pt jump shot from 12 ft,,39,40
208,2,4:10.0,Offensive rebound by O. Spellman,,39,40
209,2,4:10.0,Turnover by O. Spellman (bad pass; steal by K. Walker),,39,40
210,2,4:06.0,,K. Walker makes 2-pt layup from 1 ft,39,42
211,2,4:06.0,,Shooting foul by J. Anderson (drawn by K. Walker),39,42
212,2,4:06.0,,K. Walker misses free throw 1 of 1,39,42
213,2,4:06.0,Defensive rebound by V. Carter,,39,42
214,2,3:54.0,T. Young makes 2-pt layup from 2 ft,,41,42
215,2,3:54.0,Shooting foul by J. Lamb (drawn by T. Young),,41,42
216,2,3:54.0,T. Young makes free throw 1 of 1,,42,42
217,2,3:40.0,,C. Zeller makes 2-pt dunk from 2 ft,42,44
218,2,3:22.0,D. Bembry misses 2-pt layup from 5 ft,,42,44
219,2,3:20.0,,Defensive rebound by M. Williams,42,44
220,2,3:05.0,,C. Zeller makes 2-pt hook shot from 8 ft,42,46
221,2,2:59.0,Atlanta full timeout,,42,46
222,2,2:59.0,K. Bazemore enters the game for J. Anderson,,42,46
223,2,2:59.0,J. Collins enters the game for V. Carter,,42,46
224,2,2:59.0,K. Huerter enters the game for T. Young,,42,46
225,2,2:47.0,D. Bembry misses 2-pt jump shot from 12 ft,,42,46
226,2,2:44.0,,Defensive rebound by C. Zeller,42,46
227,2,2:39.0,,N. Batum misses 2-pt jump shot from 12 ft,42,46
228,2,2:34.0,Defensive rebound by J. Collins,,42,46
229,2,2:29.0,J. Collins misses 3-pt jump shot from 27 ft,,42,46
230,2,2:24.0,,Defensive rebound by J. Lamb,42,46
231,2,2:17.0,,N. Batum misses 2-pt jump shot from 20 ft,42,46
232,2,2:16.0,,Offensive rebound by Team,42,46
233,2,2:16.0,Loose ball foul by J. Collins (drawn by C. Zeller),,42,46
234,2,2:16.0,,C. Zeller makes free throw 1 of 2,42,47
235,2,2:16.0,,C. Zeller makes free throw 2 of 2,42,48
236,2,2:03.0,Shooting foul by N. Batum (drawn by K. Bazemore),,42,48
237,2,2:03.0,K. Bazemore makes free throw 1 of 2,,43,48
238,2,2:03.0,K. Bazemore makes free throw 2 of 2,,44,48
239,2,1:51.0,,C. Zeller makes 2-pt dunk from 1 ft (assist by K. Walker),44,50
240,2,1:32.0,D. Bembry misses 3-pt jump shot from 25 ft,,44,50
241,2,1:28.0,,Defensive rebound by C. Zeller,44,50
242,2,1:23.0,,K. Walker misses 2-pt layup from 1 ft (block by O. Spellman),44,50
243,2,1:23.0,,Offensive rebound by N. Batum,44,50
244,2,1:23.0,,N. Batum makes 2-pt layup from 1 ft,44,52
245,2,1:23.0,,Shooting foul by D. Bembry (drawn by N. Batum),44,52
246,2,1:23.0,,N. Batum makes free throw 1 of 1,44,53
247,2,1:03.0,J. Collins misses 3-pt jump shot from 25 ft,,44,53
248,2,1:02.0,Offensive rebound by Team,,44,53
249,2,1:02.0,,Loose ball foul by J. Lamb (drawn by O. Spellman),44,53
250,2,1:02.0,O. Spellman makes free throw 1 of 2,,45,53
251,2,1:02.0,O. Spellman makes free throw 2 of 2,,46,53
252,2,0:48.0,,C. Zeller makes 2-pt jump shot from 9 ft (assist by N. Batum),46,55
253,2,0:37.0,K. Huerter makes 3-pt jump shot from 27 ft (assist by O. Spellman),,49,55
254,2,0:28.0,,M. Williams misses 3-pt jump shot from 26 ft,49,55
255,2,0:25.0,Defensive rebound by Team,,49,55
256,2,0:07.0,K. Bazemore misses 3-pt jump shot from 28 ft,,49,55
257,2,0:05.0,,Defensive rebound by Team,49,55
258,2,0:05.0,Loose ball foul by O. Spellman (drawn by M. Williams),,49,55
259,2,0:05.0,,M. Williams misses free throw 1 of 2,49,55
260,2,0:05.0,,Offensive rebound by Team,49,55
261,2,0:05.0,,M. Bridges enters the game for J. Lamb,49,55
262,2,0:05.0,,M. Williams misses free throw 2 of 2,49,55
263,2,0:02.0,Defensive rebound by J. Collins,,49,55
264,2,0:00.0,J. Collins misses 3-pt jump shot from 25 ft,,49,55
265,2,0:00.0,Offensive rebound by Team,,49,55
266,3,11:36.0,,J. Lamb misses 2-pt hook shot from 9 ft,49,55
267,3,11:33.0,Defensive rebound by J. Collins,,49,55
268,3,11:20.0,T. Young misses 2-pt layup from 5 ft (block by C. Zeller),,49,55
269,3,11:18.0,,Defensive rebound by M. Williams,49,55
270,3,11:03.0,,K. Walker makes 2-pt layup from 1 ft (assist by C. Zeller),49,57
271,3,10:45.0,T. Prince makes 2-pt jump shot from 16 ft,,51,57
272,3,10:36.0,,Personal foul by T. Prince (drawn by C. Zeller),51,57
273,3,10:25.0,,K. Walker misses 2-pt jump shot from 11 ft,51,57
274,3,10:22.0,Defensive rebound by D. Dedmon,,51,57
275,3,10:16.0,T. Young misses 3-pt jump shot from 26 ft,,51,57
276,3,10:14.0,,Defensive rebound by M. Williams,51,57
277,3,10:06.0,,J. Lamb makes 2-pt jump shot from 9 ft,51,59
278,3,10:06.0,,Shooting foul by K. Huerter (drawn by J. Lamb),51,59
279,3,10:06.0,,J. Lamb makes free throw 1 of 1,51,60
280,3,9:45.0,T. Prince makes 3-pt jump shot from 25 ft (assist by T. Young),,54,60
281,3,9:29.0,,Turnover by K. Walker (lost ball; steal by T. Prince),54,60
282,3,9:25.0,T. Young misses 2-pt layup from 2 ft (block by C. Zeller),,54,60
283,3,9:25.0,Offensive rebound by Team,,54,60
284,3,9:20.0,Personal foul by K. Walker (drawn by T. Young),,54,60
285,3,9:06.0,T. Prince makes 2-pt jump shot from 15 ft,,56,60
286,3,8:47.0,,N. Batum makes 2-pt layup from 1 ft (assist by C. Zeller),56,62
287,3,8:30.0,K. Huerter misses 3-pt jump shot from 22 ft,,56,62
288,3,8:28.0,,Defensive rebound by K. Walker,56,62
289,3,8:25.0,,M. Williams misses 3-pt jump shot from 23 ft,56,62
290,3,8:21.0,Defensive rebound by D. Dedmon,,56,62
291,3,8:14.0,Personal foul by C. Zeller (drawn by J. Collins),,56,62
292,3,8:05.0,Turnover by T. Young (bad pass; steal by M. Williams),,56,62
293,3,8:00.0,,Turnover by N. Batum (bad pass; steal by D. Dedmon),56,62
294,3,7:47.0,T. Young makes 3-pt jump shot from 26 ft (assist by T. Prince),,59,62
295,3,7:46.0,,Charlotte full timeout,59,62
296,3,7:34.0,,Shooting foul by T. Young (drawn by J. Lamb),59,62
297,3,7:34.0,,J. Lamb makes free throw 1 of 2,59,63
298,3,7:34.0,,J. Lamb makes free throw 2 of 2,59,64
299,3,7:27.0,J. Collins makes 2-pt layup from 3 ft (assist by T. Young),,61,64
300,3,7:27.0,Shooting foul by J. Lamb (drawn by J. Collins),,61,64
301,3,7:27.0,J. Collins makes free throw 1 of 1,,62,64
302,3,7:11.0,,Shooting foul by D. Dedmon (drawn by C. Zeller),62,64
303,3,7:11.0,,C. Zeller makes free throw 1 of 2,62,65
304,3,7:11.0,,C. Zeller makes free throw 2 of 2,62,66
305,3,6:59.0,Turnover by K. Huerter (bad pass; steal by K. Walker),,62,66
306,3,6:56.0,,K. Walker misses 2-pt layup from 1 ft,62,66
307,3,6:54.0,Defensive rebound by J. Collins,,62,66
308,3,6:47.0,K. Huerter misses 3-pt jump shot from 23 ft,,62,66
309,3,6:43.0,,Defensive rebound by M. Williams,62,66
310,3,6:39.0,,Shooting foul by D. Dedmon (drawn by C. Zeller),62,66
311,3,6:39.0,,C. Zeller misses free throw 1 of 2,62,66
312,3,6:39.0,,Offensive rebound by Team,62,66
313,3,6:39.0,K. Bazemore enters the game for D. Dedmon,,62,66
314,3,6:39.0,O. Spellman enters the game for T. Prince,,62,66
315,3,6:39.0,,C. Zeller makes free throw 2 of 2,62,67
316,3,6:30.0,T. Young makes 2-pt jump shot from 11 ft,,64,67
317,3,6:12.0,,Turnover by K. Walker (bad pass; steal by O. Spellman),64,67
318,3,6:03.0,K. Bazemore misses 3-pt jump shot from 23 ft,,64,67
319,3,6:01.0,,Defensive rebound by N. Batum,64,67
320,3,5:53.0,,J. Lamb makes 2-pt layup from 2 ft,64,69
321,3,5:42.0,T. Young misses 3-pt jump shot from 32 ft,,64,69
322,3,5:39.0,,Defensive rebound by M. Williams,64,69
323,3,5:26.0,,Turnover by C. Zeller (3 sec),64,69
324,3,5:26.0,D. Bembry enters the game for T. Young,,64,69
325,3,5:26.0,,M. Kidd-Gilchrist enters the game for M. Williams,64,69
326,3,5:09.0,O. Spellman misses 3-pt jump shot from 25 ft,,64,69
327,3,5:05.0,,Defensive rebound by K. Walker,64,69
328,3,5:02.0,,K. Walker makes 3-pt jump shot from 24 ft (assist by N. Batum),64,72
329,3,4:46.0,K. Huerter makes 3-pt jump shot from 23 ft (assist by J. Collins),,67,72
330,3,4:35.0,,K. Walker misses 3-pt jump shot from 24 ft,67,72
331,3,4:32.0,Defensive rebound by O. Spellman,,67,72
332,3,4:26.0,Shooting foul by C. Zeller (drawn by J. Collins),,67,72
333,3,4:26.0,J. Collins makes free throw 1 of 2,,68,72
334,3,4:26.0,,F. Kaminsky enters the game for J. Lamb,68,72
335,3,4:26.0,,T. Parker enters the game for C. Zeller,68,72
336,3,4:26.0,J. Collins makes free throw 2 of 2,,69,72
337,3,4:16.0,,Turnover by T. Parker (bad pass; steal by D. Bembry),69,72
338,3,4:16.0,Turnover by D. Bembry (step out of bounds),,69,72
339,3,4:16.0,J. Anderson enters the game for J. Collins,,69,72
340,3,4:06.0,,K. Walker makes 2-pt jump shot from 17 ft,69,74
341,3,3:51.0,K. Bazemore misses 3-pt jump shot from 26 ft,,69,74
342,3,3:47.0,,Defensive rebound by N. Batum,69,74
343,3,3:42.0,,Shooting foul by O. Spellman (drawn by K. Walker),69,74
344,3,3:42.0,,K. Walker makes free throw 1 of 2,69,75
345,3,3:42.0,,M. Bridges enters the game for N. Batum,69,75
346,3,3:42.0,,K. Walker makes free throw 2 of 2,69,76
347,3,3:27.0,D. Bembry makes 3-pt jump shot from 25 ft (assist by K. Huerter),,72,76
348,3,3:05.0,,K. Walker misses 2-pt layup from 2 ft,72,76
349,3,3:02.0,Defensive rebound by K. Huerter,,72,76
350,3,2:54.0,K. Bazemore misses 3-pt jump shot from 23 ft,,72,76
351,3,2:52.0,Offensive rebound by O. Spellman,,72,76
352,3,2:44.0,K. Bazemore misses 2-pt layup from 5 ft,,72,76
353,3,2:40.0,Offensive rebound by J. Anderson,,72,76
354,3,2:40.0,J. Anderson makes 2-pt layup from 1 ft,,74,76
355,3,2:24.0,,Shooting foul by D. Bembry (drawn by M. Kidd-Gilchrist),74,76
356,3,2:24.0,Atlanta full timeout,,74,76
357,3,2:24.0,,M. Kidd-Gilchrist makes free throw 1 of 2,74,77
358,3,2:24.0,,M. Kidd-Gilchrist makes free throw 2 of 2,74,78
359,3,2:14.0,D. Bembry misses 2-pt layup from 3 ft,,74,78
360,3,2:12.0,,Defensive rebound by M. Kidd-Gilchrist,74,78
361,3,2:07.0,,M. Bridges makes 2-pt dunk from 1 ft (assist by M. Kidd-Gilchrist),74,80
362,3,1:54.0,J. Anderson misses 3-pt jump shot from 23 ft,,74,80
363,3,1:50.0,,Defensive rebound by M. Kidd-Gilchrist,74,80
364,3,1:46.0,,M. Kidd-Gilchrist misses 2-pt layup from 3 ft (block by K. Bazemore),74,80
365,3,1:43.0,Defensive rebound by O. Spellman,,74,80
366,3,1:41.0,J. Anderson misses 3-pt jump shot from 26 ft,,74,80
367,3,1:38.0,,Defensive rebound by M. Kidd-Gilchrist,74,80
368,3,1:26.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by T. Parker),74,82
369,3,1:06.0,O. Spellman misses 3-pt jump shot from 26 ft,,74,82
370,3,1:03.0,,Defensive rebound by M. Kidd-Gilchrist,74,82
371,3,0:55.0,,T. Parker makes 2-pt layup from 4 ft,74,84
372,3,0:38.0,Shooting foul by F. Kaminsky (drawn by K. Bazemore),,74,84
373,3,0:38.0,K. Bazemore makes free throw 1 of 2,,75,84
374,3,0:38.0,K. Bazemore misses free throw 2 of 2,,75,84
375,3,0:35.0,,Defensive rebound by M. Kidd-Gilchrist,75,84
376,3,0:27.0,,T. Parker misses 2-pt layup from 1 ft (block by K. Bazemore),75,84
377,3,0:27.0,,Offensive rebound by Team,75,84
378,3,0:24.0,,M. Kidd-Gilchrist makes 2-pt layup from 3 ft (assist by M. Bridges),75,86
379,3,0:04.0,J. Anderson misses 3-pt jump shot from 24 ft,,75,86
380,3,0:02.0,Offensive rebound by O. Spellman,,75,86
381,3,0:00.0,Turnover by O. Spellman (lost ball; steal by F. Kaminsky),,75,86
382,3,0:00.0,,K. Walker misses 3-pt jump shot from 56 ft,75,86
383,3,0:00.0,,Offensive rebound by Team,75,86
384,4,11:50.0,Personal foul by J. Lamb (drawn by T. Prince),,75,86
385,4,11:39.0,Personal foul by M. Kidd-Gilchrist (drawn by T. Prince),,75,86
386,4,11:39.0,,N. Batum enters the game for M. Kidd-Gilchrist,75,86
