,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PHILADELPHIA_ACTION,NEW YORK_SCORE,PHILADELPHIA_SCORE
106,1,0:00.0,,F. Korkmaz misses 3-pt jump shot from 30 ft,27,41
107,1,0:00.0,,Offensive rebound by Team,27,41
108,2,11:44.0,K. Knox makes 2-pt layup from 2 ft,,29,41
109,2,11:25.0,,J. Redick misses 2-pt layup from 4 ft,29,41
110,2,11:20.0,,Offensive rebound by J. Embiid,29,41
111,2,11:20.0,,J. Embiid misses 2-pt layup from 1 ft,29,41
112,2,11:19.0,Defensive rebound by K. Knox,,29,41
113,2,11:18.0,F. Ntilikina misses 3-pt jump shot from 26 ft,,29,41
114,2,11:18.0,Offensive rebound by N. Vonleh,,29,41
115,2,11:18.0,N. Vonleh misses 2-pt layup from 1 ft,,29,41
116,2,11:18.0,,Defensive rebound by J. Butler,29,41
117,2,11:10.0,,J. Embiid makes 2-pt layup from 2 ft (assist by W. Chandler),29,43
118,2,11:10.0,,Shooting foul by N. Vonleh (drawn by J. Embiid),29,43
119,2,11:10.0,,J. Embiid makes free throw 1 of 1,29,44
120,2,10:59.0,T. Burke misses 2-pt jump shot from 22 ft,,29,44
121,2,10:55.0,,Defensive rebound by J. Redick,29,44
122,2,10:48.0,,T. McConnell makes 2-pt layup from 1 ft,29,46
123,2,10:37.0,F. Ntilikina misses 2-pt jump shot from 21 ft,,29,46
124,2,10:35.0,,Defensive rebound by J. Embiid,29,46
125,2,10:30.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by J. Embiid),29,49
126,2,10:21.0,New York full timeout,,29,49
127,2,10:05.0,Turnover by A. Trier (bad pass; steal by T. McConnell),,29,49
128,2,10:00.0,,Turnover by W. Chandler (bad pass; steal by K. Knox),29,49
129,2,9:48.0,F. Ntilikina misses 3-pt jump shot from 23 ft,,29,49
130,2,9:44.0,,Defensive rebound by W. Chandler,29,49
131,2,9:25.0,,W. Chandler misses 2-pt jump shot from 9 ft,29,49
132,2,9:22.0,,Offensive rebound by W. Chandler,29,49
133,2,9:09.0,,J. Embiid misses 2-pt jump shot from 13 ft,29,49
134,2,9:07.0,Defensive rebound by K. Knox,,29,49
135,2,9:02.0,A. Trier misses 3-pt jump shot from 27 ft,,29,49
136,2,8:59.0,,Defensive rebound by J. Embiid,29,49
137,2,8:48.0,,J. Butler misses 2-pt jump shot from 18 ft,29,49
138,2,8:44.0,Defensive rebound by T. Burke,,29,49
139,2,8:41.0,Shooting foul by T. McConnell (drawn by T. Burke),,29,49
140,2,8:41.0,T. Burke makes free throw 1 of 2,,30,49
141,2,8:41.0,T. Hardaway enters the game for F. Ntilikina,,30,49
142,2,8:41.0,T. Burke makes free throw 2 of 2,,31,49
143,2,8:34.0,,Personal foul by N. Vonleh (drawn by J. Embiid),31,49
144,2,8:34.0,E. Freedom enters the game for N. Vonleh,,31,49
145,2,8:21.0,,J. Embiid misses 2-pt jump shot from 12 ft,31,49
146,2,8:19.0,Defensive rebound by A. Trier,,31,49
147,2,8:13.0,A. Trier misses 2-pt jump shot from 20 ft,,31,49
148,2,8:10.0,,Defensive rebound by J. Butler,31,49
149,2,8:03.0,,J. Butler makes 2-pt jump shot from 19 ft,31,51
150,2,7:44.0,E. Freedom misses 2-pt hook shot from 7 ft,,31,51
151,2,7:42.0,,Defensive rebound by J. Embiid,31,51
152,2,7:31.0,,J. Embiid makes 2-pt layup from 1 ft (assist by T. McConnell),31,53
153,2,7:14.0,T. Burke misses 2-pt jump shot from 21 ft,,31,53
154,2,7:12.0,,Defensive rebound by W. Chandler,31,53
155,2,7:03.0,,J. Embiid misses 3-pt jump shot from 25 ft,31,53
156,2,6:59.0,,Offensive rebound by J. Butler,31,53
157,2,6:53.0,,J. Embiid makes 2-pt dunk from 1 ft,31,55
158,2,6:45.0,E. Freedom makes 2-pt layup from 1 ft (assist by T. Burke),,33,55
159,2,6:30.0,,J. Embiid makes 2-pt jump shot from 15 ft,33,57
160,2,6:21.0,New York full timeout,,33,57
161,2,6:21.0,D. Dotson enters the game for T. Burke,,33,57
162,2,6:21.0,M. Hezonja enters the game for K. Knox,,33,57
163,2,6:21.0,E. Mudiay enters the game for A. Trier,,33,57
164,2,6:21.0,,M. Muscala enters the game for J. Embiid,33,57
165,2,6:21.0,,L. Shamet enters the game for T. McConnell,33,57
166,2,6:21.0,,B. Simmons enters the game for J. Redick,33,57
167,2,6:03.0,D. Dotson misses 3-pt jump shot from 27 ft,,33,57
168,2,5:58.0,,Defensive rebound by B. Simmons,33,57
169,2,5:48.0,,W. Chandler misses 2-pt jump shot from 9 ft (block by D. Dotson),33,57
170,2,5:48.0,Defensive rebound by Team,,33,57
171,2,5:31.0,T. Hardaway misses 2-pt jump shot from 18 ft,,33,57
172,2,5:29.0,,Defensive rebound by B. Simmons,33,57
173,2,5:24.0,,Personal foul by M. Hezonja (drawn by J. Butler),33,57
174,2,5:18.0,,Turnover by M. Muscala (bad pass; steal by D. Dotson),33,57
175,2,5:12.0,D. Dotson makes 2-pt layup from 1 ft,,35,57
176,2,5:11.0,,Philadelphia full timeout,35,57
177,2,4:53.0,,J. Butler misses 2-pt jump shot from 20 ft,35,57
178,2,4:50.0,Defensive rebound by M. Hezonja,,35,57
179,2,4:42.0,Turnover by E. Freedom (lost ball; steal by J. Butler),,35,57
180,2,4:37.0,,L. Shamet makes 2-pt layup from 1 ft (assist by B. Simmons),35,59
181,2,4:21.0,D. Dotson misses 3-pt jump shot from 26 ft,,35,59
182,2,4:17.0,Offensive rebound by E. Freedom,,35,59
183,2,4:15.0,M. Hezonja misses 3-pt jump shot from 26 ft,,35,59
184,2,4:09.0,,Defensive rebound by M. Muscala,35,59
185,2,3:58.0,,L. Shamet misses 2-pt dunk from 1 ft,35,59
186,2,3:56.0,Defensive rebound by M. Hezonja,,35,59
187,2,3:52.0,E. Freedom makes 2-pt jump shot from 4 ft (assist by M. Hezonja),,37,59
188,2,3:52.0,Shooting foul by M. Muscala (drawn by E. Freedom),,37,59
189,2,3:52.0,,J. Embiid enters the game for J. Butler,37,59
190,2,3:52.0,,F. Korkmaz enters the game for W. Chandler,37,59
191,2,3:52.0,E. Freedom makes free throw 1 of 1,,38,59
192,2,3:41.0,,M. Muscala misses 2-pt jump shot from 12 ft,38,59
193,2,3:38.0,Defensive rebound by E. Mudiay,,38,59
194,2,3:33.0,M. Hezonja misses 2-pt jump shot from 12 ft,,38,59
195,2,3:33.0,Offensive rebound by Team,,38,59
196,2,3:33.0,,Loose ball foul by M. Muscala (drawn by M. Hezonja),38,59
197,2,3:33.0,,W. Chandler enters the game for M. Muscala,38,59
198,2,3:21.0,T. Hardaway misses 3-pt jump shot from 28 ft,,38,59
199,2,3:17.0,,Defensive rebound by W. Chandler,38,59
200,2,3:16.0,,Turnover by W. Chandler (bad pass; steal by M. Hezonja),38,59
201,2,3:07.0,M. Hezonja misses 3-pt jump shot from 30 ft,,38,59
202,2,3:04.0,,Defensive rebound by J. Embiid,38,59
203,2,2:46.0,,J. Embiid misses 2-pt jump shot from 10 ft,38,59
204,2,2:45.0,Defensive rebound by M. Hezonja,,38,59
205,2,2:33.0,Shooting foul by J. Embiid (drawn by E. Freedom),,38,59
206,2,2:33.0,E. Freedom makes free throw 1 of 2,,39,59
207,2,2:33.0,E. Freedom makes free throw 2 of 2,,40,59
208,2,2:26.0,,Personal foul by M. Hezonja (drawn by B. Simmons),40,59
209,2,2:18.0,,B. Simmons makes 2-pt dunk at rim (assist by J. Embiid),40,61
210,2,1:57.0,Turnover by E. Freedom (lost ball; steal by J. Embiid),,40,61
211,2,1:53.0,,F. Korkmaz makes 3-pt jump shot from 24 ft (assist by B. Simmons),40,64
212,2,1:53.0,,Shooting foul by T. Hardaway (drawn by F. Korkmaz),40,64
213,2,1:53.0,,F. Korkmaz makes free throw 1 of 1,40,65
214,2,1:39.0,Personal foul by W. Chandler (drawn by E. Freedom),,40,65
215,2,1:39.0,E. Freedom makes free throw 1 of 2,,41,65
216,2,1:39.0,E. Freedom makes free throw 2 of 2,,42,65
217,2,1:24.0,,J. Embiid makes 2-pt hook shot from 3 ft,42,67
218,2,1:06.0,D. Dotson makes 2-pt jump shot from 19 ft,,44,67
219,2,0:56.0,,B. Simmons misses 2-pt layup from 4 ft,44,67
220,2,0:54.0,Defensive rebound by D. Dotson,,44,67
221,2,0:41.0,D. Dotson misses 3-pt jump shot from 26 ft,,44,67
222,2,0:37.0,,Defensive rebound by B. Simmons,44,67
223,2,0:29.0,,Turnover by W. Chandler (bad pass; steal by D. Dotson),44,67
224,2,0:28.0,Personal take foul by B. Simmons (drawn by D. Dotson),,44,67
225,2,0:28.0,D. Dotson makes free throw 1 of 2,,45,67
226,2,0:28.0,D. Dotson makes free throw 2 of 2,,46,67
227,2,0:13.0,,Personal foul by M. Hezonja (drawn by B. Simmons),46,67
228,2,0:13.0,,B. Simmons misses free throw 1 of 2,46,67
229,2,0:13.0,,Offensive rebound by Team,46,67
230,2,0:13.0,,T. McConnell enters the game for F. Korkmaz,46,67
231,2,0:13.0,,B. Simmons makes free throw 2 of 2,46,68
232,2,0:00.0,E. Freedom makes 2-pt layup from 2 ft (assist by T. Hardaway),,48,68
233,3,11:43.0,M. Hezonja misses 2-pt layup from 1 ft,,48,68
234,3,11:40.0,,Defensive rebound by B. Simmons,48,68
235,3,11:33.0,,J. Redick makes 2-pt layup from 3 ft,48,70
236,3,11:14.0,M. Hezonja misses 3-pt jump shot from 27 ft,,48,70
237,3,11:11.0,,Defensive rebound by J. Redick,48,70
238,3,11:05.0,,J. Butler misses 2-pt jump shot from 10 ft,48,70
239,3,11:05.0,,Offensive rebound by Team,48,70
240,3,11:05.0,,Turnover by J. Butler (traveling),48,70
241,3,10:47.0,E. Freedom misses 2-pt layup from 2 ft,,48,70
242,3,10:44.0,,Defensive rebound by J. Embiid,48,70
243,3,10:35.0,,J. Embiid misses 3-pt jump shot from 25 ft,48,70
244,3,10:33.0,Defensive rebound by N. Vonleh,,48,70
245,3,10:26.0,Shooting foul by J. Redick (drawn by E. Mudiay),,48,70
246,3,10:26.0,E. Mudiay makes free throw 1 of 2,,49,70
247,3,10:26.0,E. Mudiay misses free throw 2 of 2,,49,70
248,3,10:24.0,,Defensive rebound by J. Embiid,49,70
249,3,10:10.0,,J. Embiid misses 3-pt jump shot from 26 ft,49,70
250,3,10:07.0,Defensive rebound by N. Vonleh,,49,70
251,3,9:51.0,N. Vonleh makes 2-pt hook shot from 5 ft,,51,70
252,3,9:37.0,,Shooting foul by E. Freedom (drawn by J. Embiid),51,70
253,3,9:37.0,,J. Embiid makes free throw 1 of 2,51,71
254,3,9:37.0,,J. Embiid misses free throw 2 of 2,51,71
255,3,9:33.0,Defensive rebound by N. Vonleh,,51,71
256,3,9:22.0,T. Hardaway misses 3-pt jump shot from 26 ft,,51,71
257,3,9:22.0,,Defensive rebound by Team,51,71
258,3,9:08.0,,B. Simmons makes 2-pt layup from 2 ft (assist by W. Chandler),51,73
259,3,8:50.0,T. Hardaway misses 2-pt jump shot from 9 ft (block by J. Butler),,51,73
260,3,8:50.0,Offensive rebound by T. Hardaway,,51,73
261,3,8:46.0,N. Vonleh misses 3-pt jump shot from 25 ft,,51,73
262,3,8:43.0,,Defensive rebound by J. Embiid,51,73
263,3,8:38.0,,Turnover by J. Butler (bad pass; steal by M. Hezonja),51,73
264,3,8:31.0,E. Freedom makes 2-pt layup from 2 ft (assist by N. Vonleh),,53,73
265,3,8:17.0,,Personal foul by N. Vonleh (drawn by B. Simmons),53,73
266,3,8:05.0,,B. Simmons misses 2-pt jump shot from 11 ft,53,73
267,3,8:02.0,Defensive rebound by N. Vonleh,,53,73
268,3,7:51.0,T. Hardaway misses 3-pt jump shot from 26 ft,,53,73
269,3,7:48.0,,Defensive rebound by J. Embiid,53,73
270,3,7:34.0,,Turnover by B. Simmons (bad pass; steal by M. Hezonja),53,73
271,3,7:23.0,E. Mudiay misses 3-pt jump shot from 25 ft,,53,73
272,3,7:20.0,,Defensive rebound by W. Chandler,53,73
273,3,7:06.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by B. Simmons),53,76
274,3,6:37.0,N. Vonleh misses 2-pt jump shot from 8 ft,,53,76
275,3,6:35.0,,Defensive rebound by J. Embiid,53,76
276,3,6:25.0,,J. Redick makes 2-pt jump shot from 19 ft (assist by W. Chandler),53,78
277,3,6:24.0,New York full timeout,,53,78
278,3,6:24.0,A. Trier enters the game for N. Vonleh,,53,78
279,3,6:24.0,,T. McConnell enters the game for W. Chandler,53,78
280,3,6:24.0,,M. Muscala enters the game for J. Embiid,53,78
281,3,6:24.0,,L. Shamet enters the game for J. Redick,53,78
282,3,6:11.0,M. Hezonja makes 2-pt jump shot from 16 ft (assist by T. Hardaway),,55,78
283,3,5:49.0,,J. Butler makes 2-pt layup from 1 ft (assist by B. Simmons),55,80
284,3,5:23.0,M. Hezonja misses 2-pt layup from 2 ft (block by M. Muscala),,55,80
285,3,5:20.0,,Defensive rebound by L. Shamet,55,80
286,3,5:17.0,,T. McConnell misses 2-pt jump shot from 11 ft,55,80
287,3,5:16.0,,Offensive rebound by B. Simmons,55,80
288,3,5:16.0,,B. Simmons makes 2-pt layup at rim,55,82
289,3,5:16.0,,Shooting foul by A. Trier (drawn by B. Simmons),55,82
290,3,5:16.0,D. Dotson enters the game for E. Mudiay,,55,82
291,3,5:16.0,,B. Simmons misses free throw 1 of 1,55,82
292,3,5:16.0,Defensive rebound by M. Hezonja,,55,82
293,3,4:55.0,Turnover by M. Hezonja (lost ball; steal by B. Simmons),,55,82
294,3,4:50.0,,Turnover by J. Butler (traveling),55,82
295,3,4:34.0,M. Hezonja makes 2-pt jump shot from 6 ft,,57,82
296,3,4:34.0,Shooting foul by T. McConnell (drawn by M. Hezonja),,57,82
297,3,4:34.0,M. Hezonja makes free throw 1 of 1,,58,82
298,3,4:15.0,,Shooting foul by D. Dotson (drawn by B. Simmons),58,82
299,3,4:15.0,,B. Simmons misses free throw 1 of 2,58,82
300,3,4:15.0,,Offensive rebound by Team,58,82
301,3,4:15.0,,B. Simmons makes free throw 2 of 2,58,83
302,3,3:59.0,E. Freedom misses 2-pt hook shot from 4 ft,,58,83
303,3,3:57.0,,Defensive rebound by B. Simmons,58,83
304,3,3:49.0,,Turnover by B. Simmons (lost ball; steal by M. Hezonja),58,83
305,3,3:49.0,Personal take foul by B. Simmons (drawn by M. Hezonja),,58,83
306,3,3:24.0,T. Hardaway misses 2-pt layup from 7 ft,,58,83
307,3,3:24.0,Offensive rebound by Team,,58,83
308,3,3:24.0,Turnover by Team (shot clock),,58,83
309,3,3:14.0,,J. Butler makes 3-pt jump shot from 26 ft (assist by B. Simmons),58,86
310,3,2:55.0,Offensive foul by E. Freedom (drawn by M. Muscala),,58,86
311,3,2:55.0,Turnover by E. Freedom (offensive foul),,58,86
312,3,2:55.0,,Philadelphia full timeout,58,86
313,3,2:55.0,T. Burke enters the game for T. Hardaway,,58,86
314,3,2:55.0,M. Robinson enters the game for E. Freedom,,58,86
315,3,2:55.0,,W. Chandler enters the game for J. Butler,58,86
316,3,2:55.0,,J. Embiid enters the game for M. Muscala,58,86
317,3,2:55.0,,F. Korkmaz enters the game for L. Shamet,58,86
318,3,2:55.0,,J. Redick enters the game for B. Simmons,58,86
319,3,2:42.0,,J. Embiid makes 2-pt layup from 2 ft (assist by W. Chandler),58,88
320,3,2:16.0,Shooting foul by T. McConnell (drawn by A. Trier),,58,88
321,3,2:16.0,A. Trier makes free throw 1 of 2,,59,88
322,3,2:16.0,A. Trier makes free throw 2 of 2,,60,88
323,3,1:55.0,,J. Embiid misses 2-pt hook shot from 7 ft,60,88
324,3,1:54.0,Defensive rebound by M. Hezonja,,60,88
325,3,1:46.0,M. Robinson makes 2-pt dunk at rim (assist by A. Trier),,62,88
326,3,1:33.0,,J. Embiid makes 2-pt layup from 2 ft (assist by J. Redick),62,90
327,3,1:33.0,,Shooting foul by M. Hezonja (drawn by J. Embiid),62,90
328,3,1:33.0,K. Knox enters the game for M. Hezonja,,62,90
329,3,1:33.0,,J. Embiid makes free throw 1 of 1,62,91
330,3,1:21.0,K. Knox makes 3-pt jump shot from 25 ft (assist by M. Robinson),,65,91
331,3,1:07.0,,J. Redick misses 3-pt jump shot from 26 ft,65,91
332,3,1:05.0,Defensive rebound by A. Trier,,65,91
333,3,1:00.0,Offensive foul by A. Trier (drawn by F. Korkmaz),,65,91
334,3,1:00.0,Turnover by A. Trier (offensive foul),,65,91
335,3,0:49.0,,W. Chandler makes 2-pt layup from 2 ft (assist by T. McConnell),65,93
336,3,0:39.0,T. Burke makes 3-pt jump shot from 26 ft,,68,93
337,3,0:29.0,,J. Embiid misses 2-pt layup from 4 ft (block by M. Robinson),68,93
338,3,0:26.0,Defensive rebound by M. Robinson,,68,93
339,3,0:07.0,A. Trier misses 2-pt layup from 2 ft (block by J. Embiid),,68,93
340,3,0:04.0,,Defensive rebound by W. Chandler,68,93
341,3,0:00.0,,F. Korkmaz misses 3-pt jump shot from 26 ft,68,93
342,3,0:00.0,,Offensive rebound by Team,68,93
343,4,11:48.0,,T. McConnell misses 2-pt jump shot from 15 ft,68,93
344,4,11:45.0,Defensive rebound by D. Dotson,,68,93
345,4,11:35.0,A. Trier makes 2-pt layup from 1 ft,,70,93
346,4,11:22.0,,Personal foul by D. Dotson (drawn by J. Redick),70,93
347,4,11:13.0,,J. Redick misses 3-pt jump shot from 26 ft,70,93
348,4,11:12.0,,Offensive rebound by J. Embiid,70,93
349,4,11:12.0,,Shooting foul by M. Robinson (drawn by J. Embiid),70,93
350,4,11:12.0,,J. Embiid misses free throw 1 of 2,70,93
351,4,11:12.0,,Offensive rebound by Team,70,93
352,4,11:12.0,,J. Embiid makes free throw 2 of 2,70,94
353,4,10:58.0,T. Burke misses 2-pt jump shot from 7 ft,,70,94
354,4,10:55.0,Offensive rebound by M. Robinson,,70,94
355,4,10:55.0,M. Robinson misses 2-pt layup from 1 ft,,70,94
356,4,10:55.0,,Defensive rebound by M. Muscala,70,94
357,4,10:39.0,,J. Embiid makes 2-pt layup from 2 ft (assist by T. McConnell),70,96
358,4,10:13.0,A. Trier misses 2-pt jump shot from 12 ft,,70,96
359,4,10:12.0,Offensive rebound by Team,,70,96
360,4,10:12.0,Turnover by Team (shot clock),,70,96
361,4,10:01.0,,J. Redick misses 2-pt layup from 2 ft,70,96
362,4,9:59.0,Defensive rebound by K. Knox,,70,96
363,4,9:52.0,K. Knox misses 2-pt jump shot from 5 ft,,70,96
364,4,9:50.0,,Defensive rebound by J. Embiid,70,96
365,4,9:36.0,,J. Embiid misses 2-pt layup from 2 ft (block by M. Robinson),70,96
366,4,9:34.0,Defensive rebound by M. Robinson,,70,96
367,4,9:31.0,Shooting foul by T. McConnell (drawn by T. Burke),,70,96
368,4,9:31.0,T. Burke makes free throw 1 of 2,,71,96
369,4,9:31.0,T. Burke makes free throw 2 of 2,,72,96
370,4,9:19.0,,Turnover by T. McConnell (bad pass; steal by T. Burke),72,96
371,4,9:11.0,Turnover by A. Trier (bad pass),,72,96
372,4,8:58.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by J. Embiid),72,99
373,4,8:36.0,K. Knox misses 2-pt jump shot from 9 ft,,72,99
374,4,8:34.0,,Defensive rebound by F. Korkmaz,72,99
375,4,8:30.0,,Philadelphia full timeout,72,99
376,4,8:30.0,F. Ntilikina enters the game for T. Burke,,72,99
377,4,8:30.0,,A. Johnson enters the game for J. Embiid,72,99
378,4,8:30.0,,L. Shamet enters the game for J. Redick,72,99
379,4,8:13.0,,T. McConnell misses 2-pt jump shot from 9 ft,72,99
380,4,8:11.0,Defensive rebound by M. Robinson,,72,99
381,4,7:55.0,D. Dotson makes 2-pt jump shot from 18 ft,,74,99
