,QUARTER,TIME_REMAINING,INDIANA_ACTION,GOLDEN STATE_ACTION,INDIANA_SCORE,GOLDEN STATE_SCORE
41,1,7:03.0,Defensive rebound by M. Turner,,5,7
42,1,6:42.0,M. Turner misses 2-pt layup from 2 ft,,5,7
43,1,6:41.0,Offensive rebound by T. Young,,5,7
44,1,6:41.0,T. Young makes 2-pt layup at rim,,7,7
45,1,6:25.0,,K. Thompson misses 3-pt jump shot from 28 ft,7,7
46,1,6:23.0,Defensive rebound by B. Bogdanović,,7,7
47,1,6:07.0,M. Turner makes 2-pt jump shot from 10 ft (assist by C. Joseph),,9,7
48,1,5:57.0,,Shooting foul by M. Turner (drawn by D. Cousins),9,7
49,1,5:57.0,,Golden State full timeout,9,7
50,1,5:57.0,T. Evans enters the game for B. Bogdanović,,9,7
51,1,5:57.0,D. Sabonis enters the game for T. Young,,9,7
52,1,5:57.0,,D. Cousins misses free throw 1 of 2,9,7
53,1,5:57.0,,Offensive rebound by Team,9,7
54,1,5:57.0,,D. Cousins makes free throw 2 of 2,9,8
55,1,5:43.0,C. Joseph misses 2-pt layup from 4 ft,,9,8
56,1,5:42.0,,Defensive rebound by Team,9,8
57,1,5:25.0,,D. Cousins makes 2-pt layup from 3 ft,9,10
58,1,5:02.0,D. Sabonis misses 2-pt jump shot from 8 ft,,9,10
59,1,5:02.0,Offensive rebound by Team,,9,10
60,1,5:02.0,,Loose ball foul by D. Cousins (drawn by M. Turner),9,10
61,1,5:02.0,,S. Livingston enters the game for D. Cousins,9,10
62,1,5:02.0,,K. Looney enters the game for K. Thompson,9,10
63,1,4:50.0,M. Turner misses 2-pt layup from 5 ft (block by K. Durant),,9,10
64,1,4:48.0,,Defensive rebound by K. Looney,9,10
65,1,4:41.0,,Turnover by K. Durant (traveling),9,10
66,1,4:21.0,Shooting foul by S. Livingston (drawn by D. Sabonis),,9,10
67,1,4:21.0,D. Sabonis makes free throw 1 of 2,,10,10
68,1,4:21.0,D. Sabonis misses free throw 2 of 2,,10,10
69,1,4:20.0,,Defensive rebound by D. Green,10,10
70,1,4:03.0,,S. Livingston makes 2-pt jump shot from 16 ft (assist by K. Looney),10,12
71,1,4:03.0,,Shooting foul by T. Evans (drawn by S. Livingston),10,12
72,1,4:03.0,,S. Livingston misses free throw 1 of 1,10,12
73,1,4:02.0,Defensive rebound by W. Matthews,,10,12
74,1,3:47.0,T. Evans misses 2-pt jump shot from 20 ft,,10,12
75,1,3:45.0,,Defensive rebound by S. Livingston,10,12
76,1,3:39.0,,K. Durant misses 3-pt jump shot from 27 ft,10,12
77,1,3:37.0,Defensive rebound by T. Evans,,10,12
78,1,3:29.0,M. Turner misses 2-pt jump shot from 5 ft (block by K. Durant),,10,12
79,1,3:27.0,,Defensive rebound by K. Looney,10,12
80,1,3:13.0,,S. Curry misses 3-pt jump shot from 26 ft,10,12
81,1,3:11.0,Defensive rebound by D. Sabonis,,10,12
82,1,3:04.0,Indiana full timeout,,10,12
83,1,3:04.0,D. McDermott enters the game for W. Matthews,,10,12
84,1,3:04.0,,A. Iguodala enters the game for K. Durant,10,12
85,1,2:48.0,C. Joseph misses 3-pt jump shot from 26 ft,,10,12
86,1,2:43.0,,Defensive rebound by K. Looney,10,12
87,1,2:41.0,,A. Iguodala makes 2-pt dunk from 2 ft (assist by S. Curry),10,14
88,1,2:34.0,Violation by Team (delay of game),,10,14
89,1,2:28.0,M. Turner misses 3-pt jump shot from 26 ft,,10,14
90,1,2:25.0,,Defensive rebound by A. Iguodala,10,14
91,1,2:17.0,,Turnover by D. Green (bad pass; steal by C. Joseph),10,14
92,1,2:13.0,Shooting foul by K. Looney (drawn by T. Evans),,10,14
93,1,2:13.0,T. Evans makes free throw 1 of 2,,11,14
94,1,2:13.0,B. Bogdanović enters the game for M. Turner,,11,14
95,1,2:13.0,T. Evans makes free throw 2 of 2,,12,14
96,1,1:59.0,,S. Curry makes 3-pt jump shot from 28 ft (assist by S. Livingston),12,17
97,1,1:46.0,D. McDermott makes 2-pt layup from 2 ft (assist by D. Sabonis),,14,17
98,1,1:46.0,Shooting foul by K. Looney (drawn by D. McDermott),,14,17
99,1,1:46.0,D. McDermott makes free throw 1 of 1,,15,17
100,1,1:46.0,,A. Bogut enters the game for K. Looney,15,17
101,1,1:29.0,,S. Curry misses 3-pt jump shot from 27 ft,15,17
102,1,1:27.0,,Offensive rebound by A. Bogut,15,17
103,1,1:25.0,,A. Bogut misses 2-pt layup from 1 ft,15,17
104,1,1:24.0,Defensive rebound by D. Sabonis,,15,17
105,1,1:19.0,D. Sabonis makes 2-pt layup from 3 ft,,17,17
106,1,1:08.0,,Turnover by A. Bogut (bad pass; steal by C. Joseph),17,17
107,1,1:04.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,17,17
108,1,0:59.0,Offensive rebound by D. Sabonis,,17,17
109,1,0:52.0,D. McDermott misses 3-pt jump shot from 26 ft,,17,17
110,1,0:49.0,Offensive rebound by C. Joseph,,17,17
111,1,0:47.0,Turnover by Team (shot clock),,17,17
112,1,0:47.0,A. Holiday enters the game for C. Joseph,,17,17
113,1,0:37.0,,S. Curry misses 3-pt jump shot from 30 ft,17,17
114,1,0:28.0,Defensive rebound by B. Bogdanović,,17,17
115,1,0:27.0,Turnover by B. Bogdanović (lost ball; steal by S. Livingston),,17,17
116,1,0:23.0,,D. Green makes 2-pt dunk from 1 ft (assist by S. Livingston),17,19
117,1,0:03.0,Personal foul by A. Bogut (drawn by A. Holiday),,17,19
118,1,0:03.0,A. Holiday makes free throw 1 of 2,,18,19
119,1,0:03.0,,Q. Cook enters the game for A. Bogut,18,19
120,1,0:03.0,,K. Durant enters the game for A. Iguodala,18,19
121,1,0:03.0,,K. Thompson enters the game for S. Livingston,18,19
122,1,0:03.0,A. Holiday makes free throw 2 of 2,,19,19
123,1,0:01.0,,S. Curry misses 3-pt jump shot from 48 ft,19,19
124,1,0:00.0,,Offensive rebound by Team,19,19
125,2,11:47.0,Personal foul by D. Cousins (drawn by T. Evans),,19,19
126,2,11:38.0,D. McDermott misses 2-pt layup from 2 ft,,19,19
127,2,11:32.0,,Defensive rebound by D. Cousins,19,19
128,2,11:15.0,,Turnover by A. Iguodala (bad pass),19,19
129,2,11:05.0,Shooting foul by S. Livingston (drawn by B. Bogdanović),,19,19
130,2,11:05.0,B. Bogdanović makes free throw 1 of 2,,20,19
131,2,11:05.0,B. Bogdanović makes free throw 2 of 2,,21,19
132,2,10:46.0,,Q. Cook makes 2-pt jump shot from 20 ft (assist by K. Thompson),21,21
133,2,10:39.0,T. Evans misses 3-pt jump shot from 27 ft,,21,21
134,2,10:29.0,,Defensive rebound by D. Cousins,21,21
135,2,10:22.0,,S. Livingston makes 2-pt layup from 2 ft (assist by D. Cousins),21,23
136,2,10:13.0,Turnover by D. McDermott (bad pass),,21,23
137,2,9:58.0,,D. Cousins makes 2-pt jump shot from 19 ft (assist by K. Thompson),21,25
138,2,9:40.0,D. Sabonis misses 2-pt jump shot from 17 ft,,21,25
139,2,9:37.0,,Defensive rebound by K. Thompson,21,25
140,2,9:29.0,,Q. Cook misses 3-pt jump shot from 26 ft,21,25
141,2,9:25.0,,Offensive rebound by K. Thompson,21,25
142,2,9:22.0,,K. Thompson misses 2-pt jump shot from 20 ft,21,25
143,2,9:19.0,Defensive rebound by B. Bogdanović,,21,25
144,2,9:13.0,A. Holiday makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),,24,25
145,2,8:48.0,,D. Cousins misses 2-pt jump shot from 17 ft,24,25
146,2,8:45.0,Defensive rebound by D. Sabonis,,24,25
147,2,8:39.0,T. Evans makes 2-pt jump shot from 19 ft,,26,25
148,2,8:21.0,,Shooting foul by D. Sabonis (drawn by K. Thompson),26,25
149,2,8:21.0,,K. Thompson makes free throw 1 of 2,26,26
150,2,8:21.0,T. Young enters the game for B. Bogdanović,,26,26
151,2,8:21.0,,K. Durant enters the game for S. Livingston,26,26
152,2,8:21.0,,K. Thompson makes free throw 2 of 2,26,27
153,2,8:05.0,T. Young makes 2-pt hook shot from 9 ft,,28,27
154,2,7:46.0,,K. Thompson makes 2-pt jump shot from 11 ft (assist by K. Durant),28,29
155,2,7:37.0,Offensive foul by T. Evans (drawn by D. Cousins),,28,29
156,2,7:37.0,Turnover by T. Evans (offensive foul),,28,29
157,2,7:25.0,,K. Thompson misses 3-pt jump shot from 26 ft,28,29
158,2,7:22.0,Defensive rebound by D. Sabonis,,28,29
159,2,7:18.0,T. Evans misses 2-pt layup from 5 ft (block by K. Thompson),,28,29
160,2,7:17.0,,Defensive rebound by D. Cousins,28,29
161,2,7:12.0,,K. Thompson makes 2-pt layup from 3 ft (assist by D. Cousins),28,31
162,2,7:03.0,Indiana full timeout,,28,31
163,2,7:03.0,W. Matthews enters the game for T. Evans,,28,31
164,2,7:03.0,,J. Jerebko enters the game for A. Iguodala,28,31
165,2,6:51.0,D. Sabonis misses 2-pt jump shot from 6 ft (block by J. Jerebko),,28,31
166,2,6:47.0,,Defensive rebound by J. Jerebko,28,31
167,2,6:32.0,,Shooting foul by D. Sabonis (drawn by D. Cousins),28,31
168,2,6:32.0,,Offensive rebound by Team,28,31
169,2,6:32.0,,D. Cousins misses free throw 1 of 2,28,31
170,2,6:32.0,C. Joseph enters the game for A. Holiday,,28,31
171,2,6:32.0,M. Turner enters the game for D. Sabonis,,28,31
172,2,6:32.0,,D. Cousins makes free throw 2 of 2,28,32
173,2,6:14.0,D. McDermott makes 2-pt jump shot from 11 ft,,30,32
174,2,6:02.0,,Turnover by D. Cousins (bad pass; steal by T. Young),30,32
175,2,5:55.0,T. Young misses 2-pt jump shot from 8 ft,,30,32
176,2,5:51.0,,Defensive rebound by K. Durant,30,32
177,2,5:49.0,,J. Jerebko makes 3-pt jump shot from 29 ft (assist by K. Durant),30,35
178,2,5:34.0,W. Matthews misses 3-pt jump shot from 26 ft,,30,35
179,2,5:32.0,Offensive rebound by M. Turner,,30,35
180,2,5:28.0,W. Matthews makes 2-pt layup from 2 ft (assist by D. McDermott),,32,35
181,2,5:28.0,Shooting foul by Q. Cook (drawn by W. Matthews),,32,35
182,2,5:28.0,,S. Curry enters the game for Q. Cook,32,35
183,2,5:28.0,,D. Green enters the game for K. Thompson,32,35
184,2,5:28.0,W. Matthews makes free throw 1 of 1,,33,35
185,2,5:03.0,,D. Cousins makes 2-pt layup at rim (assist by K. Durant),33,37
186,2,4:50.0,W. Matthews misses 2-pt jump shot from 16 ft,,33,37
187,2,4:49.0,Offensive rebound by W. Matthews,,33,37
188,2,4:45.0,W. Matthews misses 2-pt layup at rim,,33,37
189,2,4:44.0,,Defensive rebound by D. Green,33,37
190,2,4:43.0,,D. Cousins makes 2-pt dunk from 2 ft (assist by D. Green),33,39
191,2,4:24.0,T. Young makes 2-pt hook shot from 8 ft,,35,39
192,2,4:03.0,,Turnover by D. Cousins (offensive foul),35,39
193,2,4:03.0,,Offensive foul by D. Cousins (drawn by W. Matthews),35,39
194,2,4:03.0,B. Bogdanović enters the game for D. McDermott,,35,39
195,2,4:03.0,,A. Iguodala enters the game for D. Cousins,35,39
196,2,4:03.0,,K. Thompson enters the game for J. Jerebko,35,39
197,2,3:47.0,M. Turner misses 2-pt jump shot from 12 ft,,35,39
198,2,3:46.0,,Defensive rebound by D. Green,35,39
199,2,3:39.0,,Shooting foul by M. Turner (drawn by K. Durant),35,39
200,2,3:39.0,,K. Durant makes free throw 1 of 2,35,40
201,2,3:39.0,,K. Durant makes free throw 2 of 2,35,41
202,2,3:30.0,T. Young misses 2-pt jump shot from 18 ft,,35,41
203,2,3:29.0,,Defensive rebound by K. Thompson,35,41
204,2,3:21.0,,Turnover by S. Curry (out of bounds lost ball),35,41
205,2,3:13.0,B. Bogdanović makes 2-pt jump shot from 12 ft (assist by C. Joseph),,37,41
206,2,2:54.0,,A. Iguodala makes 2-pt dunk from 1 ft (assist by D. Green),37,43
207,2,2:40.0,M. Turner misses 2-pt hook shot from 7 ft,,37,43
208,2,2:39.0,,Defensive rebound by D. Green,37,43
209,2,2:35.0,,K. Durant misses 3-pt jump shot from 28 ft,37,43
210,2,2:33.0,Defensive rebound by M. Turner,,37,43
211,2,2:19.0,Turnover by T. Young (bad pass),,37,43
212,2,2:18.0,,Golden State full timeout,37,43
213,2,2:03.0,,K. Durant makes 3-pt jump shot from 28 ft (assist by S. Curry),37,46
214,2,1:39.0,B. Bogdanović makes 2-pt jump shot from 22 ft,,39,46
215,2,1:23.0,,K. Durant makes 2-pt jump shot from 18 ft (assist by S. Curry),39,48
216,2,1:06.0,B. Bogdanović misses 2-pt jump shot from 12 ft,,39,48
217,2,1:05.0,T. Young makes 2-pt layup at rim,,41,48
218,2,1:05.0,Offensive rebound by T. Young,,41,48
219,2,0:56.0,,K. Thompson makes 2-pt layup from 1 ft (assist by A. Iguodala),41,50
220,2,0:36.0,C. Joseph misses 2-pt layup from 4 ft,,41,50
221,2,0:35.0,,Defensive rebound by S. Curry,41,50
222,2,0:31.0,,K. Thompson misses 3-pt jump shot from 23 ft,41,50
223,2,0:29.0,,Offensive rebound by A. Iguodala,41,50
224,2,0:24.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by K. Durant),41,53
225,2,0:06.0,Personal foul by S. Curry (drawn by C. Joseph),,41,53
226,2,0:00.0,C. Joseph makes 2-pt layup from 10 ft,,43,53
227,3,11:41.0,M. Turner makes 2-pt jump shot from 20 ft (assist by W. Matthews),,45,53
228,3,11:25.0,,S. Curry misses 2-pt layup from 2 ft,45,53
229,3,11:18.0,Defensive rebound by M. Turner,,45,53
230,3,11:14.0,Turnover by B. Bogdanović (bad pass; steal by K. Thompson),,45,53
231,3,11:04.0,,S. Curry makes 3-pt jump shot from 30 ft (assist by K. Durant),45,56
232,3,10:39.0,Shooting foul by S. Curry (drawn by B. Bogdanović),,45,56
233,3,10:39.0,B. Bogdanović misses free throw 1 of 2,,45,56
234,3,10:39.0,Offensive rebound by Team,,45,56
235,3,10:39.0,B. Bogdanović makes free throw 2 of 2,,46,56
236,3,10:31.0,,S. Curry makes 3-pt jump shot from 26 ft,46,59
237,3,10:17.0,T. Young makes 2-pt layup from 2 ft (assist by C. Joseph),,48,59
238,3,10:11.0,,Personal foul by B. Bogdanović (drawn by D. Cousins),48,59
239,3,10:02.0,,D. Cousins misses 2-pt layup from 2 ft (block by T. Young),48,59
240,3,10:00.0,,Offensive rebound by D. Cousins,48,59
241,3,9:58.0,,K. Durant makes 2-pt jump shot from 12 ft (assist by D. Green),48,61
242,3,9:31.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,48,61
243,3,9:28.0,,Defensive rebound by D. Green,48,61
244,3,9:25.0,,D. Cousins makes 2-pt layup at rim (assist by D. Green),48,63
245,3,9:19.0,Indiana full timeout,,48,63
246,3,9:09.0,Personal foul by K. Durant (drawn by W. Matthews),,48,63
247,3,9:03.0,C. Joseph misses 3-pt jump shot from 26 ft,,48,63
248,3,8:57.0,,Defensive rebound by D. Green,48,63
249,3,8:38.0,,S. Curry misses 2-pt jump shot from 18 ft,48,63
250,3,8:33.0,Defensive rebound by C. Joseph,,48,63
251,3,8:30.0,T. Young misses 2-pt layup from 3 ft,,48,63
252,3,8:25.0,,Defensive rebound by K. Thompson,48,63
253,3,8:24.0,,Turnover by K. Durant (step out of bounds),48,63
254,3,8:06.0,B. Bogdanović misses 2-pt jump shot from 15 ft,,48,63
255,3,8:03.0,,Defensive rebound by K. Durant,48,63
256,3,7:57.0,,K. Durant misses 3-pt jump shot from 25 ft,48,63
257,3,7:52.0,Defensive rebound by W. Matthews,,48,63
258,3,7:43.0,Turnover by M. Turner (offensive foul),,48,63
259,3,7:43.0,Offensive foul by M. Turner (drawn by S. Curry),,48,63
260,3,7:18.0,Defensive rebound by M. Turner,,48,63
261,3,7:18.0,,D. Green misses 2-pt jump shot from 13 ft (block by C. Joseph),48,63
262,3,7:12.0,M. Turner misses 3-pt jump shot from 27 ft,,48,63
263,3,7:08.0,,Defensive rebound by K. Thompson,48,63
264,3,6:59.0,,D. Cousins makes 2-pt layup from 1 ft (assist by K. Thompson),48,65
265,3,6:36.0,C. Joseph misses 2-pt jump shot from 9 ft,,48,65
266,3,6:31.0,,Defensive rebound by D. Cousins,48,65
267,3,6:27.0,,D. Cousins makes 2-pt layup from 1 ft,48,67
268,3,6:24.0,Personal foul by D. Green (drawn by C. Joseph),,48,67
269,3,6:24.0,T. Evans enters the game for B. Bogdanović,,48,67
270,3,6:24.0,D. Sabonis enters the game for M. Turner,,48,67
271,3,6:13.0,Personal foul by S. Curry (drawn by C. Joseph),,48,67
272,3,6:03.0,W. Matthews misses 3-pt jump shot from 29 ft,,48,67
273,3,5:59.0,,Defensive rebound by S. Curry,48,67
274,3,5:58.0,,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),48,69
275,3,5:58.0,,Shooting foul by W. Matthews (drawn by D. Green),48,69
276,3,5:58.0,,D. Green makes free throw 1 of 1,48,70
277,3,5:43.0,T. Evans misses 2-pt layup from 9 ft (block by D. Cousins),,48,70
278,3,5:39.0,,Defensive rebound by K. Thompson,48,70
279,3,5:36.0,,Turnover by K. Durant (bad pass; steal by T. Young),48,70
280,3,5:33.0,Shooting foul by D. Cousins (drawn by T. Young),,48,70
281,3,5:33.0,T. Young makes free throw 1 of 2,,49,70
282,3,5:33.0,,A. Iguodala enters the game for D. Cousins,49,70
283,3,5:33.0,,K. Looney enters the game for K. Thompson,49,70
284,3,5:33.0,T. Young makes free throw 2 of 2,,50,70
285,3,5:22.0,,K. Durant makes 2-pt dunk from 1 ft (assist by D. Green),50,72
286,3,5:10.0,T. Young makes 3-pt jump shot from 24 ft (assist by T. Evans),,53,72
287,3,4:51.0,,A. Iguodala makes 3-pt jump shot from 25 ft (assist by S. Curry),53,75
288,3,4:27.0,W. Matthews misses 3-pt jump shot from 23 ft,,53,75
289,3,4:24.0,,Defensive rebound by K. Looney,53,75
290,3,4:24.0,,Personal foul by W. Matthews (drawn by S. Curry),53,75
291,3,4:24.0,D. McDermott enters the game for W. Matthews,,53,75
292,3,4:08.0,,S. Curry misses 2-pt jump shot from 18 ft,53,75
293,3,4:05.0,Defensive rebound by D. Sabonis,,53,75
294,3,3:48.0,T. Evans makes 2-pt jump shot from 7 ft,,55,75
295,3,3:32.0,,Turnover by S. Curry (bad pass; steal by T. Evans),55,75
296,3,3:28.0,T. Evans misses 2-pt layup from 3 ft,,55,75
297,3,3:27.0,,Defensive rebound by Team,55,75
298,3,3:12.0,,D. Green makes 3-pt jump shot from 26 ft (assist by S. Curry),55,78
299,3,2:52.0,Turnover by C. Joseph (bad pass; steal by K. Durant),,55,78
300,3,2:44.0,,A. Iguodala makes 2-pt dunk from 1 ft (assist by K. Durant),55,80
301,3,2:25.0,T. Evans makes 2-pt layup from 2 ft,,57,80
302,3,2:11.0,,S. Curry misses 3-pt jump shot from 23 ft,57,80
303,3,2:09.0,Defensive rebound by D. Sabonis,,57,80
304,3,1:59.0,T. Evans misses 3-pt jump shot from 26 ft,,57,80
305,3,1:57.0,,Defensive rebound by S. Curry,57,80
306,3,1:48.0,,A. Iguodala misses 3-pt jump shot from 23 ft,57,80
307,3,1:46.0,Defensive rebound by T. Young,,57,80
308,3,1:41.0,Turnover by T. Young (lost ball; steal by S. Curry),,57,80
309,3,1:36.0,,D. Green makes 2-pt dunk from 1 ft,57,82
310,3,1:36.0,,Violation by Team (delay of game),57,82
311,3,1:35.0,Indiana full timeout,,57,82
312,3,1:35.0,A. Holiday enters the game for C. Joseph,,57,82
313,3,1:35.0,M. Turner enters the game for T. Young,,57,82
314,3,1:35.0,,S. Livingston enters the game for K. Durant,57,82
315,3,1:20.0,Turnover by A. Holiday (bad pass; steal by A. Iguodala),,57,82
316,3,1:13.0,,S. Curry misses 3-pt jump shot from 34 ft,57,82
317,3,1:11.0,Defensive rebound by T. Evans,,57,82
318,3,1:07.0,Offensive foul by T. Evans (drawn by D. Green),,57,82
319,3,1:07.0,Turnover by T. Evans (offensive foul),,57,82
320,3,0:57.0,,S. Curry misses 3-pt jump shot from 27 ft,57,82
321,3,0:53.0,,Offensive rebound by S. Curry,57,82
322,3,0:53.0,,S. Curry makes 3-pt jump shot from 23 ft,57,85
323,3,0:37.0,T. Evans makes 2-pt layup from 3 ft (assist by D. Sabonis),,59,85
324,3,0:30.0,,Turnover by D. Green (bad pass),59,85
325,3,0:06.0,A. Holiday makes 3-pt jump shot from 27 ft (assist by T. Evans),,62,85
326,3,0:01.0,,S. Curry makes 3-pt jump shot from 26 ft,62,88
327,4,11:47.0,,K. Thompson misses 2-pt jump shot from 12 ft,62,88
328,4,11:44.0,,Offensive rebound by A. Iguodala,62,88
329,4,11:42.0,,K. Thompson misses 2-pt jump shot from 18 ft,62,88
330,4,11:40.0,Defensive rebound by D. Sabonis,,62,88
331,4,11:16.0,D. Sabonis misses 2-pt jump shot from 5 ft,,62,88
332,4,11:13.0,,Defensive rebound by S. Livingston,62,88
333,4,10:54.0,,K. Thompson makes 2-pt jump shot from 16 ft,62,90
334,4,10:54.0,,Shooting foul by A. Holiday (drawn by K. Thompson),62,90
335,4,10:54.0,,K. Thompson makes free throw 1 of 1,62,91
336,4,10:54.0,Turnover by B. Bogdanović (bad pass; steal by A. Iguodala),,62,91
337,4,10:43.0,,A. Iguodala makes 2-pt dunk from 1 ft,62,93
338,4,10:25.0,D. Sabonis misses 2-pt jump shot from 18 ft,,62,93
339,4,10:22.0,,Defensive rebound by K. Thompson,62,93
340,4,10:12.0,,Turnover by D. Cousins (offensive foul),62,93
341,4,10:12.0,,Offensive foul by D. Cousins (drawn by D. Sabonis),62,93
342,4,10:12.0,W. Matthews enters the game for A. Holiday,,62,93
343,4,9:55.0,W. Matthews misses 2-pt layup from 3 ft,,62,93
344,4,9:54.0,Offensive rebound by D. Sabonis,,62,93
345,4,9:54.0,D. Sabonis makes 2-pt layup from 1 ft,,64,93
346,4,9:35.0,,Q. Cook misses 3-pt jump shot from 23 ft,64,93
347,4,9:31.0,Defensive rebound by D. Sabonis,,64,93
348,4,9:24.0,D. Sabonis misses 2-pt jump shot from 12 ft,,64,93
349,4,9:23.0,,Defensive rebound by Team,64,93
350,4,9:21.0,Loose ball foul by D. Sabonis (drawn by D. Cousins),,64,93
351,4,9:04.0,,A. Iguodala misses 3-pt jump shot from 27 ft,64,93
352,4,9:02.0,Defensive rebound by D. Sabonis,,64,93
353,4,8:52.0,W. Matthews misses 2-pt jump shot from 10 ft,,64,93
354,4,8:51.0,,Defensive rebound by D. Cousins,64,93
355,4,8:32.0,,K. Thompson makes 2-pt layup from 1 ft,64,95
356,4,8:14.0,T. Evans makes 3-pt jump shot from 27 ft (assist by D. Sabonis),,67,95
357,4,7:58.0,,Personal foul by D. Sabonis (drawn by D. Cousins),67,95
358,4,7:58.0,T. Leaf enters the game for B. Bogdanović,,67,95
359,4,7:58.0,,J. Jerebko enters the game for A. Iguodala,67,95
360,4,7:54.0,,K. Thompson makes 2-pt jump shot from 17 ft (assist by D. Cousins),67,97
361,4,7:41.0,T. Evans misses 2-pt layup from 3 ft,,67,97
362,4,7:40.0,Offensive rebound by D. Sabonis,,67,97
363,4,7:40.0,D. Sabonis misses 2-pt layup from 1 ft,,67,97
364,4,7:39.0,,Defensive rebound by D. Cousins,67,97
365,4,7:28.0,,J. Jerebko makes 3-pt jump shot from 24 ft (assist by D. Cousins),67,100
366,4,7:17.0,Indiana full timeout,,67,100
367,4,7:17.0,A. Holiday enters the game for W. Matthews,,67,100
368,4,7:17.0,K. O'Quinn enters the game for D. Sabonis,,67,100
369,4,7:17.0,,J. Bell enters the game for D. Cousins,67,100
370,4,7:17.0,,A. Bogut enters the game for S. Livingston,67,100
371,4,7:17.0,,A. McKinnie enters the game for K. Thompson,67,100
372,4,7:10.0,D. McDermott misses 2-pt jump shot from 9 ft,,67,100
373,4,7:08.0,Offensive rebound by T. Leaf,,67,100
374,4,7:08.0,T. Leaf misses 2-pt jump shot from 11 ft,,67,100
375,4,7:02.0,,Defensive rebound by A. Bogut,67,100
376,4,6:46.0,,J. Bell misses 2-pt jump shot from 13 ft,67,100
377,4,6:40.0,Defensive rebound by A. Holiday,,67,100
378,4,6:35.0,K. O'Quinn makes 2-pt jump shot from 17 ft (assist by A. Holiday),,69,100
379,4,6:16.0,,Q. Cook misses 3-pt jump shot from 26 ft,69,100
380,4,6:11.0,Defensive rebound by T. Evans,,69,100
381,4,6:08.0,D. McDermott misses 3-pt jump shot from 27 ft,,69,100
382,4,6:03.0,,Defensive rebound by A. Bogut,69,100
383,4,5:50.0,,A. McKinnie makes 3-pt jump shot from 26 ft (assist by A. Bogut),69,103
