,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,CHARLOTTE_ACTION,OKLAHOMA CITY_SCORE,CHARLOTTE_SCORE
95,1,2:20.0,D. Schröder makes 2-pt layup from 2 ft,,20,19
96,1,2:20.0,Shooting foul by M. Monk (drawn by D. Schröder),,20,19
97,1,2:20.0,D. Schröder makes free throw 1 of 1,,21,19
98,1,1:54.0,,M. Bridges misses 2-pt layup from 1 ft,21,19
99,1,1:52.0,Defensive rebound by P. Patterson,,21,19
100,1,1:45.0,P. George misses 2-pt jump shot from 17 ft,,21,19
101,1,1:43.0,,Defensive rebound by M. Kidd-Gilchrist,21,19
102,1,1:35.0,,T. Parker misses 2-pt layup from 2 ft,21,19
103,1,1:30.0,Defensive rebound by P. George,,21,19
104,1,1:23.0,P. Patterson misses 3-pt jump shot from 26 ft,,21,19
105,1,1:23.0,Offensive rebound by Team,,21,19
106,1,1:23.0,,Loose ball foul by W. Hernangómez (drawn by S. Adams),21,19
107,1,1:23.0,N. Noel enters the game for S. Adams,,21,19
108,1,1:19.0,Turnover by P. George (bad pass; steal by M. Monk),,21,19
109,1,1:14.0,,M. Bridges makes 2-pt dunk from 2 ft (assist by M. Monk),21,21
110,1,0:56.0,Turnover by D. Schröder (bad pass; steal by M. Kidd-Gilchrist),,21,21
111,1,0:52.0,,Personal foul by D. Schröder (drawn by T. Parker),21,21
112,1,0:52.0,,T. Parker misses free throw 1 of 2,21,21
113,1,0:52.0,,Offensive rebound by Team,21,21
114,1,0:52.0,,C. Zeller enters the game for W. Hernangómez,21,21
115,1,0:52.0,,T. Parker makes free throw 2 of 2,21,22
116,1,0:34.0,P. George misses 3-pt jump shot from 25 ft,,21,22
117,1,0:31.0,,Defensive rebound by M. Bridges,21,22
118,1,0:17.0,,M. Monk misses 3-pt jump shot from 25 ft,21,22
119,1,0:13.0,Defensive rebound by P. Patterson,,21,22
120,1,0:02.0,Á. Abrines makes 3-pt jump shot from 26 ft (assist by D. Schröder),,24,22
121,1,0:00.0,,M. Bridges misses 3-pt jump shot from 64 ft,24,22
122,1,0:00.0,,Offensive rebound by Team,24,22
123,2,11:44.0,,C. Zeller makes 2-pt dunk from 1 ft (assist by M. Bridges),24,24
124,2,11:30.0,Shooting foul by M. Bridges (drawn by Á. Abrines),,24,24
125,2,11:30.0,Á. Abrines makes free throw 1 of 2,,25,24
126,2,11:30.0,Á. Abrines makes free throw 2 of 2,,26,24
127,2,11:06.0,,M. Monk makes 2-pt jump shot from 11 ft,26,26
128,2,10:50.0,P. Patterson misses 3-pt jump shot from 23 ft,,26,26
129,2,10:47.0,,Defensive rebound by C. Zeller,26,26
130,2,10:40.0,,Turnover by M. Monk (bad pass; steal by N. Noel),26,26
131,2,10:38.0,Turnover by D. Schröder (bad pass; steal by M. Bridges),,26,26
132,2,10:31.0,,M. Monk makes 3-pt jump shot from 25 ft (assist by N. Batum),26,29
133,2,10:31.0,,Shooting foul by Á. Abrines (drawn by M. Monk),26,29
134,2,10:31.0,,M. Monk makes free throw 1 of 1,26,30
135,2,10:31.0,,M. Williams enters the game for C. Zeller,26,30
136,2,10:20.0,D. Schröder misses 2-pt layup from 2 ft (block by M. Bridges),,26,30
137,2,10:17.0,Offensive rebound by D. Schröder,,26,30
138,2,10:14.0,P. Patterson misses 3-pt jump shot from 23 ft,,26,30
139,2,10:12.0,,Defensive rebound by M. Bridges,26,30
140,2,9:58.0,,M. Bridges makes 2-pt dunk from 1 ft (assist by T. Parker),26,32
141,2,9:36.0,D. Schröder misses 2-pt layup from 2 ft,,26,32
142,2,9:30.0,Offensive rebound by N. Noel,,26,32
143,2,9:30.0,N. Noel makes 2-pt dunk at rim,,28,32
144,2,9:27.0,,T. Parker makes 2-pt layup from 1 ft,28,34
145,2,9:27.0,Oklahoma City full timeout,,28,34
146,2,9:19.0,Personal foul by N. Batum (drawn by Á. Abrines),,28,34
147,2,9:10.0,Á. Abrines misses 3-pt jump shot from 25 ft,,28,34
148,2,9:08.0,Offensive rebound by H. Diallo,,28,34
149,2,9:05.0,H. Diallo makes 2-pt dunk from 1 ft,,30,34
150,2,8:40.0,,T. Parker misses 2-pt layup from 4 ft (block by N. Noel),30,34
151,2,8:37.0,Defensive rebound by N. Noel,,30,34
152,2,8:34.0,Shooting foul by M. Williams (drawn by D. Schröder),,30,34
153,2,8:34.0,D. Schröder makes free throw 1 of 2,,31,34
154,2,8:34.0,J. Grant enters the game for H. Diallo,,31,34
155,2,8:34.0,R. Westbrook enters the game for P. Patterson,,31,34
156,2,8:34.0,,M. Kidd-Gilchrist enters the game for N. Batum,31,34
157,2,8:34.0,,J. Lamb enters the game for M. Bridges,31,34
158,2,8:34.0,D. Schröder misses free throw 2 of 2,,31,34
159,2,8:31.0,,Defensive rebound by J. Lamb,31,34
160,2,8:08.0,,M. Monk misses 3-pt jump shot from 25 ft,31,34
161,2,8:05.0,Defensive rebound by R. Westbrook,,31,34
162,2,7:57.0,R. Westbrook misses 2-pt jump shot from 10 ft,,31,34
163,2,7:54.0,,Defensive rebound by J. Lamb,31,34
164,2,7:45.0,,M. Monk misses 3-pt jump shot from 22 ft,31,34
165,2,7:43.0,Defensive rebound by J. Grant,,31,34
166,2,7:29.0,R. Westbrook misses 2-pt jump shot from 13 ft,,31,34
167,2,7:26.0,,Defensive rebound by M. Williams,31,34
168,2,7:21.0,,Personal foul by J. Grant (drawn by M. Kidd-Gilchrist),31,34
169,2,7:21.0,S. Adams enters the game for N. Noel,,31,34
170,2,7:21.0,T. Ferguson enters the game for D. Schröder,,31,34
171,2,7:21.0,,K. Walker enters the game for T. Parker,31,34
172,2,7:21.0,,C. Zeller enters the game for M. Williams,31,34
173,2,7:03.0,,C. Zeller misses 2-pt jump shot from 11 ft,31,34
174,2,7:03.0,,Offensive rebound by Team,31,34
175,2,7:03.0,,Turnover by Team (shot clock),31,34
176,2,6:53.0,S. Adams misses 2-pt layup from 1 ft,,31,34
177,2,6:50.0,Offensive rebound by S. Adams,,31,34
178,2,6:47.0,Shooting foul by M. Kidd-Gilchrist (drawn by R. Westbrook),,31,34
179,2,6:47.0,R. Westbrook makes free throw 1 of 2,,32,34
180,2,6:47.0,,Charlotte full timeout,32,34
181,2,6:47.0,P. George enters the game for Á. Abrines,,32,34
182,2,6:47.0,R. Westbrook misses free throw 2 of 2,,32,34
183,2,6:44.0,,Defensive rebound by K. Walker,32,34
184,2,6:35.0,,J. Lamb misses 3-pt jump shot from 27 ft,32,34
185,2,6:31.0,Defensive rebound by J. Grant,,32,34
186,2,6:18.0,S. Adams misses 2-pt layup from 1 ft,,32,34
187,2,6:18.0,Offensive rebound by S. Adams,,32,34
188,2,6:18.0,Personal foul by C. Zeller (drawn by S. Adams),,32,34
189,2,6:18.0,S. Adams makes free throw 1 of 2,,33,34
190,2,6:18.0,S. Adams misses free throw 2 of 2,,33,34
191,2,6:07.0,,Defensive rebound by C. Zeller,33,34
192,2,6:01.0,,M. Monk misses 3-pt jump shot from 26 ft,33,34
193,2,5:58.0,Defensive rebound by R. Westbrook,,33,34
194,2,5:54.0,P. George misses 3-pt jump shot from 26 ft,,33,34
195,2,5:50.0,,Defensive rebound by M. Kidd-Gilchrist,33,34
196,2,5:40.0,,M. Kidd-Gilchrist misses 2-pt layup from 5 ft,33,34
197,2,5:37.0,Defensive rebound by J. Grant,,33,34
198,2,5:34.0,R. Westbrook misses 2-pt jump shot from 15 ft,,33,34
199,2,5:32.0,,Defensive rebound by J. Lamb,33,34
200,2,5:23.0,,J. Lamb makes 2-pt layup from 1 ft (assist by C. Zeller),33,36
201,2,5:13.0,P. George misses 2-pt jump shot from 18 ft,,33,36
202,2,5:09.0,,Defensive rebound by C. Zeller,33,36
203,2,5:06.0,,Shooting foul by J. Grant (drawn by C. Zeller),33,36
204,2,5:06.0,,C. Zeller makes free throw 1 of 2,33,37
205,2,5:06.0,,M. Bridges enters the game for M. Monk,33,37
206,2,5:06.0,,C. Zeller misses free throw 2 of 2,33,37
207,2,5:03.0,Defensive rebound by R. Westbrook,,33,37
208,2,5:01.0,Shooting foul by K. Walker (drawn by R. Westbrook),,33,37
209,2,5:01.0,R. Westbrook makes free throw 1 of 2,,34,37
210,2,5:01.0,R. Westbrook misses free throw 2 of 2,,34,37
211,2,4:58.0,,Defensive rebound by M. Kidd-Gilchrist,34,37
212,2,4:39.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft (block by J. Grant),34,37
213,2,4:38.0,,Offensive rebound by Team,34,37
214,2,4:34.0,,J. Lamb misses 2-pt jump shot from 13 ft,34,37
215,2,4:29.0,Defensive rebound by R. Westbrook,,34,37
216,2,4:23.0,R. Westbrook makes 2-pt jump shot from 18 ft (assist by J. Grant),,36,37
217,2,3:59.0,,Offensive foul by C. Zeller (drawn by S. Adams),36,37
218,2,3:59.0,,Turnover by C. Zeller (offensive foul),36,37
219,2,3:59.0,,N. Batum enters the game for M. Kidd-Gilchrist,36,37
220,2,3:59.0,,W. Hernangómez enters the game for C. Zeller,36,37
221,2,3:49.0,Shooting foul by W. Hernangómez (drawn by J. Grant),,36,37
222,2,3:49.0,J. Grant makes free throw 1 of 2,,37,37
223,2,3:49.0,J. Grant misses free throw 2 of 2,,37,37
224,2,3:48.0,,Defensive rebound by Team,37,37
225,2,3:48.0,,T. Parker enters the game for J. Lamb,37,37
226,2,3:37.0,,Personal foul by T. Ferguson (drawn by K. Walker),37,37
227,2,3:37.0,D. Schröder enters the game for T. Ferguson,,37,37
228,2,3:26.0,,W. Hernangómez misses 2-pt jump shot from 8 ft (block by J. Grant),37,37
229,2,3:26.0,,Offensive rebound by Team,37,37
230,2,3:21.0,,W. Hernangómez makes 3-pt jump shot from 23 ft (assist by N. Batum),37,40
231,2,3:06.0,Shooting foul by M. Bridges (drawn by J. Grant),,37,40
232,2,3:06.0,J. Grant makes free throw 1 of 2,,38,40
233,2,3:06.0,J. Grant makes free throw 2 of 2,,39,40
234,2,2:53.0,,N. Batum makes 3-pt jump shot from 23 ft (assist by T. Parker),39,43
235,2,2:40.0,J. Grant misses 2-pt jump shot from 10 ft,,39,43
236,2,2:37.0,,Defensive rebound by K. Walker,39,43
237,2,2:27.0,,K. Walker misses 2-pt layup from 2 ft (block by S. Adams),39,43
238,2,2:27.0,,Offensive rebound by Team,39,43
239,2,2:21.0,,N. Batum misses 2-pt jump shot from 20 ft,39,43
240,2,2:18.0,Defensive rebound by P. George,,39,43
241,2,2:11.0,P. George makes 2-pt jump shot from 17 ft,,41,43
242,2,1:50.0,,T. Parker misses 2-pt layup from 2 ft (block by S. Adams),41,43
243,2,1:47.0,Defensive rebound by Team,,41,43
244,2,1:43.0,J. Grant misses 2-pt layup from 2 ft (block by W. Hernangómez),,41,43
245,2,1:40.0,,Defensive rebound by Team,41,43
246,2,1:36.0,,Personal foul by D. Schröder (drawn by T. Parker),41,43
247,2,1:36.0,,T. Parker makes free throw 1 of 2,41,44
248,2,1:36.0,Á. Abrines enters the game for J. Grant,,41,44
249,2,1:36.0,,T. Parker makes free throw 2 of 2,41,45
250,2,1:26.0,P. George misses 3-pt jump shot from 23 ft,,41,45
251,2,1:22.0,Offensive rebound by R. Westbrook,,41,45
252,2,1:18.0,Á. Abrines makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,44,45
253,2,1:08.0,,W. Hernangómez misses 2-pt layup from 7 ft,44,45
254,2,1:06.0,Defensive rebound by S. Adams,,44,45
255,2,0:55.0,D. Schröder misses 3-pt jump shot from 25 ft,,44,45
256,2,0:50.0,,Defensive rebound by N. Batum,44,45
257,2,0:48.0,,T. Parker makes 2-pt layup from 2 ft (assist by M. Bridges),44,47
258,2,0:48.0,,Shooting foul by Á. Abrines (drawn by T. Parker),44,47
259,2,0:48.0,,T. Parker makes free throw 1 of 1,44,48
260,2,0:39.0,R. Westbrook misses 2-pt layup from 1 ft,,44,48
261,2,0:36.0,,Defensive rebound by W. Hernangómez,44,48
262,2,0:29.0,,K. Walker misses 3-pt jump shot from 26 ft,44,48
263,2,0:29.0,Defensive rebound by D. Schröder,,44,48
264,2,0:05.0,Á. Abrines misses 3-pt jump shot from 26 ft,,44,48
265,2,0:03.0,,Defensive rebound by M. Bridges,44,48
266,2,0:03.0,,M. Bridges misses 3-pt jump shot from 46 ft,44,48
267,2,0:01.0,,Offensive rebound by W. Hernangómez,44,48
268,2,0:00.0,,W. Hernangómez misses 2-pt layup from 1 ft,44,48
269,2,0:00.0,,Offensive rebound by Team,44,48
270,3,11:44.0,,N. Batum makes 3-pt jump shot from 23 ft (assist by K. Walker),44,51
271,3,11:28.0,Personal foul by K. Walker (drawn by T. Ferguson),,44,51
272,3,11:19.0,R. Westbrook misses 2-pt jump shot from 16 ft,,44,51
273,3,11:17.0,,Defensive rebound by K. Walker,44,51
274,3,11:16.0,,Personal foul by T. Ferguson (drawn by C. Zeller),44,51
275,3,11:04.0,,M. Williams makes 2-pt jump shot from 8 ft (assist by K. Walker),44,53
276,3,10:53.0,Turnover by P. George (lost ball; steal by J. Lamb),,44,53
277,3,10:37.0,,J. Lamb makes 3-pt jump shot from 25 ft (assist by N. Batum),44,56
278,3,10:37.0,Oklahoma City full timeout,,44,56
279,3,10:37.0,Á. Abrines enters the game for T. Ferguson,,44,56
280,3,10:14.0,P. George misses 3-pt jump shot from 29 ft,,44,56
281,3,10:10.0,,Defensive rebound by C. Zeller,44,56
282,3,10:01.0,,Turnover by C. Zeller (bad pass; steal by R. Westbrook),44,56
283,3,9:55.0,Á. Abrines misses 3-pt jump shot from 26 ft,,44,56
284,3,9:52.0,,Defensive rebound by C. Zeller,44,56
285,3,9:48.0,,K. Walker makes 3-pt jump shot from 29 ft (assist by N. Batum),44,59
286,3,9:30.0,R. Westbrook misses 2-pt layup from 1 ft,,44,59
287,3,9:28.0,,Defensive rebound by J. Lamb,44,59
288,3,9:26.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by J. Lamb),44,62
289,3,9:11.0,Turnover by R. Westbrook (bad pass; steal by N. Batum),,44,62
290,3,8:58.0,,M. Williams misses 2-pt layup from 2 ft,44,62
291,3,8:56.0,Defensive rebound by R. Westbrook,,44,62
292,3,8:49.0,Á. Abrines makes 3-pt jump shot from 23 ft (assist by P. George),,47,62
293,3,8:27.0,,N. Batum misses 2-pt jump shot from 16 ft,47,62
294,3,8:25.0,Defensive rebound by J. Grant,,47,62
295,3,8:19.0,R. Westbrook misses 3-pt jump shot from 26 ft,,47,62
296,3,8:16.0,,Defensive rebound by J. Lamb,47,62
297,3,8:10.0,,K. Walker misses 3-pt jump shot from 25 ft,47,62
298,3,8:07.0,Defensive rebound by P. George,,47,62
299,3,7:56.0,R. Westbrook misses 3-pt jump shot from 25 ft,,47,62
300,3,7:54.0,,Defensive rebound by M. Williams,47,62
301,3,7:49.0,,K. Walker makes 2-pt layup from 1 ft,47,64
302,3,7:49.0,Oklahoma City full timeout,,47,64
303,3,7:49.0,D. Schröder enters the game for J. Grant,,47,64
304,3,7:49.0,,M. Kidd-Gilchrist enters the game for M. Williams,47,64
305,3,7:38.0,R. Westbrook misses 2-pt jump shot from 21 ft,,47,64
306,3,7:34.0,,Defensive rebound by J. Lamb,47,64
307,3,7:20.0,,K. Walker makes 2-pt layup from 1 ft (assist by C. Zeller),47,66
308,3,7:13.0,P. George misses 3-pt jump shot from 29 ft,,47,66
309,3,7:12.0,,Defensive rebound by Team,47,66
310,3,7:12.0,Loose ball foul by S. Adams (drawn by C. Zeller),,47,66
311,3,6:53.0,,J. Lamb misses 3-pt jump shot from 25 ft,47,66
312,3,6:49.0,Defensive rebound by P. George,,47,66
313,3,6:41.0,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),,49,66
314,3,6:26.0,,Turnover by N. Batum (bad pass; steal by R. Westbrook),49,66
315,3,6:26.0,R. Westbrook makes 2-pt dunk from 1 ft,,51,66
316,3,6:26.0,,Charlotte full timeout,51,66
317,3,6:10.0,,Personal foul by R. Westbrook (drawn by J. Lamb),51,66
318,3,5:59.0,,C. Zeller misses 2-pt dunk from 1 ft (block by P. George),51,66
319,3,5:56.0,,Offensive rebound by C. Zeller,51,66
320,3,5:49.0,,J. Lamb misses 3-pt jump shot from 26 ft,51,66
321,3,5:45.0,Defensive rebound by S. Adams,,51,66
322,3,5:40.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,54,66
323,3,5:21.0,,K. Walker misses 3-pt jump shot from 24 ft,54,66
324,3,5:19.0,,Offensive rebound by M. Kidd-Gilchrist,54,66
325,3,5:19.0,,M. Kidd-Gilchrist misses 2-pt layup at rim (block by P. George),54,66
326,3,5:19.0,,Offensive rebound by Team,54,66
327,3,5:19.0,,T. Parker enters the game for J. Lamb,54,66
328,3,5:15.0,,N. Batum misses 3-pt jump shot from 25 ft,54,66
329,3,5:14.0,Defensive rebound by Team,,54,66
330,3,4:52.0,Á. Abrines makes 2-pt layup from 1 ft (assist by D. Schröder),,56,66
331,3,4:39.0,,Offensive foul by M. Kidd-Gilchrist (drawn by P. George),56,66
332,3,4:39.0,,Turnover by M. Kidd-Gilchrist (offensive foul),56,66
333,3,4:39.0,,W. Hernangómez enters the game for C. Zeller,56,66
334,3,4:21.0,Á. Abrines makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,59,66
335,3,4:00.0,,T. Parker misses 3-pt jump shot from 23 ft,59,66
336,3,3:57.0,,Offensive rebound by W. Hernangómez,59,66
337,3,3:55.0,,K. Walker misses 3-pt jump shot from 25 ft,59,66
338,3,3:53.0,Defensive rebound by P. George,,59,66
339,3,3:48.0,R. Westbrook misses 3-pt jump shot from 25 ft,,59,66
340,3,3:45.0,,Defensive rebound by W. Hernangómez,59,66
341,3,3:36.0,,K. Walker makes 2-pt layup from 2 ft,59,68
342,3,3:30.0,Á. Abrines makes 2-pt layup from 2 ft (assist by R. Westbrook),,61,68
343,3,3:10.0,,Turnover by T. Parker (bad pass; steal by S. Adams),61,68
344,3,3:05.0,Á. Abrines makes 2-pt layup from 1 ft (assist by R. Westbrook),,63,68
345,3,3:04.0,,Charlotte full timeout,63,68
346,3,3:04.0,N. Noel enters the game for S. Adams,,63,68
347,3,3:04.0,,M. Bridges enters the game for N. Batum,63,68
348,3,3:04.0,,M. Monk enters the game for K. Walker,63,68
349,3,2:44.0,,Turnover by M. Monk (lost ball; steal by R. Westbrook),63,68
350,3,2:37.0,R. Westbrook makes 2-pt dunk from 2 ft,,65,68
351,3,2:19.0,,M. Monk makes 2-pt jump shot from 16 ft,65,70
352,3,1:55.0,N. Noel makes 2-pt dunk from 1 ft (assist by P. George),,67,70
353,3,1:36.0,,T. Parker makes 3-pt jump shot from 25 ft (assist by M. Monk),67,73
354,3,1:21.0,P. George misses 3-pt jump shot from 28 ft,,67,73
355,3,1:18.0,,Defensive rebound by M. Kidd-Gilchrist,67,73
356,3,1:05.0,,Charlotte full timeout,67,73
357,3,1:05.0,H. Diallo enters the game for R. Westbrook,,67,73
358,3,0:56.0,,T. Parker misses 2-pt jump shot from 19 ft,67,73
359,3,0:52.0,,Offensive rebound by M. Kidd-Gilchrist,67,73
360,3,0:52.0,,M. Kidd-Gilchrist makes 2-pt layup at rim,67,75
361,3,0:47.0,Á. Abrines makes 3-pt jump shot from 25 ft (assist by P. George),,70,75
362,3,0:36.0,,M. Monk misses 3-pt jump shot from 28 ft,70,75
363,3,0:32.0,,Offensive rebound by W. Hernangómez,70,75
364,3,0:26.0,,M. Kidd-Gilchrist misses 3-pt jump shot from 24 ft,70,75
365,3,0:26.0,,Offensive rebound by Team,70,75
366,3,0:26.0,Loose ball foul by H. Diallo (drawn by W. Hernangómez),,70,75
367,3,0:26.0,J. Grant enters the game for N. Noel,,70,75
368,3,0:26.0,,K. Walker enters the game for W. Hernangómez,70,75
369,3,0:26.0,,M. Williams enters the game for M. Kidd-Gilchrist,70,75
370,3,0:17.0,,Shooting foul by Á. Abrines (drawn by M. Monk),70,75
371,3,0:17.0,,M. Monk makes free throw 1 of 2,70,76
372,3,0:17.0,,M. Kidd-Gilchrist enters the game for T. Parker,70,76
373,3,0:17.0,,J. Lamb enters the game for K. Walker,70,76
374,3,0:17.0,,M. Monk makes free throw 2 of 2,70,77
375,3,0:04.0,D. Schröder makes 2-pt layup from 1 ft,,72,77
376,3,0:04.0,Shooting foul by M. Monk (drawn by D. Schröder),,72,77
377,3,0:04.0,T. Ferguson enters the game for Á. Abrines,,72,77
378,3,0:04.0,,K. Walker enters the game for M. Kidd-Gilchrist,72,77
379,3,0:04.0,D. Schröder makes free throw 1 of 1,,73,77
380,3,0:00.0,,Turnover by M. Bridges (bad pass; steal by D. Schröder),73,77
381,3,0:00.0,P. George misses 3-pt jump shot from 25 ft,,73,77
382,3,0:00.0,Offensive rebound by Team,,73,77
383,4,11:46.0,J. Grant makes 2-pt dunk from 1 ft (assist by D. Schröder),,75,77
