,QUARTER,TIME_REMAINING,MIAMI_ACTION,BOSTON_ACTION,MIAMI_SCORE,BOSTON_SCORE
381,4,4:11.0,,K. Irving makes 2-pt jump shot from 9 ft,94,101
382,4,3:56.0,Turnover by D. Waiters (out of bounds lost ball),,94,101
383,4,3:47.0,,K. Irving makes 2-pt layup from 2 ft,94,103
384,4,3:29.0,D. Jones misses 3-pt jump shot from 26 ft,,94,103
385,4,3:28.0,,Defensive rebound by J. Tatum,94,103
386,4,3:02.0,,J. Tatum misses 2-pt jump shot from 17 ft,94,103
387,4,3:01.0,Defensive rebound by Team,,94,103
388,4,2:52.0,Personal foul by A. Horford (drawn by B. Adebayo),,94,103
389,4,2:52.0,B. Adebayo makes free throw 1 of 2,,95,103
390,4,2:52.0,B. Adebayo misses free throw 2 of 2,,95,103
391,4,2:52.0,,Defensive rebound by A. Horford,95,103
392,4,2:36.0,,K. Irving makes 2-pt layup from 1 ft,95,105
393,4,2:22.0,J. Winslow misses 2-pt layup from 5 ft,,95,105
394,4,2:21.0,Offensive rebound by Team,,95,105
395,4,2:21.0,,Loose ball foul by K. Irving (drawn by B. Adebayo),95,105
396,4,2:21.0,B. Adebayo makes free throw 1 of 2,,96,105
397,4,2:21.0,J. Richardson enters the game for T. Johnson,,96,105
398,4,2:21.0,B. Adebayo makes free throw 2 of 2,,97,105
399,4,2:02.0,,Personal foul by B. Adebayo (drawn by A. Horford),97,105
400,4,1:48.0,,J. Tatum misses 2-pt jump shot from 19 ft,97,105
401,4,1:47.0,Defensive rebound by D. Waiters,,97,105
402,4,1:33.0,Shooting foul by M. Smart (drawn by B. Adebayo),,97,105
403,4,1:33.0,B. Adebayo makes free throw 1 of 2,,98,105
404,4,1:33.0,B. Adebayo makes free throw 2 of 2,,99,105
405,4,1:16.0,,Turnover by A. Horford (bad pass; steal by J. Winslow),99,105
406,4,1:09.0,D. Waiters misses 3-pt jump shot from 27 ft,,99,105
407,4,1:08.0,,Defensive rebound by A. Horford,99,105
408,4,0:55.0,,M. Smart misses 3-pt jump shot from 23 ft,99,105
409,4,0:54.0,Defensive rebound by D. Waiters,,99,105
410,4,0:48.0,Turnover by J. Winslow (lost ball; steal by K. Irving),,99,105
411,4,0:47.0,,Personal foul by D. Jones (drawn by M. Morris),99,105
412,4,0:47.0,,M. Morris makes free throw 1 of 2,99,106
413,4,0:47.0,,M. Morris makes free throw 2 of 2,99,107
414,4,0:47.0,Miami full timeout,,99,107
415,4,0:47.0,T. Johnson enters the game for D. Jones,,99,107
416,4,0:47.0,,J. Brown enters the game for A. Horford,99,107
417,4,0:41.0,D. Waiters misses 2-pt jump shot from 16 ft,,99,107
418,4,0:40.0,,Defensive rebound by M. Morris,99,107
419,4,0:21.0,,M. Morris misses 3-pt jump shot from 24 ft,99,107
420,4,0:19.0,Defensive rebound by B. Adebayo,,99,107
421,4,0:16.0,J. Richardson misses 3-pt jump shot from 26 ft,,99,107
422,4,0:15.0,,Defensive rebound by J. Tatum,99,107
