,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,GOLDEN STATE_ACTION,LA CLIPPERS_SCORE,GOLDEN STATE_SCORE
58,1,4:48.0,M. Harrell makes 2-pt dunk from 1 ft,,17,20
59,1,4:38.0,,Personal foul by L. Shamet (drawn by S. Curry),17,20
60,1,4:38.0,L. Williams enters the game for L. Shamet,,17,20
61,1,4:38.0,,A. Iguodala enters the game for A. Bogut,17,20
62,1,4:38.0,,K. Looney enters the game for K. Thompson,17,20
63,1,4:38.0,,S. Curry makes free throw 1 of 2,17,21
64,1,4:38.0,,S. Curry makes free throw 2 of 2,17,22
65,1,4:34.0,Turnover by L. Williams (bad pass; steal by D. Green),,17,22
66,1,4:20.0,,Turnover by A. Iguodala (bad pass),17,22
67,1,4:14.0,Shooting foul by K. Looney (drawn by L. Williams),,17,22
68,1,4:14.0,L. Williams misses free throw 1 of 2,,17,22
69,1,4:14.0,Offensive rebound by Team,,17,22
70,1,4:14.0,L. Williams makes free throw 2 of 2,,18,22
71,1,4:01.0,,Personal foul by P. Beverley (drawn by K. Durant),18,22
72,1,4:01.0,,K. Durant makes free throw 1 of 2,18,23
73,1,4:01.0,J. Green enters the game for D. Gallinari,,18,23
74,1,4:01.0,,K. Durant makes free throw 2 of 2,18,24
75,1,3:46.0,J. Green makes 3-pt jump shot from 28 ft (assist by P. Beverley),,21,24
76,1,3:33.0,,K. Looney makes 2-pt dunk from 1 ft (assist by D. Green),21,26
77,1,3:22.0,S. Gilgeous-Alexander misses 2-pt jump shot from 19 ft,,21,26
78,1,3:21.0,,Defensive rebound by K. Durant,21,26
79,1,3:08.0,,A. Iguodala makes 3-pt jump shot from 24 ft (assist by D. Green),21,29
80,1,2:46.0,Turnover by L. Williams (bad pass; steal by K. Durant),,21,29
81,1,2:35.0,,S. Curry misses 3-pt jump shot from 31 ft (block by L. Williams),21,29
82,1,2:33.0,Defensive rebound by P. Beverley,,21,29
83,1,2:19.0,Turnover by J. Green (traveling),,21,29
84,1,2:19.0,W. Chandler enters the game for S. Gilgeous-Alexander,,21,29
85,1,2:19.0,,A. McKinnie enters the game for K. Durant,21,29
86,1,2:07.0,,S. Curry misses 3-pt jump shot from 26 ft,21,29
87,1,2:05.0,Defensive rebound by W. Chandler,,21,29
88,1,1:51.0,Shooting foul by S. Curry (drawn by L. Williams),,21,29
89,1,1:51.0,L. Williams makes free throw 1 of 2,,22,29
90,1,1:51.0,G. Temple enters the game for P. Beverley,,22,29
91,1,1:51.0,L. Williams makes free throw 2 of 2,,23,29
92,1,1:39.0,,A. Iguodala misses 3-pt jump shot from 25 ft,23,29
93,1,1:37.0,Defensive rebound by M. Harrell,,23,29
94,1,1:26.0,L. Williams misses 2-pt jump shot from 9 ft,,23,29
95,1,1:25.0,,Defensive rebound by A. McKinnie,23,29
96,1,1:18.0,,A. Iguodala misses 3-pt jump shot from 23 ft,23,29
97,1,1:16.0,,Offensive rebound by A. McKinnie,23,29
98,1,1:12.0,,D. Green misses 2-pt jump shot from 13 ft,23,29
99,1,1:11.0,,Offensive rebound by Team,23,29
100,1,1:11.0,Loose ball foul by L. Williams (drawn by K. Looney),,23,29
101,1,1:11.0,,K. Looney makes free throw 1 of 2,23,30
102,1,1:11.0,,K. Looney makes free throw 2 of 2,23,31
103,1,0:59.0,J. Green misses 3-pt jump shot from 26 ft,,23,31
104,1,0:57.0,,Defensive rebound by A. McKinnie,23,31
105,1,0:41.0,,S. Curry misses 3-pt jump shot from 23 ft,23,31
106,1,0:40.0,Defensive rebound by J. Green,,23,31
107,1,0:34.0,L. Williams misses 3-pt jump shot from 29 ft,,23,31
108,1,0:32.0,,Defensive rebound by K. Looney,23,31
109,1,0:17.0,,Shooting foul by G. Temple (drawn by S. Curry),23,31
110,1,0:17.0,,S. Curry makes free throw 1 of 2,23,32
111,1,0:17.0,,S. Curry makes free throw 2 of 2,23,33
112,1,0:05.0,G. Temple makes 2-pt jump shot from 17 ft (assist by L. Williams),,25,33
113,2,11:44.0,,K. Thompson makes 2-pt jump shot from 18 ft (assist by A. Iguodala),25,35
114,2,11:28.0,Personal foul by A. Bogut (drawn by M. Harrell),,25,35
115,2,11:22.0,G. Temple makes 3-pt jump shot from 27 ft (assist by M. Harrell),,28,35
116,2,11:05.0,,S. Livingston makes 2-pt jump shot from 12 ft (assist by A. Iguodala),28,37
117,2,10:47.0,W. Chandler misses 3-pt jump shot from 25 ft,,28,37
118,2,10:45.0,,Defensive rebound by A. Bogut,28,37
119,2,10:25.0,,S. Livingston misses 2-pt jump shot from 11 ft,28,37
120,2,10:24.0,,Offensive rebound by A. Iguodala,28,37
121,2,10:24.0,,A. Iguodala makes 2-pt dunk from 1 ft,28,39
122,2,10:02.0,W. Chandler misses 3-pt jump shot from 22 ft (block by S. Livingston),,28,39
123,2,10:00.0,,Defensive rebound by Q. Cook,28,39
124,2,9:50.0,,Personal foul by G. Temple (drawn by K. Thompson),28,39
125,2,9:38.0,,Q. Cook misses 2-pt layup from 6 ft,28,39
126,2,9:38.0,,Offensive rebound by A. Bogut,28,39
127,2,9:38.0,,Shooting foul by W. Chandler (drawn by A. Bogut),28,39
128,2,9:38.0,,A. Bogut makes free throw 1 of 2,28,40
129,2,9:38.0,,A. Bogut misses free throw 2 of 2,28,40
130,2,9:37.0,Defensive rebound by J. Green,,28,40
131,2,9:21.0,Shooting foul by A. Bogut (drawn by J. Green),,28,40
132,2,9:21.0,J. Green makes free throw 1 of 2,,29,40
133,2,9:21.0,J. Green misses free throw 2 of 2,,29,40
134,2,9:20.0,,Defensive rebound by A. Bogut,29,40
135,2,9:09.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by Q. Cook),29,43
136,2,8:58.0,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),,31,43
137,2,8:47.0,,S. Livingston misses 2-pt jump shot from 12 ft,31,43
138,2,8:46.0,Defensive rebound by G. Temple,,31,43
139,2,8:42.0,Shooting foul by K. Thompson (drawn by L. Williams),,31,43
140,2,8:42.0,L. Williams makes free throw 1 of 2,,32,43
141,2,8:42.0,,K. Durant enters the game for A. Bogut,32,43
142,2,8:42.0,,K. Looney enters the game for A. Iguodala,32,43
143,2,8:42.0,L. Williams makes free throw 2 of 2,,33,43
144,2,8:31.0,,Q. Cook makes 3-pt jump shot from 28 ft (assist by K. Durant),33,46
145,2,8:14.0,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),,35,46
146,2,8:14.0,Shooting foul by K. Looney (drawn by M. Harrell),,35,46
147,2,8:14.0,S. Gilgeous-Alexander enters the game for W. Chandler,,35,46
148,2,8:14.0,M. Harrell misses free throw 1 of 1,,35,46
149,2,8:13.0,Offensive rebound by J. Green,,35,46
150,2,7:59.0,G. Temple misses 3-pt jump shot from 27 ft,,35,46
151,2,7:59.0,Offensive rebound by Team,,35,46
152,2,7:59.0,Turnover by Team (shot clock),,35,46
153,2,7:50.0,,K. Durant misses 2-pt jump shot from 17 ft,35,46
154,2,7:49.0,Defensive rebound by J. Green,,35,46
155,2,7:43.0,G. Temple misses 2-pt layup from 9 ft,,35,46
156,2,7:42.0,,Defensive rebound by K. Durant,35,46
157,2,7:37.0,,Turnover by K. Durant (lost ball; steal by G. Temple),35,46
158,2,7:36.0,Turnover by M. Harrell (lost ball; steal by K. Thompson),,35,46
159,2,7:35.0,,Personal foul by S. Gilgeous-Alexander (drawn by K. Looney),35,46
160,2,7:35.0,D. Gallinari enters the game for J. Green,,35,46
161,2,7:28.0,,K. Looney makes 2-pt layup from 3 ft,35,48
162,2,7:14.0,D. Gallinari makes 2-pt layup from 3 ft (assist by M. Harrell),,37,48
163,2,7:07.0,,Turnover by K. Durant (bad pass; steal by L. Williams),37,48
164,2,7:05.0,,Violation by Team (kicked ball),37,48
165,2,7:05.0,P. Beverley enters the game for G. Temple,,37,48
166,2,6:57.0,Turnover by L. Williams (bad pass; steal by K. Durant),,37,48
167,2,6:54.0,,K. Thompson makes 2-pt layup from 2 ft (assist by K. Durant),37,50
168,2,6:54.0,LA Clippers full timeout,,37,50
169,2,6:46.0,D. Gallinari misses 2-pt jump shot from 11 ft,,37,50
170,2,6:45.0,,Defensive rebound by K. Durant,37,50
171,2,6:26.0,,S. Livingston misses 2-pt jump shot from 14 ft,37,50
172,2,6:25.0,Defensive rebound by M. Harrell,,37,50
173,2,6:19.0,D. Gallinari makes 2-pt layup from 4 ft (assist by L. Williams),,39,50
174,2,6:19.0,Shooting foul by K. Thompson (drawn by D. Gallinari),,39,50
175,2,6:19.0,,S. Curry enters the game for Q. Cook,39,50
176,2,6:19.0,,D. Green enters the game for K. Thompson,39,50
177,2,6:19.0,D. Gallinari misses free throw 1 of 1,,39,50
178,2,6:18.0,,Defensive rebound by K. Looney,39,50
179,2,6:07.0,,K. Durant makes 2-pt dunk from 2 ft (assist by D. Green),39,52
180,2,5:45.0,P. Beverley misses 2-pt hook shot from 9 ft,,39,52
181,2,5:44.0,,Defensive rebound by S. Livingston,39,52
182,2,5:33.0,,K. Looney makes 2-pt dunk from 1 ft (assist by S. Curry),39,54
183,2,5:19.0,L. Williams misses 2-pt jump shot from 16 ft,,39,54
184,2,5:18.0,,Defensive rebound by K. Looney,39,54
185,2,5:10.0,,Shooting foul by M. Harrell (drawn by K. Looney),39,54
186,2,5:10.0,,K. Looney makes free throw 1 of 2,39,55
187,2,5:10.0,L. Shamet enters the game for L. Williams,,39,55
188,2,5:10.0,,A. Iguodala enters the game for S. Livingston,39,55
189,2,5:10.0,,K. Looney makes free throw 2 of 2,39,56
190,2,4:53.0,P. Beverley makes 2-pt jump shot from 9 ft (assist by D. Gallinari),,41,56
191,2,4:38.0,,Offensive foul by D. Green (drawn by P. Beverley),41,56
192,2,4:38.0,,Turnover by D. Green (offensive foul),41,56
193,2,4:15.0,M. Harrell makes 2-pt jump shot from 14 ft (assist by D. Gallinari),,43,56
194,2,3:53.0,,A. Iguodala misses 3-pt jump shot from 28 ft,43,56
195,2,3:51.0,Defensive rebound by D. Gallinari,,43,56
196,2,3:31.0,D. Gallinari misses 2-pt jump shot from 19 ft,,43,56
197,2,3:30.0,,Defensive rebound by K. Durant,43,56
198,2,3:14.0,,Golden State full timeout,43,56
199,2,3:08.0,,K. Looney makes 2-pt layup from 3 ft (assist by A. Iguodala),43,58
200,2,2:51.0,Personal foul by A. Iguodala (drawn by P. Beverley),,43,58
201,2,2:51.0,P. Beverley makes free throw 1 of 2,,44,58
202,2,2:51.0,P. Beverley makes free throw 2 of 2,,45,58
203,2,2:43.0,,S. Curry makes 3-pt jump shot from 27 ft,45,61
204,2,2:19.0,P. Beverley makes 3-pt jump shot from 26 ft (assist by D. Gallinari),,48,61
205,2,2:03.0,,S. Curry makes 3-pt jump shot from 23 ft,48,64
206,2,1:48.0,Turnover by S. Gilgeous-Alexander (palming),,48,64
207,2,1:48.0,L. Williams enters the game for L. Shamet,,48,64
208,2,1:38.0,,S. Curry makes 2-pt layup from 3 ft,48,66
209,2,1:18.0,S. Gilgeous-Alexander misses 2-pt layup from 5 ft,,48,66
210,2,1:18.0,Offensive rebound by Team,,48,66
211,2,1:14.0,P. Beverley misses 3-pt jump shot from 27 ft,,48,66
212,2,1:12.0,,Defensive rebound by K. Looney,48,66
213,2,1:07.0,,Shooting foul by M. Harrell (drawn by K. Durant),48,66
214,2,1:07.0,,K. Durant makes free throw 1 of 2,48,67
215,2,1:07.0,,K. Durant makes free throw 2 of 2,48,68
216,2,0:58.0,L. Williams makes 2-pt jump shot from 10 ft,,50,68
217,2,0:37.0,,K. Looney makes 2-pt jump shot from 9 ft (assist by K. Durant),50,70
218,2,0:26.0,D. Gallinari misses 3-pt jump shot from 32 ft,,50,70
219,2,0:24.0,,Defensive rebound by D. Green,50,70
220,2,0:03.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),50,73
221,3,11:47.0,,K. Thompson makes 2-pt jump shot from 11 ft (assist by A. Bogut),50,75
222,3,11:38.0,L. Shamet misses 3-pt jump shot from 27 ft,,50,75
223,3,11:36.0,Offensive rebound by L. Shamet,,50,75
224,3,11:30.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by L. Shamet),,53,75
225,3,11:17.0,,D. Green makes 2-pt jump shot from 10 ft (assist by S. Curry),53,77
226,3,11:08.0,Turnover by L. Shamet (bad pass; steal by K. Durant),,53,77
227,3,11:00.0,,Turnover by K. Durant (bad pass; steal by D. Gallinari),53,77
228,3,10:52.0,L. Shamet makes 3-pt jump shot from 28 ft (assist by P. Beverley),,56,77
229,3,10:35.0,,K. Durant makes 2-pt jump shot from 15 ft (assist by S. Curry),56,79
230,3,10:13.0,Personal foul by S. Curry (drawn by P. Beverley),,56,79
231,3,10:07.0,S. Gilgeous-Alexander misses 2-pt jump shot from 17 ft,,56,79
232,3,10:06.0,,Defensive rebound by K. Thompson,56,79
233,3,9:49.0,,A. Bogut makes 2-pt dunk from 1 ft (assist by D. Green),56,81
234,3,9:36.0,Personal foul by D. Green (drawn by I. Zubac),,56,81
235,3,9:24.0,Turnover by D. Gallinari (out of bounds lost ball),,56,81
236,3,9:13.0,,K. Thompson makes 2-pt jump shot from 13 ft (assist by D. Green),56,83
237,3,8:56.0,Shooting foul by K. Durant (drawn by D. Gallinari),,56,83
238,3,8:56.0,D. Gallinari makes free throw 1 of 2,,57,83
239,3,8:56.0,J. Green enters the game for I. Zubac,,57,83
240,3,8:56.0,D. Gallinari makes free throw 2 of 2,,58,83
241,3,8:46.0,,D. Green makes 3-pt jump shot from 27 ft (assist by S. Curry),58,86
242,3,8:41.0,Turnover by P. Beverley (out of bounds lost ball),,58,86
243,3,8:41.0,,J. Bell enters the game for A. Bogut,58,86
244,3,8:39.0,,Offensive foul by S. Curry (drawn by L. Shamet),58,86
245,3,8:39.0,,Turnover by S. Curry (offensive foul),58,86
246,3,8:39.0,,Q. Cook enters the game for S. Curry,58,86
247,3,8:39.0,,Violation by Team (delay of game),58,86
248,3,8:39.0,L. Williams enters the game for S. Gilgeous-Alexander,,58,86
249,3,8:30.0,L. Williams makes 3-pt jump shot from 27 ft (assist by D. Gallinari),,61,86
250,3,8:15.0,,Q. Cook makes 2-pt jump shot from 16 ft (assist by D. Green),61,88
251,3,8:04.0,L. Shamet misses 3-pt jump shot from 26 ft,,61,88
252,3,8:02.0,,Defensive rebound by K. Durant,61,88
253,3,7:57.0,,Q. Cook makes 3-pt jump shot from 28 ft,61,91
254,3,7:37.0,Shooting foul by J. Bell (drawn by D. Gallinari),,61,91
255,3,7:37.0,D. Gallinari makes free throw 1 of 2,,62,91
256,3,7:37.0,D. Gallinari makes free throw 2 of 2,,63,91
257,3,7:31.0,,K. Durant makes 2-pt dunk from 2 ft (assist by K. Thompson),63,93
258,3,7:31.0,,Shooting foul by J. Green (drawn by K. Durant),63,93
259,3,7:31.0,Violation by Team (delay of game),,63,93
260,3,7:31.0,,K. Durant makes free throw 1 of 1,63,94
261,3,7:23.0,J. Green makes 2-pt dunk from 3 ft (assist by L. Williams),,65,94
262,3,7:15.0,,Turnover by Q. Cook (bad pass; steal by J. Green),65,94
263,3,7:03.0,L. Williams misses 3-pt jump shot from 26 ft (block by D. Green),,65,94
264,3,7:01.0,Offensive rebound by J. Green,,65,94
265,3,7:00.0,L. Williams makes 2-pt layup from 2 ft (assist by J. Green),,67,94
266,3,7:00.0,,Golden State full timeout,67,94
267,3,6:51.0,,Q. Cook misses 2-pt jump shot from 20 ft,67,94
268,3,6:49.0,Defensive rebound by L. Shamet,,67,94
269,3,6:43.0,J. Green makes 3-pt jump shot from 24 ft (assist by L. Williams),,70,94
270,3,6:21.0,,Shooting foul by L. Williams (drawn by K. Thompson),70,94
271,3,6:21.0,,K. Thompson makes free throw 1 of 2,70,95
272,3,6:21.0,,K. Thompson makes free throw 2 of 2,70,96
273,3,6:14.0,L. Williams makes 2-pt layup from 1 ft,,72,96
274,3,5:53.0,,K. Thompson misses 2-pt jump shot from 12 ft,72,96
275,3,5:51.0,Defensive rebound by J. Green,,72,96
276,3,5:40.0,D. Gallinari makes 2-pt jump shot from 12 ft,,74,96
277,3,5:23.0,,Q. Cook makes 3-pt jump shot from 25 ft (assist by K. Durant),74,99
278,3,5:05.0,Offensive foul by J. Green (drawn by K. Durant),,74,99
279,3,5:05.0,Turnover by J. Green (offensive foul),,74,99
280,3,5:05.0,,K. Looney enters the game for J. Bell,74,99
281,3,4:58.0,,Offensive foul by K. Durant (drawn by P. Beverley),74,99
282,3,4:58.0,,Turnover by K. Durant (offensive foul),74,99
283,3,4:58.0,LA Clippers full timeout,,74,99
284,3,4:48.0,L. Williams makes 2-pt jump shot from 21 ft,,76,99
285,3,4:35.0,,Turnover by D. Green (bad pass; steal by D. Gallinari),76,99
286,3,4:24.0,J. Green makes 2-pt dunk from 2 ft (assist by L. Williams),,78,99
287,3,4:15.0,,Personal foul by P. Beverley (drawn by K. Durant),78,99
288,3,4:13.0,,Personal foul by P. Beverley (drawn by K. Durant),78,99
289,3,4:11.0,,Offensive foul by K. Durant (drawn by P. Beverley),78,99
290,3,4:11.0,,Turnover by K. Durant (offensive foul),78,99
291,3,4:02.0,J. Green makes 2-pt jump shot from 20 ft (assist by L. Williams),,80,99
292,3,3:50.0,,Q. Cook misses 2-pt jump shot from 17 ft,80,99
293,3,3:49.0,Defensive rebound by J. Green,,80,99
294,3,3:41.0,Turnover by D. Gallinari (traveling),,80,99
295,3,3:36.0,,Shooting foul by J. Green (drawn by K. Looney),80,99
296,3,3:36.0,,K. Looney misses free throw 1 of 2,80,99
297,3,3:36.0,,Offensive rebound by Team,80,99
298,3,3:36.0,M. Harrell enters the game for D. Gallinari,,80,99
299,3,3:36.0,,K. Looney makes free throw 2 of 2,80,100
300,3,3:23.0,L. Williams makes 2-pt layup from 7 ft,,82,100
301,3,3:04.0,,D. Green misses 2-pt jump shot from 17 ft,82,100
302,3,3:04.0,,Offensive rebound by Team,82,100
303,3,3:04.0,Loose ball foul by J. Green (drawn by K. Durant),,82,100
304,3,3:04.0,,K. Durant makes free throw 1 of 2,82,101
305,3,3:04.0,,K. Durant makes free throw 2 of 2,82,102
306,3,2:58.0,P. Beverley misses 3-pt jump shot from 25 ft,,82,102
307,3,2:56.0,,Defensive rebound by K. Looney,82,102
308,3,2:51.0,,Shooting foul by J. Green (drawn by D. Green),82,102
309,3,2:51.0,LA Clippers full timeout,,82,102
310,3,2:51.0,W. Chandler enters the game for J. Green,,82,102
311,3,2:51.0,S. Gilgeous-Alexander enters the game for L. Shamet,,82,102
312,3,2:51.0,,A. McKinnie enters the game for K. Thompson,82,102
313,3,2:51.0,,D. Green makes free throw 1 of 2,82,103
314,3,2:51.0,,D. Green makes free throw 2 of 2,82,104
315,3,2:42.0,L. Williams makes 3-pt jump shot from 24 ft (assist by P. Beverley),,85,104
316,3,2:20.0,,Turnover by K. Durant (bad pass; steal by L. Williams),85,104
317,3,2:16.0,Turnover by L. Williams (lost ball; steal by Q. Cook),,85,104
318,3,2:10.0,,Turnover by Q. Cook (bad pass; steal by W. Chandler),85,104
319,3,2:06.0,L. Williams makes 2-pt layup from 2 ft (assist by W. Chandler),,87,104
320,3,2:06.0,Shooting foul by K. Durant (drawn by L. Williams),,87,104
321,3,2:06.0,G. Temple enters the game for P. Beverley,,87,104
322,3,2:06.0,,A. Iguodala enters the game for K. Durant,87,104
323,3,2:06.0,L. Williams makes free throw 1 of 1,,88,104
324,3,1:53.0,,D. Green misses 3-pt jump shot from 27 ft,88,104
325,3,1:51.0,Defensive rebound by M. Harrell,,88,104
326,3,1:47.0,Offensive foul by W. Chandler (drawn by A. McKinnie),,88,104
327,3,1:47.0,Turnover by W. Chandler (offensive foul),,88,104
328,3,1:47.0,,K. Thompson enters the game for A. McKinnie,88,104
329,3,1:35.0,,A. Iguodala misses 3-pt jump shot from 22 ft,88,104
330,3,1:31.0,Defensive rebound by W. Chandler,,88,104
331,3,1:16.0,L. Williams misses 2-pt jump shot from 16 ft,,88,104
332,3,1:15.0,,Defensive rebound by A. Iguodala,88,104
333,3,1:03.0,,K. Looney makes 2-pt jump shot from 3 ft (assist by K. Thompson),88,106
334,3,0:42.0,Shooting foul by A. Iguodala (drawn by M. Harrell),,88,106
335,3,0:42.0,M. Harrell makes free throw 1 of 2,,89,106
336,3,0:42.0,M. Harrell makes free throw 2 of 2,,90,106
337,3,0:29.0,,Shooting foul by M. Harrell (drawn by K. Looney),90,106
338,3,0:29.0,,K. Looney makes free throw 1 of 2,90,107
339,3,0:29.0,,K. Looney makes free throw 2 of 2,90,108
340,3,0:13.0,Personal foul by A. Iguodala (drawn by G. Temple),,90,108
341,3,0:13.0,G. Temple makes free throw 1 of 2,,91,108
342,3,0:13.0,S. Thornwell enters the game for L. Williams,,91,108
343,3,0:13.0,,S. Curry enters the game for D. Green,91,108
344,3,0:13.0,,K. Durant enters the game for K. Looney,91,108
345,3,0:13.0,G. Temple makes free throw 2 of 2,,92,108
346,3,0:05.0,,Turnover by S. Curry (bad pass; steal by S. Gilgeous-Alexander),92,108
347,3,0:00.0,W. Chandler makes 2-pt layup from 2 ft (assist by S. Gilgeous-Alexander),,94,108
348,4,11:51.0,L. Shamet makes 3-pt jump shot from 28 ft (assist by S. Gilgeous-Alexander),,97,108
349,4,11:38.0,,Personal foul by G. Temple (drawn by S. Curry),97,108
350,4,11:28.0,,Turnover by A. Iguodala (bad pass; steal by S. Gilgeous-Alexander),97,108
351,4,11:22.0,Shooting foul by J. Jerebko (drawn by M. Harrell),,97,108
352,4,11:22.0,M. Harrell makes free throw 1 of 2,,98,108
353,4,11:22.0,M. Harrell misses free throw 2 of 2,,98,108
354,4,11:22.0,,Defensive rebound by A. Iguodala,98,108
355,4,11:13.0,,S. Livingston makes 2-pt jump shot from 13 ft,98,110
356,4,11:13.0,,Shooting foul by S. Gilgeous-Alexander (drawn by S. Livingston),98,110
357,4,11:13.0,,S. Livingston misses free throw 1 of 1,98,110
358,4,11:11.0,,Offensive rebound by Team,98,110
359,4,11:11.0,L. Williams enters the game for G. Temple,,98,110
360,4,11:00.0,,J. Jerebko misses 3-pt jump shot from 26 ft,98,110
361,4,10:58.0,,Offensive rebound by A. Bogut,98,110
362,4,10:55.0,,Personal foul by L. Shamet (drawn by S. Curry),98,110
363,4,10:46.0,,S. Curry misses 2-pt jump shot from 9 ft,98,110
364,4,10:45.0,,Offensive rebound by A. Bogut,98,110
365,4,10:40.0,,Shooting foul by M. Harrell (drawn by A. Iguodala),98,110
366,4,10:40.0,,A. Iguodala makes free throw 1 of 2,98,111
367,4,10:40.0,D. Gallinari enters the game for W. Chandler,,98,111
368,4,10:40.0,,A. Iguodala makes free throw 2 of 2,98,112
369,4,10:29.0,M. Harrell makes 2-pt jump shot from 10 ft (assist by L. Williams),,100,112
370,4,10:10.0,,S. Livingston makes 2-pt jump shot from 9 ft (assist by A. Iguodala),100,114
371,4,9:46.0,L. Shamet misses 3-pt jump shot from 28 ft (block by S. Livingston),,100,114
372,4,9:44.0,,Defensive rebound by S. Curry,100,114
373,4,9:41.0,,Personal foul by L. Williams (drawn by S. Curry),100,114
374,4,9:41.0,,S. Curry makes free throw 1 of 2,100,115
375,4,9:41.0,,S. Curry makes free throw 2 of 2,100,116
376,4,9:31.0,L. Williams misses 2-pt jump shot from 18 ft,,100,116
